
[00:00:00.000 --> 00:00:02.000]  這方面的目標是甚麼
[00:15:54.000 --> 00:15:56.600]  關於基督價值的東西
[00:15:56.600 --> 00:15:58.000]  接著他還跟我說
[00:15:58.000 --> 00:16:00.800]  中國大陸有六千萬保險業從業員
[00:16:00.800 --> 00:16:03.200]  講到這裏我大概已經有個答案了
[00:16:03.200 --> 00:16:05.000]  你都應該跟我會有同感
[00:16:05.000 --> 00:16:07.200]  我說你教會的牧師叫你回去看帳
[00:16:07.200 --> 00:16:10.000]  其實你可以推掉他
[00:16:10.000 --> 00:16:12.800]  你應該是這樣去做
[00:16:12.800 --> 00:16:13.800]  所以弟兄姊妹
[00:16:13.800 --> 00:16:15.000]  你做的事
[00:16:15.000 --> 00:16:16.200]  跟傳統人做的事
[00:16:16.200 --> 00:16:17.800]  是很不同的
[00:16:17.800 --> 00:16:19.200]  這位弟兄做的事
[00:16:19.200 --> 00:16:22.600]  我相信他的影響力是可以很大
[00:16:22.600 --> 00:16:26.200]  只要如果教會的牧者和執事
[00:16:26.200 --> 00:16:28.200]  能夠跟他配合
[00:16:28.200 --> 00:16:29.000]  就更精彩
[00:16:29.000 --> 00:16:30.200]  譬如什麼呢
[00:16:30.200 --> 00:16:32.200]  教會有隊短專隊
[00:16:32.200 --> 00:16:33.400]  去打頭陣
[00:16:33.400 --> 00:16:37.000]  去接觸那班行家
[00:16:37.000 --> 00:16:38.200]  接著他乘機就說
[00:16:38.200 --> 00:16:40.400]  其實我們有另一個聚會的
[00:16:40.400 --> 00:16:42.800]  你們可以歡迎你參加的
[00:16:42.800 --> 00:16:45.200]  那班短專隊就弄另一個聚會
[00:16:45.200 --> 00:16:46.600]  大家明白我的意思嗎
[00:16:46.600 --> 00:16:48.600]  其實是不是很有挑戰性
[00:16:48.600 --> 00:16:49.800]  很有創意
[00:16:49.800 --> 00:16:52.800]  大家不會覺得這些是古板的東西
[00:16:52.800 --> 00:16:55.000]  你會不會有嫌疑去做這些事
[00:16:55.000 --> 00:16:57.200]  門徒的精神就是這樣
[00:16:57.200 --> 00:17:01.200]  你要用神給你的恩賜去做
[00:17:01.200 --> 00:17:03.400]  有些傳統人做不到的事
[00:17:03.400 --> 00:17:05.200]  我覺得
[00:17:05.200 --> 00:17:07.400]  我聽到之後我就會說
[00:17:07.400 --> 00:17:09.600]  如果我們的靈命不更新
[00:17:09.600 --> 00:17:11.400]  我們自己不復興
[00:17:11.400 --> 00:17:13.200]  我們怎麼可以做這些事
[00:17:13.200 --> 00:17:14.600]  想都不會想到
[00:17:14.600 --> 00:17:16.800]  所以我自己近來
[00:17:16.800 --> 00:17:19.200]  講道的焦點開始轉了
[00:17:19.200 --> 00:17:20.800]  以前是書卷式的
[00:17:20.800 --> 00:17:24.600]  但是現在多一些跟靈命更新
[00:17:24.600 --> 00:17:26.600]  教會的更新有關係
[00:17:26.600 --> 00:17:28.400]  所以你也看到我正在變
[00:17:28.400 --> 00:17:29.600]  我的變化
[00:17:29.600 --> 00:17:30.200]  我都會問
[00:17:30.200 --> 00:17:32.600]  究竟這是你的看法還是神的心意
[00:17:32.600 --> 00:17:34.400]  我經過兩個步驟去想的
[00:17:34.400 --> 00:17:34.800]  第一
[00:17:34.800 --> 00:17:37.000]  我想的東西有沒有違反神的心意
[00:17:37.000 --> 00:17:38.000]  如果沒有
[00:17:38.000 --> 00:17:39.600]  我第一個已經過了
[00:17:39.600 --> 00:17:40.200]  第二
[00:17:40.200 --> 00:17:42.600]  我想的東西是不是等於神想的東西
[00:17:42.600 --> 00:17:43.800]  我又不敢說一定
[00:17:43.800 --> 00:17:45.400]  我在這裡探索中
[00:17:45.400 --> 00:17:46.600]  所以我現在看看
[00:17:46.600 --> 00:17:47.400]  我講道之後
[00:17:47.400 --> 00:17:49.800]  大家的反應就知道是不是神的心意
[00:17:49.800 --> 00:17:51.000]  如果大家拋錨
[00:17:51.000 --> 00:17:52.800]  應該不是神的心意
[00:17:52.800 --> 00:17:55.200]  那我回去悔改了
[00:17:55.200 --> 00:17:55.800]  第三
[00:17:55.800 --> 00:17:57.600]  行動起來了
[00:17:57.600 --> 00:17:59.000]  就是盧家福音裡面
[00:17:59.000 --> 00:18:00.400]  九章二十三節說
[00:18:00.400 --> 00:18:02.600]  耶穌對眾人說
[00:18:02.600 --> 00:18:04.400]  如果誰要跟從我
[00:18:04.400 --> 00:18:05.800]  你就要捨己
[00:18:05.800 --> 00:18:09.000]  天天背起你的十字架來跟從我
[00:18:09.000 --> 00:18:10.800]  認識我的人都知道
[00:18:10.800 --> 00:18:12.600]  我是四平八穩
[00:18:12.600 --> 00:18:14.400]  我的人就是這樣
[00:18:14.400 --> 00:18:15.800]  又不極端
[00:18:15.800 --> 00:18:17.600]  又不刁身立異
[00:18:17.600 --> 00:18:19.000]  應該知道的
[00:18:19.000 --> 00:18:20.600]  我不是說假的
[00:18:20.600 --> 00:18:23.600]  不過耶穌基督要求門徒是怎樣的
[00:18:23.600 --> 00:18:26.200]  你要徹底放下一切
[00:18:26.200 --> 00:18:28.600]  來跟從主
[00:18:28.600 --> 00:18:30.800]  好像主那樣四處去傳導
[00:18:30.800 --> 00:18:32.800]  但是我又不像祂
[00:18:32.800 --> 00:18:35.200]  我是不喜歡四處走的
[00:18:35.200 --> 00:18:36.600]  我是那種人
[00:18:36.600 --> 00:18:39.000]  我是做事很集中坐定的
[00:18:39.000 --> 00:18:40.600]  我有自知之明
[00:18:40.600 --> 00:18:43.200]  我就不會做一些超過我能力的事情
[00:18:43.200 --> 00:18:45.600]  那你大概想到這個人也不會發達
[00:18:45.600 --> 00:18:47.200]  這個人也不會出頭
[00:18:47.200 --> 00:18:48.600]  這麼平凡的人
[00:18:48.600 --> 00:18:50.000]  我就是那種人
[00:18:50.000 --> 00:18:50.800]  那麼
[00:18:50.800 --> 00:18:52.800]  這種這麼穩定的態度
[00:18:52.800 --> 00:18:56.000]  其實也可以為我自己締造一個安書區
[00:18:56.000 --> 00:18:57.200]  你們也會吧
[00:18:57.200 --> 00:18:58.400]  安全島
[00:18:58.400 --> 00:19:00.200]  令我的侍奉
[00:19:00.200 --> 00:19:02.600]  其實可能是沒有什麼突破
[00:19:02.600 --> 00:19:05.600]  或者我在這裡停一停
[00:19:05.600 --> 00:19:10.000]  如果你為你自己人生已經設定了一個運作模式
[00:19:10.000 --> 00:19:12.000]  可能到了一個地步
[00:19:12.000 --> 00:19:13.400]  它是一個安書區
[00:19:13.400 --> 00:19:14.200]  對不對?
[00:19:14.200 --> 00:19:16.000]  就是你自然運作
[00:19:16.000 --> 00:19:19.800]  但是它同樣可以阻礙你的突破
[00:19:19.800 --> 00:19:20.600]  是不是?
[00:19:20.600 --> 00:19:23.400]  所以有時候我們要去尋索一下
[00:19:23.400 --> 00:19:25.400]  在二戰運動之後
[00:19:25.400 --> 00:19:27.200]  我發現基督徒中間
[00:19:27.200 --> 00:19:30.000]  有些人對香港是非常悲觀的
[00:19:30.000 --> 00:19:33.000]  有些人對建制是非常支持的
[00:19:33.000 --> 00:19:37.200]  作為目者就應該尊重不同的人有不同的思想
[00:19:37.200 --> 00:19:39.000]  不同的政治見解
[00:19:39.000 --> 00:19:42.600]  不過當中有些人是很能夠客觀地去思考
[00:19:42.600 --> 00:19:45.200]  可以理性地從不同角度去討論
[00:19:45.200 --> 00:19:47.400]  也不會破壞大家的關係
[00:19:47.400 --> 00:19:48.000]  原來如此
[00:19:48.000 --> 00:19:50.600]  就是大家吵完之後一樣去吃東西
[00:19:50.600 --> 00:19:52.600]  也不會有傷感情
[00:19:52.600 --> 00:19:54.600]  但是有些人的思想很固定
[00:19:54.600 --> 00:19:57.800]  他不會換轉另一個角度去思考
[00:19:57.800 --> 00:19:59.800]  他不會接受到另一個觀點
[00:19:59.800 --> 00:20:01.600]  我自己就覺得
[00:20:01.600 --> 00:20:05.800]  教會如果沒有了一個神學思考的能力
[00:20:05.800 --> 00:20:08.600]  我們就很容易用人的思維去做事
[00:20:08.600 --> 00:20:09.600]  我就會很憂慮
[00:20:09.600 --> 00:20:12.200]  其實現在很多都是這樣的
[00:20:12.200 --> 00:20:15.400]  我就覺得神學工作的人的任務現在做什麼呢?
[00:20:15.400 --> 00:20:17.800]  就是幫助目者和弟兄姊妹
[00:20:17.800 --> 00:20:21.800]  是從聖經和神學的角度去想社會倫理的問題
[00:20:21.800 --> 00:20:24.800]  你聽完就好像很高層次
[00:20:24.800 --> 00:20:26.800]  其實是一定要這樣做的
[00:20:26.800 --> 00:20:29.800]  在當中我多說兩句
[00:20:29.800 --> 00:20:32.400]  就是到目前為止
[00:20:32.400 --> 00:20:37.000]  我仍然在幫助宣傳會的神學時事立場委員會
[00:20:37.000 --> 00:20:39.200]  我們教會也很威風
[00:20:39.200 --> 00:20:42.600]  我們當中的范振臣和弟兄都是委員
[00:20:42.600 --> 00:20:44.200]  我們也是很努力
[00:20:44.200 --> 00:20:47.000]  你看到我們是經常出木銜的
[00:20:47.000 --> 00:20:49.600]  我們已經有很多的努力
[00:20:49.600 --> 00:20:51.400]  譬如我們探討貧窮的問題
[00:20:51.400 --> 00:20:53.400]  我們討論一次
[00:20:53.400 --> 00:20:55.000]  出一篇木銜
[00:20:55.000 --> 00:20:59.000]  可能是要動用兩三次的開會討論
[00:20:59.000 --> 00:21:01.000]  每次都兩個月三個月一次
[00:21:01.000 --> 00:21:03.600]  我們目者也要懂得經濟理論
[00:21:03.600 --> 00:21:05.000]  是不是?
[00:21:05.000 --> 00:21:06.200]  有神學院的老師
[00:21:06.200 --> 00:21:06.800]  有目者
[00:21:06.800 --> 00:21:08.600]  也有專業的弟兄姊妹
[00:21:08.600 --> 00:21:10.000]  專業的弟兄姊妹
[00:21:10.000 --> 00:21:13.800]  他們又從不同的經濟學的角度去討論
[00:21:13.800 --> 00:21:17.200]  然後神學的人又會加一些聖經之類的東西
[00:21:17.200 --> 00:21:18.400]  教會的目者就會想
[00:21:18.400 --> 00:21:19.800]  你寫得這麼高層次
[00:21:19.800 --> 00:21:21.200]  教會的人是不看的
[00:21:21.200 --> 00:21:22.800]  所以我告訴你
[00:21:22.800 --> 00:21:24.800]  這三組人在互動
[00:21:24.800 --> 00:21:26.200]  討論好幾次
[00:21:26.200 --> 00:21:27.200]  來來回回
[00:21:27.200 --> 00:21:30.800]  一段文字一句東西都要改幾次
[00:21:30.800 --> 00:21:34.800]  然後才炮製出一篇木銜
[00:21:34.800 --> 00:21:37.000]  我們遲些就有另一篇
[00:21:37.000 --> 00:21:39.200]  我們都很感恩
[00:21:39.200 --> 00:21:41.200]  那個是和政治有關的
[00:21:41.200 --> 00:21:42.400]  很有意思
[00:21:42.400 --> 00:21:44.200]  其實香港教會沒有這些東西
[00:21:44.200 --> 00:21:46.800]  所以我們為此而感恩
[00:21:46.800 --> 00:21:48.600]  但是要做這些東西
[00:21:48.600 --> 00:21:52.800]  我們都要面對不同的人的看法
[00:21:52.800 --> 00:21:54.800]  我們自己的群體
[00:21:54.800 --> 00:21:56.000]  委員會
[00:21:56.000 --> 00:21:57.800]  都不是一樣的看法
[00:21:57.800 --> 00:21:59.600]  我們學習一樣東西
[00:21:59.600 --> 00:22:03.200]  就是怎樣在不完全一樣的看法下
[00:22:03.200 --> 00:22:06.800]  我們都是為著教會去服侍
[00:22:06.800 --> 00:22:09.200]  所以我都祈禱
[00:22:09.200 --> 00:22:09.800]  我都問
[00:22:09.800 --> 00:22:11.800]  究竟我是否應該繼續在那裡
[00:22:11.800 --> 00:22:12.800]  但是怎樣也好
[00:22:12.800 --> 00:22:15.000]  責任在身上的時候就要做
[00:22:15.000 --> 00:22:16.000]  做到最好
[00:22:16.000 --> 00:22:18.000]  所以我只是想告訴大家
[00:22:18.000 --> 00:22:19.400]  我們不是沒有回應
[00:22:19.400 --> 00:22:21.200]  我們是在努力回應
[00:22:21.200 --> 00:22:22.600]  另一方面
[00:22:22.600 --> 00:22:23.600]  我自己覺得
[00:22:23.600 --> 00:22:26.600]  現在教會是要推動門訓課程
[00:22:26.600 --> 00:22:29.400]  我不是學別人口水
[00:22:29.400 --> 00:22:31.600]  我覺得不理會你哪一套課程
[00:22:31.600 --> 00:22:34.200]  總之對弟兄姊妹是會有幫助
[00:22:34.200 --> 00:22:35.800]  現在是要這樣走的
[00:22:35.800 --> 00:22:36.600]  為什麼呢
[00:22:36.600 --> 00:22:39.400]  其實我信仰實踐是很內斂的
[00:22:39.400 --> 00:22:41.400]  我侍奉的重點說得白一點
[00:22:41.400 --> 00:22:43.400]  可能你們知道一點不知道一點
[00:22:43.400 --> 00:22:47.000]  我是最喜歡培訓高等神學訓練人才的
[00:22:47.000 --> 00:22:49.000]  就是拿博士學位那些
[00:22:49.000 --> 00:22:50.800]  很感謝神
[00:22:50.800 --> 00:22:52.800]  我已經達到這個目標
[00:22:52.800 --> 00:22:55.400]  我們錦宣家有陳偉安
[00:22:55.400 --> 00:22:56.000]  是不是
[00:22:56.000 --> 00:22:58.600]  有目共睹的
[00:22:58.600 --> 00:23:01.600]  其實還有好幾個我們的學生
[00:23:01.600 --> 00:23:03.200]  已經是拿博士學位的
[00:23:03.200 --> 00:23:04.800]  還在德國拿博士學位的
[00:23:04.800 --> 00:23:06.800]  有一個還要拿最優等的
[00:23:06.800 --> 00:23:09.200]  有一個快要在加拿大拿博士學位
[00:23:09.200 --> 00:23:10.600]  有一個快要在英國
[00:23:10.600 --> 00:23:12.000]  排著隊出
[00:23:12.000 --> 00:23:14.000]  我自己覺得差不多了
[00:23:14.000 --> 00:23:16.600]  現在我的看法是什麼呢
[00:23:16.600 --> 00:23:20.000]  就是要從神學的原理去影響教會
[00:23:20.000 --> 00:23:21.400]  你聽到我說這句話
[00:23:21.400 --> 00:23:23.400]  你會想搞事了
[00:23:23.400 --> 00:23:25.200]  其實這樣說
[00:23:25.200 --> 00:23:28.800]  到這個年紀去搞事也沒有什麼過份的
[00:23:28.800 --> 00:23:30.600]  但是我自己會看到
[00:23:30.600 --> 00:23:32.000]  現在的問題就是說
[00:23:32.000 --> 00:23:34.000]  究竟教會是什麼
[00:23:34.000 --> 00:23:37.000]  和弟兄姊妹對教會的期望是什麼
[00:23:37.000 --> 00:23:38.800]  其實是兩個不同的問題
[00:23:38.800 --> 00:23:40.800]  這兩者會不會有落差呢
[00:23:40.800 --> 00:23:42.200]  大家明白我的意思嗎
[00:23:42.200 --> 00:23:44.400]  我的期望和教會應該是怎樣
[00:23:44.400 --> 00:23:45.800]  是不是一致呢
[00:23:45.800 --> 00:23:48.200]  如果不一致我怎麼處理
[00:23:48.200 --> 00:23:50.200]  是不是我就跟風走
[00:23:50.200 --> 00:23:54.200]  還是我跟回聖經的神的原意呢
[00:23:54.200 --> 00:23:57.200]  現在香港教會進入一個瓶頸期
[00:23:57.200 --> 00:23:59.200]  你看很多數字都看到
[00:23:59.200 --> 00:24:02.200]  何去何從是一個很重要的課題
[00:24:02.200 --> 00:24:04.200]  究竟某些做法
[00:24:04.200 --> 00:24:06.800]  是會帶來什麼作用呢
[00:24:06.800 --> 00:24:09.200]  正面的現象是不是短暫的呢
[00:24:09.200 --> 00:24:10.200]  大家明白嗎
[00:24:10.200 --> 00:24:11.400]  這些事情都要想
[00:24:11.400 --> 00:24:13.400]  是不是一個假象呢
[00:24:13.400 --> 00:24:16.000]  是不是一個真正的增長呢
[00:24:16.000 --> 00:24:18.400]  還是是部分的增長
[00:24:18.400 --> 00:24:20.200]  放在整體來衡量
[00:24:20.200 --> 00:24:22.200]  其實左袋入右袋呢
[00:24:22.200 --> 00:24:23.600]  你明白我的意思嗎
[00:24:23.600 --> 00:24:25.400]  是不是令和遊戲呢
[00:24:25.400 --> 00:24:29.400]  其實你投放資源和結果是不是合比例呢
[00:24:29.400 --> 00:24:32.400]  很多的問題是需要我們仔細去想的
[00:24:32.400 --> 00:24:34.200]  每一間教會都要去想
[00:24:34.200 --> 00:24:36.400]  你不要以為那些人數多的不用想
[00:24:36.400 --> 00:24:37.800]  他們更重要
[00:24:37.800 --> 00:24:39.800]  他們裁員裁得更重要
[00:24:39.800 --> 00:24:41.800]  我們需要一種整體的思維
[00:24:41.800 --> 00:24:43.600]  來從現實的策略
[00:24:43.600 --> 00:24:46.000]  到神學聖經的分析
[00:24:46.000 --> 00:24:48.000]  其實我們很需要的就是
[00:24:48.000 --> 00:24:50.000]  清楚一個統計的數據
[00:24:50.000 --> 00:24:51.600]  我不是圖表派的人
[00:24:51.600 --> 00:24:53.000]  但是你沒有數據
[00:24:53.000 --> 00:24:54.800]  你是看不到整幅圖畫的
[00:24:54.800 --> 00:24:57.000]  我在孫德嘉的行動之一
[00:24:57.000 --> 00:24:58.200]  就是鼓勵他們
[00:24:58.200 --> 00:25:00.400]  去接觸我們建築神學院
[00:25:00.400 --> 00:25:02.400]  有一個量性研究小組
[00:25:02.400 --> 00:25:04.400]  你們有沒有聽過什麼叫量性研究
[00:25:04.400 --> 00:25:06.000]  就是做統計
[00:25:06.000 --> 00:25:08.200]  就是幫教會做統計
[00:25:08.200 --> 00:25:09.200]  簡單來說
[00:25:09.200 --> 00:25:11.800]  就好像我們去驗身一樣
[00:25:11.800 --> 00:25:13.400]  這個是一個很重要的
[00:25:13.400 --> 00:25:15.000]  你沒有實際的數據
[00:25:15.000 --> 00:25:16.400]  你是做不到的
[00:25:16.400 --> 00:25:18.800]  現在他們的水準做得很厲害
[00:25:18.800 --> 00:25:21.000]  就是很多的年齡
[00:25:21.000 --> 00:25:22.000]  或者各種的題目
[00:25:22.000 --> 00:25:25.600]  可以互相跨下去的時候
[00:25:25.600 --> 00:25:27.800]  做很多東西的比較
[00:25:27.800 --> 00:25:31.000]  我舉一個例子就是說
[00:25:31.000 --> 00:25:33.800]  現在孫德嘉有普通話崇拜
[00:25:33.800 --> 00:25:35.200]  我在這裡這樣說
[00:25:35.200 --> 00:25:37.800]  就是無意去做任何的比較
[00:25:37.800 --> 00:25:40.600]  不過有的話也是激勵大家
[00:25:40.600 --> 00:25:44.400]  那些青年人又說想有青年崇拜
[00:25:44.400 --> 00:25:46.800]  又或者叫另一堂崇拜
[00:25:46.800 --> 00:25:48.000]  你一想的時候
[00:25:48.000 --> 00:25:50.000]  就知道很多人要做事
[00:25:50.000 --> 00:25:52.600]  那時候求變求突破
[00:25:52.600 --> 00:25:54.400]  就是今天教會的需要
[00:25:54.400 --> 00:25:55.800]  但是你怎麼變呢
[00:25:55.800 --> 00:25:56.800]  你怎麼突破呢
[00:25:56.800 --> 00:25:58.600]  是一個關鍵的問題
[00:25:58.600 --> 00:26:00.400]  所以神感動我
[00:26:00.400 --> 00:26:02.800]  其實我也很少這樣做
[00:26:02.800 --> 00:26:06.000]  我就希望做一個門訓的課程
[00:26:06.000 --> 00:26:06.800]  我是神學的
[00:26:06.800 --> 00:26:08.600]  從教義那裡開始
[00:26:08.600 --> 00:26:10.600]  又很奇妙
[00:26:10.600 --> 00:26:12.600]  你這樣想人家是否理會你呢
[00:26:12.600 --> 00:26:17.400]  有教會的目者和傳達人又肯認同
[00:26:17.400 --> 00:26:20.000]  最重要是有傳達人肯下手做
[00:26:20.000 --> 00:26:21.800]  好了很感謝神
[00:26:21.800 --> 00:26:23.800]  大家動員起來
[00:26:23.800 --> 00:26:27.000]  就開始了今年一月
[00:26:27.000 --> 00:26:29.200]  第一次有120人出席
[00:26:29.200 --> 00:26:32.000]  你知道孫德嘉也有200多人聚會
[00:26:32.000 --> 00:26:33.400]  120人很威風
[00:26:33.400 --> 00:26:35.000]  百分之五十出席了
[00:26:35.000 --> 00:26:37.200]  不過第二次只剩下80個
[00:26:37.200 --> 00:26:38.000]  為什麼呢
[00:26:38.000 --> 00:26:38.600]  為什麼呢
[00:26:38.600 --> 00:26:40.600]  因為那天是新年團拜之後
[00:26:40.600 --> 00:26:42.000]  那些人有家事
[00:26:42.000 --> 00:26:44.000]  所以走感的確不是很意外
[00:26:44.000 --> 00:26:45.800]  第三次還不知道
[00:26:45.800 --> 00:26:50.000]  我覺得組員出席不穩定是很自然的
[00:26:50.000 --> 00:26:55.600]  因為我們其實要知道有多少個穩定才對
[00:26:55.600 --> 00:26:57.600]  你應該反過來想想
[00:26:57.600 --> 00:27:00.400]  門徒訓練的精神不是人數
[00:27:00.400 --> 00:27:02.800]  而是小組的組長
[00:27:02.800 --> 00:27:04.600]  我講完秘訣給大家聽
[00:27:04.600 --> 00:27:06.400]  不是那120人
[00:27:06.400 --> 00:27:09.000]  如果我們有10個組長就是那10個
[00:27:09.000 --> 00:27:11.000]  或者12個組長就是12個
[00:27:11.000 --> 00:27:14.200]  所以我們精心栽培那些組長
[00:27:14.200 --> 00:27:16.400]  耶穌基督也有很多門徒
[00:27:16.400 --> 00:27:17.800]  有5000人
[00:27:17.800 --> 00:27:20.800]  走五點二儀神蹟等等
[00:27:20.800 --> 00:27:24.600]  但是耶穌真正訓練的對象是那12個人
[00:27:24.600 --> 00:27:25.400]  對不對
[00:27:25.400 --> 00:27:27.000]  所以你明白的時候就說
[00:27:27.000 --> 00:27:29.000]  不是很在乎有多少人
[00:27:29.000 --> 00:27:30.200]  100個也好
[00:27:30.200 --> 00:27:31.000]  80個也好
[00:27:31.000 --> 00:27:33.000]  那些是次要的問題
[00:27:33.000 --> 00:27:34.000]  很感謝神
[00:27:34.000 --> 00:27:36.000]  我們看到神的工作
[00:27:36.000 --> 00:27:38.200]  所以我講完給大家聽
[00:27:38.200 --> 00:27:39.600]  當中有什麼難題
[00:27:39.600 --> 00:27:42.200]  當我近距離接觸弟兄姊妹的時候
[00:27:42.200 --> 00:27:47.200]  我發覺有些組長很認真預備的
[00:27:47.200 --> 00:27:49.200]  他們圍了一整組
[00:27:49.200 --> 00:27:50.200]  10組這樣
[00:27:50.200 --> 00:27:51.200]  有空就走走
[00:27:51.200 --> 00:27:53.000]  模式是怎樣呢
[00:27:53.000 --> 00:27:54.200]  我也是講給你聽
[00:27:54.200 --> 00:27:55.600]  抄一下不介意的
[00:27:55.600 --> 00:27:57.400]  因為外面也是這樣
[00:27:57.400 --> 00:28:00.400]  BSF或者是生命之道
[00:28:00.400 --> 00:28:03.200]  或者明道社都是這樣
[00:28:03.200 --> 00:28:06.000]  有一個人講我們講半個小時
[00:28:06.000 --> 00:28:08.200]  接著小組討論45分鐘
[00:28:08.200 --> 00:28:09.400]  你明白我的意思吧
[00:28:09.400 --> 00:28:12.600]  講的人只是講一段而已
[00:28:12.600 --> 00:28:13.400]  我怎樣呢
[00:28:13.400 --> 00:28:15.400]  我預先寫了一篇文
[00:28:15.400 --> 00:28:19.200]  接著有註堂的傳道人
[00:28:19.200 --> 00:28:24.200]  負責在另一個星期日吃完飯的時間
[00:28:24.200 --> 00:28:26.200]  就跟一班組長預查
[00:28:26.200 --> 00:28:26.800]  你明白嗎
[00:28:26.800 --> 00:28:28.600]  預查做訓練
[00:28:28.600 --> 00:28:32.400]  然後每個月的第三主日下午
[00:28:32.400 --> 00:28:35.000]  就有一個門徒訓練小組
[00:28:35.000 --> 00:28:38.000]  所以其實真真正正做事的不是我
[00:28:38.000 --> 00:28:39.400]  還有很感恩
[00:28:39.400 --> 00:28:41.200]  你知道我這些人
[00:28:41.200 --> 00:28:42.400]  寫的文章
[00:28:42.400 --> 00:28:44.400]  我已經寫得很簡單了
[00:28:44.400 --> 00:28:47.400]  不過也有人不明白
[00:28:47.400 --> 00:28:51.000]  我覺得不是我的錯
[00:28:51.000 --> 00:28:52.400]  但是怎樣補救呢
[00:28:52.400 --> 00:28:53.600]  我們有些弟兄姊妹
[00:28:53.600 --> 00:28:55.800]  有讀過信徒神學訓練的
[00:28:55.800 --> 00:28:57.200]  他們就要出手了
[00:28:57.200 --> 00:28:58.600]  他們明白我寫什麼
[00:28:58.600 --> 00:29:02.000]  不過他們懂得用比較地道的語言
[00:29:02.000 --> 00:29:03.800]  來變成一些討論問題
[00:29:03.800 --> 00:29:05.000]  大家明白嗎
[00:29:05.000 --> 00:29:07.800]  變成他們在預查上
[00:29:07.800 --> 00:29:09.800]  幫助組長
[00:29:09.800 --> 00:29:11.400]  這樣就非常好
[00:29:11.400 --> 00:29:14.600]  你看看這件事是不是美妙到不得了
[00:29:14.600 --> 00:29:15.800]  神自己找人
[00:29:15.800 --> 00:29:16.800]  自己搞定
[00:29:16.800 --> 00:29:17.800]  好了
[00:29:17.800 --> 00:29:19.800]  這個時間你以為這樣很好
[00:29:19.800 --> 00:29:21.800]  但是又碰到什麼問題呢
[00:29:21.800 --> 00:29:24.800]  我不知道你們家庭團的弟兄姊妹怎麼想
[00:29:24.800 --> 00:29:26.800]  初時他們就覺得
[00:29:26.800 --> 00:29:27.800]  嘩 挺好的
[00:29:27.800 --> 00:29:29.800]  我們本來一個月兩次聚會
[00:29:29.800 --> 00:29:31.800]  現在你一個月有一次門徒訓練
[00:29:31.800 --> 00:29:33.800]  就是我一個月少想一個題目
[00:29:33.800 --> 00:29:36.800]  團長就拍爛手掌
[00:29:36.800 --> 00:29:38.800]  少想一次題目挺好的
[00:29:38.800 --> 00:29:40.800]  但是很可惜當第一次聚會的時候
[00:29:40.800 --> 00:29:42.800]  他說我們有預查的時間
[00:29:42.800 --> 00:29:44.800]  有一點點的團長就說
[00:29:44.800 --> 00:29:46.800]  就是多找我一次出來
[00:29:46.800 --> 00:29:47.800]  你明白我的意思嗎
[00:29:47.800 --> 00:29:49.800]  這樣也可以
[00:29:49.800 --> 00:29:51.800]  我幫你減少一次頭痛的事
[00:29:51.800 --> 00:29:53.800]  再長遠幫你減少
[00:29:53.800 --> 00:29:55.800]  你都不肯
[00:29:55.800 --> 00:29:57.800]  不要批評
[00:29:57.800 --> 00:29:59.800]  但是人家真的要這樣計算
[00:29:59.800 --> 00:30:01.800]  但是我覺得感謝神的地方就是
[00:30:01.800 --> 00:30:04.800]  有人是很精心的預備
[00:30:04.800 --> 00:30:06.800]  真的做了筆記
[00:30:06.800 --> 00:30:07.800]  這樣就可以了
[00:30:07.800 --> 00:30:08.800]  那些人受訓練
[00:30:08.800 --> 00:30:10.800]  你不可能要求所有人都是這樣的
[00:30:10.800 --> 00:30:12.800]  這個是肯定的
[00:30:12.800 --> 00:30:13.800]  所以我自己覺得
[00:30:13.800 --> 00:30:15.800]  我們做的事就好像農夫一樣
[00:30:15.800 --> 00:30:16.800]  去栽培
[00:30:16.800 --> 00:30:18.800]  將來就會有收成
[00:30:18.800 --> 00:30:21.800]  反過來我又說得盡一點點
[00:30:21.800 --> 00:30:23.800]  有很多教會很喜歡找名人來講話
[00:30:23.800 --> 00:30:25.800]  突然間我扭轉來聽一次
[00:30:25.800 --> 00:30:27.800]  沒什麼用的
[00:30:27.800 --> 00:30:29.800]  聽完就算了
[00:30:29.800 --> 00:30:30.800]  講得白一點
[00:30:30.800 --> 00:30:32.800]  這些叫做燒煙花
[00:30:32.800 --> 00:30:35.800]  一看就知道這間教會在燒煙花
[00:30:35.800 --> 00:30:36.800]  那些只有一個殼
[00:30:36.800 --> 00:30:37.800]  沒意思
[00:30:37.800 --> 00:30:39.800]  我自己視乎我的體會就是
[00:30:39.800 --> 00:30:41.800]  當97年回來香港
[00:30:41.800 --> 00:30:42.800]  很多人請我講道
[00:30:42.800 --> 00:30:44.800]  請我去演講
[00:30:44.800 --> 00:30:46.800]  我心裡面就飄下
[00:30:46.800 --> 00:30:49.800]  我也有些名字
[00:30:49.800 --> 00:30:51.800]  我也挺吃得開
[00:30:51.800 --> 00:30:54.800]  老實講那時候我已經參加國慶酒會
[00:30:54.800 --> 00:30:56.800]  中介界的代表
[00:30:56.800 --> 00:30:58.800]  那些大粒佬在我旁邊
[00:30:58.800 --> 00:31:00.800]  但是去得上去
[00:31:00.800 --> 00:31:02.800]  陪這些人沒什麼意思
