
[00:00:00.000 --> 00:00:05.000]  今日有本堂傳道人李淑琴姑娘在您中間靜悟
[00:25:26.000 --> 00:25:30.000]  愛神的屬靈的榜樣
[00:25:30.000 --> 00:25:33.000]  當我們看到阿伯拉罕
[00:25:33.000 --> 00:25:35.000]  會否很羨慕呢
[00:25:35.000 --> 00:25:36.000]  很羨慕他
[00:25:36.000 --> 00:25:37.000]  真的很好
[00:25:37.000 --> 00:25:41.000]  能夠全心全意來信靠神
[00:25:41.000 --> 00:25:43.000]  但在他生命裏面
[00:25:43.000 --> 00:25:48.000]  也必須經歷神的塗造
[00:25:48.000 --> 00:25:51.000]  經歷到神在他生命裏面
[00:25:51.000 --> 00:25:53.000]  對他的修展
[00:25:53.000 --> 00:25:55.000]  以致他能夠對神
[00:25:55.000 --> 00:25:59.000]  有這份單純信靠的心
[00:25:59.000 --> 00:26:02.000]  願意在我們的生命裏面
[00:26:02.000 --> 00:26:04.000]  無論我們是作父母
[00:26:04.000 --> 00:26:06.000]  我們作神的兒女
[00:26:06.000 --> 00:26:08.000]  讓我們的生命
[00:26:08.000 --> 00:26:10.000]  都擺在神的面前
[00:26:10.000 --> 00:26:12.000]  求主對我們說話
[00:26:12.000 --> 00:26:14.000]  求主帶領我們
[00:26:14.000 --> 00:26:16.000]  我們一起祈禱
[00:26:16.000 --> 00:26:21.000]  親愛的阿伯父
[00:26:21.000 --> 00:26:23.000]  我們感謝你
[00:26:23.000 --> 00:26:27.000]  我們能夠有你成為我們的爸爸
[00:26:27.000 --> 00:26:31.000]  你是那位完全的父親
[00:26:31.000 --> 00:26:39.000]  你是那位讓你的愛帶領我們的神
[00:26:39.000 --> 00:26:41.000]  神呀幫助我們吧
[00:26:41.000 --> 00:26:43.000]  今天我們在你的面前
[00:26:43.000 --> 00:26:48.000]  願意作順命的兒女
[00:26:48.000 --> 00:26:50.000]  神呀幫助我們吧
[00:26:50.000 --> 00:26:52.000]  在我們的生命裏面
[00:26:52.000 --> 00:26:55.000]  我們也很需要你常常提醒
[00:26:55.000 --> 00:26:56.000]  教導我們
[00:26:56.000 --> 00:27:03.000]  當我們對你的心意有保留的時候
[00:27:03.000 --> 00:27:07.000]  當我們遇到一些缺窄的時候
[00:27:07.000 --> 00:27:11.000]  求聖靈在我們心中提醒
[00:27:11.000 --> 00:27:12.000]  幫助我們
[00:27:12.000 --> 00:27:17.000]  讓我們能夠認識你更深
[00:27:17.000 --> 00:27:23.000]  讓我們知道你對我們的吩咐是最美好的
[00:27:23.000 --> 00:27:27.000]  你帶領我們所走的路是美善的
[00:27:27.000 --> 00:27:28.000]  求主建立我們
[00:27:28.000 --> 00:27:32.000]  讓我們憑信心繼續走人生的路
[00:27:32.000 --> 00:27:33.000]  我們感謝主
[00:27:33.000 --> 00:27:34.000]  聽我們在面前的禱告
[00:27:34.000 --> 00:27:36.000]  奉主耶穌基督的名求
[00:27:36.000 --> 00:27:37.000]  阿們
[00:27:37.000 --> 00:27:40.000]  (字幕由 Amara.org 社群提供)

