
[00:00:00.000 --> 00:00:05.600]  多謝主讓今天晚上我們再一次去研讀聖經創世紀
[00:21:03.600 --> 00:21:05.600]  有一種滿足的
[00:21:05.600 --> 00:21:07.600]  就值得去紀念
[00:21:07.600 --> 00:21:09.600]  值得為這些人哀哭的
[00:21:09.600 --> 00:21:12.600]  但羅德是三個之中
[00:21:12.600 --> 00:21:15.600]  出這個吾爾的
[00:21:15.600 --> 00:21:20.600]  但是聖經沒有興趣去記載他的人生
[00:21:20.600 --> 00:21:22.600]  連他的兒子
[00:21:22.600 --> 00:21:24.600]  就是說阿伯拉罕的
[00:21:24.600 --> 00:21:26.600]  阿伯蘭的另外一個大兒子
[00:21:26.600 --> 00:21:27.600]  以實瑪利
[00:21:27.600 --> 00:21:29.600]  都有歲數
[00:21:29.600 --> 00:21:32.600]  都是127歲
[00:21:32.600 --> 00:21:34.600]  那你就會看到
[00:21:34.600 --> 00:21:37.600]  聖經如果不記載你的歲數
[00:21:37.600 --> 00:21:39.600]  是一個奏助
[00:21:39.600 --> 00:21:41.600]  不是一個祝福
[00:21:41.600 --> 00:21:44.600]  沒有興趣去記載你的歲數
[00:21:44.600 --> 00:21:47.600]  所以你再回去看《創世紀》第五章
[00:21:47.600 --> 00:21:49.600]  你就會感覺到很有感情
[00:21:49.600 --> 00:21:52.600]  那些屬神的子民
[00:21:52.600 --> 00:21:58.600]  就是瑟特那條拉的後代
[00:21:58.600 --> 00:22:01.600]  全部有歲數的
[00:22:01.600 --> 00:22:04.600]  但是該人的後代第四章
[00:22:04.600 --> 00:22:06.600]  是沒有歲數的
[00:22:06.600 --> 00:22:09.600]  只是說他們地上顯赫的人生
[00:22:09.600 --> 00:22:10.600]  作為的
[00:22:10.600 --> 00:22:12.600]  是什麼什麼的祖先
[00:22:12.600 --> 00:22:15.600]  但是聖經的作者
[00:22:15.600 --> 00:22:19.600]  或者聖經對這樣的記錄
[00:22:19.600 --> 00:22:21.600]  如果一個這樣的大細超的時候
[00:22:21.600 --> 00:22:23.600]  就是說
[00:22:23.600 --> 00:22:25.600]  不是說你沒有歲數
[00:22:25.600 --> 00:22:27.600]  是神的眼中
[00:22:27.600 --> 00:22:29.600]  你好像沒有生存過這樣
[00:22:29.600 --> 00:22:31.600]  那就很悲哀了
[00:22:31.600 --> 00:22:35.600]  一個滿足和一個沒有歲數
[00:22:35.600 --> 00:22:39.600]  是一件很懸殊的
[00:22:39.600 --> 00:22:43.600]  你可以說是祝福和奏助的關係
[00:22:43.600 --> 00:22:47.600]  所以求主幫助我們去數算我們的日子
[00:22:47.600 --> 00:22:49.600]  我們去數算的時候
[00:22:49.600 --> 00:22:52.600]  不要枉過了我們人生
[00:22:52.600 --> 00:22:54.600]  我們都是屬神的兒女
[00:22:54.600 --> 00:22:58.600]  我們知道我們離開這個物質的世界
[00:22:58.600 --> 00:23:00.600]  就是進入永恆的天家
[00:23:00.600 --> 00:23:02.600]  所以透過撒拉的埋葬
[00:23:02.600 --> 00:23:05.600]  一方面剛才說了有歲數
[00:23:05.600 --> 00:23:07.600]  另一方面就是
[00:23:07.600 --> 00:23:10.600]  阿伯拉罕堅持要買這個地方
[00:23:10.600 --> 00:23:12.600]  一來就代表著
[00:23:12.600 --> 00:23:14.600]  再和大家揭一些經文
[00:23:14.600 --> 00:23:16.600]  這個邏輯都很強的
[00:23:16.600 --> 00:23:19.600]  和大家揭一些經文
[00:23:19.600 --> 00:23:22.600]  我們看看49章
[00:23:22.600 --> 00:23:25.600]  創世紀的49章
[00:23:25.600 --> 00:23:39.600]  就是講關於自買地圖
[00:23:39.600 --> 00:23:45.600]  49章有28節
[00:23:45.600 --> 00:23:48.600]  就是講瓦國
[00:23:48.600 --> 00:23:51.600]  將來我們有很多機會講瓦國
[00:23:51.600 --> 00:23:55.600]  這一切49章的28節
[00:23:55.600 --> 00:23:58.600]  因為瓦國佔的篇幅都很多
[00:23:58.600 --> 00:24:01.600]  這一切是以色列的十二支派
[00:24:01.600 --> 00:24:03.600]  這也是他們的父親
[00:24:03.600 --> 00:24:05.600]  對他們所說的話
[00:24:05.600 --> 00:24:06.600]  為他們所祝的福
[00:24:06.600 --> 00:24:08.600]  都是按著各人的福分
[00:24:08.600 --> 00:24:09.600]  為他們祝福
[00:24:09.600 --> 00:24:11.600]  他又祝福他們說
[00:24:11.600 --> 00:24:14.600]  我將要歸到我列祖那裡
[00:24:14.600 --> 00:24:18.600]  你們要將我葬在黑人以法倫田間的洞裡
[00:24:18.600 --> 00:24:20.600]  與我父在一處
[00:24:20.600 --> 00:24:23.600]  就是在迦南地萬里前
[00:24:23.600 --> 00:24:25.600]  麥比拉田間的洞
[00:24:25.600 --> 00:24:26.600]  那洞和田
[00:24:26.600 --> 00:24:29.600]  是阿伯拉罕向黑人以法倫買來為業
[00:24:29.600 --> 00:24:30.600]  作墳地的
[00:24:30.600 --> 00:24:34.600]  他們在那裡葬了阿伯拉罕和他妻子撒拉
[00:24:34.600 --> 00:24:39.600]  又在那裡葬了以撒和他妻子利伯加
[00:24:39.600 --> 00:24:42.600]  我也在那裡葬了利亞
[00:24:42.600 --> 00:24:44.600]  那塊田和田間的洞
[00:24:44.600 --> 00:24:46.600]  原是向黑人買的
[00:24:46.600 --> 00:24:48.600]  瓦國祝福種子以不
[00:24:48.600 --> 00:24:50.600]  就把腳收在床上
[00:24:50.600 --> 00:24:51.600]  氣絕而死
[00:24:51.600 --> 00:24:54.600]  歸他列祖那裡去了
[00:24:54.600 --> 00:24:57.600]  另外再記一記第五十章
[00:24:57.600 --> 00:25:03.600]  五十章就是約瑟的離世
[00:25:03.600 --> 00:25:05.600]  我們由第
[00:25:05.600 --> 00:25:09.600]  看看從何時開始讀起
[00:25:09.600 --> 00:25:11.600]  讀多一點第四節
[00:25:11.600 --> 00:25:13.600]  五十章第四節
[00:25:13.600 --> 00:25:15.600]  創世紀五十章
[00:25:15.600 --> 00:25:17.600]  最後一章第四節
[00:25:17.600 --> 00:25:20.600]  為他哀哭的日子過了
[00:25:20.600 --> 00:25:23.600]  約瑟對法老家中的人說
[00:25:23.600 --> 00:25:25.600]  我約在你們眼前蒙恩
[00:25:25.600 --> 00:25:28.600]  請你們報告法老說
[00:25:28.600 --> 00:25:31.600]  我父親要死的時候叫我起誓
[00:25:31.600 --> 00:25:34.600]  說你要將我葬在迦南地
[00:25:34.600 --> 00:25:37.600]  在我為自己所掘的墳墓裡
[00:25:37.600 --> 00:25:39.600]  現在求你讓我上去
[00:25:39.600 --> 00:25:42.600]  因為他是埃及的宰相
[00:25:42.600 --> 00:25:47.600]  現在就幫爸爸歸葬在哪個地方呢?
[00:25:47.600 --> 00:25:49.600]  歸葬的就是
[00:25:49.600 --> 00:25:53.600]  記住是萬里象樹的希伯倫
[00:25:53.600 --> 00:25:56.600]  大家應該很熟悉這個地方
[00:25:56.600 --> 00:25:59.600]  就是阿伯蘭求告神的地方
[00:25:59.600 --> 00:26:01.600]  在埃及回來
[00:26:01.600 --> 00:26:04.600]  又在那個地方來到去再求告神
[00:26:04.600 --> 00:26:07.600]  現在就改言了
[00:26:07.600 --> 00:26:11.600]  約瑟都幫他爸爸瓦國
[00:26:11.600 --> 00:26:14.600]  歸葬在麥比拉田
[00:26:14.600 --> 00:26:16.600]  麥比拉的洞
[00:26:16.600 --> 00:26:19.600]  也是萬里象樹的希伯倫這個地方
[00:26:19.600 --> 00:26:22.600]  所以這個地方希伯倫是很重要
[00:26:22.600 --> 00:26:24.600]  將來猶大之派
[00:26:24.600 --> 00:26:26.600]  其中一個不知道你記不記得那個
[00:26:26.600 --> 00:26:31.600]  進迦南有兩個探子
[00:26:31.600 --> 00:26:34.600]  其中一個就是約書亞
[00:26:34.600 --> 00:26:36.600]  另外一個就是迦勒
[00:26:36.600 --> 00:26:39.600]  迦勒就是去打迦南人
[00:26:39.600 --> 00:26:40.600]  得到那個地方
[00:26:40.600 --> 00:26:43.600]  約書亞就將希伯倫給了迦勒
[00:26:43.600 --> 00:26:47.600]  成為猶大之派一個很重要的地方
[00:26:47.600 --> 00:26:49.600]  所以希伯倫是一個
[00:26:49.600 --> 00:26:51.600]  你可以這樣說是一個聖地
[00:26:51.600 --> 00:26:53.600]  就是由阿伯蘭開始
[00:26:53.600 --> 00:26:56.600]  就是一個很神聖的地方
[00:26:56.600 --> 00:26:59.600]  神聖當然是說人的心
[00:26:59.600 --> 00:27:03.600]  很謙卑地去求告神
[00:27:03.600 --> 00:27:05.600]  在那裏遇見神
[00:27:05.600 --> 00:27:09.600]  在那裏常常和神有靈明的交往
[00:27:09.600 --> 00:27:12.600]  這樣叫神聖
[00:27:12.600 --> 00:27:14.600]  所以大家有時間
[00:27:14.600 --> 00:27:18.600]  來禮拜堂坐下安靜祈禱
[00:27:18.600 --> 00:27:21.600]  其實都會淨化一下心靈
[00:27:21.600 --> 00:27:25.600]  是有一個這樣的作用
[00:27:25.600 --> 00:27:27.600]  有時真的可以減輕那個
[00:27:27.600 --> 00:27:31.600]  有時太過忙亂的心靈
[00:27:31.600 --> 00:27:34.600]  我們回來看第六節
[00:27:34.600 --> 00:27:35.600]  法老就說
[00:27:35.600 --> 00:27:38.600]  你可以上去照著你父親
[00:27:38.600 --> 00:27:39.600]  叫你起的誓
[00:27:39.600 --> 00:27:41.600]  將他葬在一起
[00:27:41.600 --> 00:27:44.600]  於是約瑟上去葬他父親
[00:27:44.600 --> 00:27:46.600]  與他同上去的有法老的神瀑
[00:27:46.600 --> 00:27:48.600]  和法老家中的長老
[00:27:48.600 --> 00:27:50.600]  並埃及國的長老
[00:27:50.600 --> 00:27:52.600]  好像一個國葬一樣
[00:27:52.600 --> 00:27:56.600]  因為約瑟現在是全國的宰相
[00:27:56.600 --> 00:27:59.600]  戴著的是法老給他的戒指
[00:27:59.600 --> 00:28:05.600]  就是權力很清晰的一個標誌
[00:28:05.600 --> 00:28:06.600]  第八節
[00:28:06.600 --> 00:28:08.600]  還有約瑟全家
[00:28:08.600 --> 00:28:09.600]  和他的弟兄
[00:28:09.600 --> 00:28:11.600]  並他父親的眷屬
[00:28:11.600 --> 00:28:13.600]  只有他們的婦人孩子
[00:28:13.600 --> 00:28:16.600]  羊群牛群都留在哥山地
[00:28:16.600 --> 00:28:20.600]  又有車輛馬兵和他一同上去
[00:28:20.600 --> 00:28:21.600]  那一幫人甚多
[00:28:21.600 --> 00:28:23.600]  他們到了約旦河外
[00:28:23.600 --> 00:28:26.600]  阿達的和場就在那裡
[00:28:26.600 --> 00:28:28.600]  大大的號頭痛哭
[00:28:28.600 --> 00:28:30.600]  約瑟為他父親哀哭了七天
[00:28:30.600 --> 00:28:34.600]  迦南的居民見阿達和場上哀哭
[00:28:34.600 --> 00:28:37.600]  就說這是埃及人一場極大的哀哭
[00:28:37.600 --> 00:28:40.600]  因此那地方名叫阿伯密西
[00:28:40.600 --> 00:28:42.600]  是在約旦河東
[00:28:42.600 --> 00:28:46.600]  雅各的兒子們就遵著他父親所吩咐的辦了
[00:28:46.600 --> 00:28:48.600]  把他搬到迦南地
[00:28:48.600 --> 00:28:52.600]  葬在萬里前密比拉田間的洞裡
[00:28:52.600 --> 00:28:56.600]  那洞和田是阿伯拉罕向黑人以忽倫買來為業
[00:28:56.600 --> 00:28:57.600]  作墳地的
[00:28:57.600 --> 00:28:59.600]  約瑟葬了他父親以後
[00:28:59.600 --> 00:29:02.600]  就和眾弟兄並一起和他上去
[00:29:02.600 --> 00:29:05.600]  葬他父親的人都回埃及去了
[00:29:05.600 --> 00:29:08.600]  接著約瑟的哥哥就很害怕
[00:29:08.600 --> 00:29:10.600]  因為阿伯死了
[00:29:10.600 --> 00:29:18.600]  約瑟會不會懷恨自己當年陷害他的事呢
[00:29:18.600 --> 00:29:21.600]  他們就開始擔心了
[00:29:21.600 --> 00:29:23.600]  約瑟就安慰他
[00:29:23.600 --> 00:29:25.600]  這個我們將來先說約瑟
[00:29:25.600 --> 00:29:27.600]  又是有很多經文要讀的
[00:29:27.600 --> 00:29:29.600]  我們現在就不說了
[00:29:29.600 --> 00:29:32.600]  不過留意一下
[00:29:32.600 --> 00:29:36.600]  約瑟去到近尾
[00:29:36.600 --> 00:29:38.600]  第22節
[00:29:38.600 --> 00:29:43.600]  約瑟和他父親的眷屬都住在埃及
[00:29:43.600 --> 00:29:45.600]  約瑟活了110歲
[00:29:45.600 --> 00:29:49.600]  約瑟得見以法年第三代的子孫
[00:29:49.600 --> 00:29:52.600]  馬拿西的孫子馬吉的兒子
[00:29:52.600 --> 00:29:55.600]  也養在約瑟的室上
[00:29:55.600 --> 00:29:57.600]  約瑟對他弟兄們說
[00:29:57.600 --> 00:29:59.600]  我要死了
[00:29:59.600 --> 00:30:01.600]  但神必定看顧你們
[00:30:01.600 --> 00:30:04.600]  領你們從這地上去
[00:30:04.600 --> 00:30:07.600]  到他起世所應許
[00:30:07.600 --> 00:30:11.600]  給阿伯拉罕以撒瓦國之地
[00:30:11.600 --> 00:30:14.600]  約瑟叫以色列的子孫起世說
[00:30:14.600 --> 00:30:16.600]  神必定看顧你們
[00:30:16.600 --> 00:30:19.600]  你們要把我的骸骨
[00:30:19.600 --> 00:30:21.600]  骸骨就不是屍體
[00:30:21.600 --> 00:30:24.600]  就不是好像土葬那樣
[00:30:24.600 --> 00:30:28.600]  要運上去麥比拉田的地方
[00:30:28.600 --> 00:30:31.600]  要搬上去他的骸骨
[00:30:31.600 --> 00:30:32.600]  約瑟死了
[00:30:32.600 --> 00:30:34.600]  剩110歲
[00:30:34.600 --> 00:30:36.600]  人用香料將他分了
[00:30:36.600 --> 00:30:39.600]  把他收殮在棺材裡
[00:30:39.600 --> 00:30:40.600]  停在埃及
[00:30:40.600 --> 00:30:42.600]  很特別的就是
[00:30:42.600 --> 00:30:44.600]  約瑟好像是否
[00:30:44.600 --> 00:30:48.600]  是否埃及王不讓他上去呢
[00:30:48.600 --> 00:30:49.600]  因為怕他上去
[00:30:49.600 --> 00:30:51.600]  連他的家族都上去
[00:30:51.600 --> 00:30:52.600]  不再回來呢
[00:30:52.600 --> 00:30:54.600]  又不是太清楚
[00:30:54.600 --> 00:30:58.600]  是否有一個政治的妥協
[00:30:58.600 --> 00:31:01.600]  還是有一個交易
[00:31:01.600 --> 00:31:06.600]  希望埃及人穩定他們的軍心
[00:31:06.600 --> 00:31:10.600]  現在這位宰相死了
[00:31:10.600 --> 00:31:15.600]  但是他的屍體仍然停留在埃及
[00:31:15.600 --> 00:31:16.600]  但是記住
[00:31:16.600 --> 00:31:20.600]  他的屍體沒有下葬在埃及
[00:31:20.600 --> 00:31:24.600]  因為我們看看出埃及記
[00:31:24.600 --> 00:31:29.600]  和大家看看列祖他們的行徑
[00:31:29.600 --> 00:31:34.600]  都是值得我們去想一想這些事情
[00:31:34.600 --> 00:31:44.600]  我稍為站一站
[00:31:44.600 --> 00:31:50.600]  應該就是第十三章
[00:31:50.600 --> 00:31:53.600]  十三章的第十七節
[00:31:53.600 --> 00:31:57.600]  出埃及記
[00:31:57.600 --> 00:31:59.600]  法老容百姓去的時候
[00:31:59.600 --> 00:32:00.600]  就是十災
[00:32:00.600 --> 00:32:02.600]  十災之後
[00:32:02.600 --> 00:32:06.600]  最後那個災就是滅長子
[00:32:06.600 --> 00:32:07.600]  十災很容易記的
[00:32:07.600 --> 00:32:09.600]  又和大家數一下手指
[00:32:09.600 --> 00:32:11.600]  第一個就是叫水變血
[00:32:11.600 --> 00:32:13.600]  第十個就是滅長子
[00:32:13.600 --> 00:32:21.600]  每一個審判都是越來越嚴重的
[00:32:21.600 --> 00:32:29.600]  另外都是埃及人拜的神的代表
[00:32:29.600 --> 00:32:32.600]  首先就是水變血
[00:32:32.600 --> 00:32:35.600]  接著就是蛙失凝蓄
[00:32:35.600 --> 00:32:39.600]  接著就是蒼薄黃黑
[00:32:39.600 --> 00:32:40.600]  總共十個
[00:32:40.600 --> 00:32:42.600]  最後就是滅長子
[00:32:42.600 --> 00:32:44.600]  十災
[00:32:44.600 --> 00:32:47.600]  神透過摩西
[00:32:47.600 --> 00:32:52.600]  他的像可以變法術
[00:32:52.600 --> 00:32:54.600]  可以舉像
[00:32:54.600 --> 00:32:56.600]  審判就會來
[00:32:56.600 --> 00:33:00.600]  好像賦予權並給摩西
[00:33:00.600 --> 00:33:03.600]  成為以色列人的領袖
[00:33:03.600 --> 00:33:05.600]  我們看看這裡
[00:33:05.600 --> 00:33:07.600]  就是十災之後
[00:33:07.600 --> 00:33:08.600]  第十七節
[00:33:08.600 --> 00:33:10.600]  法老容百姓去的時候
[00:33:10.600 --> 00:33:13.600]  菲利士地的道路雖然近
[00:33:13.600 --> 00:33:15.600]  神卻不令他們從那裡走
[00:33:15.600 --> 00:33:19.600]  因為神說恐怕百姓遇見打仗後悔
[00:33:19.600 --> 00:33:21.600]  就回埃及去
[00:33:21.600 --> 00:33:23.600]  所以神令百姓繞道而行
[00:33:23.600 --> 00:33:25.600]  走紅海曠野的路
[00:33:25.600 --> 00:33:29.600]  以色列人出埃及地都帶著兵器上去
[00:33:29.600 --> 00:33:30.600]  摩西
[00:33:30.600 --> 00:33:32.600]  留意下第十九節
[00:33:32.600 --> 00:33:36.600]  摩西把弱勢的骸骨一同帶去
[00:33:36.600 --> 00:33:40.600]  已經很多年了
[00:33:40.600 --> 00:33:43.600]  因為已經再過了兩代了
[00:33:43.600 --> 00:33:48.600]  摩西的時代已經離開了很長的時間
[00:33:48.600 --> 00:33:49.600]  也可以這麼說
[00:33:49.600 --> 00:33:52.600]  就是亞伯蘭的第四代了
[00:33:52.600 --> 00:33:54.600]  就是第十五章的創世紀
[00:33:54.600 --> 00:33:55.600]  應許的那個時間
[00:33:55.600 --> 00:33:58.600]  阿摩利人的罪孽滿盈了
[00:33:58.600 --> 00:34:00.600]  神的時間到了
[00:34:00.600 --> 00:34:05.600]  神就要好像差遣他的子民
[00:34:05.600 --> 00:34:07.600]  上去應許之地
[00:34:07.600 --> 00:34:09.600]  所以得到應許之地
[00:34:09.600 --> 00:34:12.600]  是由亞伯蘭第一天的時候
[00:34:12.600 --> 00:34:14.600]  十三章的時候已經應許的了
[00:34:14.600 --> 00:34:17.600]  但是他們幾代人
[00:34:17.600 --> 00:34:19.600]  伯拉罕爾薩亞國約瑟
[00:34:19.600 --> 00:34:21.600]  都是要很強調
[00:34:21.600 --> 00:34:25.600]  他們一定要在迦南地
[00:34:25.600 --> 00:34:29.600]  由亞伯蘭開始買的萬利象樹
[00:34:29.600 --> 00:34:31.600]  希伯倫那個地方
[00:34:31.600 --> 00:34:34.600]  那個麥比拉田和洞
[00:34:34.600 --> 00:34:36.600]  來去歸葬
[00:34:36.600 --> 00:34:40.600]  代表著這個迦南地是我們的
[00:34:40.600 --> 00:34:42.600]  是神應許給我們的
[00:34:42.600 --> 00:34:44.600]  這個是很重要的
[00:34:44.600 --> 00:34:46.600]  所以他的骸骨
[00:34:46.600 --> 00:34:50.600]  有可能真是一個和法老的交易了
[00:34:50.600 --> 00:34:51.600]  不准葬
[00:34:51.600 --> 00:34:53.600]  葬了我們很難再起骨
[00:34:53.600 --> 00:34:57.600]  而是那個骸骨保留在我們的民族
[00:34:57.600 --> 00:34:59.600]  我們這個族裏面
[00:34:59.600 --> 00:35:03.600]  我們一直等待出埃及
[00:35:03.600 --> 00:35:05.600]  很難的
[00:35:05.600 --> 00:35:08.600]  根本上慢慢都融入了那個民族
[00:35:08.600 --> 00:35:12.600]  後來因為有新的法老王興起
[00:35:12.600 --> 00:35:14.600]  歷史說是一些戰爭
[00:35:14.600 --> 00:35:17.600]  所以他們是不認識約瑟的
[00:35:17.600 --> 00:35:21.600]  所以就會對希伯來人有欺壓的
[00:35:21.600 --> 00:35:26.600]  間接促成了神那個時候
[00:35:26.600 --> 00:35:31.600]  以色列人為什麼無端端已經住在埃及
[00:35:31.600 --> 00:35:35.600]  會全部以色列人一起浩浩蕩蕩的走呢
[00:35:35.600 --> 00:35:41.600]  原因就是這樣的一個新的時代的開始的交替
[00:35:41.600 --> 00:35:43.600]  但是這裡告訴我們
[00:35:43.600 --> 00:35:46.600]  約瑟的骸骨摩西出埃及的時候
[00:35:46.600 --> 00:35:49.600]  記得帶著這個骸骨
[00:35:49.600 --> 00:35:51.600]  什麼不帶都不要緊
[00:35:51.600 --> 00:35:54.600]  一定要帶祖宗約瑟
[00:35:54.600 --> 00:35:58.600]  只有他沒有歸葬在迦南地
[00:35:58.600 --> 00:36:02.600]  所以就要帶他的骸骨上去迦南
[00:36:02.600 --> 00:36:07.600]  去葬這個祖宗
[00:36:07.600 --> 00:36:10.600]  歸葬在這個麥比拉田
[00:36:10.600 --> 00:36:15.600]  所以我們可以透過23章讓我們看到
[00:36:15.600 --> 00:36:18.600]  阿伯蘭有一個很堅決的信心
[00:36:18.600 --> 00:36:25.600]  就是和自己的家鄉吳爾再沒有關係
[00:36:25.600 --> 00:36:30.600]  我的家鄉是在迦南地的萬里象樹
[00:36:30.600 --> 00:36:33.600]  就是希伯倫這個地方
[00:36:33.600 --> 00:36:38.600]  就是說好像很多的
[00:36:38.600 --> 00:36:41.600]  他那個具體的生命行動
[00:36:41.600 --> 00:36:45.600]  都是告訴周圍的人知道
[00:36:45.600 --> 00:36:48.600]  宣告由此以後
[00:36:48.600 --> 00:36:54.600]  我的根就是在萬里希伯倫這個地方
[00:36:54.600 --> 00:36:56.600]  不再是其他地方
[00:36:56.600 --> 00:37:00.600]  不再回到自己的故土吳爾
[00:37:00.600 --> 00:37:04.600]  可能吳爾也是一個很富庶的地方
[00:37:04.600 --> 00:37:07.600]  但是再沒有關係了
[00:37:07.600 --> 00:37:09.600]  這裡也可以告訴我們
[00:37:09.600 --> 00:37:11.600]  如果你是比較多愁善感的
[00:37:11.600 --> 00:37:13.600]  自己的老伴
[00:37:13.600 --> 00:37:18.600]  當年我們在萬里象樹一起求告神
[00:37:18.600 --> 00:37:21.600]  現在老伴先離開
[00:37:21.600 --> 00:37:24.600]  都是葬在萬里象樹
[00:37:24.600 --> 00:37:27.600]  不知道當時他有沒有在象樹上
[00:37:27.600 --> 00:37:30.600]  大家畫畫心心定情
[00:37:30.600 --> 00:37:32.600]  求告神的地方
[00:37:32.600 --> 00:37:34.600]  如果有
[00:37:34.600 --> 00:37:37.600]  都是挺值得懷念的
[00:37:37.600 --> 00:37:40.600]  不知道在座的
[00:37:40.600 --> 00:37:42.600]  在家的
[00:37:42.600 --> 00:37:44.600]  第一間教會
[00:37:44.600 --> 00:37:45.600]  是不是錦宣家呢
[00:37:45.600 --> 00:37:48.600]  還是其他地方的教會呢
[00:37:48.600 --> 00:37:52.600]  你晚年的時候會不會回去舊地重遊
[00:37:52.600 --> 00:37:56.600]  當年和你的團契的女朋友
[00:37:56.600 --> 00:37:59.600]  是不是現在的太太
[00:37:59.600 --> 00:38:03.600]  來懷念一下呢
[00:38:03.600 --> 00:38:05.600]  還有沒有那些故人你認識的呢
[00:38:05.600 --> 00:38:07.600]  現在可能是長老
[00:38:07.600 --> 00:38:09.600]  可能是執事
[00:38:09.600 --> 00:38:12.600]  還有沒有來往呢
[00:38:12.600 --> 00:38:17.600]  透過這一張也可以給我們一些靈修的靈感的思想
[00:38:17.600 --> 00:38:21.600]  哪裡是你的根呢
[00:38:21.600 --> 00:38:23.600]  萬里象樹
[00:38:23.600 --> 00:38:27.600]  在阿巴蘭靈命的建立的開始
[00:38:27.600 --> 00:38:29.600]  什麼時候它軟弱跌倒
[00:38:29.600 --> 00:38:31.600]  又回到萬里象樹
[00:38:31.600 --> 00:38:36.600]  他在別士巴又是那裡捉壇獻祭求告神
[00:38:36.600 --> 00:38:38.600]  就是說他去了一個地方寄居
[00:38:38.600 --> 00:38:41.600]  他也在那個地方與神交往
[00:38:41.600 --> 00:38:43.600]  但更重要的是
[00:38:43.600 --> 00:38:46.600]  那個根是在萬里象樹
[00:38:46.600 --> 00:38:47.600]  在神那裡
[00:38:47.600 --> 00:38:52.600]  這些都是我們需要慢慢沉澱我們的信仰
[00:38:52.600 --> 00:38:54.600]  所以有時候說開就是
[00:38:54.600 --> 00:38:56.600]  真的不要到處找教會
[00:38:56.600 --> 00:39:01.600]  你要找一間你真的固定了就固定了
[00:39:01.600 --> 00:39:03.600]  不要到處去
[00:39:03.600 --> 00:39:07.600]  這個地方你就要在那裡來參與
[00:39:07.600 --> 00:39:10.600]  在那裡來上心
[00:39:10.600 --> 00:39:14.600]  就是說和你的心有一些憂戚與共的
[00:39:14.600 --> 00:39:16.600]  那個地方如果是好
[00:39:16.600 --> 00:39:17.600]  你會很開心
[00:39:17.600 --> 00:39:19.600]  當然說的是好是那些人
[00:39:19.600 --> 00:39:21.600]  靈性好
[00:39:21.600 --> 00:39:22.600]  追求
[00:39:22.600 --> 00:39:23.600]  愛主
[00:39:23.600 --> 00:39:25.600]  你會很開心
[00:39:25.600 --> 00:39:29.600]  看到你的可能團契的弟兄姊妹的兒女
[00:39:29.600 --> 00:39:30.600]  好好地追求
[00:39:30.600 --> 00:39:31.600]  很愛主
[00:39:31.600 --> 00:39:34.600]  很有侍奉神的心
[00:39:34.600 --> 00:39:37.600]  你會有一種的歡欣
[00:39:37.600 --> 00:39:39.600]  為他們祈禱
[00:39:39.600 --> 00:39:41.600]  看到教會有些不好的東西
[00:39:41.600 --> 00:39:43.600]  有些醜聞
[00:39:43.600 --> 00:39:44.600]  你會很悲哀
[00:39:44.600 --> 00:39:45.600]  很心痛
[00:39:45.600 --> 00:39:47.600]  憂戚與共很重要的
[00:39:47.600 --> 00:39:50.600]  神都不希望我們到處去
[00:39:50.600 --> 00:39:53.600]  好像window shopping
[00:39:53.600 --> 00:39:55.600]  church shopping
[00:39:55.600 --> 00:39:57.600]  我去這一間這一間
[00:39:57.600 --> 00:39:59.600]  現在就很大試探了
[00:39:59.600 --> 00:40:01.600]  或者可能是很大的一個吸引
[00:40:01.600 --> 00:40:03.600]  就是不喜歡聽曾牧師說到
[00:40:03.600 --> 00:40:04.600]  我按另一台
[00:40:04.600 --> 00:40:05.600]  就去恩福
[00:40:05.600 --> 00:40:08.600]  就去哪裡哪裡
[00:40:08.600 --> 00:40:11.600]  反正現在全世界都是任你去的
[00:40:11.600 --> 00:40:13.600]  都不用password的
[00:40:13.600 --> 00:40:15.600]  用zoom就這麼方便
[00:40:15.600 --> 00:40:17.600]  這些無所謂的
[00:40:17.600 --> 00:40:21.600]  這些是當是你吸收不同的知識
[00:40:21.600 --> 00:40:24.600]  但是說生命那個信仰依歸
[00:40:24.600 --> 00:40:27.600]  需要有一個在你生命裡面的萬利像樹
[00:40:27.600 --> 00:40:29.600]  起伯倫
[00:40:29.600 --> 00:40:31.600]  這個地方真是生於斯
[00:40:31.600 --> 00:40:32.600]  死於斯
[00:40:32.600 --> 00:40:34.600]  這樣來到去
[00:40:34.600 --> 00:40:37.600]  在那裡和神一起去牧養
[00:40:37.600 --> 00:40:40.600]  去孕育下一代
[00:40:40.600 --> 00:40:42.600]  繼承福音的那個棒
[00:40:42.600 --> 00:40:44.600]  去傳承
[00:40:44.600 --> 00:40:47.600]  這些都是很重要的事
[00:40:47.600 --> 00:40:50.600]  我們又不要太長時間
[00:40:50.600 --> 00:40:51.600]  這些是
[00:40:51.600 --> 00:40:53.600]  其實真的值得我們去思想一下
[00:40:53.600 --> 00:40:55.600]  他到處都不買
[00:40:55.600 --> 00:40:57.600]  就是買在這個地方
[00:40:57.600 --> 00:40:59.600]  這個地方就已經不在話下
[00:40:59.600 --> 00:41:01.600]  在伯倫的內心
[00:41:01.600 --> 00:41:03.600]  是充滿了感情
[00:41:03.600 --> 00:41:04.600]  六十幾年
[00:41:04.600 --> 00:41:06.600]  六十幾年前
[00:41:06.600 --> 00:41:08.600]  初到貴境的時候
