
[00:00:00.000 --> 00:00:01.400]  好, 兄弟姐妹午安
[00:20:14.880 --> 00:20:17.880]  主啊我求主你讓我們
[00:20:17.880 --> 00:20:18.880]  去真的明白
[00:20:18.880 --> 00:20:20.880]  好像保羅所說的一樣
[00:20:20.880 --> 00:20:22.880]  你是我們人生的至寶
[00:20:22.880 --> 00:20:25.880]  當這一切去比較於上帝你的愛
[00:20:25.880 --> 00:20:27.880]  你的救恩的時候
[00:20:27.880 --> 00:20:29.880]  其實是一文不值
[00:20:29.880 --> 00:20:31.880]  因為我們有著你的緣故
[00:20:31.880 --> 00:20:35.880]  我們才能夠得到一個真真正正的完全滿足
[00:20:36.880 --> 00:20:39.880]  但是如果弟兄姊妹他們的心裡面
[00:20:39.880 --> 00:20:41.880]  有這種疑惑、有這種掙扎
[00:20:41.880 --> 00:20:44.880]  好像在他們信仰的歷程裡面都沒有經歷過
[00:20:44.880 --> 00:20:46.880]  主啊我求祢幫助他們
[00:20:46.880 --> 00:20:48.880]  求祢用祢的方法
[00:20:48.880 --> 00:20:50.880]  讓他們去經歷
[00:20:50.880 --> 00:20:52.880]  讓他們能夠得著祢
[00:20:52.880 --> 00:20:54.880]  將一切所有我們要交託給你
[00:20:54.880 --> 00:20:55.880]  其樂逢靠主耶穌
[00:20:55.880 --> 00:20:56.880]  得聖名至其琴
[00:20:56.880 --> 00:20:57.880]  阿們

