
[00:00:00.000 --> 00:00:04.000]  題目是「平安從何處來」
[00:21:44.000 --> 00:21:46.000]  耶穌單單說一句
[00:21:46.000 --> 00:21:48.000]  留下平安給你們
[00:21:48.000 --> 00:21:51.000]  似乎不足夠安慰當時
[00:21:51.000 --> 00:21:55.000]  心靈脆弱的門徒
[00:21:55.000 --> 00:21:57.000]  因此耶穌對門徒說
[00:21:57.000 --> 00:21:59.000]  賜下平安和聖靈不只一次
[00:21:59.000 --> 00:22:01.000]  在耶穌復活之後
[00:22:01.000 --> 00:22:03.000]  就已經向門徒顯現
[00:22:03.000 --> 00:22:05.000]  在這十章十九節
[00:22:05.000 --> 00:22:08.000]  哪日晚上門徒因怕猶太人
[00:22:08.000 --> 00:22:10.000]  所在的地方門都關了
[00:22:10.000 --> 00:22:13.000]  耶穌來站在當中對他們說
[00:22:13.000 --> 00:22:15.000]  願你們平安
[00:22:15.000 --> 00:22:19.000]  並且再次賜下聖靈給他們
[00:22:19.000 --> 00:22:21.000]  在二十二節
[00:22:21.000 --> 00:22:22.000]  說了者說
[00:22:22.000 --> 00:22:23.000]  祂向他們吹口氣說
[00:22:23.000 --> 00:22:25.000]  領受聖靈吧
[00:22:25.000 --> 00:22:27.000]  又是多瑪
[00:22:27.000 --> 00:22:28.000]  多瑪又是不信
[00:22:28.000 --> 00:22:30.000]  他說我不信
[00:22:30.000 --> 00:22:32.000]  所以耶穌再次顯現
[00:22:32.000 --> 00:22:34.000]  多次在多瑪面前
[00:22:34.000 --> 00:22:35.000]  在二十六節
[00:22:35.000 --> 00:22:37.000]  過了八日門徒又在屋內
[00:22:37.000 --> 00:22:39.000]  多瑪也和他們在一起
[00:22:39.000 --> 00:22:40.000]  門都關了
[00:22:40.000 --> 00:22:42.000]  耶穌來站在當中說
[00:22:42.000 --> 00:22:46.000]  願你們平安
[00:22:46.000 --> 00:22:49.000]  我們看經文可以觀察到
[00:22:49.000 --> 00:22:52.000]  耶穌賜平安給門徒的同時
[00:22:52.000 --> 00:22:55.000]  同時賜聖靈
[00:22:55.000 --> 00:22:59.000]  所以說聖靈與平安是息息相關
[00:22:59.000 --> 00:23:01.000]  門徒心裏充滿了聖靈
[00:23:01.000 --> 00:23:03.000]  就能領受到或體驗到
[00:23:03.000 --> 00:23:07.000]  主耶穌所賜說平安的真正意義
[00:23:07.000 --> 00:23:09.000]  門徒在聖靈裏面有平安
[00:23:09.000 --> 00:23:12.000]  就不需要主耶穌真實在身邊
[00:23:12.000 --> 00:23:15.000]  因為他體驗到主與我們同在
[00:23:15.000 --> 00:23:18.000]  門徒有聖靈裏面的平安
[00:23:18.000 --> 00:23:20.000]  就不害怕面對逆境和困難
[00:23:20.000 --> 00:23:21.000]  為甚麼
[00:23:21.000 --> 00:23:25.000]  因為他感受到主與我們同在
[00:23:25.000 --> 00:23:27.000]  因此主賜下平安
[00:23:27.000 --> 00:23:29.000]  就是在聖靈裏面
[00:23:29.000 --> 00:23:32.000]  門徒能夠感受到和體驗到
[00:23:32.000 --> 00:23:34.000]  主與我們同在
[00:23:34.000 --> 00:23:37.000]  縱使他不在我們身邊
[00:23:37.000 --> 00:23:40.000]  耶穌對門徒的安慰和鼓勵
[00:23:40.000 --> 00:23:44.000]  說明了平安擁有了天國的內涵
[00:23:44.000 --> 00:23:47.000]  是聖靈的臨在和能力
[00:23:47.000 --> 00:23:50.000]  耶穌將平安和聖靈同時差遣給門徒
[00:23:50.000 --> 00:23:54.000]  消除了門徒所要面對一切的心理恐懼
[00:23:54.000 --> 00:23:56.000]  那麼,各位弟兄姊妹
[00:23:56.000 --> 00:23:59.000]  我們心裏有沒有一些憂慮
[00:23:59.000 --> 00:24:02.000]  我們心裏有沒有一些恐懼
[00:24:02.000 --> 00:24:05.000]  我相信近這段時間
[00:24:05.000 --> 00:24:07.000]  大家心裏一定有很多憂慮
[00:24:07.000 --> 00:24:09.000]  很多擔心
[00:24:09.000 --> 00:24:11.000]  我聽見有些團契說
[00:24:11.000 --> 00:24:12.000]  想著移民了
[00:24:12.000 --> 00:24:14.000]  即將移民了
[00:24:14.000 --> 00:24:15.000]  在想去哪裏了
[00:24:15.000 --> 00:24:17.000]  是不是很怕很擔心
[00:24:17.000 --> 00:24:18.000]  如果有的話
[00:24:18.000 --> 00:24:21.000]  主耶穌所賜的平安對你有沒有幫助
[00:24:21.000 --> 00:24:27.000]  只要在聖靈裏體驗到主與我們同在的平安
[00:24:27.000 --> 00:24:30.000]  這份平安必能帶領著我們
[00:24:30.000 --> 00:24:32.000]  面對當前的困難
[00:24:32.000 --> 00:24:33.000]  逆境
[00:24:33.000 --> 00:24:35.000]  以及不同的挑戰
[00:24:35.000 --> 00:24:37.000]  我們知道
[00:24:37.000 --> 00:24:41.000]  生命的信仰需要被磨練
[00:24:41.000 --> 00:24:44.000]  然後才有成長
[00:24:44.000 --> 00:24:47.000]  那從主裡而來的平安
[00:24:47.000 --> 00:24:49.000]  就好像潤滑劑
[00:24:49.000 --> 00:24:52.000]  或者一些助燃料一樣
[00:24:52.000 --> 00:24:54.000]  幫助我們每一個人
[00:24:54.000 --> 00:24:55.000]  在逆境困難裏面
[00:24:55.000 --> 00:24:58.000]  我們仍然不喪志
[00:24:58.000 --> 00:25:00.000]  在灰心失望裏面
[00:25:00.000 --> 00:25:03.000]  我們能夠仍然勇往直前
[00:25:03.000 --> 00:25:06.000]  親家的弟兄姊妹
[00:25:06.000 --> 00:25:08.000]  今天是平安夜的晚上
[00:25:08.000 --> 00:25:12.000]  今晚講題是平安是從何處來
[00:25:12.000 --> 00:25:14.000]  現在我們很清楚知道
[00:25:14.000 --> 00:25:16.000]  平安是從主耶穌基督而來
[00:25:16.000 --> 00:25:21.000]  是主耶穌基督給予每一個願意跟隨主的信徒
[00:25:21.000 --> 00:25:25.000]  主耶穌賜給我們的平安帶有一種超越性
[00:25:25.000 --> 00:25:28.000]  讓我們能夠感受到與主同在的體驗
[00:25:28.000 --> 00:25:32.000]  也是一種與主同在的經歷
[00:25:32.000 --> 00:25:34.000]  可以讓我們面對困難
[00:25:34.000 --> 00:25:35.000]  去面對挑戰
[00:25:35.000 --> 00:25:40.000]  開展一個豐盛而又完美的人生
[00:25:40.000 --> 00:25:45.000]  甚至大家今晚在平安夜裏面
[00:25:45.000 --> 00:25:47.000]  我們能夠每一個都領受到
[00:25:47.000 --> 00:25:49.000]  從主耶穌而來的平安
[00:25:49.000 --> 00:25:51.000]  願主祝福大家
[00:25:51.000 --> 00:25:53.000]  (字幕製作/時間軸:秋月AutumnMoon)
[00:25:53.000 --> 00:25:56.000]  (字幕由 Amara.org 社群提供)

