
[00:00:00.000 --> 00:00:06.000]  在家中在教會裏面的弟子妹平安
[00:21:00.000 --> 00:21:02.000]  其實也開啟了
[00:21:02.000 --> 00:21:06.000]  由羅馬皇帝對教會事務
[00:21:06.000 --> 00:21:09.000]  甚至對教會教義的干預
[00:21:09.000 --> 00:21:13.000]  正所謂「真係無兩頭利」
[00:21:13.000 --> 00:21:17.000]  所以為掌權者祈禱是很重要
[00:21:17.000 --> 00:21:19.000]  亦是要很小心
[00:21:19.000 --> 00:21:22.000]  很需要求神給我們智慧
[00:21:22.000 --> 00:21:25.000]  我們同心一切祈禱
[00:21:25.000 --> 00:21:27.000]  親愛的天父
[00:21:27.000 --> 00:21:29.000]  在疫情之下
[00:21:29.000 --> 00:21:34.000]  讓我們看到掌權者對我們每一位的人民
[00:21:34.000 --> 00:21:37.000]  真是息息相關
[00:21:37.000 --> 00:21:41.000]  不敢說是生是死都在他的手中
[00:21:41.000 --> 00:21:45.000]  但至少我們心裏面的平安
[00:21:45.000 --> 00:21:49.000]  都實在會受到影響
[00:21:49.000 --> 00:21:52.000]  對明天的盼望
[00:21:52.000 --> 00:21:56.000]  甚至有時信心都受到考驗
[00:21:56.000 --> 00:22:02.000]  但求主你透過你自己的教會
[00:22:02.000 --> 00:22:04.000]  過去歷史
[00:22:04.000 --> 00:22:06.000]  當中給到我們智慧
[00:22:06.000 --> 00:22:10.000]  又透過保羅自己美好的見證
[00:22:10.000 --> 00:22:16.000]  並且他留下在聖經裏面的話語
[00:22:16.000 --> 00:22:19.000]  讓我們知道
[00:22:19.000 --> 00:22:24.000]  如何為君王和在位的人去禱告
[00:22:24.000 --> 00:22:27.000]  有求聖靈引導我們
[00:22:27.000 --> 00:22:31.000]  懂得時時看見別人的需要
[00:22:31.000 --> 00:22:33.000]  並且為人人禱告
[00:22:33.000 --> 00:22:36.000]  奉下教主耶穌基督的聖名
[00:22:36.000 --> 00:22:38.000]  阿們
[00:22:38.000 --> 00:22:40.000]  阿們
[00:22:40.000 --> 00:22:42.000]  (字幕製作:貝爾)
[00:22:42.000 --> 00:22:45.000]  (字幕由 Amara.org 社群提供)

