
[00:00:00.000 --> 00:00:05.000]  大家好,我是鄧炳謙,節目組的主持人,鄧炳謙節目的主持人
[00:22:26.000 --> 00:22:30.000]  如果大家去以色列,你記不記得?
[00:22:30.000 --> 00:22:34.000]  有個盒子,有些人把盒子綁在頭上
[00:22:34.000 --> 00:22:37.000]  有些人真的,我看過一段片,在以色列
[00:22:37.000 --> 00:22:41.000]  有個很虔誠的猶太人,他真的把白色的帶子
[00:22:41.000 --> 00:22:44.000]  用手捆著,這樣去敬拜
[00:22:44.000 --> 00:22:50.000]  當然那些是表面上的行事,但是背後很重要
[00:22:50.000 --> 00:22:56.000]  你有沒有將上帝的說話,無論你坐在家裡
[00:22:56.000 --> 00:23:01.000]  你走在路上,躺下來,你都談論呢?
[00:23:03.000 --> 00:23:07.000]  弟兄姊妹,原來我們世世代代的祝福
[00:23:07.000 --> 00:23:11.000]  這個迦南地的祝福,不是自然會發生的
[00:23:11.000 --> 00:23:14.000]  他是要叫我們今天作為爸爸媽媽
[00:23:14.000 --> 00:23:17.000]  你記不記得剛才的開始,我不是和你的子女說的
[00:23:17.000 --> 00:23:19.000]  我是和你說的
[00:23:19.000 --> 00:23:26.000]  你有沒有作一個榜樣,將上帝祂自己的說話
[00:23:26.000 --> 00:23:30.000]  時時刻刻都在我們的生命裡面
[00:23:30.000 --> 00:23:33.000]  時時去談論,談論什麼?
[00:23:33.000 --> 00:23:36.000]  上帝的作為,上帝的恩典
[00:23:36.000 --> 00:23:42.000]  我們有沒有將這件事傳承給我們的子女
[00:23:42.000 --> 00:23:46.000]  今天做父母的,很多時候都是
[00:23:46.000 --> 00:23:51.000]  叫子女多看點書,有時間不要只顧著玩手機
[00:23:51.000 --> 00:23:54.000]  不要玩電腦,多看點書,對你有益
[00:23:54.000 --> 00:23:57.000]  我就想問,有多少個父母真的看書?
[00:23:59.000 --> 00:24:02.000]  沒有的,所以有時候反過來
[00:24:02.000 --> 00:24:08.000]  那些比較活潑的小朋友,反駁一下
[00:24:08.000 --> 00:24:12.000]  我又不叫你看,你不看就叫我看
[00:24:12.000 --> 00:24:15.000]  弟兄姊妹,是真的
[00:24:15.000 --> 00:24:19.000]  我們有沒有做榜樣,信仰都一樣
[00:24:19.000 --> 00:24:26.000]  究竟你的子女能不能從你的生命裡面去見到上帝
[00:24:27.000 --> 00:24:32.000]  她能不能在你的生命裡面去見到原來上帝的說話是這麼重要
[00:24:32.000 --> 00:24:34.000]  是這麼寶貴
[00:24:34.000 --> 00:24:39.000]  頂姐妹,求上帝讓我們在未來的一年裡
[00:24:39.000 --> 00:24:42.000]  我們真的能夠有這個立志
[00:24:42.000 --> 00:24:45.000]  做你家庭裡面的好榜樣
[00:24:45.000 --> 00:24:48.000]  我都說,其實這次的疫情是一份照妖鏡
[00:24:48.000 --> 00:24:52.000]  我想告訴大家,大家都被迫要留在家裡
[00:24:52.000 --> 00:24:56.000]  所以有很多夫婦關係,是否可以呢?都出來了
[00:24:56.000 --> 00:24:59.000]  有很多你跟子女溝通嗎?都出來了
[00:24:59.000 --> 00:25:04.000]  你整個生活裡面,你記住,你從早到晚上上班
[00:25:04.000 --> 00:25:06.000]  每天晚上只能看到子女回來
[00:25:06.000 --> 00:25:10.000]  我下班了,做了一會兒,吃完飯,說了兩句家庭事
[00:25:10.000 --> 00:25:14.000]  說了一點點就OK了,然後大家做自己的事,沒事的
[00:25:14.000 --> 00:25:20.000]  但這段時間,兒子和女兒經常都看著你,經常都在家裡
[00:25:20.000 --> 00:25:22.000]  你怎樣了?
[00:25:23.000 --> 00:25:25.000]  經常躺在那裡?
[00:25:25.000 --> 00:25:28.000]  經常在那裡埋怨?
[00:25:28.000 --> 00:25:32.000]  經常在那裡說現在那種慘,看你愁眉苦臉?
[00:25:32.000 --> 00:25:38.000]  還是看見你仍然在上帝裡面很安穩地生活著?
[00:25:38.000 --> 00:25:43.000]  滿有盼望的,去感染你的家人
[00:25:43.000 --> 00:25:50.000]  頂姐妹,讓我們在上帝的面前,我們重新再思想
[00:25:50.000 --> 00:25:53.000]  這份祝福是要承傳下去的
[00:25:53.000 --> 00:25:56.000]  不是現在的
[00:25:56.000 --> 00:26:02.000]  你真的想像聖經所說,上帝給你的祝福是三、四代的話
[00:26:02.000 --> 00:26:04.000]  是你要參與的
[00:26:04.000 --> 00:26:07.000]  不是無緣無故給你三、四代的
[00:26:07.000 --> 00:26:10.000]  是上帝要你和祂一起同行
[00:26:10.000 --> 00:26:14.000]  所以剛才當大家再讀這段話的時候
[00:26:14.000 --> 00:26:17.000]  摩西說到最後的時候,他就告訴你
[00:26:17.000 --> 00:26:22.000]  我今天已經將祝福和奏奏的說話都陳明在你們面前了
[00:26:22.000 --> 00:26:29.000]  現在摩西向他們再一次陳明了福和和
[00:26:29.000 --> 00:26:32.000]  而他亦都交代約書亞
[00:26:32.000 --> 00:26:36.000]  當你進入迦南之後,約書亞亦都在戰爭之後
[00:26:36.000 --> 00:26:38.000]  按照摩西的遺言
[00:26:38.000 --> 00:26:44.000]  在那兩個山裡面,亦都已經去陳明了祝福和奏奏
[00:26:45.000 --> 00:26:48.000]  我最喜歡上帝的地方就是這一點
[00:26:48.000 --> 00:26:51.000]  祂從來都不會逼你做事
[00:26:51.000 --> 00:26:54.000]  你看看我們這麼軟弱的生命,你就會明白
[00:26:54.000 --> 00:26:56.000]  上帝給了我們很多時間
[00:26:56.000 --> 00:26:59.000]  不要緊,我已經和你說了
[00:26:59.000 --> 00:27:03.000]  讓你自己決定你改還是不改
[00:27:03.000 --> 00:27:05.000]  但是祝福和奏奏就在後面了
[00:27:05.000 --> 00:27:07.000]  結果就在後面了
[00:27:07.000 --> 00:27:09.000]  上帝能夠忍耐的
[00:27:09.000 --> 00:27:12.000]  如果不是我經常都說,今天鄧傳道不是在Kelly面前
[00:27:12.000 --> 00:27:14.000]  Aca早就已經被雷劈死了
[00:27:15.000 --> 00:27:20.000]  上帝在你面前已經說得很清楚
[00:27:20.000 --> 00:27:23.000]  唯一的就是你如何選擇
[00:27:23.000 --> 00:27:27.000]  我很喜歡以前的舞會
[00:27:27.000 --> 00:27:29.000]  每一年到最後這個聚會
[00:27:29.000 --> 00:27:34.000]  我們都會有一個重新立志的環節
[00:27:34.000 --> 00:27:40.000]  頂姐妹,過去的過去了
[00:27:41.000 --> 00:27:44.000]  過去的我只希望你留下的
[00:27:44.000 --> 00:27:48.000]  是上帝如何給你的恩典和祝福
[00:27:48.000 --> 00:27:52.000]  在苦難當中,上帝如何給了你的祝福
[00:27:52.000 --> 00:27:57.000]  之後,明年,2021,是新的
[00:27:57.000 --> 00:28:02.000]  你不需要不斷停留在以前
[00:28:02.000 --> 00:28:03.000]  你不需要不斷停留
[00:28:03.000 --> 00:28:05.000]  哎呀,真是不好意思,我以前
[00:28:05.000 --> 00:28:06.000]  哎呀,我真的不應該這樣
[00:28:06.000 --> 00:28:08.000]  你不需要停留在這個地方
[00:28:09.000 --> 00:28:11.000]  上帝告訴你
[00:28:11.000 --> 00:28:14.000]  我在你面前陳明了祝福和周租
[00:28:14.000 --> 00:28:17.000]  我希望你們選擇祝福
[00:28:17.000 --> 00:28:20.000]  我希望你照著我的話
[00:28:20.000 --> 00:28:22.000]  好像剛才上面所說
[00:28:22.000 --> 00:28:24.000]  你遵行我的誡命
[00:28:24.000 --> 00:28:26.000]  你愛你的上帝
[00:28:26.000 --> 00:28:28.000]  你行我的道
[00:28:28.000 --> 00:28:32.000]  所有家、男、地、流奶與物的祝福
[00:28:32.000 --> 00:28:35.000]  都不會缺少,頂姐妹
[00:28:36.000 --> 00:28:39.000]  所以雖然在這個時刻,很多人都思想移民
[00:28:39.000 --> 00:28:41.000]  我想再強調
[00:28:41.000 --> 00:28:44.000]  移民不是被迫的
[00:28:44.000 --> 00:28:47.000]  其實你去到哪裡
[00:28:47.000 --> 00:28:50.000]  重點不需要討論對與錯
[00:28:50.000 --> 00:28:55.000]  重點是,究竟你的生命裡面今天有沒有上帝
[00:28:55.000 --> 00:28:57.000]  你有上帝的話,你去到全世界哪個地方
[00:28:57.000 --> 00:29:00.000]  你仍然都是祝福的,頂姐妹
[00:29:00.000 --> 00:29:04.000]  所以當你思考這個問題的時候
[00:29:04.000 --> 00:29:07.000]  思考我們2021年的問題的時候
[00:29:07.000 --> 00:29:13.000]  請你回到上帝的點重新思想
[00:29:13.000 --> 00:29:17.000]  上帝儘管我有這個決定
[00:29:17.000 --> 00:29:20.000]  但上帝原來你可以透過我的生命
[00:29:20.000 --> 00:29:22.000]  繼續行你的路
[00:29:22.000 --> 00:29:24.000]  繼續祝福更多的人
[00:29:24.000 --> 00:29:26.000]  當然我們心裡有害怕
[00:29:26.000 --> 00:29:28.000]  我們可以很坦白地和上帝分享
[00:29:28.000 --> 00:29:31.000]  但是你要記住
[00:29:31.000 --> 00:29:33.000]  不要看著你的困難
[00:29:33.000 --> 00:29:37.000]  看著上帝帶領的手和應許
[00:29:37.000 --> 00:29:41.000]  你就一定能夠在最終得著迦南地
[00:29:41.000 --> 00:29:43.000]  進入迦南地
[00:29:43.000 --> 00:29:46.000]  我們感謝上帝,我們一起動心祈禱
[00:29:46.000 --> 00:29:50.000]  差不多我們要多謝上帝你的恩典
[00:29:50.000 --> 00:29:52.000]  我求祢保守帶領我們
[00:29:52.000 --> 00:29:59.000]  我們很盼望我們這個侍奉是活的
[00:29:59.000 --> 00:30:03.000]  我們很盼望我們的生命是貼地的
[00:30:03.000 --> 00:30:06.000]  求祢賜能力給我們
[00:30:06.000 --> 00:30:09.000]  祢給我們這個信仰本身就已經足夠
[00:30:09.000 --> 00:30:11.000]  我們可以去面對一切
[00:30:11.000 --> 00:30:15.000]  我求主祢親自帶領
[00:30:15.000 --> 00:30:19.000]  願意2021年成為我們能夠更見證上帝的一年
[00:30:19.000 --> 00:30:21.000]  求祢親自的幫助
[00:30:21.000 --> 00:30:23.000]  我們感謝,讚美祢
[00:30:23.000 --> 00:30:25.000]  祈禱奉教主耶穌,得聖名至其救
[00:30:25.000 --> 00:30:27.000]  阿們

