
[00:00:00.000 --> 00:00:02.760]  今晚為我們傳講訊息的
[00:22:45.600 --> 00:22:46.600]  如果認識
[00:22:46.600 --> 00:22:51.600]  就不會將這位榮耀的主釘十字架
[00:22:51.600 --> 00:22:56.600]  保羅來到堅持用這個傳道的方式
[00:22:56.600 --> 00:22:58.600]  不是要跟他們鬥氣
[00:22:58.600 --> 00:23:00.600]  而是很想告訴他們
[00:23:00.600 --> 00:23:04.600]  真正令到你們哥倫多人生命改變
[00:23:04.600 --> 00:23:09.600]  正正就是主耶穌和他的十字架
[00:23:09.600 --> 00:23:12.600]  保羅為什麼能夠這麼有勇氣
[00:23:12.600 --> 00:23:15.600]  這種情操
[00:23:15.600 --> 00:23:17.600]  堅守著十字架呢?
[00:23:17.600 --> 00:23:20.600]  十字架的這個福音
[00:23:20.600 --> 00:23:24.600]  是唯一的傳道的焦點和中心
[00:23:24.600 --> 00:23:26.600]  原因相當簡單
[00:23:26.600 --> 00:23:29.600]  因為復活的主耶穌
[00:23:29.600 --> 00:23:31.600]  站在他們面前
[00:23:31.600 --> 00:23:33.600]  支持他們
[00:23:33.600 --> 00:23:35.600]  加他們的力量
[00:23:35.600 --> 00:23:37.600]  讓他們面對一個好像沒得選擇的
[00:23:37.600 --> 00:23:39.600]  作為使徒
[00:23:39.600 --> 00:23:43.600]  他們要站在真理的這一邊
[00:23:43.600 --> 00:23:45.600]  親愛的弟兄姊妹
[00:23:45.600 --> 00:23:47.600]  你敢不敢受到
[00:23:47.600 --> 00:23:50.600]  當你面對人生的困難
[00:23:50.600 --> 00:23:53.600]  我們未必要去到一個否定十字架
[00:23:53.600 --> 00:23:55.600]  這樣的一個時間
[00:23:55.600 --> 00:23:59.600]  但是當你面對人生的困難的時候
[00:23:59.600 --> 00:24:01.600]  你敢不敢受到
[00:24:01.600 --> 00:24:03.600]  你將來在耶穌的面前
[00:24:03.600 --> 00:24:07.600]  你會有一份是神為你預備的榮耀
[00:24:07.600 --> 00:24:11.600]  使到地上短暫的一個時間
[00:24:11.600 --> 00:24:15.600]  你面對的可能是羞辱、迫不得已
[00:24:15.600 --> 00:24:17.600]  可能是你的身體的疾病
[00:24:17.600 --> 00:24:19.600]  或者人生的際遇
[00:24:19.600 --> 00:24:21.600]  不知道什麼原因
[00:24:21.600 --> 00:24:24.600]  但是我們有一樣東西肯定知道的
[00:24:24.600 --> 00:24:28.600]  就是每一個在耶穌裡面的弟兄姊妹
[00:24:28.600 --> 00:24:32.600]  將來你都會有這一份的榮耀
[00:24:32.600 --> 00:24:35.600]  求主幫助我們來守住
[00:24:35.600 --> 00:24:39.600]  唯有主耶穌和他的十字架
[00:24:39.600 --> 00:24:41.600]  是我們每一個弟兄姊妹
[00:24:41.600 --> 00:24:44.600]  必須的來去堅守
[00:24:44.600 --> 00:24:46.600]  願主祝福大家
[00:24:46.600 --> 00:24:49.600]  (字幕由 Amara.org 社群提供)

