
[00:00:00.000 --> 00:00:03.640]  各位正在看佳音樓的直播
[00:23:10.520 --> 00:23:12.840]  就如經上所記
[00:23:12.840 --> 00:23:15.080]  未曾聞之他信息的
[00:23:15.080 --> 00:23:16.600]  將要看見
[00:23:16.600 --> 00:23:18.200]  未曾聽過的
[00:23:18.200 --> 00:23:20.480]  將要明白」
[00:23:20.480 --> 00:23:24.480]  21節這裡所說「如經上所記」
[00:23:24.480 --> 00:23:29.680]  其實是引述《致以賽亞書》52章第15節
[00:23:29.680 --> 00:23:33.000]  保羅就是引用耶和華僕人的使命
[00:23:33.000 --> 00:23:38.800]  去解釋他自己宣教的照明
[00:23:38.800 --> 00:23:43.680]  保羅的志向是要在未聽過福音的地方
[00:23:43.680 --> 00:23:47.680]  去完成神給他的託付使命
[00:23:47.680 --> 00:23:50.280]  如果一個地方已經聽過福音
[00:23:50.280 --> 00:23:53.880]  保羅很清楚地說「我就不去了」
[00:23:53.880 --> 00:23:57.680]  究竟現今的教會
[00:23:57.680 --> 00:24:02.360]  在福音工作上為何這麼沒力氣呢?
[00:24:02.360 --> 00:24:07.040]  其中一個原因就是教會睡著了
[00:24:07.040 --> 00:24:10.280]  我們缺乏了屬靈的胃口
[00:24:10.280 --> 00:24:14.800]  如果教會成為了一個帶著消費主義的心態
[00:24:14.800 --> 00:24:18.920]  只是滿足於星期日聚會的群體
[00:24:18.920 --> 00:24:23.200]  如果我們對於自己所信的
[00:24:23.200 --> 00:24:25.760]  都提不起勁的話
[00:24:25.760 --> 00:24:31.200]  我們怎會有力量跟我們身邊的人分享信仰呢?
[00:24:31.200 --> 00:24:35.600]  另一個可能性就是我們忙到頭疼頭顫
[00:24:35.600 --> 00:24:43.400]  卻忘記了教會存在最重要的目的是甚麼
[00:24:43.400 --> 00:24:47.720]  即使我們很關注福音的使命
[00:24:47.720 --> 00:24:49.160]  仍然不夠
[00:24:49.160 --> 00:24:52.520]  唯有好好地建立我們的屬靈生命
[00:24:52.520 --> 00:24:58.520]  我們才能夠讓這個使命得到實踐
[00:24:58.520 --> 00:25:00.560]  作為一個總結
[00:25:00.560 --> 00:25:04.280]  美國阿拉斯加在每年的三月份
[00:25:04.280 --> 00:25:07.360]  都有一個橫跨一千英里
[00:25:07.360 --> 00:25:11.800]  用狗拖著雪橇的比賽
[00:25:11.800 --> 00:25:15.200]  這個比賽歷史悠久
[00:25:15.200 --> 00:25:19.520]  是源自1926年一月份
[00:25:19.520 --> 00:25:25.280]  當時有一個六歲的小男孩叫做Richard Stanley
[00:25:25.280 --> 00:25:29.480]  他住在一個叫做Norm的小鎮
[00:25:29.480 --> 00:25:32.680]  很不幸他患上了白喉
[00:25:32.680 --> 00:25:35.200]  結果離開了世界
[00:25:35.200 --> 00:25:41.200]  白喉在當年來說是一個傳染性極高的疾病
[00:25:41.200 --> 00:25:44.560]  這個小鎮的居民擔心
[00:25:44.560 --> 00:25:48.960]  因為一個人就傳染到整個小鎮
[00:25:48.960 --> 00:25:53.680]  所有人都有一個大規模的疫症的爆發
[00:25:53.680 --> 00:25:58.360]  為了減低這個疫症的爆發機會
[00:25:58.360 --> 00:26:02.680]  那個小鎮只有一個小醫生
[00:26:02.680 --> 00:26:09.200]  他就開始用一種仍然在實驗當中
[00:26:09.200 --> 00:26:14.720]  未能夠百分百肯定能不能搞定的血清
[00:26:14.720 --> 00:26:18.480]  去幫這些居民注射
[00:26:18.480 --> 00:26:24.600]  不過實驗階段的數量真的很少
[00:26:24.600 --> 00:26:27.000]  所以很快就用完
[00:26:27.000 --> 00:26:32.840]  而最近能夠補充這些血清的地方
[00:26:32.840 --> 00:26:34.760]  是另外一個小鎮
[00:26:34.760 --> 00:26:39.000]  那個另外一個小鎮離開Norm這裡
[00:26:39.000 --> 00:26:41.080]  是一千英里
[00:26:41.080 --> 00:26:43.240]  叫做Ninnana
[00:26:43.240 --> 00:26:44.680]  哇 這麼遠
[00:26:44.680 --> 00:26:47.320]  加上冰天雪地
[00:26:47.320 --> 00:26:48.920]  怎麼搞
[00:26:48.920 --> 00:26:55.960]  這個是一個和時間競賽的一個很重要的時刻
[00:26:55.960 --> 00:27:00.400]  當時有一班很勇敢的獵人和逃金者
[00:27:00.400 --> 00:27:02.160]  他們就自告奮勇
[00:27:02.160 --> 00:27:03.640]  不如這樣
[00:27:03.640 --> 00:27:07.880]  我們用我們的狗就拖著雪橇
[00:27:07.880 --> 00:27:09.960]  以接力的方式
[00:27:09.960 --> 00:27:12.600]  將這些血清由Ninnana
[00:27:12.600 --> 00:27:16.680]  一千公里英里以外運去Norm
[00:27:16.680 --> 00:27:20.920]  他們要橫渡結了冰的河流
[00:27:20.920 --> 00:27:26.360]  他們要經過的室外溫度是遠遠低於零度
[00:27:26.360 --> 00:27:28.760]  那些風吹過來加上雪
[00:27:28.760 --> 00:27:31.640]  根本就什麼都看不到
[00:27:31.640 --> 00:27:34.200]  再者這個是冬天
[00:27:34.200 --> 00:27:36.400]  日短夜長
[00:27:36.400 --> 00:27:39.120]  所以一路跑一路跑
[00:27:39.120 --> 00:27:42.560]  基本上周圍都是黑漆漆
[00:27:42.560 --> 00:27:45.160]  在極度的疲倦的底下
[00:27:45.160 --> 00:27:49.560]  他們用了144個小時狂奔
[00:27:49.560 --> 00:27:53.880]  這些血清終於是運到Norm
[00:27:53.880 --> 00:27:57.160]  就是因為這些人的付出
[00:27:57.160 --> 00:28:02.920]  結果這個小鎮除了這個六歲的小男孩
[00:28:02.920 --> 00:28:04.840]  離開了世界之外
[00:28:04.840 --> 00:28:08.040]  只是死多了一個人
[00:28:08.040 --> 00:28:13.840]  整個小鎮的居民都被救回
[00:28:13.840 --> 00:28:17.560]  我們在新的一年牛年來到了
[00:28:17.560 --> 00:28:22.040]  很盼望我們的屬靈生命都能夠不住成長
[00:28:22.040 --> 00:28:28.440]  靠著神去實踐祂給我們的託付和使命
[00:28:28.440 --> 00:28:31.640]  我不知道大家會不會去看
[00:28:31.640 --> 00:28:35.320]  上帝給我們這個福音的使命
[00:28:35.320 --> 00:28:38.280]  就好像Norm這個小鎮
[00:28:38.280 --> 00:28:45.960]  要很急用那些白喉的血清那麼緊張呢
[00:28:45.960 --> 00:28:53.800]  最後我也知道今年是錦繡堂40週年的堂慶
[00:28:53.800 --> 00:28:58.360]  願意神真的去使用每一個
[00:28:58.360 --> 00:29:02.600]  每一位弟兄姊妹去關心你們的淪陷
[00:29:02.600 --> 00:29:06.120]  繼續將上帝的恩典去傳開
[00:29:06.120 --> 00:29:10.600]  呈獻這些福音的果子給神
[00:29:10.600 --> 00:29:15.480]  就用這些福音的果子去慶祝這個大日子
[00:29:15.480 --> 00:29:21.720]  願神祝福大家一起有個禱告
[00:29:21.720 --> 00:29:24.440]  因此我們多謝你
[00:29:24.440 --> 00:29:28.360]  因為我們知道在我們的生命當中
[00:29:28.360 --> 00:29:31.720]  你有使命和託付給我們
[00:29:31.720 --> 00:29:35.640]  當農曆新年新的一年開始的時候
[00:29:35.640 --> 00:29:37.480]  就是提醒我們
[00:29:37.480 --> 00:29:43.320]  我們需要重新去檢視你給我們的託付和使命
[00:29:43.320 --> 00:29:45.400]  這些託付和使命
[00:29:45.400 --> 00:29:51.400]  絕對不會因為外在的環境、疫情而改變
[00:29:51.400 --> 00:29:53.160]  我們求主幫助
[00:29:53.160 --> 00:29:55.960]  容讓我們真的能夠看得見
[00:29:55.960 --> 00:30:02.360]  這個是上帝去體重給我們一個尊貴的
[00:30:02.360 --> 00:30:05.720]  一個身份和角色的時候
[00:30:05.720 --> 00:30:07.640]  我們就靠著你
[00:30:07.640 --> 00:30:12.360]  我們能夠將上帝你給我們的託付來完成
[00:30:12.360 --> 00:30:13.720]  多謝你
[00:30:13.720 --> 00:30:17.960]  因為我們在這個肅靈的旅程裏面
[00:30:17.960 --> 00:30:21.720]  我們能夠彼此承托、互相勉勵
[00:30:21.720 --> 00:30:23.240]  我們為了這一切
[00:30:23.240 --> 00:30:25.560]  來獻上感恩、禱告
[00:30:25.560 --> 00:30:27.800]  是否愛我們主耶穌基督的名球
[00:30:27.800 --> 00:30:29.800]  阿們

