
[00:00:00.000 --> 00:00:06.000]  感謝神今日本堂的傳道人老月紅傳道在我們中間靜悟
[00:34:03.000 --> 00:34:05.000]  關心一下他,
[00:34:05.000 --> 00:34:11.000]  問一下他安安?
[00:34:11.000 --> 00:34:14.000]  為甚麼你這麼愁?
[00:34:14.000 --> 00:34:17.000]  有甚麼需要為你代禱?
[00:34:17.000 --> 00:34:19.000]  為甚麼你的樣子這麼開心?
[00:34:19.000 --> 00:34:23.000]  可否將你的開心事跟我分享?
[00:34:23.000 --> 00:34:26.000]  為了參與我們廣場的侍奉,
[00:34:26.000 --> 00:34:30.000]  愛心加油站的侍奉,
[00:34:30.000 --> 00:34:31.000]  為每一個來的會友,
[00:34:31.000 --> 00:34:37.000]  獻上一杯涼水,一杯咖啡。
[00:34:37.000 --> 00:34:41.000]  明年教會又開始回大探訪了,
[00:34:41.000 --> 00:34:44.000]  我們可否不用口去說愛,
[00:34:44.000 --> 00:34:50.000]  而是用身體力行的行動去實踐愛呢?
[00:34:50.000 --> 00:34:51.000]  用口說的愛,
[00:34:51.000 --> 00:34:53.000]  真是簡單到不簡單。
[00:34:53.000 --> 00:34:55.000]  我愛你,
[00:34:55.000 --> 00:34:57.000]  我關心你,
[00:34:57.000 --> 00:35:01.000]  但你要用行動去說你的愛,
[00:35:01.000 --> 00:35:02.000]  你的關心,
[00:35:02.000 --> 00:35:07.000]  是需要你付出一種代價。
[00:35:07.000 --> 00:35:08.000]  耶穌說過,
[00:35:08.000 --> 00:35:11.000]  你若再做一個小子身上,
[00:35:11.000 --> 00:35:13.000]  就是做在我身上。
[00:35:13.000 --> 00:35:17.000]  所以生命的實踐不是停留在知識上,
[00:35:17.000 --> 00:35:20.000]  我知,
[00:35:20.000 --> 00:35:22.000]  不是,
[00:35:22.000 --> 00:35:24.000]  生命的實踐,
[00:35:24.000 --> 00:35:26.000]  是要在實踐那裡。
[00:35:26.000 --> 00:35:28.000]  這種實踐的生命,
[00:35:28.000 --> 00:35:32.000]  才是神所喜悅的一種生命。
[00:35:32.000 --> 00:35:33.000]  希望明年,
[00:35:33.000 --> 00:35:35.000]  在教會的不同的侍奉崗位裏,
[00:35:35.000 --> 00:35:37.000]  我能夠見到大家,
[00:35:37.000 --> 00:35:39.000]  一起以神的恩慈,
[00:35:39.000 --> 00:35:41.000]  去彼此的造就,
[00:35:41.000 --> 00:35:45.000]  去活出一個榮神益人的見證。
[00:35:45.000 --> 00:35:49.000]  我們一起祈禱結束吧。
[00:35:49.000 --> 00:35:52.000]  主,我們感謝祢對我們的恩慈,
[00:35:52.000 --> 00:35:55.000]  雖然我們經常犯罪,得罪祢,
[00:35:55.000 --> 00:35:58.000]  但祢承諾過我們,
[00:35:58.000 --> 00:36:00.000]  只要我們真誠地向祢認罪,
[00:36:00.000 --> 00:36:03.000]  祢就會寬恕我們。
[00:36:03.000 --> 00:36:06.000]  所以在這裡呼求主,
[00:36:06.000 --> 00:36:10.000]  祂叫我們不要學習厄莎龍那種忘恩負義,
[00:36:10.000 --> 00:36:13.000]  我們總要因此彼此對待,
[00:36:13.000 --> 00:36:16.000]  好好地回應祢對我們的愛。
[00:36:16.000 --> 00:36:19.000]  主,我們每一個都是軟弱的,
[00:36:19.000 --> 00:36:21.000]  求祢加能賜力,
[00:36:21.000 --> 00:36:25.000]  讓我們每一個都有和祢而來的恩典同行,
[00:36:25.000 --> 00:36:30.000]  好使別人因著我們而得到神的福氣。
[00:36:30.000 --> 00:36:33.000]  我們的祈禱是奉主耶穌基督的聖名祈求。
[00:36:33.000 --> 00:36:34.000]  阿們。
[00:36:34.000 --> 00:36:36.000]  (音樂)

