
[00:00:00.000 --> 00:00:02.000]  神的心意当中
[00:23:24.000 --> 00:23:27.000]  他是第三年才去找果实
[00:23:27.000 --> 00:23:29.000]  他等了一段时间
[00:23:29.000 --> 00:23:37.000]  一段足以让无花果树成长的时间
[00:23:37.000 --> 00:23:39.000]  我们有没有想过
[00:23:39.000 --> 00:23:42.000]  我们被神所拯救
[00:23:42.000 --> 00:23:45.000]  我们被神所牧养
[00:23:45.000 --> 00:23:49.000]  神会对我们有什么期望呢
[00:23:49.000 --> 00:23:55.000]  或者神现在正等待我们在生命上的成长
[00:23:55.000 --> 00:23:59.000]  正等待我们为祂结出果子
[00:23:59.000 --> 00:24:02.000]  在《皆泰书》五章二十二至二十三节这样说
[00:24:02.000 --> 00:24:05.000]  圣灵的果子就是人爱喜乐和平
[00:24:05.000 --> 00:24:11.000]  忍耐恩慈良善信实温柔节制
[00:24:11.000 --> 00:24:15.000]  我们有没有其中的一个果子呢
[00:24:15.000 --> 00:24:18.000]  如果神这一刻对我们说
[00:24:18.000 --> 00:24:21.000]  我等了你很久了
[00:24:21.000 --> 00:24:24.000]  不止三年了
[00:24:24.000 --> 00:24:28.000]  你完全没有属灵的果子结出来
[00:24:28.000 --> 00:24:30.000]  你的属灵生命一点成长都没有
[00:24:30.000 --> 00:24:31.000]  原地踏步
[00:24:31.000 --> 00:24:34.000]  自我感觉良好
[00:24:34.000 --> 00:24:38.000]  这样的生命都是百战地土
[00:24:38.000 --> 00:24:40.000]  不如斩掉它
[00:24:40.000 --> 00:24:45.000]  让神的资源再种一个
[00:24:45.000 --> 00:24:49.000]  如果是这样
[00:24:49.000 --> 00:24:54.000]  你猜哪一个会为我们求情呢
[00:24:54.000 --> 00:24:58.000]  我们的园丁是谁
[00:24:58.000 --> 00:25:00.000]  我们马上说
[00:25:00.000 --> 00:25:04.000]  邓存 杨姑娘 谢牧师
[00:25:04.000 --> 00:25:08.000]  他们会为我们求情的
[00:25:08.000 --> 00:25:10.000]  再正确一点
[00:25:10.000 --> 00:25:13.000]  耶稣 圣灵
[00:25:13.000 --> 00:25:16.000]  不过我们问问自己
[00:25:16.000 --> 00:25:21.000]  今天我们和耶稣的关系是一个什么光景呢
[00:25:21.000 --> 00:25:23.000]  除了上崇拜
[00:25:23.000 --> 00:25:28.000]  我们有没有很认真地和耶稣建立关系
[00:25:28.000 --> 00:25:31.000]  又或者上崇拜
[00:25:31.000 --> 00:25:37.000]  我们有没有很认真地和耶稣建立了关系呢
[00:25:37.000 --> 00:25:40.000]  就像师哥说的
[00:25:40.000 --> 00:25:43.000]  我们呼求上帝
[00:25:43.000 --> 00:25:47.000]  在我们的属灵生命里面
[00:25:47.000 --> 00:25:52.000]  用时间和耶稣建立一个属灵的关系
[00:25:52.000 --> 00:25:56.000]  如果我们没有和耶稣有一个亲密的关系
[00:25:56.000 --> 00:26:03.000]  凭什么你会认为耶稣会为你求情
[00:26:03.000 --> 00:26:10.000]  凭什么你要认为圣灵会用说不出的叹息为你代徒
[00:26:10.000 --> 00:26:15.000]  如果你和耶稣一点关系都没有
[00:26:15.000 --> 00:26:19.000]  信仰需要和神有一个亲密的关系
[00:26:19.000 --> 00:26:23.000]  然后我们的生命才能为神结出一个美好的果子
[00:26:23.000 --> 00:26:27.000]  并且回应神的呼召
[00:26:27.000 --> 00:26:31.000]  否则一个不可以回应神的信仰生命
[00:26:31.000 --> 00:26:37.000]  这只不过是一个自我感觉良好的宗教体验
[00:26:37.000 --> 00:26:40.000]  什么叫自我感觉良好
[00:26:40.000 --> 00:26:43.000]  我有崇拜,多好
[00:26:43.000 --> 00:26:48.000]  我有侍奉,我做施事
[00:26:48.000 --> 00:26:53.000]  我甚至有十一奉献,我做足了
[00:26:53.000 --> 00:26:56.000]  还想我怎么样
[00:26:56.000 --> 00:27:02.000]  这样的自我感觉良好和一个真正神所讲的丰盛人生
[00:27:02.000 --> 00:27:05.000]  不可以相提并论
[00:27:05.000 --> 00:27:10.000]  今天,无论我们每星期都有崇拜
[00:27:10.000 --> 00:27:12.000]  每个月都有团契
[00:27:12.000 --> 00:27:16.000]  我们仍然都要问一问自己
[00:27:16.000 --> 00:27:20.000]  神如果现在要我交账
[00:27:20.000 --> 00:27:26.000]  我可以交什么出去
[00:27:26.000 --> 00:27:29.000]  第三个,活在神的心意当中
[00:27:29.000 --> 00:27:33.000]  我们要时刻有回转悔改的意识
[00:27:33.000 --> 00:27:38.000]  当园丁听到主人说要斩掉那棵无花果树就求情了
[00:27:38.000 --> 00:27:40.000]  主啊,今年且留着
[00:27:40.000 --> 00:27:43.000]  让我在树周围挖开土,加上肥料
[00:27:43.000 --> 00:27:46.000]  以后若结果子变罢
[00:27:46.000 --> 00:27:49.000]  不然再把它陷了
[00:27:49.000 --> 00:27:52.000]  园丁向主人要求多给一年的时间
[00:27:52.000 --> 00:27:55.000]  让它可以加工施肥
[00:27:55.000 --> 00:27:57.000]  继续栽培那棵无花果树
[00:27:57.000 --> 00:28:00.000]  帮助它最终能结出果子
[00:28:00.000 --> 00:28:06.000]  无花果树因而避过了被斩下的命运
[00:28:06.000 --> 00:28:11.000]  园主对这棵无花果树的确有恩惠有怜悯
[00:28:11.000 --> 00:28:15.000]  在当时,这是没有结局的故事
[00:28:15.000 --> 00:28:20.000]  究竟那棵无花果树接受多一年的灌溉施肥之后
[00:28:20.000 --> 00:28:23.000]  最终是有结出果子
[00:28:23.000 --> 00:28:26.000]  还是最终被斩下呢?
[00:28:26.000 --> 00:28:29.000]  耶稣没有给犹太人一个交代
[00:28:29.000 --> 00:28:31.000]  很明显,很明显
[00:28:31.000 --> 00:28:36.000]  耶稣是希望每一个,那三万几个犹太人
[00:28:36.000 --> 00:28:40.000]  自己去编写最后的结局
[00:28:40.000 --> 00:28:44.000]  昔日耶稣来到,向犹太人宣讲天国的福音
[00:28:44.000 --> 00:28:47.000]  呼吁他们悔改归向神
[00:28:47.000 --> 00:28:50.000]  天国近了,你们当悔改
[00:28:50.000 --> 00:28:55.000]  他们拒绝福音,将耶稣钉在十字架上
[00:28:55.000 --> 00:28:59.000]  但大神仍然给他们四十年的时间
[00:28:59.000 --> 00:29:04.000]  期间在他们中间兴起教会,向他们度见证
[00:29:04.000 --> 00:29:07.000]  可惜最终犹太人都不肯悔改
[00:29:07.000 --> 00:29:10.000]  一直延至公元七十年
[00:29:10.000 --> 00:29:13.000]  罗马大军进攻耶稣撒冷
[00:29:13.000 --> 00:29:16.000]  将整个圣殿拆毁
[00:29:16.000 --> 00:29:24.000]  就好像原主将不结果的无花果树砍下一样
[00:29:24.000 --> 00:29:29.000]  所以耶稣提醒当时的犹太人
[00:29:29.000 --> 00:29:36.000]  你们若不悔改,都同样要灭亡
[00:29:36.000 --> 00:29:39.000]  在圣殿无辜被杀的人
[00:29:39.000 --> 00:29:42.000]  和倒塌被压死的十八个人
[00:29:42.000 --> 00:29:47.000]  他们没有机会悔改就死了
[00:29:47.000 --> 00:29:52.000]  但惟在耶稣身边的几万个犹太人
[00:29:52.000 --> 00:29:56.000]  他们仍然有悔改的机会
[00:29:56.000 --> 00:29:59.000]  仍然可以接受耶稣宣讲的福音
[00:29:59.000 --> 00:30:05.000]  他们仍然可以逃避面对审判时的惩罚
[00:30:05.000 --> 00:30:09.000]  昔日耶稣对这几万个犹太人的提醒
[00:30:09.000 --> 00:30:15.000]  今日同样对我们在座的每一个人都适合
[00:30:15.000 --> 00:30:21.000]  认罪悔改不只是为了我们所做的事而后悔
[00:30:21.000 --> 00:30:23.000]  或者为所做的事去道歉
[00:30:23.000 --> 00:30:26.000]  或者承认我们的过错
[00:30:26.000 --> 00:30:32.000]  悔改是同意需要改变的
[00:30:32.000 --> 00:30:34.000]  不是口说悔改就行了
[00:30:34.000 --> 00:30:40.000]  悔改是有相应的表现
[00:30:40.000 --> 00:30:45.000]  悔改与行为是同性比的
[00:30:45.000 --> 00:30:48.000]  如果我们今天说我们悔改
[00:30:48.000 --> 00:30:50.000]  看不到这个行为
[00:30:50.000 --> 00:30:53.000]  雅各书怎么说
[00:30:53.000 --> 00:30:56.000]  会有行为的信心是死的
[00:30:56.000 --> 00:30:59.000]  如果我们有看过四福音书
[00:30:59.000 --> 00:31:01.000]  即是我们的四卷福音书
[00:31:01.000 --> 00:31:05.000]  我们就知道在无花果树下找果子的比喻
[00:31:05.000 --> 00:31:09.000]  同样在马太和马可都出现过
[00:31:09.000 --> 00:31:13.000]  不过马太和马可的无花果树是野生的
[00:31:13.000 --> 00:31:15.000]  栽种在路边的
[00:31:15.000 --> 00:31:17.000]  没有人照顾
[00:31:17.000 --> 00:31:22.000]  当时耶稣发现无花果树没有果子的时候
[00:31:22.000 --> 00:31:25.000]  即时诅咒无花果树
[00:31:25.000 --> 00:31:30.000]  然后无花果树就立即枯干
[00:31:30.000 --> 00:31:32.000]  同样是无花果树
[00:31:32.000 --> 00:31:39.000]  路加福音里面这棵种在葡萄园里的无花果树
[00:31:39.000 --> 00:31:48.000]  比起马太马可路边的无花果树幸福得多了
[00:31:48.000 --> 00:31:52.000]  在葡萄园里的无花果不单被栽种
[00:31:52.000 --> 00:31:54.000]  有养料供应
[00:31:54.000 --> 00:31:57.000]  就算三年都没有果出
[00:31:57.000 --> 00:31:59.000]  有园丁为它求情
[00:31:59.000 --> 00:32:02.000]  愿意为无花果树继续施肥
[00:32:02.000 --> 00:32:10.000]  然后园主又给无花果树一个回转的机会
[00:32:10.000 --> 00:32:13.000]  让这棵无花果树可以继续在葡萄园里
[00:32:13.000 --> 00:32:17.000]  享受园主对它的恩典
[00:32:17.000 --> 00:32:19.000]  而野外的无花果树呢
[00:32:19.000 --> 00:32:21.000]  没有人为它求情
[00:32:21.000 --> 00:32:23.000]  一旦没有果实
[00:32:23.000 --> 00:32:25.000]  就被耶稣即时诅咒
[00:32:25.000 --> 00:32:29.000]  即时施行了审判
[00:32:29.000 --> 00:32:32.000]  各位监牢的弟兄姐妹
[00:32:32.000 --> 00:32:39.000]  我们知不知道我们正正在葡萄园里
[00:32:39.000 --> 00:32:42.000]  我们有人照顾
[00:32:42.000 --> 00:32:44.000]  我们有人栽种
[00:32:44.000 --> 00:32:47.000]  我们有人在牧养我们
[00:32:47.000 --> 00:32:50.000]  耶稣正是为我们求情
[00:32:50.000 --> 00:32:52.000]  圣灵为我们去代土
[00:32:52.000 --> 00:32:57.000]  让天父给我们一个认罪悔改的机会
[00:32:57.000 --> 00:33:06.000]  今日如果我们觉得自己的宿灵生命仍然是原地踏步的话
[00:33:06.000 --> 00:33:12.000]  我们千万不要继续陶醉在一种自我感觉良好的状态里
[00:33:12.000 --> 00:33:14.000]  我们要认罪悔改
[00:33:14.000 --> 00:33:18.000]  用行动去证明我们的回转
[00:33:18.000 --> 00:33:22.000]  我们要珍惜圆丁为我们继续的施肥
[00:33:22.000 --> 00:33:25.000]  我们要感激圆主无时无刻
[00:33:25.000 --> 00:33:27.000]  没有即时将我们斩下来
[00:33:27.000 --> 00:33:29.000]  仍然给我们机会
[00:33:29.000 --> 00:33:33.000]  我们要感恩自己仍然可以有机会成长
[00:33:33.000 --> 00:33:38.000]  我们要期望日后可以为主结出一个美好的果子
[00:33:38.000 --> 00:33:42.000]  来回应神对我们的大爱
[00:33:42.000 --> 00:33:45.000]  我们安静一下
[00:33:45.000 --> 00:33:47.000]  我们合上眼
[00:33:47.000 --> 00:33:56.000]  每一个人都在座位里沉淀下刚才的信息
[00:33:56.000 --> 00:34:00.000]  我们有没有感谢神拯救过我们
[00:34:00.000 --> 00:34:04.000]  愿意栽种我们这份恩典
[00:34:04.000 --> 00:34:08.000]  在享受神给我们这份恩典的过程里
[00:34:08.000 --> 00:34:12.000]  我们有没有实际的回应
[00:34:12.000 --> 00:34:17.000]  实际的行动去回应过呢
[00:34:17.000 --> 00:34:21.000]  我们过往有没有兴悍过这份恩典
[00:34:21.000 --> 00:34:24.000]  对神的期望从来都不理会
[00:34:24.000 --> 00:34:26.000]  也从来都不回应
[00:34:26.000 --> 00:34:33.000]  让自己跌落一种自我感觉良好的状态里
[00:34:33.000 --> 00:34:36.000]  我们愿不愿意珍惜神给我们的机会
[00:34:36.000 --> 00:34:39.000]  让我们回转归向神
[00:34:39.000 --> 00:34:45.000]  做一棵能够结出果树的无花果树呢
[00:34:45.000 --> 00:34:50.000]  我们每一个人在心里有个祈祷
[00:34:50.000 --> 00:34:53.000]  用你的真诚去回应神
[00:34:53.000 --> 00:34:55.000]  神是会听到的
[00:34:55.000 --> 00:35:11.000]  之后我有一个结束祈祷
[00:35:11.000 --> 00:35:14.000]  主耶稣我们感谢你
[00:35:14.000 --> 00:35:18.000]  不单止因为你是我们生命的赐予者
[00:35:18.000 --> 00:35:22.000]  不单止因为你是我们的拯救者
[00:35:22.000 --> 00:35:24.000]  你还是我们的栽种者
[00:35:24.000 --> 00:35:27.000]  你是我们的大磨者
[00:35:27.000 --> 00:35:29.000]  是我们的同行者
[00:35:29.000 --> 00:35:31.000]  你应许过
[00:35:31.000 --> 00:35:34.000]  无论我们的生命状态是怎样
[00:35:34.000 --> 00:35:37.000]  你都与我们同在
[00:35:37.000 --> 00:35:38.000]  我们乏力的时候
[00:35:38.000 --> 00:35:41.000]  你总会为我们加能持力
[00:35:41.000 --> 00:35:42.000]  我们寂寞的时候
[00:35:42.000 --> 00:35:44.000]  你总会在我们身边
[00:35:44.000 --> 00:35:45.000]  我们困难的时候
[00:35:45.000 --> 00:35:48.000]  你总会为我们开出新路
[00:35:48.000 --> 00:35:52.000]  主耶稣你对我们每一个都无微不至
[00:35:52.000 --> 00:35:57.000]  然而我们总是不将你放在首位
[00:35:57.000 --> 00:36:00.000]  主呀请你宽恕我们
[00:36:00.000 --> 00:36:02.000]  我们真的需要你的宽恕
[00:36:02.000 --> 00:36:04.000]  我们需要你的赦免
[00:36:04.000 --> 00:36:07.000]  我们需要你为我们每一个守望
[00:36:07.000 --> 00:36:11.000]  因为我们每一个都是软弱的
[00:36:11.000 --> 00:36:12.000]  亲爱的主
[00:36:12.000 --> 00:36:17.000]  祂随听每一个刚才在内心里面向你呈现的祈祷
[00:36:17.000 --> 00:36:21.000]  每一个愿意回应你的祷告都是真诚的
[00:36:21.000 --> 00:36:23.000]  我们纵然软弱
[00:36:23.000 --> 00:36:25.000]  但我们真的愿意回转
[00:36:25.000 --> 00:36:27.000]  我们愿意归向你
[00:36:27.000 --> 00:36:29.000]  我们愿意在挣扎当中
[00:36:29.000 --> 00:36:31.000]  我们仍然依靠你
[00:36:31.000 --> 00:36:33.000]  因为我们每一个都知道
[00:36:33.000 --> 00:36:35.000]  如果生命没有了你主耶稣
[00:36:35.000 --> 00:36:38.000]  我们就什么都做不到
[00:36:38.000 --> 00:36:42.000]  而且所做的都不会有永恒的价值
[00:36:42.000 --> 00:36:45.000]  所以主耶稣我们在这里呼求你
[00:36:45.000 --> 00:36:47.000]  就好像刚才师哥所说
[00:36:47.000 --> 00:36:49.000]  我们呼求你
[00:36:49.000 --> 00:36:53.000]  请你在我们的生命里面作王
[00:36:53.000 --> 00:36:56.000]  请你不要放弃我们每一个
[00:36:56.000 --> 00:36:58.000]  请你与我们每一个同在
[00:36:58.000 --> 00:37:00.000]  提醒我们
[00:37:00.000 --> 00:37:01.000]  督扎我们
[00:37:01.000 --> 00:37:03.000]  修剪我们
[00:37:03.000 --> 00:37:07.000]  好叫我们每一个都能为你结出累累的果子
[00:37:07.000 --> 00:37:09.000]  使你的名被高举
[00:37:09.000 --> 00:37:14.000]  使我们每一个的行为都能与恩典相称
[00:37:14.000 --> 00:37:16.000]  我们诚心献上祈祷
[00:37:16.000 --> 00:37:18.000]  奉教主耶稣基督的圣名祈求
[00:37:18.000 --> 00:37:20.000]  阿们
[00:37:21.000 --> 00:37:22.000]  字幕:J Chong
[00:37:23.000 --> 00:37:24.000]  字幕:J Chong
[00:37:25.000 --> 00:37:26.000]  字幕:J Chong
[00:37:27.000 --> 00:37:28.000]  字幕:J Chong
[00:37:29.000 --> 00:37:30.000]  字幕:J Chong
[00:37:31.000 --> 00:37:32.000]  字幕:J Chong
[00:37:32.000 --> 00:37:35.000]  (字幕由 Amara.org 社群提供)

