
[00:00:00.000 --> 00:00:03.960]  今早一路回來教會的時候
[00:19:24.360 --> 00:19:25.560]  弟子們
[00:19:25.560 --> 00:19:30.560]  你的心情就可以在忐忑的裡面
[00:19:30.560 --> 00:19:33.560]  能夠得到平安
[00:19:33.560 --> 00:19:34.760]  所以弟子們
[00:19:34.760 --> 00:19:39.160]  原來操練祈禱是很重要的
[00:19:39.160 --> 00:19:40.360]  不過很可惜
[00:19:40.360 --> 00:19:44.960]  香港人太多節目了
[00:19:44.960 --> 00:19:48.760]  有時候香港人太忙碌了
[00:19:48.760 --> 00:19:50.360]  很多事情要做
[00:19:50.360 --> 00:19:52.760]  有時候搞到自己
[00:19:52.760 --> 00:19:54.760]  都不知道自己在做什麼
[00:19:54.760 --> 00:19:55.760]  怎麼說呢?
[00:19:55.760 --> 00:19:57.760]  就是很混亂
[00:19:57.760 --> 00:19:59.760]  所以我想告訴大家
[00:19:59.760 --> 00:20:04.560]  當你生活在忙碌、混亂、忐忑
[00:20:04.560 --> 00:20:08.560]  或者心情很憂慮、焦慮的時候
[00:20:08.560 --> 00:20:13.560]  記得給自己十分鐘的時間
[00:20:13.560 --> 00:20:15.560]  十分鐘用來做什麼呢?
[00:20:15.560 --> 00:20:18.360]  有三件事你可以做
[00:20:18.360 --> 00:20:20.160]  第一部曲是什麼呢?
[00:20:20.160 --> 00:20:22.960]  你就在主的面前
[00:20:22.960 --> 00:20:28.360]  做一些深呼吸
[00:20:28.360 --> 00:20:32.360]  讓自己呼吸可以暢順
[00:20:32.360 --> 00:20:37.560]  而且可以平復下來
[00:20:37.560 --> 00:20:39.560]  第二部你可以做什麼呢?
[00:20:39.560 --> 00:20:44.760]  就是平靜自己的思緒
[00:20:44.760 --> 00:20:46.360]  什麼都不想了
[00:20:46.360 --> 00:20:47.360]  放下它
[00:20:47.360 --> 00:20:48.960]  平靜自己的思緒
[00:20:48.960 --> 00:20:50.960]  第三部曲是什麼呢?
[00:20:50.960 --> 00:20:54.360]  就是你專心祈禱
[00:20:54.360 --> 00:20:55.360]  弟子們
[00:20:55.360 --> 00:20:58.960]  這三部曲不是要花很多時間的
[00:20:58.960 --> 00:21:01.560]  可能十分鐘、十多分鐘
[00:21:01.560 --> 00:21:03.560]  你就做完這三部曲
[00:21:03.560 --> 00:21:05.560]  但是這三部曲
[00:21:05.560 --> 00:21:07.160]  我想告訴你們
[00:21:07.160 --> 00:21:08.960]  當你做完的時候
[00:21:08.960 --> 00:21:11.560]  你得到的結果
[00:21:11.560 --> 00:21:15.760]  是遠超過你自己所期望的
[00:21:15.760 --> 00:21:20.560]  所以保羅在極困難的時候
[00:21:20.560 --> 00:21:23.160]  他就操練祈禱
[00:21:23.160 --> 00:21:27.360]  他就更加在膝蓋
[00:21:27.360 --> 00:21:29.360]  跪在上帝的面前
[00:21:29.360 --> 00:21:31.160]  來禱告神
[00:21:31.160 --> 00:21:34.960]  這是今天我們能夠戰勝逆境
[00:21:34.960 --> 00:21:38.360]  也能突破的第二個秘訣
[00:21:38.360 --> 00:21:40.360]  就是操練我們的禱告
[00:21:40.360 --> 00:21:41.760]  所以弟子們
[00:21:41.760 --> 00:21:43.960]  你禱告越多
[00:21:43.960 --> 00:21:46.360]  你越親近神的時候
[00:21:46.360 --> 00:21:50.960]  你的憂慮、擔心、焦慮、忐忑
[00:21:50.960 --> 00:21:52.760]  是會越來越少
[00:21:52.760 --> 00:21:54.960]  因為你已經學會了什麼?
[00:21:54.960 --> 00:21:56.760]  交託給天父
[00:21:57.160 --> 00:22:01.360]  我們來看第三個保羅
[00:22:01.360 --> 00:22:04.160]  他在逆境當中
[00:22:04.160 --> 00:22:07.160]  他怎樣能夠得到秘訣呢?
[00:22:07.160 --> 00:22:12.160]  就是有一個堅實的信念
[00:22:12.160 --> 00:22:18.760]  原來當保羅落在困境當中的時候
[00:22:18.760 --> 00:22:20.960]  竟然寫《肥勒比書》
[00:22:20.960 --> 00:22:25.360]  能夠寫出喜樂、歡喜、平安
[00:22:25.360 --> 00:22:27.760]  有二十次更多
[00:22:27.760 --> 00:22:30.160]  其實是有秘訣的
[00:22:30.160 --> 00:22:31.360]  有原因的
[00:22:31.360 --> 00:22:32.360]  秘訣就是
[00:22:32.360 --> 00:22:38.560]  原來保羅早就掌握了一個很堅實的信念
[00:22:38.560 --> 00:22:42.360]  尤其是當他在羅馬坐牢的時候
[00:22:42.360 --> 00:22:44.160]  他很快想起之前
[00:22:44.160 --> 00:22:45.560]  他也坐過牢
[00:22:45.560 --> 00:22:46.760]  大家都知道
[00:22:46.760 --> 00:22:51.560]  保羅為耶穌的福音也坐過好幾次牢
[00:22:51.560 --> 00:22:54.560]  他很快想起當年在肥勒比
[00:22:54.560 --> 00:22:56.560]  他是怎樣坐牢的
[00:22:56.560 --> 00:23:01.360]  是無緣無故被人誣告
[00:23:01.360 --> 00:23:04.360]  他其實只是做了一件好事
[00:23:04.360 --> 00:23:07.160]  把一個被鬼附的女人治好
[00:23:07.160 --> 00:23:08.960]  但竟然得來
[00:23:08.960 --> 00:23:12.560]  這個女人的主人不放過他
[00:23:12.560 --> 00:23:14.560]  因為打爛了他的飯碗
[00:23:14.560 --> 00:23:16.760]  所以他就哄動那些人
[00:23:16.760 --> 00:23:18.760]  圍著保羅、細賴
[00:23:18.760 --> 00:23:21.360]  抓他們見官
[00:23:21.360 --> 00:23:22.560]  但是很見不見呢?
[00:23:22.560 --> 00:23:24.160]  見到一個戎官
[00:23:24.160 --> 00:23:27.360]  這個戎官未審就先判
[00:23:27.360 --> 00:23:29.360]  叫人脫下他們的衣服
[00:23:29.360 --> 00:23:31.960]  叫人用棍打保羅、細賴
[00:23:31.960 --> 00:23:33.360]  打到他們遍體鱗傷
[00:23:33.360 --> 00:23:34.360]  不僅如此
[00:23:34.360 --> 00:23:35.960]  還要抓他們坐牢
[00:23:35.960 --> 00:23:37.960]  還要坐在內監
[00:23:37.960 --> 00:23:39.960]  即是重犯的內監
[00:23:39.960 --> 00:23:42.560]  手腳都加上尿
[00:23:42.560 --> 00:23:43.760]  各位聽眾
[00:23:43.760 --> 00:23:48.560]  在這樣極度惡劣
[00:23:48.560 --> 00:23:51.360]  極差的情況下
[00:23:51.360 --> 00:23:54.360]  按道理在這樣的環境
[00:23:54.360 --> 00:23:57.160]  用現在廣東人說的話
[00:23:57.160 --> 00:23:58.560]  好說不好聽
[00:23:58.560 --> 00:24:02.560]  由頭黑到腳趾尾
[00:24:02.560 --> 00:24:05.560]  這個時候你應該很憤怒
[00:24:05.560 --> 00:24:09.760]  這個時候你應該怨天尤人
[00:24:09.760 --> 00:24:12.960]  心想上帝我罵少你兩句
[00:24:12.960 --> 00:24:13.960]  都很給面子
[00:24:13.960 --> 00:24:15.360]  應該是這樣
[00:24:15.360 --> 00:24:20.160]  誰知如果你讀過肥立比書
[00:24:20.160 --> 00:24:23.160]  你知道保羅怎麼說
[00:24:23.160 --> 00:24:28.960]  保羅竟然跟細賴在監獄裏
[00:24:28.960 --> 00:24:32.560]  祈禱、唱詩、讚美神
[00:24:32.560 --> 00:24:33.760]  有否留意到
[00:24:33.760 --> 00:24:38.360]  這種表現簡直是不可思議的
[00:24:38.360 --> 00:24:42.560]  一般正常人就會怒氣填胸
[00:24:42.560 --> 00:24:47.560]  但竟然他們是祈禱、唱詩、讚美神
[00:24:47.560 --> 00:24:49.160]  各位頂尖的姐妹們
[00:24:49.160 --> 00:24:50.960]  他們能夠作出
[00:24:50.960 --> 00:24:54.560]  令人驚訝、詫異的表現
[00:24:54.560 --> 00:24:59.560]  是因為他們心中有一個很堅實的信念
[00:24:59.560 --> 00:25:00.960]  有什麼信念呢?
[00:25:00.960 --> 00:25:04.760]  第一,他們知道他們是屬於神
[00:25:04.760 --> 00:25:08.760]  第二,他們知道他們是神的僕人
[00:25:08.760 --> 00:25:13.360]  第三,他們知道他們是奉神的差遣
[00:25:13.360 --> 00:25:15.560]  去到肥立比的地方
[00:25:15.560 --> 00:25:18.760]  第四,他們知道他們做的工作
[00:25:18.760 --> 00:25:21.360]  是神所喜悅的工作
[00:25:21.360 --> 00:25:24.160]  就是傳福音的工作
[00:25:24.160 --> 00:25:28.560]  第五,他們的信念知道
[00:25:28.560 --> 00:25:31.360]  上帝不會離棄他們
[00:25:31.360 --> 00:25:35.160]  因為他們做的事情是合神的心意
[00:25:35.160 --> 00:25:37.160]  是神所喜悅的
[00:25:37.160 --> 00:25:38.560]  各位頂尖的姐妹們
[00:25:38.560 --> 00:25:44.560]  這五種信念加強了一個人
[00:25:44.560 --> 00:25:49.760]  在逆境中衝破眼前的烏雲密佈
[00:25:49.760 --> 00:25:55.560]  能夠衝出、突破這些烏雲
[00:25:55.560 --> 00:26:01.160]  心裡竟然可以祈禱、唱詩、讚美神
[00:26:01.160 --> 00:26:02.960]  威力也很強
[00:26:02.960 --> 00:26:05.360]  如果你讀過《史萊恆傳》
[00:26:05.360 --> 00:26:09.160]  一祈願禱、唱完詩、讚美神
[00:26:09.160 --> 00:26:10.760]  聖經記載什麼?
[00:26:10.760 --> 00:26:15.960]  沒多久地震就出現了
[00:26:15.960 --> 00:26:17.360]  各位姐妹們
[00:26:17.360 --> 00:26:20.960]  原來上帝是一位獨行其事的上帝
[00:26:20.960 --> 00:26:23.760]  上帝是一位無所不能的上帝
[00:26:23.760 --> 00:26:28.160]  祂能夠在我們極度的困難當中
[00:26:28.160 --> 00:26:30.760]  仍然與我們同在
[00:26:30.760 --> 00:26:34.560]  正如當年祂與保羅同在一樣
[00:26:34.560 --> 00:26:37.760]  所以不愧是保羅寫肥立比書
[00:26:37.760 --> 00:26:46.360]  能夠充滿著讚美、感恩、凱旋的惡韻
[00:26:46.360 --> 00:26:49.360]  讓我們看到原來背後
[00:26:49.360 --> 00:26:51.960]  祂有一個很堅實的信念
[00:26:51.960 --> 00:26:55.760]  祂信得過上帝不會離開祂
[00:26:55.760 --> 00:26:57.760]  各位聽眾姐妹們
[00:26:57.760 --> 00:27:00.960]  在今天講到結束的時候
[00:27:00.960 --> 00:27:04.760]  我盼望大家都學校保羅
[00:27:04.760 --> 00:27:08.560]  能夠掌握這三個秘訣
[00:27:08.560 --> 00:27:13.760]  以致我們新一年開始
[00:27:13.760 --> 00:27:16.960]  面對我們的前景的時候
[00:27:16.960 --> 00:27:21.160]  我們不知道疫情還會拖多長時間
[00:27:21.160 --> 00:27:22.960]  雖然現在我們有檢測
[00:27:22.960 --> 00:27:24.160]  我們可以打疫苗
[00:27:24.160 --> 00:27:25.560]  這個都是好的
[00:27:25.560 --> 00:27:29.360]  但我們不知道還要面對疫情有多長時間
[00:27:29.360 --> 00:27:30.560]  但是各位姐妹們
[00:27:30.560 --> 00:27:33.360]  有一樣東西你可以控制得到的
[00:27:33.360 --> 00:27:38.760]  就是你學習保羅今天所給過我們三個秘訣
[00:27:38.760 --> 00:27:41.960]  第一,祂有一個正向的思想
[00:27:41.960 --> 00:27:45.960]  第二,祂操練祂禱告的生活
[00:27:45.960 --> 00:27:48.960]  第三,祂有一個堅實的信念
[00:27:48.960 --> 00:27:54.760]  假如我們都能夠掌握到保羅這三個秘訣
[00:27:54.760 --> 00:27:57.960]  三個重要的操練的時候
[00:27:57.960 --> 00:28:00.560]  我相信接下來你的生活
[00:28:00.560 --> 00:28:05.160]  你一定可以經歷一種喜樂的人生
[00:28:05.160 --> 00:28:07.960]  一種豐盛的人生
[00:28:07.960 --> 00:28:11.360]  一種處變不驚的人生
[00:28:11.360 --> 00:28:17.160]  以致吸引你四周的朋友、家人、同事、鄰居
[00:28:17.160 --> 00:28:22.160]  看到你,你又在這裡住,我又在這裡住
[00:28:22.160 --> 00:28:24.160]  大家都面對這樣的疫情
[00:28:24.160 --> 00:28:27.760]  為什麼你可以這麼淡定、這麼安心
[00:28:27.760 --> 00:28:30.160]  這麼有那種喜樂呢?
[00:28:30.160 --> 00:28:34.960]  因為你已經在困難當中
[00:28:34.960 --> 00:28:39.160]  過著一個亦能突破的生活
[00:28:39.160 --> 00:28:44.760]  很快的,我就想起在十八年之前
[00:28:44.760 --> 00:28:47.760]  香港也遭遇了另一個疫情
[00:28:47.760 --> 00:28:49.960]  就是SARS
[00:28:49.960 --> 00:28:52.160]  大家知道當年的SARS
[00:28:52.160 --> 00:28:56.760]  有一位很能夠感動香港人的醫生
[00:28:56.760 --> 00:28:59.360]  就是鄭苑民醫生
[00:28:59.360 --> 00:29:02.160]  當年他就在屯門醫院裡面工作
[00:29:02.160 --> 00:29:04.760]  其實他不需要進ICU的
[00:29:04.760 --> 00:29:07.160]  但是因為缺乏醫生
[00:29:07.160 --> 00:29:09.960]  所以他就自告奮勇
[00:29:09.960 --> 00:29:13.960]  就去ICU救SARS的病人
[00:29:13.960 --> 00:29:16.160]  他這種英勇的行為
[00:29:16.160 --> 00:29:19.360]  雖然他最後是犧牲了
[00:29:19.360 --> 00:29:24.160]  但是他這種奮不顧身、英勇、愛人的行為
[00:29:24.160 --> 00:29:26.360]  感動了全香港的人
[00:29:26.360 --> 00:29:32.760]  所以他的見證就是被稱為香港的女兒
[00:29:32.760 --> 00:29:35.560]  弟兄姊妹們,今天你和我
[00:29:35.560 --> 00:29:39.960]  只要活出基督耶穌美好的見證
[00:29:39.960 --> 00:29:44.360]  同樣我們都能夠吸引我們身邊的人
[00:29:44.360 --> 00:29:49.160]  讓人在極度絕望的當中
[00:29:49.160 --> 00:29:52.560]  因著耶穌基督亦能突破
[00:29:52.560 --> 00:29:55.360]  我們同心,我們低頭祈禱
[00:29:56.360 --> 00:30:00.360]  慈悲的天父,我們感謝讚美你
[00:30:00.360 --> 00:30:04.360]  因為無論我們在任何的境況
[00:30:04.360 --> 00:30:06.360]  我們都可以知足
[00:30:06.360 --> 00:30:08.360]  正如保羅說的
[00:30:08.360 --> 00:30:10.360]  他知道怎樣處悲戰
[00:30:10.360 --> 00:30:12.360]  又知道怎樣處豐富
[00:30:12.360 --> 00:30:14.360]  或飽足或飢餓
[00:30:14.360 --> 00:30:16.360]  或有餘或缺乏
[00:30:16.360 --> 00:30:18.360]  他都得了避缺
[00:30:18.360 --> 00:30:19.360]  感謝神
[00:30:19.360 --> 00:30:23.360]  今天保羅的這一番說話
[00:30:23.360 --> 00:30:24.360]  成為了我們的激勵
[00:30:24.360 --> 00:30:28.360]  給我們一個美好的榜樣
[00:30:28.360 --> 00:30:29.360]  你們去追隨
[00:30:29.360 --> 00:30:32.360]  但願我們在任何的困境
[00:30:32.360 --> 00:30:34.360]  困難、逆境當中
[00:30:34.360 --> 00:30:38.360]  我們都靠著那加給我們力量的主耶穌
[00:30:38.360 --> 00:30:41.360]  我們凡事都能做
[00:30:41.360 --> 00:30:44.360]  祈禱奉耶穌名求
[00:30:44.360 --> 00:30:45.360]  阿門

