
[00:00:00.000 --> 00:00:05.000]  從這個角度去看聖經人物的眼光是怎樣的呢?
[00:19:30.420 --> 00:19:31.420]  要準備走
[00:19:31.420 --> 00:19:33.420]  所以他叫那些人
[00:19:33.420 --> 00:19:35.420]  吃羊羔的時候
[00:19:35.420 --> 00:19:37.420]  要腰間束帶
[00:19:37.420 --> 00:19:38.420]  腳上穿鞋
[00:19:38.420 --> 00:19:39.420]  手中拿杖
[00:19:39.420 --> 00:19:40.420]  快快地吃
[00:19:40.420 --> 00:19:42.420]  毫無放鬆
[00:19:42.420 --> 00:19:43.420]  隨時要戒備
[00:19:43.420 --> 00:19:45.420]  隨時要走人
[00:19:45.420 --> 00:19:48.420]  他做這件事多大膽
[00:19:48.420 --> 00:19:51.420]  他對神的話
[00:19:51.420 --> 00:19:55.420]  他很有心地記住
[00:19:55.420 --> 00:19:57.420]  又叫百姓去做
[00:19:57.420 --> 00:20:01.420]  當然不是別人會打你
[00:20:01.420 --> 00:20:03.420]  你一個人怎樣救別人
[00:20:03.420 --> 00:20:05.420]  但他竟然有這個行動
[00:20:05.420 --> 00:20:07.420]  叫全部的人這樣做
[00:20:07.420 --> 00:20:09.420]  而神都這樣說
[00:20:09.420 --> 00:20:11.420]  神要預約他們
[00:20:11.420 --> 00:20:15.420]  看到血是一個記號
[00:20:15.420 --> 00:20:16.420]  一見血
[00:20:16.420 --> 00:20:18.420]  神就預約他們
[00:20:18.420 --> 00:20:22.420]  他們就不會在災難淋到他們
[00:20:22.420 --> 00:20:25.420]  他們走到紅海
[00:20:25.420 --> 00:20:27.420]  去紅海的時候
[00:20:27.420 --> 00:20:30.420]  以色列人發現前無去路
[00:20:30.420 --> 00:20:31.420]  後有追兵
[00:20:31.420 --> 00:20:32.420]  怎麼辦
[00:20:32.420 --> 00:20:34.420]  又哀求神
[00:20:34.420 --> 00:20:36.420]  埋怨摩西
[00:20:36.420 --> 00:20:39.420]  摩西勸他們繼續走
[00:20:39.420 --> 00:20:42.420]  神就叫摩西去舉杖
[00:20:42.420 --> 00:20:44.420]  於是一夜之間
[00:20:44.420 --> 00:20:48.420]  東方將海水吹走了
[00:20:48.420 --> 00:20:51.420]  於是他們就在平安地走到乾地
[00:20:51.420 --> 00:20:54.420]  埃及人追來的時候
[00:20:54.420 --> 00:20:58.420]  車馬人都追來的時候
[00:20:58.420 --> 00:21:01.420]  神又叫摩西舉杖
[00:21:01.420 --> 00:21:03.420]  水又回流
[00:21:03.420 --> 00:21:06.420]  於是那些人又埋在水裡
[00:21:06.420 --> 00:21:07.420]  死了
[00:21:07.420 --> 00:21:10.420]  你看到神始終有計劃
[00:21:10.420 --> 00:21:12.420]  有指引當中
[00:21:12.420 --> 00:21:15.420]  你儘管聽祂說
[00:21:15.420 --> 00:21:18.420]  信服祂就行
[00:21:18.420 --> 00:21:22.420]  第三方面又看看
[00:21:22.420 --> 00:21:26.420]  妓女拉喀的眼光
[00:21:26.420 --> 00:21:31.420]  在31節說到恩若信
[00:21:31.420 --> 00:21:35.420]  妓女拉喀曾友善地接待探子
[00:21:35.420 --> 00:21:38.420]  就沒有跟那些不順從的人一同滅亡
[00:21:38.420 --> 00:21:41.420]  拉喀很特別
[00:21:41.420 --> 00:21:43.420]  這裡說到
[00:21:43.420 --> 00:21:45.420]  她的信心大到可以接待探子
[00:21:45.420 --> 00:21:47.420]  你想想
[00:21:47.420 --> 00:21:49.420]  是敵人
[00:21:49.420 --> 00:21:51.420]  拉到是死刑
[00:21:51.420 --> 00:21:54.420]  因為出賣國家
[00:21:54.420 --> 00:21:55.420]  是間諜
[00:21:55.420 --> 00:21:57.420]  這麼大件事
[00:21:57.420 --> 00:22:00.420]  但是拉喀為什麼這麼大膽
[00:22:00.420 --> 00:22:02.420]  因為她聽見
[00:22:02.420 --> 00:22:06.420]  如果你看約書亞的2章15-16節
[00:22:06.420 --> 00:22:09.420]  她聽見神如何帶領以色列人出埃及
[00:22:09.420 --> 00:22:10.420]  過紅海
[00:22:10.420 --> 00:22:13.420]  還克服了在約大河東
[00:22:13.420 --> 00:22:16.420]  那兩個亞摩利王
[00:22:16.420 --> 00:22:18.420]  西王和阿鱷
[00:22:18.420 --> 00:22:20.420]  將他們完全消滅
[00:22:20.420 --> 00:22:21.420]  她聽見
[00:22:21.420 --> 00:22:24.420]  她聽見就知道
[00:22:24.420 --> 00:22:25.420]  這個格蘭地
[00:22:25.420 --> 00:22:29.420]  神早已賜給以色列人
[00:22:29.420 --> 00:22:32.420]  她知道他們可以得手
[00:22:32.420 --> 00:22:35.420]  但是她只是外邦女子
[00:22:35.420 --> 00:22:37.420]  只是憑聽見
[00:22:37.420 --> 00:22:39.420]  今天很多人都聽見耶穌
[00:22:39.420 --> 00:22:41.420]  聽見有人講見證
[00:22:41.420 --> 00:22:43.420]  很多人聽見
[00:22:43.420 --> 00:22:44.420]  這麼多人都不信
[00:22:44.420 --> 00:22:45.420]  你還信
[00:22:45.420 --> 00:22:48.420]  你見到就是
[00:22:48.420 --> 00:22:51.420]  她覺得我不需要
[00:22:51.420 --> 00:22:54.420]  你看她的地勢
[00:22:54.420 --> 00:22:55.420]  雖然地圖很小
[00:22:55.420 --> 00:22:57.420]  大家箭嘴指著的地方就是耶利哥
[00:22:57.420 --> 00:23:00.420]  旁邊就是約大河
[00:23:00.420 --> 00:23:02.420]  在約大河西邊
[00:23:02.420 --> 00:23:05.420]  地勢穩固
[00:23:05.420 --> 00:23:09.420]  離死海距離只有十餘公里
[00:23:09.420 --> 00:23:11.420]  有一個大平原
[00:23:11.420 --> 00:23:14.420]  耶利哥這個城裡很堅固
[00:23:14.420 --> 00:23:16.420]  居高臨下
[00:23:16.420 --> 00:23:17.420]  二手很難攻
[00:23:17.420 --> 00:23:20.420]  要攻到他
[00:23:20.420 --> 00:23:22.420]  就很好了
[00:23:22.420 --> 00:23:24.420]  可以進入西區
[00:23:24.420 --> 00:23:27.420]  是一個很重要的入口
[00:23:27.420 --> 00:23:31.420]  所以根據考古學家都說
[00:23:31.420 --> 00:23:33.420]  在城的前面
[00:23:33.420 --> 00:23:36.420]  有一個十一呎高的石墩柱
[00:23:36.420 --> 00:23:39.420]  後面從上到下
[00:23:39.420 --> 00:23:44.420]  有一個三十五度傾斜的內壁
[00:23:44.420 --> 00:23:46.420]  一直去到前面的城牆
[00:23:46.420 --> 00:23:50.420]  所以整個城牆
[00:23:50.420 --> 00:23:52.420]  是很難靠近的
[00:23:52.420 --> 00:23:55.420]  要靠近除非有機器
[00:23:55.420 --> 00:23:56.420]  可以進入
[00:23:56.420 --> 00:23:58.420]  或者在下面鑿個洞
[00:23:58.420 --> 00:24:01.420]  但是機會很小
[00:24:01.420 --> 00:24:04.420]  怎樣都想不到可以攻打到他
[00:24:04.420 --> 00:24:06.420]  所以覺得我不需要神
[00:24:06.420 --> 00:24:10.420]  所以聖經形容他們是不信從的人
[00:24:10.420 --> 00:24:12.420]  但是這個女子
[00:24:12.420 --> 00:24:14.420]  她沒有聽過神
[00:24:14.420 --> 00:24:16.420]  但是她看到神的作為
[00:24:16.420 --> 00:24:19.420]  看到神怎樣救這班人離開埃及
[00:24:19.420 --> 00:24:21.420]  怎樣去過紅海
[00:24:21.420 --> 00:24:22.420]  大件事
[00:24:22.420 --> 00:24:26.420]  還可以在河東的阿摩利王
[00:24:26.420 --> 00:24:28.420]  殺了他
[00:24:28.420 --> 00:24:32.420]  她看到神的作為
[00:24:32.420 --> 00:24:34.420]  我相信這個城
[00:24:34.420 --> 00:24:36.420]  有一天都會被以色列人攻陷
[00:24:36.420 --> 00:24:39.420]  同時也會被他們毀滅
[00:24:39.420 --> 00:24:40.420]  她有一個信心
[00:24:40.420 --> 00:24:44.420]  她還稱神為天上地下的神
[00:24:44.420 --> 00:24:46.420]  所以她更加大膽地
[00:24:46.420 --> 00:24:50.420]  向他們要求
[00:24:50.420 --> 00:24:51.420]  不單救她
[00:24:51.420 --> 00:24:53.420]  還救了她全家
[00:24:53.420 --> 00:24:55.420]  所以她有這麼大的信心
[00:24:55.420 --> 00:24:58.420]  結果得到充分的報酬
[00:24:58.420 --> 00:25:03.420]  她全家的性命都得到補償
[00:25:03.420 --> 00:25:05.420]  你看神不偏袒人
[00:25:05.420 --> 00:25:07.420]  他是外邦女子
[00:25:07.420 --> 00:25:11.420]  但是竟然在家譜裡有份
[00:25:11.420 --> 00:25:13.420]  在《馬太福音》一章五節
[00:25:13.420 --> 00:25:17.420]  你見到他成為大衛和耶穌基督的祖先
[00:25:17.420 --> 00:25:19.420]  神使用他
[00:25:19.420 --> 00:25:21.420]  還藉他的手
[00:25:21.420 --> 00:25:23.420]  去幫助以色列人
[00:25:23.420 --> 00:25:26.420]  導演關信輝
[00:25:26.420 --> 00:25:29.420]  他拍攝《天作之俠》那部電影
[00:25:29.420 --> 00:25:30.420]  最後拍攝的時候
[00:25:30.420 --> 00:25:34.420]  提到謝醫生和她丈夫在天家相聚
[00:25:34.420 --> 00:25:36.420]  音樂的地點就在澳洲的農場
[00:25:36.420 --> 00:25:38.420]  一個大草原
[00:25:38.420 --> 00:25:41.420]  他想像那裡是陽光普照
[00:25:41.420 --> 00:25:43.420]  很和諧
[00:25:43.420 --> 00:25:47.420]  雖然沒有很多人親眼見過天堂
[00:25:47.420 --> 00:25:50.420]  但他想像是這樣的
[00:25:50.420 --> 00:25:52.420]  那天天色很差
[00:25:52.420 --> 00:25:54.420]  澳洲製片跟他說
[00:25:54.420 --> 00:25:56.420]  現場風勢很大
[00:25:56.420 --> 00:25:58.420]  很強勁
[00:25:58.420 --> 00:26:04.420]  還有那些美術組工作人員去工作都很困難
[00:26:04.420 --> 00:26:06.420]  這時候他安慰她
[00:26:06.420 --> 00:26:11.420]  早上天氣變化很大
[00:26:11.420 --> 00:26:14.420]  不過去十一點就知道天氣如何
[00:26:14.420 --> 00:26:20.420]  當他們十點半就到達那個地方
[00:26:20.420 --> 00:26:23.420]  其實他還沒到達之前
[00:26:23.420 --> 00:26:24.420]  他安慰她的時候
[00:26:24.420 --> 00:26:28.420]  他就跟工作人員說
[00:26:28.420 --> 00:26:31.420]  他就很輕鬆地跟他們說
[00:26:31.420 --> 00:26:34.420]  反正我都沒見過天堂
[00:26:34.420 --> 00:26:41.420]  我相信神會給我們一個更適合拍攝的環境
[00:26:41.420 --> 00:26:44.420]  那裡的人大部分都不是基督徒
[00:26:44.420 --> 00:26:47.420]  但他們點頭認同
[00:26:47.420 --> 00:26:51.420]  果然去到十一點的時候
[00:26:51.420 --> 00:26:53.420]  製片就跟他說
[00:26:53.420 --> 00:26:54.420]  不行了
[00:26:54.420 --> 00:26:58.420]  今天可能天氣就是這樣
[00:26:58.420 --> 00:27:00.420]  天空是烏雲密佈
[00:27:00.420 --> 00:27:02.420]  風又這麼強
[00:27:02.420 --> 00:27:06.420]  他竟然安然地跟製片說
[00:27:06.420 --> 00:27:08.420]  你不用擔心
[00:27:08.420 --> 00:27:10.420]  我知道誰在掌管
[00:27:10.420 --> 00:27:12.420]  但風是繼續吹
[00:27:12.420 --> 00:27:17.420]  雨點繼續打在他的臉上
[00:27:17.420 --> 00:27:19.420]  他就跟神說
[00:27:19.420 --> 00:27:22.420]  神說天堂是不是就是這樣
[00:27:22.420 --> 00:27:24.420]  如果是這樣我就要拍攝了
[00:27:24.420 --> 00:27:27.420]  他知道他兩點就要拍攝了
[00:27:27.420 --> 00:27:30.420]  那時候他看著這麼大的草原
[00:27:30.420 --> 00:27:32.420]  看著一片天空
[00:27:32.420 --> 00:27:35.420]  好像只有他和天空存在
[00:27:35.420 --> 00:27:40.420]  他就試著感受風聲有多大
[00:27:40.420 --> 00:27:43.420]  突然雨停了
[00:27:43.420 --> 00:27:48.420]  他張開眼睛看到薄雲出現了
[00:27:48.420 --> 00:27:52.420]  還看到微微的光線
[00:27:52.420 --> 00:27:54.420]  微弱的光線出現了
[00:27:54.420 --> 00:27:56.420]  演員就到了
[00:27:56.420 --> 00:28:01.420]  路上都看到有少許陽光
[00:28:01.420 --> 00:28:05.420]  過了半個小時後
[00:28:05.420 --> 00:28:07.420]  令他們全場的人都很震撼
[00:28:07.420 --> 00:28:10.420]  他們看到一點雲都沒有
[00:28:10.420 --> 00:28:14.420]  是很蔚藍的晴天
[00:28:14.420 --> 00:28:17.420]  他們真的很雀躍
[00:28:17.420 --> 00:28:19.420]  覺得太神奇了
[00:28:19.420 --> 00:28:20.420]  是神蹟
[00:28:20.420 --> 00:28:25.420]  於是導演就叫他們立即握手感恩祈禱
[00:28:25.420 --> 00:28:29.420]  祈禱之後他們做的事情都很順利
[00:28:29.420 --> 00:28:31.420]  拍攝的鏡頭都很漂亮
[00:28:31.420 --> 00:28:35.420]  很難形容那種寧靜和平和諧
[00:28:35.420 --> 00:28:36.420]  是很難形容的
[00:28:36.420 --> 00:28:37.420]  不過他們想
[00:28:37.420 --> 00:28:40.420]  這可能就是天堂
[00:28:40.420 --> 00:28:41.420]  各位電影姐妹
[00:28:41.420 --> 00:28:42.420]  你有沒有想到
[00:28:42.420 --> 00:28:46.420]  其實很多事情很奇妙
[00:28:46.420 --> 00:28:48.420]  為什麼會發生呢?
[00:28:48.420 --> 00:28:50.420]  但是今天
[00:28:50.420 --> 00:28:52.420]  你是不是還有很多事情要擔心呢?
[00:28:52.420 --> 00:28:55.420]  你是不是擔心你的生意
[00:28:55.420 --> 00:28:57.420]  擔心你的健康
[00:28:57.420 --> 00:28:59.420]  擔心這個疫情
[00:28:59.420 --> 00:29:01.420]  甚至擔心你的家人
[00:29:01.420 --> 00:29:04.420]  但是神通通知道
[00:29:04.420 --> 00:29:06.420]  神知道這個愛邦女子的祈求
[00:29:06.420 --> 00:29:08.420]  祂聽到
[00:29:08.420 --> 00:29:11.420]  祂應許她
[00:29:11.420 --> 00:29:15.420]  今天神在千萬人中都揀選你
[00:29:15.420 --> 00:29:19.420]  祂聽這個女子說話
[00:29:19.420 --> 00:29:22.420]  令到她在這個家庭很有份
[00:29:22.420 --> 00:29:28.420]  祂也相信我們仰望祂就得到幫助
[00:29:28.420 --> 00:29:30.420]  這個女子她得到請教
[00:29:30.420 --> 00:29:31.420]  她全家都得到請教
[00:29:31.420 --> 00:29:33.420]  今天神都一樣可以請教你
[00:29:33.420 --> 00:29:37.420]  只要你願意去倚靠祂就得到幫助
[00:29:37.420 --> 00:29:39.420]  所以救藥有信心的人
[00:29:39.420 --> 00:29:41.420]  他因著相信神的應許
[00:29:41.420 --> 00:29:43.420]  雖然他見不到基督
[00:29:43.420 --> 00:29:45.420]  但是他盼望耶穌基督來
[00:29:45.420 --> 00:29:47.420]  他們的心在仰望
[00:29:47.420 --> 00:29:50.420]  今天我們可不可以像他們一樣
[00:29:50.420 --> 00:29:55.420]  同樣有這個盼望神的應許呢
[00:29:55.420 --> 00:29:57.420]  因為他們等候的尼塞亞
[00:29:57.420 --> 00:29:59.420]  耶穌基督已經來了
[00:29:59.420 --> 00:30:01.420]  說我們降生
[00:30:01.420 --> 00:30:03.420]  還說我們死
[00:30:03.420 --> 00:30:04.420]  他又復活了
[00:30:04.420 --> 00:30:05.420]  他升天
[00:30:05.420 --> 00:30:08.420]  他說他有一天會再回來
[00:30:08.420 --> 00:30:11.420]  他就回來了
[00:30:11.420 --> 00:30:15.420]  你是準備怎樣去迎接他呢?
[00:30:15.420 --> 00:30:17.420]  你準備好了沒有?
[00:30:17.420 --> 00:30:19.420]  我們一起祈禱
[00:30:19.420 --> 00:30:22.420]  親愛的主耶穌
[00:30:22.420 --> 00:30:24.420]  我們要感謝祢
[00:30:24.420 --> 00:30:27.420]  因著祢帶來給我們永恆
[00:30:27.420 --> 00:30:29.420]  帶來給我們救恩
[00:30:29.420 --> 00:30:31.420]  今天我們在周遭的環境裡面
[00:30:31.420 --> 00:30:35.420]  我們很容易被環境影響我們的信心
[00:30:35.420 --> 00:30:38.420]  求祢幫助我們可以定睛仰望祢
[00:30:38.420 --> 00:30:40.420]  我們就得到力量
[00:30:40.420 --> 00:30:41.420]  求祢幫助我們
[00:30:41.420 --> 00:30:44.420]  有時候我們視線模糊的時候
[00:30:44.420 --> 00:30:46.420]  祢聖靈提醒我們
[00:30:46.420 --> 00:30:48.420]  要去仰望祢
[00:30:48.420 --> 00:30:49.420]  要去跟從祢
[00:30:49.420 --> 00:30:51.420]  給我們力量
[00:30:51.420 --> 00:30:54.420]  就算在前景裡我們不清楚
[00:30:54.420 --> 00:30:57.420]  但是有祢一步一步的指引
[00:30:57.420 --> 00:30:59.420]  我們就能夠有盼望
[00:30:59.420 --> 00:31:01.420]  求祢引領我們的心
[00:31:01.420 --> 00:31:03.420]  加添我們的力量
[00:31:03.420 --> 00:31:05.420]  給我們信心去擺我們前面的路
[00:31:05.420 --> 00:31:06.420]  我們這樣祈禱交託
[00:31:06.420 --> 00:31:08.420]  是奉主耶穌基督的名求
[00:31:08.420 --> 00:31:09.420]  阿門
[00:31:09.420 --> 00:31:11.420]  阿門
[00:31:11.420 --> 00:31:13.420]  阿門
[00:31:13.420 --> 00:31:15.420]  阿門
[00:31:15.420 --> 00:31:17.420]  (影片完結)
[00:31:17.420 --> 00:31:19.420]  (字幕製作:貝爾)

