
[00:00:00.000 --> 00:00:01.560]  現在是宣讀時間
[00:19:23.560 --> 00:19:27.560]  另一種的實踐良善公義真理的方法
[00:19:27.560 --> 00:19:30.560]  是透過一種否定的方式
[00:19:30.560 --> 00:19:33.560]  就是一種不參與的方法
[00:19:33.560 --> 00:19:35.560]  普羅話用一種否定的方法去描述
[00:19:35.560 --> 00:19:38.560]  如何去行出良善公義真理
[00:19:38.560 --> 00:19:40.560]  如何去實踐良善公義真理
[00:19:40.560 --> 00:19:43.560]  普羅話就是透過不參與那些不良善
[00:19:43.560 --> 00:19:44.560]  不公義
[00:19:44.560 --> 00:19:45.560]  不真理的事情
[00:19:45.560 --> 00:19:49.560]  從而實踐良善公義真理
[00:19:49.560 --> 00:19:53.560]  可能覺得這句話沒試過這麼廢
[00:19:53.560 --> 00:19:55.560]  如何去實踐良善公義真理
[00:19:55.560 --> 00:19:57.560]  就是不參與那些不良善
[00:19:57.560 --> 00:19:58.560]  不公義
[00:19:58.560 --> 00:20:00.560]  不真理的事情
[00:20:00.560 --> 00:20:01.560]  如何可以瘦
[00:20:01.560 --> 00:20:03.560]  就是減肥
[00:20:03.560 --> 00:20:04.560]  如何可以捨得入
[00:20:04.560 --> 00:20:06.560]  就是不要捨不入
[00:20:06.560 --> 00:20:07.560]  如何可以做好人
[00:20:07.560 --> 00:20:09.560]  就是不要做壞人
[00:20:09.560 --> 00:20:12.560]  聽起來好像是廢話
[00:20:12.560 --> 00:20:14.560]  不過確實普羅是給了一個很具體
[00:20:14.560 --> 00:20:17.560]  真實去實踐這些道理的一個
[00:20:17.560 --> 00:20:20.560]  很重要的一個提醒
[00:20:20.560 --> 00:20:21.560]  正如剛才所說
[00:20:21.560 --> 00:20:25.560]  良善公義真理顯然是一些很明顯的事情
[00:20:25.560 --> 00:20:29.560]  但是卻沒有一個死板固定的答案
[00:20:29.560 --> 00:20:31.560]  你只能夠不斷地體會認識
[00:20:31.560 --> 00:20:33.560]  再去審視它
[00:20:33.560 --> 00:20:36.560]  不過這樣說並不是我們沒有立場的
[00:20:36.560 --> 00:20:38.560]  並不是我們沒有一個絕對的立場
[00:20:38.560 --> 00:20:41.560]  一些大是大非的東西
[00:20:41.560 --> 00:20:43.560]  我們是能夠知道
[00:20:43.560 --> 00:20:44.560]  什麼是對的
[00:20:44.560 --> 00:20:48.560]  什麼是不對的
[00:20:48.560 --> 00:20:51.560]  一些違反聖經的教導的東西
[00:20:51.560 --> 00:20:56.560]  一些對於人的生命損害的東西
[00:20:56.560 --> 00:21:00.560]  這些東西是怎樣去爭辯都很難爭辯得對的
[00:21:00.560 --> 00:21:02.560]  所以這些這麼明顯的錯誤
[00:21:02.560 --> 00:21:03.560]  你能夠察覺
[00:21:03.560 --> 00:21:04.560]  你能夠發現
[00:21:04.560 --> 00:21:06.560]  你能夠選擇去不參與
[00:21:06.560 --> 00:21:08.560]  不認同它
[00:21:08.560 --> 00:21:12.560]  我們不容易在世界上找到一個很簡單絕對的答案
[00:21:12.560 --> 00:21:16.560]  不過這不代表這個世界是沒有絕對的答案
[00:21:16.560 --> 00:21:19.560]  確實光明之子去實踐它的光明
[00:21:19.560 --> 00:21:22.560]  實踐上帝的旨意是不容易的
[00:21:22.560 --> 00:21:23.560]  你只能夠不斷地去體會
[00:21:23.560 --> 00:21:25.560]  去嘗試去察現去尋找
[00:21:25.560 --> 00:21:28.560]  不過在這個這麼不穩定的過程裏
[00:21:28.560 --> 00:21:31.560]  確實你有一件事可以做
[00:21:31.560 --> 00:21:33.560]  你好像可以像潛烏龜一樣
[00:21:33.560 --> 00:21:36.560]  將你這一刻不認同的東西
[00:21:36.560 --> 00:21:39.560]  一對一對地打出來
[00:21:39.560 --> 00:21:42.560]  不參與
[00:21:42.560 --> 00:21:45.560]  這不是說你就可以變成聖人
[00:21:45.560 --> 00:21:47.560]  這不代表你就是完全完美
[00:21:47.560 --> 00:21:51.560]  不過起碼你要保持著這兩個動作
[00:21:51.560 --> 00:21:54.560]  不斷地去察驗自己的看法
[00:21:54.560 --> 00:21:55.560]  不斷地去堅持
[00:21:55.560 --> 00:21:57.560]  我現在不認同的東西
[00:21:57.560 --> 00:21:58.560]  不會參與去做
[00:21:58.560 --> 00:22:00.560]  不斷地去更新自己
[00:22:00.560 --> 00:22:02.560]  不斷地去不參與不認同
[00:22:02.560 --> 00:22:04.560]  不斷地去更新自己
[00:22:04.560 --> 00:22:08.560]  整個追求良善和真理和公義的過程
[00:22:08.560 --> 00:22:10.560]  是一個這樣的過程
[00:22:10.560 --> 00:22:14.560]  不斷地去透過更新審視和不參與
[00:22:14.560 --> 00:22:18.560]  來不斷地去追求這種良善公義真理
[00:22:18.560 --> 00:22:22.560]  我再讀第十二十三節
[00:22:22.560 --> 00:22:38.560]  (主席)好,預備,一二三
[00:22:38.560 --> 00:22:39.560]  好,謝謝
[00:22:39.560 --> 00:22:42.560]  承接著第十一節所說的不參與
[00:22:42.560 --> 00:22:44.560]  建基於這個不參與
[00:22:44.560 --> 00:22:46.560]  光明和黑暗之間
[00:22:46.560 --> 00:22:52.560]  逐漸成為一種光明和黑暗的陣營
[00:22:52.560 --> 00:22:54.560]  我想這個是大家可以理解的
[00:22:54.560 --> 00:22:56.560]  保羅教導光明之子要設計
[00:22:56.560 --> 00:22:59.560]  不要參與黑暗之子的行徑
[00:22:59.560 --> 00:23:00.560]  你在哪一邊?
[00:23:00.560 --> 00:23:03.560]  黑暗之子自然而然不會參與你的東西
[00:23:03.560 --> 00:23:05.560]  因此按著這樣的局勢發展的時候
[00:23:05.560 --> 00:23:08.560]  慢慢光明和黑暗之間
[00:23:08.560 --> 00:23:11.560]  就形成了一種對比、對立
[00:23:11.560 --> 00:23:14.560]  甚至對敵的陣營
[00:23:14.560 --> 00:23:16.560]  我想這個也是大家在人類社會裏面
[00:23:16.560 --> 00:23:19.560]  慢慢地自然地形成的
[00:23:19.560 --> 00:23:22.560]  大家想到兩班人不同文化
[00:23:22.560 --> 00:23:23.560]  不同生活方式
[00:23:23.560 --> 00:23:24.560]  不同態度
[00:23:24.560 --> 00:23:25.560]  不同習慣
[00:23:25.560 --> 00:23:28.560]  慢慢地大家交流的東西不多
[00:23:28.560 --> 00:23:30.560]  慢慢地就變成了兩班不同的族群
[00:23:30.560 --> 00:23:33.560]  兩班不同陣營的人
[00:23:33.560 --> 00:23:37.560]  可能是政治上的立場不同
[00:23:37.560 --> 00:23:40.560]  藍色和綠色
[00:23:40.560 --> 00:23:43.560]  說的是台灣
[00:23:43.560 --> 00:23:46.560]  可能是不同對於不同的立場的看法
[00:23:46.560 --> 00:23:48.560]  大家都試過的
[00:23:48.560 --> 00:23:49.560]  小學生也好
[00:23:49.560 --> 00:23:50.560]  中學也好
[00:23:50.560 --> 00:23:51.560]  大家兩班人
[00:23:51.560 --> 00:23:52.560]  一班人
[00:23:52.560 --> 00:23:53.560]  四十多人
[00:23:53.560 --> 00:23:55.560]  但大家的口味不同
[00:23:55.560 --> 00:23:56.560]  立場不同
[00:23:56.560 --> 00:23:57.560]  或者興趣不同
[00:23:57.560 --> 00:24:00.560]  慢慢地就成為了一堆堆不同的人
[00:24:00.560 --> 00:24:03.560]  這個似乎是人類無可避免的事情
[00:24:03.560 --> 00:24:05.560]  公司裏面也一樣
[00:24:05.560 --> 00:24:06.560]  進步派一班人
[00:24:06.560 --> 00:24:08.560]  保守派一班人
[00:24:08.560 --> 00:24:10.560]  可能教會也是一樣
[00:24:10.560 --> 00:24:12.560]  對於教會有不同的看法
[00:24:12.560 --> 00:24:15.560]  慢慢地就變成了不同的陣營也不奇怪
[00:24:15.560 --> 00:24:19.560]  不過面對著所謂的不同
[00:24:19.560 --> 00:24:22.560]  所謂光明和黑暗之間的陣營
[00:24:22.560 --> 00:24:25.560]  我們往往有一種誤會
[00:24:25.560 --> 00:24:29.560]  以為光明之子和黑暗之子
[00:24:29.560 --> 00:24:33.560]  是一種仇敵的關係
[00:24:33.560 --> 00:24:38.560]  但其實保羅並沒有這樣說
[00:24:38.560 --> 00:24:41.560]  我們以為光明之子和黑暗之子
[00:24:41.560 --> 00:24:43.560]  是真恨的關係
[00:24:43.560 --> 00:24:44.560]  是對敵的關係
[00:24:44.560 --> 00:24:46.560]  是要置諸於死地的關係
[00:24:46.560 --> 00:24:48.560]  沒錯我們不認同黑暗之子的東西
[00:24:48.560 --> 00:24:50.560]  也不會參與當中
[00:24:50.560 --> 00:24:56.560]  但是攻擊黑暗並不是光明之子要做的事
[00:24:56.560 --> 00:24:59.560]  光明的對立是黑暗
[00:24:59.560 --> 00:25:04.560]  但是光明之子的仇敵並不是黑暗之子
[00:25:04.560 --> 00:25:06.560]  因為所謂黑暗之子
[00:25:06.560 --> 00:25:10.560]  其實也是一個人
[00:25:10.560 --> 00:25:13.560]  上帝所愛的東西
[00:25:13.560 --> 00:25:15.560]  如果我們真恨它的時候
[00:25:15.560 --> 00:25:19.560]  我們就不合乎上帝的心意
[00:25:19.560 --> 00:25:22.560]  很簡單我們用一個最基本的原則
[00:25:22.560 --> 00:25:24.560]  任何的對象
[00:25:24.560 --> 00:25:26.560]  你問一個問題
[00:25:26.560 --> 00:25:29.560]  對方是不是上帝所愛的
[00:25:29.560 --> 00:25:30.560]  如果是的話
[00:25:30.560 --> 00:25:32.560]  而你真恨那件事的話
[00:25:32.560 --> 00:25:35.560]  這個就是錯誤的事情
[00:25:35.560 --> 00:25:37.560]  所以我們會不認同
[00:25:37.560 --> 00:25:41.560]  同性戀是罪的看法
[00:25:41.560 --> 00:25:43.560]  有沒有說錯
[00:25:43.560 --> 00:25:45.560]  沒有吧
[00:25:45.560 --> 00:25:47.560]  同性戀是罪是錯誤
[00:25:47.560 --> 00:25:51.560]  那些反對的人我當然不會認同
[00:25:51.560 --> 00:25:54.560]  或者很多的異端很多的異教
[00:25:54.560 --> 00:25:56.560]  當然是錯誤的
[00:25:56.560 --> 00:26:00.560]  但是當中的人卻是上帝所愛的
[00:26:00.560 --> 00:26:03.560]  我們真恨的不認同的是那些黑暗
[00:26:03.560 --> 00:26:05.560]  而不是那些人
[00:26:05.560 --> 00:26:08.560]  那些正正是我們光明之子
[00:26:08.560 --> 00:26:14.560]  需要為他們而存在的一群人
[00:26:14.560 --> 00:26:19.560]  所以真正教會的仇敵是魔鬼撒旦
[00:26:19.560 --> 00:26:21.560]  是上帝的對立
[00:26:21.560 --> 00:26:26.560]  但是人卻永遠都是我們所愛的
[00:26:26.560 --> 00:26:28.560]  大家不要忘記第八節說什麼
[00:26:28.560 --> 00:26:31.560]  「你們從此也是昏魂」
[00:26:31.560 --> 00:26:34.560]  你們以前都是黑暗的
[00:26:34.560 --> 00:26:37.560]  只不過我們是被上帝恩典
[00:26:37.560 --> 00:26:40.560]  我們從黑暗變成光明
[00:26:40.560 --> 00:26:42.560]  真恨黑暗裡的人
[00:26:42.560 --> 00:26:46.560]  並不是光明之子要做的事情
[00:26:46.560 --> 00:26:51.560]  相反他們是我們要被光照的對象
[00:26:51.560 --> 00:26:53.560]  他們不是我們的仇敵
[00:26:53.560 --> 00:26:57.560]  所以保羅在第十三節非常非常精彩的教導
[00:26:57.560 --> 00:27:01.560]  十三節王本輝是凡事受了責備
[00:27:01.560 --> 00:27:04.560]  就被光顯明出來
[00:27:04.560 --> 00:27:06.560]  這是王本的翻譯
[00:27:06.560 --> 00:27:08.560]  其實所謂的責備
[00:27:08.560 --> 00:27:10.560]  原文裡一直都解作「被光照」
[00:27:10.560 --> 00:27:13.560]  「被發現」、「被揭露」的意思
[00:27:13.560 --> 00:27:15.560]  因此按照主要的翻譯
[00:27:15.560 --> 00:27:18.560]  我們得出一個非常有趣的說話
[00:27:18.560 --> 00:27:23.560]  「凡被光顯明的,都會被揭露」
[00:27:23.560 --> 00:27:26.560]  「凡被光顯明的,都會被揭露」
[00:27:26.560 --> 00:27:28.560]  是一句很奇怪的說話
[00:27:28.560 --> 00:27:31.560]  凡被光顯明的,都會被揭露
[00:27:31.560 --> 00:27:33.560]  經文裡的意思是
[00:27:33.560 --> 00:27:35.560]  除非不是那些朋友
[00:27:35.560 --> 00:27:37.560]  這句話是一句話
[00:27:37.560 --> 00:27:40.560]  凡被光光照的,都會被光光照
[00:27:40.560 --> 00:27:44.560]  一句很矛盾的totality
[00:27:44.560 --> 00:27:46.560]  一句沒什麼意思的說話
[00:27:46.560 --> 00:27:49.560]  凡被光光照,都會被光照
[00:27:49.560 --> 00:27:52.560]  不過每每發現星星裡有些totality
[00:27:52.560 --> 00:27:54.560]  就要小心留意了
[00:27:54.560 --> 00:27:56.560]  這是非常重要的真理
[00:27:56.560 --> 00:27:58.560]  每每星星出現的totality
[00:27:58.560 --> 00:28:01.560]  都是非常重要的一些說話
[00:28:01.560 --> 00:28:06.560]  凡被光顯明的,都會被顯明出來
[00:28:06.560 --> 00:28:09.560]  不過這句說話不是純粹一句totality
[00:28:09.560 --> 00:28:11.560]  不是一句兔兔邏輯
[00:28:11.560 --> 00:28:15.560]  而是講述了光的真正作用
[00:28:15.560 --> 00:28:18.560]  光,譬如這麼簡單嗎?
[00:28:18.560 --> 00:28:22.560]  凡被光光照的,都會被光光照
[00:28:22.560 --> 00:28:25.560]  所以光一生裡只懷著一個目的
[00:28:25.560 --> 00:28:27.560]  一個動機,一個使命
[00:28:27.560 --> 00:28:31.560]  就是去光照,shine
[00:28:31.560 --> 00:28:34.560]  更重要的是,光的一生裡面
[00:28:34.560 --> 00:28:36.560]  它面對一切的對象
[00:28:36.560 --> 00:28:38.560]  都是一個結果
[00:28:38.560 --> 00:28:40.560]  就是被光照
[00:28:40.560 --> 00:28:44.560]  凡是被光光照的,都會被光照
[00:28:44.560 --> 00:28:47.560]  所以面對著黑暗
[00:28:47.560 --> 00:28:50.560]  面對著黑暗的人
[00:28:50.560 --> 00:28:52.560]  你可以做的,是一件事
[00:28:52.560 --> 00:28:55.560]  單單的做一件事
[00:28:55.560 --> 00:28:57.560]  從來都是做一件事
[00:28:57.560 --> 00:29:03.560]  繼續好好做你光應該有的本份
[00:29:03.560 --> 00:29:05.560]  就是去光他們
[00:29:05.560 --> 00:29:07.560]  光明面對黑暗
[00:29:07.560 --> 00:29:11.560]  要思考的不是要怎樣去消滅黑暗
[00:29:11.560 --> 00:29:17.560]  不是怎樣去能夠減低他們黑暗勢力的範圍
[00:29:17.560 --> 00:29:20.560]  一種政治上的搏鬥
[00:29:20.560 --> 00:29:25.560]  而是繼續用照亮的光去光配他們
[00:29:25.560 --> 00:29:29.560]  十四節說:因此,因為一切能顯明的就是光
[00:29:29.560 --> 00:29:34.560]  光照從來都是光的功能,唯一的功能
[00:29:34.560 --> 00:29:39.560]  英文light這個字,一方面是名詞,又是動詞
[00:29:39.560 --> 00:29:42.560]  light, light people
[00:29:42.560 --> 00:29:45.560]  你是光,就只能夠光那些人
[00:29:45.560 --> 00:29:49.560]  用你的良善、公義、真理
[00:29:49.560 --> 00:29:55.560]  去照亮那些沒有良善、沒有公義、沒有真理的人
[00:29:55.560 --> 00:29:59.560]  用你的良善去照亮那些不良善
[00:29:59.560 --> 00:30:02.560]  用你的公義去照亮那些不公義
[00:30:02.560 --> 00:30:04.560]  用你行出來的真理
[00:30:04.560 --> 00:30:06.560]  記住,是行出來的真理
[00:30:06.560 --> 00:30:10.560]  去照亮那些不合乎真理的事情
[00:30:10.560 --> 00:30:13.560]  可能大家聽過,七十年代
[00:30:13.560 --> 00:30:16.560]  突破雜誌的創辦人蘇恩潑展會
[00:30:16.560 --> 00:30:18.560]  一句很經典的說話
[00:30:18.560 --> 00:30:23.560]  與其皺作黑暗,不如綻放光明
[00:30:23.560 --> 00:30:26.560]  這個就是我們突破火柴人
[00:30:26.560 --> 00:30:28.560]  如果你是年輕人,不知道的話
[00:30:28.560 --> 00:30:30.560]  火柴人的意思就是這裡
[00:30:30.560 --> 00:30:33.560]  與其皺作黑暗,不如綻放光明
[00:30:33.560 --> 00:30:35.560]  這個說話是什麼意思呢?
[00:30:35.560 --> 00:30:41.560]  這個說話不是說綻放光明比皺作黑暗更加有效率
[00:30:41.560 --> 00:30:43.560]  或者是綻放光明比皺作黑暗更加有效率
[00:30:43.560 --> 00:30:46.560]  更加能夠有好的效果
[00:30:46.560 --> 00:30:52.560]  而是說,你不能夠去消滅一些不起頭的東西
[00:30:52.560 --> 00:30:58.560]  黑暗其實早已被耶穌基督消滅了
[00:30:58.560 --> 00:31:01.560]  黑暗並不是你去消滅的
[00:31:01.560 --> 00:31:05.560]  黑暗是上帝基督的真光去消滅的
[00:31:05.560 --> 00:31:10.560]  我們要做的事情是繼續去綻放光明
[00:31:10.560 --> 00:31:14.560]  有一句很有趣的經文
[00:31:14.560 --> 00:31:17.560]  《仰一書》第二章所說
[00:31:17.560 --> 00:31:28.560]  黑暗逐漸過去,真光已經照耀
[00:31:28.560 --> 00:31:32.560]  這個不是我們生活的經驗
[00:31:32.560 --> 00:31:34.560]  當你晚上回到家的時候
[00:31:34.560 --> 00:31:38.560]  一開燈就會全家都光了
[00:31:38.560 --> 00:31:41.560]  一開燈就會全部都光了
[00:31:41.560 --> 00:31:48.560]  剛才那句話,黑暗漸漸過去,真光已經照耀
[00:31:48.560 --> 00:31:51.560]  基督耶穌的真光已經照耀
[00:31:51.560 --> 00:31:57.560]  不過我們在這個主復活到主再來之間的年代裏
[00:31:57.560 --> 00:32:01.560]  黑暗是漸漸過去,並沒有一剎那的離開
[00:32:01.560 --> 00:32:06.560]  我們面對的世代仍然有很多不公平、不公義
[00:32:06.560 --> 00:32:09.560]  不合乎真理的事情
[00:32:09.560 --> 00:32:15.560]  大家都告訴我,黑暗確實是真正的漫漫的過去
[00:32:15.560 --> 00:32:17.560]  因為真光已經照耀
[00:32:17.560 --> 00:32:21.560]  我們這班光明之子要做的事情
[00:32:21.560 --> 00:32:27.560]  就是要好好地繼續去光照
[00:32:27.560 --> 00:32:31.560]  教會在香港的地方從來都不是佔大多數
[00:32:31.560 --> 00:32:33.560]  如果大家有看過一本書
[00:32:33.560 --> 00:32:35.560]  梁家倫牧師在九十年代寫的一本書
[00:32:35.560 --> 00:32:38.560]  叫做《少數派的少數主義》
[00:32:38.560 --> 00:32:39.560]  不知道大家有沒有看過
[00:32:39.560 --> 00:32:45.560]  一本在九七年之前的講述香港教會在整個社會裏的位置
[00:32:45.560 --> 00:32:49.560]  他說香港基督教從來都是一個邊緣化的分體
[00:32:49.560 --> 00:32:52.560]  雖然我們因為殖民地的緣故
[00:32:52.560 --> 00:32:55.560]  有很多教會、學校、醫院的地方
[00:32:55.560 --> 00:32:58.560]  但教會從來都不是主流
[00:32:58.560 --> 00:33:00.560]  在文化裏面都不是主流
[00:33:00.560 --> 00:33:02.560]  不過我們有很多的優勢
[00:33:02.560 --> 00:33:04.560]  我們有很多地方可以建立政府的地
[00:33:04.560 --> 00:33:05.560]  可以建立醫院
[00:33:05.560 --> 00:33:07.560]  很多不同的東西
[00:33:07.560 --> 00:33:09.560]  當然宣導會沒有那麼富有
[00:33:09.560 --> 00:33:11.560]  宣導會是一個比較後起的中派
[00:33:11.560 --> 00:33:14.560]  沒有這些那麼好的東西
[00:33:14.560 --> 00:33:20.560]  宣導會基本上是全港只有兩間教會有座堂
[00:33:20.560 --> 00:33:22.560]  哪兩間?
[00:33:22.560 --> 00:33:23.560]  一間就是這間
[00:33:23.560 --> 00:33:25.560]  這間是哪一間?
[00:33:25.560 --> 00:33:28.560]  不算是座堂,上面有個大廈
[00:33:28.560 --> 00:33:30.560]  是一個教堂形式的座堂
[00:33:30.560 --> 00:33:32.560]  這間就是長洲宣導會
[00:33:32.560 --> 00:33:33.560]  就是兩間
[00:33:33.560 --> 00:33:36.560]  香港只有兩間有座堂宣導會
[00:33:36.560 --> 00:33:37.560]  一間就是錦宣
[00:33:37.560 --> 00:33:39.560]  一間就是長洲宣導會
[00:33:39.560 --> 00:33:40.560]  其他都是你也知道
[00:33:40.560 --> 00:33:41.560]  都是捱貴租
[00:33:41.560 --> 00:33:45.560]  或者是很不容易在樓上教會的地方
[00:33:45.560 --> 00:33:52.560]  雖然香港基督徒擁有一種所謂先天的姿勢
[00:33:52.560 --> 00:33:56.560]  但其實一向對於我們這些中派來說
[00:33:56.560 --> 00:33:57.560]  一向都不是
[00:33:57.560 --> 00:33:59.560]  一向都是在邊緣裏面
[00:33:59.560 --> 00:34:01.560]  傳福音
[00:34:01.560 --> 00:34:09.560]  我們從來都不會覺得自己是屬於一個主流的裏面
[00:34:09.560 --> 00:34:14.560]  但我們卻這樣覺得我們是一個小數
[00:34:14.560 --> 00:34:18.560]  我們是光明照黑暗的世代
[00:34:18.560 --> 00:34:21.560]  正正關鍵就在這裏
[00:34:21.560 --> 00:34:26.560]  我們是能夠在這裏去綻放光明
[00:34:26.560 --> 00:34:30.560]  來定義我們在哪一邊
[00:34:30.560 --> 00:34:33.560]  在這樣的環境裏面
[00:34:33.560 --> 00:34:39.560]  香港教會面對著很多的難題
[00:34:39.560 --> 00:34:43.560]  不變的教會的十字架被拆
[00:34:43.560 --> 00:34:46.560]  香港教會下一代很多人離開
[00:34:46.560 --> 00:34:47.560]  最新一個統計
[00:34:47.560 --> 00:34:51.560]  49歲以下的基督徒急劇下降
[00:34:51.560 --> 00:34:54.560]  我認為錦宣街是其中一個例子
[00:34:54.560 --> 00:34:56.560]  我都見到
[00:34:56.560 --> 00:34:58.560]  十年前的人都比我大
[00:34:58.560 --> 00:35:00.560]  十年後的人都比我大
[00:35:00.560 --> 00:35:05.560]  所以基本上是很多的年輕人離開了教會
[00:35:05.560 --> 00:35:12.560]  但我們仍然去確保我們去堅守著這份光明之志的職責
[00:35:12.560 --> 00:35:14.560]  面對著這個世代
[00:35:14.560 --> 00:35:17.560]  讓我們去用我們相配的良善
[00:35:17.560 --> 00:35:19.560]  相配的公義
[00:35:19.560 --> 00:35:21.560]  相配的真理去綻放光明
[00:35:21.560 --> 00:35:26.560]  讓人見得出上帝仍然在這個地方裏面
[00:35:26.560 --> 00:35:30.560]  我們覺得我們這一代的基督徒非常不容易做
[00:35:30.560 --> 00:35:34.560]  我們要比以前的人格外
[00:35:34.560 --> 00:35:38.560]  更加付出更加多的能量去活出我們的見證
[00:35:38.560 --> 00:35:44.560]  用更加多的好行為來見證那位耶穌基督
[00:35:44.560 --> 00:35:46.560]  很多東西可以說
[00:35:46.560 --> 00:35:48.560]  但我想我們要說的大概說到這裏
[00:35:48.560 --> 00:35:52.560]  讓我們用我們的生命來見證這個世代
[00:35:52.560 --> 00:35:54.560]  我們一起祈禱
[00:35:54.560 --> 00:35:58.560]  再次感謝你
[00:35:58.560 --> 00:36:01.560]  因為你是那位光明的源頭
[00:36:01.560 --> 00:36:03.560]  我們屬於你
[00:36:03.560 --> 00:36:05.560]  我們的生命被你所轉化
[00:36:05.560 --> 00:36:08.560]  我們求主你繼續使用我們
[00:36:08.560 --> 00:36:11.560]  好像聖經所說
[00:36:11.560 --> 00:36:14.560]  我們的光也當照在人前
[00:36:14.560 --> 00:36:16.560]  叫他們看見我們的好行為
[00:36:16.560 --> 00:36:18.560]  我們將榮耀歸給你
[00:36:18.560 --> 00:36:21.560]  求主你讓我們在我們的世代裏面
[00:36:21.560 --> 00:36:23.560]  在我們的工作崗位
[00:36:23.560 --> 00:36:25.560]  在我們的生活見證
[00:36:25.560 --> 00:36:27.560]  在我們整個社會裏面
[00:36:27.560 --> 00:36:29.560]  我們願意去發放光芒
[00:36:29.560 --> 00:36:33.560]  我們知道我們世上沒有一個人是我們真恨的
[00:36:33.560 --> 00:36:35.560]  我們用我們的愛
[00:36:35.560 --> 00:36:39.560]  用我們的好行為去見證你自己的實在
[00:36:39.560 --> 00:36:42.560]  讓感宣家都成為一個照耀的教會
[00:36:42.560 --> 00:36:44.560]  在風雨裏面
[00:36:44.560 --> 00:36:46.560]  在天氣不好的裏面
[00:36:46.560 --> 00:36:50.560]  我們仍然去照亮、發光
[00:36:50.560 --> 00:36:52.560]  求主你這樣去教導我們
[00:36:52.560 --> 00:36:57.560]  讓我們在每一個生命的場景裏面都能夠見證你
[00:36:57.560 --> 00:37:00.560]  差遣我們每一個感宣家、感恩姐妹
[00:37:00.560 --> 00:37:03.560]  在不同的環境裏面去作你美好的見證
[00:37:03.560 --> 00:37:06.560]  求主你同在、求主你使用
[00:37:06.560 --> 00:37:08.560]  同主名求,阿們
[00:37:08.560 --> 00:37:09.560]  阿們
[00:37:09.560 --> 00:37:10.560]  阿們
[00:37:10.560 --> 00:37:13.560]  (字幕由 Amara.org 社群提供)
[00:37:13.560 --> 00:37:16.560]  (字幕由 Amara.org 社群提供)

