
[00:00:00.000 --> 00:00:02.000]  評論節目平安,早安
[00:19:48.000 --> 00:19:50.000]  同樣是撒基里亞書的經文
[00:19:50.000 --> 00:19:52.000]  在第八章裏面
[00:19:52.000 --> 00:19:56.000]  叫做耶和華上帝的眼睛的另一段經文
[00:19:56.000 --> 00:19:58.000]  我們一起讀吧
[00:19:58.000 --> 00:20:00.000]  預備,一二三
[00:20:00.000 --> 00:20:29.000]  (音樂)
[00:20:29.000 --> 00:20:33.000]  撒基里亞書第八章第六節
[00:20:33.000 --> 00:20:39.000]  先知撒基里亞描述了耶和華上帝看見的意象
[00:20:39.000 --> 00:20:43.000]  經文記載了同一雙上帝的眼睛
[00:20:43.000 --> 00:20:48.000]  耶和華上帝看見斯蒂文將要歸回重建的城市
[00:20:48.000 --> 00:20:51.000]  這個城市當中的景象
[00:20:51.000 --> 00:20:57.000]  耶和華看到這個城市年老的男女在街上
[00:20:57.000 --> 00:21:02.000]  看到街上滿有男孩女孩在那裏玩耍
[00:21:02.000 --> 00:21:05.000]  這個是耶路撒冷和平的景象
[00:21:05.000 --> 00:21:12.000]  這個是上帝在廢墟裏面看到的和平景象
[00:21:12.000 --> 00:21:17.000]  所謂的vision 所謂的意象 所謂的看見
[00:21:17.000 --> 00:21:19.000]  正正是這樣的視野
[00:21:19.000 --> 00:21:23.000]  一些尚未呈現 尚未發生
[00:21:23.000 --> 00:21:28.000]  卻是一切行動以先 首先出現的必然要素
[00:21:28.000 --> 00:21:30.000]  值得提的是第六節
[00:21:30.000 --> 00:21:34.000]  對於這個視野 這個眼睛的問題
[00:21:34.000 --> 00:21:37.000]  上帝提出了一個值得我們深思的問題
[00:21:37.000 --> 00:21:42.000]  上帝說要去反問以色列人一個問題
[00:21:42.000 --> 00:21:46.000]  他說 這是在愚民眼中看為稀奇
[00:21:46.000 --> 00:21:49.000]  在我眼中有看為稀奇嗎
[00:21:49.000 --> 00:21:52.000]  一個很有趣的反問
[00:21:52.000 --> 00:21:54.000]  這個說話翻譯成什麼意思
[00:21:54.000 --> 00:21:58.000]  耶和華說 這些圖畫 這些意象 這些事情
[00:21:58.000 --> 00:22:02.000]  你沒見過嗎 你覺得很出奇嗎
[00:22:02.000 --> 00:22:05.000]  你以為我和你一樣覺得很出奇嗎
[00:22:05.000 --> 00:22:07.000]  你以為我都沒見過嗎
[00:22:07.000 --> 00:22:09.000]  一個很特別的反問
[00:22:09.000 --> 00:22:15.000]  這個說話正正是說耶和華上帝的視野
[00:22:15.000 --> 00:22:18.000]  和以色列人視野的差異
[00:22:18.000 --> 00:22:23.000]  以色列人看到的是一個被摧毀了的
[00:22:23.000 --> 00:22:29.000]  一個已經是非常慘烈的廢墟
[00:22:29.000 --> 00:22:33.000]  但是上帝在這個頹垣敗瓦的地方
[00:22:33.000 --> 00:22:36.000]  卻看到一個和平的國度
[00:22:36.000 --> 00:22:41.000]  很有趣的是 以色列人作為耶和華上帝眼中的同人
[00:22:41.000 --> 00:22:46.000]  自己卻看不到上帝所見到的東西
[00:22:46.000 --> 00:22:50.000]  這幫以色列人不是看不見
[00:22:50.000 --> 00:22:52.000]  他們只不過是看不到
[00:22:52.000 --> 00:22:55.000]  什麼意思呢 這幫人不是瞎的
[00:22:55.000 --> 00:22:58.000]  他們看到很多東西
[00:22:58.000 --> 00:23:02.000]  但他們看不到他們應該要看到的東西
[00:23:02.000 --> 00:23:06.000]  經文告訴他們 這幫人不是看不見
[00:23:06.000 --> 00:23:08.000]  只不過是看不到
[00:23:08.000 --> 00:23:10.000]  當我閱讀經文的時候
[00:23:10.000 --> 00:23:13.000]  我發現了第四世紀有一個教父
[00:23:13.000 --> 00:23:16.000]  叫做Dedimus de Blin
[00:23:16.000 --> 00:23:19.000]  一個叫盲人的的莫斯的教父
[00:23:19.000 --> 00:23:22.000]  一個盲的基督徒 寫了很多書
[00:23:22.000 --> 00:23:25.000]  剛好他也在寫撒加利亞書的《食經》
[00:23:25.000 --> 00:23:29.000]  一個盲的人在形容撒加利亞書的經文
[00:23:29.000 --> 00:23:31.000]  他在形容撒加利亞書中說
[00:23:31.000 --> 00:23:36.000]  "With the eye of his mind enlightened and being divinized by the word that came to him,
[00:23:36.000 --> 00:23:41.000]  he had wonderful vision and proclaimed the prophetic word."
[00:23:41.000 --> 00:23:44.000]  原來重要的不是你看到多少東西
[00:23:44.000 --> 00:23:48.000]  而是你內心的眼睛有沒有被擴闊
[00:23:48.000 --> 00:23:53.000]  從而能夠看到他應該要看到的異象
[00:23:53.000 --> 00:23:59.000]  一個盲的人可能比我們雙目見全的人看得更加清楚
[00:23:59.000 --> 00:24:01.000]  不知道大家有沒有同感
[00:24:01.000 --> 00:24:04.000]  今天大家活在2023年的年代裏
[00:24:04.000 --> 00:24:06.000]  大家一打開手機
[00:24:06.000 --> 00:24:11.000]  發覺現在YouTube, IG, Facebook 全部都很TikTok化
[00:24:11.000 --> 00:24:16.000]  十五秒的短片全部都是垃圾
[00:24:16.000 --> 00:24:21.000]  全部都是花你時間吸引你的眼球 是沒有內容的東西
[00:24:21.000 --> 00:24:24.000]  怎樣能夠讓那個人看不見
[00:24:24.000 --> 00:24:26.000]  你可以去蒙掉他的雙眼
[00:24:26.000 --> 00:24:28.000]  你可以去遮住他的眼
[00:24:28.000 --> 00:24:30.000]  你可以把眼睛畫出來
[00:24:30.000 --> 00:24:33.000]  但最簡單的方法是什麼
[00:24:33.000 --> 00:24:35.000]  就是不斷去看很多很多不同的東西
[00:24:35.000 --> 00:24:39.000]  從而讓他看不到他應該要看的東西
[00:24:39.000 --> 00:24:43.000]  所以看見的相反詞其實不是看不見
[00:24:43.000 --> 00:24:45.000]  看見的相反詞是忽略
[00:24:45.000 --> 00:24:47.000]  明明擺在你眼前
[00:24:47.000 --> 00:24:49.000]  你卻是有眼無珠
[00:24:49.000 --> 00:24:51.000]  你卻是眼大看那個籠
[00:24:51.000 --> 00:24:53.000]  你卻是視而不見
[00:24:53.000 --> 00:24:55.000]  所謂視而不見
[00:24:55.000 --> 00:24:57.000]  就是明明存在
[00:24:57.000 --> 00:24:59.000]  你卻看不到
[00:24:59.000 --> 00:25:02.000]  你只見到很多不應該看
[00:25:02.000 --> 00:25:05.000]  阻礙你生命的事情
[00:25:05.000 --> 00:25:09.000]  所以2023年
[00:25:09.000 --> 00:25:13.000]  我們用上帝的眼光去看事物
[00:25:13.000 --> 00:25:16.000]  保持我們的vision
[00:25:16.000 --> 00:25:18.000]  保持我們的意象
[00:25:18.000 --> 00:25:22.000]  去看一些尚未出現的事情
[00:25:22.000 --> 00:25:26.000]  真人 世人看東西是看過去往績
[00:25:26.000 --> 00:25:29.000]  看過去的歷史 看過去的趨勢
[00:25:29.000 --> 00:25:32.000]  但是基督徒卻被教導
[00:25:32.000 --> 00:25:35.000]  要看一些我們未必看得到
[00:25:35.000 --> 00:25:38.000]  但相要出現的事情
[00:25:38.000 --> 00:25:40.000]  我想佳樓也是一樣
[00:25:40.000 --> 00:25:44.000]  我們看到的不是純粹過去的樣子
[00:25:44.000 --> 00:25:46.000]  而是這個地方可以
[00:25:46.000 --> 00:25:49.000]  上帝如何興起他的座位
[00:25:49.000 --> 00:25:52.000]  看見是一個倫理問題
[00:25:52.000 --> 00:25:55.000]  你應該要看些什麼
[00:25:55.000 --> 00:25:57.000]  多於你看得多
[00:25:57.000 --> 00:25:59.000]  看得多快
[00:25:59.000 --> 00:26:06.000]  所以讓我們用這個眼光去審視我們的世界
[00:26:06.000 --> 00:26:09.000]  我們如何看2023年的世界
[00:26:09.000 --> 00:26:12.000]  如何閱讀這個世界
[00:26:12.000 --> 00:26:14.000]  你看到的是什麼
[00:26:14.000 --> 00:26:20.000]  看到的是一些偏見 短見 還是成見
[00:26:20.000 --> 00:26:25.000]  還是我們可以真正看到上帝要我們看的事情
[00:26:25.000 --> 00:26:28.000]  求主開闊我們的眼睛
[00:26:28.000 --> 00:26:34.000]  讓我們能夠用新的眼光去看見這個世界
[00:26:34.000 --> 00:26:37.000]  我想這是我們迎接2023年裡
[00:26:37.000 --> 00:26:40.000]  一起行動以先最重要的事情
[00:26:40.000 --> 00:26:43.000]  看得通 看得透
[00:26:43.000 --> 00:26:46.000]  我自己很好奇
[00:26:46.000 --> 00:26:49.000]  2023年不單叫人對你刮目相看
[00:26:49.000 --> 00:26:52.000]  更重要的是你對這個世界刮目相看
[00:26:52.000 --> 00:26:58.000]  能夠看得見這個世界上帝要我們看見的東西
[00:26:58.000 --> 00:27:00.000]  我們一起祈禱
[00:27:00.000 --> 00:27:02.000]  祈求祢幫助我們
[00:27:02.000 --> 00:27:07.000]  讓我們能夠被祢的靈去擴闊我們的眼光
[00:27:07.000 --> 00:27:09.000]  當中我們不同等級的生命裡
[00:27:09.000 --> 00:27:12.000]  都遇到很多不同要看得見的東西
[00:27:12.000 --> 00:27:15.000]  求主讓我們能夠在當中去分辨
[00:27:15.000 --> 00:27:18.000]  能夠知道哪些是應該要看的
[00:27:18.000 --> 00:27:20.000]  哪些是有需要的
[00:27:20.000 --> 00:27:22.000]  無論是我們這個社區裡
[00:27:22.000 --> 00:27:25.000]  我們要看見的人的需要
[00:27:25.000 --> 00:27:27.000]  或者是一些新的事情的發展
[00:27:27.000 --> 00:27:29.000]  求主讓我們有信心
[00:27:29.000 --> 00:27:31.000]  來開闊我們的心眼
[00:27:31.000 --> 00:27:33.000]  來看見祢的作為
[00:27:33.000 --> 00:27:35.000]  看見祢所看見的事情
[00:27:35.000 --> 00:27:37.000]  求主這樣帶領我們
[00:27:37.000 --> 00:27:40.000]  讓我們更投入成為一個有意象的教會
[00:27:40.000 --> 00:27:42.000]  一個有視野的教會
[00:27:42.000 --> 00:27:44.000]  能夠看見祢的作為的教會
[00:27:44.000 --> 00:27:46.000]  求主這樣幫助
[00:27:46.000 --> 00:27:48.000]  共主命求 阿們

