
[00:00:00.000 --> 00:00:04.000]  親愛的天父 信弟 我們要感謝你
[00:20:47.000 --> 00:20:49.000]  有個女生
[00:20:49.000 --> 00:20:51.000]  她遞了一個口罩給我
[00:20:51.000 --> 00:20:53.000]  我看見的時候
[00:20:53.000 --> 00:20:54.000]  我心裏面
[00:20:54.000 --> 00:20:56.000]  很感動
[00:20:56.000 --> 00:20:57.000]  那一刻裏面
[00:20:57.000 --> 00:20:58.000]  大家知不知道
[00:20:58.000 --> 00:20:59.000]  是一罩難求
[00:20:59.000 --> 00:21:02.000]  在那個情況底下
[00:21:02.000 --> 00:21:05.000]  我竟然有個口罩在我面前
[00:21:05.000 --> 00:21:07.000]  我就馬上戴起
[00:21:07.000 --> 00:21:10.000]  我心裏面是很感恩
[00:21:10.000 --> 00:21:17.000]  在去年我們有機會
[00:21:17.000 --> 00:21:21.000]  我們會有很多玩具
[00:21:21.000 --> 00:21:23.000]  然後我們就想著
[00:21:23.000 --> 00:21:24.000]  怎麼辦呢
[00:21:24.000 --> 00:21:25.000]  怎樣去處理呢
[00:21:25.000 --> 00:21:28.000]  我就去和很多的教會說
[00:21:28.000 --> 00:21:30.000]  我們有一大堆的玩具
[00:21:30.000 --> 00:21:32.000]  你要不要
[00:21:32.000 --> 00:21:33.000]  然後就說要
[00:21:33.000 --> 00:21:34.000]  為甚麼呢
[00:21:34.000 --> 00:21:36.000]  去派給一些小朋友
[00:21:36.000 --> 00:21:37.000]  當我去分派的時候
[00:21:37.000 --> 00:21:38.000]  有些同工
[00:21:38.000 --> 00:21:39.000]  做了一些相片給我看
[00:21:39.000 --> 00:21:41.000]  我看見的是甚麼呢
[00:21:41.000 --> 00:21:44.000]  我看見是小朋友的笑容
[00:21:44.000 --> 00:21:46.000]  疫情攻來的時候
[00:21:46.000 --> 00:21:48.000]  我好像很久都沒有見到
[00:21:48.000 --> 00:21:50.000]  這些笑容出現
[00:21:50.000 --> 00:21:53.000]  原來是很簡單的一份禮物
[00:21:53.000 --> 00:21:54.000]  令到他們很開心
[00:21:54.000 --> 00:21:56.000]  很雀躍
[00:21:59.000 --> 00:22:01.000]  在去年的聖誕節
[00:22:01.000 --> 00:22:04.000]  我們都準備了一些聖誕禮包
[00:22:04.000 --> 00:22:06.000]  派給其他人
[00:22:06.000 --> 00:22:09.000]  一方面和他們說
[00:22:09.000 --> 00:22:10.000]  另一方面告訴他們
[00:22:10.000 --> 00:22:12.000]  耶穌愛你
[00:22:12.000 --> 00:22:15.000]  原來在這個疫情當中裏面
[00:22:15.000 --> 00:22:17.000]  除了我們眼見有很多的困難
[00:22:17.000 --> 00:22:18.000]  很多的挑戰
[00:22:18.000 --> 00:22:22.000]  很多的無奈之外
[00:22:22.000 --> 00:22:23.000]  原來這個都是一個
[00:22:23.000 --> 00:22:29.000]  很重要的一個機會
[00:22:29.000 --> 00:22:32.000]  去傳揚福音
[00:22:32.000 --> 00:22:33.000]  特別是當人去面對
[00:22:33.000 --> 00:22:35.000]  這麼大的困難的時候
[00:22:35.000 --> 00:22:37.000]  你能夠只不過是
[00:22:37.000 --> 00:22:39.000]  將一些禮物送給他
[00:22:39.000 --> 00:22:41.000]  他心裏面感受到甚麼呢
[00:22:41.000 --> 00:22:44.000]  大家是否記得
[00:22:44.000 --> 00:22:46.000]  在去年八月的時候
[00:22:46.000 --> 00:22:48.000]  在黎巴嫩
[00:22:48.000 --> 00:22:54.000]  在布魯特的碼頭裏
[00:22:54.000 --> 00:22:56.000]  因為他們安裝了
[00:22:56.000 --> 00:22:58.000]  那裏有很多的燒酸鞍
[00:22:58.000 --> 00:23:00.000]  他們一個不小心
[00:23:00.000 --> 00:23:02.000]  砰
[00:23:02.000 --> 00:23:04.000]  3.5級的地震
[00:23:04.000 --> 00:23:06.000]  這麼厲害
[00:23:06.000 --> 00:23:10.000]  裏面有135個人死亡
[00:23:10.000 --> 00:23:12.000]  超過5000人受傷
[00:23:16.000 --> 00:23:18.000]  很多的眼淚
[00:23:18.000 --> 00:23:20.000]  很多的無奈
[00:23:20.000 --> 00:23:22.000]  很多的掙扎
[00:23:22.000 --> 00:23:24.000]  很多的悲哀
[00:23:24.000 --> 00:23:28.000]  但我看見了甚麼呢
[00:23:28.000 --> 00:23:34.000]  是一個機會
[00:23:34.000 --> 00:23:35.000]  當人處身在一個
[00:23:35.000 --> 00:23:37.000]  這麼困難的情況下
[00:23:37.000 --> 00:23:40.000]  耶穌的愛更加能夠被他感受到
[00:23:40.000 --> 00:23:42.000]  是更加實在
[00:23:42.000 --> 00:23:44.000]  當你知道
[00:23:44.000 --> 00:23:46.000]  有些基督徒
[00:23:46.000 --> 00:23:48.000]  在那裏做一些義工
[00:23:48.000 --> 00:23:50.000]  當時沒有東西吃
[00:23:50.000 --> 00:23:52.000]  當時突然發生了一件事
[00:23:52.000 --> 00:23:54.000]  有很多的水、食品
[00:23:54.000 --> 00:23:56.000]  都會很短缺
[00:23:56.000 --> 00:23:58.000]  那些基督徒就去做甚麼呢
[00:23:58.000 --> 00:24:00.000]  做熱狗
[00:24:00.000 --> 00:24:02.000]  派給當事人吃
[00:24:02.000 --> 00:24:04.000]  有水
[00:24:04.000 --> 00:24:06.000]  派給他們喝
[00:24:06.000 --> 00:24:07.000]  我們就祈禱
[00:24:07.000 --> 00:24:08.000]  我們就奉獻
[00:24:08.000 --> 00:24:10.000]  弟兄姊妹
[00:24:10.000 --> 00:24:12.000]  你看見了甚麼呢
[00:24:12.000 --> 00:24:16.000]  每一個危機
[00:24:16.000 --> 00:24:20.000]  總可以看成一個契機
[00:24:20.000 --> 00:24:24.000]  讓福音能夠可以傳揚開去
[00:24:24.000 --> 00:24:30.000]  弟兄姊妹
[00:24:30.000 --> 00:24:32.000]  在你心中當中
[00:24:32.000 --> 00:24:34.000]  你看見了甚麼呢
[00:24:34.000 --> 00:24:40.000]  我深深相信
[00:24:40.000 --> 00:24:42.000]  是這麼宣家
[00:24:42.000 --> 00:24:44.000]  大家在這段時間裏
[00:24:44.000 --> 00:24:46.000]  都很努力在做很多
[00:24:46.000 --> 00:24:48.000]  很有意思的事
[00:24:48.000 --> 00:24:50.000]  但今天
[00:24:50.000 --> 00:24:52.000]  我很想和大家講
[00:24:52.000 --> 00:24:54.000]  鼓勵大家
[00:24:54.000 --> 00:24:56.000]  繼續再做
[00:24:56.000 --> 00:24:58.000]  再做多些
[00:24:58.000 --> 00:25:04.000]  才比受更為有福
[00:25:04.000 --> 00:25:06.000]  這句說話
[00:25:06.000 --> 00:25:08.000]  如果在很平順的日子當中
[00:25:08.000 --> 00:25:10.000]  我們覺得
[00:25:10.000 --> 00:25:12.000]  沒甚麼
[00:25:12.000 --> 00:25:14.000]  但弟兄姊妹
[00:25:14.000 --> 00:25:16.000]  在現在的困難裏
[00:25:16.000 --> 00:25:18.000]  我們去做這個動作
[00:25:18.000 --> 00:25:20.000]  有很多人
[00:25:20.000 --> 00:25:22.000]  很有感受
[00:25:22.000 --> 00:25:26.000]  或者弟兄姊妹
[00:25:26.000 --> 00:25:28.000]  你聽在你的心靈當中
[00:25:28.000 --> 00:25:30.000]  你正在經歷一個很大很大的挑戰的時候
[00:25:30.000 --> 00:25:32.000]  有一個人來和你講
[00:25:32.000 --> 00:25:34.000]  拍拍你的肩膀
[00:25:34.000 --> 00:25:36.000]  和你說不用怕
[00:25:36.000 --> 00:25:38.000]  我為你祈禱
[00:25:38.000 --> 00:25:40.000]  我陪著你
[00:25:40.000 --> 00:25:42.000]  弟兄姊妹,這是多麼重要
[00:25:42.000 --> 00:25:46.000]  這個時刻在哪裏呢
[00:25:46.000 --> 00:25:50.000]  這個時刻在哪裏呢
[00:25:50.000 --> 00:25:52.000]  在今天
[00:25:52.000 --> 00:25:54.000]  今天我們仍然在
[00:25:54.000 --> 00:25:56.000]  疫情當中
[00:25:56.000 --> 00:25:58.000]  我們不知道何時才會完結
[00:25:58.000 --> 00:26:00.000]  我們生命裏面
[00:26:00.000 --> 00:26:02.000]  有很多很多的挑戰
[00:26:02.000 --> 00:26:04.000]  打不打而已,打哪一隻
[00:26:04.000 --> 00:26:06.000]  移民嗎?移民去哪裏呢
[00:26:06.000 --> 00:26:08.000]  在我們裏面有很多很多很多的問題
[00:26:08.000 --> 00:26:10.000]  很多很多很多很多
[00:26:10.000 --> 00:26:12.000]  甚至有些地步
[00:26:12.000 --> 00:26:14.000]  我不知道該怎麼辦
[00:26:14.000 --> 00:26:16.000]  弟兄姊妹
[00:26:16.000 --> 00:26:18.000]  求主幫助我們
[00:26:18.000 --> 00:26:20.000]  打開我們的眼睛
[00:26:20.000 --> 00:26:22.000]  不要只看見這些問題
[00:26:22.000 --> 00:26:24.000]  問題問題
[00:26:24.000 --> 00:26:28.000]  危機
[00:26:28.000 --> 00:26:30.000]  總是可以變成一個契機
[00:26:30.000 --> 00:26:32.000]  問題是你怎樣看待這個危機
[00:26:32.000 --> 00:26:34.000]  看待這個危機
[00:26:34.000 --> 00:26:40.000]  低頭,一起祈禱
[00:26:40.000 --> 00:26:46.000]  大家閉上眼睛
[00:26:46.000 --> 00:26:54.000]  我播了一首歌給大家聽
[00:26:54.000 --> 00:26:58.000]  希望大家能夠透過這首歌
[00:26:58.000 --> 00:27:00.000]  你能夠看見
[00:27:00.000 --> 00:27:02.000]  我看見
[00:27:02.000 --> 00:27:10.000]  在你生命中最大的福分就是
[00:27:10.000 --> 00:27:18.000]  耶穌永遠愛你
[00:27:18.000 --> 00:27:24.000]  耶穌救你
[00:27:24.000 --> 00:27:32.000]  耶穌救你
[00:27:32.000 --> 00:27:40.000]  在你生命中最大的盼望就是
[00:27:40.000 --> 00:27:46.000]  耶穌他能救你
[00:27:46.000 --> 00:27:52.000]  救你脫離脫離罪惡的圈飾
[00:27:52.000 --> 00:28:02.000]  帶你進入光明國度
[00:28:02.000 --> 00:28:06.000]  耶穌愛你
[00:28:06.000 --> 00:28:10.000]  他能救你
[00:28:10.000 --> 00:28:16.000]  耶穌永遠愛你
[00:28:20.000 --> 00:28:22.000]  同心一起祈禱
[00:28:22.000 --> 00:28:32.000]  主耶穌,我們感謝祢
[00:28:32.000 --> 00:28:42.000]  我們感謝祢,因為我們能夠經歷一個八年一遇的疫情
[00:28:42.000 --> 00:28:48.000]  我相信這件事是有祢的心意
[00:28:48.000 --> 00:28:50.000]  縱使我們不明白
[00:28:50.000 --> 00:28:52.000]  我們不知道
[00:28:52.000 --> 00:28:56.000]  甚至有時候我們會很想逃避
[00:28:56.000 --> 00:28:58.000]  主啊,為什麼?
[00:28:58.000 --> 00:29:00.000]  我說,不要了
[00:29:00.000 --> 00:29:04.000]  但我們相信主祢有祢的心意
[00:29:04.000 --> 00:29:10.000]  祢要我們再一次透過這個疫情更深的去經歷祢
[00:29:10.000 --> 00:29:12.000]  更清楚的看見祢
[00:29:12.000 --> 00:29:14.000]  祢是誰
[00:29:16.000 --> 00:29:18.000]  祢不是單單那位
[00:29:18.000 --> 00:29:20.000]  我們星期日回來崇拜
[00:29:20.000 --> 00:29:22.000]  我們唱詩歌
[00:29:22.000 --> 00:29:24.000]  我們讚美的那位上帝
[00:29:24.000 --> 00:29:28.000]  祢是從星期一到星期日
[00:29:28.000 --> 00:29:32.000]  每一天24小時都陪著我們那位上帝
[00:29:32.000 --> 00:29:34.000]  祢不單止是這樣
[00:29:34.000 --> 00:29:38.000]  祢更加是那位道成肉身的上帝
[00:29:38.000 --> 00:29:40.000]  祢住在我們當中
[00:29:40.000 --> 00:29:42.000]  祢陪著我們一切
[00:29:42.000 --> 00:29:44.000]  我們每天的難處
[00:29:44.000 --> 00:29:46.000]  祢知道,祢明白
[00:29:46.000 --> 00:29:48.000]  主耶穌幫助我們
[00:29:48.000 --> 00:29:52.000]  不要因為明天的憂慮
[00:29:52.000 --> 00:29:55.000]  而奪取了我們今天的快樂
[00:29:55.000 --> 00:29:57.000]  今天的喜樂
[00:29:57.000 --> 00:29:59.000]  不要因為眼前一個敵人
[00:29:59.000 --> 00:30:03.000]  而我們忘卻了身邊有很多愛我的人
[00:30:03.000 --> 00:30:07.000]  更加忘記了愛我的主耶穌基督
[00:30:07.000 --> 00:30:09.000]  求主幫助我們
[00:30:09.000 --> 00:30:10.000]  憐憫我們
[00:30:10.000 --> 00:30:12.000]  帶領我們
[00:30:12.000 --> 00:30:15.000]  我們一起在祢面前祈禱
[00:30:15.000 --> 00:30:17.000]  奉耶穌基督的名字祈禱
[00:30:17.000 --> 00:30:19.000]  阿們

