
[00:00:00.000 --> 00:00:08.000]  感謝神今天早上讓我們本堂的傳道楊明麗姑娘在我們當中為我們淨道
[00:25:08.000 --> 00:25:12.000]  不需要被這些事去困住我們
[00:25:12.000 --> 00:25:15.000]  沒理由我們讀書不想讀一間好一點的學校
[00:25:15.000 --> 00:25:17.000]  當然好一點的學校
[00:25:17.000 --> 00:25:20.000]  大家的定義可能不同
[00:25:20.000 --> 00:25:22.000]  多功課好
[00:25:22.000 --> 00:25:23.000]  關心學生是好
[00:25:23.000 --> 00:25:26.000]  給學生一個快樂的童年是好
[00:25:26.000 --> 00:25:28.000]  大家可能有不同的定義
[00:25:28.000 --> 00:25:31.000]  但這些都不要成為我們的困住
[00:25:31.000 --> 00:25:32.000]  成為我們的憂慮
[00:25:32.000 --> 00:25:35.000]  如果我很憂慮我的兒女
[00:25:35.000 --> 00:25:38.000]  不能夠進入一間很快樂的學校
[00:25:38.000 --> 00:25:41.000]  就很不能夠快樂
[00:25:41.000 --> 00:25:43.000]  成為一個矛盾
[00:25:43.000 --> 00:25:51.000]  但要求主幫助我們逃避進入這些令我們困惑的事故
[00:25:51.000 --> 00:25:53.000]  另一方面我們要祈求一件事
[00:25:53.000 --> 00:25:54.000]  求主幫助我們
[00:25:54.000 --> 00:25:58.000]  讓我們能夠站立在人子面前
[00:25:58.000 --> 00:26:01.000]  沒錯我們信了主
[00:26:01.000 --> 00:26:03.000]  我們很有把握
[00:26:03.000 --> 00:26:06.000]  耶穌記得請教我們將來我們能夠去到神的面前
[00:26:06.000 --> 00:26:08.000]  不過很想問問大家
[00:26:08.000 --> 00:26:10.000]  今天大家回來
[00:26:10.000 --> 00:26:14.000]  是不是完完整整一個人回來來到神的面前
[00:26:14.000 --> 00:26:18.000]  我們有沒有完完整整一個人回到神的面前
[00:26:18.000 --> 00:26:25.000]  還是有哪個部份被我們的思慮被我們的困所壓住了
[00:26:25.000 --> 00:26:27.000]  被困壓了
[00:26:27.000 --> 00:26:31.000]  罪會會不會都是我們的憂慮
[00:26:31.000 --> 00:26:34.000]  好像很矛盾
[00:26:34.000 --> 00:26:39.000]  跟大家分享一下我以前初信主的情況
[00:26:39.000 --> 00:26:44.000]  我初信主之後幾個月應該一年之內我就洗禮
[00:26:44.000 --> 00:26:47.000]  但洗禮之前要上課程
[00:26:47.000 --> 00:26:49.000]  在上課程之前
[00:26:49.000 --> 00:26:54.000]  如果有人鼓勵你上初信班要被洗禮
[00:26:54.000 --> 00:26:56.000]  快點去吧
[00:26:56.000 --> 00:26:57.000]  我妹妹不是這樣的
[00:26:57.000 --> 00:27:00.000]  你要申請才可以讀洗禮課程
[00:27:00.000 --> 00:27:02.000]  申請了之後
[00:27:02.000 --> 00:27:06.000]  教會的領導群體會開會
[00:27:06.000 --> 00:27:08.000]  審核了申請表
[00:27:08.000 --> 00:27:10.000]  誰讓她上課
[00:27:10.000 --> 00:27:12.000]  審核之後
[00:27:12.000 --> 00:27:14.000]  有些可能順利過
[00:27:14.000 --> 00:27:19.000]  順利過的就要見牧師和道師
[00:27:19.000 --> 00:27:20.000]  團體系道師
[00:27:20.000 --> 00:27:23.000]  兩浸傾完才上課
[00:27:23.000 --> 00:27:24.000]  大家不是的
[00:27:24.000 --> 00:27:26.000]  大家臨洗禮之前才傾
[00:27:26.000 --> 00:27:28.000]  不是上很多課
[00:27:28.000 --> 00:27:31.000]  三十多小時就上完
[00:27:31.000 --> 00:27:35.000]  我們以前上了聚會
[00:27:35.000 --> 00:27:38.000]  申請了過了會
[00:27:38.000 --> 00:27:40.000]  見了道師見了傳道人
[00:27:40.000 --> 00:27:42.000]  見了道師見了牧師
[00:27:42.000 --> 00:27:45.000]  然後才上課程
[00:27:45.000 --> 00:27:49.000]  未之前自己也在崇拜
[00:27:49.000 --> 00:27:51.000]  穩定了一段時間
[00:27:51.000 --> 00:27:53.000]  才開始上課程
[00:27:53.000 --> 00:27:55.000]  我開始上教會的時候
[00:27:55.000 --> 00:27:58.000]  我還未開始申請洗禮之前
[00:27:58.000 --> 00:28:00.000]  那段時間有一段
[00:28:00.000 --> 00:28:01.000]  也不短的
[00:28:01.000 --> 00:28:03.000]  不是三兩個星期
[00:28:03.000 --> 00:28:05.000]  起碼三個月
[00:28:05.000 --> 00:28:07.000]  或以上的時間
[00:28:07.000 --> 00:28:10.000]  我每個星期都有上崇拜
[00:28:10.000 --> 00:28:12.000]  每個星期都有上崇拜
[00:28:12.000 --> 00:28:14.000]  上早課的和大家一樣
[00:28:14.000 --> 00:28:16.000]  早課的時間比大家早
[00:28:16.000 --> 00:28:17.000]  你猜幾點
[00:28:17.000 --> 00:28:19.000]  是晨早七點鐘
[00:28:19.000 --> 00:28:21.000]  很多人上早課
[00:28:21.000 --> 00:28:22.000]  上完早課
[00:28:22.000 --> 00:28:24.000]  你的一天還是很完整
[00:28:24.000 --> 00:28:25.000]  晨早七點鐘上崇拜
[00:28:25.000 --> 00:28:30.000]  八點半前一定完
[00:28:30.000 --> 00:28:34.000]  我每一堂課都遲到
[00:28:34.000 --> 00:28:35.000]  我每一堂都遲到
[00:28:35.000 --> 00:28:38.000]  最遲那次十五分鐘
[00:28:38.000 --> 00:28:39.000]  但我每一個星期都遲到
[00:28:39.000 --> 00:28:43.000]  下個星期都不要遲到
[00:28:43.000 --> 00:28:45.000]  我上教堂遲到是沒有理由的
[00:28:45.000 --> 00:28:46.000]  為什麼呢
[00:28:46.000 --> 00:28:48.000]  那間教會
[00:28:48.000 --> 00:28:53.000]  我中學是同一個機構
[00:28:53.000 --> 00:28:55.000]  是教會學校
[00:28:55.000 --> 00:28:58.000]  但我是要經過教會
[00:28:58.000 --> 00:29:01.000]  如果你看看剛才的類似聖地圖
[00:29:01.000 --> 00:29:03.000]  我是進入範圍
[00:29:03.000 --> 00:29:04.000]  進入閘
[00:29:04.000 --> 00:29:05.000]  經過教會
[00:29:05.000 --> 00:29:07.000]  走過空地
[00:29:07.000 --> 00:29:10.000]  用來泊車和做廣場的位置
[00:29:10.000 --> 00:29:12.000]  然後進入另一個閘
[00:29:12.000 --> 00:29:13.000]  進入學校
[00:29:13.000 --> 00:29:17.000]  經過空地或叫母蓋操場
[00:29:17.000 --> 00:29:19.000]  然後進入有蓋操場
[00:29:19.000 --> 00:29:21.000]  然後上去才是學校
[00:29:21.000 --> 00:29:23.000]  我讀了這麼多年中學
[00:29:23.000 --> 00:29:25.000]  我都沒有遲到過
[00:29:25.000 --> 00:29:27.000]  都是七點鐘上課
[00:29:27.000 --> 00:29:30.000]  但為什麼我每個星期都要去崇拜
[00:29:30.000 --> 00:29:34.000]  我遲到最遲十幾分鐘呢
[00:29:34.000 --> 00:29:36.000]  是心態
[00:29:36.000 --> 00:29:38.000]  是心態
[00:29:38.000 --> 00:29:41.000]  我後面那段
[00:29:41.000 --> 00:29:44.000]  我是很完整投入地去崇拜
[00:29:44.000 --> 00:29:45.000]  除了頭幾分鐘
[00:29:45.000 --> 00:29:46.000]  坐著眼睛是暈暈的
[00:29:46.000 --> 00:29:47.000]  不舒服
[00:29:47.000 --> 00:29:48.000]  為什麼我又遲到呢
[00:29:48.000 --> 00:29:51.000]  為什麼我又遲到呢
[00:29:51.000 --> 00:29:56.000]  遲到其實是自己不安心不舒服
[00:29:56.000 --> 00:29:59.000]  最後後來我想了一個方法
[00:29:59.000 --> 00:30:01.000]  怎樣可以不遲到呢
[00:30:01.000 --> 00:30:05.000]  我覺得我不可以當崇拜是七點鐘開始
[00:30:05.000 --> 00:30:07.000]  如果我當崇拜是七點鐘開始
[00:30:07.000 --> 00:30:08.000]  我是會遲到的
[00:30:08.000 --> 00:30:12.000]  我就當是六點半六點九
[00:30:12.000 --> 00:30:15.000]  最後我洗了禮之後
[00:30:15.000 --> 00:30:16.000]  我想一年多
[00:30:16.000 --> 00:30:19.000]  我每次都是早十五分鐘回去
[00:30:19.000 --> 00:30:20.000]  為什麼呢
[00:30:20.000 --> 00:30:22.000]  我是聖公會的會友
[00:30:22.000 --> 00:30:24.000]  為什麼要做這麼多回去呢
[00:30:24.000 --> 00:30:25.000]  我是很笨的
[00:30:25.000 --> 00:30:27.000]  長者們不要笑我
[00:30:27.000 --> 00:30:29.000]  可能你也會有這樣的情況
[00:30:29.000 --> 00:30:32.000]  遣開聖經又不知遣去哪一頁
[00:30:32.000 --> 00:30:34.000]  幸好他都寫在書上
[00:30:34.000 --> 00:30:35.000]  聖公會都寫在書上
[00:30:35.000 --> 00:30:37.000]  什麼是幾頁幾頁
[00:30:37.000 --> 00:30:38.000]  哪一段經文
[00:30:38.000 --> 00:30:40.000]  哪一首詩歌
[00:30:40.000 --> 00:30:41.000]  有幾本詩歌書
[00:30:41.000 --> 00:30:43.000]  有幾本祈禱書
[00:30:43.000 --> 00:30:44.000]  有一本祈禱書
[00:30:44.000 --> 00:30:45.000]  兩本詩歌書
[00:30:45.000 --> 00:30:46.000]  有一本聖經
[00:30:46.000 --> 00:30:48.000]  有一個程序表
[00:30:48.000 --> 00:30:50.000]  那十五分鐘我就要來刪開它
[00:30:50.000 --> 00:30:54.000]  我先讀完那些經文
[00:30:54.000 --> 00:30:57.000]  每一人的勒勒卻卻
[00:30:57.000 --> 00:30:58.000]  是的
[00:30:58.000 --> 00:31:01.000]  我是回來崇拜的
[00:31:01.000 --> 00:31:03.000]  我不是回來才練習一下
[00:31:03.000 --> 00:31:05.000]  讀那一段的聖經
[00:31:05.000 --> 00:31:08.000]  我敬拜誰呢
[00:31:08.000 --> 00:31:11.000]  我是做給我自己看嗎
[00:31:11.000 --> 00:31:14.000]  那我還是回去讀一讀那一段經文
[00:31:14.000 --> 00:31:18.000]  我們讀的經文今天六節就不長了
[00:31:18.000 --> 00:31:20.000]  聖公會讀三段聖經
[00:31:20.000 --> 00:31:22.000]  我是不是要一大早回去剪好
[00:31:22.000 --> 00:31:24.000]  全部都在書上
[00:31:24.000 --> 00:31:29.000]  然後先看完它呢
[00:31:29.000 --> 00:31:33.000]  我第一個實習工場的牧師
[00:31:33.000 --> 00:31:36.000]  他有這樣的教導
[00:31:36.000 --> 00:31:38.000]  你不是去到星期六晚
[00:31:38.000 --> 00:31:44.000]  才燙你星期日要穿的衣服吧
[00:31:44.000 --> 00:31:45.000]  不是吧
[00:31:45.000 --> 00:31:46.000]  牧師你這麼有空
[00:31:46.000 --> 00:31:48.000]  連我們何時燙衣服
[00:31:48.000 --> 00:31:50.000]  你都要管
[00:31:50.000 --> 00:31:53.000]  但其實他不是在說你何時要燙衣服
[00:31:53.000 --> 00:31:54.000]  還是你全部買面罩燙呢
[00:31:54.000 --> 00:31:56.000]  沒問題
[00:31:56.000 --> 00:31:57.000]  他是在說
[00:31:57.000 --> 00:32:00.000]  你何時預備好心
[00:32:00.000 --> 00:32:02.000]  回去崇拜
[00:32:02.000 --> 00:32:04.000]  你何時預備好心
[00:32:04.000 --> 00:32:07.000]  你回去做侍奉
[00:32:07.000 --> 00:32:10.000]  你早一晚才預備
[00:32:10.000 --> 00:32:11.000]  你早一個星期
[00:32:11.000 --> 00:32:14.000]  你知道下個星期你會崇拜
[00:32:14.000 --> 00:32:15.000]  你早一個星期
[00:32:15.000 --> 00:32:18.000]  知道你有什麼侍奉
[00:32:18.000 --> 00:32:21.000]  你何時開始預備好心
[00:32:21.000 --> 00:32:24.000]  你是回去見神嗎
[00:32:24.000 --> 00:32:26.000]  你是何時預備好心
[00:32:26.000 --> 00:32:29.000]  回來侍奉神呢
[00:32:29.000 --> 00:32:32.000]  我們是否能夠完完整整
[00:32:32.000 --> 00:32:34.000]  一個人回來
[00:32:34.000 --> 00:32:36.000]  站在這裡
[00:32:36.000 --> 00:32:40.000]  來敬拜侍奉我們的神呢
[00:32:40.000 --> 00:32:42.000]  求主幫助我們
[00:32:42.000 --> 00:32:45.000]  我們是很想的
[00:32:45.000 --> 00:32:48.000]  也很需要繼續努力的
[00:32:48.000 --> 00:32:50.000]  所以我們的禱告
[00:32:50.000 --> 00:32:51.000]  也可能要包含這一點
[00:32:51.000 --> 00:32:54.000]  就是我們要完完整整
[00:32:54.000 --> 00:32:56.000]  來到神的面前
[00:32:56.000 --> 00:32:58.000]  去敬拜、侍奉祂
[00:32:58.000 --> 00:32:59.000]  我們不是趕著來
[00:32:59.000 --> 00:33:02.000]  來看哪裡有位子坐
[00:33:02.000 --> 00:33:05.000]  大家不需要對號入座
[00:33:05.000 --> 00:33:07.000]  因為我自己是這樣
[00:33:07.000 --> 00:33:09.000]  我自己就是這樣
[00:33:09.000 --> 00:33:10.000]  我聚會的地方
[00:33:10.000 --> 00:33:13.000]  跟菲律賓一樣要節省一點
[00:33:13.000 --> 00:33:15.000]  教堂是很大的
[00:33:15.000 --> 00:33:16.000]  出去看得到
[00:33:16.000 --> 00:33:18.000]  是池邊那麼長
[00:33:18.000 --> 00:33:19.000]  站在這裡看不到
[00:33:19.000 --> 00:33:21.000]  最後那個人是誰
[00:33:21.000 --> 00:33:22.000]  但是因為節省的時候
[00:33:22.000 --> 00:33:24.000]  大家知道菲律賓什麼天氣
[00:33:24.000 --> 00:33:25.000]  我們沒有開冷氣
[00:33:25.000 --> 00:33:28.000]  是很夏很熱的時候
[00:33:28.000 --> 00:33:29.000]  暑假才開的
[00:33:29.000 --> 00:33:31.000]  是開了這些窗
[00:33:31.000 --> 00:33:32.000]  跟這裡很相似
[00:33:32.000 --> 00:33:34.000]  落地玻璃開了
[00:33:34.000 --> 00:33:36.000]  施事不會限制你什麼時候進來
[00:33:36.000 --> 00:33:38.000]  大家都知道
[00:33:38.000 --> 00:33:40.000]  遲到就自己完了上一個項目
[00:33:40.000 --> 00:33:42.000]  才走進來
[00:33:42.000 --> 00:33:44.000]  唱完首詩歌才走進來
[00:33:44.000 --> 00:33:45.000]  祈園禱才走進來
[00:33:45.000 --> 00:33:47.000]  所有門都給你進的
[00:33:47.000 --> 00:33:50.000]  但是不要進來再騷擾到其他人
[00:33:50.000 --> 00:33:53.000]  要轉去哪一張椅子坐
[00:33:53.000 --> 00:33:57.000]  這個是教會一直教下來的
[00:33:57.000 --> 00:33:59.000]  是呀
[00:33:59.000 --> 00:34:02.000]  我們進來是敬拜
[00:34:02.000 --> 00:34:05.000]  不要讓我們遲到成為了一樣
[00:34:05.000 --> 00:34:06.000]  騷擾自己敬拜
[00:34:06.000 --> 00:34:09.000]  我就是會遲到就騷擾自己敬拜
[00:34:09.000 --> 00:34:11.000]  坐在這裡不安心
[00:34:11.000 --> 00:34:13.000]  怎麼敬拜呢
[00:34:13.000 --> 00:34:15.000]  求主幫助我們
[00:34:15.000 --> 00:34:17.000]  要花那麼多時間去撰聖經
[00:34:17.000 --> 00:34:18.000]  為什麼呢
[00:34:18.000 --> 00:34:20.000]  不熟嘛
[00:34:20.000 --> 00:34:22.000]  不熟怎麼撰
[00:34:22.000 --> 00:34:25.000]  不熟聖經的字句
[00:34:25.000 --> 00:34:27.000]  就很多問題
[00:34:27.000 --> 00:34:29.000]  我們需要回去讀一下
[00:34:29.000 --> 00:34:31.000]  需要回去讀一下聖經
[00:34:31.000 --> 00:34:33.000]  現在好了
[00:34:33.000 --> 00:34:35.000]  還可以聽一下聖經
[00:34:35.000 --> 00:34:39.000]  讓我們可以準備好心
[00:34:39.000 --> 00:34:41.000]  知道神想我們怎樣
[00:34:41.000 --> 00:34:43.000]  我們完完整整去到神的面前去聽
[00:34:43.000 --> 00:34:45.000]  去侍奉祂
[00:34:45.000 --> 00:34:47.000]  去等祂的教導
[00:34:47.000 --> 00:34:50.000]  求主幫助我們
[00:34:50.000 --> 00:34:52.000]  山竹過後
[00:34:52.000 --> 00:34:54.000]  希望大家的維修
[00:34:54.000 --> 00:34:56.000]  要做的整理都做好
[00:34:56.000 --> 00:34:58.000]  不過來不及
[00:34:58.000 --> 00:35:00.000]  又可能有些風雨來到
[00:35:00.000 --> 00:35:02.000]  這次我發現有兩件事
[00:35:02.000 --> 00:35:04.000]  第一件事就是
[00:35:04.000 --> 00:35:06.000]  原來大家有些地方
[00:35:06.000 --> 00:35:08.000]  窗口會漏水
[00:35:08.000 --> 00:35:10.000]  不是玻璃窗漏水
[00:35:10.000 --> 00:35:12.000]  是玻璃窗框架漏水
[00:35:12.000 --> 00:35:15.000]  這些表達那些地方
[00:35:15.000 --> 00:35:18.000]  有些我們看不到的縫隙
[00:35:18.000 --> 00:35:22.000]  可能就要維修那個框架縫隙
[00:35:22.000 --> 00:35:24.000]  我們的生命有時就是這樣
[00:35:24.000 --> 00:35:26.000]  有時我們的生命就是
[00:35:26.000 --> 00:35:29.000]  有些地方可能會漏水
[00:35:29.000 --> 00:35:32.000]  冬天就會滲一些很寒冷的風進來
[00:35:32.000 --> 00:35:35.000]  這些地方需要補一補
[00:35:35.000 --> 00:35:37.000]  我們生命都可能有些
[00:35:37.000 --> 00:35:41.000]  很完美不過有位置要修補的地方
[00:35:41.000 --> 00:35:43.000]  求主幫助我們找到這些
[00:35:43.000 --> 00:35:45.000]  我們需要修補的地方
[00:35:45.000 --> 00:35:47.000]  另一方面
[00:35:47.000 --> 00:35:50.000]  這次賭塔的大部分是大樹
[00:35:50.000 --> 00:35:54.000]  這些樹我們都受惠過
[00:35:54.000 --> 00:35:57.000]  我們走過它對路陰的時候
[00:35:57.000 --> 00:35:59.000]  覺得舒服一點
[00:35:59.000 --> 00:36:01.000]  太陽沒有曬得那麼熱
[00:36:01.000 --> 00:36:05.000]  但是原來它們的根是很弱的
[00:36:05.000 --> 00:36:07.000]  是很幼的
[00:36:07.000 --> 00:36:09.000]  很短的
[00:36:09.000 --> 00:36:11.000]  於是有大風浪來的時候
[00:36:11.000 --> 00:36:13.000]  它們站不穩
[00:36:13.000 --> 00:36:15.000]  求主幫助我們
[00:36:15.000 --> 00:36:17.000]  讓我們看到自己
[00:36:17.000 --> 00:36:19.000]  我們信仰的根有多深
[00:36:19.000 --> 00:36:21.000]  有多壯
[00:36:21.000 --> 00:36:25.000]  求主幫助我們能夠紮根紮得深
[00:36:25.000 --> 00:36:28.000]  我們的根能夠更加肥壯
[00:36:28.000 --> 00:36:30.000]  求主幫助我們
[00:36:30.000 --> 00:36:34.000]  最後我們一起讀一節經文好不好
[00:36:34.000 --> 00:36:36.000]  我們大家一起開聲
[00:36:36.000 --> 00:36:41.000]  讀哥倫多前書第六章十九二十節
[00:36:41.000 --> 00:36:42.000]  請讀
[00:36:42.000 --> 00:36:47.000]  你們豈不知道你們的身體是聖靈的殿嗎?
[00:36:47.000 --> 00:36:50.000]  這聖靈是從神而來
[00:36:50.000 --> 00:36:52.000]  住在你們裡面的
[00:36:52.000 --> 00:36:55.000]  而且你們不是屬自己的人
[00:36:55.000 --> 00:36:58.000]  因為你們是從寵物而來的
[00:36:58.000 --> 00:37:03.000]  所以要在你們的身體上榮耀神
[00:37:03.000 --> 00:37:05.000]  求主幫助我們
[00:37:05.000 --> 00:37:08.000]  讓我們能夠在我們的身體上去榮耀神
[00:37:08.000 --> 00:37:09.000]  不單只是外表
[00:37:09.000 --> 00:37:11.000]  我們回來當然要穿得好好的
[00:37:11.000 --> 00:37:13.000]  見神嘛
[00:37:13.000 --> 00:37:14.000]  不因為見神
[00:37:14.000 --> 00:37:16.000]  神體內心的
[00:37:16.000 --> 00:37:17.000]  隨便啦
[00:37:17.000 --> 00:37:18.000]  不是
[00:37:18.000 --> 00:37:20.000]  見神我們總要莊重一點
[00:37:20.000 --> 00:37:21.000]  我們不要說見神
[00:37:21.000 --> 00:37:23.000]  見公都會莊重一點
[00:37:23.000 --> 00:37:25.000]  我們見神更加要莊重一點
[00:37:25.000 --> 00:37:27.000]  不單只是外在
[00:37:27.000 --> 00:37:29.000]  裡面都要更加莊重
[00:37:29.000 --> 00:37:32.000]  而且神住在我們裡面
[00:37:32.000 --> 00:37:35.000]  我們時刻求主提醒我們
[00:37:35.000 --> 00:37:36.000]  時刻學習
[00:37:36.000 --> 00:37:41.000]  過一個令到神覺得他都安心的生活
[00:37:41.000 --> 00:37:43.000]  最後祝福大家
[00:37:43.000 --> 00:37:44.000]  平安喜樂
[00:37:44.000 --> 00:37:46.000]  來到紮根
[00:37:46.000 --> 00:37:48.000]  我們一起低頭禱告
[00:37:50.000 --> 00:37:52.000]  親愛的天父上帝我們感謝祢
[00:37:52.000 --> 00:37:54.000]  在祢的恩典賜予給我們
[00:37:54.000 --> 00:37:57.000]  讓我們可以在祢的面前蒙恩
[00:37:57.000 --> 00:37:58.000]  得蒙救贖
[00:37:58.000 --> 00:38:00.000]  又可以向祢禱告
[00:38:00.000 --> 00:38:02.000]  感謝祢讓我們向祢禱告祈求
[00:38:02.000 --> 00:38:04.000]  求祢幫助我們
[00:38:04.000 --> 00:38:10.000]  讓我們不被自己的思慮期望來困鎖我們
[00:38:10.000 --> 00:38:12.000]  讓我們能夠事事預備好
[00:38:12.000 --> 00:38:16.000]  新心靈能夠時刻來見主的面
[00:38:16.000 --> 00:38:19.000]  讓主在我們心靈當中住得安樂
[00:38:19.000 --> 00:38:22.000]  讓我們每次禱告的時候能夠安舒
[00:38:22.000 --> 00:38:23.000]  我們這樣禱告
[00:38:23.000 --> 00:38:25.000]  也望祢奉主耶穌基督的聖名
[00:38:25.000 --> 00:38:26.000]  阿門
[00:38:26.000 --> 00:38:28.000]  (字幕製作/時間軸:秋月AutumnMoon)
[00:38:28.000 --> 00:38:31.000]  (字幕由 Amara.org 社群提供)

