
[00:00:00.000 --> 00:00:01.200]   - Amen. - Amen.
[00:19:34.220 --> 00:19:38.580]   And here's the important part we always miss out
[00:19:38.580 --> 00:19:40.740]   in the story of God, that Christ,
[00:19:40.740 --> 00:19:44.580]   He didn't just come to redeem you and me or humanity.
[00:19:44.580 --> 00:19:49.580]   He came to redeem and restore His entire creation.
[00:19:49.580 --> 00:19:53.340]   We can see His end game in the last book of the Bible,
[00:19:53.340 --> 00:19:55.260]   which is Revelation.
[00:19:55.260 --> 00:19:57.940]   He's going to renew His creation.
[00:19:57.940 --> 00:20:00.800]   He's going to make all things new.
[00:20:00.800 --> 00:20:02.080]   And you have to note that,
[00:20:02.080 --> 00:20:04.920]   He's not going to make all new things.
[00:20:04.920 --> 00:20:08.200]   He's going to make all things new.
[00:20:08.200 --> 00:20:12.140]   He's going to renew His whole creation.
[00:20:12.140 --> 00:20:14.600]   So we now have a creation that is suffering
[00:20:14.600 --> 00:20:16.280]   because of the sins of human,
[00:20:16.280 --> 00:20:18.760]   but God has promised that one day
[00:20:18.760 --> 00:20:20.520]   He will make all things new
[00:20:20.520 --> 00:20:22.640]   when Jesus eventually comes back
[00:20:22.640 --> 00:20:25.320]   as the glorious and victorious King
[00:20:25.320 --> 00:20:27.640]   to right every wrong and to destroy evil
[00:20:27.640 --> 00:20:30.500]   from the planet earth once and for all.
[00:20:30.500 --> 00:20:32.540]   And so I want to, in light of this,
[00:20:32.540 --> 00:20:35.700]   I want to read to you what Paul wrote in Romans 8,
[00:20:35.700 --> 00:20:39.420]   which you may have read, but found it a little bit weird.
[00:20:39.420 --> 00:20:41.260]   I'm telling you, a lot of us, a lot of churches,
[00:20:41.260 --> 00:20:44.180]   we never talk about justice and creation.
[00:20:44.180 --> 00:20:45.600]   We never read the Bible this way.
[00:20:45.600 --> 00:20:48.180]   So this part of the Bible or these couple of verses
[00:20:48.180 --> 00:20:49.860]   always seem very weird to us.
[00:20:49.860 --> 00:20:52.120]   But if you could look at these verses
[00:20:52.120 --> 00:20:54.420]   through the lens of justice and creation,
[00:20:54.420 --> 00:20:56.180]   everything would become just crystal clear.
[00:20:56.180 --> 00:20:58.120]   Let me read it to you.
[00:20:58.120 --> 00:21:01.120]   Romans 8, starting from verse 19.
[00:21:01.120 --> 00:21:03.660]   For the creation waits in eager expectation
[00:21:03.660 --> 00:21:06.260]   for the children of God to be revealed.
[00:21:06.260 --> 00:21:08.980]   Just let me pause and explain to you here.
[00:21:08.980 --> 00:21:10.540]   Who's the children of God here?
[00:21:10.540 --> 00:21:11.700]   Anybody?
[00:21:11.700 --> 00:21:14.040]   Okay, got a few at least, not bad.
[00:21:14.040 --> 00:21:15.900]   I expected a little bit more.
[00:21:15.900 --> 00:21:19.640]   I hope we should really work hard on evangelism, Tim.
[00:21:19.640 --> 00:21:21.460]   Anyway, okay.
[00:21:21.460 --> 00:21:26.100]   As the children of God here, we're saved by grace.
[00:21:26.100 --> 00:21:27.980]   We're saved by Jesus.
[00:21:27.980 --> 00:21:30.380]   And so what does revelation of God's children
[00:21:30.380 --> 00:21:31.340]   mean by Paul here?
[00:21:31.340 --> 00:21:33.140]   We have been through the Galatians series.
[00:21:33.140 --> 00:21:37.920]   We know that now God causes his children, we're in Jesus,
[00:21:37.920 --> 00:21:41.380]   and he sends his spirit of his son into us.
[00:21:41.380 --> 00:21:45.300]   So now we're his children, we're his sons and daughters.
[00:21:45.300 --> 00:21:47.980]   But we know that even though we're saved,
[00:21:47.980 --> 00:21:52.980]   we're not experiencing the entire eternal life right now
[00:21:53.660 --> 00:21:57.420]   because we're still going through sickness and death
[00:21:57.420 --> 00:21:58.700]   on this planet.
[00:21:58.700 --> 00:22:00.900]   So eternal life, it started already,
[00:22:00.900 --> 00:22:03.460]   but we only experience the fullness of it
[00:22:03.460 --> 00:22:06.740]   when Jesus come back, when our bodies,
[00:22:06.740 --> 00:22:09.820]   these dead bodies will resurrect one day with him
[00:22:09.820 --> 00:22:11.620]   because of his resurrection.
[00:22:11.620 --> 00:22:13.080]   We're going to resurrect with him.
[00:22:13.080 --> 00:22:17.620]   That's the day when the children of God are fully revealed.
[00:22:17.620 --> 00:22:19.580]   So this is what Paul is talking about here.
[00:22:19.580 --> 00:22:23.940]   The creation waits in eager expectation for that day,
[00:22:23.940 --> 00:22:26.580]   for the children of God to be revealed.
[00:22:26.580 --> 00:22:29.620]   For the creation was subjected to frustration
[00:22:29.620 --> 00:22:33.180]   or fertility in some versions, not by his own choice,
[00:22:33.180 --> 00:22:35.100]   but by the will of the one who subjected it
[00:22:35.100 --> 00:22:38.740]   because of the sins of human, because we're tied together.
[00:22:38.740 --> 00:22:40.820]   God subjected creation to humans.
[00:22:40.820 --> 00:22:43.700]   When we sin, when we choose to pollute this earth,
[00:22:43.700 --> 00:22:45.380]   it's affected.
[00:22:45.380 --> 00:22:49.300]   This earth, this creation, it was supposed to reflect
[00:22:49.300 --> 00:22:52.580]   the glory of God, but now that purpose was destroyed as well
[00:22:52.580 --> 00:22:54.940]   because of our sin.
[00:22:54.940 --> 00:22:58.680]   It was subjected to frustration, subjected to fertility.
[00:22:58.680 --> 00:23:03.900]   But in, let me just see where I am.
[00:23:03.900 --> 00:23:08.660]   But yeah, so verse 21, in hope that the creation itself
[00:23:08.660 --> 00:23:11.820]   will be liberated from its bondage to decay
[00:23:11.820 --> 00:23:15.620]   and brought into the freedom and glory of children of God.
[00:23:15.620 --> 00:23:18.060]   Again, our glory comes from the day
[00:23:18.060 --> 00:23:21.760]   when Christ finally returns as the victorious King
[00:23:21.760 --> 00:23:24.020]   and we will experience resurrection.
[00:23:24.020 --> 00:23:27.420]   And that day is the day the entire creation
[00:23:27.420 --> 00:23:28.900]   is looking forward to.
[00:23:28.900 --> 00:23:32.820]   They would experience liberation from bondage to decay.
[00:23:32.820 --> 00:23:34.740]   Let's see what we're doing to the earth right now.
[00:23:34.740 --> 00:23:37.300]   It's getting worse and worse, it's decaying.
[00:23:37.300 --> 00:23:41.340]   But that day when the sons and daughters of God are revealed
[00:23:41.340 --> 00:23:45.080]   when we are finally standing in a glory with Jesus,
[00:23:45.080 --> 00:23:48.200]   the entire earth, they will be liberated.
[00:23:48.200 --> 00:23:49.040]   Why?
[00:23:49.040 --> 00:23:53.400]   Because it's not just about us getting into heaven
[00:23:53.400 --> 00:23:56.040]   and like, oh hallelujah.
[00:23:56.040 --> 00:23:59.520]   It's about us being restored first as sons and daughters
[00:23:59.520 --> 00:24:03.880]   of God and we will stand in a rightful place
[00:24:03.880 --> 00:24:07.240]   when a relationship with God is restored,
[00:24:07.240 --> 00:24:12.240]   a rightful place as stewards of this planet
[00:24:12.240 --> 00:24:14.260]   will be restored.
[00:24:14.260 --> 00:24:16.920]   And then we would know it's time for us to work,
[00:24:16.920 --> 00:24:20.960]   to avart and to shamar, to care for the entire creation
[00:24:20.960 --> 00:24:24.280]   around us when the sons and daughters of God are restored
[00:24:24.280 --> 00:24:25.920]   and we're standing in that glory
[00:24:25.920 --> 00:24:29.000]   when we are so secure in our identity in Christ,
[00:24:29.000 --> 00:24:30.920]   we know we are sons and daughters of God.
[00:24:30.920 --> 00:24:33.800]   We know we're supposed to be in a partnership with Him
[00:24:33.800 --> 00:24:35.720]   to take care of the entire creation.
[00:24:35.720 --> 00:24:37.920]   We're supposed to rule over it.
[00:24:37.920 --> 00:24:40.560]   And when we accept that responsibility,
[00:24:41.560 --> 00:24:45.380]   that's the liberation of the creation.
[00:24:45.380 --> 00:24:47.800]   They can finally say, oh, thank you.
[00:24:47.800 --> 00:24:50.260]   I love verse 22.
[00:24:50.260 --> 00:24:53.700]   It says, we know that the whole creation has been groaning
[00:24:53.700 --> 00:24:57.380]   as in the pains of childbirth right up to the present time.
[00:24:57.380 --> 00:25:00.260]   I have the privilege to witness childbirth
[00:25:00.260 --> 00:25:02.340]   two times in my life.
[00:25:02.340 --> 00:25:06.180]   And it's painful to watch, to even just watch.
[00:25:06.180 --> 00:25:09.280]   Of course, also because that person will pinch you,
[00:25:09.280 --> 00:25:10.820]   but it's just painful to watch
[00:25:10.820 --> 00:25:12.540]   without her pinching me as well.
[00:25:12.540 --> 00:25:19.300]   Anyway, yeah, it's really painful.
[00:25:19.300 --> 00:25:22.220]   But in that pain, (groans)
[00:25:22.220 --> 00:25:24.620]   you know something beautiful, it's coming.
[00:25:24.620 --> 00:25:28.500]   That's what's happening with creation.
[00:25:28.500 --> 00:25:30.740]   They know that the new creation is coming.
[00:25:30.740 --> 00:25:33.540]   They know Jesus is coming back to right every wrong,
[00:25:33.540 --> 00:25:35.060]   to make all things new.
[00:25:35.060 --> 00:25:36.420]   They are suffering right now,
[00:25:36.420 --> 00:25:38.660]   but they're looking forward to that day
[00:25:38.660 --> 00:25:40.520]   when God finally comes back
[00:25:40.520 --> 00:25:42.800]   and all his people will stand with him
[00:25:42.800 --> 00:25:45.480]   in their rightful place at the steward of this world.
[00:25:45.480 --> 00:25:48.540]   And they are waiting, eagerly waiting for that day.
[00:25:48.540 --> 00:25:52.520]   They say, finally, please, I want that day to come quickly.
[00:25:52.520 --> 00:25:55.480]   Please, they're groaning right now.
[00:25:55.480 --> 00:25:59.800]   And that is what is happening with creation right now.
[00:25:59.800 --> 00:26:01.200]   Paul is saying, you know what?
[00:26:01.200 --> 00:26:04.280]   The entire creation is suffering just like you and me.
[00:26:04.280 --> 00:26:06.600]   We're suffering from sickness, from pain,
[00:26:06.600 --> 00:26:08.460]   from this life as well.
[00:26:08.460 --> 00:26:09.760]   But we know that one day
[00:26:09.760 --> 00:26:12.740]   we would experience bodily resurrection.
[00:26:12.740 --> 00:26:17.040]   And in the same way, the creation will be renewed.
[00:26:17.040 --> 00:26:19.920]   And they are also looking forward to that
[00:26:19.920 --> 00:26:24.920]   when God comes back and make all things new.
[00:26:24.920 --> 00:26:27.420]   You see, the cross of Jesus
[00:26:27.420 --> 00:26:29.920]   restored our relationship with God,
[00:26:29.920 --> 00:26:32.560]   with ourselves, with others.
[00:26:32.560 --> 00:26:35.960]   And it restored our relationship with the creation as well.
[00:26:35.960 --> 00:26:39.960]   He reconciled us back to, Jesus reconciled us back to him,
[00:26:39.960 --> 00:26:43.140]   to God, and so we can trust him.
[00:26:43.140 --> 00:26:44.460]   We can follow him.
[00:26:44.460 --> 00:26:45.840]   We can obey him.
[00:26:45.840 --> 00:26:47.740]   We can be obedient to his standards
[00:26:47.740 --> 00:26:49.820]   of right and wrong, of good and evil.
[00:26:49.820 --> 00:26:52.420]   And we can finally partner with him
[00:26:52.420 --> 00:26:54.840]   to rule over his creation.
[00:26:54.840 --> 00:26:57.960]   We can only do it if we say amen to his standards.
[00:26:57.960 --> 00:26:59.320]   When we obey him.
[00:26:59.320 --> 00:27:00.660]   We cannot do it in our own way.
[00:27:00.660 --> 00:27:02.920]   Otherwise, we're just gonna be selfish consumers.
[00:27:02.920 --> 00:27:04.600]   We're just gonna mess it up again.
[00:27:04.600 --> 00:27:08.540]   Only when we come finally with obedience to Jesus,
[00:27:08.540 --> 00:27:11.160]   we can take up that rightful place as stewards,
[00:27:11.160 --> 00:27:14.040]   as rulers in this planet,
[00:27:14.040 --> 00:27:17.480]   to work to take care of the creation
[00:27:17.480 --> 00:27:20.460]   that God has put in our charge.
[00:27:20.460 --> 00:27:26.180]   So church, that means being a disciple of Jesus,
[00:27:26.180 --> 00:27:31.120]   we now move from selfish consumerism
[00:27:31.120 --> 00:27:35.320]   back to faithful and responsible stewardship.
[00:27:35.320 --> 00:27:38.640]   That's what being a Christian is all about.
[00:27:38.640 --> 00:27:41.080]   Oh, not all about, but yeah, there's so many things,
[00:27:41.080 --> 00:27:43.460]   but this is one of the many things.
[00:27:43.460 --> 00:27:48.680]   And the theologian John Stott, he put it this way.
[00:27:48.680 --> 00:27:51.120]   He said, "Our care of the creation
[00:27:51.120 --> 00:27:54.280]   "will reflect our love of the creator."
[00:27:54.280 --> 00:27:55.680]   Can I get an amen for that?
[00:27:55.680 --> 00:27:58.720]   It's time for us to do that.
[00:27:58.720 --> 00:28:00.440]   I'm just gonna quote one more theologian.
[00:28:00.440 --> 00:28:02.680]   His name is Chris Wright.
[00:28:02.680 --> 00:28:06.720]   Says this, "It seems quite inexplicable to me
[00:28:06.720 --> 00:28:08.220]   "that there are some Christians
[00:28:08.220 --> 00:28:10.100]   "who claim to love and worship God,
[00:28:10.100 --> 00:28:11.460]   "to be disciples of Jesus,
[00:28:11.460 --> 00:28:13.780]   "and yet have no concern for the earth
[00:28:13.780 --> 00:28:16.240]   "that bears his stamp of ownership.
[00:28:16.240 --> 00:28:18.560]   "They do not care about the abuse of the earth,
[00:28:18.560 --> 00:28:20.540]   "and indeed, by their wasteful
[00:28:20.540 --> 00:28:22.760]   "and over-consumptive lifestyles,
[00:28:22.760 --> 00:28:24.620]   "they contribute to it."
[00:28:24.620 --> 00:28:27.880]   Guilty as charged.
[00:28:28.720 --> 00:28:31.360]   (audience member speaking faintly)
[00:28:31.360 --> 00:28:36.000]   If you wanna know how we're supposed to rule over creation,
[00:28:36.000 --> 00:28:38.800]   I think we just need to look at Jesus.
[00:28:38.800 --> 00:28:42.260]   In Matthew 5, verse five, Jesus says this.
[00:28:42.260 --> 00:28:44.380]   He says, "Blessed are the meek,
[00:28:44.380 --> 00:28:46.840]   "for they will inherit the earth."
[00:28:46.840 --> 00:28:51.440]   Jesus presented meekness as a profound quality
[00:28:51.440 --> 00:28:54.360]   that contrasts sharply with typical notions
[00:28:54.360 --> 00:28:56.940]   of power and authority.
[00:28:56.940 --> 00:28:59.240]   If we follow the example of Jesus,
[00:28:59.240 --> 00:29:03.000]   it would mean rejecting exploitative power
[00:29:03.000 --> 00:29:06.800]   and embracing stewardship rooted in love.
[00:29:06.800 --> 00:29:10.440]   Our authority over creation should be characterized
[00:29:10.440 --> 00:29:14.520]   by compassion, by restoration, and by service.
[00:29:14.520 --> 00:29:19.280]   We should be serving the environment around us.
[00:29:19.280 --> 00:29:21.540]   So I know this is, whoa, theology.
[00:29:21.540 --> 00:29:24.160]   This is like, whoa, very, in Singlish,
[00:29:24.160 --> 00:29:28.380]   they call it very chim, which means very abstract, right?
[00:29:28.380 --> 00:29:30.500]   No, very deep, very profound.
[00:29:30.500 --> 00:29:32.220]   I still get Singlish wrong, anyway.
[00:29:32.220 --> 00:29:36.100]   But I've got three very practical tips for us.
[00:29:36.100 --> 00:29:37.880]   Some of them you might have heard of it before.
[00:29:37.880 --> 00:29:39.840]   Some of them, hopefully, you're practicing,
[00:29:39.840 --> 00:29:41.980]   but let's just go through them.
[00:29:41.980 --> 00:29:44.380]   I think we can live sustainably,
[00:29:44.380 --> 00:29:49.380]   and it cannot be overemphasized in our age right now.
[00:29:49.380 --> 00:29:52.220]   If you're not using those lights or fans
[00:29:52.220 --> 00:29:54.720]   or electrical appliances, just,
[00:29:54.720 --> 00:29:56.600]   there's an off button there, you know, right?
[00:29:56.600 --> 00:29:58.360]   Just switch it off.
[00:29:58.360 --> 00:30:02.080]   You know, don't use too many papers.
[00:30:02.080 --> 00:30:04.400]   You know, recycle, the three R's,
[00:30:04.400 --> 00:30:06.600]   reduce, recycle, and reuse.
[00:30:06.600 --> 00:30:10.160]   You know, all these, we've been educated enough,
[00:30:10.160 --> 00:30:13.780]   we have enough knowledge to live sustainably.
[00:30:13.780 --> 00:30:17.720]   Quoting Master Yoda from Star Wars,
[00:30:17.720 --> 00:30:21.620]   stop trying and just do it, all right?
[00:30:22.620 --> 00:30:27.360]   Number two, consume consciously.
[00:30:27.360 --> 00:30:28.800]   I have a confession.
[00:30:28.800 --> 00:30:33.280]   I have spent less money in the past year,
[00:30:33.280 --> 00:30:35.760]   partly because I switched to a part-time role
[00:30:35.760 --> 00:30:37.040]   from a full-time role,
[00:30:37.040 --> 00:30:39.640]   and then I started challenging myself,
[00:30:39.640 --> 00:30:42.400]   do I really need those stuff that I casually buy
[00:30:42.400 --> 00:30:44.740]   without even looking at the price tag?
[00:30:44.740 --> 00:30:46.960]   And then I realized in the past year,
[00:30:46.960 --> 00:30:50.840]   I bought a lot less clutter,
[00:30:50.840 --> 00:30:53.960]   according to Rosalind, those are clutter.
[00:30:53.960 --> 00:30:58.440]   So I, and I still survive, or I thrive,
[00:30:58.440 --> 00:31:00.000]   like nothing is wrong with me,
[00:31:00.000 --> 00:31:02.080]   and I'm enjoying my life,
[00:31:02.080 --> 00:31:06.080]   so buying less is not a problem at all.
[00:31:06.080 --> 00:31:08.480]   And I'm telling you, you know how fast
[00:31:08.480 --> 00:31:10.880]   the expansion of the population has been.
[00:31:10.880 --> 00:31:15.880]   Currently, in 2020, it was about 60 billion,
[00:31:15.880 --> 00:31:18.840]   six billion, 60 billion?
[00:31:18.840 --> 00:31:22.760]   Too bad, six billion, six billion.
[00:31:22.760 --> 00:31:25.320]   2020, it was about six billion people.
[00:31:25.320 --> 00:31:27.960]   Right now, seven-something billion people.
[00:31:27.960 --> 00:31:29.760]   Projection says by 2050,
[00:31:29.760 --> 00:31:32.920]   there will be 9.5 billion people on the planet.
[00:31:32.920 --> 00:31:33.940]   Do you know what that means?
[00:31:33.940 --> 00:31:35.840]   Number one, there will be food shortage,
[00:31:35.840 --> 00:31:39.880]   and number two, we're creating a lot of rubbish every day.
[00:31:39.880 --> 00:31:42.280]   Every time I taobao, I have a confession to God,
[00:31:42.280 --> 00:31:45.280]   secretly I'm like, God, I don't know why they do that.
[00:31:45.280 --> 00:31:48.280]   I just buy this small part of a camera, accessories,
[00:31:48.280 --> 00:31:50.720]   and they give me a box like this.
[00:31:50.720 --> 00:31:52.920]   God, forgive me, and forgive them.
[00:31:52.920 --> 00:31:57.720]   The more we consume, the more we create waste.
[00:31:57.720 --> 00:32:02.400]   So consume consciously.
[00:32:02.400 --> 00:32:08.120]   And number three, choose simplicity.
[00:32:08.120 --> 00:32:09.840]   Do you know that simplicity is actually
[00:32:09.840 --> 00:32:13.480]   a spiritual discipline in Christianity?
[00:32:13.480 --> 00:32:17.460]   We are supposed to live a simple life,
[00:32:18.340 --> 00:32:20.300]   life doesn't have to be too complicated.
[00:32:20.300 --> 00:32:22.980]   You don't need like 10 holidays,
[00:32:22.980 --> 00:32:26.860]   you don't need like 10 different sets of headphones,
[00:32:26.860 --> 00:32:30.420]   or 10 different watches, or 10 different,
[00:32:30.420 --> 00:32:32.940]   sorry, sorry, I see somebody looking at their wrist
[00:32:32.940 --> 00:32:35.260]   immediately, sorry, sorry, sorry, okay.
[00:32:35.260 --> 00:32:37.740]   But you know, you get what I mean.
[00:32:37.740 --> 00:32:39.580]   We can choose simplicity,
[00:32:39.580 --> 00:32:42.900]   we can consume consciously, responsibly,
[00:32:42.900 --> 00:32:45.620]   we can live sustainably.
[00:32:46.620 --> 00:32:51.420]   I actually have an open water scuba diver license,
[00:32:51.420 --> 00:32:53.500]   to your surprise.
[00:32:53.500 --> 00:32:58.020]   So I used to be part of a diver's community,
[00:32:58.020 --> 00:33:01.740]   and every year around spring,
[00:33:01.740 --> 00:33:04.380]   the diver's community would go out,
[00:33:04.380 --> 00:33:05.660]   go to Saicom or somewhere,
[00:33:05.660 --> 00:33:08.540]   they would dive and clean the bottom of the ocean.
[00:33:08.540 --> 00:33:10.380]   And do you know what day that is?
[00:33:10.380 --> 00:33:12.540]   Do you know what day they choose to do that?
[00:33:15.420 --> 00:33:18.780]   No, it's spring, so they chose to,
[00:33:18.780 --> 00:33:21.460]   close, they actually, not the birthday of Jesus,
[00:33:21.460 --> 00:33:24.620]   they chose to do it in the Tin Hao birthday.
[00:33:24.620 --> 00:33:27.260]   So you know that place Tin Hao in Causeway Bay, right?
[00:33:27.260 --> 00:33:29.460]   Tin Hao, it's actually the goddess of sea
[00:33:29.460 --> 00:33:31.540]   in the Chinese tradition.
[00:33:31.540 --> 00:33:32.980]   What does that mean?
[00:33:32.980 --> 00:33:36.020]   It means that there are people in this city
[00:33:36.020 --> 00:33:41.020]   choosing to avart, to shamar the creation of God
[00:33:41.020 --> 00:33:43.500]   in the name of an idol.
[00:33:45.300 --> 00:33:46.540]   And we're doing nothing.
[00:33:46.540 --> 00:33:52.700]   If we are truly followers of Jesus,
[00:33:52.700 --> 00:33:55.100]   if we truly understand what it means
[00:33:55.100 --> 00:33:56.540]   that the earth belongs to God,
[00:33:56.540 --> 00:33:59.180]   he has his ownership, but we have a stewardship,
[00:33:59.180 --> 00:34:02.540]   but if we really understand what stewardship
[00:34:02.540 --> 00:34:04.340]   in Christ look like,
[00:34:04.340 --> 00:34:07.740]   I think there's so much more we can do
[00:34:07.740 --> 00:34:09.300]   for the creation of God.
[00:34:09.300 --> 00:34:10.700]   Can I get an amen for that?
[00:34:10.700 --> 00:34:14.100]   How about we invite the Holy Spirit
[00:34:14.100 --> 00:34:16.940]   to convict our hearts and why don't we pray together now?
[00:34:16.940 --> 00:34:17.780]   Let's pray.
[00:34:17.780 --> 00:34:27.140]   Yeah, God, like thinking of people
[00:34:27.140 --> 00:34:30.460]   who are caring for your creation in the name of an idol
[00:34:30.460 --> 00:34:33.180]   give me goosebumps, like, oh, I can't live with it.
[00:34:33.180 --> 00:34:37.100]   But yeah, God, we are, as Christians,
[00:34:37.100 --> 00:34:40.060]   as the rightful stewards of your creation,
[00:34:40.060 --> 00:34:43.020]   we are doing nothing.
[00:34:44.020 --> 00:34:47.060]   We thought it's not in the Bible,
[00:34:47.060 --> 00:34:49.620]   I didn't see environmental protection in the Bible,
[00:34:49.620 --> 00:34:52.780]   so it's none of my business, I don't have to do anything.
[00:34:52.780 --> 00:34:55.780]   Father, we are sorry
[00:34:55.780 --> 00:35:02.540]   that we, maybe many people in this room, like me,
[00:35:02.540 --> 00:35:06.380]   we could identify more with the selfish consumer
[00:35:06.380 --> 00:35:10.300]   rather than the faithful stewards in your kingdom.
[00:35:10.300 --> 00:35:13.460]   God, we pray for your forgiveness.
[00:35:14.460 --> 00:35:18.860]   Father, we come before you today to confess our sins,
[00:35:18.860 --> 00:35:22.900]   to say that, Lord, we know we have been contributing
[00:35:22.900 --> 00:35:24.540]   to injustice in this world
[00:35:24.540 --> 00:35:29.020]   because our relationship with the creation was broken.
[00:35:29.020 --> 00:35:31.180]   Our relationship with you is broken.
[00:35:31.180 --> 00:35:35.260]   So, God, we just pray that today you will come
[00:35:35.260 --> 00:35:37.380]   and restore those relationships.
[00:35:39.780 --> 00:35:44.220]   I pray that there will be a conviction in our hearts
[00:35:44.220 --> 00:35:46.620]   in your church today
[00:35:46.620 --> 00:35:51.180]   that we know what it means to be your sons and daughters,
[00:35:51.180 --> 00:35:55.660]   to be stewards of your creation,
[00:35:55.660 --> 00:35:57.300]   what it means to rule over
[00:35:57.300 --> 00:36:01.780]   with the heart of Jesus,
[00:36:01.780 --> 00:36:06.300]   to protect, to conserve,
[00:36:06.300 --> 00:36:08.860]   to serve.
[00:36:08.860 --> 00:36:13.980]   Father, we just pray that you will come and speak to us
[00:36:13.980 --> 00:36:15.420]   in our everyday life.
[00:36:15.420 --> 00:36:17.700]   And if there are initiatives,
[00:36:17.700 --> 00:36:20.100]   if there are things that we can do,
[00:36:20.100 --> 00:36:23.140]   we pray you just give us that prompt and say,
[00:36:23.140 --> 00:36:24.780]   "Hey, let's go and do it."
[00:36:24.780 --> 00:36:28.900]   Father, we pray we will be protector of your creation,
[00:36:28.900 --> 00:36:30.980]   not destroyer.
[00:36:30.980 --> 00:36:33.980]   So come, Holy Spirit.
[00:36:33.980 --> 00:36:36.260]   In Jesus' name we pray, amen.

