
[00:00:00.000 --> 00:00:07.500]  我們接下來會有講座環節,請Pastor Ivan上台
[00:22:22.500 --> 00:22:24.500]  可能是主動的 可能是被動的
[00:22:24.500 --> 00:22:26.500]  可能是無意之間的
[00:22:26.500 --> 00:22:28.500]  但其實我們每一個
[00:22:28.500 --> 00:22:32.500]  都是不公義社會的貢獻者
[00:22:32.500 --> 00:22:34.500]  我們每一個都是罪人
[00:22:34.500 --> 00:22:35.500]  我們每一個
[00:22:35.500 --> 00:22:38.500]  都是最終要去到上帝面前
[00:22:38.500 --> 00:22:41.500]  面臨那個公義的審判
[00:22:41.500 --> 00:22:43.500]  不過大家要留意
[00:22:43.500 --> 00:22:46.500]  先知除了宣講人的罪
[00:22:46.500 --> 00:22:48.500]  人的罪除了去責備
[00:22:48.500 --> 00:22:52.500]  更多是宣告從神而來的救贖
[00:22:52.500 --> 00:22:57.500]  從神而來的盼望
[00:22:57.500 --> 00:23:01.500]  這個敏感度比較弱
[00:23:01.500 --> 00:23:02.500]  聖經中的公義
[00:23:02.500 --> 00:23:05.500]  最高峰的地方也在這裡出現
[00:23:05.500 --> 00:23:07.500]  當世人都不公義
[00:23:07.500 --> 00:23:08.500]  當世人都有罪的時候
[00:23:08.500 --> 00:23:12.500]  神對人最終極的回應是什麼
[00:23:12.500 --> 00:23:13.500]  他不是首先帶來懲罰
[00:23:13.500 --> 00:23:15.500]  神對人最終極的回應
[00:23:15.500 --> 00:23:18.500]  竟然是給我們一份意想不到的禮物
[00:23:18.500 --> 00:23:20.500]  就是耶穌的生命
[00:23:20.500 --> 00:23:21.500]  耶穌沒有犯過罪
[00:23:21.500 --> 00:23:22.500]  祂是完全的義人
[00:23:22.500 --> 00:23:26.500]  但祂卻是替人的罪而死
[00:23:26.500 --> 00:23:29.500]  祂自己作出一個完美的示範
[00:23:29.500 --> 00:23:30.500]  祂示範了什麼
[00:23:30.500 --> 00:23:32.500]  是用自己的虧損
[00:23:32.500 --> 00:23:36.500]  用自己的虧損去帶給所有人的利益
[00:23:36.500 --> 00:23:39.500]  耶穌將祂的生命給了有罪的人
[00:23:39.500 --> 00:23:42.500]  所以人才可以去到神面前
[00:23:42.500 --> 00:23:44.500]  被稱為義
[00:23:44.500 --> 00:23:51.500]  所以人將來才能夠
[00:23:51.500 --> 00:23:52.500]  在審判的日子
[00:23:52.500 --> 00:23:55.500]  可以坦然無懼地去到上帝的面前
[00:23:55.500 --> 00:23:57.500]  不是因為人做了什麼
[00:23:57.500 --> 00:23:59.500]  不是因為人做了任何事
[00:23:59.500 --> 00:24:03.500]  而是因為耶穌為我們做的所有事
[00:24:03.500 --> 00:24:05.500]  正如先知尼加所說
[00:24:05.500 --> 00:24:07.500]  正如我們剛才在敬拜中
[00:24:07.500 --> 00:24:10.500]  有一句歌詞所說
[00:24:10.500 --> 00:24:13.500]  世人也耶和華以子是你何為善
[00:24:13.500 --> 00:24:15.500]  他向你的要是什麼呢
[00:24:15.500 --> 00:24:17.500]  大家都很熟悉
[00:24:17.500 --> 00:24:18.500]  只要你行公義
[00:24:18.500 --> 00:24:19.500]  好憐憫
[00:24:19.500 --> 00:24:23.500]  全謙卑的心與神同行
[00:24:23.500 --> 00:24:24.500]  這句經文裡面
[00:24:24.500 --> 00:24:28.500]  行公義正正是指著耶穌所說
[00:24:28.500 --> 00:24:32.500]  耶穌展示出什麼是公義
[00:24:32.500 --> 00:24:36.500]  公義是藉著耶穌的愛而出
[00:24:36.500 --> 00:24:39.500]  公義是讓我們能夠在耶穌的愛裡面
[00:24:39.500 --> 00:24:42.500]  我們能夠首先自己去經歷
[00:24:42.500 --> 00:24:44.500]  什麼是遙恕
[00:24:44.500 --> 00:24:45.500]  什麼是無條件
[00:24:45.500 --> 00:24:46.500]  什麼是不配
[00:24:46.500 --> 00:24:48.500]  但是在這個不配當中
[00:24:48.500 --> 00:24:51.500]  我們每一個人是能夠得到救贖
[00:24:51.500 --> 00:24:54.500]  得到神眼中那位稱為兒的對待
[00:24:54.500 --> 00:24:55.500]  當人這樣去經歷的時候
[00:24:55.500 --> 00:24:57.500]  這個經歷是什麼
[00:24:57.500 --> 00:25:01.500]  這個經歷必須是一個改變和更新的經歷
[00:25:01.500 --> 00:25:03.500]  這個改變和更新的經歷
[00:25:03.500 --> 00:25:07.500]  是當我們能夠這樣去回應接納的時候
[00:25:07.500 --> 00:25:11.500]  我們明白到我們唯一可以作合理的回應是什麼
[00:25:11.500 --> 00:25:13.500]  我們唯一可以作的合理回應
[00:25:13.500 --> 00:25:19.500]  就是我們自己都去為其他人尋求公義
[00:25:19.500 --> 00:25:21.500]  這個是上帝臨在
[00:25:21.500 --> 00:25:22.500]  希望我們每一個人
[00:25:22.500 --> 00:25:24.500]  不只是坐在這裡領受了這份救恩
[00:25:24.500 --> 00:25:26.500]  我們知道天家有我們的份
[00:25:26.500 --> 00:25:27.500]  有個位留給我們
[00:25:27.500 --> 00:25:28.500]  不
[00:25:28.500 --> 00:25:34.500]  他是要我們真是實質地將公義走出來
[00:25:34.500 --> 00:25:39.500]  聖經中的公義
[00:25:39.500 --> 00:25:42.500]  是復還性的公義
[00:25:42.500 --> 00:25:44.500]  什麼是復還性的公義呢
[00:25:44.500 --> 00:25:47.500]  復還性的公義是將來耶穌再來這個世界
[00:25:47.500 --> 00:25:50.500]  他將一切的錯誤去糾正
[00:25:50.500 --> 00:25:56.500]  他將完美的新天新地去取代這個歪曲薄謀的世代之前
[00:25:56.500 --> 00:25:59.500]  一班的基督徒蒙連戌
[00:25:59.500 --> 00:26:01.500]  然後被呼召
[00:26:01.500 --> 00:26:04.500]  我們能夠去回應將神的公義
[00:26:04.500 --> 00:26:10.500]  和神一起呈現在這個世界上
[00:26:10.500 --> 00:26:14.500]  藉著耶穌
[00:26:14.500 --> 00:26:15.500]  我們和神
[00:26:15.500 --> 00:26:16.500]  我們和自己
[00:26:16.500 --> 00:26:17.500]  我們和其他人
[00:26:17.500 --> 00:26:19.500]  我們和創造物的關係
[00:26:19.500 --> 00:26:22.500]  可以復還
[00:26:22.500 --> 00:26:24.500]  這個是復還性的公義
[00:26:24.500 --> 00:26:26.500]  這個就是我們
[00:26:26.500 --> 00:26:30.500]  首先所說的整全的福音
[00:26:30.500 --> 00:26:34.500]  整全的福音包括什麼呢
[00:26:34.500 --> 00:26:39.500]  最後這裡了
[00:26:39.500 --> 00:26:44.500]  整全的福音是讓我們能夠
[00:26:44.500 --> 00:26:48.500]  在四種關係當中得到復和
[00:26:48.500 --> 00:26:51.500]  但今天當我們講用聖經的敘事
[00:26:51.500 --> 00:26:54.500]  去研究什麼是聖經的公義的時候
[00:26:54.500 --> 00:26:57.500]  聖經的公義是神向人的呼召
[00:26:57.500 --> 00:27:00.500]  是憐憫 是宣講 是行動
[00:27:00.500 --> 00:27:04.500]  聖經中的公義是復還性的公義
[00:27:04.500 --> 00:27:06.500]  當我們這樣明白到聖經裡面的公義的時候
[00:27:06.500 --> 00:27:08.500]  我們對公義的理解會不同
[00:27:08.500 --> 00:27:11.500]  我們不再用自己的perspective
[00:27:11.500 --> 00:27:12.500]  我們不用自己的理解
[00:27:12.500 --> 00:27:14.500]  或者我們自己的preference
[00:27:14.500 --> 00:27:16.500]  我們裡面有很多的bias
[00:27:16.500 --> 00:27:17.500]  我們有很多盲點
[00:27:17.500 --> 00:27:18.500]  我們有很多偏見
[00:27:18.500 --> 00:27:20.500]  但聖經的公義
[00:27:20.500 --> 00:27:22.500]  很紮實
[00:27:22.500 --> 00:27:23.500]  很直接
[00:27:23.500 --> 00:27:24.500]  很清晰
[00:27:24.500 --> 00:27:28.500]  不容許我們用我們自己個人的意見放進去
[00:27:28.500 --> 00:27:31.500]  但上帝是要使用我們每一個
[00:27:31.500 --> 00:27:33.500]  使用我們每一個
[00:27:33.500 --> 00:27:36.500]  當我們蒙年出去接納的時候
[00:27:36.500 --> 00:27:39.500]  我們就是被呼召
[00:27:39.500 --> 00:27:42.500]  去為神彰顯這個公義在這個世界的時候
[00:27:42.500 --> 00:27:48.500]  這個才是世界改變的重要時刻
[00:27:48.500 --> 00:27:49.500]  過去在灣仔
[00:27:49.500 --> 00:27:52.500]  其實我們都有好幾次
[00:27:52.500 --> 00:27:55.500]  關於公義主題的講道系列
[00:27:55.500 --> 00:27:59.500]  Andrew曾經問過回眾一個問題
[00:27:59.500 --> 00:28:02.500]  他問 神是公義的神
[00:28:02.500 --> 00:28:07.500]  我們是照著神的樣式創造的人
[00:28:07.500 --> 00:28:10.500]  但如果我們不去行公義
[00:28:10.500 --> 00:28:12.500]  我們不是行公義的人
[00:28:12.500 --> 00:28:16.500]  我們還配不配叫做基督徒
[00:28:16.500 --> 00:28:18.500]  我覺得這是一個很好的問題
[00:28:18.500 --> 00:28:21.500]  也是令我很自省的一個問題
[00:28:21.500 --> 00:28:24.500]  當我們都是照著神的創造
[00:28:24.500 --> 00:28:25.500]  我們這樣去說
[00:28:25.500 --> 00:28:27.500]  神是我們 上帝是我們的主
[00:28:27.500 --> 00:28:28.500]  耶穌是我們的主的時候
[00:28:28.500 --> 00:28:30.500]  但我們不是行公義的人
[00:28:30.500 --> 00:28:33.500]  我們不配叫基督徒
[00:28:33.500 --> 00:28:37.500]  這個不是我們信仰的其中一部分
[00:28:37.500 --> 00:28:41.500]  當我們接受信仰當中無條件完全的愛的時候
[00:28:41.500 --> 00:28:44.500]  上帝的公義是完全的公義
[00:28:44.500 --> 00:28:48.500]  應該都完全地要在我們的生命裡面去呈現
[00:28:48.500 --> 00:28:50.500]  他也提到一樣東西
[00:28:50.500 --> 00:28:52.500]  作為一個基督的跟隨者
[00:28:52.500 --> 00:28:54.500]  是被照到信仰當中
[00:28:54.500 --> 00:28:58.500]  而這個信仰應該是以公義為中心
[00:28:58.500 --> 00:29:01.500]  同時間是被公義驅使
[00:29:01.500 --> 00:29:04.500]  Drives by justice
[00:29:04.500 --> 00:29:09.500]  從而我們能夠和上帝一起創造一個有公義的群體
[00:29:09.500 --> 00:29:11.500]  一個有公義的社會
[00:29:11.500 --> 00:29:12.500]  一個有公義的世界
[00:29:12.500 --> 00:29:15.500]  一個有公義的教會
[00:29:15.500 --> 00:29:17.500]  所以接下來這五個星期
[00:29:17.500 --> 00:29:19.500]  我很希望我們成為一間教會
[00:29:19.500 --> 00:29:22.500]  不是講公義的教會
[00:29:22.500 --> 00:29:23.500]  公義不是講出來的
[00:29:23.500 --> 00:29:25.500]  剛才我們所說的
[00:29:25.500 --> 00:29:27.500]  我很希望上帝幫助我們
[00:29:27.500 --> 00:29:30.500]  我們能夠在這裡成為每一個人
[00:29:30.500 --> 00:29:32.500]  都是行公義的人
[00:29:32.500 --> 00:29:35.500]  這個是我們希望接下來五個星期
[00:29:35.500 --> 00:29:36.500]  我們這個講道系列
[00:29:36.500 --> 00:29:39.500]  能夠讓大家都這樣一起去領受
[00:29:39.500 --> 00:29:41.500]  和這樣一起去回應
[00:29:41.500 --> 00:29:43.500]  因為只有這樣
[00:29:43.500 --> 00:29:44.500]  我們直堂在這裡
[00:29:44.500 --> 00:29:45.500]  我們的意義
[00:29:45.500 --> 00:29:46.500]  我們的意象
[00:29:46.500 --> 00:29:48.500]  我們的呼召才能夠呈現
[00:29:48.500 --> 00:29:51.500]  我們才能更加好去服侍這個社區
[00:29:51.500 --> 00:29:53.500]  藉著神的公義
[00:29:53.500 --> 00:29:54.500]  好不好
[00:29:54.500 --> 00:29:56.500]  大家OK嗎
[00:29:56.500 --> 00:29:58.500]  今天比較近一點
[00:29:58.500 --> 00:30:01.500]  但是我們不這樣打好這個基礎
[00:30:01.500 --> 00:30:03.500]  對於我們之後的四個星期來說
[00:30:03.500 --> 00:30:05.500]  是更加不容易的
[00:30:05.500 --> 00:30:07.500]  所以希望今天都是一個機會
[00:30:07.500 --> 00:30:08.500]  讓大家去
[00:30:08.500 --> 00:30:11.500]  其實是一個我們公義的神學
[00:30:11.500 --> 00:30:16.500]  我們藉著一個神學的展現
[00:30:16.500 --> 00:30:18.500]  去讓我們了解什麼是公義
[00:30:18.500 --> 00:30:20.500]  因為我看到大家都想拍張照片
[00:30:20.500 --> 00:30:21.500]  那麼辛苦做的slime
[00:30:21.500 --> 00:30:23.500]  沒理由不讓大家拍張照片
[00:30:23.500 --> 00:30:25.500]  然後tag一tag我們的Facebook
[00:30:25.500 --> 00:30:26.500]  不是IG
[00:30:26.500 --> 00:30:27.500]  Sorry IG
[00:30:27.500 --> 00:30:29.500]  Facebook是什麼來的
[00:30:29.500 --> 00:30:31.500]  在歷史當中的東西
[00:30:31.500 --> 00:30:35.500]  我們有好消息
[00:30:35.500 --> 00:30:36.500]  是不是Chairman
[00:30:36.500 --> 00:30:37.500]  是呀
[00:30:37.500 --> 00:30:39.500]  我們的IG在一個很短的時間內
[00:30:39.500 --> 00:30:41.500]  已經有了二千人
[00:30:41.500 --> 00:30:43.500]  感謝主
[00:30:43.500 --> 00:30:46.500]  二千人這個數字其實是很重要
[00:30:46.500 --> 00:30:48.500]  你看到我們身邊有多少人
[00:30:48.500 --> 00:30:49.500]  其實我們都是百多人
[00:30:49.500 --> 00:30:50.500]  一個崇拜
[00:30:50.500 --> 00:30:52.500]  但已經有二千人跟隨我們
[00:30:52.500 --> 00:30:55.500]  代表其實我們教會在做的事情
[00:30:55.500 --> 00:30:56.500]  這個世界需要知道
[00:30:56.500 --> 00:30:59.500]  他很想了解究竟一間直堂的教會
[00:30:59.500 --> 00:31:00.500]  在元朗這個地方
[00:31:00.500 --> 00:31:02.500]  當我們說用公義成為我們的DNA
[00:31:02.500 --> 00:31:04.500]  我們直堂的基因的時候
[00:31:04.500 --> 00:31:05.500]  有很多人想知道
[00:31:05.500 --> 00:31:08.500]  我們是怎樣去理解和怎樣活出來
[00:31:08.500 --> 00:31:10.500]  所以我也很感謝大家
[00:31:10.500 --> 00:31:12.500]  一直以來在這裡當中
[00:31:12.500 --> 00:31:14.500]  我們一起去建立這個教會
[00:31:14.500 --> 00:31:16.500]  當我們上一個講道系列
[00:31:16.500 --> 00:31:17.500]  我們說敬拜
[00:31:17.500 --> 00:31:18.500]  是我們一起去敬拜
[00:31:18.500 --> 00:31:20.500]  一個人的敬拜在這裡是沒有聲音的
[00:31:20.500 --> 00:31:21.500]  也是沒有用的
[00:31:21.500 --> 00:31:22.500]  而是我們這樣一起去敬拜
[00:31:22.500 --> 00:31:24.500]  一個人只是去自己行公義
[00:31:24.500 --> 00:31:26.500]  沒錯 神會視他為義
[00:31:26.500 --> 00:31:27.500]  稱他為義
[00:31:27.500 --> 00:31:28.500]  宣他為義
[00:31:28.500 --> 00:31:30.500]  但神是呼召一個群體
[00:31:30.500 --> 00:31:32.500]  一個新的群體
[00:31:32.500 --> 00:31:33.500]  我們就是那個新的群體
[00:31:33.500 --> 00:31:35.500]  今天上帝要在這裡
[00:31:35.500 --> 00:31:37.500]  元朗葡萄林教會建立我們
[00:31:37.500 --> 00:31:39.500]  不如我邀請大家都起身
[00:31:39.500 --> 00:31:42.500]  我也邀請我們的敬拜隊可以回來
[00:31:42.500 --> 00:31:48.500]  我們可以一起去
[00:31:48.500 --> 00:31:51.500]  作一個回應
[00:31:51.500 --> 00:31:55.500]  當我們去了解聖經中的公義的時候
[00:31:55.500 --> 00:31:59.500]  其實需要的是我們都聽到的呼召
[00:31:59.500 --> 00:32:01.500]  就好像神去呼召阿伯拉罕
[00:32:01.500 --> 00:32:04.500]  就好像神去呼召摩西
[00:32:04.500 --> 00:32:07.500]  就好像神去呼召歷史當中每一個
[00:32:07.500 --> 00:32:09.500]  因為基督的緣故
[00:32:09.500 --> 00:32:12.500]  他願意去為其他人付出
[00:32:12.500 --> 00:32:14.500]  他願意去讓其他人的問題
[00:32:14.500 --> 00:32:16.500]  成為自己的問題
[00:32:16.500 --> 00:32:18.500]  他不介意自己的虧損
[00:32:18.500 --> 00:32:22.500]  這是一個邀請
[00:32:22.500 --> 00:32:26.500]  這是一個上帝給我們每一個人的邀請
[00:32:26.500 --> 00:32:30.500]  邀請大家我們可以閉上雙眼
[00:32:30.500 --> 00:32:32.500]  我們一起去祈禱
[00:32:32.500 --> 00:32:38.500]  主耶穌我感謝你
[00:32:38.500 --> 00:32:41.500]  你的寫生做了一個完美的示範
[00:32:41.500 --> 00:32:45.500]  讓我們知道什麼是公義
[00:32:45.500 --> 00:32:49.500]  你的公義首先是從你的義而出
[00:32:49.500 --> 00:32:52.500]  因為如果我們不這樣去領受你的義
[00:32:52.500 --> 00:32:54.500]  我們不懂得回應
[00:32:54.500 --> 00:32:58.500]  我們都不會知道原來當我們都有罪
[00:32:58.500 --> 00:33:01.500]  當我們是這個不公義社會的貢獻者的時候
[00:33:01.500 --> 00:33:04.500]  你首先是救贖我們
[00:33:04.500 --> 00:33:06.500]  你去救贖我們的生命
[00:33:06.500 --> 00:33:12.500]  讓我們首先能夠和上帝親自去連結
[00:33:12.500 --> 00:33:15.500]  我們不會再覺得我們去到你的面前
[00:33:15.500 --> 00:33:16.500]  我們會很羞愧
[00:33:16.500 --> 00:33:17.500]  我們不敢去見你
[00:33:17.500 --> 00:33:19.500]  我們好像和你沒有關係
[00:33:19.500 --> 00:33:20.500]  不是的
[00:33:20.500 --> 00:33:22.500]  你說你過來吧
[00:33:22.500 --> 00:33:24.500]  你靠近我的裡面
[00:33:24.500 --> 00:33:26.500]  你讓我去愛你
[00:33:29.500 --> 00:33:32.500]  你讓我去復原你
[00:33:32.500 --> 00:33:34.500]  你讓我去復原
[00:33:34.500 --> 00:33:38.500]  去復還你完美的樣式
[00:33:38.500 --> 00:33:40.500]  導致我們知道我們的價值
[00:33:40.500 --> 00:33:43.500]  我們知道我們的身份
[00:33:43.500 --> 00:33:48.500]  我們是神所創造美好的生命
[00:33:48.500 --> 00:33:54.500]  因著這樣我們才能夠去關心其他人
[00:33:54.500 --> 00:33:59.500]  我們才能夠去關心其他人的需要
[00:33:59.500 --> 00:34:01.500]  主也求你開我們的眼睛
[00:34:01.500 --> 00:34:03.500]  讓我們不要只看著我們自己
[00:34:03.500 --> 00:34:04.500]  求你開我們的眼睛
[00:34:04.500 --> 00:34:06.500]  讓我們見到其他人的需要的時候
[00:34:06.500 --> 00:34:08.500]  我們都可以同樣地
[00:34:08.500 --> 00:34:12.500]  藉著信心去回應
[00:34:12.500 --> 00:34:14.500]  憐憫
[00:34:14.500 --> 00:34:18.500]  憐憫不是純粹一個理性可以處理到的
[00:34:18.500 --> 00:34:20.500]  憐憫是從心而出
[00:34:20.500 --> 00:34:22.500]  憐憫是上帝你創造給我們
[00:34:22.500 --> 00:34:25.500]  天生已經有的美好的東西
[00:34:25.500 --> 00:34:32.500]  讓你親自去挑起我們心中的憐憫和愛
[00:34:32.500 --> 00:34:38.500]  求你教我們如何去看顧你所創造的一切
[00:34:38.500 --> 00:34:41.500]  如何去愛惜這個世界
[00:34:41.500 --> 00:34:46.500]  如何讓你所創造的這個非常好的世界
[00:34:46.500 --> 00:34:49.500]  都得到公義的對待
[00:34:49.500 --> 00:34:57.500]  我想邀請大家如果你想領受這份聖經中的公義
[00:34:57.500 --> 00:34:58.500]  這份呼召的時候
[00:34:58.500 --> 00:35:00.500]  我邀請你張開你的手
[00:35:00.500 --> 00:35:07.500]  我們可以在心裏面有一個回應上帝的禱告
[00:35:07.500 --> 00:35:11.500]  主讓我們接受你給我們這份呼召
[00:35:11.500 --> 00:35:13.500]  讓我們知道你這份呼召
[00:35:13.500 --> 00:35:17.500]  是首先讓我們明白這份救贖
[00:35:17.500 --> 00:35:23.500]  明白這份你帶來給我們的那份行公義的能力
[00:35:23.500 --> 00:35:26.500]  讓我們能夠憐憫
[00:35:26.500 --> 00:35:27.500]  我們能夠去宣講
[00:35:27.500 --> 00:35:30.500]  我們能夠有行動去將你的公義
[00:35:30.500 --> 00:35:35.500]  呈現在這個這麼有需要的世界上
[00:35:35.500 --> 00:35:37.500]  主多謝你
[00:35:37.500 --> 00:35:38.500]  求你繼續去回應我們
[00:35:38.500 --> 00:35:40.500]  繼續去回復我們
[00:35:40.500 --> 00:35:43.500]  讓我們和我們自己和我們身邊的人的關係
[00:35:43.500 --> 00:35:46.500]  能夠去復活
[00:35:47.500 --> 00:35:55.500]  這份復活是說我們能夠有一個原諒的心
[00:35:55.500 --> 00:35:59.500]  同時間是接受別人的原諒
[00:35:59.500 --> 00:36:04.500]  有時當我們要去尋求別人的寬恕原諒的時候
[00:36:04.500 --> 00:36:06.500]  這才是最困難的地方
[00:36:06.500 --> 00:36:11.500]  但這也是我們能夠展現公義的其中一個位置
[00:36:11.500 --> 00:36:13.500]  所以主求你去幫助我們
[00:36:13.500 --> 00:36:16.500]  希望我們在未來的時間能夠學懂如何去回應
[00:36:16.500 --> 00:36:20.500]  學懂如何在你當中學習與你同行
[00:36:20.500 --> 00:36:23.500]  因此我們能夠行公義
[00:36:23.500 --> 00:36:25.500]  我們能夠好憐憫
[00:36:25.500 --> 00:36:27.500]  (字幕製作/時間軸:秋月AutumnMoon)

