
[00:00:00.000 --> 00:00:02.240]  剛才Jason也提到主流
[00:20:42.040 --> 00:20:49.040]  自以為宜而藐視別人的時候
[00:20:49.040 --> 00:20:52.040]  如果你在你的工作場景你覺得你很厲害
[00:20:52.040 --> 00:20:56.040]  你看不起那些能力比你低的人
[00:20:56.040 --> 00:20:58.040]  弟兄姐妹我勸你
[00:20:58.040 --> 00:21:00.040]  你都一樣去到主的面前
[00:21:00.040 --> 00:21:07.040]  你說神啊開恩可憐我這個罪人
[00:21:07.040 --> 00:21:12.040]  如果你覺得你不像你父母
[00:21:12.040 --> 00:21:17.040]  他這樣那麼壞 說人那麼壞
[00:21:17.040 --> 00:21:19.040]  弟兄姐妹我都勸你
[00:21:19.040 --> 00:21:21.040]  去到主面前
[00:21:21.040 --> 00:21:25.040]  神啊開恩可憐我這個罪人
[00:21:25.040 --> 00:21:28.040]  如果你覺得你比你的兄弟姐妹好
[00:21:28.040 --> 00:21:32.040]  你比你的同學 你比你的朋友
[00:21:32.040 --> 00:21:35.040]  你比你的同事 你比所有的人
[00:21:35.040 --> 00:21:36.040]  你活得更加好
[00:21:36.040 --> 00:21:40.040]  你的成功是因為你自己的努力
[00:21:40.040 --> 00:21:45.040]  他們的失敗是他們咎由自取的
[00:21:45.040 --> 00:21:47.040]  弟兄姐妹我勸你
[00:21:47.040 --> 00:21:49.040]  你都去到主的面前
[00:21:49.040 --> 00:21:54.040]  你說神啊開恩可憐我這個罪人
[00:21:54.040 --> 00:21:56.040]  如果你看你的伴侶不順眼
[00:21:56.040 --> 00:21:59.040]  覺得他很廢 覺得他很沒用
[00:21:59.040 --> 00:22:02.040]  我已經做了很多事很好了
[00:22:02.040 --> 00:22:06.040]  為什麼他還是那麼不行那麼差
[00:22:06.040 --> 00:22:08.040]  我都勸你們
[00:22:08.040 --> 00:22:09.040]  去到主的面前
[00:22:09.040 --> 00:22:15.040]  神啊開恩可憐我這個罪人
[00:22:15.040 --> 00:22:18.040]  弟兄姐妹如果你覺得我剛才說的話
[00:22:18.040 --> 00:22:21.040]  你有些不舒服 有些不順耳
[00:22:21.040 --> 00:22:24.040]  有些頂著頂著
[00:22:24.040 --> 00:22:26.040]  這樣就對了
[00:22:26.040 --> 00:22:34.040]  這樣就代表上帝在督你內心深處的一些地方
[00:22:34.040 --> 00:22:37.040]  他要揭示一些地方讓你看得到
[00:22:37.040 --> 00:22:39.040]  因為當我們在那些處境裏面的時候
[00:22:39.040 --> 00:22:41.040]  當我們在那些狀態的時候
[00:22:41.040 --> 00:22:47.040]  其實我們是缺乏了主耶穌基督的愛
[00:22:47.040 --> 00:22:49.040]  上帝是要來釋放我們
[00:22:49.040 --> 00:22:54.040]  是要來譴責我們
[00:22:54.040 --> 00:22:58.040]  他要帶來醫治和釋放
[00:22:58.040 --> 00:23:02.040]  我們看看羅馬書第五章
[00:23:02.040 --> 00:23:05.040]  保羅說我們軟弱的時候
[00:23:05.040 --> 00:23:09.040]  基督就在特定的時候為不敬虔的人死
[00:23:09.040 --> 00:23:13.040]  唯有基督在我們還作罪人的時候為我們死
[00:23:13.040 --> 00:23:17.040]  神的愛就在這裏向我們顯靈
[00:23:17.040 --> 00:23:19.040]  現在我們既靠著他的血清義
[00:23:19.040 --> 00:23:24.040]  就更加要藉著他的救
[00:23:24.040 --> 00:23:26.040]  免受神的憤怒
[00:23:26.040 --> 00:23:28.040]  因為作仇敵的時候
[00:23:28.040 --> 00:23:31.040]  尚且藉著神兒子的死
[00:23:31.040 --> 00:23:33.040]  得以與神和好
[00:23:33.040 --> 00:23:38.040]  既以和好就要因他的生得救
[00:23:38.040 --> 00:23:39.040]  不單止是這樣
[00:23:39.040 --> 00:23:41.040]  我們既藉著我們的主耶穌基督
[00:23:41.040 --> 00:23:43.040]  得以與神和好
[00:23:43.040 --> 00:23:48.040]  也要藉著他以神為榮
[00:23:48.040 --> 00:23:50.040]  我們要藉著主耶穌的救恩
[00:23:50.040 --> 00:23:52.040]  以神為榮
[00:23:52.040 --> 00:23:56.040]  耶穌自己作了一個最終極的示範
[00:23:56.040 --> 00:24:00.040]  什麼是真正的至今卑微
[00:24:00.040 --> 00:24:05.040]  什麼是在至今卑微當中必升為高
[00:24:05.040 --> 00:24:07.040]  他因為我們的緣故
[00:24:07.040 --> 00:24:11.040]  受盡屈辱而被釘死
[00:24:11.040 --> 00:24:16.040]  但神說他要使他復活和升到最高
[00:24:16.040 --> 00:24:19.040]  就好像我們每個星期日的敬拜
[00:24:19.040 --> 00:24:23.040]  主耶穌是在最高的位置
[00:24:23.040 --> 00:24:26.040]  耶穌不需要我們像他那樣釘在十字架上
[00:24:26.040 --> 00:24:27.040]  因為他已經為我們去死
[00:24:27.040 --> 00:24:30.040]  但耶穌要的就是我們能夠
[00:24:30.040 --> 00:24:32.040]  真心去到他的根前
[00:24:32.040 --> 00:24:34.040]  認罪悔改
[00:24:34.040 --> 00:24:40.040]  讓我們自己將我們所有全心去擺上
[00:24:40.040 --> 00:24:42.040]  所以在接下來的時候
[00:24:42.040 --> 00:24:46.040]  我很希望我們每一個人
[00:24:46.040 --> 00:24:49.040]  都可以很自己的
[00:24:49.040 --> 00:24:52.040]  向神祈禱
[00:24:52.040 --> 00:24:55.040]  向神認罪
[00:24:55.040 --> 00:24:59.040]  這是很不容易的事
[00:24:59.040 --> 00:25:03.040]  但這正是我們作為基督徒最基本的事
[00:25:03.040 --> 00:25:05.040]  很多時候教會好像避免
[00:25:05.040 --> 00:25:08.040]  不要太直接去叫弟兄姊妹認罪
[00:25:08.040 --> 00:25:10.040]  讓大家舒舒服服在這裡
[00:25:10.040 --> 00:25:11.040]  但聖靈跟我們說
[00:25:11.040 --> 00:25:15.040]  不是的,我們不是來舒服的
[00:25:15.040 --> 00:25:18.040]  上帝安慰我們不是藉著
[00:25:18.040 --> 00:25:21.040]  我們覺得很舒服的地方
[00:25:21.040 --> 00:25:23.040]  上帝醫治釋放我們
[00:25:23.040 --> 00:25:24.040]  是藉著
[00:25:24.040 --> 00:25:27.040]  搞動我們內心深處裡面的黑暗
[00:25:27.040 --> 00:25:29.040]  讓我們知道這個釋放
[00:25:29.040 --> 00:25:34.040]  是從上帝的靈兒來的
[00:25:34.040 --> 00:25:35.040]  當我不斷說到
[00:25:35.040 --> 00:25:38.040]  神開恩可憐我這個罪人的時候
[00:25:38.040 --> 00:25:41.040]  我聯想到詩篇第五十一篇
[00:25:41.040 --> 00:25:44.040]  詩篇第五十一篇是大衛王
[00:25:44.040 --> 00:25:46.040]  他在他最軟弱的時候
[00:25:46.040 --> 00:25:49.040]  但是作了一個最有力
[00:25:49.040 --> 00:25:53.040]  最有力的一個悔改、悔罪的禱告
[00:25:53.040 --> 00:25:55.040]  今天我也想邀請大家
[00:25:55.040 --> 00:26:02.040]  一起在這篇悔改的經文裡面一起去禱告
[00:26:02.040 --> 00:26:06.040]  我們一起去還原基本步
[00:26:06.040 --> 00:26:12.040]  我們一起藉著神的話語重新上路
[00:26:12.040 --> 00:26:18.040]  我也想請教會團隊可以回來我們裡面
[00:26:18.040 --> 00:26:22.040]  昨天我們在這裡有我們的Alpha Day
[00:26:22.040 --> 00:26:27.040]  Alpha Day是我們全天在這裡學習
[00:26:27.040 --> 00:26:31.040]  去了解聖靈的工作
[00:26:31.040 --> 00:26:36.040]  但與此同時在下午我們是一個祈禱的時間
[00:26:36.040 --> 00:26:42.040]  是親自在這裡讓我們被聖靈充滿
[00:26:42.040 --> 00:26:46.040]  我感受到這個地方仍然是那一個靈
[00:26:46.040 --> 00:26:48.040]  聖靈仍然在我們當中
[00:26:48.040 --> 00:26:52.040]  他說今天聖靈說要充滿我們每一個
[00:26:52.040 --> 00:26:55.040]  他說只要你願意的時候
[00:26:55.040 --> 00:26:58.040]  藉著耶穌基督的話語
[00:26:58.040 --> 00:27:02.040]  神的話語我們可以被聖靈充滿
[00:27:02.040 --> 00:27:04.040]  聖靈充滿第一個先決條件就是
[00:27:04.040 --> 00:27:11.040]  我們能夠認罪悔改
[00:27:11.040 --> 00:27:14.040]  我想邀請大家
[00:27:14.040 --> 00:27:16.040]  隨你們自己的感動
[00:27:16.040 --> 00:27:18.040]  你可以坐在這裡
[00:27:18.040 --> 00:27:21.040]  你可以站在這裡
[00:27:21.040 --> 00:27:24.040]  你也可以
[00:27:24.040 --> 00:27:26.040]  我們一切好像我這樣
[00:27:26.040 --> 00:27:29.040]  我們謙卑地親自跪在這裡
[00:27:29.040 --> 00:27:32.040]  在主的根前一起去祈禱
[00:27:33.040 --> 00:27:37.040]  (聖靈說:我願意為你祈禱)
[00:27:38.040 --> 00:27:42.040]  (聖靈說:我願意為你祈禱)
[00:27:43.040 --> 00:27:47.040]  (聖靈說:我願意為你祈禱)
[00:27:47.040 --> 00:27:51.040]  (聖靈說:我願意為你祈禱)
[00:27:51.040 --> 00:27:55.040]  (聖靈說:我願意為你祈禱)
[00:27:55.040 --> 00:27:59.040]  (聖靈說:我願意為你祈禱)
[00:27:59.040 --> 00:28:03.040]  (聖靈說:我願意為你祈禱)
[00:28:03.040 --> 00:28:07.040]  (聖靈說:我願意為你祈禱)
[00:28:07.040 --> 00:28:11.040]  (聖靈說:我願意為你祈禱)
[00:28:11.040 --> 00:28:15.040]  (聖靈說:我願意為你祈禱)
[00:28:15.040 --> 00:28:19.040]  (聖靈說:我願意為你祈禱)
[00:28:19.040 --> 00:28:24.040]  按你豐盛的憐憫 逃去我的過犯
[00:28:24.040 --> 00:28:29.040]  求你將我的罪孽洗滌淨盡
[00:28:29.040 --> 00:28:32.040]  清除我的罪
[00:28:32.040 --> 00:28:36.040]  因為我知道我的過犯
[00:28:36.040 --> 00:28:39.040]  我的罪常在我面前
[00:28:39.040 --> 00:28:43.040]  我向你犯罪 唯獨得罪了你
[00:28:44.040 --> 00:28:46.040]  在你眼前行了這惡
[00:28:46.040 --> 00:28:50.040]  以至你責備的時候顯為公義
[00:28:50.040 --> 00:28:53.040]  判斷的時候顯為清白
[00:28:53.040 --> 00:28:58.040]  看啊 我是在罪孽裡生的
[00:28:58.040 --> 00:29:02.040]  我在母親懷胎的時候就有了罪
[00:29:02.040 --> 00:29:06.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:06.040 --> 00:29:10.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:10.040 --> 00:29:14.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:14.040 --> 00:29:18.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:18.040 --> 00:29:22.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:22.040 --> 00:29:26.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:26.040 --> 00:29:30.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:30.040 --> 00:29:34.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:34.040 --> 00:29:38.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:38.040 --> 00:29:42.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:42.040 --> 00:29:46.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:46.040 --> 00:29:50.040]  (母親懷胎時 母親的身體被刺傷)
[00:29:50.040 --> 00:29:55.040]  神啊 求你為我做清潔的心
[00:29:55.040 --> 00:29:59.040]  使我裡面重新有靜止的靈
[00:30:00.040 --> 00:30:03.040]  不要丟棄我 使我離開你的面
[00:30:03.040 --> 00:30:06.040]  不要從我收回你的性命
[00:30:06.040 --> 00:30:10.040]  求你使我重得久恩之樂
[00:30:10.040 --> 00:30:14.040]  以樂意的靈來扶持我
[00:30:14.040 --> 00:30:18.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:18.040 --> 00:30:22.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:22.040 --> 00:30:26.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:26.040 --> 00:30:30.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:30.040 --> 00:30:34.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:34.040 --> 00:30:38.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:38.040 --> 00:30:42.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:42.040 --> 00:30:46.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:46.040 --> 00:30:50.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:50.040 --> 00:30:54.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:54.040 --> 00:30:58.040]  (母親懷胎時 母親的身體被刺傷)
[00:30:58.040 --> 00:31:02.040]  (母親懷胎時 母親的身體被刺傷)
[00:31:02.040 --> 00:31:06.040]  (母親懷胎時 母親的身體被刺傷)
[00:31:06.040 --> 00:31:10.040]  (母親懷胎時 母親的身體被刺傷)
[00:31:10.040 --> 00:31:14.040]  (母親懷胎時 母親的身體被刺傷)
[00:31:14.040 --> 00:31:18.040]  (母親懷胎時 母親的身體被刺傷)
[00:31:18.040 --> 00:31:22.040]  (母親懷胎時 母親的身體被刺傷)
[00:31:22.040 --> 00:31:26.040]  (母親懷胎時 母親的身體被刺傷)
[00:31:26.040 --> 00:31:30.040]  神啊,你是拯救我的神
[00:31:30.040 --> 00:31:34.040]  求你救我脫離流人血的罪
[00:31:34.040 --> 00:31:38.040]  我的舌頭就高唱你的公義
[00:31:38.040 --> 00:31:44.040]  主啊,求你使我的嘴唇張開
[00:31:44.040 --> 00:31:48.040]  我的口就全揚讚美你的話
[00:31:48.040 --> 00:31:50.040]  你本不喜愛祭物
[00:31:50.040 --> 00:31:52.040]  若喜愛我就獻上
[00:31:52.040 --> 00:31:54.040]  凡祭你不起願
[00:31:54.040 --> 00:31:58.040]  神所要的祭就是憂傷的靈
[00:31:58.040 --> 00:32:03.040]  神啊,憂傷痛苦的心
[00:32:03.040 --> 00:32:05.040]  你必不輕寒
[00:32:05.040 --> 00:32:07.040]  求你除你的美意
[00:32:07.040 --> 00:32:09.040]  善待錫安
[00:32:09.040 --> 00:32:12.040]  建造耶路撒冷的城牆
[00:32:12.040 --> 00:32:15.040]  那時你必喜愛公義的祭
[00:32:15.040 --> 00:32:18.040]  和凡祭,全新的凡祭
[00:32:18.040 --> 00:32:22.040]  那時人必將公牛獻在你的殿上
[00:32:22.040 --> 00:32:31.040]  神啊,開恩可憐我們的罪人
[00:32:33.040 --> 00:32:38.040]  神啊,我們將我們自己都獻上
[00:32:38.040 --> 00:32:44.040]  主耶穌感謝你成為那個的祭
[00:32:44.040 --> 00:32:48.040]  你謙卑地將自己獻上
[00:32:48.040 --> 00:32:51.040]  讓我們得著你的救恩
[00:33:00.040 --> 00:33:06.040]  耶穌說你的道不是那麼難明白
[00:33:06.040 --> 00:33:08.040]  但人心的扭轉
[00:33:08.040 --> 00:33:11.040]  是要神才能做得到
[00:33:11.040 --> 00:33:16.040]  救星靈,你來吧
[00:33:16.040 --> 00:33:20.040]  救星靈,你來吧
[00:33:20.040 --> 00:33:22.040]  救星靈,你來吧
[00:33:23.040 --> 00:33:25.040]  救星靈,你來吧
[00:33:25.040 --> 00:33:28.040]  (神祈禱告)
[00:33:29.040 --> 00:33:32.040]  (神祈禱告)
[00:33:32.040 --> 00:33:35.040]  (神祈禱告)
[00:33:36.040 --> 00:33:39.040]  (神祈禱告)
[00:33:40.040 --> 00:33:43.040]  (神祈禱告)
[00:33:43.040 --> 00:33:46.040]  (神祈禱告)
[00:33:46.040 --> 00:33:49.040]  (神祈禱告)
[00:33:49.040 --> 00:33:52.040]  (神祈禱告)
[00:33:52.040 --> 00:33:55.040]  (神祈禱告)
[00:33:55.040 --> 00:33:58.040]  (神祈禱告)
[00:33:58.040 --> 00:34:01.040]  (神祈禱告)
[00:34:01.040 --> 00:34:04.040]  (神祈禱告)
[00:34:04.040 --> 00:34:07.040]  (神祈禱告)
[00:34:07.040 --> 00:34:10.040]  (神祈禱告)
[00:34:34.040 --> 00:34:37.040]  神下感謝你
[00:34:37.040 --> 00:34:40.040]  藉著主耶穌基督的補血
[00:34:40.040 --> 00:34:43.040]  我們的罪,你說可以蒙潔正
[00:34:43.040 --> 00:34:46.040]  我們的過犯,可以蒙瑤書
[00:34:46.040 --> 00:34:50.040]  主耶穌,我多謝你
[00:34:50.040 --> 00:34:55.040]  讓我們能夠重新回到基本步當中
[00:34:55.040 --> 00:35:01.040]  讓我們可以在我們的生命路途上重新上路
[00:35:02.040 --> 00:35:04.040]  主耶穌,我們多謝你
[00:35:04.040 --> 00:35:07.040]  主耶穌,你是應當尊重
[00:35:07.040 --> 00:35:09.040]  主耶穌,你是至高
[00:35:09.040 --> 00:35:13.040]  主耶穌,多謝你的愛
[00:35:14.040 --> 00:35:16.040]  (感恩)
[00:35:17.040 --> 00:35:19.040]  (感恩)
[00:35:20.040 --> 00:35:22.040]  (感恩)
[00:35:23.040 --> 00:35:25.040]  (感恩)
[00:35:26.040 --> 00:35:28.040]  (感恩)
[00:35:28.040 --> 00:35:30.040]  (字幕製作:貝爾)

