
[00:00:00.000 --> 00:00:02.000]  剛才Ina為我們開始的時候
[00:15:21.000 --> 00:15:26.000]  引到你們身邊各人的生命裏面
[00:15:26.000 --> 00:15:27.000]  因為我們知道
[00:15:27.000 --> 00:15:28.000]  好像經文第十一節所說
[00:15:28.000 --> 00:15:33.000]  沼澤和池塘的水無法變淡
[00:15:33.000 --> 00:15:36.000]  沼澤和池塘的水無法變淡
[00:15:36.000 --> 00:15:40.000]  因為沼澤和池塘沒有和水連結
[00:15:40.000 --> 00:15:45.000]  活水無法連結到那裏
[00:15:45.000 --> 00:15:48.000]  我不願意去見到我的原生家庭
[00:15:48.000 --> 00:15:51.000]  或者是說我親戚的家庭
[00:15:51.000 --> 00:15:56.000]  他們繼續成為那潭的沼澤
[00:15:56.000 --> 00:15:59.000]  我也不願意去見到我的朋友
[00:15:59.000 --> 00:16:00.000]  我的舊同學
[00:16:00.000 --> 00:16:01.000]  我的舊同事
[00:16:01.000 --> 00:16:06.000]  他們仍然生活在那個沒有生命的池塘
[00:16:06.000 --> 00:16:08.000]  我相信大家都是一樣
[00:16:08.000 --> 00:16:11.000]  我相信大家都很希望上帝的恩典能夠
[00:16:11.000 --> 00:16:16.000]  淋在那些未得著的生命裏面
[00:16:16.000 --> 00:16:19.000]  但是上帝的遺像也未止是這樣
[00:16:19.000 --> 00:16:21.000]  我們再看第三個字
[00:16:21.000 --> 00:16:25.000]  很順利的「利」字
[00:16:25.000 --> 00:16:30.000]  和祥 修葛 主的和祥 為主 修葛
[00:16:30.000 --> 00:16:31.000]  當我們說如何修葛的時候
[00:16:31.000 --> 00:16:33.000]  可能我們要首先了解一下
[00:16:33.000 --> 00:16:35.000]  究竟在說的和祥是甚麼
[00:16:35.000 --> 00:16:37.000]  甚麼是主的和祥呢
[00:16:37.000 --> 00:16:39.000]  當我們想了解主的和祥
[00:16:39.000 --> 00:16:42.000]  我們當然要看耶穌如何說
[00:16:42.000 --> 00:16:47.000]  馬大福音第九章35-38節
[00:16:47.000 --> 00:16:50.000]  耶穌走遍各城各鄉
[00:16:50.000 --> 00:16:53.000]  在他們的會堂裏面教導人
[00:16:53.000 --> 00:16:55.000]  去宣講天國的福音
[00:16:55.000 --> 00:16:58.000]  又醫治各樣的病症
[00:16:58.000 --> 00:17:01.000]  他見到一大群人就憐憫他們
[00:17:01.000 --> 00:17:03.000]  因為他們困苦無助
[00:17:03.000 --> 00:17:06.000]  如同羊沒有牧人一樣
[00:17:06.000 --> 00:17:08.000]  於是他對門徒說
[00:17:08.000 --> 00:17:11.000]  要修的莊稼多 做工的人少
[00:17:11.000 --> 00:17:14.000]  所以你們要去求莊稼的主
[00:17:14.000 --> 00:17:21.000]  差遣做工的人出去修他的莊稼
[00:17:21.000 --> 00:17:23.000]  這段經文大家都很熟悉
[00:17:23.000 --> 00:17:28.000]  上帝呼召他的門徒去修他的莊稼
[00:17:28.000 --> 00:17:31.000]  我想給大家看一下一張相
[00:17:31.000 --> 00:17:35.000]  燈光弄好了嗎
[00:17:35.000 --> 00:17:44.000]  好 這張相是2019年
[00:17:44.000 --> 00:17:47.000]  2019年的時候
[00:17:47.000 --> 00:17:50.000]  我一月搬進去這個地方
[00:17:50.000 --> 00:17:53.000]  這張相是我站在我的露台
[00:17:53.000 --> 00:17:56.000]  在一個夜闌人靜的晚上
[00:17:56.000 --> 00:18:00.000]  所拍下的一張相
[00:18:00.000 --> 00:18:03.000]  很美吧 這個夜景
[00:18:03.000 --> 00:18:04.000]  這個夜景正正是
[00:18:04.000 --> 00:18:06.000]  大家知道這裡在哪嗎
[00:18:06.000 --> 00:18:08.000]  這裡正是元朗
[00:18:08.000 --> 00:18:13.000]  這裡整個就是我們看見的元朗市中心
[00:18:13.000 --> 00:18:15.000]  當時我還在讀神學
[00:18:15.000 --> 00:18:17.000]  我還未決定是否畢業後
[00:18:17.000 --> 00:18:19.000]  會去教會裡面募會
[00:18:19.000 --> 00:18:22.000]  但上帝已經將我放在這個地方
[00:18:22.000 --> 00:18:38.000]  他叫我每天去圍著元朗這個地方的寄託
[00:18:38.000 --> 00:18:43.000]  2019年同一年的7月21日
[00:18:43.000 --> 00:18:45.000]  黃昏的時候
[00:18:45.000 --> 00:18:47.000]  我也站在這裡
[00:18:47.000 --> 00:18:53.000]  看著這個地方所發生的事
[00:18:53.000 --> 00:18:56.000]  我相信大家都記得
[00:18:56.000 --> 00:18:58.000]  我不說太多
[00:18:58.000 --> 00:19:02.000]  我們教會在這裡
[00:19:02.000 --> 00:19:04.000]  在很多年前 幾年前
[00:19:04.000 --> 00:19:07.000]  上帝原來已經放了我在這個地方
[00:19:07.000 --> 00:19:10.000]  去圍著這個地方祈禱
[00:19:10.000 --> 00:19:13.000]  2019年8月1日
[00:19:13.000 --> 00:19:16.000]  其實是很緊密的時候
[00:19:16.000 --> 00:19:21.000]  我正式在灣仔埔頓教會去服事
[00:19:21.000 --> 00:19:25.000]  去擔任廣東話群體的教師
[00:19:25.000 --> 00:19:28.000]  上帝讓我有機會去服事
[00:19:28.000 --> 00:19:30.000]  去牧養 去幫助
[00:19:30.000 --> 00:19:34.000]  當時很多他們的生命破碎
[00:19:34.000 --> 00:19:37.000]  他們的關係破碎
[00:19:37.000 --> 00:19:43.000]  他們很需要上帝
[00:19:43.000 --> 00:19:47.000]  但我看到上帝信實
[00:19:47.000 --> 00:19:48.000]  在那幾年
[00:19:48.000 --> 00:20:05.000]  對不起
[00:20:05.000 --> 00:20:08.000]  當時我沒有想過會在這裡直堂
[00:20:08.000 --> 00:20:11.000]  更加沒有想過
[00:20:11.000 --> 00:20:15.000]  上帝會拆敗我去元朗這個地方
[00:20:15.000 --> 00:20:17.000]  為他建立教會
[00:20:17.000 --> 00:20:20.000]  我也沒有想過在這裡當中
[00:20:20.000 --> 00:20:25.000]  上帝有新的一頁
[00:20:25.000 --> 00:20:27.000]  不好意思
[00:20:27.000 --> 00:20:28.000]  當我準備的時候
[00:20:28.000 --> 00:20:32.000]  其實我也沒有想過會這麼情緒化
[00:20:32.000 --> 00:20:33.000]  我也不希望在當中
[00:20:33.000 --> 00:20:41.000]  其實會畫起大家裡面的一些不開心的事
[00:20:41.000 --> 00:20:45.000]  但很多時候我們其實是蓋住了
[00:20:45.000 --> 00:20:46.000]  將一些情緒
[00:20:46.000 --> 00:20:47.000]  將一些關係上的破裂
[00:20:47.000 --> 00:20:50.000]  將一些東西蓋住了
[00:20:50.000 --> 00:20:54.000]  希望上帝繼續在我們裡面工作
[00:20:54.000 --> 00:20:59.000]  我們不需要不斷去畫一些過去了的歷史
[00:20:59.000 --> 00:21:03.000]  但我們需要讓上帝打開我們的心
[00:21:03.000 --> 00:21:07.000]  讓我們慢慢慢慢被上帝去醫治我們
[00:21:07.000 --> 00:21:10.000]  因為上帝就是要帶來那個復和
[00:21:10.000 --> 00:21:13.000]  因此我們在Grand Opening那天
[00:21:13.000 --> 00:21:15.000]  我們的主題是平安的福音
[00:21:15.000 --> 00:21:18.000]  我們要帶來的是平安的福音
[00:21:18.000 --> 00:21:19.000]  因為上帝的臨在
[00:21:19.000 --> 00:21:23.000]  他首先是帶來那份平安
[00:21:23.000 --> 00:21:26.000]  和平的福音正正是上帝的恩典
[00:21:26.000 --> 00:21:29.000]  呈現在他的教會裡面
[00:21:29.000 --> 00:21:35.000]  然後將這份愛傳遞出去
[00:21:35.000 --> 00:21:38.000]  當時我對著這個地方去祈禱
[00:21:38.000 --> 00:21:40.000]  是2019年
[00:21:40.000 --> 00:21:42.000]  其實我已經有一個很大的感動
[00:21:42.000 --> 00:21:45.000]  縱使當時我仍然在灣仔那裡去默會
[00:21:45.000 --> 00:21:47.000]  但我很大的感動是
[00:21:47.000 --> 00:21:49.000]  我希望將來有一天
[00:21:49.000 --> 00:21:52.000]  我能夠可以為上帝去好好服侍
[00:21:52.000 --> 00:21:53.000]  這個那麼漂亮
[00:21:53.000 --> 00:21:56.000]  但又那麼有需要的地方
[00:21:56.000 --> 00:22:00.000]  當我再一次去看著元朗這個地方的時候
[00:22:00.000 --> 00:22:04.000]  這裡曾經被標籤成為一個
[00:22:04.000 --> 00:22:07.000]  社會分裂衝突的導火線
[00:22:07.000 --> 00:22:08.000]  我再看遠一點
[00:22:08.000 --> 00:22:11.000]  不知道大家知不知道
[00:22:11.000 --> 00:22:12.000]  還沒到大陸的
[00:22:12.000 --> 00:22:13.000]  雖然很近
[00:22:13.000 --> 00:22:16.000]  那邊就是我們可以看到的對岸
[00:22:16.000 --> 00:22:17.000]  大陸
[00:22:17.000 --> 00:22:18.000]  這邊呢
[00:22:18.000 --> 00:22:19.000]  這些是天水圍
[00:22:19.000 --> 00:22:22.000]  天水圍二十三十年之後
[00:22:22.000 --> 00:22:25.000]  仍然是一個悲情城市
[00:22:25.000 --> 00:22:26.000]  元朗不單止在這裡
[00:22:26.000 --> 00:22:28.000]  這裡是元朗市中心
[00:22:28.000 --> 00:22:29.000]  後面左右
[00:22:29.000 --> 00:22:31.000]  那裡更多地方
[00:22:31.000 --> 00:22:32.000]  錦田
[00:22:32.000 --> 00:22:33.000]  大堂
[00:22:33.000 --> 00:22:37.000]  全部都被納入為元朗這個大平原的部分
[00:22:37.000 --> 00:22:41.000]  但裡面有多少大大小小的個人家庭
[00:22:41.000 --> 00:22:45.000]  他們仍然在經歷困苦艱難的生活
[00:22:45.000 --> 00:22:52.000]  他們仍然未能得到那份恩典的拯救
[00:22:52.000 --> 00:22:54.000]  在當中有多少人
[00:22:54.000 --> 00:22:57.000]  當他們面對著他們生命的絕望的時候
[00:22:57.000 --> 00:23:00.000]  他們仍然未見到他們的盼望
[00:23:00.000 --> 00:23:01.000]  當中有多少人
[00:23:01.000 --> 00:23:03.000]  當他要進入死亡的時候
[00:23:03.000 --> 00:23:08.000]  他仍然未得到永生那份救贖
[00:23:08.000 --> 00:23:10.000]  但當上帝的恩典
[00:23:10.000 --> 00:23:11.000]  那個活水
[00:23:11.000 --> 00:23:13.000]  今天要臨在這個地方的時候
[00:23:13.000 --> 00:23:16.000]  我們所見的景象其實不一樣
[00:23:16.000 --> 00:23:19.000]  一個黑夜絕望
[00:23:19.000 --> 00:23:23.000]  一個見不到前面的路的時候
[00:23:23.000 --> 00:23:25.000]  當上帝的恩典臨在的時候
[00:23:25.000 --> 00:23:27.000]  我們下一頁
[00:23:27.000 --> 00:23:31.000]  這個上帝說是他的禾場
[00:23:31.000 --> 00:23:32.000]  這個禾場裡面
[00:23:32.000 --> 00:23:35.000]  不是要我們怎樣去帶來傷痛悲痛
[00:23:35.000 --> 00:23:36.000]  而是帶來上帝的復和
[00:23:36.000 --> 00:23:38.000]  帶來上帝的恩典
[00:23:38.000 --> 00:23:40.000]  這個禾場是在說上帝說
[00:23:40.000 --> 00:23:41.000]  每一個有需要的生命
[00:23:41.000 --> 00:23:44.000]  正正是他要收割的時候
[00:23:44.000 --> 00:23:45.000]  每一個有需要的生命
[00:23:45.000 --> 00:23:47.000]  正正是那個莊稼熟了
[00:23:47.000 --> 00:23:51.000]  需要有工人為他收割的時候
[00:23:51.000 --> 00:23:53.000]  耶穌說要收的莊稼多
[00:23:53.000 --> 00:23:55.000]  做工的人少
[00:23:55.000 --> 00:23:56.000]  其實這句話
[00:23:56.000 --> 00:23:57.000]  耶穌所說的
[00:23:57.000 --> 00:23:59.000]  不單止是說叫我們自己
[00:23:59.000 --> 00:24:01.000]  要出去做收割的人
[00:24:01.000 --> 00:24:03.000]  他是叫我們同樣
[00:24:03.000 --> 00:24:06.000]  要去建立更加多的工人
[00:24:06.000 --> 00:24:07.000]  建立更加多的門徒
[00:24:07.000 --> 00:24:10.000]  一起去為主收割
[00:24:10.000 --> 00:24:17.000]  因為莊稼要收割的實在太多
[00:24:17.000 --> 00:24:19.000]  在經文裡面有說到
[00:24:19.000 --> 00:24:21.000]  耶穌說要我們去求莊稼的主
[00:24:21.000 --> 00:24:22.000]  差遣做工的人
[00:24:22.000 --> 00:24:25.000]  出去收他的莊稼
[00:24:25.000 --> 00:24:27.000]  這個也是耶穌給我們的大使命
[00:24:27.000 --> 00:24:32.000]  我們要使萬民作門徒的大使命
[00:24:32.000 --> 00:24:33.000]  有人問我
[00:24:33.000 --> 00:24:34.000]  Ivan你教會那麼多事情做
[00:24:34.000 --> 00:24:35.000]  你不累嗎
[00:24:35.000 --> 00:24:37.000]  當然累啊
[00:24:37.000 --> 00:24:38.000]  但是有誰上班不累
[00:24:38.000 --> 00:24:40.000]  有沒有人上班不累
[00:24:40.000 --> 00:24:42.000]  有沒有人工作不累
[00:24:42.000 --> 00:24:43.000]  告訴我你做哪一行
[00:24:43.000 --> 00:24:44.000]  可能我也想轉一轉
[00:24:44.000 --> 00:24:45.000]  累不要緊
[00:24:45.000 --> 00:24:48.000]  但最重要的是有沒有價值
[00:24:48.000 --> 00:24:51.000]  重要的是有沒有意義
[00:24:51.000 --> 00:24:54.000]  每當我見到有人接受耶穌
[00:24:54.000 --> 00:24:57.000]  見到有人去接受耶穌的洗禮
[00:24:57.000 --> 00:24:58.000]  歸入基督的時候
[00:24:58.000 --> 00:25:00.000]  每當我見到
[00:25:00.000 --> 00:25:04.000]  大家熱心去服事Alva啟發
[00:25:04.000 --> 00:25:05.000]  每當我見到
[00:25:05.000 --> 00:25:06.000]  怎樣去主動去服事小組
[00:25:06.000 --> 00:25:08.000]  去積極地去回應
[00:25:08.000 --> 00:25:10.000]  進入小學裡面
[00:25:10.000 --> 00:25:13.000]  去做義工一年的承諾
[00:25:13.000 --> 00:25:15.000]  怎樣去放下自己的事情
[00:25:15.000 --> 00:25:17.000]  但去盡心去回應
[00:25:17.000 --> 00:25:20.000]  去選擇盡心地去服事
[00:25:20.000 --> 00:25:23.000]  教會以內和以外的生命
[00:25:23.000 --> 00:25:25.000]  這些就變得很值得
[00:25:25.000 --> 00:25:26.000]  每當我見到
[00:25:26.000 --> 00:25:28.000]  大家怎樣去服事當中
[00:25:28.000 --> 00:25:30.000]  去經歷這一切的因典
[00:25:30.000 --> 00:25:33.000]  在當中怎樣在宿靈上成長的時候
[00:25:33.000 --> 00:25:37.000]  一切都變得有意義
[00:25:37.000 --> 00:25:39.000]  當大家能夠我們一起
[00:25:39.000 --> 00:25:40.000]  作為神的兒女
[00:25:40.000 --> 00:25:45.000]  一起邁向更加像耶穌的門徒的樣式的時候
[00:25:45.000 --> 00:25:47.000]  我覺得這個正正就是
[00:25:47.000 --> 00:25:49.000]  這個禍場所需要的東西
[00:25:49.000 --> 00:25:50.000]  所有需要的生命
[00:25:50.000 --> 00:25:54.000]  就是等我們可以成為那個主的工
[00:25:54.000 --> 00:25:57.000]  那個工人出去為他修幹
[00:25:57.000 --> 00:25:59.000]  我相信接下來
[00:25:59.000 --> 00:26:01.000]  上帝給我們在這個教會的意象是
[00:26:01.000 --> 00:26:03.000]  我們能夠去建立門徒
[00:26:03.000 --> 00:26:05.000]  是建立更加多的主的門徒
[00:26:05.000 --> 00:26:08.000]  不是只是說我相信耶穌
[00:26:08.000 --> 00:26:10.000]  我們這個教會不需要三百人
[00:26:10.000 --> 00:26:11.000]  四百人五百人
[00:26:11.000 --> 00:26:12.000]  我們都沒有這樣的地方
[00:26:12.000 --> 00:26:14.000]  但我們需要的是耶穌的精兵
[00:26:14.000 --> 00:26:19.000]  我們每一個都成為能夠去建造門徒的基督徒
[00:26:19.000 --> 00:26:20.000]  這個是上帝去直堂
[00:26:20.000 --> 00:26:23.000]  讓我們能夠第三支流繼續呈現
[00:26:23.000 --> 00:26:26.000]  這個的意象
[00:26:26.000 --> 00:26:28.000]  相信我們接下來的下年的
[00:26:28.000 --> 00:26:29.000]  意象主義我們可以分享更加多
[00:26:29.000 --> 00:26:31.000]  但今天我想帶來一個回顧
[00:26:31.000 --> 00:26:33.000]  和去分享一下
[00:26:33.000 --> 00:26:37.000]  或者是我自己對於這個教會上
[00:26:37.000 --> 00:26:41.000]  上帝給我的領受
[00:26:41.000 --> 00:26:42.000]  正如剛才所說
[00:26:42.000 --> 00:26:45.000]  我們要求收莊家的主
[00:26:45.000 --> 00:26:47.000]  我們首先去求莊家的主
[00:26:47.000 --> 00:26:49.000]  所以亦都是我們去祈禱
[00:26:49.000 --> 00:26:51.000]  去求主的時候
[00:26:51.000 --> 00:26:55.000]  我也想邀請worship team上來
[00:26:55.000 --> 00:26:57.000]  今天我們可以
[00:26:57.000 --> 00:27:03.000]  我希望我們可以用少許時間去沉澱在
[00:27:03.000 --> 00:27:06.000]  上帝給我們看到的東西
[00:27:06.000 --> 00:27:08.000]  給我們看到的意象
[00:27:08.000 --> 00:27:11.000]  我們怎樣去回應
[00:27:11.000 --> 00:27:13.000]  很順利三個字代表了
[00:27:13.000 --> 00:27:17.000]  我們首先要成為神的兒女
[00:27:17.000 --> 00:27:21.000]  一起去建立神的家
[00:27:21.000 --> 00:27:25.000]  第二是我們要在生命當中
[00:27:25.000 --> 00:27:30.000]  要在意象裡面不斷去根生
[00:27:30.000 --> 00:27:32.000]  第三是好像剛才所說
[00:27:32.000 --> 00:27:34.000]  我們要為主去葬門徒
[00:27:34.000 --> 00:27:36.000]  亦都去建立更加多的門徒
[00:27:36.000 --> 00:27:40.000]  去為主修葛
[00:27:40.000 --> 00:27:43.000]  所以以下來我首先希望
[00:27:43.000 --> 00:27:49.000]  我想有一個邀請
[00:27:49.000 --> 00:27:56.000]  我想邀請大家成為神的兒女
[00:27:56.000 --> 00:28:00.000]  我不知道當中有沒有朋友
[00:28:00.000 --> 00:28:06.000]  你未曾經接受過耶穌
[00:28:06.000 --> 00:28:10.000]  可能你聽過很多耶穌的故事
[00:28:10.000 --> 00:28:11.000]  聖經的故事
[00:28:11.000 --> 00:28:14.000]  可能你身邊有很多很好的朋友
[00:28:14.000 --> 00:28:20.000]  曾經跟你分享過耶穌的福音
[00:28:20.000 --> 00:28:25.000]  但我覺得今天上帝是要和大家說
[00:28:25.000 --> 00:28:35.000]  你不再需要從其他人的口中聽到我的聲音
[00:28:35.000 --> 00:28:39.000]  天父今天是想親自和你面對面
[00:28:39.000 --> 00:28:41.000]  你聽到他的聲音和你的說話
[00:28:41.000 --> 00:28:45.000]  我請大家閉上雙眼
[00:28:45.000 --> 00:28:54.000]  在這個時刻正正是我們去見到天父上帝的時候
[00:28:54.000 --> 00:28:56.000]  無論過去有什麼發生
[00:28:56.000 --> 00:28:58.000]  可能我們生命裡面的罪
[00:28:58.000 --> 00:29:03.000]  可能別人的罪導致我們都掉進罪裡
[00:29:03.000 --> 00:29:04.000]  很多很多的可能
[00:29:04.000 --> 00:29:08.000]  但今天天父上帝說
[00:29:08.000 --> 00:29:10.000]  我不讓這一切的事情
[00:29:10.000 --> 00:29:16.000]  讓我和你之間的愛隔絕
[00:29:16.000 --> 00:29:19.000]  因著主耶穌基督的救贖
[00:29:19.000 --> 00:29:21.000]  這個隔絕阻隔
[00:29:21.000 --> 00:29:22.000]  完全粉碎
[00:29:22.000 --> 00:29:23.000]  完全打開
[00:29:23.000 --> 00:29:29.000]  你能夠完全去愛和被愛
[00:29:29.000 --> 00:29:34.000]  如果你未曾試過去接受主耶穌基督的時候
[00:29:34.000 --> 00:29:36.000]  我邀請你
[00:29:36.000 --> 00:29:37.000]  大家仍然閉上雙眼的時候
[00:29:37.000 --> 00:29:43.000]  我邀請你去舉起你的手
[00:29:43.000 --> 00:29:44.000]  這是一個時間
[00:29:44.000 --> 00:29:48.000]  你去接受主耶穌基督的愛
[00:29:48.000 --> 00:30:09.000]  (祈禱)
[00:30:09.000 --> 00:30:10.000]  多謝你
[00:30:10.000 --> 00:30:14.000]  (祈禱)
[00:30:14.000 --> 00:30:24.000]  這是主對你親自的邀請
[00:30:24.000 --> 00:30:28.000]  這份接受不是一刻的
[00:30:28.000 --> 00:30:31.000]  這份接受更加是上帝
[00:30:31.000 --> 00:30:43.000]  祂的愛要一生伴隨著你
[00:30:43.000 --> 00:30:46.000]  在這裡我想作第二個邀請
[00:30:46.000 --> 00:30:48.000]  剛才說到其實我們也很掛念
[00:30:48.000 --> 00:30:52.000]  我們身邊未接受耶穌
[00:30:52.000 --> 00:30:54.000]  作為他們救主的生命
[00:30:54.000 --> 00:30:55.000]  可能是我們的親人
[00:30:55.000 --> 00:30:59.000]  是我們的朋友
[00:30:59.000 --> 00:31:02.000]  如果在當中大家都有掛念
[00:31:02.000 --> 00:31:05.000]  一些你所愛的人
[00:31:05.000 --> 00:31:06.000]  在你身邊的
[00:31:06.000 --> 00:31:08.000]  他仍然未接受主耶穌
[00:31:08.000 --> 00:31:10.000]  可能是有一些阻隔住的時候
[00:31:10.000 --> 00:31:12.000]  今天是一個最好的時候
[00:31:12.000 --> 00:31:20.000]  讓我們將他們交回在主的手上
[00:31:20.000 --> 00:31:21.000]  如果你也有這份感動
[00:31:21.000 --> 00:31:25.000]  我邀請你可以站起來
[00:31:25.000 --> 00:31:26.000]  我們一起站起來
[00:31:26.000 --> 00:31:28.000]  如果你有一些生命
[00:31:28.000 --> 00:31:30.000]  你很想去接受主耶穌
[00:31:30.000 --> 00:31:32.000]  可能你跟祂說過很多次
[00:31:32.000 --> 00:31:34.000]  可能你分享過一些福音
[00:31:34.000 --> 00:31:38.000]  可能你試盡所有方法
[00:31:38.000 --> 00:31:44.000]  但好像對方也無動於衷
[00:31:44.000 --> 00:31:46.000]  可能你已經覺得有點失望
[00:31:46.000 --> 00:31:47.000]  或者你已經
[00:31:47.000 --> 00:31:49.000]  好吧,看上帝你怎麼做吧
[00:31:49.000 --> 00:31:50.000]  我都無能為力了
[00:31:50.000 --> 00:31:55.000]  我偶爾為祂祈禱吧
[00:31:55.000 --> 00:31:56.000]  但上帝說
[00:31:56.000 --> 00:32:01.000]  祂要重燃起我們這裡救贖
[00:32:01.000 --> 00:32:04.000]  去救贖生命的火
[00:32:04.000 --> 00:32:07.000]  當祂呼召到我們來這裡教會的時候
[00:32:07.000 --> 00:32:11.000]  我們是為主修葛的
[00:32:11.000 --> 00:32:14.000]  我們不願意看到他們的生命
[00:32:14.000 --> 00:32:19.000]  仍然在那個祠堂
[00:32:19.000 --> 00:32:24.000]  在那個好像潮汐一樣沒有生命的水裡
[00:32:24.000 --> 00:32:25.000]  這正是一個最好的時候
[00:32:25.000 --> 00:32:28.000]  我們將他們的生命交到主的手上
[00:32:28.000 --> 00:32:30.000]  我們成為那個引水道
[00:32:30.000 --> 00:32:36.000]  將上帝的活水、恩典帶到他們那裡
[00:32:36.000 --> 00:32:39.000]  邀請你們在心裡有一個祈禱
[00:32:39.000 --> 00:32:43.000]  你親自將上帝放在你們裡面的那個朋友
[00:32:43.000 --> 00:32:44.000]  那個親人
[00:32:44.000 --> 00:32:45.000]  可能是你的伴侶
[00:32:45.000 --> 00:32:46.000]  是你的父母
[00:32:46.000 --> 00:32:49.000]  是你的兄弟姊妹
[00:32:49.000 --> 00:32:51.000]  你親自將祂交給上帝
[00:32:51.000 --> 00:32:53.000]  交給主耶穌
[00:32:53.000 --> 00:33:22.000]  (音樂)
[00:33:22.000 --> 00:33:45.000]  (音樂)
[00:33:45.000 --> 00:33:47.000]  最後我想邀請大家起來
[00:33:47.000 --> 00:33:50.000]  (音樂)
[00:33:50.000 --> 00:33:53.000]  剛才說要收的莊家多
[00:33:53.000 --> 00:33:58.000]  做工的人少
[00:33:58.000 --> 00:34:00.000]  我想不是說我們不願意
[00:34:00.000 --> 00:34:04.000]  而是說有需要的人實在太多
[00:34:04.000 --> 00:34:08.000]  等候著的生命也很多
[00:34:08.000 --> 00:34:09.000]  在第三個邀請
[00:34:09.000 --> 00:34:14.000]  我是想邀請大家為身邊的弟姊妹祈禱
[00:34:14.000 --> 00:34:17.000]  我們可以為今天
[00:34:17.000 --> 00:34:20.000]  絕對不是一個巧合的時候
[00:34:20.000 --> 00:34:23.000]  當大家站在這裡
[00:34:23.000 --> 00:34:25.000]  一起去敬拜
[00:34:25.000 --> 00:34:28.000]  一起去接受這個儀仗
[00:34:28.000 --> 00:34:30.000]  一個呼召的時候
[00:34:30.000 --> 00:34:31.000]  上帝是在猜現
[00:34:31.000 --> 00:34:32.000]  在呼召我們
[00:34:32.000 --> 00:34:34.000]  但我們很需要弟姊妹
[00:34:34.000 --> 00:34:40.000]  一起同心去作主的工
[00:34:40.000 --> 00:34:43.000]  上帝的工不會叫我們孤身作戰
[00:34:43.000 --> 00:34:44.000]  可能你在職場裡面
[00:34:44.000 --> 00:34:47.000]  你已經不斷地在做很多工作
[00:34:47.000 --> 00:34:52.000]  我為你們的生命向上帝感謝
[00:34:52.000 --> 00:34:54.000]  但在這個當中更加需要
[00:34:54.000 --> 00:34:58.000]  祂的支撐和扶持
[00:34:58.000 --> 00:34:59.000]  一切的儀仗
[00:34:59.000 --> 00:35:01.000]  如果沒有祂的承托
[00:35:01.000 --> 00:35:04.000]  是不能夠呈現的
[00:35:04.000 --> 00:35:07.000]  所以我希望大家
[00:35:07.000 --> 00:35:08.000]  在這個時間
[00:35:08.000 --> 00:35:10.000]  我們可以為身邊的弟姊妹祈禱
[00:35:10.000 --> 00:35:11.000]  有感動的人
[00:35:11.000 --> 00:35:14.000]  為身邊的弟姊妹祈禱
[00:35:14.000 --> 00:35:16.000]  讓對方得著
[00:35:16.000 --> 00:35:17.000]  從禱告當中的能力
[00:35:17.000 --> 00:35:20.000]  成為主的門徒
[00:35:20.000 --> 00:35:21.000]  可以勇敢地
[00:35:21.000 --> 00:35:24.000]  繼續去建立更加多主的門徒
[00:35:24.000 --> 00:35:26.000]  去為主修幹
[00:35:26.000 --> 00:35:34.000]  (音樂)

