
[00:00:00.000 --> 00:00:09.640]  各位頂姐妹,很榮幸今天可以跟大家分享
[00:26:17.920 --> 00:26:19.920]  他們兩位牧者
[00:26:19.920 --> 00:26:22.920]  都生出很大的憐憫心腸
[00:26:22.920 --> 00:26:25.920]  他們聆聽我、安慰我
[00:26:25.920 --> 00:26:28.920]  這個教會的胸襟
[00:26:28.920 --> 00:26:31.920]  他們對我的接納
[00:26:31.920 --> 00:26:34.920]  其實是令我非常感動
[00:26:34.920 --> 00:26:37.920]  我一邊說一邊哭
[00:26:37.920 --> 00:26:41.920]  這一份從他們而來的愛
[00:26:41.920 --> 00:26:43.920]  那份關懷
[00:26:43.920 --> 00:26:48.920]  其實是醫治了我的心靈
[00:26:48.920 --> 00:26:52.920]  以致我很想繼續留下來
[00:26:52.920 --> 00:26:54.920]  很想付出更多
[00:26:54.920 --> 00:26:57.920]  服侍更多
[00:26:57.920 --> 00:26:58.920]  在這一年
[00:26:58.920 --> 00:27:01.920]  我和很多頂英姐妹一起生活
[00:27:01.920 --> 00:27:03.920]  我很感受到這個教會
[00:27:03.920 --> 00:27:05.920]  由上帝而來的愛
[00:27:05.920 --> 00:27:07.920]  來環繞著我
[00:27:07.920 --> 00:27:10.920]  讓我可以重新開始
[00:27:10.920 --> 00:27:13.920]  走上這條康復的旅程
[00:27:13.920 --> 00:27:17.920]  重新得力
[00:27:17.920 --> 00:27:19.920]  頂英姐妹的福音書裡
[00:27:19.920 --> 00:27:24.920]  時時提到耶穌呼召瑞利作門徒
[00:27:24.920 --> 00:27:26.920]  祂有一天和貧窮人
[00:27:26.920 --> 00:27:29.920]  妓女或視為罪人的人
[00:27:29.920 --> 00:27:31.920]  一起去吃飯
[00:27:31.920 --> 00:27:34.920]  這些都是屬於邊緣群體
[00:27:34.920 --> 00:27:39.920]  也是猶太社會所排擠拒絕的人
[00:27:39.920 --> 00:27:43.920]  但主耶穌不想放棄他們
[00:27:43.920 --> 00:27:48.920]  耶穌很想親近他們
[00:27:48.920 --> 00:27:51.920]  憐憫是需要行動
[00:27:51.920 --> 00:27:56.920]  我們需要突破自己的暗書
[00:27:56.920 --> 00:28:00.920]  避免先入為主的看法
[00:28:00.920 --> 00:28:03.920]  產生很多誤解
[00:28:03.920 --> 00:28:06.920]  我們需要打破很多框框
[00:28:06.920 --> 00:28:08.920]  框住了我們
[00:28:08.920 --> 00:28:12.920]  很多看法或規範了我們
[00:28:12.920 --> 00:28:15.920]  甚至我們需要冒險
[00:28:15.920 --> 00:28:20.920]  去學習接納這些心靈受到傷害
[00:28:20.920 --> 00:28:22.920]  或遭遇患難
[00:28:22.920 --> 00:28:28.920]  或被人輕看的邊緣群體
[00:28:28.920 --> 00:28:31.920]  使他們覺得被尊重
[00:28:31.920 --> 00:28:35.920]  和有這份安全感
[00:28:35.920 --> 00:28:39.920]  讓他們可以投入社群中
[00:28:39.920 --> 00:28:42.920]  甚至投入社會教會
[00:28:42.920 --> 00:28:45.920]  其他教會當中
[00:28:45.920 --> 00:28:52.920]  這需要教會每一個分子
[00:28:52.920 --> 00:28:54.920]  共同努力
[00:28:54.920 --> 00:28:57.920]  去接觸這個社區
[00:28:57.920 --> 00:29:01.920]  擁抱每一個新朋友
[00:29:01.920 --> 00:29:04.920]  讓人透過我們伸出的手
[00:29:04.920 --> 00:29:09.920]  來看到主耶穌基督奇妙的手
[00:29:09.920 --> 00:29:15.920]  《不約而同》、《馬可福音》和《路加福音》都有記載
[00:29:15.920 --> 00:29:20.920]  緊接著主耶穌醫治長大麻瘋的病人後
[00:29:20.920 --> 00:29:24.920]  就是幾個人來抬炭紙的故事
[00:29:24.920 --> 00:29:30.920]  這個炭紙也很不幸被人視為罪人
[00:29:30.920 --> 00:29:37.920]  但這幾個人很願意幫助炭紙
[00:29:37.920 --> 00:29:39.920]  他們付出了很大的努力
[00:29:39.920 --> 00:29:43.920]  花了很多心思和氣力
[00:29:43.920 --> 00:29:46.920]  最終因為他們都能夠同心
[00:29:46.920 --> 00:29:47.920]  齊心協力
[00:29:47.920 --> 00:29:48.920]  排除萬難
[00:29:48.920 --> 00:29:51.920]  甚至拆了屋頂
[00:29:51.920 --> 00:29:54.920]  將炭紙抬在耶穌面前
[00:29:54.920 --> 00:29:57.920]  被主醫治
[00:29:57.920 --> 00:30:01.920]  如果不是他們這麼堅持
[00:30:01.920 --> 00:30:05.920]  如果不是這麼願意幫助
[00:30:05.920 --> 00:30:16.920]  相信這個炭紙可能這一生都要繼續躺在床上
[00:30:16.920 --> 00:30:21.920]  這個經文很清晰地鋪排
[00:30:21.920 --> 00:30:26.920]  很清晰地安排
[00:30:26.920 --> 00:30:29.920]  更加鼓勵我們
[00:30:29.920 --> 00:30:31.920]  作為一個群體
[00:30:31.920 --> 00:30:41.920]  我們實在需要彼此的扶持和幫助
[00:30:41.920 --> 00:30:43.920]  弟兄姊妹
[00:30:43.920 --> 00:30:47.920]  不知道你們願不願意
[00:30:47.920 --> 00:31:00.920]  與我們一起禱告
[00:31:00.920 --> 00:31:05.920]  今天禱告的方向
[00:31:05.920 --> 00:31:09.920]  我會有三個向度
[00:31:09.920 --> 00:31:14.920]  我們用少許時間來到神的面前
[00:31:14.920 --> 00:31:31.920]  我們不需要心急
[00:31:31.920 --> 00:31:34.920]  第一個禱告的方向
[00:31:34.920 --> 00:31:45.920]  我希望大家為自己得醫治禱告
[00:31:45.920 --> 00:31:50.920]  不知道你來了這個教會多久
[00:31:50.920 --> 00:31:52.920]  可能是第一次來
[00:31:52.920 --> 00:32:00.920]  或是不知道什麼原因你轉了過來
[00:32:00.920 --> 00:32:07.920]  但很可能你心裡有很多傷痛
[00:32:07.920 --> 00:32:11.920]  很多未療癒的地方
[00:32:11.920 --> 00:32:14.920]  令你戰戰兢兢
[00:32:14.920 --> 00:32:18.920]  未能投入
[00:32:18.920 --> 00:32:27.920]  沒錯,這些傷痛需要時間慢慢療癒
[00:32:27.920 --> 00:32:33.920]  但今天主很想來到你的身邊
[00:32:33.920 --> 00:32:36.920]  來醫治你
[00:32:36.920 --> 00:32:45.920]  讓你可以重新融入在他的家庭當中
[00:32:45.920 --> 00:32:48.920]  現在我們用少許時間
[00:32:48.920 --> 00:32:53.920]  請你安靜禱告
[00:32:53.920 --> 00:33:00.920]  你求主,祂在聽著你
[00:33:00.920 --> 00:33:04.920]  你求祂讓你得醫治
[00:33:04.920 --> 00:33:11.920]  有這份恩典和力量
[00:33:11.920 --> 00:33:14.920]  可能人會傷害我們
[00:33:14.920 --> 00:33:20.920]  但神卻很愛我們
[00:33:20.920 --> 00:33:25.920]  祂會繼續用身邊的人來幫助我們
[00:33:25.920 --> 00:33:29.920]  現在我們把手放在身邊
[00:33:29.920 --> 00:33:33.920]  我們用手指的力量
[00:33:33.920 --> 00:33:38.920]  讓我們感受到神的力量
[00:33:38.920 --> 00:33:42.920]  讓我們感受到神的力量
[00:33:42.920 --> 00:33:46.920]  讓我們感受到神的力量
[00:33:46.920 --> 00:33:49.920]  讓我們感受到神的力量
[00:33:49.920 --> 00:33:55.920]  讓我們感受到神的力量
[00:33:55.920 --> 00:33:58.920]  讓我們感受到神的力量
[00:33:58.920 --> 00:34:01.920]  讓我們感受到神的力量
[00:34:01.920 --> 00:34:04.920]  讓我們感受到神的力量
[00:34:04.920 --> 00:34:07.920]  讓我們感受到神的力量
[00:34:07.920 --> 00:34:10.920]  讓我們感受到神的力量
[00:34:10.920 --> 00:34:13.920]  讓我們感受到神的力量
[00:34:13.920 --> 00:34:16.920]  讓我們感受到神的力量
[00:34:16.920 --> 00:34:19.920]  讓我們感受到神的力量
[00:34:19.920 --> 00:34:22.920]  讓我們感受到神的力量
[00:34:22.920 --> 00:34:25.920]  讓我們感受到神的力量
[00:34:25.920 --> 00:34:28.920]  讓我們感受到神的力量
[00:34:28.920 --> 00:34:31.920]  讓我們感受到神的力量
[00:34:31.920 --> 00:34:34.920]  讓我們感受到神的力量
[00:34:34.920 --> 00:34:37.920]  讓我們感受到神的力量
[00:34:37.920 --> 00:34:40.920]  讓我們感受到神的力量
[00:34:40.920 --> 00:34:43.920]  讓我們感受到神的力量
[00:34:43.920 --> 00:34:46.920]  讓我們感受到神的力量
[00:34:46.920 --> 00:34:49.920]  讓我們感受到神的力量
[00:34:49.920 --> 00:34:52.920]  讓我們感受到神的力量
[00:34:52.920 --> 00:34:55.920]  讓我們感受到神的力量
[00:34:55.920 --> 00:34:58.920]  讓我們感受到神的力量
[00:34:58.920 --> 00:35:01.920]  讓我們感受到神的力量
[00:35:01.920 --> 00:35:04.920]  讓我們感受到神的力量
[00:35:04.920 --> 00:35:07.920]  讓我們感受到神的力量
[00:35:07.920 --> 00:35:10.920]  讓我們感受到神的力量
[00:35:10.920 --> 00:35:13.920]  讓我們感受到神的力量
[00:35:13.920 --> 00:35:16.920]  讓我們感受到神的力量
[00:35:16.920 --> 00:35:19.920]  讓我們感受到神的力量
[00:35:19.920 --> 00:35:22.920]  讓我們感受到神的力量
[00:35:22.920 --> 00:35:25.920]  讓我們感受到神的力量
[00:35:25.920 --> 00:35:28.920]  讓我們感受到神的力量
[00:35:28.920 --> 00:35:31.920]  讓我們感受到神的力量
[00:35:31.920 --> 00:35:34.920]  讓我們感受到神的力量
[00:35:34.920 --> 00:35:37.920]  讓我們感受到神的力量
[00:35:37.920 --> 00:35:40.920]  讓我們感受到神的力量
[00:35:40.920 --> 00:35:43.920]  讓我們感受到神的力量
[00:35:43.920 --> 00:35:46.920]  讓我們感受到神的力量
[00:35:46.920 --> 00:35:49.920]  讓我們感受到神的力量
[00:35:49.920 --> 00:35:52.920]  讓我們感受到神的力量
[00:35:52.920 --> 00:35:55.920]  讓我們感受到神的力量
[00:35:55.920 --> 00:35:58.920]  讓我們感受到神的力量
[00:35:58.920 --> 00:36:01.920]  讓我們感受到神的力量
[00:36:01.920 --> 00:36:04.920]  讓我們感受到神的力量
[00:36:04.920 --> 00:36:07.920]  讓我們感受到神的力量
[00:36:07.920 --> 00:36:10.920]  讓我們感受到神的力量
[00:36:10.920 --> 00:36:13.920]  讓我們感受到神的力量
[00:36:13.920 --> 00:36:16.920]  讓我們感受到神的力量
[00:36:16.920 --> 00:36:19.920]  讓我們感受到神的力量
[00:36:19.920 --> 00:36:22.920]  讓我們感受到神的力量
[00:36:22.920 --> 00:36:25.920]  讓我們感受到神的力量
[00:36:25.920 --> 00:36:28.920]  讓我們感受到神的力量
[00:36:28.920 --> 00:36:31.920]  讓我們感受到神的力量
[00:36:31.920 --> 00:36:34.920]  讓我們感受到神的力量
[00:36:34.920 --> 00:36:37.920]  讓我們感受到神的力量
[00:36:37.920 --> 00:36:40.920]  讓我們感受到神的力量
[00:36:40.920 --> 00:36:43.920]  讓我們感受到神的力量
[00:36:43.920 --> 00:36:46.920]  讓我們感受到神的力量
[00:36:46.920 --> 00:36:49.920]  讓我們感受到神的力量
[00:36:49.920 --> 00:36:52.920]  讓我們感受到神的力量
[00:36:52.920 --> 00:36:55.920]  讓我們感受到神的力量
[00:36:55.920 --> 00:36:58.920]  讓我們感受到神的力量
[00:36:58.920 --> 00:37:01.920]  讓我們感受到神的力量
[00:37:01.920 --> 00:37:04.920]  讓我們感受到神的力量
[00:37:04.920 --> 00:37:07.920]  讓我們感受到神的力量
[00:37:07.920 --> 00:37:10.920]  讓我們感受到神的力量
[00:37:10.920 --> 00:37:13.920]  讓我們感受到神的力量
[00:37:13.920 --> 00:37:16.920]  讓我們感受到神的力量
[00:37:16.920 --> 00:37:19.920]  讓我們感受到神的力量
[00:37:19.920 --> 00:37:22.920]  讓我們感受到神的力量
[00:37:22.920 --> 00:37:25.920]  讓我們感受到神的力量
[00:37:25.920 --> 00:37:28.920]  讓我們感受到神的力量
[00:37:28.920 --> 00:37:31.920]  讓我們感受到神的力量
[00:37:31.920 --> 00:37:34.920]  讓我們感受到神的力量
[00:37:34.920 --> 00:37:37.920]  讓我們感受到神的力量
[00:37:37.920 --> 00:37:40.920]  讓我們感受到神的力量
[00:37:40.920 --> 00:37:43.920]  讓我們感受到神的力量
[00:37:43.920 --> 00:37:46.920]  讓我們感受到神的力量
[00:37:46.920 --> 00:37:49.920]  讓我們感受到神的力量
[00:37:49.920 --> 00:37:52.920]  讓我們感受到神的力量
[00:37:52.920 --> 00:37:55.920]  讓我們感受到神的力量
[00:37:55.920 --> 00:37:58.920]  讓我們感受到神的力量
[00:37:58.920 --> 00:38:01.920]  讓我們感受到神的力量
[00:38:01.920 --> 00:38:04.920]  讓我們感受到神的力量
[00:38:04.920 --> 00:38:07.920]  讓我們感受到神的力量
[00:38:07.920 --> 00:38:10.920]  讓我們感受到神的力量
[00:38:10.920 --> 00:38:13.920]  讓我們感受到神的力量
[00:38:13.920 --> 00:38:16.920]  讓我們感受到神的力量
[00:38:16.920 --> 00:38:19.920]  讓我們感受到神的力量
[00:38:19.920 --> 00:38:22.920]  讓我們感受到神的力量
[00:38:22.920 --> 00:38:25.920]  讓我們感受到神的力量
[00:38:25.920 --> 00:38:28.920]  讓我們感受到神的力量
[00:38:28.920 --> 00:38:31.920]  讓我們感受到神的力量
[00:38:31.920 --> 00:38:34.920]  讓我們感受到神的力量
[00:38:34.920 --> 00:38:37.920]  讓我們感受到神的力量
[00:38:37.920 --> 00:38:40.920]  讓我們感受到神的力量
[00:38:40.920 --> 00:38:43.920]  讓我們感受到神的力量
[00:38:43.920 --> 00:38:46.920]  讓我們感受到神的力量
[00:38:46.920 --> 00:38:49.920]  讓我們感受到神的力量
[00:38:49.920 --> 00:38:52.920]  讓我們感受到神的力量
[00:38:52.920 --> 00:38:55.920]  讓我們感受到神的力量
[00:38:55.920 --> 00:38:58.920]  讓我們感受到神的力量
[00:38:58.920 --> 00:39:01.920]  讓我們感受到神的力量
[00:39:01.920 --> 00:39:04.920]  讓我們感受到神的力量
[00:39:04.920 --> 00:39:07.920]  讓我們感受到神的力量
[00:39:07.920 --> 00:39:10.920]  讓我們感受到神的力量
[00:39:10.920 --> 00:39:13.920]  讓我們感受到神的力量
[00:39:13.920 --> 00:39:16.920]  讓我們感受到神的力量
[00:39:16.920 --> 00:39:19.920]  讓我們感受到神的力量
[00:39:19.920 --> 00:39:22.920]  讓我們感受到神的力量
[00:39:22.920 --> 00:39:25.920]  讓我們感受到神的力量
[00:39:25.920 --> 00:39:28.920]  讓我們感受到神的力量
[00:39:28.920 --> 00:39:31.920]  讓我們感受到神的力量
[00:39:31.920 --> 00:39:34.920]  讓我們感受到神的力量
[00:39:34.920 --> 00:39:37.920]  讓我們感受到神的力量
[00:39:37.920 --> 00:39:40.920]  讓我們感受到神的力量
[00:39:40.920 --> 00:39:43.920]  讓我們感受到神的力量
[00:39:43.920 --> 00:39:46.920]  讓我們感受到神的力量
[00:39:46.920 --> 00:39:49.920]  讓我們感受到神的力量
[00:39:49.920 --> 00:39:52.920]  讓我們感受到神的力量
[00:39:52.920 --> 00:39:55.920]  讓我們感受到神的力量
[00:39:55.920 --> 00:39:58.920]  讓我們感受到神的力量
[00:39:58.920 --> 00:40:01.920]  讓我們感受到神的力量
[00:40:01.920 --> 00:40:04.920]  讓我們感受到神的力量
[00:40:04.920 --> 00:40:07.920]  讓我們感受到神的力量
[00:40:07.920 --> 00:40:10.920]  讓我們感受到神的力量
[00:40:10.920 --> 00:40:13.920]  讓我們感受到神的力量
[00:40:13.920 --> 00:40:16.920]  讓我們感受到神的力量
[00:40:16.920 --> 00:40:19.920]  讓我們感受到神的力量
[00:40:19.920 --> 00:40:22.920]  讓我們感受到神的力量
[00:40:22.920 --> 00:40:25.920]  讓我們感受到神的力量
[00:40:25.920 --> 00:40:28.920]  讓我們感受到神的力量
[00:40:28.920 --> 00:40:31.920]  讓我們感受到神的力量
[00:40:31.920 --> 00:40:34.920]  讓我們感受到神的力量
[00:40:34.920 --> 00:40:39.920]  最後,我想邀請我們整個群體
[00:40:39.920 --> 00:40:42.920]  我們親愛的弟兄姊妹
[00:40:42.920 --> 00:40:46.920]  來納至去改變
[00:40:46.920 --> 00:40:51.920]  今天主耶穌邀請你
[00:40:51.920 --> 00:40:55.920]  很想問你願不願意
[00:40:55.920 --> 00:41:00.920]  願不願意多行一步
[00:41:00.920 --> 00:41:05.920]  來關懷和接觸身邊的朋友
[00:41:05.920 --> 00:41:12.920]  願不願意放下你的個人看法
[00:41:12.920 --> 00:41:15.920]  或者觀點
[00:41:15.920 --> 00:41:18.920]  用主耶穌基督的眼光
[00:41:18.920 --> 00:41:25.920]  來愛和接待身邊有需要的人
[00:41:26.920 --> 00:41:29.920]  願不願意多行一步
[00:41:29.920 --> 00:41:32.920]  來關懷和接觸身邊有需要的人
[00:41:32.920 --> 00:41:35.920]  願不願意放下你的個人看法
[00:41:35.920 --> 00:41:38.920]  或者觀點
[00:41:38.920 --> 00:41:41.920]  用主耶穌基督的眼光
[00:41:41.920 --> 00:41:44.920]  來愛和接待身邊有需要的人
[00:41:44.920 --> 00:41:47.920]  願不願意放下你的個人看法
[00:41:47.920 --> 00:41:50.920]  或者觀點
[00:41:50.920 --> 00:41:53.920]  用主耶穌基督的眼光
[00:41:53.920 --> 00:41:56.920]  來輸出這份愛的力量
[00:41:56.920 --> 00:41:59.920]  讓更多破碎的人
[00:41:59.920 --> 00:42:03.920]  可以得到心靈的醫治
[00:42:03.920 --> 00:42:08.920]  在主裡面成就更多的美善
[00:42:08.920 --> 00:42:15.920]  如果你願意的話
[00:42:15.920 --> 00:42:18.920]  我也想給大家一點時間
[00:42:18.920 --> 00:42:22.920]  請你在座位當中
[00:42:22.920 --> 00:42:25.920]  來和主禱告
[00:42:25.920 --> 00:42:29.920]  是的,沒錯
[00:42:29.920 --> 00:42:31.920]  我們能力不足
[00:42:31.920 --> 00:42:34.920]  我們愛心不足
[00:42:34.920 --> 00:42:41.920]  但是求主賜給我們一份恩寵
[00:42:41.920 --> 00:42:44.920]  一份憐憫
[00:42:44.920 --> 00:42:49.920]  一份有願意改變的心
[00:42:49.920 --> 00:42:54.920]  來行出這份愛和接納
[00:42:54.920 --> 00:42:57.920]  請大家靜靜地聆聽
[00:42:57.920 --> 00:43:00.920]  我們在座的各位
[00:43:00.920 --> 00:43:03.920]  請大家靜靜地聆聽
[00:43:03.920 --> 00:43:06.920]  我們在座的各位
[00:43:06.920 --> 00:43:09.920]  請大家靜靜地聆聽
[00:43:09.920 --> 00:43:12.920]  我們在座的各位
[00:43:12.920 --> 00:43:15.920]  請大家靜靜地聆聽
[00:43:15.920 --> 00:43:18.920]  我們在座的各位
[00:43:18.920 --> 00:43:21.920]  請大家靜靜地聆聽
[00:43:21.920 --> 00:43:24.920]  我們在座的各位
[00:43:24.920 --> 00:43:27.920]  請大家靜靜地聆聽
[00:43:27.920 --> 00:43:30.920]  我們在座的各位
[00:43:30.920 --> 00:43:33.920]  請大家靜靜地聆聽
[00:43:33.920 --> 00:43:36.920]  我們在座的各位
[00:43:36.920 --> 00:43:39.920]  請大家靜靜地聆聽
[00:43:39.920 --> 00:43:42.920]  我們在座的各位
[00:43:42.920 --> 00:43:45.920]  請大家靜靜地聆聽
[00:43:45.920 --> 00:43:48.920]  我們在座的各位

