
[00:00:00.000 --> 00:00:01.600]   In Jesus' name.
[00:16:18.940 --> 00:16:25.080]   As I take the first few steps here
[00:16:25.080 --> 00:16:27.560]   past St. Catherine's Monastery,
[00:16:27.560 --> 00:16:30.960]   yeah, I'm reflecting on kind of the journey already.
[00:16:30.960 --> 00:16:33.880]   It's been four years of the Exodus Project
[00:16:33.880 --> 00:16:34.920]   to get to this point,
[00:16:34.920 --> 00:16:39.140]   and it's taken years of study and research and preparation,
[00:16:39.140 --> 00:16:40.480]   and then COVID delayed it,
[00:16:40.480 --> 00:16:42.560]   and then now I'm finally here.
[00:16:42.560 --> 00:16:44.760]   I've dreamt about this hike for so long,
[00:16:44.760 --> 00:16:47.600]   and it makes me think about our Christian journey, actually,
[00:16:47.600 --> 00:16:50.280]   that while study and research of Scripture
[00:16:50.280 --> 00:16:51.480]   is, of course, important,
[00:16:51.480 --> 00:16:53.680]   it's actually the doing that really counts.
[00:16:53.680 --> 00:16:56.280]   It's actually putting what you've learned into practice
[00:16:56.280 --> 00:16:57.480]   that matters the most,
[00:16:57.480 --> 00:16:59.680]   and every single step I'm taking
[00:16:59.680 --> 00:17:03.320]   is a little bit kind of a metaphor on my own Christian life
[00:17:03.320 --> 00:17:05.560]   in the sense that every single day
[00:17:05.560 --> 00:17:08.920]   I have to take that next step in my journey with Jesus,
[00:17:08.920 --> 00:17:10.680]   and it's a practice of faith.
[00:17:10.680 --> 00:17:12.400]   It's not just a research of faith,
[00:17:12.400 --> 00:17:14.480]   and as I start out on the trip,
[00:17:14.480 --> 00:17:17.520]   I'm reflecting a little bit about Moses's journey himself.
[00:17:17.520 --> 00:17:20.440]   I mean, he didn't have a nice path to walk on like I do.
[00:17:20.440 --> 00:17:22.160]   He would have had to scramble up all the rocks
[00:17:22.160 --> 00:17:23.320]   to get to the summit,
[00:17:23.320 --> 00:17:25.080]   and I'm sure at the beginning point,
[00:17:25.080 --> 00:17:26.520]   Moses was thinking to himself,
[00:17:26.520 --> 00:17:28.960]   "Why doesn't God come and meet me down here?
[00:17:28.960 --> 00:17:31.800]   "Why do I have to go up there to meet with God?"
[00:17:31.800 --> 00:17:34.400]   I mean, God had met Moses on a flat plain
[00:17:34.400 --> 00:17:36.080]   in a burning bush in the past.
[00:17:36.080 --> 00:17:37.360]   Why not now?
[00:17:37.360 --> 00:17:40.120]   And I think God was trying to teach Moses something.
[00:17:40.120 --> 00:17:41.120]   He was trying to let him know
[00:17:41.120 --> 00:17:44.000]   that actually the relationship he's forming in Israel
[00:17:44.000 --> 00:17:46.200]   is gonna require obedience, faithfulness.
[00:17:46.200 --> 00:17:48.600]   It's gonna require them to sacrifice.
[00:17:48.600 --> 00:17:51.160]   It's gonna be a hard, narrow path.
[00:17:51.160 --> 00:17:53.320]   Jesus, many years, would reflect the same.
[00:17:53.320 --> 00:17:54.760]   He would say, "If you wanna follow me,
[00:17:54.760 --> 00:17:56.280]   "you're gonna have to pick up your cross.
[00:17:56.280 --> 00:17:57.600]   "There's gonna be sacrifice.
[00:17:57.600 --> 00:17:59.720]   "There's gonna be the need for obedience."
[00:17:59.720 --> 00:18:02.040]   And I think the journey up the mountain
[00:18:02.040 --> 00:18:04.920]   was really part of the formation for Moses.
[00:18:04.920 --> 00:18:11.720]   Here's another thought.
[00:18:11.720 --> 00:18:14.000]   You know, it's so dark here as we've been walking
[00:18:14.000 --> 00:18:15.840]   that I've been tempted to pull out a flashlight
[00:18:15.840 --> 00:18:19.480]   and use some artificial light to help me to walk.
[00:18:19.480 --> 00:18:22.120]   And I think we do that in our sin as well.
[00:18:22.120 --> 00:18:24.280]   When we're faced with the darkness of our sin,
[00:18:24.280 --> 00:18:26.680]   we try to throw some artificial light over it
[00:18:26.680 --> 00:18:29.200]   to make ourselves feel better about it,
[00:18:29.200 --> 00:18:31.360]   to try to pretend that it's no big deal,
[00:18:31.360 --> 00:18:33.000]   or maybe convince ourselves
[00:18:33.000 --> 00:18:35.400]   that we're gonna deal with it and get over it easily,
[00:18:35.400 --> 00:18:38.960]   when the reality is it's deeply entangled in us.
[00:18:38.960 --> 00:18:40.920]   See, when you hike in a place like this,
[00:18:40.920 --> 00:18:43.520]   it's actually best not to use artificial light.
[00:18:43.520 --> 00:18:45.760]   It's best just to walk in the darkness,
[00:18:45.760 --> 00:18:48.160]   to actually get accustomed to the darkness,
[00:18:48.160 --> 00:18:50.600]   to allow your eyes to realize
[00:18:50.600 --> 00:18:53.240]   the sort of optical illusion that is there
[00:18:53.240 --> 00:18:54.840]   when you use artificial light.
[00:18:54.840 --> 00:18:56.920]   And I think it's the same for our sin.
[00:18:56.920 --> 00:18:59.040]   When we put away those artificial lights
[00:18:59.040 --> 00:19:01.120]   that try to make ourselves feel better about it,
[00:19:01.120 --> 00:19:05.000]   and actually just sit in the actual reality
[00:19:05.000 --> 00:19:06.600]   of the darkness of sin,
[00:19:06.600 --> 00:19:09.280]   it enables us to know where we're starting
[00:19:09.280 --> 00:19:10.880]   when it comes to repentance.
[00:19:10.880 --> 00:19:12.720]   And I think that's such an important part
[00:19:12.720 --> 00:19:14.120]   of the Christian journey.
[00:19:14.120 --> 00:19:17.560]   I wanna encourage you to put away your artificial lights,
[00:19:17.560 --> 00:19:19.440]   and actually allow yourself to realize
[00:19:19.440 --> 00:19:22.240]   where you are in the sin that you're struggling with.
[00:19:22.240 --> 00:19:25.640]   And from that point, God can bring his real light.
[00:19:25.640 --> 00:19:28.000]   It's not artificial light when it comes to Christ.
[00:19:28.000 --> 00:19:30.120]   It's light that brings us into freedom.
[00:19:30.120 --> 00:19:37.200]   So we've been walking for about 40, 45 minutes now.
[00:19:37.200 --> 00:19:39.880]   That's St. Catherine's in the village down there.
[00:19:39.880 --> 00:19:41.160]   Our path is up here.
[00:19:41.160 --> 00:20:01.720]   All right, I'm here at the halfway house of the mountain.
[00:20:01.720 --> 00:20:03.880]   I'm literally about halfway up now.
[00:20:03.880 --> 00:20:06.360]   And this is such a nice place to rest.
[00:20:06.360 --> 00:20:07.520]   I mean, it's so comfortable here.
[00:20:07.520 --> 00:20:08.960]   There's a beautiful fire.
[00:20:08.960 --> 00:20:11.000]   And I tell you what, it's quite cold on the mountain.
[00:20:11.000 --> 00:20:13.160]   So I've been here about 10 minutes now,
[00:20:13.160 --> 00:20:14.920]   and it's really comfortable.
[00:20:14.920 --> 00:20:16.200]   Had a cup of tea.
[00:20:16.200 --> 00:20:18.680]   And I've been reflecting that so often,
[00:20:18.680 --> 00:20:20.560]   this is like our spiritual journey.
[00:20:20.560 --> 00:20:23.320]   God calls us to a destination.
[00:20:23.320 --> 00:20:26.000]   And it's a difficult journey up the hill.
[00:20:26.000 --> 00:20:28.640]   And it takes a lot of courage and a lot of sacrifice.
[00:20:28.640 --> 00:20:30.320]   And we get about halfway,
[00:20:30.320 --> 00:20:32.920]   and we're tempted to settle there in our spiritual lives,
[00:20:32.920 --> 00:20:34.800]   in our spiritual halfway house.
[00:20:34.800 --> 00:20:36.880]   And we kind of convince ourselves,
[00:20:36.880 --> 00:20:38.480]   oh, yeah, God called me up there,
[00:20:38.480 --> 00:20:41.040]   but I've already sacrificed so much,
[00:20:41.040 --> 00:20:42.560]   and I'm happy where I am right now.
[00:20:42.560 --> 00:20:45.680]   And we kind of settle into this kind of halfway house
[00:20:45.680 --> 00:20:47.800]   mediocrity of our spiritual lives,
[00:20:47.800 --> 00:20:50.320]   knowing that Christ is calling us deeper,
[00:20:50.320 --> 00:20:52.600]   but happy just to settle where we are.
[00:20:52.600 --> 00:20:54.080]   And I think that's the great temptation
[00:20:54.080 --> 00:20:55.680]   of all of our spiritual journeys.
[00:20:55.680 --> 00:20:58.800]   And for me right now, I'd be happy to tell you,
[00:20:58.800 --> 00:21:00.400]   oh yeah, I made it to the top of the mountain,
[00:21:00.400 --> 00:21:02.200]   but kind of fake it and just stay here
[00:21:02.200 --> 00:21:03.840]   and then go back down the hill.
[00:21:03.840 --> 00:21:07.000]   But that's not really what it is.
[00:21:07.000 --> 00:21:08.400]   God has called us to be at the top,
[00:21:08.400 --> 00:21:11.280]   and we need to keep pressing into our relationship with Him.
[00:21:11.280 --> 00:21:13.760]   So I'm gonna rest a little bit more,
[00:21:13.760 --> 00:21:16.480]   and then I'm gonna pick myself up, get going again.
[00:21:16.480 --> 00:21:17.720]   And I wanna encourage you to do that
[00:21:17.720 --> 00:21:18.640]   in your spiritual life too.
[00:21:18.640 --> 00:21:20.760]   If you feel like you've kind of rested,
[00:21:20.760 --> 00:21:22.200]   if you feel like you've sort of settled
[00:21:22.200 --> 00:21:24.640]   into mediocrity in your spirituality,
[00:21:24.640 --> 00:21:28.080]   can I encourage you, get up, get going again.
[00:21:28.080 --> 00:21:30.160]   There's so much more that's ahead.
[00:21:30.160 --> 00:21:32.760]   (gentle music)
[00:21:32.760 --> 00:21:44.000]   As they say in Egypt, yalla.
[00:21:44.000 --> 00:21:46.120]   Yalla, all right, let's go.
[00:21:46.120 --> 00:21:49.920]   All right, we're about like, I don't know,
[00:21:49.920 --> 00:21:51.840]   maybe like three quarters of the way up now.
[00:21:51.840 --> 00:21:55.080]   And like this is Mount Sinai right here.
[00:21:55.080 --> 00:21:57.960]   This is the rock, you know what I mean?
[00:21:57.960 --> 00:22:00.160]   Like it's really actually beginning to feel
[00:22:00.160 --> 00:22:02.520]   a little bit like I think what Moses would have seen.
[00:22:02.520 --> 00:22:04.640]   I think the earlier part of the walk,
[00:22:04.640 --> 00:22:06.160]   it felt like I was in some national park
[00:22:06.160 --> 00:22:07.000]   anywhere in the world.
[00:22:07.000 --> 00:22:09.760]   But now when you see the kind of color here,
[00:22:09.760 --> 00:22:11.360]   you may not be able to see the color 'cause it's dark,
[00:22:11.360 --> 00:22:13.840]   but the actual shape and the feel,
[00:22:13.840 --> 00:22:17.120]   it's like this is kind of what I had in mind.
[00:22:17.120 --> 00:22:22.240]   And it's really special, really special.
[00:22:22.240 --> 00:22:24.800]   Mount Sinai.
[00:22:25.320 --> 00:22:27.400]   (laughs)
[00:22:27.400 --> 00:22:37.600]   I'm about three hours into the hike now
[00:22:37.600 --> 00:22:39.640]   and I'm on a staircase.
[00:22:39.640 --> 00:22:41.320]   It's a rock staircase.
[00:22:41.320 --> 00:22:44.440]   It's about 750 stairs now to the summit.
[00:22:44.440 --> 00:22:46.280]   So I'm not actually that far from the summit,
[00:22:46.280 --> 00:22:48.000]   but this is the hardest part of the hike.
[00:22:48.000 --> 00:22:49.400]   I'm out of breath.
[00:22:49.400 --> 00:22:52.080]   The stairs are tall and steep.
[00:22:52.080 --> 00:22:53.680]   And it's got me to reflect a little bit
[00:22:53.680 --> 00:22:55.400]   about our spiritual lives again, right?
[00:22:55.400 --> 00:22:57.440]   So often when we get close to a goal
[00:22:57.440 --> 00:23:00.360]   that Christ has put in our hearts, things get harder.
[00:23:00.360 --> 00:23:02.680]   You know, we often think in a climb up the mountain
[00:23:02.680 --> 00:23:04.320]   that the hardest part is at the start.
[00:23:04.320 --> 00:23:05.160]   It's not true.
[00:23:05.160 --> 00:23:06.680]   The steepest part of the mountain
[00:23:06.680 --> 00:23:09.040]   is always right before the summit.
[00:23:09.040 --> 00:23:11.000]   And it's the same with us in our spiritual lives
[00:23:11.000 --> 00:23:12.760]   with the goals that Christ gives us.
[00:23:12.760 --> 00:23:15.200]   The enemy loves to come in right at the end
[00:23:15.200 --> 00:23:16.880]   when we've almost achieved the goal
[00:23:16.880 --> 00:23:18.400]   and try to knock us back again,
[00:23:18.400 --> 00:23:20.800]   try to make it so hard that we'll quit
[00:23:20.800 --> 00:23:22.680]   right at the finish line.
[00:23:22.680 --> 00:23:24.240]   And I'm kind of feeling like that right now.
[00:23:24.240 --> 00:23:26.360]   I'm like, man, I don't know if I've got much more energy
[00:23:26.360 --> 00:23:27.200]   to get up there.
[00:23:27.200 --> 00:23:29.480]   And that's when we need to press in again.
[00:23:29.480 --> 00:23:31.880]   We need to push through that barrier and keep going.
[00:23:31.880 --> 00:23:33.360]   And I imagine Moses,
[00:23:33.360 --> 00:23:35.280]   as he's at this part of the mountain as well,
[00:23:35.280 --> 00:23:38.800]   he's thinking like, it's not that far, but it's super hard.
[00:23:38.800 --> 00:23:40.200]   I think the hardest part of the climb
[00:23:40.200 --> 00:23:41.760]   is ahead of us right now.
[00:23:41.760 --> 00:23:45.120]   And yeah, so we've got to push in.
[00:23:51.560 --> 00:23:56.520]   Actually, there are actually about 3,750 steps
[00:23:56.520 --> 00:23:59.280]   from the very base of the mountain to the summit.
[00:23:59.280 --> 00:24:00.800]   And the monks that live here,
[00:24:00.800 --> 00:24:03.560]   they call it the staircase of repentance
[00:24:03.560 --> 00:24:06.720]   because of the pain involved in getting up to the top.
[00:24:06.720 --> 00:24:09.560]   And I have to say, now that I'm almost there,
[00:24:09.560 --> 00:24:11.760]   these stairs are very well-named.
[00:24:11.760 --> 00:24:14.360]   (gentle music)
[00:24:14.360 --> 00:24:41.160]   Well, after nearly four hours of hiking,
[00:24:41.160 --> 00:24:44.080]   I finally made it to the summit.
[00:24:44.080 --> 00:24:46.960]   You can't see much right now 'cause it's still night.
[00:24:46.960 --> 00:24:48.640]   It's still dark.
[00:24:48.640 --> 00:24:50.200]   Ah, man, what a trip.
[00:24:50.200 --> 00:24:51.720]   That was incredible.
[00:24:51.720 --> 00:24:55.400]   Super hard, but I'm so glad to be here.
[00:24:55.400 --> 00:24:58.720]   I'm at 2,285 meters.
[00:24:58.720 --> 00:25:00.120]   That's how high we are right now.
[00:25:00.120 --> 00:25:03.480]   And in a few moments, the sun will rise up behind me.
[00:25:03.480 --> 00:25:06.080]   And you know, as I get here in the darkness,
[00:25:06.080 --> 00:25:07.520]   it makes me think about Moses
[00:25:07.520 --> 00:25:09.280]   when he first arrived on the summit.
[00:25:09.280 --> 00:25:10.800]   You know, he must've had this mixture
[00:25:10.800 --> 00:25:13.680]   of excitement and anticipation,
[00:25:13.680 --> 00:25:15.040]   but I would also think probably a little bit
[00:25:15.040 --> 00:25:18.960]   of anxiety and fear as he's about to walk into the fog,
[00:25:18.960 --> 00:25:20.480]   you know, the presence of God
[00:25:20.480 --> 00:25:21.920]   that was on the mountain at the time.
[00:25:21.920 --> 00:25:25.960]   And it must've been just this awesome sense of God here.
[00:25:25.960 --> 00:25:29.640]   And you know, the fear in him must've been very palpable.
[00:25:29.640 --> 00:25:33.480]   And you know, it's a significant moment.
[00:25:33.480 --> 00:25:36.600]   The courage of Moses to not just do the walk up here,
[00:25:36.600 --> 00:25:39.640]   but then to walk into the presence of God
[00:25:39.640 --> 00:25:42.440]   and literally receive the law
[00:25:42.440 --> 00:25:45.120]   that would come to reshape the Jewish people
[00:25:45.120 --> 00:25:49.000]   and who they are and really change all of history.
[00:25:49.000 --> 00:25:51.400]   That happened right here.
[00:25:51.400 --> 00:25:53.280]   And as I sit here in this moment,
[00:25:53.280 --> 00:25:55.840]   having finally achieved my dream,
[00:25:55.840 --> 00:26:00.680]   I'm really quite overwhelmed by the profundity
[00:26:00.680 --> 00:26:02.840]   of what happened right here.
[00:26:04.840 --> 00:26:07.240]   (soft music)
[00:26:07.240 --> 00:26:27.840]   There's a section in Exodus 19
[00:26:27.840 --> 00:26:30.320]   where in the Hebrew it reads this.
[00:26:30.320 --> 00:26:33.240]   It says, "Moses comes up to the top of the mountain
[00:26:33.240 --> 00:26:35.240]   "and then is on the top of the mountain."
[00:26:35.240 --> 00:26:38.160]   Now in the Hebrew, it repeats top of the mountain twice
[00:26:38.160 --> 00:26:41.640]   in the same sentence, and it has confounded scholars.
[00:26:41.640 --> 00:26:43.680]   But actually here is what it means.
[00:26:43.680 --> 00:26:45.280]   It means that for Moses,
[00:26:45.280 --> 00:26:48.400]   this experience of meeting God required two things.
[00:26:48.400 --> 00:26:51.040]   There was the coming up to the top of the mountain.
[00:26:51.040 --> 00:26:52.560]   That was the doing.
[00:26:52.560 --> 00:26:55.640]   But then when he was on the summit, like I am right now,
[00:26:55.640 --> 00:26:58.160]   he had to then be with God.
[00:26:58.160 --> 00:26:59.840]   That was the second part of being
[00:26:59.840 --> 00:27:01.840]   on the top of the mountain.
[00:27:01.840 --> 00:27:04.800]   So Moses was here and he needed to settle
[00:27:04.800 --> 00:27:07.400]   in the presence of God, be with him,
[00:27:07.400 --> 00:27:10.360]   stop his doing and just rest.
[00:27:10.360 --> 00:27:13.560]   And now that I'm here on the summit with the sun coming up,
[00:27:13.560 --> 00:27:15.360]   that's exactly what I wanna do.
[00:27:15.360 --> 00:27:17.720]   So I'm gonna wrap this up here.
[00:27:17.720 --> 00:27:19.800]   I'm so grateful that you were on the journey with me
[00:27:19.800 --> 00:27:23.320]   up the mountain, but now I'm just gonna spend some time
[00:27:23.320 --> 00:27:24.160]   to be with God.
[00:27:24.160 --> 00:27:26.560]   (soft music)
[00:27:26.560 --> 00:27:28.960]   (soft music)
[00:27:28.960 --> 00:27:31.360]   (soft music)
[00:27:31.360 --> 00:27:33.760]   (soft music)
[00:27:33.760 --> 00:27:36.760]   (soft music)
[00:27:36.760 --> 00:27:40.520]   It is this idea of being and not just doing
[00:27:40.520 --> 00:27:43.040]   that Exodus 19 and 20 are all about.
[00:27:43.040 --> 00:27:45.440]   Because it is now here where God is gonna reshape
[00:27:45.440 --> 00:27:47.120]   their identity as a people.
[00:27:47.120 --> 00:27:49.320]   It's been again to help them to understand
[00:27:49.320 --> 00:27:51.680]   who they truly are.
[00:27:51.680 --> 00:27:54.480]   And I wanna just unpack a little bit about that here,
[00:27:54.480 --> 00:27:56.880]   if you're willing to give me about another 10, 15 minutes.
[00:27:56.880 --> 00:27:57.800]   Is that all right?
[00:27:57.800 --> 00:27:58.920]   Everybody handle that?
[00:27:58.920 --> 00:28:01.000]   You didn't do the hike, I did the hike, say yes.
[00:28:01.000 --> 00:28:02.600]   (congregation laughing)
[00:28:02.600 --> 00:28:03.440]   Good.
[00:28:03.440 --> 00:28:05.120]   I did it for you.
[00:28:05.120 --> 00:28:06.640]   No, it's good, okay.
[00:28:06.640 --> 00:28:08.520]   Verse three says, "And Moses went up to God
[00:28:08.520 --> 00:28:10.840]   "and the Lord called to him from the mountain and said,
[00:28:10.840 --> 00:28:13.400]   "this is what you are to say to the house of Jacob
[00:28:13.400 --> 00:28:15.520]   "and what you are to tell the people of Israel.
[00:28:15.520 --> 00:28:18.760]   "You yourselves have seen what I did to Egypt
[00:28:18.760 --> 00:28:20.920]   "and how I carried you on eagles wings
[00:28:20.920 --> 00:28:22.720]   "and brought you to myself."
[00:28:22.720 --> 00:28:23.560]   I love it.
[00:28:23.560 --> 00:28:25.400]   The first thing God does is he basically does
[00:28:25.400 --> 00:28:27.640]   like previously on the Exodus, right?
[00:28:27.640 --> 00:28:29.400]   And he takes them on this kind of journey
[00:28:29.400 --> 00:28:30.840]   of what's already happened.
[00:28:30.840 --> 00:28:33.120]   And he says, "You yourselves have seen what I did in Egypt.
[00:28:33.120 --> 00:28:35.640]   "You understood all the things that I've done,
[00:28:35.640 --> 00:28:37.240]   "how I revealed myself to you,
[00:28:37.240 --> 00:28:39.240]   "how I showed you my power and my might,
[00:28:39.240 --> 00:28:41.080]   "how I was compassionate for you.
[00:28:41.080 --> 00:28:44.080]   "You saw the plagues, you saw the parting of the Red Sea,
[00:28:44.080 --> 00:28:45.960]   "you saw the manifold from heaven.
[00:28:45.960 --> 00:28:48.600]   "You saw all of that and you understand that
[00:28:48.600 --> 00:28:49.820]   "because you know me.
[00:28:49.880 --> 00:28:53.520]   "I've revealed myself to you in all of that."
[00:28:53.520 --> 00:28:55.520]   He says, "I carried you on eagles wings,
[00:28:55.520 --> 00:28:58.520]   "the idea I'm intimately caring for you.
[00:28:58.520 --> 00:29:00.200]   "I stepped in, you didn't do any of that
[00:29:00.200 --> 00:29:01.080]   "in your own strength.
[00:29:01.080 --> 00:29:02.880]   "I did all that for you."
[00:29:02.880 --> 00:29:04.480]   God is saying, "I carried you
[00:29:04.480 --> 00:29:07.120]   "on these intimate eagles wings."
[00:29:07.120 --> 00:29:09.640]   And he said, "I brought you to myself."
[00:29:09.640 --> 00:29:13.400]   Notice this, he doesn't say, "I brought you to freedom."
[00:29:13.400 --> 00:29:15.760]   He doesn't say, "I brought you to success."
[00:29:15.760 --> 00:29:19.000]   He doesn't say, "I achieved all your dreams for you."
[00:29:19.000 --> 00:29:21.040]   He said, "What I've done for you is I freed you
[00:29:21.040 --> 00:29:23.560]   "in order that you would find a home in me,
[00:29:23.560 --> 00:29:25.720]   "that you would come to myself."
[00:29:25.720 --> 00:29:27.320]   You know, the greatest gift
[00:29:27.320 --> 00:29:30.200]   that God will ever give you is himself.
[00:29:30.200 --> 00:29:34.600]   Come on church, it is himself.
[00:29:34.600 --> 00:29:36.600]   It's not always the things that you're dreaming for.
[00:29:36.600 --> 00:29:38.800]   It's not always the things you're praying for.
[00:29:38.800 --> 00:29:40.680]   It's not even sometimes you're healing.
[00:29:40.680 --> 00:29:42.800]   It's not even sometimes that restoration you want.
[00:29:42.800 --> 00:29:44.280]   The greatest gift that he'll give
[00:29:44.280 --> 00:29:45.920]   and he wants to heal you, he wants to restore you,
[00:29:45.920 --> 00:29:46.820]   he wants to do all those things,
[00:29:46.820 --> 00:29:49.120]   but the greatest thing he will ever do for you
[00:29:49.120 --> 00:29:53.440]   is show himself to you, is welcome you into his presence
[00:29:53.440 --> 00:29:55.560]   so that you can have an intimate relationship with you.
[00:29:55.560 --> 00:29:56.400]   And he said, "I've done this.
[00:29:56.400 --> 00:29:59.060]   "I've carried you guys on my wings.
[00:29:59.060 --> 00:30:00.640]   "I've brought you to myself."
[00:30:00.640 --> 00:30:01.700]   And he starts by saying,
[00:30:01.700 --> 00:30:05.400]   "You yourselves have experienced all this."
[00:30:05.400 --> 00:30:06.840]   This is the only time in the Hebrew
[00:30:06.840 --> 00:30:08.160]   in the whole of the Old Testament
[00:30:08.160 --> 00:30:11.040]   where the words you is repeated twice side by side.
[00:30:11.040 --> 00:30:12.880]   So in English, we say you yourselves,
[00:30:12.880 --> 00:30:14.840]   but in the Hebrew, it's you, you.
[00:30:14.840 --> 00:30:18.060]   What he's saying is you corporately know what's happened,
[00:30:18.060 --> 00:30:21.220]   but you individually also know what's happened.
[00:30:21.220 --> 00:30:23.660]   In other words, you have a personal encounter
[00:30:23.660 --> 00:30:25.660]   and you've personally witnessed
[00:30:25.660 --> 00:30:26.840]   all the things that I've done
[00:30:26.840 --> 00:30:29.540]   from the time that you were in slavery in Egypt
[00:30:29.540 --> 00:30:30.540]   all the way up to now.
[00:30:30.540 --> 00:30:33.540]   It's like God is basically saying this to Israel.
[00:30:33.540 --> 00:30:38.540]   He's saying, "You know me, but do you know who you are?"
[00:30:38.540 --> 00:30:43.460]   You know who I am 'cause I've done all these things.
[00:30:43.460 --> 00:30:45.360]   I've revealed myself to you
[00:30:45.360 --> 00:30:47.520]   and you've seen it all personally, corporately in person.
[00:30:47.520 --> 00:30:50.480]   You know who I am, but do you know who you are?
[00:30:50.480 --> 00:30:51.920]   He's challenging them.
[00:30:51.920 --> 00:30:54.280]   Do you have an understanding of your identity?
[00:30:54.280 --> 00:30:56.240]   Do you know what it is that I've saved you for?
[00:30:56.240 --> 00:30:58.560]   Do you know what it is that I've rescued you for?
[00:30:58.560 --> 00:31:00.160]   Do you know what your purpose is, your value is,
[00:31:00.160 --> 00:31:01.000]   your mission is?
[00:31:01.000 --> 00:31:03.440]   Do you understand what it is that I've done in you?
[00:31:03.440 --> 00:31:07.220]   And the reality is that God had revealed himself
[00:31:07.220 --> 00:31:09.280]   to Moses at the burning bush, to Pharaoh,
[00:31:09.280 --> 00:31:10.760]   to Egypt and to Israel.
[00:31:10.760 --> 00:31:12.520]   He's brought them all to this mountain,
[00:31:12.520 --> 00:31:15.420]   but the story doesn't finish here.
[00:31:15.420 --> 00:31:16.760]   Chapter 19 would be a nice place
[00:31:16.760 --> 00:31:18.220]   to wrap up the story, wouldn't it?
[00:31:18.220 --> 00:31:20.540]   Maybe the Exodus could have been just chapters one to 19,
[00:31:20.540 --> 00:31:23.180]   and that would have been a nice bow on the whole story
[00:31:23.180 --> 00:31:24.940]   'cause we would have seen God's deliverance.
[00:31:24.940 --> 00:31:26.140]   But if that had happened,
[00:31:26.140 --> 00:31:29.220]   all we would have learned is who God is.
[00:31:29.220 --> 00:31:31.340]   And what God wants to do at this part of the story
[00:31:31.340 --> 00:31:35.220]   and for the next 20 chapters is to tell you who you are,
[00:31:35.220 --> 00:31:37.180]   to help Israel understand who they are
[00:31:37.180 --> 00:31:38.180]   in their identity with him
[00:31:38.180 --> 00:31:40.620]   and to help you understand who you are
[00:31:40.620 --> 00:31:42.140]   in your identity with Christ.
[00:31:42.140 --> 00:31:45.400]   That's what the rest of the Exodus story is all about.
[00:31:45.400 --> 00:31:49.520]   See, our journey in Exodus is not just a journey
[00:31:49.520 --> 00:31:51.720]   in a God who makes himself known,
[00:31:51.720 --> 00:31:55.300]   it's a journey in a God who makes ourselves known.
[00:31:55.300 --> 00:31:58.500]   And some of you here,
[00:31:58.500 --> 00:32:02.140]   you've experienced a deliverance out of some sin
[00:32:02.140 --> 00:32:04.440]   that you've been perhaps enslaved to,
[00:32:04.440 --> 00:32:07.160]   but you're still struggling to know who you are.
[00:32:07.160 --> 00:32:09.320]   You're still struggling to know what your value is,
[00:32:09.320 --> 00:32:11.740]   what your mission is, what your calling in life is.
[00:32:11.740 --> 00:32:13.720]   The number one question I get as a pastor,
[00:32:13.720 --> 00:32:17.480]   "Pastor Andrew, what is my calling in life?"
[00:32:17.480 --> 00:32:18.720]   Well, if you give me another 10 minutes,
[00:32:18.720 --> 00:32:21.400]   I'll tell you what your calling in life is
[00:32:21.400 --> 00:32:24.400]   because this is what Israel is crying out and wondering.
[00:32:24.400 --> 00:32:27.680]   We're free now, but what are we gonna do?
[00:32:27.680 --> 00:32:29.080]   Who are we?
[00:32:29.080 --> 00:32:31.400]   And what is God gonna do in and through us?
[00:32:31.400 --> 00:32:34.760]   And so God begins to unpack the idea of what he's gonna do.
[00:32:34.760 --> 00:32:37.680]   You need to understand that the number one thing
[00:32:37.680 --> 00:32:42.220]   that slavery does, it strips your identity from you.
[00:32:42.220 --> 00:32:45.980]   The whole definition of slavery is designed
[00:32:45.980 --> 00:32:49.100]   to strip from you your value and who you are
[00:32:49.100 --> 00:32:50.540]   and how you understand yourself.
[00:32:50.540 --> 00:32:53.060]   I've actually had, I wouldn't call it the privilege,
[00:32:53.060 --> 00:32:56.580]   but I've actually sat with traffickers in Bangkok.
[00:32:56.580 --> 00:32:58.340]   I was working with an NGO at the time
[00:32:58.340 --> 00:33:01.580]   and we were connected with traffickers, human traffickers.
[00:33:01.580 --> 00:33:04.460]   And I met with this trafficker and he explained to me
[00:33:04.460 --> 00:33:06.380]   that the number one priority they have
[00:33:06.380 --> 00:33:09.820]   when they take women is to so disempower
[00:33:09.820 --> 00:33:12.680]   and strip them of their identity
[00:33:12.680 --> 00:33:14.660]   that they basically think they have no worth
[00:33:14.660 --> 00:33:17.220]   and no value so they won't fight back.
[00:33:17.220 --> 00:33:22.460]   And that should shock us.
[00:33:22.460 --> 00:33:25.820]   But that's what the enemy does with every form of slavery.
[00:33:25.820 --> 00:33:27.900]   Any sin that we are enslaved through
[00:33:27.900 --> 00:33:30.400]   is designed to strip you of your identity
[00:33:30.400 --> 00:33:32.660]   and how you've been created in the image of God
[00:33:32.660 --> 00:33:35.380]   and how God sees you and to strip your value
[00:33:35.380 --> 00:33:36.900]   and how you understand yourself.
[00:33:36.900 --> 00:33:40.380]   And so when you get free from a sin,
[00:33:40.380 --> 00:33:42.660]   when God heals you and you bring your sin to him
[00:33:42.660 --> 00:33:46.420]   and you repent of it and he washes you white as snow,
