
[00:00:00.000 --> 00:00:02.480]  剛才Inna為我們開始的時候
[00:15:49.000 --> 00:15:52.000]  或者是說我親戚的家庭
[00:15:52.000 --> 00:15:57.000]  他們繼續成為那潭的沼澤
[00:15:57.000 --> 00:16:00.000]  我也不願意去見到我的朋友
[00:16:00.000 --> 00:16:01.000]  我的舊同學
[00:16:01.000 --> 00:16:02.000]  我的舊同事
[00:16:02.000 --> 00:16:07.000]  他們仍然生活在沒有生命的池塘
[00:16:07.000 --> 00:16:09.000]  我相信大家也是一樣
[00:16:09.000 --> 00:16:11.000]  我相信大家都很希望上帝的恩典
[00:16:11.000 --> 00:16:16.000]  能夠臨在他們還沒得著的生命裡面
[00:16:16.000 --> 00:16:20.000]  但是上帝的意象也不止這樣
[00:16:20.000 --> 00:16:22.000]  我們再看第三個字
[00:16:22.000 --> 00:16:25.000]  很順利的「利」字
[00:16:25.000 --> 00:16:30.000]  和祥 修葛 主的和祥 為主 修葛
[00:16:30.000 --> 00:16:32.000]  當我們說如何修葛的時候
[00:16:32.000 --> 00:16:33.000]  可能我們要首先了解一下
[00:16:33.000 --> 00:16:35.000]  究竟在說的和祥是什麼
[00:16:35.000 --> 00:16:38.000]  什麼是主的和祥呢
[00:16:38.000 --> 00:16:39.000]  當我們想了解主的和祥
[00:16:39.000 --> 00:16:43.000]  我們當然要看耶穌如何說
[00:16:43.000 --> 00:16:47.000]  馬大福音第九章三十五 三十八節
[00:16:47.000 --> 00:16:50.000]  耶穌走遍各城各鄉
[00:16:50.000 --> 00:16:53.000]  在他們的會堂裡面教導人
[00:16:53.000 --> 00:16:55.000]  凡是宣講天國的福音
[00:16:55.000 --> 00:16:58.000]  又醫治各樣的病症
[00:16:58.000 --> 00:17:01.000]  他見到一大群人就憐憫他們
[00:17:01.000 --> 00:17:03.000]  因為他們困苦無助
[00:17:03.000 --> 00:17:06.000]  如同羊沒有牧人一樣
[00:17:06.000 --> 00:17:08.000]  於是他對門徒說
[00:17:08.000 --> 00:17:11.000]  要收的莊稼多 做工的人少
[00:17:11.000 --> 00:17:14.000]  所以你們要去求莊稼的主
[00:17:14.000 --> 00:17:16.000]  差遣做工的人
[00:17:16.000 --> 00:17:22.000]  出去收他的莊稼
[00:17:22.000 --> 00:17:24.000]  這段經文大家都很熟悉
[00:17:24.000 --> 00:17:27.000]  上帝呼召他的門徒
[00:17:27.000 --> 00:17:29.000]  去收他的莊稼
[00:17:29.000 --> 00:17:33.000]  我想給大家看一下一張照片
[00:17:33.000 --> 00:17:36.000]  燈光弄好了嗎
[00:17:36.000 --> 00:17:45.000]  好 這張照片是2019年
[00:17:45.000 --> 00:17:48.000]  2019年的時候
[00:17:48.000 --> 00:17:51.000]  我一月搬進去這個地方
[00:17:51.000 --> 00:17:54.000]  這張照片是我站在我的露台
[00:17:54.000 --> 00:17:57.000]  在一個夜闌人靜的晚上
[00:17:57.000 --> 00:18:01.000]  所拍下的一張照片
[00:18:01.000 --> 00:18:03.000]  很美吧 這個夜景
[00:18:03.000 --> 00:18:06.000]  大家知道這裡在哪裡吧
[00:18:06.000 --> 00:18:08.000]  這裡正是元朗
[00:18:08.000 --> 00:18:10.000]  這裡整個就是我們看見的
[00:18:10.000 --> 00:18:13.000]  元朗的市中心
[00:18:13.000 --> 00:18:15.000]  當時我還在讀神學
[00:18:15.000 --> 00:18:17.000]  我還未決定是否畢業後
[00:18:17.000 --> 00:18:19.000]  會去教會裡募會
[00:18:19.000 --> 00:18:22.000]  但上帝已經將我放在這個地方
[00:18:22.000 --> 00:18:25.000]  他叫我每天去圍著
[00:18:25.000 --> 00:18:32.000]  元朗這個地方去祈禱
[00:18:32.000 --> 00:18:43.000]  2019年同一年的7月21日
[00:18:43.000 --> 00:18:45.000]  黃昏的時候
[00:18:45.000 --> 00:18:47.000]  我也是站在這裡
[00:18:47.000 --> 00:18:53.000]  看著這個地方所發生的事
[00:18:53.000 --> 00:18:56.000]  我相信大家都記得
[00:18:56.000 --> 00:18:58.000]  我不說太多
[00:18:58.000 --> 00:19:02.000]  我們教會就在這裡
[00:19:02.000 --> 00:19:04.000]  在很多年前 幾年前
[00:19:04.000 --> 00:19:07.000]  上帝原來已經將我放在這個地方
[00:19:07.000 --> 00:19:10.000]  去圍著這個地方去祈禱
[00:19:10.000 --> 00:19:13.000]  2019年8月1日
[00:19:13.000 --> 00:19:16.000]  其實是很緊密的時候
[00:19:16.000 --> 00:19:21.000]  我正式在灣仔蒲崙教會去服事
[00:19:21.000 --> 00:19:25.000]  去擔任廣東話群體的教師
[00:19:25.000 --> 00:19:29.000]  上帝讓我有機會去服事
[00:19:29.000 --> 00:19:31.000]  去牧養 去幫助
[00:19:31.000 --> 00:19:34.000]  當時很多他們的生命破碎
[00:19:34.000 --> 00:19:37.000]  他們的關係破碎
[00:19:37.000 --> 00:19:44.000]  他們很需要上帝
[00:19:44.000 --> 00:19:48.000]  但我看到上帝很信實
[00:19:48.000 --> 00:20:06.000]  對不起
[00:20:06.000 --> 00:20:09.000]  當時我沒有想過會在這裡直堂
[00:20:09.000 --> 00:20:12.000]  更加沒有想過
[00:20:12.000 --> 00:20:15.000]  上帝會拆敗我去元朗這個地方
[00:20:15.000 --> 00:20:17.000]  為他建立教會
[00:20:17.000 --> 00:20:20.000]  我也沒有想過在這裡
[00:20:20.000 --> 00:20:25.000]  上帝有新的一頁
[00:20:25.000 --> 00:20:28.000]  不好意思
[00:20:28.000 --> 00:20:29.000]  當我準備的時候
[00:20:29.000 --> 00:20:33.000]  我也沒有想過會這麼情緒化
[00:20:33.000 --> 00:20:34.000]  我也不希望在當中
[00:20:34.000 --> 00:20:41.000]  會想起大家裡面一些不開心的事
[00:20:41.000 --> 00:20:45.000]  但很多時候我們其實是蓋過了
[00:20:45.000 --> 00:20:48.000]  將一些情緒 將一些關係上的破裂
[00:20:48.000 --> 00:20:51.000]  將一些東西蓋過了
[00:20:51.000 --> 00:20:54.000]  希望上帝繼續在我們裡面工作
[00:20:54.000 --> 00:21:00.000]  我們不需要不斷去畫一些過去了的歷史
[00:21:00.000 --> 00:21:04.000]  但我們需要讓上帝打開我們的心
[00:21:04.000 --> 00:21:08.000]  讓我們慢慢 慢慢被上帝去醫治我們
[00:21:08.000 --> 00:21:11.000]  因為上帝就是要帶來那個復活
[00:21:11.000 --> 00:21:13.000]  因此我們在Grand Opening那天
[00:21:13.000 --> 00:21:16.000]  我們的主題是平安的福音
[00:21:16.000 --> 00:21:18.000]  我們要帶來的是平安的福音
[00:21:18.000 --> 00:21:19.000]  因為上帝的臨在
[00:21:19.000 --> 00:21:23.000]  他首先是帶來那份平安
[00:21:23.000 --> 00:21:29.000]  和平的福音正正是上帝的恩典呈現在他的教會裡面
[00:21:29.000 --> 00:21:36.000]  然後將這份愛傳遞出去
[00:21:36.000 --> 00:21:38.000]  當時我對著這個地方去祈禱
[00:21:38.000 --> 00:21:41.000]  說的是2019年
[00:21:41.000 --> 00:21:42.000]  其實我已經有一個很大的感動
[00:21:42.000 --> 00:21:46.000]  縱使當時我仍然在灣仔那裡去默會
[00:21:46.000 --> 00:21:47.000]  但我很大的感動是
[00:21:47.000 --> 00:21:49.000]  我很希望將來有一天
[00:21:49.000 --> 00:21:52.000]  我能夠可以為上帝去好好服侍
[00:21:52.000 --> 00:21:53.000]  這個這麼漂亮
[00:21:53.000 --> 00:21:56.000]  但又有這麼有需要的地方
[00:21:56.000 --> 00:22:00.000]  當我再一次去望著元朗這個地方的時候
[00:22:00.000 --> 00:22:04.000]  這裡曾經被標籤成為一個
[00:22:04.000 --> 00:22:07.000]  社會分裂衝突的一些導火線
[00:22:07.000 --> 00:22:08.000]  我再望遠一點
[00:22:08.000 --> 00:22:11.000]  不知道大家知不知道
[00:22:11.000 --> 00:22:13.000]  未到大陸的
[00:22:13.000 --> 00:22:14.000]  雖然很近
[00:22:14.000 --> 00:22:16.000]  那邊就是我們可以看到的對岸
[00:22:16.000 --> 00:22:17.000]  大陸
[00:22:17.000 --> 00:22:18.000]  這邊呢
[00:22:18.000 --> 00:22:19.000]  這些是天水圍
[00:22:19.000 --> 00:22:22.000]  天水圍二十三十年之後
[00:22:22.000 --> 00:22:25.000]  仍然是一個悲情城市
[00:22:25.000 --> 00:22:27.000]  元朗不單止在這裡
[00:22:27.000 --> 00:22:28.000]  這裡是元朗市中心
[00:22:28.000 --> 00:22:31.000]  後面左右那裡更多地方
[00:22:31.000 --> 00:22:32.000]  錦田
[00:22:32.000 --> 00:22:34.000]  大唐
[00:22:34.000 --> 00:22:38.000]  全部都被納入為元朗這個大平原的部分
[00:22:38.000 --> 00:22:42.000]  在裡面有多少大大小小的個人家庭
[00:22:42.000 --> 00:22:46.000]  他們仍然正在經歷困苦艱難的生活
[00:22:46.000 --> 00:22:53.000]  他們仍然未能夠得著那份恩典的拯救
[00:22:53.000 --> 00:22:55.000]  在當中有多少人
[00:22:55.000 --> 00:22:57.000]  當他們面對著他們生命的絕望的時候
[00:22:57.000 --> 00:23:00.000]  他們仍然未見到他們的盼望
[00:23:00.000 --> 00:23:02.000]  當中有多少人
[00:23:02.000 --> 00:23:04.000]  當他要進入死亡的時候
[00:23:04.000 --> 00:23:08.000]  他仍然未得著永生那份救贖
[00:23:08.000 --> 00:23:10.000]  但當上帝的恩典
[00:23:10.000 --> 00:23:11.000]  那個活水
[00:23:11.000 --> 00:23:13.000]  今天要臨在這個地方的時候
[00:23:13.000 --> 00:23:16.000]  我們所見的景象其實不一樣
[00:23:16.000 --> 00:23:18.000]  一個黑夜
[00:23:18.000 --> 00:23:19.000]  絕望
[00:23:19.000 --> 00:23:23.000]  一個見不到前面的路的時候
[00:23:23.000 --> 00:23:25.000]  當上帝的恩典臨在的時候
[00:23:25.000 --> 00:23:27.000]  我們下一頁吧,麻煩
[00:23:27.000 --> 00:23:31.000]  這個上帝說是他的禾場
[00:23:31.000 --> 00:23:35.000]  這個禾場裡面不是要我們怎樣去帶來傷痛悲痛
[00:23:35.000 --> 00:23:37.000]  而是帶來上帝的復和
[00:23:37.000 --> 00:23:38.000]  帶來上帝的恩典
[00:23:38.000 --> 00:23:40.000]  這個禾場是在說上帝說
[00:23:40.000 --> 00:23:42.000]  每一個有需要的生命
[00:23:42.000 --> 00:23:44.000]  正正是他要收割的時候
[00:23:44.000 --> 00:23:45.000]  每一個有需要的生命
[00:23:45.000 --> 00:23:47.000]  正正是那個莊稼熟了
[00:23:47.000 --> 00:23:52.000]  需要有工人為他收割的時候
[00:23:52.000 --> 00:23:54.000]  耶穌說要收的莊稼多
[00:23:54.000 --> 00:23:55.000]  做工的人少
[00:23:55.000 --> 00:23:57.000]  其實這句話
[00:23:57.000 --> 00:23:58.000]  耶穌所說的不單止是說
[00:23:58.000 --> 00:24:02.000]  叫我們自己要出去做收割的人
[00:24:02.000 --> 00:24:06.000]  他是叫我們同樣要去建立更多的工人
[00:24:06.000 --> 00:24:08.000]  建立更多的門徒
[00:24:08.000 --> 00:24:10.000]  一起去為主收割
[00:24:10.000 --> 00:24:18.000]  因為莊稼要收割的實在太多
[00:24:18.000 --> 00:24:19.000]  在經文裡面有說到
[00:24:19.000 --> 00:24:22.000]  耶穌說叫我們要去求莊稼的主
[00:24:22.000 --> 00:24:23.000]  差遣做工的人
[00:24:23.000 --> 00:24:25.000]  出去收他的莊稼
[00:24:25.000 --> 00:24:27.000]  這個也是耶穌給我們的大使命
[00:24:27.000 --> 00:24:32.000]  我們要使萬民作門徒的大使命
[00:24:32.000 --> 00:24:33.000]  有人問我
[00:24:33.000 --> 00:24:34.000]  Ivan你教會這麼多事情做
[00:24:34.000 --> 00:24:36.000]  你不累嗎
[00:24:36.000 --> 00:24:37.000]  當然累了
[00:24:37.000 --> 00:24:39.000]  但是有誰上班不累
[00:24:39.000 --> 00:24:40.000]  有沒有人上班不累
[00:24:40.000 --> 00:24:42.000]  有沒有人工作不累
[00:24:42.000 --> 00:24:43.000]  告訴我你做哪一行
[00:24:43.000 --> 00:24:45.000]  可能我也想轉一轉
[00:24:45.000 --> 00:24:46.000]  累不要緊
[00:24:46.000 --> 00:24:49.000]  但最重要是有沒有價值
[00:24:49.000 --> 00:24:51.000]  最重要是有沒有意義
[00:24:51.000 --> 00:24:54.000]  每當我見到有人接受耶穌
[00:24:54.000 --> 00:24:58.000]  接受耶穌的洗禮歸入基督的時候
[00:24:58.000 --> 00:25:03.000]  每當我見到大家熱心去服事Alva啟發
[00:25:03.000 --> 00:25:06.000]  每當我見到怎樣去主動去服事小組
[00:25:06.000 --> 00:25:08.000]  去積極地去回應
[00:25:08.000 --> 00:25:12.000]  進入小學裡面去做義工一年的承諾
[00:25:12.000 --> 00:25:15.000]  怎樣去放下自己的事情
[00:25:15.000 --> 00:25:17.000]  但是去盡心去回應
[00:25:17.000 --> 00:25:22.000]  去選擇盡心地去服事教會以內和以外的生命
[00:25:22.000 --> 00:25:25.000]  這些就變得很值得
[00:25:25.000 --> 00:25:27.000]  每當我見到大家怎樣去
[00:25:27.000 --> 00:25:30.000]  在服事當中去經歷這一切的因典
[00:25:30.000 --> 00:25:33.000]  在當中怎樣在宿命上去成長的時候
[00:25:33.000 --> 00:25:37.000]  一切都變得有意義
[00:25:37.000 --> 00:25:39.000]  當大家能夠我們一起
[00:25:39.000 --> 00:25:41.000]  作為神的兒女一起邁向
[00:25:41.000 --> 00:25:46.000]  更加像耶穌的門徒的樣式的時候
[00:25:46.000 --> 00:25:49.000]  我覺得這個正正就是這個禍場所需要的東西
[00:25:49.000 --> 00:25:51.000]  所有需要的生命
[00:25:51.000 --> 00:25:54.000]  就是等我們可以成為那個主的工
[00:25:54.000 --> 00:25:57.000]  那個工人出去為他修幹
[00:25:57.000 --> 00:25:59.000]  我相信接下來
[00:25:59.000 --> 00:26:01.000]  上帝給我們在這個教會的意象是
[00:26:01.000 --> 00:26:03.000]  我們能夠去建立門徒
[00:26:03.000 --> 00:26:05.000]  是建立更加多的主的門徒
[00:26:05.000 --> 00:26:08.000]  不是只是說我信耶穌
[00:26:08.000 --> 00:26:11.000]  我們這個教會不需要三百人四百人五百人
[00:26:11.000 --> 00:26:12.000]  我們都沒有這樣的地方
[00:26:12.000 --> 00:26:15.000]  但是我們需要的是耶穌的精兵
[00:26:15.000 --> 00:26:19.000]  我們每一個都是成為能夠去建造門徒的基督徒
[00:26:19.000 --> 00:26:22.000]  這個是上帝去直堂讓我們能夠第三支流
[00:26:22.000 --> 00:26:26.000]  繼續呈現這個的意象
[00:26:26.000 --> 00:26:29.000]  相信我們接下來的下年的意象主義
[00:26:29.000 --> 00:26:30.000]  我們可以分享更加多
[00:26:30.000 --> 00:26:32.000]  但是今天我想帶來一個回顧
[00:26:32.000 --> 00:26:34.000]  和去分享一下
[00:26:34.000 --> 00:26:38.000]  或者是我自己對於這個教會上
[00:26:38.000 --> 00:26:42.000]  上帝給我的領受
[00:26:42.000 --> 00:26:43.000]  正如剛才所說
[00:26:43.000 --> 00:26:46.000]  我們要求收莊家的主
[00:26:46.000 --> 00:26:48.000]  我們首先去求莊家的主
[00:26:48.000 --> 00:26:52.000]  所以亦都是我們去祈禱去求主的時候
[00:26:52.000 --> 00:26:56.000]  我也想邀請orship team上來
[00:26:56.000 --> 00:26:59.000]  今天我們可以
[00:26:59.000 --> 00:27:04.000]  我希望我們可以去用少許時間去沉澱在
[00:27:04.000 --> 00:27:07.000]  上帝給我們看到的東西
[00:27:07.000 --> 00:27:09.000]  給我們看到的意象
[00:27:09.000 --> 00:27:12.000]  我們怎樣去回應
[00:27:12.000 --> 00:27:14.000]  很順利三個字代表了
[00:27:14.000 --> 00:27:18.000]  我們首先要成為神的兒女
[00:27:18.000 --> 00:27:22.000]  一起去建立神的家
[00:27:22.000 --> 00:27:25.000]  第二是我們要在生命當中
[00:27:25.000 --> 00:27:31.000]  我們的生命當中要在意象裡面不斷去根生
[00:27:31.000 --> 00:27:32.000]  第三是好像剛才所說
[00:27:32.000 --> 00:27:34.000]  我們要為主去葬門徒
[00:27:34.000 --> 00:27:36.000]  亦都去建立更加多的門徒
[00:27:36.000 --> 00:27:41.000]  去為主修葛
[00:27:41.000 --> 00:27:48.000]  所以以下我首先希望
[00:27:48.000 --> 00:27:54.000]  我想有一個邀請
[00:27:54.000 --> 00:27:58.000]  我想邀請大家成為神的兒女
[00:27:58.000 --> 00:28:01.000]  我不知道當中有沒有朋友
[00:28:01.000 --> 00:28:07.000]  你未曾經接受過耶穌
[00:28:07.000 --> 00:28:11.000]  可能你聽過很多耶穌的故事
[00:28:11.000 --> 00:28:12.000]  聖經的故事
[00:28:12.000 --> 00:28:14.000]  可能你身邊有很多很好的朋友
[00:28:14.000 --> 00:28:21.000]  曾經跟你分享過耶穌的福音
[00:28:21.000 --> 00:28:25.000]  但我覺得今天上帝是要和大家說
[00:28:25.000 --> 00:28:35.000]  你不再需要從其他人的口中去聽到我的聲音
[00:28:35.000 --> 00:28:40.000]  天父今天是想親自和你面對面
[00:28:40.000 --> 00:28:42.000]  你聽到他的聲音和你的說話
[00:28:42.000 --> 00:28:46.000]  我請大家閉上雙眼
[00:28:46.000 --> 00:28:55.000]  在這個時刻正正是我們去見到天父上帝的時候
[00:28:55.000 --> 00:28:57.000]  無論過去有什麼發生
[00:28:57.000 --> 00:28:59.000]  可能我們生命裡面的罪
[00:28:59.000 --> 00:29:03.000]  可能別人的罪導致我們都掉進罪裡面
[00:29:03.000 --> 00:29:05.000]  很多很多的可能
[00:29:05.000 --> 00:29:08.000]  但今天天父上帝說
[00:29:08.000 --> 00:29:11.000]  我不讓這一切的事情
[00:29:11.000 --> 00:29:16.000]  讓我和你之間的愛隔絕
[00:29:16.000 --> 00:29:20.000]  因著主耶穌基督的救贖
[00:29:20.000 --> 00:29:22.000]  這個隔絕的阻隔完全粉碎
[00:29:22.000 --> 00:29:24.000]  完全打開
[00:29:24.000 --> 00:29:30.000]  你能夠完全去愛和被愛
[00:29:30.000 --> 00:29:35.000]  如果你未曾試過去接受主耶穌基督的時候
[00:29:35.000 --> 00:29:37.000]  我邀請你
[00:29:37.000 --> 00:29:39.000]  大家仍然閉上雙眼的時候
[00:29:39.000 --> 00:29:44.000]  我邀請你去舉起你的手
[00:29:44.000 --> 00:29:49.000]  這是一個時間你去接受主耶穌基督的愛
[00:29:49.000 --> 00:30:10.000]  (祈禱)
[00:30:10.000 --> 00:30:15.000]  多謝你
[00:30:15.000 --> 00:30:25.000]  這是主對你親自的邀請
[00:30:25.000 --> 00:30:29.000]  這份接受不是一刻的
[00:30:29.000 --> 00:30:34.000]  這份接受更加是上帝的愛
[00:30:34.000 --> 00:30:43.000]  要一生伴隨著你
[00:30:43.000 --> 00:30:47.000]  在這裡我想作第二個邀請
[00:30:47.000 --> 00:30:49.000]  剛才說到其實我們都很掛念
[00:30:49.000 --> 00:30:52.000]  我們身邊未接受耶穌
[00:30:52.000 --> 00:30:54.000]  作為他們救主的生命
[00:30:54.000 --> 00:30:55.000]  可能是我們的親人
[00:30:55.000 --> 00:30:59.000]  是我們的朋友
[00:30:59.000 --> 00:31:01.000]  如果在當中
[00:31:01.000 --> 00:31:04.000]  大家都有掛念一些
[00:31:04.000 --> 00:31:05.000]  你所愛的人
[00:31:05.000 --> 00:31:06.000]  在你身邊的
[00:31:06.000 --> 00:31:08.000]  他仍然未接受主耶穌
[00:31:08.000 --> 00:31:10.000]  可能是有一些阻隔住的時候
[00:31:10.000 --> 00:31:12.000]  今天是一個最好的時候
[00:31:12.000 --> 00:31:20.000]  讓我們將他們交回在主的手上
[00:31:20.000 --> 00:31:22.000]  如果你也有這份感動
[00:31:22.000 --> 00:31:25.000]  我邀請你可以站起來
[00:31:25.000 --> 00:31:27.000]  我們一起站起來
[00:31:27.000 --> 00:31:28.000]  如果你有一些生命
[00:31:28.000 --> 00:31:30.000]  你很想去接受主耶穌
[00:31:30.000 --> 00:31:32.000]  可能你跟祂說過很多次
[00:31:32.000 --> 00:31:35.000]  可能你分享過一些福音
[00:31:35.000 --> 00:31:39.000]  可能你試盡所有方法
[00:31:39.000 --> 00:31:45.000]  但好像對方都無動於衷
[00:31:45.000 --> 00:31:46.000]  可能你已經覺得有點失望
[00:31:46.000 --> 00:31:47.000]  或者你已經
[00:31:47.000 --> 00:31:49.000]  好吧,看上帝你怎麼做吧
[00:31:49.000 --> 00:31:51.000]  我都無能為力了
[00:31:51.000 --> 00:31:56.000]  我偶爾為他祈禱
[00:31:56.000 --> 00:31:57.000]  但上帝說
[00:31:57.000 --> 00:32:02.000]  祂要重燃起我們這裡救贖
[00:32:02.000 --> 00:32:05.000]  去救贖生命的火
[00:32:05.000 --> 00:32:08.000]  當祂呼召到我們來這裡教會的時候
[00:32:08.000 --> 00:32:11.000]  我們是為主修葛的
[00:32:11.000 --> 00:32:14.000]  我們不願意看到他們的生命
[00:32:14.000 --> 00:32:20.000]  仍然在那個祠堂
[00:32:20.000 --> 00:32:24.000]  在那個好像沼澤一樣沒有生命的水裡
[00:32:24.000 --> 00:32:26.000]  這個正是一個最好的時候
[00:32:26.000 --> 00:32:28.000]  我們將他們的生命交到主的手上
[00:32:28.000 --> 00:32:31.000]  我們成為那個引水道
[00:32:31.000 --> 00:32:36.000]  將上帝的活水、恩典帶到他們那裡
[00:32:36.000 --> 00:32:39.000]  邀請你們在心裡有一個祈禱
[00:32:39.000 --> 00:32:43.000]  你親自將上帝放在你們裡面的那個朋友
[00:32:43.000 --> 00:32:44.000]  那個親人
[00:32:44.000 --> 00:32:45.000]  可能是你的伴侶
[00:32:45.000 --> 00:32:46.000]  是你的父母
[00:32:46.000 --> 00:32:49.000]  是你的兄弟姊妹
[00:32:49.000 --> 00:32:51.000]  你親自將它交給上帝
[00:32:51.000 --> 00:32:53.000]  交給主耶穌
[00:32:53.000 --> 00:33:22.000]  (音樂)
[00:33:22.000 --> 00:33:46.000]  (音樂)
[00:33:46.000 --> 00:33:48.000]  最後我想邀請大家起來
[00:33:48.000 --> 00:33:51.000]  (音樂)
[00:33:51.000 --> 00:33:54.000]  我想說要收的莊家多
[00:33:54.000 --> 00:33:59.000]  做工的人少
[00:33:59.000 --> 00:34:00.000]  我想不是說我們不願意
[00:34:00.000 --> 00:34:04.000]  而是說有需要的人實在太多
[00:34:04.000 --> 00:34:08.000]  等候著的生命也很多
[00:34:08.000 --> 00:34:09.000]  在第三個邀請
[00:34:09.000 --> 00:34:11.000]  我是想邀請大家
[00:34:11.000 --> 00:34:14.000]  都為身邊的弟姊妹去祈禱
[00:34:14.000 --> 00:34:17.000]  我們可以為今天
[00:34:17.000 --> 00:34:20.000]  一個絕對不是巧合的時候
[00:34:20.000 --> 00:34:23.000]  當大家站在這裡
[00:34:23.000 --> 00:34:26.000]  一起去敬拜
[00:34:26.000 --> 00:34:28.000]  一起去接受這個儀仗
[00:34:28.000 --> 00:34:30.000]  一個呼召的時候
[00:34:30.000 --> 00:34:33.000]  上帝是在猜現、呼召著我們
[00:34:33.000 --> 00:34:35.000]  但我們很需要弟姊妹
[00:34:35.000 --> 00:34:40.000]  一起同心去作主的工
[00:34:40.000 --> 00:34:44.000]  上帝的工不會叫我們孤身作戰
[00:34:44.000 --> 00:34:45.000]  可能你在職場裡面
[00:34:45.000 --> 00:34:48.000]  你已經是不斷去做很多的工作
[00:34:48.000 --> 00:34:53.000]  我為你們的生命向上帝感謝
[00:34:53.000 --> 00:34:54.000]  但在這個當中
[00:34:54.000 --> 00:34:59.000]  更加需要禱告的支撐、禱告的扶持
[00:34:59.000 --> 00:35:02.000]  一切的儀仗如果沒有禱告的承托
[00:35:02.000 --> 00:35:04.000]  是不能夠承認的
[00:35:04.000 --> 00:35:08.000]  所以我希望大家在這個時間
[00:35:08.000 --> 00:35:11.000]  我們可以為身邊的弟姊妹去祈禱
[00:35:11.000 --> 00:35:12.000]  有感動的人
[00:35:12.000 --> 00:35:14.000]  為你身邊的弟姊妹去祈禱
[00:35:14.000 --> 00:35:18.000]  讓對方得著從禱告當中的能力
[00:35:18.000 --> 00:35:20.000]  成為主的門徒
[00:35:20.000 --> 00:35:25.000]  可以勇敢地繼續去建立更加多主的門徒
[00:35:25.000 --> 00:35:26.000]  去為主修幹
[00:35:26.000 --> 00:35:32.000]  (音樂)

