
[00:00:00.000 --> 00:00:01.560]  多謝Ivan,給Ivan掌聲吧
[00:14:55.480 --> 00:14:57.040]  神都不在我生命裡面工作
[00:14:57.040 --> 00:14:58.480]  神還喜悅誰呢?
[00:14:58.480 --> 00:15:00.880]  我有時真的會這樣想的
[00:15:00.880 --> 00:15:02.880]  真的會覺得是我們自己
[00:15:02.880 --> 00:15:04.000]  是我們做的事
[00:15:04.000 --> 00:15:04.960]  是我們的努力
[00:15:04.960 --> 00:15:05.600]  是我
[00:15:05.600 --> 00:15:08.640]  所以神來到在我生命裡面去工作
[00:15:08.640 --> 00:15:10.200]  瑪麗亞真正的謙卑是
[00:15:10.200 --> 00:15:13.400]  神顧念到我是一個非常微小的人
[00:15:13.400 --> 00:15:16.240]  祂在詩歌裡面再向我們反映這件事
[00:15:16.240 --> 00:15:19.120]  但祂說不單止是這樣
[00:15:19.120 --> 00:15:21.560]  瑪麗亞的詩歌讓我們看到一樣
[00:15:21.560 --> 00:15:24.920]  就是將來耶穌也會跟我們說的
[00:15:24.920 --> 00:15:27.200]  一樣東西就是我們之前也有說過
[00:15:27.200 --> 00:15:28.880]  上一個講道系列
[00:15:28.880 --> 00:15:31.320]  原來神的國度臨到的時候
[00:15:31.320 --> 00:15:34.440]  原來當瑪麗亞的小朋友出生
[00:15:34.440 --> 00:15:36.560]  神的國語藉著祂臨到的時候
[00:15:36.560 --> 00:15:39.800]  這個世界應該會出現一個逆轉
[00:15:39.800 --> 00:15:40.840]  瑪麗亞說
[00:15:40.840 --> 00:15:41.920]  祂叫有權為
[00:15:41.920 --> 00:15:44.040]  神叫有權柄的人要失為
[00:15:44.040 --> 00:15:46.240]  叫卑賤的人會升高
[00:15:46.240 --> 00:15:48.360]  叫飢餓的人會得飽美食
[00:15:48.360 --> 00:15:51.040]  叫富足的人會空手回去
[00:15:51.040 --> 00:15:53.320]  瑪麗亞說在我的生命裡面
[00:15:53.320 --> 00:15:55.400]  我看到的就是這樣
[00:15:55.400 --> 00:15:58.760]  如果按著人的常理去想的話
[00:15:58.760 --> 00:15:59.800]  耶穌要降生
[00:15:59.800 --> 00:16:01.400]  一個神的兒子要降生
[00:16:01.400 --> 00:16:03.760]  應該是一個很富貴
[00:16:03.760 --> 00:16:06.000]  或者是一個很顯赫的家族裡面
[00:16:06.000 --> 00:16:07.120]  有一個很顯赫的人
[00:16:07.120 --> 00:16:08.720]  然後他懷孕了
[00:16:08.720 --> 00:16:10.920]  然後透過他來到這個世界
[00:16:10.920 --> 00:16:13.400]  神不是應該簡選一個沒有身體
[00:16:13.400 --> 00:16:14.680]  神不是應該簡選一個
[00:16:14.680 --> 00:16:16.960]  這麼卑微、這麼微不足道的人
[00:16:16.960 --> 00:16:18.080]  但瑪麗亞說
[00:16:18.080 --> 00:16:19.680]  神在我生命裡面做的事情
[00:16:19.680 --> 00:16:22.760]  就是從今天開始要讓這個世界看到
[00:16:22.760 --> 00:16:25.720]  祂做的一樣和不一樣的事情
[00:16:25.720 --> 00:16:28.840]  這個不單只是神為瑪麗亞所做的事情
[00:16:28.840 --> 00:16:30.440]  而是在說神透過
[00:16:30.440 --> 00:16:33.240]  她肚子裡的這個嬰兒、這個小朋友
[00:16:33.240 --> 00:16:36.640]  神將要在地上建立祂的國的時候
[00:16:36.640 --> 00:16:38.320]  祂所要做的事情
[00:16:38.320 --> 00:16:40.840]  瑪麗亞所唱的這首歌
[00:16:40.840 --> 00:16:42.240]  不只是關乎她自己
[00:16:42.240 --> 00:16:43.440]  不只是我們看完後
[00:16:43.440 --> 00:16:44.240]  「Good for you」
[00:16:44.240 --> 00:16:45.360]  「你好啊」
[00:16:45.360 --> 00:16:46.680]  「神祢祝福你,多好啊」
[00:16:46.680 --> 00:16:48.800]  這首詩歌也是說到
[00:16:48.800 --> 00:16:51.360]  神要在我們的世界裡面去建立
[00:16:51.360 --> 00:16:52.840]  那個秩序
[00:16:52.840 --> 00:16:56.920]  一個我們將來必定會見到的秩序
[00:16:56.920 --> 00:16:58.440]  一個縱使我們今天
[00:16:58.440 --> 00:17:00.440]  有時候見到好像不是這樣
[00:17:00.440 --> 00:17:03.720]  好像有些有權柄的繼續在這裡也文也武
[00:17:03.720 --> 00:17:07.480]  但神說將來那個新的創造的秩序
[00:17:07.480 --> 00:17:09.400]  是必然會隨著祂的國
[00:17:09.400 --> 00:17:12.840]  臨到在地上每一個角落、每一個地方裡面
[00:17:12.840 --> 00:17:16.280]  更加有趣的是
[00:17:16.280 --> 00:17:18.280]  瑪麗亞在這首詩歌裡面
[00:17:18.280 --> 00:17:19.360]  她說了一句話
[00:17:19.360 --> 00:17:21.760]  她說「從今以後」
[00:17:21.760 --> 00:17:22.720]  「萬代」
[00:17:22.720 --> 00:17:24.600]  「以後的世世代代」
[00:17:24.600 --> 00:17:26.800]  「都會稱我為有福」
[00:17:26.800 --> 00:17:29.480]  「卓明,這句話有什麼好笑的」
[00:17:29.480 --> 00:17:31.760]  今天我們在二千年之後去聽
[00:17:31.760 --> 00:17:35.080]  哇,如果你有上過天主教的學校
[00:17:35.080 --> 00:17:36.320]  你也知道你祈禱的時候說
[00:17:36.320 --> 00:17:37.400]  「萬福瑪麗亞」
[00:17:37.400 --> 00:17:40.560]  那又不是,哇,瑪麗亞她非常非常有福
[00:17:40.560 --> 00:17:42.560]  當然啦,她是耶穌的媽媽
[00:17:42.560 --> 00:17:43.760]  我們諸如此類
[00:17:43.760 --> 00:17:46.080]  我們現在用二千年之後的角度
[00:17:46.080 --> 00:17:47.160]  來看回瑪麗亞
[00:17:47.160 --> 00:17:50.240]  她當然是特迷,她當然厲害,她當然厲害
[00:17:50.240 --> 00:17:53.840]  不過不如讓我們回到二千年前
[00:17:53.840 --> 00:17:56.120]  第一世紀的耶路撒冷
[00:17:56.120 --> 00:17:58.600]  或者回到第一世紀的猶太地區裡面
[00:17:58.600 --> 00:18:00.600]  來看瑪麗亞的故事
[00:18:00.600 --> 00:18:07.080]  瑪麗亞作為一個在第一世紀裡面生活的
[00:18:07.080 --> 00:18:08.040]  一個人
[00:18:08.040 --> 00:18:10.160]  當然,一個小女孩突然間
[00:18:10.160 --> 00:18:11.680]  有一天有一個人出現
[00:18:11.680 --> 00:18:13.400]  有一個陌生人出現在她面前
[00:18:13.400 --> 00:18:15.000]  自稱是神的使者
[00:18:15.000 --> 00:18:16.720]  跟她說「哇,你會懷孕了」
[00:18:16.720 --> 00:18:18.240]  「你會生孩子了」
[00:18:18.240 --> 00:18:19.800]  如果我是她的話
[00:18:19.800 --> 00:18:22.720]  我是應該會害怕到鼻子都沒用
[00:18:22.720 --> 00:18:24.360]  我們上個星期聽到的就是
[00:18:24.360 --> 00:18:27.040]  她很謙卑地去接受這個訊息
[00:18:27.040 --> 00:18:29.040]  或者這個使命
[00:18:29.040 --> 00:18:33.800]  但是,如果我們認真一點去想一想這件事
[00:18:33.800 --> 00:18:36.720]  什麼東西在第一世紀裡面
[00:18:36.720 --> 00:18:38.960]  在猶太地區裡面
[00:18:38.960 --> 00:18:42.160]  一個還沒結婚的十幾歲的
[00:18:42.160 --> 00:18:43.320]  我們現在叫做小女孩
[00:18:43.320 --> 00:18:46.200]  或者一個十幾歲的年輕女孩
[00:18:46.200 --> 00:18:48.960]  當她有孩子,還沒結婚的時候
[00:18:48.960 --> 00:18:50.960]  究竟會是怎麼樣的呢?
[00:18:50.960 --> 00:18:53.760]  瑪麗亞她生活在的那個地方裡面
[00:18:53.760 --> 00:18:57.160]  她在一個猶太的群體裡面
[00:18:57.160 --> 00:19:01.280]  她們非常著重這些道德文化的操守
[00:19:01.280 --> 00:19:03.720]  如果是有一個女孩
[00:19:03.720 --> 00:19:06.920]  她在還沒有婚姻的情況之下
[00:19:06.920 --> 00:19:08.240]  她懷孕了的話
[00:19:08.240 --> 00:19:10.240]  其實根據摩西的律例
[00:19:10.240 --> 00:19:12.520]  是絕對可以將她自殺
[00:19:12.520 --> 00:19:13.960]  將她處死
[00:19:13.960 --> 00:19:15.960]  當然到了她的那個時間裡面
[00:19:15.960 --> 00:19:17.960]  很少人會來她那裡做
[00:19:17.960 --> 00:19:20.320]  我們接下來會看看
[00:19:20.320 --> 00:19:22.920]  我們會回到她前一點的經文裡面
[00:19:22.920 --> 00:19:26.800]  去看看瑪麗亞她的故事是怎麼樣
[00:19:26.800 --> 00:19:28.960]  那裡除了天使告訴她
[00:19:28.960 --> 00:19:30.320]  這個訊息就是
[00:19:31.040 --> 00:19:32.840]  原來不單止你有了
[00:19:32.840 --> 00:19:34.120]  你的親戚
[00:19:34.120 --> 00:19:36.840]  很老的伊麗莎白·埃利斯特
[00:19:36.840 --> 00:19:38.840]  她也有了
[00:19:38.840 --> 00:19:40.720]  當瑪麗亞聽到這個訊息的時候
[00:19:40.720 --> 00:19:43.040]  她就在第39節那裡說
[00:19:43.040 --> 00:19:44.560]  她立刻就起來
[00:19:44.560 --> 00:19:46.560]  她急忙地去山地那裡
[00:19:46.560 --> 00:19:48.400]  去到猶大的一座城那裡
[00:19:48.400 --> 00:19:51.520]  她進去撒加利亞的家裡
[00:19:51.520 --> 00:19:53.040]  去問伊麗莎白的案
[00:19:53.040 --> 00:19:56.280]  就是說她去到撒加利亞和伊麗莎白的家裡
[00:19:56.280 --> 00:19:57.640]  來找他們
[00:19:57.640 --> 00:19:58.960]  瑪麗亞當時是住在
[00:19:58.960 --> 00:20:00.560]  大家都很清楚
[00:20:00.560 --> 00:20:01.920]  加利利的拿撒勒
[00:20:01.920 --> 00:20:04.320]  大家都聽過耶穌成長的這個地方
[00:20:04.320 --> 00:20:05.520]  拿撒勒這個地方
[00:20:05.520 --> 00:20:06.920]  如果和猶大的山區
[00:20:06.920 --> 00:20:08.520]  我們今天來看一看的話
[00:20:08.520 --> 00:20:09.920]  其實那段路程
[00:20:09.920 --> 00:20:13.880]  是說有80至110、120公里
[00:20:13.880 --> 00:20:15.480]  什麼概念呢
[00:20:15.480 --> 00:20:17.800]  如果我們從元朗做一個出發點
[00:20:17.800 --> 00:20:19.280]  80至100公里
[00:20:19.280 --> 00:20:21.160]  或者100、120公里
[00:20:21.160 --> 00:20:24.280]  你可以走到那個地方叫做廣州
[00:20:24.280 --> 00:20:26.600]  不是中環
[00:20:26.600 --> 00:20:27.800]  是廣州
[00:20:28.800 --> 00:20:31.600]  就是說當時她馬上
[00:20:31.600 --> 00:20:33.360]  就由元朗出發
[00:20:33.360 --> 00:20:34.560]  走路去廣州
[00:20:34.560 --> 00:20:36.160]  走路上廣州
[00:20:36.160 --> 00:20:37.360]  但是你要知道
[00:20:37.360 --> 00:20:39.320]  我們現在可以坐一程高鐵
[00:20:39.320 --> 00:20:42.360]  一小時都不用就到廣州
[00:20:42.360 --> 00:20:44.560]  但是對於瑪麗亞來說
[00:20:44.560 --> 00:20:46.080]  她在第一世紀的時候
[00:20:46.080 --> 00:20:48.480]  她是要徒步地走過去
[00:20:48.480 --> 00:20:51.360]  是說時間要用日來計算
[00:20:51.360 --> 00:20:53.280]  而且她一個女孩
[00:20:53.280 --> 00:20:54.400]  還要剛剛戴了套
[00:20:54.400 --> 00:20:56.160]  冒著這樣的風險
[00:20:56.160 --> 00:20:57.800]  冒著走一個這麼長的旅程
[00:20:57.800 --> 00:21:00.640]  對她來說絕對不是一件容易的事
[00:21:00.640 --> 00:21:02.720]  是有什麼要驅使她
[00:21:02.720 --> 00:21:06.480]  這麼快就去走一個這麼遠的路程呢
[00:21:06.480 --> 00:21:09.720]  我們知道這個旅程一點都不簡單
[00:21:09.720 --> 00:21:11.400]  但是我們都可以肯定的就是
[00:21:11.400 --> 00:21:12.600]  瑪麗亞她的心情
[00:21:12.600 --> 00:21:14.320]  並不是好像大家準備聖誕
[00:21:14.320 --> 00:21:16.000]  接下來出發去旅行的那種心情
[00:21:16.000 --> 00:21:17.680]  去探親先
[00:21:17.680 --> 00:21:21.720]  讓我走路上廣州去探親
[00:21:21.720 --> 00:21:23.480]  或者讓我去飛一趟日本
[00:21:23.480 --> 00:21:25.240]  飛一趟不知道哪裡去探人
[00:21:25.240 --> 00:21:27.240]  她並不是一種探親
[00:21:27.240 --> 00:21:29.240]  並不是一種旅行的心情
[00:21:29.240 --> 00:21:31.240]  來對她踏上這個旅途
[00:21:31.240 --> 00:21:32.880]  相反其實她的腦海裏面
[00:21:32.880 --> 00:21:35.200]  可能有非常非常多的問題
[00:21:35.200 --> 00:21:36.440]  有很多的掙扎
[00:21:36.440 --> 00:21:40.000]  甚至有很多不同的情緒在她裏面湧現
[00:21:40.000 --> 00:21:41.400]  究竟我要怎樣
[00:21:41.400 --> 00:21:44.560]  跟我的家人來對她解釋呢
[00:21:44.560 --> 00:21:47.720]  我要跟弱勢說些什麼呢
[00:21:47.720 --> 00:21:49.240]  就算我說
[00:21:49.240 --> 00:21:51.320]  她會不會信我呢
[00:21:51.360 --> 00:21:54.760]  她會不會願意接受我的解釋呢
[00:21:54.760 --> 00:22:00.520]  當瑪麗亞在走去見伊麗莎白這個路途上
[00:22:00.520 --> 00:22:03.200]  她可能心裏面是充滿著這些疑惑
[00:22:03.200 --> 00:22:05.000]  這些疑問
[00:22:05.000 --> 00:22:06.680]  百感交集
[00:22:06.680 --> 00:22:08.880]  天使帶來這個震撼的消息
[00:22:08.880 --> 00:22:10.720]  不單止打亂了她的生活
[00:22:10.720 --> 00:22:14.720]  其實是將她整個世界完全上下顛倒了
[00:22:14.720 --> 00:22:15.840]  作為一個青少年
[00:22:15.840 --> 00:22:17.840]  作為一個十幾歲的女孩
[00:22:17.840 --> 00:22:19.120]  她應該對她來說
[00:22:19.120 --> 00:22:21.240]  是一個她從來沒有想像過
[00:22:21.240 --> 00:22:23.560]  要面對的一個挑戰
[00:22:23.560 --> 00:22:24.680]  當我看這個故事
[00:22:24.680 --> 00:22:26.920]  我看到這裏的時候
[00:22:26.920 --> 00:22:29.320]  我就在想一件事
[00:22:29.320 --> 00:22:33.680]  瑪麗亞是首先去見了伊麗莎白
[00:22:33.680 --> 00:22:35.960]  才立即出發去找她
[00:22:35.960 --> 00:22:41.760]  還是天使首先來跟弱勢去顯現了
[00:22:41.760 --> 00:22:43.400]  即是《馬太福音》第一章裏面
[00:22:43.400 --> 00:22:45.600]  提到天使向弱勢去顯現
[00:22:45.600 --> 00:22:47.320]  去告訴她同一個消息
[00:22:47.320 --> 00:22:49.240]  究竟哪件事先發生呢
[00:22:49.240 --> 00:22:51.240]  是瑪麗亞先去找伊麗莎白
[00:22:51.240 --> 00:22:53.280]  還是天使先去找弱勢呢
[00:22:53.280 --> 00:22:54.440]  我們不知道
[00:22:54.440 --> 00:22:57.240]  不過《馬太福音》裏面告訴我們
[00:22:57.240 --> 00:23:00.360]  在加伯列向弱勢顯現之前
[00:23:00.360 --> 00:23:03.080]  弱勢是想著靜靜地
[00:23:03.080 --> 00:23:05.160]  跟瑪麗亞取消婚約
[00:23:05.160 --> 00:23:06.360]  去休了她
[00:23:06.360 --> 00:23:08.440]  即是跟她離婚
[00:23:08.440 --> 00:23:09.840]  我猜
[00:23:09.840 --> 00:23:12.160]  我猜在這段旅程
[00:23:12.160 --> 00:23:15.280]  瑪麗亞去找伊麗莎白這段旅程發生的時候
[00:23:15.280 --> 00:23:16.760]  或者發生之前
[00:23:16.760 --> 00:23:20.360]  弱勢其實還不知道瑪麗亞懷孕了
[00:23:20.360 --> 00:23:21.000]  當然了
[00:23:21.000 --> 00:23:23.480]  那個年代是沒有超聲波的
[00:23:23.480 --> 00:23:24.760]  正常一個女生
[00:23:24.760 --> 00:23:26.200]  你要確定自己
[00:23:26.200 --> 00:23:27.840]  我都算是生過兩個小朋友
[00:23:27.840 --> 00:23:28.680]  不是我生過的
[00:23:28.680 --> 00:23:30.680]  不過我都算是有一點點經驗
[00:23:30.680 --> 00:23:32.000]  正常一個女士
[00:23:32.000 --> 00:23:33.960]  你要知道自己懷孕了
[00:23:33.960 --> 00:23:36.040]  你都起碼是驚奇
[00:23:36.040 --> 00:23:37.440]  沒有錯過了
[00:23:37.440 --> 00:23:39.320]  都說了一個月的事
[00:23:39.320 --> 00:23:41.080]  然後你才開始遲了來
[00:23:41.080 --> 00:23:42.960]  你才開始留意一下
[00:23:42.960 --> 00:23:45.840]  然後你才開始會出現一些徵狀
[00:23:45.840 --> 00:23:47.320]  所以當你能夠知道
[00:23:47.320 --> 00:23:49.680]  還沒有肚子看的時候
[00:23:49.680 --> 00:23:51.080]  當你能夠知道的時候
[00:23:51.080 --> 00:23:52.600]  已經是幾個星期
[00:23:52.600 --> 00:23:55.440]  甚至可能是一兩個月的事
[00:23:55.440 --> 00:23:57.680]  這裡說瑪麗亞一聽到這個消息
[00:23:57.680 --> 00:23:59.720]  就馬上出發去找伊麗莎白
[00:23:59.720 --> 00:24:02.000]  很可能她那個時候
[00:24:02.000 --> 00:24:04.720]  她還沒有跟弱勢去說
[00:24:04.720 --> 00:24:07.960]  可能她還在掙扎怎樣跟弱勢說
[00:24:07.960 --> 00:24:10.920]  如果告訴她會怎樣呢
[00:24:10.920 --> 00:24:13.280]  又或者可能是她臨出發之前覺得
[00:24:13.280 --> 00:24:15.000]  我都應該跟弱勢先說
[00:24:15.000 --> 00:24:16.160]  弱勢一聽到就
[00:24:16.160 --> 00:24:19.040]  「啊?這樣嗎?那我不能娶你」
[00:24:19.040 --> 00:24:21.560]  「因為這樣是不合規矩的」
[00:24:21.560 --> 00:24:25.280]  可能弱勢已經提出要取消這個婚禮
[00:24:25.280 --> 00:24:26.360]  但是我想告訴你
[00:24:26.360 --> 00:24:30.160]  要面對弱勢只不過是一個開始
[00:24:30.160 --> 00:24:32.960]  還有她的家人呢
[00:24:32.960 --> 00:24:35.440]  雖然在舊約裏面曾經有先知書
[00:24:35.440 --> 00:24:36.440]  都是寫過
[00:24:36.440 --> 00:24:39.920]  他說必有同女要懷孕生子
[00:24:39.920 --> 00:24:43.160]  但是那個先知是在說幾百年前
[00:24:43.160 --> 00:24:45.080]  寫了一句這樣的說話
[00:24:45.080 --> 00:24:47.400]  我告訴你作為別人的爸爸
[00:24:47.400 --> 00:24:50.880]  我會相信這個世界有同女會生子
[00:24:50.880 --> 00:24:54.200]  不過我不相信那個可以是我的女兒
[00:24:54.200 --> 00:24:55.320]  作為別人的哥哥
[00:24:55.320 --> 00:24:57.000]  我相信這個世界有同女會生子
[00:24:57.000 --> 00:24:59.880]  不過我就不相信那個是我妹妹
[00:24:59.880 --> 00:25:03.800]  作為曾經別人的男朋友或者未婚夫
[00:25:03.800 --> 00:25:06.800]  我都相信這個世界可能有同女會懷孕生子
[00:25:06.800 --> 00:25:08.240]  不過就肯定不是我的女朋友
[00:25:08.240 --> 00:25:09.000]  或者我的未婚妻
[00:25:09.000 --> 00:25:11.800]  我告訴你
[00:25:11.800 --> 00:25:15.640]  瑪利亞要面對的是這樣
[00:25:15.640 --> 00:25:16.880]  別人對她的評價
[00:25:16.880 --> 00:25:18.040]  別人對她的看法
[00:25:18.040 --> 00:25:20.160]  別人對她的拒絕
[00:25:20.160 --> 00:25:22.040]  在第一世紀的猶太社會裏面
[00:25:22.040 --> 00:25:24.400]  作為一個未婚懷孕的少女
[00:25:24.400 --> 00:25:25.960]  對瑪利亞來說
[00:25:25.960 --> 00:25:27.680]  這個可能是她人生裏面
[00:25:27.680 --> 00:25:29.960]  最差最差的一個噩夢
[00:25:29.960 --> 00:25:33.320]  這個不單止會為她自己個人帶來羞辱
[00:25:33.320 --> 00:25:37.480]  也會為她整個的家庭帶來一個羞辱
[00:25:37.480 --> 00:25:39.960]  她甚至可能會被弱勢拒絕
[00:25:39.960 --> 00:25:42.400]  被她自己的父親排斥
[00:25:42.400 --> 00:25:43.560]  把她趕出門口
[00:25:43.560 --> 00:25:48.920]  被她猶太會堂的群體拒絕她
[00:25:48.920 --> 00:25:51.360]  她可能由那天開始
[00:25:51.360 --> 00:25:52.960]  她一生餘下的時間
[00:25:52.960 --> 00:25:55.480]  都會被法利塞人或者其他猶太人
[00:25:55.480 --> 00:25:57.320]  視為一個罪人
[00:25:57.320 --> 00:26:01.200]  我們過去幾個星期有探討過罪人這個標籤
[00:26:01.200 --> 00:26:03.760]  如果她是一個未婚就懷孕的女生
[00:26:03.760 --> 00:26:05.720]  她餘下整個人生裏面
[00:26:05.720 --> 00:26:08.560]  她從此就是一個社會的偏遠人
[00:26:08.560 --> 00:26:10.000]  她就會是一個罪人
[00:26:10.000 --> 00:26:11.520]  一個沒有人想跟她相處
[00:26:11.520 --> 00:26:13.560]  沒有人想跟她來往的人
[00:26:13.560 --> 00:26:14.960]  而在那個時代裏面
[00:26:14.960 --> 00:26:17.080]  女性的經濟和社會地位
[00:26:17.080 --> 00:26:19.120]  是完全依賴她的家庭
[00:26:19.120 --> 00:26:21.200]  完全依賴她所嫁的男人
[00:26:21.200 --> 00:26:22.200]  她的丈夫
[00:26:22.200 --> 00:26:25.880]  所以未婚懷孕的瑪麗亞對她來說
[00:26:25.880 --> 00:26:27.760]  這個大肚子這件事
[00:26:27.760 --> 00:26:30.000]  不單止影響了她的社交生活
[00:26:30.000 --> 00:26:31.640]  不單止影響了她的自尊
[00:26:31.640 --> 00:26:33.440]  會高一點還是低一點這麼簡單
[00:26:33.440 --> 00:26:36.000]  是影響了她整個人以後的生計
[00:26:36.000 --> 00:26:40.640]  甚至她生活裏面每一樣能夠牽涉到的範疇
[00:26:40.640 --> 00:26:44.760]  所以如果我們用一個非常簡單的方式來描述
[00:26:44.760 --> 00:26:46.840]  瑪麗亞她正在經歷什麼的話
[00:26:46.840 --> 00:26:49.600]  我們可以說這個未婚懷孕
[00:26:49.600 --> 00:26:52.280]  將她放在一場危機裏面
[00:26:52.280 --> 00:26:53.800]  是一個危機
[00:26:53.800 --> 00:26:55.760]  不單止是這樣
[00:26:55.760 --> 00:26:58.040]  如果我們繼續看瑪麗亞的故事的話
[00:26:58.040 --> 00:27:00.320]  後來因為這個嬰兒
[00:27:00.320 --> 00:27:02.760]  當她去到未婚夫的家鄉
[00:27:02.760 --> 00:27:05.320]  想著要做人口普查的時候
[00:27:05.320 --> 00:27:09.560]  竟然連她丈夫的家人都不想要她
[00:27:09.560 --> 00:27:11.080]  都不想跟她有任何來往
[00:27:11.080 --> 00:27:13.800]  以至她最後要躺在一個馬槽裏面
[00:27:13.800 --> 00:27:14.800]  去生這個嬰兒
[00:27:14.800 --> 00:27:16.120]  連酒店都不能住
[00:27:16.120 --> 00:27:17.640]  連客觀都不能住
[00:27:17.640 --> 00:27:18.720]  不單止是這樣
[00:27:18.720 --> 00:27:20.400]  當她生完這個嬰兒之後
[00:27:20.400 --> 00:27:22.040]  她還成為了一個難民
[00:27:22.040 --> 00:27:22.520]  要逃難
[00:27:22.520 --> 00:27:23.960]  因為有人來追殺她的兒子
[00:27:23.960 --> 00:27:25.000]  他們一家要逃難
[00:27:25.000 --> 00:27:26.320]  她會去到一個埃及
[00:27:26.320 --> 00:27:28.280]  她從來沒有生活過的地方裏面
[00:27:28.280 --> 00:27:31.000]  在那個地方裏面成為一個難民
[00:27:31.000 --> 00:27:32.560]  都不只是這麼簡單
[00:27:32.560 --> 00:27:34.760]  當這個小朋友長大了之後
[00:27:34.760 --> 00:27:37.240]  她最後還要親眼目睹
[00:27:37.240 --> 00:27:39.440]  她所生出來的這個她所愛的兒子
[00:27:39.440 --> 00:27:40.440]  被人鞭打
[00:27:40.440 --> 00:27:41.440]  被人折磨
[00:27:41.440 --> 00:27:42.840]  而且用最恐怖
[00:27:42.840 --> 00:27:44.440]  最可怕的方式
[00:27:44.440 --> 00:27:47.800]  來到她死在一個刑具上
[00:27:47.800 --> 00:27:52.040]  如果你將這一切加起來
[00:27:52.040 --> 00:27:54.240]  你跟我說這是一個祝福的話
[00:27:54.240 --> 00:27:56.040]  我會告訴你「閘住反彈」
[00:27:56.040 --> 00:28:01.040]  可能我們大家都是會這樣去看
[00:28:01.840 --> 00:28:02.840]  瑪利亞說
[00:28:02.840 --> 00:28:04.920]  從今天開始
[00:28:04.920 --> 00:28:08.120]  歷史上的歷代都會說我是一個有福的人
[00:28:08.120 --> 00:28:11.240]  但如果我們去看看她生命要面對的事
[00:28:11.240 --> 00:28:14.240]  無論是當刻她未婚懷孕的危機
[00:28:14.240 --> 00:28:16.520]  以至她生命裏面作為耶穌的母親
[00:28:16.520 --> 00:28:18.640]  她要經歷的一切一切
[00:28:18.640 --> 00:28:19.840]  我們可以
[00:28:19.840 --> 00:28:22.120]  以我們自己人的經驗來說
[00:28:22.120 --> 00:28:23.240]  我們會覺得
[00:28:23.240 --> 00:28:25.040]  這是一個祝福嗎
[00:28:25.040 --> 00:28:27.640]  如果我告訴你
[00:28:27.640 --> 00:28:29.720]  神呼召你去做一件事
[00:28:29.720 --> 00:28:30.640]  做宣教士
[00:28:30.640 --> 00:28:31.840]  最簡單
[00:28:31.840 --> 00:28:34.120]  我叫你去一個無法洗澡的地方
[00:28:34.120 --> 00:28:34.920]  可能你會覺得
[00:28:34.920 --> 00:28:36.440]  嘩,只是作弄我而已
[00:28:36.440 --> 00:28:37.240]  如果我告訴你
[00:28:37.240 --> 00:28:38.920]  你去的地方還要被人打的話
[00:28:38.920 --> 00:28:39.720]  你會覺得
[00:28:39.720 --> 00:28:41.240]  你不就去做吧
[00:28:41.240 --> 00:28:44.080]  如果這個祝福或召命
[00:28:44.080 --> 00:28:47.440]  在背後不是在我們眼中的一帆風順
[00:28:47.440 --> 00:28:49.120]  而是要歷盡滄桑的話
[00:28:49.120 --> 00:28:50.440]  可能我們已經覺得
[00:28:50.440 --> 00:28:52.720]  不是,神是想來折磨我
[00:28:52.720 --> 00:28:54.040]  神是想來作弄我
[00:28:54.040 --> 00:28:54.920]  或者神是
[00:28:54.920 --> 00:28:56.120]  是的,祂呼召我
[00:28:56.120 --> 00:28:57.840]  不過那些都很慘
[00:28:57.840 --> 00:29:01.040]  要有些很受苦的心智才可以
[00:29:01.040 --> 00:29:02.640]  那些不是福氣
[00:29:02.640 --> 00:29:05.840]  可能今天在我們每個人的生命裡
[00:29:05.840 --> 00:29:09.040]  我們都經歷過神的祝福
[00:29:09.040 --> 00:29:12.040]  但對我們來說
[00:29:12.040 --> 00:29:14.440]  那些祝福實在太過痛苦了
[00:29:14.440 --> 00:29:17.040]  那些祝福實在太過
[00:29:17.040 --> 00:29:19.520]  太過慘了
[00:29:19.520 --> 00:29:20.920]  那些祝福為我們的生命
[00:29:20.920 --> 00:29:23.440]  實在帶來太多的不愉快了
[00:29:23.440 --> 00:29:25.040]  到了一個地步
[00:29:25.040 --> 00:29:28.040]  我們覺得那些可能都不是祝福
[00:29:28.040 --> 00:29:31.440]  為什麼瑪麗亞可以在一個
[00:29:31.440 --> 00:29:32.840]  這樣的情況裡面
[00:29:32.840 --> 00:29:34.440]  面對著自己
[00:29:34.440 --> 00:29:36.640]  在一個未婚懷孕的危機裡面
[00:29:36.640 --> 00:29:38.840]  隨時可能會被她的未婚夫
[00:29:38.840 --> 00:29:40.840]  將她休了
[00:29:40.840 --> 00:29:43.240]  隨時會被她自己的家人趕出門口
[00:29:43.240 --> 00:29:44.440]  她隨時會經歷
[00:29:44.440 --> 00:29:46.240]  從此成為她餘下的人生
[00:29:46.240 --> 00:29:47.840]  成為一個邊緣的罪人
[00:29:47.840 --> 00:29:49.840]  為什麼她冒著這些風險的時候
[00:29:49.840 --> 00:29:51.040]  她仍然可以說
[00:29:51.040 --> 00:29:52.840]  我是一個有福的人呢
[00:29:54.440 --> 00:29:58.640]  頂智梅當她去到見伊麗莎白的時候
[00:29:58.640 --> 00:30:01.240]  一件很美麗的事發生了
[00:30:01.240 --> 00:30:04.040]  我們來看看第四十一節
[00:30:04.040 --> 00:30:06.840]  那裡說伊麗莎白一聽到瑪麗亞的文案
