
[00:00:00.000 --> 00:00:02.440]   Amen, amen, awesome.
[00:19:32.400 --> 00:19:35.620]   Perhaps only God can do that work."
[00:19:35.620 --> 00:19:40.100]   And so at this period, although they rebuild the temple and God's presence comes back,
[00:19:40.100 --> 00:19:41.860]   their thinking is slightly different.
[00:19:41.860 --> 00:19:47.340]   They're like, "God will need to step in in the future if ever humanity and the Spirit
[00:19:47.340 --> 00:19:48.940]   will ever reconcile together again."
[00:19:48.940 --> 00:19:52.980]   And then comes Jesus.
[00:19:52.980 --> 00:19:58.660]   Jesus, as we know, is the Messiah, the incarnation, fully God and fully human.
[00:19:58.660 --> 00:20:00.460]   And here's what I want you to think about that.
[00:20:00.460 --> 00:20:05.580]   This is the fullness now of the Spirit in a human person.
[00:20:05.580 --> 00:20:09.900]   The incarnation is this beautiful idea that the Spirit is no longer in a bush, it's no
[00:20:09.900 --> 00:20:13.900]   longer in a mountain, it's no longer in a box, it's no longer in a temple, it's now
[00:20:13.900 --> 00:20:15.960]   come in a person.
[00:20:15.960 --> 00:20:19.740]   And it's come in the fullness of a person so that the Spirit and humanity are now this
[00:20:19.740 --> 00:20:21.980]   picture of reconciliation.
[00:20:21.980 --> 00:20:25.540]   But note, it's still just one person.
[00:20:25.540 --> 00:20:31.060]   And Jesus, in living out the fullness of the Spirit within him, does the amazing external
[00:20:31.060 --> 00:20:37.460]   manifestations that we see, commands nature, walks on water, does the things, heals people,
[00:20:37.460 --> 00:20:41.460]   multiplies food, does crazy stuff through the power of the Spirit.
[00:20:41.460 --> 00:20:45.420]   And as he begins to walk out the kingdom, he begins to demonstrate what that kingdom
[00:20:45.420 --> 00:20:50.300]   could actually look like when the fullness of the Spirit and humanity come together.
[00:20:50.300 --> 00:20:52.620]   That's the beauty of the incarnation.
[00:20:52.620 --> 00:20:56.860]   But it's still just one person.
[00:20:56.860 --> 00:21:01.060]   From the death and resurrection, everything changes.
[00:21:01.060 --> 00:21:04.380]   And Jesus, in taking on the weight and the burden of sin onto his shoulders, for the
[00:21:04.380 --> 00:21:05.780]   wages of sin is death.
[00:21:05.780 --> 00:21:11.380]   As he takes that into death and is raised again to new life on the third day, sin now
[00:21:11.380 --> 00:21:12.900]   has been dealt with.
[00:21:12.900 --> 00:21:18.580]   The very thing that had separated the Spirit from humanity now dealt with.
[00:21:18.580 --> 00:21:25.220]   This is why, actually, he turns to the disciples in his resurrection and says, "Don't go anywhere.
[00:21:25.220 --> 00:21:29.060]   Wait, because I'm about to send you the thing that you truly need."
[00:21:29.060 --> 00:21:33.100]   He's like, "I need to actually go from here so that you will receive the fullness of this
[00:21:33.100 --> 00:21:35.500]   thing that I'm about to send to you."
[00:21:35.500 --> 00:21:36.500]   And so he does.
[00:21:36.500 --> 00:21:41.300]   He sends them the Holy Spirit, Acts chapter 2, and they begin to manifest the beauty of
[00:21:41.300 --> 00:21:43.500]   the gospel through human languages.
[00:21:43.500 --> 00:21:48.420]   And many people in Jerusalem at that time begin to turn and hear the gospel together
[00:21:48.420 --> 00:21:49.780]   for the first time.
[00:21:49.780 --> 00:21:56.700]   It is this beautiful idea that the Spirit now begins to get poured out on people, fulfilling
[00:21:56.700 --> 00:22:02.020]   the prophecy of Joel that would say, "In those days, the Spirit would come upon all flesh,"
[00:22:02.020 --> 00:22:05.500]   fulfilling the prophecy of Isaiah, who would say, "There is a time coming where the Spirit
[00:22:05.500 --> 00:22:09.500]   of the Lord will be upon me so I can preach good news to the poor."
[00:22:09.500 --> 00:22:13.780]   And these things all begin to come together as the disciples themselves experience the
[00:22:13.780 --> 00:22:16.100]   fullness of the Spirit within them.
[00:22:16.100 --> 00:22:21.620]   And they realize that there's no longer any separation anymore.
[00:22:21.620 --> 00:22:26.700]   This is why Paul, then, when he's writing to the church, he writes this most profound
[00:22:26.700 --> 00:22:28.180]   theological idea.
[00:22:28.180 --> 00:22:30.740]   No one in history had ever said this before.
[00:22:30.740 --> 00:22:35.340]   He says, "Don't you realize that you are now the temple of the Holy Spirit?"
[00:22:35.340 --> 00:22:38.420]   He's like, "It's not a building anymore.
[00:22:38.420 --> 00:22:43.260]   Oh, back in the old times, we needed the separation because we could not enter the holiness of
[00:22:43.260 --> 00:22:47.900]   God without sin having been dealt with, but now sin has been dealt with, so don't you
[00:22:47.900 --> 00:22:52.500]   realize that the Spirit is now happy to make His home within you?
[00:22:52.500 --> 00:22:56.940]   Happy to come and have that fullness of the Spirit and the fullness of humanity, no longer
[00:22:56.940 --> 00:23:01.940]   just in the incarnation of Christ, but in the church itself."
[00:23:01.940 --> 00:23:02.940]   Which is why I love this symbol.
[00:23:02.940 --> 00:23:05.220]   See all the people with the Spirit inside of them there?
[00:23:05.220 --> 00:23:06.660]   They look like bowling pins.
[00:23:06.660 --> 00:23:08.580]   They're not bowling pins.
[00:23:08.580 --> 00:23:11.100]   Those are people filled with the Spirit.
[00:23:11.100 --> 00:23:13.780]   Which is why, then, Paul writes to the church and he says, "Don't you know that the same
[00:23:13.780 --> 00:23:18.540]   Spirit that raised Jesus from the dead is now inside of you?"
[00:23:18.540 --> 00:23:22.620]   He then writes and says, "No one is able to say Jesus is Lord unless the Spirit enables
[00:23:22.620 --> 00:23:23.620]   them to say it."
[00:23:23.620 --> 00:23:25.020]   He's like, "The Spirit now.
[00:23:25.020 --> 00:23:26.020]   There's no barrier.
[00:23:26.020 --> 00:23:27.020]   There's no brokenness.
[00:23:27.020 --> 00:23:28.380]   There's no separation.
[00:23:28.380 --> 00:23:30.900]   We are now all filled with the Spirit of God.
[00:23:30.900 --> 00:23:34.940]   And yes, it's the external manifestations, and we give grace for that, but it's also
[00:23:34.940 --> 00:23:37.700]   the internal transformation that is at work.
[00:23:37.700 --> 00:23:45.100]   I can see the Spirit, and I can confess the Spirit because of the Spirit."
[00:23:45.100 --> 00:23:51.940]   So that's how Scripture would describe the movement, the eight primary movements of the
[00:23:51.940 --> 00:23:57.220]   Spirit, all to communicate that now the fullness of that Spirit is here with us.
[00:23:57.220 --> 00:24:02.820]   Now, that's a very quick overview, but let me give you two important things of it.
[00:24:02.820 --> 00:24:07.020]   The first is, I want you to see through all of this that there is a trajectory of the
[00:24:07.020 --> 00:24:09.620]   Spirit desiring to get closer and closer to you.
[00:24:09.620 --> 00:24:11.480]   Are you with me?
[00:24:11.480 --> 00:24:16.020]   So from the start, it's like, okay, just hovering over everything, but then the narrative of
[00:24:16.020 --> 00:24:20.900]   Scripture, if you follow it from Genesis to Revelation, is the Spirit basically pursuing
[00:24:20.900 --> 00:24:22.020]   you.
[00:24:22.020 --> 00:24:26.220]   The Spirit getting closer and closer and closer and closer, and when Jesus does the death
[00:24:26.220 --> 00:24:31.900]   and the resurrection, pays the price for sin, then within us, the Spirit is constantly on
[00:24:31.900 --> 00:24:34.540]   your pursuit.
[00:24:34.540 --> 00:24:38.580]   And this is a beautiful thing, because what the Scriptures really kind of teach us about
[00:24:38.580 --> 00:24:41.540]   the Spirit is that it's for our good.
[00:24:41.540 --> 00:24:47.220]   It's for our benefit to connect us with Jesus, who connects us to the Father.
[00:24:47.220 --> 00:24:52.600]   The Spirit manifests the person and the character of Jesus, which is what the Spirit has always
[00:24:52.600 --> 00:24:55.700]   done with the law that was given on Mount Sinai.
[00:24:55.700 --> 00:25:00.060]   Then in Pentecost, which we're celebrating next week, the law is now written on the tablets
[00:25:00.060 --> 00:25:01.900]   of our heart and poured out by the Spirit.
[00:25:01.900 --> 00:25:06.180]   In other words, the character of God is now not just written on some stone tablets, it's
[00:25:06.180 --> 00:25:08.380]   actually written within me.
[00:25:08.380 --> 00:25:14.460]   But I get to see and feel that Spirit at work now within me, and it is a profound thing.
[00:25:14.460 --> 00:25:23.540]   The brokenness of Andrew and the fullness of the Spirit as one.
[00:25:23.540 --> 00:25:27.700]   And the reason why that's important is because when you think about it that way, the Spirit
[00:25:27.700 --> 00:25:33.740]   is always to connect you to Jesus, it's always to connect you to the Father, it's always
[00:25:33.740 --> 00:25:35.860]   for your good.
[00:25:35.860 --> 00:25:39.460]   Which is really interesting, because I've struggled many times in my Christian life
[00:25:39.460 --> 00:25:41.620]   with fear when it comes to the Spirit.
[00:25:41.620 --> 00:25:43.620]   Anyone else ever felt that way?
[00:25:43.620 --> 00:25:46.980]   A little bit fearful of the Spirit?
[00:25:46.980 --> 00:25:47.980]   I know I have.
[00:25:47.980 --> 00:25:51.780]   I've had season where I'm like, I'm not sure if I want to pray and invite the Spirit to
[00:25:51.780 --> 00:25:54.100]   come more, because I don't want to bark like a dog.
[00:25:54.100 --> 00:25:55.100]   Right?
[00:25:55.100 --> 00:25:56.980]   Like, I don't want to do a weird thing.
[00:25:56.980 --> 00:26:01.540]   I've seen at times the Spirit do weird things to people, and I don't want to be doing weird
[00:26:01.540 --> 00:26:02.540]   things.
[00:26:02.540 --> 00:26:03.540]   That's embarrassing.
[00:26:03.540 --> 00:26:07.100]   So I've held myself back from the fullness of the Spirit at times out of fear.
[00:26:07.100 --> 00:26:09.940]   I wonder if that resonates with anyone here.
[00:26:09.940 --> 00:26:13.700]   But when the Scriptures teach us that the Spirit is always pursuing us, when the Scriptures
[00:26:13.700 --> 00:26:17.420]   teach us that the Spirit is leading us to Jesus, when we know that everything the Spirit
[00:26:17.420 --> 00:26:22.020]   has for us is for our good, Paul's like, why wouldn't we welcome it?
[00:26:22.020 --> 00:26:25.140]   Why wouldn't we eagerly desire the spiritual gifts?
[00:26:25.140 --> 00:26:28.380]   Why wouldn't we want the Spirit to fall on us and be a part of us?
[00:26:28.380 --> 00:26:32.980]   And if you're struggling here today with any sense of fear around the Holy Spirit, I can't
[00:26:32.980 --> 00:26:36.460]   wait to be able to pray with you in a moment.
[00:26:36.460 --> 00:26:39.820]   Because I believe that the Lord wants to do something significant by breaking off the
[00:26:39.820 --> 00:26:42.220]   fear that I think we can so easily hold.
[00:26:42.220 --> 00:26:48.780]   The reality is, the fear around the Holy Spirit is a strategy of the enemy.
[00:26:48.780 --> 00:26:53.020]   And as we stand together as a community and break off that stronghold that can easily
[00:26:53.020 --> 00:26:57.940]   be upon us, I believe we will be freer for the external manifestations and the internal
[00:26:57.940 --> 00:27:00.260]   transformation that the Spirit wants to bring.
[00:27:00.260 --> 00:27:01.260]   Is that okay?
[00:27:01.260 --> 00:27:02.580]   Okay, that's the first thing.
[00:27:02.580 --> 00:27:03.580]   Here's the second thing.
[00:27:03.580 --> 00:27:05.780]   I want you to come have a look at this.
[00:27:05.780 --> 00:27:11.620]   I want to explain now, before we go into prayer, exactly what all of this is saying to us about
[00:27:11.620 --> 00:27:13.260]   the work of the Spirit in fullness.
[00:27:13.260 --> 00:27:17.260]   Now I'm going to do the work of the Spirit in like a little Spirit bubble like that,
[00:27:17.260 --> 00:27:18.660]   but we actually know that it's a person, right?
[00:27:18.660 --> 00:27:19.660]   The Spirit is a person.
[00:27:19.660 --> 00:27:22.040]   We've talked about that in the series so far.
[00:27:22.040 --> 00:27:26.580]   But I want to explain to you what we see in this whole eight movements of the Spirit and
[00:27:26.580 --> 00:27:30.860]   how it begins to show us something quite significant that's taking place in the work.
[00:27:30.860 --> 00:27:35.020]   So there are actually two, that now looks like a tree by the way, but it's not a tree.
[00:27:35.020 --> 00:27:36.500]   Just bear with me.
[00:27:36.500 --> 00:27:41.980]   So what we see is that the Spirit is in the world.
[00:27:41.980 --> 00:27:46.140]   The Scriptures in that overview I gave us would teach us that the Spirit is actually
[00:27:46.140 --> 00:27:48.100]   in the world.
[00:27:48.100 --> 00:27:53.380]   In fact, the way it's described in Genesis as the ruach, it's a Hebrew word which means
[00:27:53.380 --> 00:27:55.500]   breath or wind.
[00:27:55.500 --> 00:28:00.340]   The idea that the Spirit is the breath that brings all of creation alive.
[00:28:00.340 --> 00:28:05.260]   In fact, it is the sustainer of all life.
[00:28:05.260 --> 00:28:12.380]   So the Spirit sustains and brings to life everything, holds everything in its heart,
[00:28:12.380 --> 00:28:15.940]   holds everything in its ability to be able to breathe, have its function, and have its
[00:28:15.940 --> 00:28:16.940]   being.
[00:28:16.940 --> 00:28:20.900]   So the Spirit is in the world so that everything might find life.
[00:28:20.900 --> 00:28:27.540]   Paul would later write in Romans chapter 8, Romans 8, this idea of like, hey, there's
[00:28:27.540 --> 00:28:33.540]   creation itself and it's groaning and longing for its own reconciliation, its own redemption
[00:28:33.540 --> 00:28:34.540]   with the Lord.
[00:28:34.540 --> 00:28:36.340]   There's this longing in it.
[00:28:36.340 --> 00:28:40.740]   And we see that the biggest picture of this is, as I've already explained, the incarnation,
[00:28:40.740 --> 00:28:48.540]   the power that there is in humanity and the Spirit now in the world together manifested
[00:28:48.540 --> 00:28:52.460]   in that beautiful way of the external and the internal that is at work.
[00:28:52.460 --> 00:28:55.500]   So the Scriptures teach us that the Spirit is in the world.
[00:28:55.500 --> 00:28:56.840]   Does that make sense?
[00:28:56.840 --> 00:29:01.220]   But the Scriptures also show us that the Spirit is upon the world.
[00:29:01.220 --> 00:29:05.240]   This is slightly different and it's important to understand the differences.
[00:29:05.240 --> 00:29:09.340]   So the Spirit in the world, the breath sustaining all life, the incarnation and its greatest
[00:29:09.340 --> 00:29:12.380]   expression, but the Spirit is also upon the world.
[00:29:12.380 --> 00:29:15.500]   We saw that with the hovering element.
[00:29:15.500 --> 00:29:21.220]   We see that in the prophetic words of Joel and Isaiah where they long for, as Joel would
[00:29:21.220 --> 00:29:26.740]   say that the Spirit in those days will be poured out upon all flesh, the idea that the
[00:29:26.740 --> 00:29:28.700]   Spirit moves upon.
[00:29:28.700 --> 00:29:34.060]   But this is seen most dramatically actually in the death and resurrection moment where
[00:29:34.060 --> 00:29:40.720]   the curtain, I can't spell, where the curtain in the temple is split from top to bottom.
[00:29:40.720 --> 00:29:46.300]   So in the moment where Jesus gives up his life, the curtain splits from top to bottom.
[00:29:46.300 --> 00:29:49.300]   Now the question we should ask is why does the curtain split from top to bottom?
[00:29:49.300 --> 00:29:57.220]   It splits, yes, so that humanity is now symbolically invited in to the presence of God, but the
[00:29:57.220 --> 00:30:02.800]   split is also there to illustrate that this presence now can come out into the world.
[00:30:02.800 --> 00:30:07.380]   So there is an in towards the Spirit by the cutting of the curtain, but there also is
[00:30:07.380 --> 00:30:12.700]   a releasing of the Spirit into the world through the beauty of that as well.
[00:30:12.700 --> 00:30:17.660]   This is really important because if you believe that the Spirit is upon the world and you
[00:30:17.660 --> 00:30:21.420]   believe that the Spirit is in the world, that means that when you wake up tomorrow and you
[00:30:21.420 --> 00:30:25.900]   go into your workplace, the Spirit is as much there as it is here right now.
[00:30:25.900 --> 00:30:28.180]   Are you following this?
[00:30:28.180 --> 00:30:32.500]   This is theologically really important so that when you get up and go to work tomorrow,
[00:30:32.500 --> 00:30:34.520]   you have the same expectations.
[00:30:34.520 --> 00:30:39.000]   It may not be worship music, it may be a board meeting, it may be a classroom, it may be
[00:30:39.000 --> 00:30:45.300]   whatever it is for you, but you can also think that the Spirit is as much at work in this
[00:30:45.300 --> 00:30:49.500]   place as he was yesterday at the vine.
[00:30:49.500 --> 00:30:55.100]   I think God wants to, in this time of uncharted, make sure that we're expectant in the community
[00:30:55.100 --> 00:30:59.780]   as much as we are in this community.
[00:30:59.780 --> 00:31:01.780]   Only me who is excited about that.
[00:31:01.780 --> 00:31:05.020]   Now, this is where I'm going to finish.
[00:31:05.020 --> 00:31:06.020]   Notice this.
[00:31:06.020 --> 00:31:09.380]   The same of what the Spirit has done in the world, he has also done in us.
[00:31:09.380 --> 00:31:12.940]   The Spirit is also in you.
[00:31:12.940 --> 00:31:21.940]   You can look at it later, but in 1 Corinthians 12, 3, in 1 Corinthians 6, 19, Paul basically
[00:31:21.940 --> 00:31:26.860]   says the same thing, that we are able to say that Jesus is Lord because of the work of
[00:31:26.860 --> 00:31:28.260]   the Spirit in us.
[00:31:28.260 --> 00:31:34.020]   So the Spirit is in you to bring you to salvation, first and foremost, and then Paul says it
[00:31:34.020 --> 00:31:40.380]   is sanctification, the ongoing work of the Spirit to make us more and more like his son
[00:31:40.380 --> 00:31:44.900]   Christ Jesus, and that is Ephesians chapter 4.
[00:31:44.900 --> 00:31:51.940]   Now in this process of sanctification, he gives us what's called the fruits of the Spirit,
[00:31:51.940 --> 00:31:58.580]   the Spirit that actually bears fruit inside of us, Galatians 5.22, and Ellison is going
[00:31:58.580 --> 00:32:02.300]   to preach and teach more on that fruit of the Spirit next week.
[00:32:02.300 --> 00:32:06.500]   So the Spirit is in you for salvation and sanctification.
[00:32:06.500 --> 00:32:07.540]   Helpful?
[00:32:07.540 --> 00:32:15.860]   But the Spirit is also at times upon you, and the Spirit comes upon you for various
[00:32:15.860 --> 00:32:17.140]   different things.
[00:32:17.140 --> 00:32:22.460]   This is seen predominantly, again, you can look at 1 Corinthians 12, 1 Corinthians 14,
[00:32:22.460 --> 00:32:27.660]   where it speaks ideally around the ideas of the gifts, the gifts of the Spirit and how
[00:32:27.660 --> 00:32:32.380]   the gifts of the Spirit are at work in us, upon us, using us.
[00:32:32.380 --> 00:32:37.380]   Now, the important thing is that the upon you work of the Spirit is to essentially do
[00:32:37.380 --> 00:32:38.380]   this thing.
[00:32:38.380 --> 00:32:41.480]   It's to empower you.
[00:32:41.480 --> 00:32:47.540]   So where the Spirit is in you for salvation and sanctification, the Spirit comes upon
[00:32:47.540 --> 00:32:49.980]   you to empower you.
[00:32:49.980 --> 00:32:53.100]   And the question is, why and what is it empowering?
[00:32:53.100 --> 00:32:56.540]   Well, the Bible would suggest two areas.
[00:32:56.540 --> 00:32:59.860]   First of all, kingdom advancement.
[00:32:59.860 --> 00:33:01.740]   This is what we see in the life of Jesus.
[00:33:01.740 --> 00:33:03.840]   It's what we see in the life of the church.
[00:33:03.840 --> 00:33:08.000]   The Spirit pours out upon his people and prophetic words come.
[00:33:08.000 --> 00:33:11.620]   Prophetic words that help people to understand who God is, prophetic words that maybe changes
[00:33:11.620 --> 00:33:17.900]   something in someone's life, a word of knowledge that actually changes somebody's life dramatically.
[00:33:17.900 --> 00:33:24.220]   Jesus' miracles performed to inaugurate the kingdom, the church now embracing the miraculous
[00:33:24.220 --> 00:33:30.540]   to show the world signs of the kingdom that is here, the kingdom advancement empowered
[00:33:30.540 --> 00:33:33.320]   by the Spirit that is upon us.
[00:33:33.320 --> 00:33:37.820]   But then also, it speaks about the idea of victory over sin.
[00:33:37.820 --> 00:33:43.260]   Now, of course, in Jesus' death and resurrection, sin is defeated.
[00:33:43.260 --> 00:33:47.220]   But I think we all know that sometimes sin has a stronghold in us.
[00:33:47.220 --> 00:33:49.580]   Sometimes sin can become habitual for us.
[00:33:49.580 --> 00:33:54.180]   And as much as we might try to fight it, we realize that there's a weakness to us.
[00:33:54.180 --> 00:33:59.100]   The Spirit comes upon us at times to bring us greater victory over sin, particularly
[00:33:59.100 --> 00:34:03.740]   where there's strongholds or there's habitual sin that we've not been able to break at any
[00:34:03.740 --> 00:34:06.220]   point in time.
[00:34:06.220 --> 00:34:11.380]   So the Spirit is in you and the Spirit is upon you.
[00:34:11.380 --> 00:34:12.380]   Is that helpful?
[00:34:12.380 --> 00:34:14.820]   All right, five of you.
[00:34:14.820 --> 00:34:15.820]   Good.
[00:34:15.820 --> 00:34:16.820]   Now, notice this.
[00:34:16.820 --> 00:34:18.900]   Here's what we actually do.
[00:34:18.900 --> 00:34:25.140]   We put all of these things into boxes and we find our preferences.
[00:34:25.140 --> 00:34:28.660]   And so for some of you, like I said earlier, you're like fully comfortable in this space
[00:34:28.660 --> 00:34:29.660]   right here.
[00:34:29.660 --> 00:34:33.100]   But this idea kind of freaks you out a little bit.
[00:34:33.100 --> 00:34:37.180]   Or maybe you're very comfortable in this space because that's how you were brought up.
[00:34:37.180 --> 00:34:39.860]   Maybe you've been in a church environment where that's really clear.
[00:34:39.860 --> 00:34:43.780]   But this whole sort of fruit of the Spirit sanctification thing, you're not quite sure
[00:34:43.780 --> 00:34:44.780]   about that.
[00:34:44.780 --> 00:34:48.660]   Maybe, again, you don't believe that God can be as powerful in your workplace as He is
[00:34:48.660 --> 00:34:51.220]   for 90 minutes at the vine on a Sunday.
[00:34:51.220 --> 00:34:53.420]   We can all have our boxes.
[00:34:53.420 --> 00:34:57.140]   And what I'm trying to say to us today is that if we're really going to embrace the
[00:34:57.140 --> 00:35:02.760]   work of the Spirit, it needs to be in all of these areas in our world and in our lives.
[00:35:02.760 --> 00:35:07.260]   In the world, upon the world, in you, upon you.
[00:35:07.260 --> 00:35:08.260]   Helpful?
[00:35:08.260 --> 00:35:09.980]   All right.
[00:35:09.980 --> 00:35:14.660]   So that was like the intro.
[00:35:14.660 --> 00:35:17.920]   I'm freaking you out now.
[00:35:17.920 --> 00:35:20.700]   This is the main course.
[00:35:20.700 --> 00:35:24.820]   Because I've just unpacked a bunch of theological stuff for you, which is helpful and interesting,
[00:35:24.820 --> 00:35:25.820]   I hope.
[00:35:25.820 --> 00:35:33.980]   But the reality is God does all of this so that He can transform and change us, culture,
[00:35:33.980 --> 00:35:36.100]   society, the world.
[00:35:36.100 --> 00:35:40.220]   The good news of Jesus Christ is not that a church changes anything, but Jesus changes
[00:35:40.220 --> 00:35:41.540]   it.
[00:35:41.540 --> 00:35:45.300]   The good news of Jesus Christ is not that a person can heal another person, but that
[00:35:45.300 --> 00:35:47.660]   the Spirit of God can heal someone.
[00:35:47.660 --> 00:35:51.260]   The good news of Jesus Christ is that it all is about Him.
[00:35:51.260 --> 00:35:57.980]   And He does all of this, not so, and we said this the other week, not so He can show off,
[00:35:57.980 --> 00:36:00.300]   but so that He can act.
[00:36:00.300 --> 00:36:04.140]   So He can take us from a place of brokenness to greater freedom.
[00:36:04.140 --> 00:36:08.860]   So that He can take us from a place of darkness to a place of light, where He can take the
[00:36:08.860 --> 00:36:12.180]   disorder in us and bring it into order.
[00:36:12.180 --> 00:36:14.660]   And that's what we want to do now.
[00:36:14.660 --> 00:36:16.460]   We've got 25 minutes.
[00:36:16.460 --> 00:36:20.020]   Can you believe it?
[00:36:20.020 --> 00:36:22.220]   I hope you're excited.
[00:36:22.220 --> 00:36:23.220]   I'm excited.
[00:36:23.220 --> 00:36:25.300]   We're going to have a prayer team in the upper house.
[00:36:25.300 --> 00:36:27.540]   We're going to have a prayer team here in the lower house.
[00:36:27.540 --> 00:36:28.700]   We're going to have some people at the front.
[00:36:28.700 --> 00:36:29.980]   There's going to be some people here.
[00:36:29.980 --> 00:36:31.860]   There's going to be some people around here.
[00:36:31.860 --> 00:36:34.540]   And here's what we're going to do.
[00:36:34.540 --> 00:36:39.300]   No one's going to be forced to do anything, but if you would like to receive prayer, maybe
[00:36:39.300 --> 00:36:40.580]   for you it's like, you know what?
[00:36:40.580 --> 00:36:42.220]   I've got too much fear.
[00:36:42.220 --> 00:36:45.620]   I've got too much fear and it's holding me back from this box right here, and I would
[00:36:45.620 --> 00:36:48.900]   love someone to pray for me and to release that fear.
[00:36:48.900 --> 00:36:52.380]   Or maybe you're looking for more of the fruit to be at work in your life, and you'd like
[00:36:52.380 --> 00:36:55.820]   someone to stand for you and pray for the fruit to manifest.
[00:36:55.820 --> 00:37:00.020]   Maybe you want more expectation for your workplace, and you want someone to come around you and
[00:37:00.020 --> 00:37:01.020]   stand with you.
[00:37:01.020 --> 00:37:04.500]   Maybe there's some habitual sin that's going on, and you're like, you know what?
[00:37:04.500 --> 00:37:06.220]   I've ignored it for too long.
[00:37:06.220 --> 00:37:08.180]   I've tried to battle it in my own strength.
[00:37:08.180 --> 00:37:10.300]   I've built my own Tower of Babel.
[00:37:10.300 --> 00:37:11.300]   Nothing is working.
[00:37:11.300 --> 00:37:14.820]   I need the Spirit to break me free.
[00:37:14.820 --> 00:37:16.180]   I'd love to do that.
[00:37:16.180 --> 00:37:18.540]   We would love to do that with you today.
[00:37:18.540 --> 00:37:23.500]   So whatever it might mean for you, how is it that you would like to receive prayer?
[00:37:23.500 --> 00:37:24.500]   And this is what we're going to do.
[00:37:24.500 --> 00:37:26.420]   We're just going to enable a time of prayer.
[00:37:26.420 --> 00:37:29.940]   There's going to be some worship happening, so if you're not being prayed for, if you
[00:37:29.940 --> 00:37:34.460]   just want to worship, maybe reflect on what we've taught today, invite the Spirit to be
[00:37:34.460 --> 00:37:35.980]   with you in worship.
[00:37:35.980 --> 00:37:39.140]   If you'd like to come forward for prayer in a moment, we're going to do that for you as
[00:37:39.140 --> 00:37:40.140]   well.
[00:37:40.140 --> 00:37:43.060]   So why don't we all stand together?
[00:37:43.060 --> 00:37:48.100]   And I'm just going to invite our pastors and prayer leaders and elders just to be available,
[00:37:48.100 --> 00:37:52.060]   whether that's to come to the front here or just on the sides in the upper house at the
[00:37:52.060 --> 00:37:54.380]   front and the back.
[00:37:54.380 --> 00:37:58.220]   I wonder whether we just all open our hands if you're comfortable to do so, and I'm going
[00:37:58.220 --> 00:38:03.620]   to pray and then we're going to invite you to respond.
[00:38:03.620 --> 00:38:10.780]   Father, we are standing before you as your people, and we're so grateful that we're at
[00:38:10.780 --> 00:38:16.940]   the part of the biblical story where the Spirit is at work in us, where the Spirit, because
[00:38:16.940 --> 00:38:21.940]   of Christ's death and resurrection, is fully here for us.
[00:38:21.940 --> 00:38:30.420]   And Father, we stand here at the Vine on the first Sunday of June 2025, and we say, "Come
[00:38:30.420 --> 00:38:32.980]   Holy Spirit.
[00:38:32.980 --> 00:38:35.300]   Come Holy Spirit.
[00:38:35.300 --> 00:38:37.660]   Come Holy Spirit."
[00:38:37.660 --> 00:38:41.240]   We pray you would break fear in the name of Jesus.
[00:38:41.240 --> 00:38:45.240]   We pray you would bring healings in the name of Jesus.
[00:38:45.240 --> 00:38:50.480]   We pray that the miraculous would be manifested here in the name of Jesus.
[00:38:50.480 --> 00:38:56.420]   We pray for sanctification, salvation, the fruit of the Spirit.
[00:38:56.420 --> 00:38:58.620]   We pray for our workplaces.
[00:38:58.620 --> 00:39:02.060]   We pray for the places of influence you've given us.
[00:39:02.060 --> 00:39:08.420]   We pray that the Spirit would be in and upon the world, in and upon us, and we pray this
[00:39:08.420 --> 00:39:14.460]   fervently.
[00:39:14.460 --> 00:39:17.180]   So I encourage you to be brave.
[00:39:17.180 --> 00:39:21.340]   You'd like to receive prayer, you can just make your way out and come forward, both in
[00:39:21.340 --> 00:39:25.680]   the upper house, again, here in the overflow, you can come on into the room as well.
[00:39:25.680 --> 00:39:28.900]   And we're just gonna take time to pray for each one of you personally.
[00:39:28.900 --> 00:39:33.260]   So anybody who'd like to receive personal prayer, please come forward.
[00:39:33.260 --> 00:39:35.840]   (gentle music)
[00:39:35.840 --> 00:39:45.840]   [BLANK_AUDIO]

