
[00:00:00.000 --> 00:00:03.000]  "早安,新年快樂"
[00:23:54.000 --> 00:23:55.000]  去充滿我們
[00:23:55.000 --> 00:23:57.000]  充滿他的憐憫
[00:23:57.000 --> 00:24:07.000]  所以你覺得上帝
[00:24:07.000 --> 00:24:08.000]  想你見到什麼人呢?
[00:24:08.000 --> 00:24:10.000]  和對哪些人充滿憐憫呢?
[00:24:10.000 --> 00:24:17.000]  上帝想你今年
[00:24:17.000 --> 00:24:19.000]  2025年看到哪一個呢?
[00:24:19.000 --> 00:24:26.000]  可能這些真是很多事情
[00:24:26.000 --> 00:24:28.000]  因為我們見到身邊
[00:24:28.000 --> 00:24:30.000]  真是很多不同的事情在發生
[00:24:30.000 --> 00:24:35.000]  但是上帝沒有馬上叫門徒
[00:24:35.000 --> 00:24:36.000]  做些什麼
[00:24:36.000 --> 00:24:44.000]  在第37至38節就是這樣說
[00:24:47.000 --> 00:24:49.000]  於是對門徒說
[00:24:49.000 --> 00:24:55.000]  要收的莊稼多,做工的人少
[00:24:55.000 --> 00:24:57.000]  所以你們要求莊稼的主
[00:24:57.000 --> 00:24:59.000]  差遣做工的人出去
[00:24:59.000 --> 00:25:01.000]  收他的莊稼
[00:25:01.000 --> 00:25:10.000]  我很喜歡這個
[00:25:10.000 --> 00:25:11.000]  因為當耶穌說
[00:25:11.000 --> 00:25:13.000]  當面對壓倒性的需要
[00:25:13.000 --> 00:25:15.000]  和少量的資源的時候
[00:25:15.000 --> 00:25:17.000]  我們要來到上帝前面禱告
[00:25:17.000 --> 00:25:23.000]  和我們平時回應問題的時候
[00:25:23.000 --> 00:25:24.000]  是不一樣的
[00:25:24.000 --> 00:25:27.000]  通常我們會做兩件事
[00:25:27.000 --> 00:25:32.000]  那些喜歡做事的時候
[00:25:32.000 --> 00:25:33.000]  就馬上跳進去
[00:25:33.000 --> 00:25:35.000]  做很多不同的事情
[00:25:35.000 --> 00:25:42.000]  然後就會做好自己生命所有的精力
[00:25:42.000 --> 00:25:43.000]  然後就完結了
[00:25:45.000 --> 00:25:47.000]  有些感受性強烈的話
[00:25:47.000 --> 00:25:49.000]  他感受到很多的需要之後
[00:25:49.000 --> 00:25:50.000]  就覺得太誇張了
[00:25:50.000 --> 00:25:51.000]  我做不到所有的事情
[00:25:51.000 --> 00:25:52.000]  於是什麼都做不到
[00:25:52.000 --> 00:26:03.000]  但其實是禱告
[00:26:03.000 --> 00:26:05.000]  去推動我們向前行
[00:26:05.000 --> 00:26:06.000]  用有力量的方式
[00:26:06.000 --> 00:26:08.000]  回應我們周圍見到的需要
[00:26:16.000 --> 00:26:17.000]  而這件事對我們來說
[00:26:17.000 --> 00:26:18.000]  很重要的就是
[00:26:18.000 --> 00:26:19.000]  除了主通文之外
[00:26:19.000 --> 00:26:21.000]  這就是耶穌唯一一次
[00:26:21.000 --> 00:26:22.000]  特別告訴我們
[00:26:22.000 --> 00:26:24.000]  我們要為什麼祈禱的事情
[00:26:24.000 --> 00:26:31.000]  不要被壓倒性的工作
[00:26:31.000 --> 00:26:32.000]  壓倒性的場地
[00:26:32.000 --> 00:26:33.000]  讓我們感受到
[00:26:33.000 --> 00:26:34.000]  做不到任何事情
[00:26:34.000 --> 00:26:39.000]  不要被壓倒性的工作
[00:26:39.000 --> 00:26:40.000]  壓倒性的場地
[00:26:40.000 --> 00:26:41.000]  讓我們感受到
[00:26:41.000 --> 00:26:42.000]  做不到任何事情
[00:26:46.000 --> 00:26:48.000]  你要記得莊家的主是誰
[00:26:48.000 --> 00:26:52.000]  是一個活的上帝
[00:26:52.000 --> 00:26:57.000]  是擁有所有資源的上帝
[00:26:57.000 --> 00:27:02.000]  祂會為我們預備
[00:27:02.000 --> 00:27:04.000]  我們一切所要做的工作的上帝
[00:27:04.000 --> 00:27:11.000]  這件事就會給我們帶來勇氣
[00:27:11.000 --> 00:27:13.000]  去做祂要我們做的事情
[00:27:16.000 --> 00:27:18.000]  當我們見到莊家已經預備好的時候
[00:27:18.000 --> 00:27:20.000]  就證明上帝已經在工廠裏面工作
[00:27:20.000 --> 00:27:27.000]  祂想我們一起和祂合作
[00:27:27.000 --> 00:27:29.000]  去做祂要我們完成的工作
[00:27:29.000 --> 00:27:43.000]  當我們被壓倒性的心靈上
[00:27:43.000 --> 00:27:45.000]  體力上的需要去嚇怕我們的時候
[00:27:45.000 --> 00:27:47.000]  我們一定要由禱告開始
[00:27:47.000 --> 00:27:49.000]  讓禱告成為我們的動力
[00:27:49.000 --> 00:27:52.000]  用禱告開始
[00:27:52.000 --> 00:28:09.000]  祂不單叫我們出去
[00:28:09.000 --> 00:28:11.000]  也會興起新的工人
[00:28:11.000 --> 00:28:13.000]  和他們一起出去
[00:28:13.000 --> 00:28:14.000]  要興起新的人
[00:28:14.000 --> 00:28:16.000]  賜給他們新的熱誠和目標
[00:28:16.000 --> 00:28:18.000]  為他們的國度去工作
[00:28:18.000 --> 00:28:23.000]  在原文裏面
[00:28:23.000 --> 00:28:25.000]  差遣這個字叫做ekbalo
[00:28:25.000 --> 00:28:32.000]  解釋是做差遣出去
[00:28:32.000 --> 00:28:33.000]  趕出去
[00:28:33.000 --> 00:28:34.000]  拋出去
[00:28:34.000 --> 00:28:35.000]  推出去和逼出去
[00:28:40.000 --> 00:28:42.000]  也是上帝趕烏鬼的時候
[00:28:42.000 --> 00:28:43.000]  用的同一個字
[00:28:43.000 --> 00:28:50.000]  為什麼用這麼強烈的字
[00:28:50.000 --> 00:28:51.000]  去差遣我們出去呢?
[00:28:51.000 --> 00:28:57.000]  答案很明顯
[00:28:57.000 --> 00:28:58.000]  因為我們在一個舒適區裏面
[00:28:58.000 --> 00:28:59.000]  太舒適了
[00:28:59.000 --> 00:29:06.000]  我們要聖靈的工作
[00:29:06.000 --> 00:29:07.000]  去拋我們出去
[00:29:07.000 --> 00:29:08.000]  逼我們出去
[00:29:10.000 --> 00:29:11.000]  我們也感受得到
[00:29:11.000 --> 00:29:12.000]  上帝在這一年
[00:29:12.000 --> 00:29:13.000]  想我們拋我們出去
[00:29:13.000 --> 00:29:14.000]  去差遣我們出去
[00:29:14.000 --> 00:29:15.000]  叫我們為這個城市
[00:29:15.000 --> 00:29:16.000]  為這個人民去服務
[00:29:16.000 --> 00:29:21.000]  我想你感受到一樣東西
[00:29:21.000 --> 00:29:27.000]  你有沒有留意到
[00:29:27.000 --> 00:29:28.000]  祈禱的內容
[00:29:28.000 --> 00:29:29.000]  其實是些什麼呢?
[00:29:29.000 --> 00:29:34.000]  是祈禱
[00:29:34.000 --> 00:29:35.000]  是祈禱
[00:29:35.000 --> 00:29:36.000]  祈禱祈禱
[00:29:39.000 --> 00:29:41.000]  是教會的祈禱內容
[00:29:41.000 --> 00:29:54.000]  你和我就是耶穌的禱告內容
[00:29:54.000 --> 00:29:55.000]  耶穌沒有叫我們
[00:29:55.000 --> 00:29:57.000]  去為那些人群去祈禱
[00:29:57.000 --> 00:29:59.000]  他是叫我們為工人
[00:29:59.000 --> 00:30:01.000]  被差遣出去去祈禱
[00:30:01.000 --> 00:30:06.000]  沒有誤會我的意思
[00:30:06.000 --> 00:30:08.000]  我們真的要為所有人去祈禱
[00:30:10.000 --> 00:30:11.000]  但在這個情況裡面
[00:30:11.000 --> 00:30:12.000]  耶穌沒有叫我們
[00:30:12.000 --> 00:30:13.000]  去為那些受困擾的
[00:30:13.000 --> 00:30:14.000]  受苦難的人去祈禱
[00:30:14.000 --> 00:30:19.000]  他是為那些工人去祈禱
[00:30:19.000 --> 00:30:21.000]  為那些差遣出去工地的人去祈禱
[00:30:21.000 --> 00:30:26.000]  因為莊稼很多
[00:30:26.000 --> 00:30:27.000]  做工的人少
[00:30:27.000 --> 00:30:33.000]  所以我們是耶穌的祈禱內容
[00:30:33.000 --> 00:30:37.000]  因為祂想我們
[00:30:37.000 --> 00:30:39.000]  拋我們出去
[00:30:39.000 --> 00:30:44.000]  進入祂的工場當中
[00:30:44.000 --> 00:30:50.000]  祂透過聖靈的工作
[00:30:50.000 --> 00:30:52.000]  在我們心裡面去感動我們
[00:30:52.000 --> 00:30:57.000]  當是聖靈的工作
[00:30:57.000 --> 00:30:58.000]  而不是我們自己力量的時候
[00:30:58.000 --> 00:31:03.000]  是好事發生的時候
[00:31:08.000 --> 00:31:10.000]  就是當人的生命和感受
[00:31:10.000 --> 00:31:12.000]  被上帝的聖靈去感動
[00:31:12.000 --> 00:31:13.000]  去改變的時候
[00:31:13.000 --> 00:31:17.000]  就是人的生命
[00:31:17.000 --> 00:31:18.000]  去到遇見上帝的時候
[00:31:18.000 --> 00:31:25.000]  就是在那些黑暗當中工作
[00:31:25.000 --> 00:31:26.000]  但得到釋放的時候
[00:31:26.000 --> 00:31:36.000]  就是當他們的生命
[00:31:36.000 --> 00:31:37.000]  在黑暗當中工作
[00:31:37.000 --> 00:31:38.000]  但他們能夠轉變
[00:31:38.000 --> 00:31:39.000]  去到光明當中
[00:31:39.000 --> 00:31:40.000]  為天外的事工
[00:31:40.000 --> 00:31:41.000]  去服務工作的時候
[00:31:41.000 --> 00:31:50.000]  所以耶穌叫我們去祈禱
[00:31:50.000 --> 00:31:51.000]  讓我們能夠被拋出去
[00:31:51.000 --> 00:31:52.000]  去成為祂的工人
[00:31:52.000 --> 00:31:59.000]  但可能有些人還坐在那裡
[00:31:59.000 --> 00:32:00.000]  就說其實不是我
[00:32:05.000 --> 00:32:07.000]  我不是一個博士的學位
[00:32:07.000 --> 00:32:08.000]  關於聖經的事情
[00:32:08.000 --> 00:32:12.000]  我不是一個牧師
[00:32:12.000 --> 00:32:13.000]  我不是一個傳道人
[00:32:13.000 --> 00:32:17.000]  我也不夠愛鄉
[00:32:17.000 --> 00:32:31.000]  但很有趣的是
[00:32:31.000 --> 00:32:32.000]  在希臘文中
[00:32:32.000 --> 00:32:33.000]  工人的意思是
[00:32:34.000 --> 00:32:35.000]  簡單一點來說
[00:32:35.000 --> 00:32:37.000]  就是農夫或者一些做勞動的人
[00:32:37.000 --> 00:32:51.000]  他不是叫我們祈禱
[00:32:51.000 --> 00:32:53.000]  把一些很專業的人送出去
[00:32:53.000 --> 00:32:54.000]  而是祈禱
[00:32:54.000 --> 00:32:56.000]  叫一些我們好像勞動的
[00:32:56.000 --> 00:32:58.000]  去做簡單的務的人出去
[00:33:05.000 --> 00:33:06.000]  我們要做的事情
[00:33:06.000 --> 00:33:07.000]  不是一些很特別才能的事情
[00:33:07.000 --> 00:33:10.000]  而是祈禱一個願意的心
[00:33:10.000 --> 00:33:11.000]  去服侍就可以了
[00:33:11.000 --> 00:33:14.000]  你也可以做這份工作
[00:33:14.000 --> 00:33:25.000]  無論你熟不熟悉聖經也好
[00:33:25.000 --> 00:33:27.000]  或者你在教會有多久也好
[00:33:27.000 --> 00:33:29.000]  你都可以做好這份工作
[00:33:29.000 --> 00:33:32.000]  我們都懂得聆聽別人
[00:33:34.000 --> 00:33:35.000]  我們都懂得被別人擁抱
[00:33:35.000 --> 00:33:41.000]  我們都懂得怎樣為別人買杯咖啡
[00:33:41.000 --> 00:33:47.000]  我們都懂得用自己有的資源
[00:33:47.000 --> 00:33:49.000]  去實際地幫助別人
[00:33:49.000 --> 00:33:57.000]  我們也懂得怎樣跟別人分享自己
[00:33:57.000 --> 00:33:59.000]  怎樣被上帝捉摸
[00:33:59.000 --> 00:34:01.000]  在我們生命中做過的事情
[00:34:01.000 --> 00:34:02.000]  去分享出去
[00:34:05.000 --> 00:34:09.000]  就算講得不好
[00:34:09.000 --> 00:34:11.000]  上帝都會使用你所講的話
[00:34:11.000 --> 00:34:13.000]  去祝福其他人的生命
[00:34:13.000 --> 00:34:16.000]  所以不要再講藉口
[00:34:16.000 --> 00:34:22.000]  不要再放在我們沒有的事情上
[00:34:22.000 --> 00:34:27.000]  而去專注於上帝是誰
[00:34:27.000 --> 00:34:30.000]  他覺得你是誰
[00:34:33.000 --> 00:34:35.000]  以及他放在你手上
[00:34:35.000 --> 00:34:37.000]  去邀請你跟他同工的事情是什麼
[00:34:37.000 --> 00:34:39.000]  所以我們一起去吧 教會
[00:34:39.000 --> 00:34:41.000]  我們一起去做吧
[00:34:41.000 --> 00:34:47.000]  在第十章那裡
[00:34:47.000 --> 00:35:00.000]  應該有一個章節是講
[00:35:00.000 --> 00:35:02.000]  上帝怎樣差遣門徒
[00:35:02.000 --> 00:35:04.000]  去到工場上的講述
[00:35:04.000 --> 00:35:15.000]  那個轉變就是
[00:35:15.000 --> 00:35:17.000]  有些門徒看著耶穌去到工作
[00:35:17.000 --> 00:35:20.000]  觀察者變成了積極參與事工的人
[00:35:20.000 --> 00:35:30.000]  這個轉變是怎樣看得到的呢
[00:35:30.000 --> 00:35:32.000]  就是由第一節的門徒當中
[00:35:32.000 --> 00:35:34.000]  變成第二節的使徒當中
[00:35:34.000 --> 00:35:41.000]  因為使徒的意思就是
[00:35:41.000 --> 00:35:43.000]  被差遣的信差或者是代理人
[00:35:43.000 --> 00:35:51.000]  我覺得上帝就是想我們
[00:35:51.000 --> 00:35:53.000]  在當中經歷這個轉變
[00:35:53.000 --> 00:35:58.000]  我們幻想一個派對
[00:36:00.000 --> 00:36:02.000]  然後大家就站在牆的旁邊
[00:36:02.000 --> 00:36:05.000]  沒有人參與跳舞
[00:36:05.000 --> 00:36:08.000]  他想我們站出來
[00:36:08.000 --> 00:36:10.000]  然後開始跳舞
[00:36:10.000 --> 00:36:14.000]  他想我們一起去參與他的事工當中
[00:36:14.000 --> 00:36:21.000]  我想邀請敬拜隊一起上來
[00:36:21.000 --> 00:36:26.000]  然後我們一起跳舞
[00:36:30.000 --> 00:36:32.000]  上帝在我們身邊的人已經開始工作
[00:36:32.000 --> 00:36:39.000]  同樣的憐憫
[00:36:39.000 --> 00:36:41.000]  同樣的愛
[00:36:41.000 --> 00:36:43.000]  同樣的工作
[00:36:43.000 --> 00:36:44.000]  你也曾經歷過
[00:36:44.000 --> 00:36:50.000]  他很想也很渴望
[00:36:50.000 --> 00:36:57.000]  讓其他人也同樣地經歷
[00:37:00.000 --> 00:37:01.000]  讓他們感受得到
[00:37:01.000 --> 00:37:04.000]  他很想你
[00:37:04.000 --> 00:37:10.000]  能夠參與在這些醫治
[00:37:10.000 --> 00:37:12.000]  在這些釋放的事情當中
[00:37:12.000 --> 00:37:15.000]  我不認識你
[00:37:15.000 --> 00:37:21.000]  我想在2025年
[00:37:21.000 --> 00:37:23.000]  我自己很想見到這件事情
[00:37:23.000 --> 00:37:28.000]  當我們在2025年年尾的時候
[00:37:31.000 --> 00:37:32.000]  我想見到見證
[00:37:32.000 --> 00:37:37.000]  我想見到人得救的見證
[00:37:37.000 --> 00:37:46.000]  我想由焦慮當中
[00:37:46.000 --> 00:37:48.000]  我想見到人從傷心絕望當中
[00:37:48.000 --> 00:37:50.000]  能夠轉向見到神
[00:37:50.000 --> 00:37:55.000]  我想一些破碎的人能夠得到醫治
[00:38:01.000 --> 00:38:03.000]  我想人的生命能夠得到上帝的大能
[00:38:03.000 --> 00:38:04.000]  得到提升
[00:38:04.000 --> 00:38:11.000]  因為上帝的愛
[00:38:11.000 --> 00:38:12.000]  透過教會裏面的人
[00:38:12.000 --> 00:38:13.000]  去影響生命
[00:38:13.000 --> 00:38:19.000]  這是上帝在我們心目中的心意
[00:38:19.000 --> 00:38:22.000]  問題是
[00:38:22.000 --> 00:38:25.000]  你願不願意呢
[00:38:25.000 --> 00:38:27.000]  你信不信呢
[00:38:29.000 --> 00:38:30.000]  你信不信他會使用你
[00:38:30.000 --> 00:38:31.000]  成為他的工人呢
[00:38:31.000 --> 00:38:36.000]  所以我想現在邀請你
[00:38:36.000 --> 00:38:42.000]  去祈禱耶穌叫我們祈禱的這個禱
[00:38:42.000 --> 00:38:49.000]  我想你亦都看這個
[00:38:49.000 --> 00:38:50.000]  21日的禁食祈禱當中
[00:38:50.000 --> 00:38:52.000]  去祈禱這個禱
[00:38:55.000 --> 00:38:59.000]  裝甲的主會參與他的工人進入工場當中
[00:38:59.000 --> 00:39:09.000]  如果你在心裏聽到這個是對的回應
[00:39:09.000 --> 00:39:10.000]  你就跟上帝說
[00:39:10.000 --> 00:39:11.000]  我願意
[00:39:11.000 --> 00:39:13.000]  我願意踏進這個工場裏面
[00:39:13.000 --> 00:39:14.000]  我願意被你使用
[00:39:14.000 --> 00:39:16.000]  然後他就會做
[00:39:16.000 --> 00:39:18.000]  他會使用你
[00:39:23.000 --> 00:39:25.000]  你會做到比你想像中更多的事情出來
[00:39:25.000 --> 00:39:28.000]  我都想見到
[00:39:28.000 --> 00:39:31.000]  我希望你能夠跟我一起參與
[00:39:31.000 --> 00:39:38.000]  可能你就轉身
[00:39:38.000 --> 00:39:39.000]  跟你認識的
[00:39:39.000 --> 00:39:41.000]  或者你剛剛認識的人去祈禱
[00:39:41.000 --> 00:39:47.000]  我們一齊去祈上帝
[00:39:47.000 --> 00:39:48.000]  叫我們祈禱
[00:39:48.000 --> 00:39:50.000]  去讓我們生命裏面有空間
[00:39:53.000 --> 00:39:54.000]  幾分鐘之後
[00:39:54.000 --> 00:39:56.000]  我就會再帶領大家去做結束祈禱
[00:39:56.000 --> 00:40:02.000]  是由現在這個祈禱開始
[00:40:02.000 --> 00:40:04.000]  我們祈禱
