
[00:00:00.000 --> 00:00:02.000]  謝謝Chapman
[00:18:58.000 --> 00:19:04.000]  這個女兒得到的是天父上帝的保守和眷顧
[00:19:04.000 --> 00:19:06.000]  憑著這份信心
[00:19:06.000 --> 00:19:10.000]  和上帝建立了永不分割的關係
[00:19:10.000 --> 00:19:17.000]  女兒從此建立了和上帝永不分割的關係
[00:19:17.000 --> 00:19:19.000]  耶穌說平安地回去吧
[00:19:19.000 --> 00:19:21.000]  祂是要那個女人回去
[00:19:21.000 --> 00:19:25.000]  上帝期望人能夠活出那個美好生活的狀態
[00:19:25.000 --> 00:19:27.000]  上帝所創造是美好的
[00:19:27.000 --> 00:19:30.000]  上帝對人的心意是美好的
[00:19:30.000 --> 00:19:33.000]  耶穌說平安地回去吧
[00:19:33.000 --> 00:19:39.000]  上帝也希望大家能夠回到那個美好的生活狀態
[00:19:39.000 --> 00:19:42.000]  憑著她實實在在地一次去經歷神
[00:19:42.000 --> 00:19:43.000]  作為上帝的兒女
[00:19:43.000 --> 00:19:48.000]  從上帝有一個很緊密的關係裡面
[00:19:48.000 --> 00:19:52.000]  她知道那個關係不是一刻的
[00:19:52.000 --> 00:19:54.000]  她知道那個關係永不分割
[00:19:54.000 --> 00:19:57.000]  她會再一次再一次去經歷神
[00:19:57.000 --> 00:19:59.000]  因為那份信心她建立了一份關係
[00:19:59.000 --> 00:20:01.000]  也是因為這份關係
[00:20:01.000 --> 00:20:07.000]  她能夠一次又一次不斷去經歷神
[00:20:07.000 --> 00:20:10.000]  這裡說耶穌所說的那個平安
[00:20:10.000 --> 00:20:12.000]  是那個沙朗式的平安
[00:20:12.000 --> 00:20:15.000]  是有上帝臨在的平安
[00:20:15.000 --> 00:20:20.000]  我們繼續去延續Heidi姐妹的故事
[00:20:20.000 --> 00:20:23.000]  2013年9月20日凌晨3點
[00:20:23.000 --> 00:20:27.000]  Heidi安息主懷
[00:20:27.000 --> 00:20:29.000]  她確診腦癌那幾年裡面
[00:20:29.000 --> 00:20:31.000]  那年多吧 2012年
[00:20:31.000 --> 00:20:32.000]  那年多裡面
[00:20:32.000 --> 00:20:36.000]  她一方面和病魔去搏鬥
[00:20:36.000 --> 00:20:39.000]  一方面在她的情緒上去掙扎
[00:20:39.000 --> 00:20:45.000]  但是她從來沒有否定過自己是神女兒的身份
[00:20:45.000 --> 00:20:49.000]  她在醫院或者她在療養院的時候
[00:20:49.000 --> 00:20:50.000]  我每一次去探望她
[00:20:50.000 --> 00:20:53.000]  其實不斷都有很多人來看她
[00:20:53.000 --> 00:20:54.000]  不斷都會有
[00:20:54.000 --> 00:20:56.000]  總會有人來探望她
[00:20:56.000 --> 00:21:01.000]  縱使到最後她已經病得只能睡在床上
[00:21:01.000 --> 00:21:02.000]  她什麼都做不到
[00:21:02.000 --> 00:21:06.000]  她有意識但是她完全動都動不了
[00:21:06.000 --> 00:21:09.000]  但是她對生命那份堅持
[00:21:09.000 --> 00:21:11.000]  她容讓自己的生命
[00:21:11.000 --> 00:21:17.000]  繼續去呈現成為耶穌的愛的器皿
[00:21:17.000 --> 00:21:20.000]  她睡在這裡其實她不是沒用的
[00:21:20.000 --> 00:21:22.000]  她一直堅持著她的生命
[00:21:22.000 --> 00:21:24.000]  她一直讓人來探訪她
[00:21:24.000 --> 00:21:26.000]  她讓人去表達他們的愛
[00:21:26.000 --> 00:21:28.000]  她就成為了那個器皿
[00:21:28.000 --> 00:21:32.000]  讓耶穌的愛去這樣展現出來
[00:21:32.000 --> 00:21:34.000]  她有這樣的原意
[00:21:34.000 --> 00:21:35.000]  我每一次見到她
[00:21:35.000 --> 00:21:41.000]  或者我每一次想起她
[00:21:41.000 --> 00:21:43.000]  又或者每一次
[00:21:43.000 --> 00:21:44.000]  或者好像這次這樣
[00:21:44.000 --> 00:21:47.000]  和大家分享我的故事
[00:21:47.000 --> 00:21:48.000]  我都會因為她
[00:21:48.000 --> 00:21:53.000]  我有著一份從信心而來的平安
[00:21:53.000 --> 00:21:55.000]  從一個生命
[00:21:55.000 --> 00:21:57.000]  你已經可以見證到
[00:21:57.000 --> 00:22:04.000]  感受到她那份信心帶給你的平安
[00:22:04.000 --> 00:22:05.000]  不好意思
[00:22:05.000 --> 00:22:07.000]  其實我很嘗試控制自己的情緒
[00:22:07.000 --> 00:22:11.000]  但是每一次提起那份
[00:22:11.000 --> 00:22:14.000]  我想這已經不是一個傷感
[00:22:14.000 --> 00:22:17.000]  而是一份感動
[00:22:17.000 --> 00:22:19.000]  一份見到上帝創造生命
[00:22:19.000 --> 00:22:21.000]  讓生命這樣去經歷
[00:22:21.000 --> 00:22:23.000]  其實不是白費
[00:22:23.000 --> 00:22:25.000]  她很辛苦
[00:22:25.000 --> 00:22:28.000]  但是那種呈現
[00:22:28.000 --> 00:22:30.000]  那種信心
[00:22:30.000 --> 00:22:33.000]  這是一個神蹟
[00:22:33.000 --> 00:22:35.000]  不如說開心一點的事
[00:22:35.000 --> 00:22:38.000]  看一看她回我的訊息
[00:22:38.000 --> 00:22:40.000]  這樣大家都會開心一點
[00:22:40.000 --> 00:22:43.000]  剛才看了我第一個發給她的訊息
[00:22:43.000 --> 00:22:47.000]  你看看她怎樣回覆我
[00:22:47.000 --> 00:22:49.000]  她說哈哈
[00:22:49.000 --> 00:22:51.000]  其實非常好奇
[00:22:51.000 --> 00:22:54.000]  不過見你是某某個朋友
[00:22:54.000 --> 00:22:55.000]  又是基督徒
[00:22:55.000 --> 00:22:58.000]  可能你是動了慈心
[00:22:58.000 --> 00:23:01.000]  想為我祝福祈禱吧
[00:23:01.000 --> 00:23:03.000]  多謝你為我代禱
[00:23:03.000 --> 00:23:07.000]  其實這件事我都經歷了很多愛
[00:23:07.000 --> 00:23:09.000]  不論是家人
[00:23:09.000 --> 00:23:10.000]  教會的人
[00:23:10.000 --> 00:23:11.000]  同事
[00:23:11.000 --> 00:23:14.000]  還有竟然是泰國的弟兄
[00:23:14.000 --> 00:23:16.000]  都說他們有為我去祈禱
[00:23:16.000 --> 00:23:18.000]  非常感動
[00:23:18.000 --> 00:23:20.000]  我記得有一位姐妹跟我說
[00:23:20.000 --> 00:23:23.000]  這不是我一個人去經歷神的信心
[00:23:23.000 --> 00:23:28.000]  是整間教會一同去經歷
[00:23:28.000 --> 00:23:32.000]  耶穌讓猶太的群眾
[00:23:32.000 --> 00:23:38.000]  一起去經歷一個血流淚人的信心
[00:23:38.000 --> 00:23:42.000]  耶穌也藉著海迪
[00:23:42.000 --> 00:23:45.000]  和教會一起去經歷
[00:23:45.000 --> 00:23:48.000]  他們對主的信心
[00:23:48.000 --> 00:23:51.000]  沒錯 醫治本身是一個神蹟
[00:23:51.000 --> 00:23:55.000]  相信上帝仍然會不斷去醫治我們
[00:23:55.000 --> 00:23:57.000]  但是耶穌醫治的背後
[00:23:57.000 --> 00:24:00.000]  是有著更加重要的目的
[00:24:00.000 --> 00:24:03.000]  就是我們都能夠Genosco
[00:24:03.000 --> 00:24:05.000]  我們都能夠去明白 知道
[00:24:05.000 --> 00:24:06.000]  和體會到
[00:24:06.000 --> 00:24:10.000]  這一份被醫治的屬靈的經驗
[00:24:10.000 --> 00:24:11.000]  我們會明白到
[00:24:11.000 --> 00:24:17.000]  耶穌就是那個全人去醫治我們的主
[00:24:17.000 --> 00:24:18.000]  弟兄姐妹
[00:24:18.000 --> 00:24:22.000]  天父上帝都是我們保衛的兒女
[00:24:22.000 --> 00:24:24.000]  這一份的Social
[00:24:24.000 --> 00:24:27.000]  那份的醫治
[00:24:27.000 --> 00:24:28.000]  那份的信心
[00:24:28.000 --> 00:24:29.000]  好像剛才所說的
[00:24:29.000 --> 00:24:32.000]  是藉著在我們的願意
[00:24:32.000 --> 00:24:35.000]  在我們的勇敢去Ask
[00:24:35.000 --> 00:24:38.000]  然後得著而來
[00:24:38.000 --> 00:24:40.000]  我相信這個信心
[00:24:40.000 --> 00:24:41.000]  這個神蹟
[00:24:41.000 --> 00:24:45.000]  今天上帝都要放在我們裡面
[00:24:45.000 --> 00:24:48.000]  這個神蹟也讓我們活在地上的時候
[00:24:48.000 --> 00:24:51.000]  我們在神的國度當中
[00:24:51.000 --> 00:24:53.000]  無論你在什麼困難當中
[00:24:53.000 --> 00:24:55.000]  這是世界上的困難
[00:24:55.000 --> 00:24:57.000]  但是我們如何在世界上的困難裡
[00:24:57.000 --> 00:25:01.000]  我們能夠活出在上帝國度的樣式
[00:25:01.000 --> 00:25:06.000]  在世上仍然可以活出那個美好的生命
[00:25:06.000 --> 00:25:09.000]  在這裡我想有一個邀請
[00:25:09.000 --> 00:25:11.000]  因為今天我們有多一點時間
[00:25:11.000 --> 00:25:13.000]  我們很希望藉著今天這個時間
[00:25:13.000 --> 00:25:18.000]  我們可以真的去領受那份的醫治
[00:25:18.000 --> 00:25:21.000]  不如我也希望邀請Worship Him回來
[00:25:21.000 --> 00:25:24.000]  我也邀請大家起來
[00:25:24.000 --> 00:25:37.000]  無論你在什麼處境
[00:25:37.000 --> 00:25:42.000]  你可能身心、舌齡
[00:25:42.000 --> 00:25:47.000]  有某些地方病了
[00:25:47.000 --> 00:25:53.000]  又或者可能你是身心、舌齡
[00:25:53.000 --> 00:25:57.000]  四個地方都病了的一個位置
[00:25:57.000 --> 00:26:03.000]  我想邀請大家可以閉上雙眼
[00:26:03.000 --> 00:26:05.000]  可以take time
[00:26:05.000 --> 00:26:08.000]  可以有多一點時間
[00:26:08.000 --> 00:26:13.000]  我們去安靜我們的心
[00:26:13.000 --> 00:26:16.000]  我們聽到兩個的故事
[00:26:16.000 --> 00:26:18.000]  一個聖經的故事
[00:26:18.000 --> 00:26:24.000]  一個身邊朋友的故事
[00:26:24.000 --> 00:26:30.000]  希望大家去想一想你自己的故事
[00:26:30.000 --> 00:26:38.000]  你自己的處境
[00:26:38.000 --> 00:26:41.000]  你的狀態
[00:26:41.000 --> 00:26:43.000]  你的身體
[00:26:43.000 --> 00:26:46.000]  我希望你去感受你自己的身體
[00:26:46.000 --> 00:26:52.000]  你的情緒
[00:26:52.000 --> 00:26:56.000]  你被影響到的社交關係
[00:26:56.000 --> 00:27:00.000]  你的屬靈生命
[00:27:00.000 --> 00:27:03.000]  你和上帝的關係
[00:27:03.000 --> 00:27:10.000]  好像剛才所說
[00:27:10.000 --> 00:27:13.000]  我感受到上帝的教育
[00:27:13.000 --> 00:27:16.000]  他說今天要在這裡醫治一些人
[00:27:16.000 --> 00:27:19.000]  不理你的疾病
[00:27:19.000 --> 00:27:24.000]  你的病有多少
[00:27:24.000 --> 00:27:29.000]  不需要比較
[00:27:29.000 --> 00:27:33.000]  這是你個人的故事
[00:27:33.000 --> 00:27:37.000]  你自己的事情、遭遇
[00:27:37.000 --> 00:27:43.000]  這是需要你自己勇敢地伸出你的手
[00:27:43.000 --> 00:27:47.000]  有一個渴望上帝去醫治你的心
[00:27:47.000 --> 00:27:52.000]  耶穌說祂會醫治你
[00:27:52.000 --> 00:27:59.000]  好像那個血流的女人
[00:27:59.000 --> 00:28:02.000]  看到一線曙光
[00:28:02.000 --> 00:28:06.000]  她也要用盡她的方法去摸一摸耶穌
[00:28:06.000 --> 00:28:08.000]  她就立刻得到醫治
[00:28:08.000 --> 00:28:10.000]  但今天不同
[00:28:10.000 --> 00:28:13.000]  今天耶穌停下來
[00:28:13.000 --> 00:28:15.000]  今天耶穌在我們前面
[00:28:15.000 --> 00:28:17.000]  在你的前面
[00:28:17.000 --> 00:28:18.000]  祂跟你說
[00:28:18.000 --> 00:28:20.000]  今天誰想得到醫治
[00:28:20.000 --> 00:28:26.000]  今天你們當中有誰想得到我親自的醫治
[00:28:26.000 --> 00:28:28.000]  得到我的大能
[00:28:28.000 --> 00:28:30.000]  臨在你的身上
[00:28:30.000 --> 00:28:34.000]  這是我已經應許給大家的
[00:28:34.000 --> 00:28:41.000]  只要你願意你就可以獲得
[00:28:41.000 --> 00:28:42.000]  如果那個是你的話
[00:28:42.000 --> 00:28:43.000]  我想邀請你
[00:28:43.000 --> 00:28:47.000]  在大家仍然閉上眼的時候來舉一隻手
[00:28:47.000 --> 00:28:49.000]  如果你是那個想得到醫治的
[00:28:49.000 --> 00:28:51.000]  我鼓勵你
[00:28:51.000 --> 00:28:53.000]  邀請你舉起你的手
[00:28:53.000 --> 00:28:55.000]  你舉起這個手的動作
[00:28:55.000 --> 00:29:01.000]  就好像那個女人那樣去捉住耶穌的衣邊
[00:29:01.000 --> 00:29:05.000]  耶穌看到你了
[00:29:05.000 --> 00:29:07.000]  耶穌說祂現在要按手在你的身上
[00:29:07.000 --> 00:29:08.000]  在你的頭上
[00:29:08.000 --> 00:29:09.000]  在你的痛處
[00:29:09.000 --> 00:29:10.000]  在你的病處
[00:29:10.000 --> 00:29:11.000]  在你的心那裡
[00:29:11.000 --> 00:29:14.000]  祂說祂要醫治你
[00:29:14.000 --> 00:29:20.000]  祂說就是這份信心你才得到醫治
[00:29:20.000 --> 00:29:24.000]  祂說這份信心讓你可以平平安安地歸去
[00:29:24.000 --> 00:29:25.000]  平平安安地回去
[00:29:25.000 --> 00:29:28.000]  因為你已經痊癒了
[00:29:28.000 --> 00:29:32.000]  你已經痊癒了
[00:29:32.000 --> 00:29:39.000]  耶穌說這個醫治是要不斷持續地發生的
[00:29:39.000 --> 00:29:43.000]  主多謝你
[00:29:43.000 --> 00:29:47.000]  就好像我朋友Heidi所說
[00:29:47.000 --> 00:29:51.000]  不是自己一個人去經歷神的信心
[00:29:51.000 --> 00:29:57.000]  是整個教會一起去經歷
[00:29:57.000 --> 00:30:01.000]  所以都渴想被耶穌醫治的朋友
[00:30:01.000 --> 00:30:03.000]  如果你願意的話
[00:30:03.000 --> 00:30:05.000]  你可以繼續舉起你的手
[00:30:05.000 --> 00:30:09.000]  我想邀請其他的弟兄姊妹
[00:30:09.000 --> 00:30:13.000]  如果你見到你身邊有弟兄姊妹舉手的時候
[00:30:13.000 --> 00:30:16.000]  我想邀請你為他們做醫治的禱告
[00:30:16.000 --> 00:30:20.000]  耶穌今天要使用我們每一個作祂的見證
[00:30:20.000 --> 00:30:22.000]  耶穌今天要將醫治的大能
[00:30:22.000 --> 00:30:23.000]  放在我們每一個人當中
[00:30:23.000 --> 00:30:25.000]  沒錯,祂是來醫治我們
[00:30:25.000 --> 00:30:28.000]  祂也授權將這個權柄
[00:30:28.000 --> 00:30:30.000]  加給我們每一個有信心
[00:30:30.000 --> 00:30:37.000]  去為需要醫治的弟兄姊妹祈禱
[00:30:37.000 --> 00:30:39.000]  我想首先為大家祈禱
[00:30:39.000 --> 00:30:45.000]  然後大家可以為有需要的弟兄姊妹祈禱
[00:30:45.000 --> 00:30:47.000]  耶穌我們感謝祢的權柄
[00:30:47.000 --> 00:30:51.000]  今天要臨在這個地方
[00:30:51.000 --> 00:30:53.000]  我們知道,我們感受得到
[00:30:53.000 --> 00:30:56.000]  因為這份感受是憑信心而來的
[00:30:56.000 --> 00:30:58.000]  因為這份信心實實在在
[00:30:58.000 --> 00:30:59.000]  是很真實的
[00:30:59.000 --> 00:31:01.000]  要我們每一個人去經歷
[00:31:01.000 --> 00:31:05.000]  因為祢的醫治是讓我們建立那份信心
[00:31:05.000 --> 00:31:08.000]  因為祢的醫治是讓我們能夠在
[00:31:08.000 --> 00:31:11.000]  一個感覺上,一個身體上
[00:31:11.000 --> 00:31:15.000]  我們能夠去體會得到祢
[00:31:15.000 --> 00:31:16.000]  而這是一個開始
[00:31:16.000 --> 00:31:19.000]  讓我們有一個全人的醫治
[00:31:19.000 --> 00:31:21.000]  我知道我們是得釋放,我們是得拯救
[00:31:21.000 --> 00:31:24.000]  我知道我們身體上的感受
[00:31:24.000 --> 00:31:26.000]  是一個肯定
[00:31:26.000 --> 00:31:28.000]  所以祢會給到我們
[00:31:28.000 --> 00:31:34.000]  所以聖靈今天會在我們當中去工作
[00:31:34.000 --> 00:31:36.000]  在這裡我感覺到
[00:31:36.000 --> 00:31:42.000]  可能當中有些人
[00:31:42.000 --> 00:31:47.000]  你的胸口或腰部是有點痛
[00:31:47.000 --> 00:31:50.000]  我們很少去做這種神聖的醫治
[00:31:50.000 --> 00:31:53.000]  但今天
[00:31:53.000 --> 00:31:54.000]  很強烈地覺得
[00:31:54.000 --> 00:31:57.000]  耶穌說祂要讓你們去經歷一些事
[00:31:57.000 --> 00:32:04.000]  讓你知道祂是多麼的實實在在
[00:32:04.000 --> 00:32:09.000]  可能你當中長期有些腳痛
[00:32:09.000 --> 00:32:11.000]  其實困擾了你很久
[00:32:11.000 --> 00:32:13.000]  困擾了你走路
[00:32:13.000 --> 00:32:14.000]  困擾了你做運動
[00:32:14.000 --> 00:32:19.000]  困擾了你和人的相處
[00:32:19.000 --> 00:32:22.000]  可能身體裡有些內臟不舒服
[00:32:22.000 --> 00:32:27.000]  導致你的精神都被影響
[00:32:27.000 --> 00:32:28.000]  導致你睡得不好
[00:32:28.000 --> 00:32:32.000]  導致你都不想去有那麼多的社交活動
[00:32:32.000 --> 00:32:33.000]  導致你開始收起自己
[00:32:33.000 --> 00:32:38.000]  導致你去懷疑自己的身體狀態
[00:32:38.000 --> 00:32:41.000]  導致你覺得你的生活不能再像以前一樣
[00:32:41.000 --> 00:32:43.000]  又或者好像剛才所說
[00:32:43.000 --> 00:32:46.000]  你媽媽的疾病
[00:32:46.000 --> 00:32:50.000]  導致你曾經有一些想法
[00:32:50.000 --> 00:32:51.000]  有一些夢想
[00:32:51.000 --> 00:32:54.000]  有一些你想做的事情
[00:32:54.000 --> 00:32:57.000]  你覺得這些機會不是屬於你的
[00:32:57.000 --> 00:33:00.000]  但今天耶穌說要將這份信心重新放在你裡面
[00:33:00.000 --> 00:33:02.000]  祂說當你依次能來到的時候
[00:33:02.000 --> 00:33:07.000]  你不再被你的腦袋所限制
[00:33:07.000 --> 00:33:08.000]  你不再被你自己的限制
[00:33:08.000 --> 00:33:12.000]  你不再被受敵去綑綁著你
[00:33:12.000 --> 00:33:14.000]  因為依次的大能就是一個見證
[00:33:14.000 --> 00:33:19.000]  實實在在地活在你的生命當中
[00:33:19.000 --> 00:33:22.000]  主耶穌你的大能今天臨在這裡當中
[00:33:22.000 --> 00:33:24.000]  讓我們教會一同去經歷你
[00:33:24.000 --> 00:33:26.000]  縱使是一位弟兄姐妹在當中得醫治
[00:33:26.000 --> 00:33:28.000]  這個就是給我們教會的信心
[00:33:28.000 --> 00:33:30.000]  你就是臨在我們當中的
[00:33:30.000 --> 00:33:32.000]  那位主耶穌基督
[00:33:32.000 --> 00:33:33.000]  那位救主
[00:33:33.000 --> 00:33:36.000]  那位釋放得拯救的唯一的盼望主
[00:33:36.000 --> 00:33:38.000]  多謝你
[00:33:38.000 --> 00:33:41.000]  我邀請大家一起去祈禱
[00:33:41.000 --> 00:33:44.000]  為你們身邊仍然舉起手
[00:33:44.000 --> 00:33:45.000]  或者你現在想舉起手
[00:33:45.000 --> 00:33:49.000]  去得著那份醫治的禱告
[00:33:49.000 --> 00:33:51.000]  頂子妹為你們祈禱
[00:33:51.000 --> 00:34:20.000]  (祈禱)
[00:34:20.000 --> 00:34:49.000]  (祈禱)
[00:34:49.000 --> 00:35:18.000]  (祈禱)
[00:35:18.000 --> 00:35:47.000]  (祈禱)
[00:35:47.000 --> 00:36:16.000]  (祈禱)
[00:36:16.000 --> 00:36:45.000]  (祈禱)
[00:36:45.000 --> 00:37:14.000]  (祈禱)
[00:37:14.000 --> 00:37:43.000]  (祈禱)
[00:37:43.000 --> 00:38:12.000]  (祈禱)
[00:38:12.000 --> 00:38:41.000]  (祈禱)
[00:38:41.000 --> 00:38:43.000]  (祈禱)
[00:38:43.000 --> 00:38:45.000]  主耶穌多謝你
[00:38:45.000 --> 00:38:52.000]  多謝你伸出你的恩手
[00:38:52.000 --> 00:38:59.000]  去給我們帶來這麼好的醫治經歷
[00:38:59.000 --> 00:39:03.000]  感謝你讓我們教會在一同
[00:39:03.000 --> 00:39:05.000]  去經歷這份信心
[00:39:05.000 --> 00:39:07.000]  這份醫治
[00:39:07.000 --> 00:39:12.000]  感謝你告訴我們
[00:39:12.000 --> 00:39:17.000]  這份醫治是在這裡發生
[00:39:17.000 --> 00:39:20.000]  但不局限於這個地方
[00:39:20.000 --> 00:39:27.000]  感謝你讓我們每一個都和你有這份關係
[00:39:27.000 --> 00:39:31.000]  多謝你稱呼我們為上帝的女兒
[00:39:31.000 --> 00:39:33.000]  上帝的兒子
[00:39:34.000 --> 00:39:38.000]  讓我們可以不斷去領受這份恩典
[00:39:38.000 --> 00:39:43.000]  領受這份醫治
[00:39:43.000 --> 00:39:48.000]  多謝你在我們困難的處境裡
[00:39:48.000 --> 00:39:54.000]  教會我們對生命的堅持
[00:39:54.000 --> 00:39:57.000]  對信仰的堅持
[00:39:57.000 --> 00:40:04.000]  對盼望對你的渴望
[00:40:04.000 --> 00:40:08.000]  讓我們活得更加美好
[00:40:08.000 --> 00:40:13.000]  讓我們在疾病當中都能夠活得美好
[00:40:13.000 --> 00:40:18.000]  讓我們每一天
[00:40:18.000 --> 00:40:20.000]  縱使什麼困難當中
[00:40:20.000 --> 00:40:23.000]  我們都能夠去說感謝主
[00:40:23.000 --> 00:40:26.000]  我們都能夠去說今天是好的一天
[00:40:26.000 --> 00:40:29.000]  今天是值得我們活著的一天
[00:40:29.000 --> 00:40:32.000]  今天是值得我們說阿彌陀佛的一天
[00:40:32.000 --> 00:40:37.000]  都是我們能夠去呼求去歡呼去鼓掌
[00:40:37.000 --> 00:40:39.000]  主耶穌基督你臨在
[00:40:39.000 --> 00:40:41.000]  導致我們生命更加精彩的一天
[00:40:41.000 --> 00:40:43.000]  這個不只是一個感覺
[00:40:43.000 --> 00:40:47.000]  這是一個體會這是一個明白這是一個學到
[00:40:47.000 --> 00:40:50.000]  我們能夠活得更精彩
[00:40:50.000 --> 00:40:54.000]  我們能夠得著你來給我們那份平安
[00:40:54.000 --> 00:40:56.000]  阿彌陀佛
[00:40:56.000 --> 00:40:59.000]  我們一起用一個最大的掌聲
[00:40:59.000 --> 00:41:03.000]  去多謝主耶穌給我們的醫治和經歷
[00:41:03.000 --> 00:41:08.000]  我們都一起用最真誠的心
[00:41:08.000 --> 00:41:10.000]  用一首回應的詩歌
[00:41:10.000 --> 00:41:14.000]  去回應主耶穌基督給我們的醫治和愛
[00:41:14.000 --> 00:41:16.000]  (字幕製作/時間軸:秋月AutumnMoon)

