
[00:00:00.000 --> 00:00:03.920]  過去一個星期我在Facebook上看到一些相片
[00:16:40.040 --> 00:16:42.280]  就是這樣的果頭根遮蓋著我們
[00:16:42.280 --> 00:16:46.480]  讓我們有時覺得活得像死人一樣
[00:16:46.480 --> 00:16:49.240]  我相信大家都曾經感受過
[00:16:49.240 --> 00:16:52.760]  這種沉重的壓力
[00:16:52.760 --> 00:16:57.000]  或者是破碎中的沉重
[00:16:57.000 --> 00:16:58.240]  當我們傷害別人的時候
[00:16:58.240 --> 00:16:59.720]  其實某程度上
[00:16:59.720 --> 00:17:02.880]  我們知道感覺是怎樣的
[00:17:02.880 --> 00:17:03.640]  我們也會知道
[00:17:03.640 --> 00:17:05.520]  當我們傷害別人的時候
[00:17:05.520 --> 00:17:09.800]  其實自己也會受到傷害
[00:17:09.800 --> 00:17:11.280]  我們某程度上
[00:17:11.280 --> 00:17:12.400]  在醉的當中
[00:17:12.400 --> 00:17:16.960]  就是代表我們在傷口上不斷地掙扎
[00:17:16.960 --> 00:17:18.040]  在傷口上
[00:17:18.040 --> 00:17:19.880]  我們很希望得到治癒
[00:17:19.880 --> 00:17:21.120]  好像我這裡有兩個傷口
[00:17:21.120 --> 00:17:23.320]  遲些告訴大家原因
[00:17:23.320 --> 00:17:25.240]  跟兒子去玩弄到這樣
[00:17:25.240 --> 00:17:26.600]  我們很希望他可以得到治癒
[00:17:26.600 --> 00:17:30.040]  但是原來有些傷口我們一直都復原不了
[00:17:30.040 --> 00:17:32.160]  那些是因為有醉的緣故
[00:17:32.160 --> 00:17:36.760]  讓我們不能夠在裡面復原
[00:17:36.760 --> 00:17:38.000]  在過去的幾星期
[00:17:38.000 --> 00:17:39.040]  可能大家看到新聞
[00:17:39.040 --> 00:17:42.600]  看到一些很令人害怕
[00:17:42.600 --> 00:17:46.880]  瘋狂的國家的經濟政策
[00:17:46.880 --> 00:17:49.680]  這些東西代表著我們在世界各地
[00:17:49.680 --> 00:17:51.200]  其實任何事情發生
[00:17:51.200 --> 00:17:53.720]  都是跟我們有關的
[00:17:53.720 --> 00:17:56.040]  是一環扣一環的
[00:17:56.040 --> 00:17:57.920]  人類每一個決定
[00:17:57.920 --> 00:18:01.040]  其實都會帶來善與惡
[00:18:01.040 --> 00:18:03.840]  其實都會帶來苦與樂
[00:18:03.840 --> 00:18:07.760]  也都會帶來生與死
[00:18:07.760 --> 00:18:10.560]  聖經很清楚地告訴我們
[00:18:10.560 --> 00:18:14.560]  罪是最終會帶給我們沉重的代價
[00:18:14.560 --> 00:18:15.920]  一些錯誤的行為
[00:18:15.920 --> 00:18:17.240]  無論是自己也好
[00:18:17.240 --> 00:18:18.800]  或者是其他人也好
[00:18:18.800 --> 00:18:21.680]  都會為我們帶來死亡
[00:18:21.680 --> 00:18:24.240]  所以為什麼二賽亞才知道
[00:18:24.240 --> 00:18:27.960]  他所說的這個異象是這麼重要呢
[00:18:27.960 --> 00:18:30.520]  因為我們在當中見得到
[00:18:30.520 --> 00:18:33.640]  以上帝祂神聖的干預
[00:18:33.640 --> 00:18:35.280]  就在這裡發生
[00:18:35.280 --> 00:18:36.840]  祂不容讓人
[00:18:36.840 --> 00:18:39.320]  在黑暗當中終結
[00:18:39.320 --> 00:18:43.560]  祂不容讓人在黑暗中終結
[00:18:43.560 --> 00:18:49.160]  祂要將人在黑暗和罪惡當中釋放出來
[00:18:49.160 --> 00:18:50.360]  就好像二賽亞書說的
[00:18:50.360 --> 00:18:53.920]  祂要吞滅那些纏繞著萬民的面紗
[00:18:53.920 --> 00:18:55.680]  要拿走那塊果頭巾
[00:18:55.680 --> 00:18:59.720]  以及那個遮蓋著列國的遮蔽物
[00:18:59.720 --> 00:19:00.840]  當我們讀這段經文的時候
[00:19:00.840 --> 00:19:02.280]  我們要留意到
[00:19:02.320 --> 00:19:04.760]  祂在說的是所有人
[00:19:04.760 --> 00:19:07.120]  以及所有的國家
[00:19:07.120 --> 00:19:08.800]  二賽亞不是說只是一部分人
[00:19:08.800 --> 00:19:12.920]  那些被老巴比倫囚禁著的以色列人
[00:19:12.920 --> 00:19:14.640]  祂在說的是一位上帝
[00:19:14.640 --> 00:19:17.640]  他介入和解放所有人
[00:19:17.640 --> 00:19:20.000]  所有國家、所有民族
[00:19:20.000 --> 00:19:24.160]  包括我們所有人
[00:19:24.160 --> 00:19:25.560]  上帝的解放
[00:19:25.560 --> 00:19:27.720]  不只是為了少數特殊的人
[00:19:27.720 --> 00:19:29.920]  去作部分的解放
[00:19:29.920 --> 00:19:32.400]  而是對所有的民族和國家
[00:19:32.400 --> 00:19:35.920]  對任何相信祂的人帶來解放
[00:19:35.920 --> 00:19:37.880]  這就是復活節的訊息
[00:19:37.880 --> 00:19:39.600]  這就是為什麼我們要慶祝復活節
[00:19:39.600 --> 00:19:42.160]  我們說耶穌復活對我們來說這麼重要
[00:19:42.160 --> 00:19:45.400]  這就是復活節最有力的訊息
[00:19:45.400 --> 00:19:49.960]  二賽亞在經文裡面向我們展示的是一個什麼情景
[00:19:49.960 --> 00:19:55.200]  他說上帝會拆去我們每一滴的眼淚
[00:19:55.200 --> 00:19:58.880]  會除去我們一切的羞辱
[00:19:58.880 --> 00:20:02.080]  也只有靠著信靠祂
[00:20:02.080 --> 00:20:05.080]  祂就會帶來救贖
[00:20:05.080 --> 00:20:09.640]  上帝祂自己清除了我們一切的罪孽
[00:20:09.640 --> 00:20:12.720]  從我們身上拿走那一塊
[00:20:12.720 --> 00:20:14.960]  在聖經當中提述過
[00:20:14.960 --> 00:20:18.160]  很小的,但最重要的那一塊
[00:20:18.160 --> 00:20:19.600]  那一根筋
[00:20:19.600 --> 00:20:23.520]  和將它和細麻布分開
[00:20:23.520 --> 00:20:24.720]  剛才我們讀到了
[00:20:24.720 --> 00:20:28.160]  另外還有一個部分就是祂另外捲著
[00:20:28.160 --> 00:20:29.680]  和細麻布分開
[00:20:29.680 --> 00:20:33.680]  捲著在圓文裡面所說
[00:20:33.680 --> 00:20:36.480]  和以賽亞書所說的吞滅萬民的面紗
[00:20:36.480 --> 00:20:38.080]  是同一個紙巾
[00:20:38.080 --> 00:20:39.640]  約翰在這裡宣講的是什麼呢?
[00:20:39.640 --> 00:20:41.760]  這是最容易忽略的
[00:20:41.760 --> 00:20:47.480]  約翰在復活故事裡面所宣講的
[00:20:47.480 --> 00:20:51.640]  就是以賽亞所宣講的一樣
[00:20:51.640 --> 00:20:52.840]  他要宣講的是
[00:20:52.840 --> 00:20:56.800]  因為罪存在籠罩著我們所有人的果頭根
[00:20:56.800 --> 00:21:00.080]  終於因為耶穌的復活徹底被吞滅
[00:21:00.080 --> 00:21:03.080]  徹底地被摧毀了
[00:21:03.080 --> 00:21:06.880]  耶穌的復活意味著罪徹底地被打敗
[00:21:06.880 --> 00:21:08.800]  就像我們剛才敬拜的時候
[00:21:08.800 --> 00:21:10.840]  我們回應的時候
[00:21:10.840 --> 00:21:14.280]  Francesca為我們去作禱告的時候
[00:21:14.280 --> 00:21:16.080]  那個宣講
[00:21:16.080 --> 00:21:18.200]  罪徹底地被打敗了
[00:21:18.200 --> 00:21:20.920]  耶穌是最終得勝的那個
[00:21:20.920 --> 00:21:23.720]  我們的結局
[00:21:23.720 --> 00:21:27.200]  不再是在黑暗中滅亡
[00:21:27.200 --> 00:21:29.000]  因為復活的訊息
[00:21:29.000 --> 00:21:33.800]  就是要帶來那份最大的得勝和盼望
[00:21:33.800 --> 00:21:36.520]  果頭根和細麻布分開
[00:21:36.520 --> 00:21:38.200]  象徵著什麼呢?
[00:21:38.200 --> 00:21:41.360]  象徵著耶穌吐出來最後的一口氣
[00:21:41.360 --> 00:21:44.840]  象徵著在耶路撒冷的各個他山上面
[00:21:44.840 --> 00:21:47.160]  象徵著罪的功架
[00:21:47.160 --> 00:21:48.640]  因為耶穌的死
[00:21:48.640 --> 00:21:51.600]  我們得回這個救贖
[00:21:51.600 --> 00:21:54.880]  罪的功架可以贖回
[00:21:54.880 --> 00:21:56.720]  果頭根拿開了
[00:21:56.720 --> 00:22:00.520]  代表我們不再在黑暗中被纏繞著
[00:22:00.520 --> 00:22:03.960]  這個我不斷不斷不斷重複提到的時候
[00:22:03.960 --> 00:22:05.480]  不是要洗腦
[00:22:05.480 --> 00:22:08.120]  而是要認知到這個是復活的訊息
[00:22:08.120 --> 00:22:10.120]  如果我們不能夠在這裡去
[00:22:10.120 --> 00:22:11.560]  吸收這個復活訊息的時候
[00:22:11.560 --> 00:22:14.680]  復活節對我們來說是沒有意義的
[00:22:14.680 --> 00:22:16.720]  我們要知道上帝藉著主耶穌基督
[00:22:16.720 --> 00:22:20.000]  親自拿走的那個本身讓我們死亡的罪
[00:22:20.000 --> 00:22:22.200]  果頭根是一個象徵
[00:22:22.200 --> 00:22:28.000]  祂拿走要我們得勝
[00:22:28.000 --> 00:22:32.080]  如果我們記得在福音書裡面
[00:22:32.080 --> 00:22:33.560]  耶穌臨走之前
[00:22:33.560 --> 00:22:36.640]  臨在十字架上吐出那一口氣之前
[00:22:36.640 --> 00:22:38.080]  祂說了一句話
[00:22:38.080 --> 00:22:41.480]  這句話就是造成了我們所有一切
[00:22:41.480 --> 00:22:45.440]  能夠跟著祂依靠祂的一個重要的關鍵
[00:22:45.440 --> 00:22:47.240]  就是「成了」
[00:22:47.240 --> 00:22:49.040]  耶穌說「成了」
[00:22:49.040 --> 00:22:51.720]  這是一個完成式
[00:22:51.720 --> 00:22:55.360]  因為救贖已經來到我們的生命裡面
[00:22:55.360 --> 00:22:56.720]  很多時候我們面對挫折
[00:22:56.720 --> 00:22:57.840]  面對很多困難
[00:22:57.840 --> 00:23:00.200]  甚至在罪裡面困倦的時候
[00:23:00.200 --> 00:23:02.640]  我們還不斷地對自己有質疑
[00:23:02.640 --> 00:23:04.160]  對上帝有質疑
[00:23:04.160 --> 00:23:05.680]  但是這個「成了」
[00:23:05.680 --> 00:23:09.320]  是給我們一個很重要的一個的應許
[00:23:09.320 --> 00:23:10.800]  因為我們只要藉著主耶穌基督
[00:23:10.800 --> 00:23:12.640]  我們就能夠在罪裡面
[00:23:12.640 --> 00:23:14.920]  可以得到當中所說
[00:23:14.920 --> 00:23:19.960]  人類帶來的罪當中的釋放
[00:23:19.960 --> 00:23:22.920]  在《創世紀》第三章之後
[00:23:22.920 --> 00:23:24.960]  那幾千年
[00:23:24.960 --> 00:23:26.560]  人的活役
[00:23:26.560 --> 00:23:29.760]  人的破碎分離和死亡的故事
[00:23:29.760 --> 00:23:34.280]  最終因為耶穌的復活而可以結束
[00:23:34.280 --> 00:23:38.560]  復活節其實是一個很值得我們
[00:23:38.560 --> 00:23:40.560]  帶來一個很大的喜樂
[00:23:40.560 --> 00:23:42.840]  很值得我們一起去慶祝
[00:23:42.840 --> 00:23:45.640]  很值得在一個歡呼的時刻
[00:23:45.640 --> 00:23:49.360]  因為上帝去宣講一個新時代的來臨
[00:23:49.360 --> 00:23:52.960]  上帝也去宣講一個新時代的開始
[00:23:52.960 --> 00:23:55.640]  祂用生命去取締了死亡
[00:23:55.640 --> 00:23:59.200]  祂也用讚美去取締了眼淚
[00:23:59.200 --> 00:24:01.200]  祂也用平安喜樂
[00:24:01.200 --> 00:24:07.120]  去取代了痛苦和悲傷的時刻
[00:24:07.120 --> 00:24:09.760]  我們怎樣可以見得到呢?
[00:24:09.760 --> 00:24:11.080]  在聖經裡面有沒有說到
[00:24:11.080 --> 00:24:12.760]  在哪個位置可以見得到
[00:24:12.760 --> 00:24:15.240]  當上帝帶來救贖的時候
[00:24:15.240 --> 00:24:18.080]  我們能夠怎樣去生活呢?
[00:24:18.080 --> 00:24:20.200]  在最後那本書
[00:24:20.200 --> 00:24:21.800]  《啟示錄》裡面
[00:24:21.800 --> 00:24:23.600]  十九節當中
[00:24:23.600 --> 00:24:25.320]  上帝揭示了給我們看
[00:24:25.320 --> 00:24:28.000]  我們能夠怎樣在當中生活
[00:24:28.000 --> 00:24:30.600]  當我們去看《倚創亞書》二十五章第六節的時候
[00:24:30.600 --> 00:24:31.680]  我們見到
[00:24:31.680 --> 00:24:32.800]  在這個山上
[00:24:32.800 --> 00:24:38.000]  萬君之耶和華必為萬民擺設宴席
[00:24:38.000 --> 00:24:39.760]  有肥金和美酒
[00:24:39.760 --> 00:24:44.680]  就是滿有骨髓的肥金和精髓的美酒
[00:24:44.680 --> 00:24:47.800]  這一個盛宴是一個派對
[00:24:47.800 --> 00:24:50.880]  是一個一起能夠去參與的
[00:24:50.880 --> 00:24:53.680]  去享受、去慶祝的時刻
[00:24:53.680 --> 00:24:54.720]  有很豐富的食物
[00:24:54.720 --> 00:24:57.920]  有很榮耀的美酒在
[00:24:57.920 --> 00:24:59.120]  準備好
[00:24:59.120 --> 00:25:02.360]  新郎在說耶穌祂自己
[00:25:02.360 --> 00:25:04.600]  新娘在說我們
[00:25:04.600 --> 00:25:08.080]  每一個信靠祂的人
[00:25:08.080 --> 00:25:11.280]  我們不再被果頭根纏著
[00:25:11.280 --> 00:25:15.800]  不再是那些代表死亡的死麻布圍著我們的身體
[00:25:15.800 --> 00:25:16.920]  祂在說什麼呢?
[00:25:16.920 --> 00:25:22.480]  我們在看《啟示錄》
[00:25:22.480 --> 00:25:23.960]  我們要歡喜快樂
[00:25:23.960 --> 00:25:25.840]  我多讀前面兩句經文
[00:25:25.840 --> 00:25:26.880]  祂說:「Hallelujah!
[00:25:26.880 --> 00:25:31.560]  因為主,我們的神,全能者,作王了
[00:25:31.560 --> 00:25:32.960]  我們要歡喜快樂
[00:25:32.960 --> 00:25:35.080]  將榮耀歸給祂
[00:25:35.080 --> 00:25:37.520]  因為羔羊的分期到了
[00:25:37.520 --> 00:25:40.640]  祂的新娘也自己預備好
[00:25:40.640 --> 00:25:46.440]  她蒙恩得穿明亮潔白的細麻衣」
[00:25:46.440 --> 00:25:50.760]  這個細麻衣就是聖徒們的兒行
[00:25:50.760 --> 00:25:51.720]  在這裏經文我們看到
[00:25:51.720 --> 00:25:55.320]  我們所穿上的是一個新的服裝
[00:25:55.320 --> 00:25:57.560]  不再是罪纏著我們
[00:25:57.560 --> 00:26:01.000]  而是那個明亮潔白的細麻衣
[00:26:01.000 --> 00:26:03.120]  我們能否在我們的生活裏
[00:26:03.120 --> 00:26:05.560]  好像在參與一個派對
[00:26:05.560 --> 00:26:08.600]  一個盛宴,而你是主角
[00:26:08.600 --> 00:26:10.880]  不知道大家結婚了嗎?
[00:26:10.880 --> 00:26:11.600]  可能未結婚
[00:26:11.600 --> 00:26:13.680]  有一個憧憬將來你的婚宴會是怎樣
[00:26:13.680 --> 00:26:14.520]  如果你結婚了
[00:26:14.520 --> 00:26:17.160]  可能你回想起過去
[00:26:17.160 --> 00:26:19.640]  那一天是屬於你的日子
[00:26:19.640 --> 00:26:22.120]  你所穿上的不是
[00:26:22.120 --> 00:26:24.760]  前果你,拿你命的細麻布
[00:26:24.760 --> 00:26:27.320]  雖然婚姻有時要人命
[00:26:27.320 --> 00:26:28.880]  你所穿上的
[00:26:28.880 --> 00:26:31.360]  是那個很漂亮的,白色的
[00:26:31.360 --> 00:26:33.760]  那塊明亮潔白的袍
[00:26:33.760 --> 00:26:37.080]  因為這是上帝與你的婚姻
[00:26:37.080 --> 00:26:39.200]  祂不會拿你命
[00:26:39.200 --> 00:26:40.280]  或者在你婚姻中
[00:26:40.280 --> 00:26:41.120]  在拿你命的時候
[00:26:41.120 --> 00:26:41.920]  你要記得
[00:26:41.920 --> 00:26:43.680]  你與上帝有那份
[00:26:43.680 --> 00:26:46.680]  婚姻,好像婚姻一樣的關係
[00:26:46.680 --> 00:26:49.040]  那份連結
[00:26:49.040 --> 00:26:51.480]  那份永遠愛你
[00:26:51.480 --> 00:26:54.640]  那份永遠會去拯救你,會幫助你
[00:26:54.640 --> 00:26:56.720]  那份只要你願意的時候
[00:26:56.720 --> 00:26:59.480]  你說yes的時候
[00:26:59.480 --> 00:27:01.720]  不是say一次
[00:27:01.720 --> 00:27:04.720]  你去結婚可能要say一次
[00:27:04.720 --> 00:27:08.000]  但是當你要進入上帝國度的時候
[00:27:08.000 --> 00:27:10.680]  你可能要say三次yes
[00:27:10.680 --> 00:27:12.200]  那三次yes是什麼呢?
[00:27:12.200 --> 00:27:14.200]  我們在下午兩點鐘的時候
[00:27:14.200 --> 00:27:15.240]  我們會聽到
[00:27:15.240 --> 00:27:16.920]  我們今天洗禮的弟兄姊妹
[00:27:16.920 --> 00:27:18.520]  她會說三次「我願意」
[00:27:18.520 --> 00:27:20.200]  yes
[00:27:20.200 --> 00:27:23.960]  第一就是你願不願意在罪裡面回轉
[00:27:23.960 --> 00:27:24.960]  第二
[00:27:24.960 --> 00:27:28.760]  你願不願意主耶穌基督成為你的救主
[00:27:28.760 --> 00:27:30.560]  第三
[00:27:30.560 --> 00:27:35.200]  你願不願意一輩子跟隨主耶穌基督
[00:27:35.200 --> 00:27:38.400]  當你say三次yes的時候
[00:27:38.400 --> 00:27:42.920]  這一個你與上帝的結盟
[00:27:42.920 --> 00:27:44.800]  這裏比喻婚盟
[00:27:44.800 --> 00:27:46.680]  就這樣成立了
[00:27:46.680 --> 00:27:49.880]  這個是終身的
[00:27:49.880 --> 00:27:53.040]  這個是除了帶給你將來
[00:27:53.040 --> 00:27:55.240]  永生的救贖之外
[00:27:55.240 --> 00:27:58.440]  你今生也是披上一個新的人
[00:27:58.440 --> 00:28:00.520]  好像我們預備了今天洗禮的弟兄姊妹
[00:28:00.520 --> 00:28:01.760]  有一件T恤
[00:28:01.760 --> 00:28:04.120]  new made
[00:28:04.120 --> 00:28:06.400]  是一個創造新的人
[00:28:06.400 --> 00:28:09.840]  當我們都願意回轉say yes的時候
[00:28:09.840 --> 00:28:13.080]  生命就這樣改變了
[00:28:13.080 --> 00:28:20.720]  在2011年4月的一個星期日的早上
[00:28:20.720 --> 00:28:23.120]  對於我來說是我人生幾十年裏面
[00:28:23.120 --> 00:28:25.080]  一個很微小的一天
[00:28:25.080 --> 00:28:26.080]  很微小的一個星期日
[00:28:26.080 --> 00:28:27.680]  很小的一個星期日
[00:28:27.680 --> 00:28:30.640]  與我的終身相比
[00:28:30.640 --> 00:28:33.120]  但在一個主人的崇拜裏面
[00:28:33.120 --> 00:28:34.800]  我決定了
[00:28:34.800 --> 00:28:40.560]  正如彼得和約翰所見到的
[00:28:40.560 --> 00:28:42.440]  他們說甚麼
[00:28:42.440 --> 00:28:44.080]  當他們進入空墳墓時
[00:28:44.080 --> 00:28:45.600]  他們看到那個果頭根
[00:28:45.600 --> 00:28:47.360]  也看到那個分開了的細麻布
[00:28:47.360 --> 00:28:48.560]  他們看到這個訊息
[00:28:48.560 --> 00:28:51.280]  原來是當時他們等了七百多年
[00:28:51.280 --> 00:28:53.400]  以塞瓦所宣講的一個
[00:28:53.400 --> 00:28:56.600]  將要來臨的一個救恩的訊息
[00:28:56.600 --> 00:28:58.400]  耶穌在死裏復活
[00:28:58.400 --> 00:29:00.240]  成就了這個訊息
[00:29:00.240 --> 00:29:01.760]  而在當日我也決定
[00:29:01.760 --> 00:29:04.720]  我要去相信這個是事實
[00:29:04.720 --> 00:29:09.320]  耶穌的而且確是一個復活的主
[00:29:09.320 --> 00:29:11.680]  這個決定這個相信
[00:29:11.680 --> 00:29:12.640]  在過去的十多年
[00:29:12.640 --> 00:29:14.720]  帶給我生命很大的改變
[00:29:14.720 --> 00:29:16.400]  我相信這個改變
[00:29:16.400 --> 00:29:19.520]  是一路一路不斷地呈現
[00:29:19.520 --> 00:29:22.680]  我也相信這一份禮物
[00:29:22.680 --> 00:29:26.400]  今天也要給大家
[00:29:26.400 --> 00:29:29.440]  大家呢
[00:29:29.440 --> 00:29:34.760]  你會不會願意同樣地去相信
[00:29:34.760 --> 00:29:36.480]  這一份禮物
[00:29:36.480 --> 00:29:37.600]  也是藉著主耶穌基督
[00:29:37.600 --> 00:29:41.960]  今天的復活訊息帶給你們呢
[00:29:41.960 --> 00:29:43.880]  無論你是已經缺志
[00:29:43.880 --> 00:29:45.280]  甚至已經洗禮
[00:29:45.280 --> 00:29:48.400]  或者我們當中有些朋友
[00:29:48.400 --> 00:29:50.360]  你還沒有作這個決定的時候
[00:29:50.360 --> 00:29:53.040]  這是一個最好的時機
[00:29:53.040 --> 00:29:56.240]  當我們不斷地去舉手去敬拜
[00:29:56.240 --> 00:29:58.960]  去讚美我們復活的主的時候
[00:29:58.960 --> 00:30:02.040]  這是對我們也有份的
[00:30:02.040 --> 00:30:03.120]  所以我希望這個時間
[00:30:03.120 --> 00:30:06.520]  我們可以一起在祈禱裏面
[00:30:06.520 --> 00:30:07.960]  作一個生命的更新也好
[00:30:07.960 --> 00:30:10.160]  你將自己擺上
[00:30:10.160 --> 00:30:13.160]  你去願意說這個
[00:30:13.160 --> 00:30:14.680]  Say Yes
[00:30:14.680 --> 00:30:17.960]  向耶穌說Yes
[00:30:17.960 --> 00:30:20.320]  這是耶穌要將這一份禮物
[00:30:20.320 --> 00:30:21.720]  藉著這一份的
[00:30:21.720 --> 00:30:23.320]  相信這一份願意交給我們
[00:30:23.320 --> 00:30:29.600]  一起去祈禱
[00:30:29.600 --> 00:30:31.840]  主耶穌我們多謝你
[00:30:31.840 --> 00:30:37.760]  甘願為人類帶來一個救贖
[00:30:37.760 --> 00:30:41.040]  你甘願受盡一切的苦
[00:30:41.040 --> 00:30:43.160]  在十字架上
[00:30:43.160 --> 00:30:46.200]  無辜地被釘死餵著的
[00:30:46.200 --> 00:30:48.400]  可能就是今天這一刻
[00:30:48.400 --> 00:30:51.120]  我們能夠這樣去領受這份救恩
[00:30:51.120 --> 00:30:53.120]  在過去二千年有很多人
[00:30:53.120 --> 00:30:57.000]  因著相信你得到的那份救贖
[00:30:57.000 --> 00:30:58.400]  但很可惜
[00:30:58.400 --> 00:30:59.800]  可能有很多人
[00:30:59.800 --> 00:31:02.880]  他未能見到這個果頭根
[00:31:02.880 --> 00:31:06.200]  被挪走帶來的那份喜樂
[00:31:06.200 --> 00:31:08.320]  但主啊
[00:31:08.320 --> 00:31:11.920]  我知道祢是愛我們
[00:31:11.920 --> 00:31:14.200]  容讓我們能夠在這裏
[00:31:14.200 --> 00:31:17.120]  憑著這份相信
[00:31:17.120 --> 00:31:19.240]  我們知道祢是那位
[00:31:19.240 --> 00:31:20.720]  為我們拿開
[00:31:20.720 --> 00:31:23.480]  那一塊遮蓋著我們
[00:31:23.480 --> 00:31:27.920]  帶來死亡的罪
[00:31:27.920 --> 00:31:29.600]  這個景象
[00:31:29.600 --> 00:31:31.120]  這個形象
[00:31:31.120 --> 00:31:34.240]  就是讓我們能夠經常知道
[00:31:34.240 --> 00:31:35.640]  是呀,覆蓋著我們的罪
[00:31:35.640 --> 00:31:39.920]  不是我們原先應該有的樣式
[00:31:39.920 --> 00:31:42.760]  那個阻礙我們能夠很舒暢地呼吸
[00:31:42.760 --> 00:31:45.520]  很舒暢地生活
[00:31:45.520 --> 00:31:48.960]  是那塊帶來死亡的果頭根
[00:31:48.960 --> 00:31:51.080]  所以主啊,求祢
[00:31:51.080 --> 00:31:58.680]  求祢拿走這塊帶來罪的綑綁的果頭根
[00:31:58.680 --> 00:32:00.720]  讓我們能夠
[00:32:00.720 --> 00:32:02.360]  因為我們回轉在我們的罪裏面
[00:32:02.360 --> 00:32:03.960]  因為我們接受主耶穌基督
[00:32:03.960 --> 00:32:05.440]  祢作為我們的救主
[00:32:05.440 --> 00:32:08.000]  因為我們願意一世跟隨祢的時候
[00:32:08.000 --> 00:32:11.680]  我們一起被邀請進入到祂的現職
[00:32:11.680 --> 00:32:12.680]  在那個現職裏面
[00:32:12.680 --> 00:32:15.120]  我們能夠一起歡呼
[00:32:15.120 --> 00:32:16.920]  一起能夠慶祝
[00:32:16.920 --> 00:32:20.200]  一起能夠活出
[00:32:20.200 --> 00:32:26.320]  讓我們能夠活出最精彩的生命
[00:32:26.320 --> 00:32:29.360]  藉著這個現職的進入
[00:32:29.360 --> 00:32:32.960]  我們可以一起跟主祢
[00:32:32.960 --> 00:32:37.720]  每一天在當中歡呼
[00:32:37.720 --> 00:32:40.720]  是呀,剛才說過生活是困難的
[00:32:40.720 --> 00:32:42.600]  但在困難當中我們都能夠
[00:32:42.600 --> 00:32:45.640]  因為有祢這份救贖和盼望
[00:32:45.640 --> 00:32:48.320]  沒有東西能夠難阻我們
[00:32:48.320 --> 00:32:53.200]  去活出上帝贈祢的樣式
[00:32:53.200 --> 00:32:58.000]  總之世界如何帶來不同的破碎
[00:32:58.000 --> 00:33:02.040]  因為有祢在我們裏面的緣故
[00:33:02.040 --> 00:33:06.400]  我們可以繼續活得不一樣
[00:33:06.400 --> 00:33:10.480]  如果你未曾經作過一個
[00:33:10.480 --> 00:33:12.040]  信靠主耶穌
[00:33:12.040 --> 00:33:14.520]  去說你相信看見的
[00:33:14.520 --> 00:33:17.560]  甚至你相信你未看見的
[00:33:17.560 --> 00:33:21.160]  因為這是那個信心
[00:33:21.160 --> 00:33:25.600]  我邀請你去領受這份救恩
[00:33:25.600 --> 00:33:30.920]  我邀請你去領受這份祝福
[00:33:30.920 --> 00:33:33.680]  每一個我們能夠稱為基督徒的
[00:33:33.680 --> 00:33:37.480]  我們曾經都許下一個禱告
[00:33:37.480 --> 00:33:40.120]  就是我願意
[00:33:40.120 --> 00:33:43.640]  我願意去承認自己的罪
[00:33:43.640 --> 00:33:46.320]  我願意去跟隨耶穌
[00:33:46.320 --> 00:33:48.720]  你可以跟著我說
[00:33:48.720 --> 00:33:50.760]  其他弟兄姊妹
[00:33:50.760 --> 00:33:54.920]  我也邀請你們一起做這個禱告
[00:33:54.920 --> 00:33:57.720]  主耶穌
[00:33:57.720 --> 00:34:00.120]  我們感謝祢
[00:34:00.120 --> 00:34:04.960]  因為祢要介入到我們的生命裏面
[00:34:04.960 --> 00:34:09.960]  不讓我們再在罪裏面被捆綁
[00:34:09.960 --> 00:34:13.400]  我承認我自己的罪
[00:34:13.400 --> 00:34:19.720]  我願意祢作為我生命的救主
[00:34:19.720 --> 00:34:24.080]  我也願意一生去跟隨祢
[00:34:24.080 --> 00:34:28.040]  感謝祢帶來這份救贖
[00:34:28.040 --> 00:34:31.720]  感謝祢給我們這份禮物
[00:34:31.720 --> 00:34:36.040]  讓我們在罪裏面得到釋放
[00:34:36.040 --> 00:34:39.920]  進入到祢擺設的宴席
[00:34:39.920 --> 00:34:43.160]  我們可以和祢一起慶祝
[00:34:43.160 --> 00:34:45.520]  我們豐盛的生命
[00:34:45.520 --> 00:34:47.160]  我們祈禱
[00:34:47.160 --> 00:34:51.040]  是放教主耶穌基督的名
[00:34:51.040 --> 00:34:53.040]  Amen

