
[00:00:00.000 --> 00:00:05.480]   [VIDEO PLAYBACK]
[00:15:13.860 --> 00:15:15.860]   I think that is the privilege of the party.
[00:15:15.860 --> 00:15:17.860]   I think that is the privilege of the party.
[00:15:17.860 --> 00:15:19.860]   I think that is the privilege of the party.
[00:15:19.860 --> 00:15:21.860]   I think that is the privilege of the party.
[00:15:21.860 --> 00:15:23.860]   I think that is the privilege of the party.
[00:15:23.860 --> 00:15:25.860]   I think that is the privilege of the party.
[00:15:25.860 --> 00:15:27.860]   I think that is the privilege of the party.
[00:15:27.860 --> 00:15:29.860]   I think that is the privilege of the party.
[00:15:29.860 --> 00:15:31.860]   I think that is the privilege of the party.
[00:15:31.860 --> 00:15:33.860]   I think that is the privilege of the party.
[00:15:33.860 --> 00:15:35.860]   I think that is the privilege of the party.
[00:15:35.860 --> 00:15:37.860]   I think that is the privilege of the party.
[00:15:37.860 --> 00:15:39.860]   I think that is the privilege of the party.
[00:15:39.860 --> 00:15:41.860]   I think that is the privilege of the party.
[00:15:41.860 --> 00:15:43.860]   I think that is the privilege of the party.
[00:15:43.860 --> 00:15:45.860]   I think that is the privilege of the party.
[00:15:45.860 --> 00:15:47.860]   I think that is the privilege of the party.
[00:15:47.860 --> 00:15:49.860]   I think that is the privilege of the party.
[00:15:49.860 --> 00:15:51.860]   I think that is the privilege of the party.
[00:15:51.860 --> 00:15:53.860]   I think that is the privilege of the party.
[00:15:53.860 --> 00:15:55.860]   I think that is the privilege of the party.
[00:15:55.860 --> 00:15:57.860]   I think that is the privilege of the party.
[00:15:57.860 --> 00:15:59.860]   I think that is the privilege of the party.
[00:15:59.860 --> 00:16:01.860]   I think that is the privilege of the party.
[00:16:01.860 --> 00:16:03.860]   I think that is the privilege of the party.
[00:16:03.860 --> 00:16:05.860]   I think that is the privilege of the party.
[00:16:05.860 --> 00:16:07.860]   I think that is the privilege of the party.
[00:16:07.860 --> 00:16:09.860]   I think that is the privilege of the party.
[00:16:09.860 --> 00:16:11.860]   I think that is the privilege of the party.
[00:16:11.860 --> 00:16:13.860]   I think that is the privilege of the party.
[00:16:13.860 --> 00:16:15.860]   I think that is the privilege of the party.
[00:16:15.860 --> 00:16:17.860]   I think that is the privilege of the party.
[00:16:17.860 --> 00:16:19.860]   I think that is the privilege of the party.
[00:16:19.860 --> 00:16:21.860]   I think that is the privilege of the party.
[00:16:21.860 --> 00:16:23.860]   I think that is the privilege of the party.
[00:16:23.860 --> 00:16:25.860]   I think that is the privilege of the party.
[00:16:25.860 --> 00:16:27.860]   I think that is the privilege of the party.
[00:16:27.860 --> 00:16:29.860]   I think that is the privilege of the party.
[00:16:29.860 --> 00:16:31.860]   I think that is the privilege of the party.
[00:16:31.860 --> 00:16:33.860]   I think that is the privilege of the party.
[00:16:33.860 --> 00:16:35.860]   I think that is the privilege of the party.
[00:16:35.860 --> 00:16:37.860]   I think that is the privilege of the party.
[00:16:37.860 --> 00:16:39.860]   I think that is the privilege of the party.
[00:16:39.860 --> 00:16:41.860]   I think that is the privilege of the party.
[00:16:41.860 --> 00:16:43.860]   I think that is the privilege of the party.
[00:16:43.860 --> 00:16:45.860]   I think that is the privilege of the party.
[00:16:45.860 --> 00:16:47.860]   I think that is the privilege of the party.
[00:16:47.860 --> 00:16:49.860]   I think that is the privilege of the party.
[00:16:49.860 --> 00:16:51.860]   I think that is the privilege of the party.
[00:16:51.860 --> 00:16:53.860]   I think that is the privilege of the party.
[00:16:53.860 --> 00:16:55.860]   I think that is the privilege of the party.
[00:16:55.860 --> 00:16:57.860]   I think that is the privilege of the party.
[00:16:57.860 --> 00:16:59.860]   I think that is the privilege of the party.
[00:16:59.860 --> 00:17:01.860]   I think that is the privilege of the party.
[00:17:01.860 --> 00:17:03.860]   I think that is the privilege of the party.
[00:17:03.860 --> 00:17:05.860]   I think that is the privilege of the party.
[00:17:05.860 --> 00:17:07.860]   I think that is the privilege of the party.
[00:17:07.860 --> 00:17:09.860]   I think that is the privilege of the party.
[00:17:09.860 --> 00:17:11.860]   I think that is the privilege of the party.
[00:17:11.860 --> 00:17:13.860]   I think that is the privilege of the party.
[00:17:13.860 --> 00:17:15.860]   I think that is the privilege of the party.
[00:17:15.860 --> 00:17:17.860]   I think that is the privilege of the party.
[00:17:17.860 --> 00:17:19.860]   I think that is the privilege of the party.
[00:17:19.860 --> 00:17:21.860]   I think that is the privilege of the party.
[00:17:21.860 --> 00:17:23.860]   I think that is the privilege of the party.
[00:17:23.860 --> 00:17:25.860]   I think that is the privilege of the party.
[00:17:25.860 --> 00:17:27.860]   I think that is the privilege of the party.
[00:17:27.860 --> 00:17:29.860]   I think that is the privilege of the party.
[00:17:29.860 --> 00:17:31.860]   I think that is the privilege of the party.
[00:17:31.860 --> 00:17:33.860]   I think that is the privilege of the party.
[00:17:33.860 --> 00:17:35.860]   I think that is the privilege of the party.
[00:17:35.860 --> 00:17:37.860]   I think that is the privilege of the party.
[00:17:37.860 --> 00:17:39.860]   I think that is the privilege of the party.
[00:17:39.860 --> 00:17:41.860]   I think that is the privilege of the party.
[00:17:41.860 --> 00:17:43.860]   I think that is the privilege of the party.
[00:17:43.860 --> 00:17:45.860]   I think that is the privilege of the party.
[00:17:45.860 --> 00:17:47.860]   I think that is the privilege of the party.
[00:17:47.860 --> 00:17:49.860]   I think that is the privilege of the party.
[00:17:49.860 --> 00:17:51.860]   I think that is the privilege of the party.
[00:17:51.860 --> 00:17:53.860]   I think that is the privilege of the party.
[00:17:53.860 --> 00:17:55.860]   I think that is the privilege of the party.
[00:17:55.860 --> 00:17:57.860]   I think that is the privilege of the party.
[00:17:57.860 --> 00:17:59.860]   I think that is the privilege of the party.
[00:17:59.860 --> 00:18:01.860]   I think that is the privilege of the party.
[00:18:01.860 --> 00:18:03.860]   I think that is the privilege of the party.
[00:18:03.860 --> 00:18:05.860]   I think that is the privilege of the party.
[00:18:05.860 --> 00:18:07.860]   I think that is the privilege of the party.
[00:18:07.860 --> 00:18:09.860]   I think that is the privilege of the party.
[00:18:09.860 --> 00:18:11.860]   I think that is the privilege of the party.
[00:18:11.860 --> 00:18:13.860]   I think that is the privilege of the party.
[00:18:13.860 --> 00:18:15.860]   I think that is the privilege of the party.
[00:18:15.860 --> 00:18:17.860]   I think that is the privilege of the party.
[00:18:17.860 --> 00:18:19.860]   I think that is the privilege of the party.
[00:18:19.860 --> 00:18:21.860]   I think that is the privilege of the party.
[00:18:21.860 --> 00:18:23.860]   I think that is the privilege of the party.
[00:18:23.860 --> 00:18:25.860]   I think that is the privilege of the party.
[00:18:25.860 --> 00:18:27.860]   I think that is the privilege of the party.
[00:18:27.860 --> 00:18:29.860]   I think that is the privilege of the party.
[00:18:29.860 --> 00:18:31.860]   I think that is the privilege of the party.
[00:18:31.860 --> 00:18:33.860]   I think that is the privilege of the party.
[00:18:33.860 --> 00:18:35.860]   I think that is the privilege of the party.
[00:18:35.860 --> 00:18:37.860]   I think that is the privilege of the party.
[00:18:37.860 --> 00:18:39.860]   I think that is the privilege of the party.
[00:18:39.860 --> 00:18:41.860]   I think that is the privilege of the party.
[00:18:41.860 --> 00:18:43.860]   I think that is the privilege of the party.
[00:18:43.860 --> 00:18:45.860]   I think that is the privilege of the party.
[00:18:45.860 --> 00:18:47.860]   I think that is the privilege of the party.
[00:18:47.860 --> 00:18:49.860]   I think that is the privilege of the party.
[00:18:49.860 --> 00:18:51.860]   I think that is the privilege of the party.
[00:18:51.860 --> 00:18:53.860]   I think that is the privilege of the party.
[00:18:53.860 --> 00:18:55.860]   I think that is the privilege of the party.
[00:18:55.860 --> 00:18:57.860]   I think that is the privilege of the party.
[00:18:57.860 --> 00:18:59.860]   I think that is the privilege of the party.
[00:18:59.860 --> 00:19:01.860]   I think that is the privilege of the party.
[00:19:01.860 --> 00:19:03.860]   I think that is the privilege of the party.
[00:19:03.860 --> 00:19:05.860]   I think that is the privilege of the party.
[00:19:05.860 --> 00:19:07.860]   I think that is the privilege of the party.
[00:19:07.860 --> 00:19:09.860]   I think that is the privilege of the party.
[00:19:09.860 --> 00:19:11.860]   I think that is the privilege of the party.
[00:19:11.860 --> 00:19:13.860]   I think that is the privilege of the party.
[00:19:13.860 --> 00:19:15.860]   I think that is the privilege of the party.
[00:19:15.860 --> 00:19:17.860]   I think that is the privilege of the party.
[00:19:17.860 --> 00:19:19.860]   I think that is the privilege of the party.
[00:19:19.860 --> 00:19:21.860]   I think that is the privilege of the party.
[00:19:21.860 --> 00:19:23.860]   I think that is the privilege of the party.
[00:19:23.860 --> 00:19:25.860]   I think that is the privilege of the party.
[00:19:25.860 --> 00:19:27.860]   I think that is the privilege of the party.
[00:19:27.860 --> 00:19:29.860]   I think that is the privilege of the party.
[00:19:29.860 --> 00:19:31.860]   I think that is the privilege of the party.
[00:19:31.860 --> 00:19:33.860]   I think that is the privilege of the party.
[00:19:33.860 --> 00:19:35.860]   I think that is the privilege of the party.
[00:19:35.860 --> 00:19:37.860]   I think that is the privilege of the party.
[00:19:37.860 --> 00:19:39.860]   I think that is the privilege of the party.
[00:19:39.860 --> 00:19:41.860]   I think that is the privilege of the party.
[00:19:41.860 --> 00:19:43.860]   I think that is the privilege of the party.
[00:19:43.860 --> 00:19:45.860]   I think that is the privilege of the party.
[00:19:45.860 --> 00:19:47.860]   I think that is the privilege of the party.
[00:19:47.860 --> 00:19:49.860]   I think that is the privilege of the party.
[00:19:49.860 --> 00:19:51.860]   I think that is the privilege of the party.
[00:19:51.860 --> 00:19:53.860]   I think that is the privilege of the party.
[00:19:53.860 --> 00:19:55.860]   I think that is the privilege of the party.
[00:19:55.860 --> 00:19:57.860]   I think that is the privilege of the party.
[00:19:57.860 --> 00:19:59.860]   I think that is the privilege of the party.
[00:19:59.860 --> 00:20:01.860]   I think that is the privilege of the party.
[00:20:01.860 --> 00:20:03.860]   I think that is the privilege of the party.
[00:20:03.860 --> 00:20:05.860]   I think that is the privilege of the party.
[00:20:05.860 --> 00:20:07.860]   I think that is the privilege of the party.
[00:20:07.860 --> 00:20:09.860]   I think that is the privilege of the party.
[00:20:09.860 --> 00:20:11.860]   I think that is the privilege of the party.
[00:20:11.860 --> 00:20:13.860]   I think that is the privilege of the party.
[00:20:13.860 --> 00:20:15.860]   I think that is the privilege of the party.
[00:20:15.860 --> 00:20:17.860]   I think that is the privilege of the party.
[00:20:17.860 --> 00:20:19.860]   I think that is the privilege of the party.
[00:20:19.860 --> 00:20:21.860]   I think that is the privilege of the party.
[00:20:21.860 --> 00:20:23.860]   I think that is the privilege of the party.
[00:20:23.860 --> 00:20:25.860]   I think that is the privilege of the party.
[00:20:25.860 --> 00:20:27.860]   I think that is the privilege of the party.
[00:20:27.860 --> 00:20:29.860]   I think that is the privilege of the party.
[00:20:29.860 --> 00:20:31.860]   I think that is the privilege of the party.
[00:20:31.860 --> 00:20:33.860]   I think that is the privilege of the party.
[00:20:33.860 --> 00:20:35.860]   I think that is the privilege of the party.
[00:20:35.860 --> 00:20:37.860]   I think that is the privilege of the party.
[00:20:37.860 --> 00:20:39.860]   I think that is the privilege of the party.
[00:20:39.860 --> 00:20:41.860]   I think that is the privilege of the party.
[00:20:41.860 --> 00:20:43.860]   I think that is the privilege of the party.
[00:20:43.860 --> 00:20:45.860]   I think that is the privilege of the party.
[00:20:45.860 --> 00:20:47.860]   I think that is the privilege of the party.
[00:20:47.860 --> 00:20:49.860]   I think that is the privilege of the party.
[00:20:49.860 --> 00:20:51.860]   I think that is the privilege of the party.
[00:20:51.860 --> 00:20:53.860]   I think that is the privilege of the party.
[00:20:53.860 --> 00:20:55.860]   I think that is the privilege of the party.
[00:20:55.860 --> 00:20:57.860]   I think that is the privilege of the party.
[00:20:57.860 --> 00:20:59.860]   I think that is the privilege of the party.
[00:20:59.860 --> 00:21:01.860]   I think that is the privilege of the party.
[00:21:01.860 --> 00:21:03.860]   I think that is the privilege of the party.
[00:21:03.860 --> 00:21:05.860]   I think that is the privilege of the party.
[00:21:05.860 --> 00:21:07.860]   I think that is the privilege of the party.
[00:21:07.860 --> 00:21:09.860]   I think that is the privilege of the party.
[00:21:09.860 --> 00:21:11.860]   I think that is the privilege of the party.
[00:21:11.860 --> 00:21:13.860]   I think that is the privilege of the party.
[00:21:13.860 --> 00:21:15.860]   I think that is the privilege of the party.
[00:21:15.860 --> 00:21:17.860]   I think that is the privilege of the party.
[00:21:17.860 --> 00:21:19.860]   I think that is the privilege of the party.
[00:21:19.860 --> 00:21:21.860]   I think that is the privilege of the party.
[00:21:21.860 --> 00:21:23.860]   I think that is the privilege of the party.
[00:21:23.860 --> 00:21:25.860]   I think that is the privilege of the party.
[00:21:25.860 --> 00:21:27.860]   I think that is the privilege of the party.
[00:21:27.860 --> 00:21:29.860]   I think that is the privilege of the party.
[00:21:29.860 --> 00:21:31.860]   I think that is the privilege of the party.
[00:21:31.860 --> 00:21:33.860]   I think that is the privilege of the party.
[00:21:33.860 --> 00:21:35.860]   I think that is the privilege of the party.
[00:21:35.860 --> 00:21:37.860]   I think that is the privilege of the party.
[00:21:37.860 --> 00:21:39.860]   I think that is the privilege of the party.
[00:21:39.860 --> 00:21:41.860]   I think that is the privilege of the party.
[00:21:41.860 --> 00:21:43.860]   I think that is the privilege of the party.
[00:21:43.860 --> 00:21:45.860]   I think that is the privilege of the party.
[00:21:45.860 --> 00:21:47.860]   I think that is the privilege of the party.
[00:21:47.860 --> 00:21:49.860]   I think that is the privilege of the party.
[00:21:49.860 --> 00:21:51.860]   I think that is the privilege of the party.
[00:21:51.860 --> 00:21:53.860]   I think that is the privilege of the party.
[00:21:53.860 --> 00:21:55.860]   I think that is the privilege of the party.
[00:21:55.860 --> 00:21:57.860]   I think that is the privilege of the party.
[00:21:57.860 --> 00:21:59.860]   I think that is the privilege of the party.
[00:21:59.860 --> 00:22:01.860]   I think that is the privilege of the party.
[00:22:01.860 --> 00:22:03.860]   I think that is the privilege of the party.
[00:22:03.860 --> 00:22:05.860]   I think that is the privilege of the party.
[00:22:05.860 --> 00:22:07.860]   I think that is the privilege of the party.
[00:22:07.860 --> 00:22:09.860]   I think that is the privilege of the party.
[00:22:09.860 --> 00:22:11.860]   I think that is the privilege of the party.
[00:22:11.860 --> 00:22:13.860]   I think that is the privilege of the party.
[00:22:13.860 --> 00:22:15.860]   I think that is the privilege of the party.
[00:22:15.860 --> 00:22:17.860]   I think that is the privilege of the party.
[00:22:17.860 --> 00:22:19.860]   I think that is the privilege of the party.
[00:22:19.860 --> 00:22:21.860]   I think that is the privilege of the party.
[00:22:21.860 --> 00:22:23.860]   I think that is the privilege of the party.
[00:22:23.860 --> 00:22:25.860]   I think that is the privilege of the party.
[00:22:25.860 --> 00:22:27.860]   I think that is the privilege of the party.
[00:22:27.860 --> 00:22:29.860]   I think that is the privilege of the party.
[00:22:29.860 --> 00:22:31.860]   I think that is the privilege of the party.
[00:22:31.860 --> 00:22:33.860]   I think that is the privilege of the party.
[00:22:33.860 --> 00:22:35.860]   I think that is the privilege of the party.
[00:22:35.860 --> 00:22:37.860]   I think that is the privilege of the party.
[00:22:37.860 --> 00:22:39.860]   I think that is the privilege of the party.
[00:22:39.860 --> 00:22:41.860]   I think that is the privilege of the party.
[00:22:41.860 --> 00:22:43.860]   I think that is the privilege of the party.
[00:22:43.860 --> 00:22:45.860]   I think that is the privilege of the party.
[00:22:45.860 --> 00:22:47.860]   I think that is the privilege of the party.
[00:22:47.860 --> 00:22:49.860]   I think that is the privilege of the party.
[00:22:49.860 --> 00:22:51.860]   I think that is the privilege of the party.
[00:22:51.860 --> 00:22:53.860]   I think that is the privilege of the party.
[00:22:53.860 --> 00:22:55.860]   I think that is the privilege of the party.
[00:22:55.860 --> 00:22:57.860]   I think that is the privilege of the party.
[00:22:57.860 --> 00:22:59.860]   I think that is the privilege of the party.
[00:22:59.860 --> 00:23:01.860]   I think that is the privilege of the party.
[00:23:01.860 --> 00:23:03.860]   I think that is the privilege of the party.
[00:23:03.860 --> 00:23:05.860]   I think that is the privilege of the party.
[00:23:05.860 --> 00:23:07.860]   I think that is the privilege of the party.
[00:23:07.860 --> 00:23:09.860]   I think that is the privilege of the party.
[00:23:09.860 --> 00:23:11.860]   I think that is the privilege of the party.
[00:23:11.860 --> 00:23:13.860]   I think that is the privilege of the party.
[00:23:13.860 --> 00:23:15.860]   I think that is the privilege of the party.
[00:23:15.860 --> 00:23:17.860]   I think that is the privilege of the party.
[00:23:17.860 --> 00:23:19.860]   I think that is the privilege of the party.
[00:23:19.860 --> 00:23:21.860]   I think that is the privilege of the party.
[00:23:21.860 --> 00:23:23.860]   I think that is the privilege of the party.
[00:23:23.860 --> 00:23:25.860]   I think that is the privilege of the party.
[00:23:25.860 --> 00:23:27.860]   I think that is the privilege of the party.
[00:23:27.860 --> 00:23:29.860]   I think that is the privilege of the party.
[00:23:29.860 --> 00:23:31.860]   I think that is the privilege of the party.
[00:23:31.860 --> 00:23:33.860]   I think that is the privilege of the party.
[00:23:33.860 --> 00:23:35.860]   I think that is the privilege of the party.
[00:23:35.860 --> 00:23:37.860]   I think that is the privilege of the party.
[00:23:37.860 --> 00:23:39.860]   I think that is the privilege of the party.
[00:23:39.860 --> 00:23:41.860]   I think that is the privilege of the party.
[00:23:41.860 --> 00:23:43.860]   I think that is the privilege of the party.
[00:23:43.860 --> 00:23:45.860]   I think that is the privilege of the party.
[00:23:45.860 --> 00:23:47.860]   I think that is the privilege of the party.
[00:23:47.860 --> 00:23:49.860]   I think that is the privilege of the party.
[00:23:49.860 --> 00:23:51.860]   I think that is the privilege of the party.
[00:23:51.860 --> 00:23:53.860]   I think that is the privilege of the party.
[00:23:53.860 --> 00:23:55.860]   I think that is the privilege of the party.
[00:23:55.860 --> 00:23:57.860]   I think that is the privilege of the party.
[00:23:57.860 --> 00:23:59.860]   I think that is the privilege of the party.
[00:23:59.860 --> 00:24:01.860]   I think that is the privilege of the party.
[00:24:01.860 --> 00:24:03.860]   I think that is the privilege of the party.
[00:24:03.860 --> 00:24:05.860]   I think that is the privilege of the party.
[00:24:05.860 --> 00:24:07.860]   I think that is the privilege of the party.
[00:24:07.860 --> 00:24:09.860]   I think that is the privilege of the party.
[00:24:09.860 --> 00:24:11.860]   I think that is the privilege of the party.
[00:24:11.860 --> 00:24:13.860]   I think that is the privilege of the party.
[00:24:13.860 --> 00:24:15.860]   I think that is the privilege of the party.
[00:24:15.860 --> 00:24:17.860]   I think that is the privilege of the party.
[00:24:17.860 --> 00:24:19.860]   I think that is the privilege of the party.
[00:24:19.860 --> 00:24:21.860]   I think that is the privilege of the party.
[00:24:21.860 --> 00:24:23.860]   I think that is the privilege of the party.
[00:24:23.860 --> 00:24:25.860]   I think that is the privilege of the party.
[00:24:25.860 --> 00:24:27.860]   I think that is the privilege of the party.
[00:24:27.860 --> 00:24:29.860]   I think that is the privilege of the party.
[00:24:29.860 --> 00:24:31.860]   I think that is the privilege of the party.
[00:24:31.860 --> 00:24:33.860]   I think that is the privilege of the party.
[00:24:33.860 --> 00:24:35.860]   I think that is the privilege of the party.
[00:24:35.860 --> 00:24:37.860]   I think that is the privilege of the party.
[00:24:37.860 --> 00:24:39.860]   I think that is the privilege of the party.
[00:24:39.860 --> 00:24:41.860]   I think that is the privilege of the party.
[00:24:41.860 --> 00:24:43.860]   I think that is the privilege of the party.
[00:24:43.860 --> 00:24:45.860]   I think that is the privilege of the party.
[00:24:45.860 --> 00:24:47.860]   I think that is the privilege of the party.
[00:24:47.860 --> 00:24:49.860]   I think that is the privilege of the party.
[00:24:49.860 --> 00:24:51.860]   I think that is the privilege of the party.
[00:24:51.860 --> 00:24:53.860]   I think that is the privilege of the party.
[00:24:53.860 --> 00:24:55.860]   I think that is the privilege of the party.
[00:24:55.860 --> 00:24:57.860]   I think that is the privilege of the party.
[00:24:57.860 --> 00:24:59.860]   I think that is the privilege of the party.
[00:24:59.860 --> 00:25:01.860]   I think that is the privilege of the party.
[00:25:01.860 --> 00:25:03.860]   I think that is the privilege of the party.
[00:25:03.860 --> 00:25:05.860]   I think that is the privilege of the party.
[00:25:05.860 --> 00:25:07.860]   I think that is the privilege of the party.
[00:25:07.860 --> 00:25:09.860]   I think that is the privilege of the party.
[00:25:09.860 --> 00:25:11.860]   I think that is the privilege of the party.
[00:25:11.860 --> 00:25:13.860]   I think that is the privilege of the party.
[00:25:13.860 --> 00:25:15.860]   I think that is the privilege of the party.
[00:25:15.860 --> 00:25:17.860]   I think that is the privilege of the party.
[00:25:17.860 --> 00:25:19.860]   I think that is the privilege of the party.
[00:25:19.860 --> 00:25:21.860]   I think that is the privilege of the party.
[00:25:21.860 --> 00:25:23.860]   I think that is the privilege of the party.
[00:25:23.860 --> 00:25:25.860]   I think that is the privilege of the party.
[00:25:25.860 --> 00:25:27.860]   I think that is the privilege of the party.
[00:25:27.860 --> 00:25:29.860]   I think that is the privilege of the party.
[00:25:29.860 --> 00:25:31.860]   I think that is the privilege of the party.
[00:25:31.860 --> 00:25:33.860]   I think that is the privilege of the party.
[00:25:33.860 --> 00:25:35.860]   I think that is the privilege of the party.
[00:25:35.860 --> 00:25:37.860]   I think that is the privilege of the party.
[00:25:37.860 --> 00:25:39.860]   I think that is the privilege of the party.
[00:25:39.860 --> 00:25:41.860]   I think that is the privilege of the party.
[00:25:41.860 --> 00:25:43.860]   I think that is the privilege of the party.
[00:25:43.860 --> 00:25:45.860]   I think that is the privilege of the party.
[00:25:45.860 --> 00:25:47.860]   I think that is the privilege of the party.
[00:25:47.860 --> 00:25:49.860]   I think that is the privilege of the party.
[00:25:49.860 --> 00:25:51.860]   I think that is the privilege of the party.
[00:25:51.860 --> 00:25:53.860]   I think that is the privilege of the party.
[00:25:53.860 --> 00:25:55.860]   I think that is the privilege of the party.
[00:25:55.860 --> 00:25:57.860]   I think that is the privilege of the party.
[00:25:57.860 --> 00:25:59.860]   I think that is the privilege of the party.
[00:25:59.860 --> 00:26:01.860]   I think that is the privilege of the party.
[00:26:01.860 --> 00:26:03.860]   I think that is the privilege of the party.
[00:26:03.860 --> 00:26:05.860]   I think that is the privilege of the party.
[00:26:05.860 --> 00:26:07.860]   I think that is the privilege of the party.
[00:26:07.860 --> 00:26:09.860]   I think that is the privilege of the party.
[00:26:09.860 --> 00:26:11.860]   I think that is the privilege of the party.
[00:26:11.860 --> 00:26:13.860]   I think that is the privilege of the party.
[00:26:13.860 --> 00:26:15.860]   I think that is the privilege of the party.
[00:26:15.860 --> 00:26:17.860]   I think that is the privilege of the party.
[00:26:17.860 --> 00:26:19.860]   I think that is the privilege of the party.
[00:26:19.860 --> 00:26:21.860]   I think that is the privilege of the party.
[00:26:21.860 --> 00:26:23.860]   I think that is the privilege of the party.
[00:26:23.860 --> 00:26:25.860]   I think that is the privilege of the party.
[00:26:25.860 --> 00:26:27.860]   I think that is the privilege of the party.
[00:26:27.860 --> 00:26:29.860]   I think that is the privilege of the party.
[00:26:29.860 --> 00:26:31.860]   I think that is the privilege of the party.
[00:26:31.860 --> 00:26:33.860]   I think that is the privilege of the party.
[00:26:33.860 --> 00:26:35.860]   I think that is the privilege of the party.
[00:26:35.860 --> 00:26:37.860]   I think that is the privilege of the party.
[00:26:37.860 --> 00:26:39.860]   I think that is the privilege of the party.
[00:26:39.860 --> 00:26:41.860]   I think that is the privilege of the party.
[00:26:41.860 --> 00:26:43.860]   I think that is the privilege of the party.
[00:26:43.860 --> 00:26:45.860]   I think that is the privilege of the party.
[00:26:45.860 --> 00:26:47.860]   I think that is the privilege of the party.
[00:26:47.860 --> 00:26:49.860]   I think that is the privilege of the party.
[00:26:49.860 --> 00:26:51.860]   I think that is the privilege of the party.
[00:26:51.860 --> 00:26:53.860]   I think that is the privilege of the party.
[00:26:53.860 --> 00:26:55.860]   I think that is the privilege of the party.
[00:26:55.860 --> 00:26:57.860]   I think that is the privilege of the party.
[00:26:57.860 --> 00:26:59.860]   I think that is the privilege of the party.
[00:26:59.860 --> 00:27:01.860]   I think that is the privilege of the party.
[00:27:01.860 --> 00:27:03.860]   I think that is the privilege of the party.
[00:27:03.860 --> 00:27:05.860]   I think that is the privilege of the party.
[00:27:05.860 --> 00:27:07.860]   I think that is the privilege of the party.
[00:27:07.860 --> 00:27:09.860]   I think that is the privilege of the party.
[00:27:09.860 --> 00:27:11.860]   I think that is the privilege of the party.
[00:27:11.860 --> 00:27:13.860]   I think that is the privilege of the party.
[00:27:13.860 --> 00:27:15.860]   I think that is the privilege of the party.
[00:27:15.860 --> 00:27:17.860]   I think that is the privilege of the party.
[00:27:17.860 --> 00:27:19.860]   I think that is the privilege of the party.
[00:27:19.860 --> 00:27:21.860]   I think that is the privilege of the party.
[00:27:21.860 --> 00:27:23.860]   I think that is the privilege of the party.
[00:27:23.860 --> 00:27:25.860]   I think that is the privilege of the party.
[00:27:25.860 --> 00:27:27.860]   I think that is the privilege of the party.
[00:27:27.860 --> 00:27:29.860]   I think that is the privilege of the party.
[00:27:29.860 --> 00:27:31.860]   I think that is the privilege of the party.
[00:27:31.860 --> 00:27:33.860]   I think that is the privilege of the party.
[00:27:33.860 --> 00:27:35.860]   I think that is the privilege of the party.
[00:27:35.860 --> 00:27:37.860]   (Music plays)
[00:27:37.860 --> 00:27:39.860]   (Music plays)
[00:27:39.860 --> 00:27:41.860]   (Music plays)
[00:27:41.860 --> 00:27:43.860]   (Music plays)
[00:27:43.860 --> 00:27:45.860]   (Music plays)
[00:27:45.860 --> 00:27:47.860]   (Music plays)
[00:27:47.860 --> 00:27:49.860]   (Music plays)
[00:27:49.860 --> 00:27:51.860]   (Music plays)
[00:27:51.860 --> 00:27:53.860]   (Music plays)
[00:27:53.860 --> 00:27:55.860]   (Music plays)
[00:27:55.860 --> 00:27:57.860]   (Music plays)
[00:27:57.860 --> 00:27:59.860]   (Music plays)
[00:27:59.860 --> 00:28:01.860]   (Music plays)
[00:28:01.860 --> 00:28:03.860]   (Music plays)
[00:28:03.860 --> 00:28:05.860]   (Music plays)
[00:28:05.860 --> 00:28:07.860]   (Music plays)
[00:28:07.860 --> 00:28:09.860]   (Music plays)
[00:28:09.860 --> 00:28:11.860]   (Music plays)
[00:28:11.860 --> 00:28:13.860]   (Music plays)
[00:28:13.860 --> 00:28:15.860]   (Music plays)
[00:28:15.860 --> 00:28:17.860]   (Music plays)
[00:28:17.860 --> 00:28:19.860]   (Music plays)
[00:28:19.860 --> 00:28:21.860]   (Music plays)
[00:28:21.860 --> 00:28:23.860]   (Music plays)
[00:28:23.860 --> 00:28:25.860]   (Music plays)
[00:28:25.860 --> 00:28:27.860]   (Music plays)
[00:28:27.860 --> 00:28:29.860]   (Music plays)
[00:28:29.860 --> 00:28:31.860]   (Music plays)
[00:28:31.860 --> 00:28:33.860]   (Music plays)
[00:28:33.860 --> 00:28:35.860]   (Music plays)
[00:28:35.860 --> 00:28:37.860]   (Music plays)
[00:28:37.860 --> 00:28:39.860]   (Music plays)
[00:28:39.860 --> 00:28:41.860]   (Music plays)
[00:28:41.860 --> 00:28:43.860]   (Music plays)
[00:28:43.860 --> 00:28:45.860]   (Music plays)
[00:28:45.860 --> 00:28:47.860]   (Music plays)
[00:28:47.860 --> 00:28:49.860]   (Music plays)
[00:28:49.860 --> 00:28:51.860]   (Music plays)
[00:28:51.860 --> 00:28:53.860]   (Music plays)
[00:28:53.860 --> 00:28:58.860]   ♪ It's a wild time to see the stars ♪
[00:28:58.860 --> 00:29:06.340]   ♪ The birds sing and the birds sing ♪
[00:29:06.340 --> 00:29:16.640]   ♪ The wild time to see the stars ♪
[00:29:16.640 --> 00:29:22.180]   ♪ The birds sing and the birds sing ♪
[00:29:22.180 --> 00:29:27.180]   ♪ The birds sing and the birds sing ♪
[00:29:27.180 --> 00:29:34.680]   ♪ The birds sing and the birds sing ♪
