
[00:00:00.000 --> 00:00:01.200]   Thanks, Justin.
[00:18:58.360 --> 00:19:03.880]   were to be free from the chains that are binding you right now.
[00:19:03.880 --> 00:19:04.800]   It's going to be hard.
[00:19:04.800 --> 00:19:06.640]   It's hard because that's all you've known.
[00:19:06.640 --> 00:19:10.280]   That's all you've been sitting in for so long now,
[00:19:10.280 --> 00:19:15.880]   that your sin has affected how you think about the future.
[00:19:15.880 --> 00:19:17.720]   It's important to remember and realize
[00:19:17.720 --> 00:19:20.160]   that the Israelites were in this miserable position
[00:19:20.160 --> 00:19:22.960]   in the first place because of their own sin
[00:19:22.960 --> 00:19:25.520]   and their own tendencies to turn away from God
[00:19:25.520 --> 00:19:28.640]   and begin to worship idols.
[00:19:28.640 --> 00:19:30.760]   Their relationship with God was once strong,
[00:19:30.760 --> 00:19:33.680]   but now the Israelites were stuck in this futile practice
[00:19:33.680 --> 00:19:36.840]   of trying to worship God and do other rituals,
[00:19:36.840 --> 00:19:41.800]   but at the same time, continuing to live life on their own terms,
[00:19:41.800 --> 00:19:46.960]   worshiping idols, doing as the nations around them did.
[00:19:46.960 --> 00:19:50.200]   It wasn't that God was far away, but they simply
[00:19:50.200 --> 00:19:52.560]   refused to listen to Him.
[00:19:52.560 --> 00:19:54.800]   And because of this, they found themselves
[00:19:54.800 --> 00:19:58.680]   suffering in the consequences of their own sin.
[00:19:58.680 --> 00:20:01.080]   Or in more colloquial terms, they messed around
[00:20:01.080 --> 00:20:03.000]   and they found out that sin isn't something
[00:20:03.000 --> 00:20:05.480]   you can play with.
[00:20:05.480 --> 00:20:09.320]   And this may be some of us today.
[00:20:09.320 --> 00:20:11.360]   Yes, we come to church.
[00:20:11.360 --> 00:20:13.240]   We're connected to a community group.
[00:20:13.240 --> 00:20:13.880]   We serve.
[00:20:13.880 --> 00:20:14.440]   We tithe.
[00:20:14.440 --> 00:20:17.240]   We do all the right things, but we
[00:20:17.240 --> 00:20:20.320]   know that we haven't fully surrendered to God.
[00:20:20.320 --> 00:20:22.360]   We know that our relationship with God
[00:20:22.360 --> 00:20:25.520]   is still ruled by darkness in some areas.
[00:20:25.520 --> 00:20:27.400]   And where your relationship with Him, yes,
[00:20:27.400 --> 00:20:28.880]   might once have been strong.
[00:20:28.880 --> 00:20:30.460]   We used to hear from God all the time,
[00:20:30.460 --> 00:20:32.920]   but now when we ask God to speak to us,
[00:20:32.920 --> 00:20:36.800]   we can't hear anything because of our sin.
[00:20:36.800 --> 00:20:39.440]   And we feel like we're abandoned.
[00:20:39.440 --> 00:20:42.220]   You feel like God doesn't like you anymore.
[00:20:42.220 --> 00:20:45.280]   And sin has sapped away the joy from your relationship
[00:20:45.280 --> 00:20:47.380]   with God.
[00:20:47.380 --> 00:20:49.680]   For those of you who are in this position,
[00:20:49.680 --> 00:20:53.760]   these are the words of encouragement for you today.
[00:20:53.760 --> 00:20:57.680]   "Be glad and rejoice forever in what I will create.
[00:20:57.680 --> 00:21:00.560]   For I will create Jerusalem to be a delight,
[00:21:00.560 --> 00:21:02.840]   and its people a joy.
[00:21:02.840 --> 00:21:05.760]   I will rejoice over Jerusalem," and listen to this,
[00:21:05.760 --> 00:21:09.720]   "and take delight in my people."
[00:21:09.720 --> 00:21:11.400]   So here's the truth.
[00:21:11.400 --> 00:21:16.440]   Yes, sin does put up a barrier between us and God.
[00:21:16.440 --> 00:21:20.520]   And there's most definitely consequences to our sins.
[00:21:20.520 --> 00:21:22.360]   That's for sure.
[00:21:22.360 --> 00:21:24.760]   But at the same time, when God works,
[00:21:24.800 --> 00:21:27.480]   when God renews and restores, He even
[00:21:27.480 --> 00:21:30.480]   is able to reverse the effects of sin
[00:21:30.480 --> 00:21:33.600]   so that they will no longer be able to separate us
[00:21:33.600 --> 00:21:37.520]   from the relationship we can have with God.
[00:21:37.520 --> 00:21:42.000]   Later on in Isaiah 21, 65, 21, and 22, it says this.
[00:21:42.000 --> 00:21:44.160]   "They will build houses and dwell in them.
[00:21:44.160 --> 00:21:47.240]   They will plant vineyards and eat their fruit.
[00:21:47.240 --> 00:21:50.000]   No longer will they build houses and others live with them
[00:21:50.000 --> 00:21:52.320]   or plant and others eat."
[00:21:52.320 --> 00:21:54.240]   Now, it seems like a bit of a random passage
[00:21:54.240 --> 00:21:55.200]   to throw in there.
[00:21:55.200 --> 00:21:56.600]   But this is a declaration.
[00:21:56.600 --> 00:21:58.040]   It's not just a blessing.
[00:21:58.040 --> 00:22:01.520]   This is God reversing the punishment and the consequences
[00:22:01.520 --> 00:22:04.440]   that He had previously warned the Israelites about.
[00:22:04.440 --> 00:22:07.200]   If you go back to Deuteronomy 28, 30,
[00:22:07.200 --> 00:22:09.600]   God warns His people that if they disobey Him,
[00:22:09.600 --> 00:22:11.960]   if they continue to worship idols and do other things
[00:22:11.960 --> 00:22:13.760]   that they're not supposed to do, these
[00:22:13.760 --> 00:22:15.720]   are the results that are waiting for them.
[00:22:15.720 --> 00:22:19.200]   "You will build a house, but you will not live in it.
[00:22:19.200 --> 00:22:22.000]   You will plant a vineyard, but you will not even
[00:22:22.000 --> 00:22:26.680]   begin to enjoy its fruit."
[00:22:26.680 --> 00:22:29.120]   That was the warning from God.
[00:22:29.120 --> 00:22:31.040]   And this is the situation that the Israelites
[00:22:31.040 --> 00:22:33.000]   found themselves in.
[00:22:33.000 --> 00:22:36.640]   But in the new thing that God is doing, in the new heavens,
[00:22:36.640 --> 00:22:40.840]   in the new earth, this curse is reversed.
[00:22:40.840 --> 00:22:42.560]   You see, Jerusalem was always meant
[00:22:42.560 --> 00:22:45.560]   to be the symbol of God's presence here on earth,
[00:22:45.560 --> 00:22:48.220]   but has since then been corrupted by sin
[00:22:48.220 --> 00:22:51.320]   and as a result, destroyed by pagan worshipping armies
[00:22:51.320 --> 00:22:52.680]   back in the day.
[00:22:52.680 --> 00:22:55.920]   But even so, it says, God will restore it
[00:22:55.920 --> 00:23:00.560]   to its rightful place of bringing delight to God.
[00:23:00.560 --> 00:23:03.600]   The same goes for you.
[00:23:03.600 --> 00:23:05.360]   You who think because of your sin,
[00:23:05.360 --> 00:23:08.040]   there is no hope for your future.
[00:23:08.040 --> 00:23:09.680]   You who think God doesn't want anything
[00:23:09.680 --> 00:23:12.960]   to do with you anymore because of your sin.
[00:23:12.960 --> 00:23:14.680]   This is an encouragement for you,
[00:23:14.680 --> 00:23:18.680]   because God's heart is still to bring you out of the darkness
[00:23:18.680 --> 00:23:21.720]   into the light.
[00:23:21.720 --> 00:23:26.760]   God's heart is to create in you a new person, a new heart
[00:23:26.760 --> 00:23:31.880]   to restore the joy that sin has eaten away.
[00:23:31.880 --> 00:23:34.200]   You are part of his people.
[00:23:34.200 --> 00:23:35.240]   You belong to him.
[00:23:35.240 --> 00:23:38.760]   And because of this, he takes delight in you.
[00:23:38.760 --> 00:23:39.800]   There is hope.
[00:23:39.800 --> 00:23:47.720]   Some of us, when we look to the future,
[00:23:47.720 --> 00:23:50.600]   our view of the future is jaded because despite
[00:23:50.600 --> 00:23:53.920]   of our hard work, despite of our best efforts,
[00:23:53.920 --> 00:23:56.520]   nothing ever seems to pay off.
[00:23:56.520 --> 00:23:58.940]   And so we feel like we should just stop trying and give up,
[00:23:58.940 --> 00:24:00.240]   because well, what's the point?
[00:24:00.240 --> 00:24:03.240]   Nothing ever comes to fruition anyway.
[00:24:03.240 --> 00:24:05.920]   If you're a student in this room, you might understand.
[00:24:05.920 --> 00:24:07.640]   You might play out like this.
[00:24:07.640 --> 00:24:09.280]   You find yourself studying.
[00:24:09.280 --> 00:24:10.600]   That big exam is coming.
[00:24:10.600 --> 00:24:12.000]   So you bust your butt.
[00:24:12.000 --> 00:24:13.120]   You stay up late.
[00:24:13.120 --> 00:24:13.880]   You work hard.
[00:24:13.880 --> 00:24:15.680]   You do all the preparation.
[00:24:15.680 --> 00:24:17.840]   You go to the extra classes.
[00:24:17.840 --> 00:24:22.000]   And when on results day, when you take the exam and results
[00:24:22.000 --> 00:24:25.440]   day, they come out, you failed.
[00:24:25.440 --> 00:24:28.120]   Or you've missed it by like half a mark or something like that.
[00:24:28.120 --> 00:24:31.000]   And it's just so soul crushing.
[00:24:31.000 --> 00:24:32.560]   You don't know what to do.
[00:24:32.560 --> 00:24:34.280]   I thought I worked hard.
[00:24:34.280 --> 00:24:37.400]   Or on the contrary, you get the results that you wanted,
[00:24:37.400 --> 00:24:38.360]   even good marks.
[00:24:38.360 --> 00:24:41.880]   But even then, you don't get any praise or accreditation,
[00:24:41.880 --> 00:24:43.720]   because that's just what's expected of you
[00:24:43.720 --> 00:24:46.920]   in the first place.
[00:24:46.920 --> 00:24:49.680]   This might play out for you in the workplace.
[00:24:49.680 --> 00:24:52.840]   You spend endless hours working in the office,
[00:24:52.840 --> 00:24:55.960]   staying late, making sure everything is done right.
[00:24:55.960 --> 00:24:57.520]   You go above and beyond.
[00:24:57.520 --> 00:25:01.080]   You do the things that nobody else does to make
[00:25:01.080 --> 00:25:03.760]   sure nothing falls apart.
[00:25:03.760 --> 00:25:07.760]   But in the end, you never get the credit for it.
[00:25:07.760 --> 00:25:09.920]   Your boss never seems to notice.
[00:25:09.920 --> 00:25:11.880]   And even worse, it's the people around you
[00:25:11.880 --> 00:25:13.800]   that seem to do no work, that ride off
[00:25:13.800 --> 00:25:18.000]   the coattails of other people's hard work, that slack off.
[00:25:18.000 --> 00:25:20.640]   These are the people that get the raises and the promotions.
[00:25:20.640 --> 00:25:26.640]   Maybe this plays out for you in your relationships.
[00:25:26.640 --> 00:25:29.760]   You finally think you found the right person for you.
[00:25:29.760 --> 00:25:31.960]   So you do all the right things.
[00:25:31.960 --> 00:25:32.920]   You open up.
[00:25:32.920 --> 00:25:33.920]   You communicate.
[00:25:33.920 --> 00:25:34.640]   You're vulnerable.
[00:25:34.640 --> 00:25:35.800]   You're authentic.
[00:25:35.800 --> 00:25:38.400]   You give this person your trust.
[00:25:38.400 --> 00:25:41.200]   You share your deepest, most intimate feelings, thoughts,
[00:25:41.200 --> 00:25:42.640]   and emotions with this person.
[00:25:42.640 --> 00:25:46.120]   You even invest your resources into this relationship,
[00:25:46.120 --> 00:25:48.520]   only to have your heart broken yet again.
[00:25:48.520 --> 00:25:54.040]   If this is you, hold on to these words
[00:25:54.040 --> 00:25:57.240]   as a source of encouragement.
[00:25:57.240 --> 00:26:01.200]   "For as the days of a tree, so will be the days of my people.
[00:26:01.200 --> 00:26:05.480]   My chosen ones will enjoy the work of the hands.
[00:26:05.480 --> 00:26:08.080]   They will not labor in vain, nor will they
[00:26:08.080 --> 00:26:10.280]   bear children doomed to misfortune,
[00:26:10.280 --> 00:26:15.120]   for they will be a people blessed by the Lord."
[00:26:15.120 --> 00:26:18.360]   In the new thing God is doing, in the new heavens
[00:26:18.360 --> 00:26:21.880]   and the new earth that God is leading you into,
[00:26:21.880 --> 00:26:27.000]   he tells us that your efforts will never return void.
[00:26:27.000 --> 00:26:29.760]   But rather, God sees your efforts.
[00:26:29.760 --> 00:26:32.640]   He notices the journey that you've been on.
[00:26:32.640 --> 00:26:35.000]   He sees the hard work that you've been putting in.
[00:26:35.000 --> 00:26:40.120]   And his promise is that you will be blessed for this in the end.
[00:26:40.120 --> 00:26:40.800]   So take heart.
[00:26:40.800 --> 00:26:46.400]   Some of us don't want even to think about the future,
[00:26:46.400 --> 00:26:48.840]   because all we can see is pain.
[00:26:48.840 --> 00:26:51.720]   It's similar to what we talked about just now.
[00:26:51.720 --> 00:26:53.480]   We don't want to dream or think about what
[00:26:53.480 --> 00:26:56.400]   could be, because we don't want to get our hopes up just
[00:26:56.400 --> 00:26:58.720]   to have them dashed again.
[00:26:58.720 --> 00:27:00.880]   There were plans that you had, visions
[00:27:00.880 --> 00:27:02.840]   that you had for your future.
[00:27:02.840 --> 00:27:05.840]   But instead of seeing life blossom,
[00:27:05.840 --> 00:27:11.200]   you've experienced a lot of loss, a miscarriage,
[00:27:11.200 --> 00:27:14.600]   the untimely passing of a loved one,
[00:27:14.600 --> 00:27:18.680]   the break off of an engagement, a divorce, loss
[00:27:18.680 --> 00:27:22.320]   of jobs and finances, a horrible diagnosis,
[00:27:22.320 --> 00:27:25.400]   the breakdown of a friendship that was once strong.
[00:27:25.400 --> 00:27:27.760]   As a pastor in this community, I've sat with you
[00:27:27.760 --> 00:27:30.600]   and walked with many of you through these things.
[00:27:30.600 --> 00:27:34.640]   I myself have walked in these things.
[00:27:34.640 --> 00:27:40.840]   And so if this is you today, take this as your encouragement.
[00:27:40.840 --> 00:27:43.360]   In this new heavens and the new earth,
[00:27:43.360 --> 00:27:47.680]   the sound of weeping and crying will be heard in it no more.
[00:27:47.680 --> 00:27:52.440]   Never again will there be in it an infant who lives but a few
[00:27:52.440 --> 00:27:56.080]   days or an old man who does not live out his years.
[00:27:56.080 --> 00:27:59.360]   The one who dies at 100 will be thought a mere child.
[00:27:59.360 --> 00:28:02.960]   The one who fails to reach 100 will be considered accursed.
[00:28:03.960 --> 00:28:08.960]   God promises us that there is a future coming where things
[00:28:08.960 --> 00:28:11.160]   like this will no longer happen.
[00:28:11.160 --> 00:28:14.640]   There is a future coming where life will always blossom
[00:28:14.640 --> 00:28:17.360]   and live out to its full potential.
[00:28:17.360 --> 00:28:22.280]   There is a time coming where your efforts will bear the fruit
[00:28:22.280 --> 00:28:24.880]   that you've been praying that it will bear.
[00:28:24.880 --> 00:28:27.240]   This is what the heart of the passage is trying to say.
[00:28:27.240 --> 00:28:30.160]   It's a poetic way of reminding us that in the new heavens
[00:28:30.160 --> 00:28:35.560]   and the new earth, pain will no longer be the ending.
[00:28:35.560 --> 00:28:39.120]   But rather, as Jesus has said, we will get to enjoy life
[00:28:39.120 --> 00:28:44.360]   and life in the full.
[00:28:44.360 --> 00:28:47.960]   Some of us don't see much hope in the future because we feel
[00:28:47.960 --> 00:28:49.760]   like God has given up on us.
[00:28:49.760 --> 00:28:52.440]   And I'm talking to the ones out there who've been serving
[00:28:52.440 --> 00:28:54.600]   the Lord faithfully.
[00:28:54.600 --> 00:28:56.080]   You've been serving God faithfully.
[00:28:57.080 --> 00:29:02.560]   You've really tried to live a life free from sin.
[00:29:02.560 --> 00:29:05.160]   You are dedicated in your walk with God.
[00:29:05.160 --> 00:29:07.760]   You've poured yourself out for the sake of your gospel.
[00:29:07.760 --> 00:29:09.360]   You have sacrificed.
[00:29:09.360 --> 00:29:11.200]   And whilst you've seen God work powerfully
[00:29:11.200 --> 00:29:14.560]   in other people's lives, you feel as though God
[00:29:14.560 --> 00:29:17.040]   has given up on you.
[00:29:17.040 --> 00:29:19.240]   The blessings that you pray for other people
[00:29:19.240 --> 00:29:21.800]   never seem to come your way.
[00:29:21.840 --> 00:29:26.120]   And so it feels like God doesn't really care about you.
[00:29:26.120 --> 00:29:28.600]   And you're about one unanswered prayer
[00:29:28.600 --> 00:29:31.040]   from giving up on your relationship with God
[00:29:31.040 --> 00:29:34.040]   altogether.
[00:29:34.040 --> 00:29:39.960]   My brother, my sister, if this is you today, hang on.
[00:29:39.960 --> 00:29:43.680]   Take this as a word of encouragement to you.
[00:29:43.680 --> 00:29:47.120]   Before they call, I will answer.
[00:29:47.120 --> 00:29:51.360]   While they are still speaking, I will hear.
[00:29:51.360 --> 00:29:56.040]   God is reminding us of His intimacy with us in this verse.
[00:29:56.040 --> 00:29:59.960]   This is a reassurance that He is still listening to you.
[00:29:59.960 --> 00:30:03.520]   He knows you so well that He anticipates your needs.
[00:30:03.520 --> 00:30:05.280]   God is like that best friend, that person
[00:30:05.280 --> 00:30:06.720]   that you're most in tune with.
[00:30:06.720 --> 00:30:09.160]   You know that person who seems to be able to complete
[00:30:09.160 --> 00:30:11.120]   your sentences for you?
[00:30:11.120 --> 00:30:13.720]   The person who knows your most innermost thoughts,
[00:30:13.720 --> 00:30:16.600]   the friend who hears you, who understands you,
[00:30:16.600 --> 00:30:18.280]   who will never give up on you.
[00:30:18.280 --> 00:30:20.600]   God has not given up on you, which
[00:30:20.600 --> 00:30:24.200]   is precisely why He's doing the new thing that He's
[00:30:24.200 --> 00:30:25.040]   promised us.
[00:30:25.040 --> 00:30:29.760]   Now I know what you're thinking, too.
[00:30:29.760 --> 00:30:31.840]   This all sounds good in theory, but the truth
[00:30:31.840 --> 00:30:37.560]   is I'm still struggling right now.
[00:30:37.560 --> 00:30:39.440]   The truth is when I wake up tomorrow,
[00:30:39.440 --> 00:30:41.680]   most likely I'm still going to be carrying some
[00:30:41.680 --> 00:30:44.840]   of that pain and uncertainty.
[00:30:44.840 --> 00:30:46.960]   And if God is doing all these things in the end,
[00:30:46.960 --> 00:30:50.560]   then why do we need to bother with anything?
[00:30:50.560 --> 00:30:51.920]   Well, what's the point?
[00:30:51.920 --> 00:30:54.200]   Why don't we just sit around and wait for it to happen,
[00:30:54.200 --> 00:30:55.960]   let God do His thing?
[00:30:55.960 --> 00:30:58.280]   Why is God showing us these things?
[00:30:58.280 --> 00:31:01.320]   Is it just to tantalize us, to try and give us
[00:31:01.320 --> 00:31:04.000]   a little bit of hope and just make us impatient and long
[00:31:04.000 --> 00:31:06.200]   for these things to come?
[00:31:06.200 --> 00:31:07.840]   No.
[00:31:07.840 --> 00:31:10.000]   God is pulling back the curtain to show us
[00:31:10.000 --> 00:31:12.640]   a glimpse of what the future might be like,
[00:31:12.640 --> 00:31:15.920]   because it's actually an invitation for us
[00:31:15.920 --> 00:31:18.840]   to join Him in this work of making things new,
[00:31:18.840 --> 00:31:21.480]   in this work of restoration.
[00:31:21.480 --> 00:31:23.960]   This is one of the most challenging yet most exciting
[00:31:23.960 --> 00:31:26.840]   things about being in a vibrant relationship with the living
[00:31:26.840 --> 00:31:31.040]   God, because our role is not to sit around dreaming and hoping
[00:31:31.040 --> 00:31:32.680]   of better things to come, but God
[00:31:32.680 --> 00:31:37.840]   has called us to actively take part in shaping the future.
[00:31:37.840 --> 00:31:40.440]   God chose us the future, yes, in some ways, of course,
[00:31:40.440 --> 00:31:42.600]   to give us hope for tomorrow, but also
[00:31:42.600 --> 00:31:45.960]   to move us into action today.
[00:31:45.960 --> 00:31:47.680]   So this is what we mean when we say things
[00:31:47.680 --> 00:31:49.480]   like we want God's heart.
[00:31:49.480 --> 00:31:51.600]   This is what we mean when we sing songs like,
[00:31:51.600 --> 00:31:54.360]   show me how to love like you have loved me.
[00:31:54.360 --> 00:31:57.640]   Break my heart for what breaks yours.
[00:31:57.640 --> 00:32:01.400]   God doesn't show us visions to tantalize our imagination,
[00:32:01.400 --> 00:32:04.720]   to make us homesick for our home in heaven,
[00:32:04.720 --> 00:32:07.880]   but rather, He is asking us to embrace these things
[00:32:07.880 --> 00:32:11.480]   and join Him in His work of revealing His restoration
[00:32:11.480 --> 00:32:14.680]   to the rest of the world.
[00:32:14.680 --> 00:32:17.840]   A commentary I was researching in preparation for this message
[00:32:17.840 --> 00:32:21.760]   put it this way, "No goal short of the restoration
[00:32:21.760 --> 00:32:25.320]   of all God's creation to its intended wholeness
[00:32:25.320 --> 00:32:31.880]   will satisfy the yearning of the servant of the Lord."
[00:32:31.880 --> 00:32:34.280]   So what this means is this, the things
[00:32:34.280 --> 00:32:37.560]   that you've gone through, even the terrible, horrible things
[00:32:37.560 --> 00:32:39.440]   that you're going through, have gone through,
[00:32:39.440 --> 00:32:41.440]   the disappointments, the heartbreak, the grief,
[00:32:41.440 --> 00:32:43.640]   and the mourning, all these things
[00:32:43.640 --> 00:32:46.440]   can be the help and understanding that
[00:32:46.440 --> 00:32:50.240]   is needed to guide you in how you can contribute
[00:32:50.240 --> 00:32:56.000]   to God's vision of this new heavens and the new earth.
[00:32:56.000 --> 00:32:59.240]   Revelation 21, 1 to 4, in an echo of what Isaiah says,
[00:32:59.240 --> 00:33:04.120]   tells us this, "Then I saw a new heaven and a new earth.
[00:33:04.120 --> 00:33:06.520]   The first heaven and first earth had passed away,
[00:33:06.520 --> 00:33:08.280]   and there was no longer any sea.
[00:33:08.280 --> 00:33:11.160]   I saw the holy city, the new Jerusalem,
[00:33:11.160 --> 00:33:14.720]   coming down out of heaven from God, prepared as a bride,
[00:33:14.720 --> 00:33:17.040]   beautifully dressed for a husband.
[00:33:17.040 --> 00:33:19.560]   And I heard a loud voice from the throne saying,
[00:33:19.560 --> 00:33:23.240]   'Look, God's dwelling place is now among the people,
[00:33:23.240 --> 00:33:25.560]   and He will dwell with them.
[00:33:25.560 --> 00:33:29.560]   They will be His people, and God Himself will be with them
[00:33:29.560 --> 00:33:31.240]   and be their God.
[00:33:31.240 --> 00:33:34.000]   He will wipe every tear from their eyes.
[00:33:34.000 --> 00:33:38.000]   There will be no more death or mourning or crying or pain,
[00:33:38.000 --> 00:33:43.360]   for the old order of things has passed away.'"
[00:33:43.360 --> 00:33:47.520]   This church is where the world is heading.
[00:33:47.520 --> 00:33:49.120]   And I know we're in this awkward stage
[00:33:49.120 --> 00:33:51.720]   right now where we already know how the story is going to end,
[00:33:51.720 --> 00:33:54.200]   but we're not there yet.
[00:33:54.200 --> 00:33:56.440]   The beautiful thing about knowing how the story ends,
[00:33:56.440 --> 00:34:00.360]   though, is that we get to live for that moment right now.
[00:34:00.360 --> 00:34:05.040]   We get to live like we're in the new heavens and the new earth.
[00:34:05.040 --> 00:34:09.160]   God is saying to His people, "I see your hurt.
[00:34:09.160 --> 00:34:10.680]   I see your pain.
[00:34:10.680 --> 00:34:11.960]   I see the uncertainties.
[00:34:11.960 --> 00:34:14.320]   I understand why you might have questions about how
[00:34:14.320 --> 00:34:16.800]   the future is going to turn out.
[00:34:16.800 --> 00:34:21.680]   But don't let the loss of right now define your future.
[00:34:21.680 --> 00:34:23.240]   Trust me.
[00:34:23.240 --> 00:34:27.120]   Let me define the future."
[00:34:27.120 --> 00:34:30.920]   So in light of this, allow me to challenge us
[00:34:30.920 --> 00:34:34.120]   with a few questions.
[00:34:34.120 --> 00:34:40.000]   Where in the world do you see the need for God's restoration?
[00:34:40.000 --> 00:34:41.720]   What breaks your heart as you look out
[00:34:41.720 --> 00:34:45.240]   into the community and the world around you?
[00:34:45.240 --> 00:34:50.040]   What has God called you to do to shape the future?
[00:34:50.040 --> 00:34:53.880]   And ultimately, what are you going to do about it?
[00:34:53.880 --> 00:34:59.440]   This is your God-given calling.
[00:34:59.440 --> 00:35:01.840]   This is what your future looks like.
[00:35:01.840 --> 00:35:05.640]   This is how your future works out, by doing the holy work
[00:35:05.640 --> 00:35:08.680]   of God's restoration.
[00:35:08.680 --> 00:35:11.280]   And God is ready to lead you in these things.
[00:35:11.280 --> 00:35:13.720]   God is standing there saying, "Here I am.
[00:35:13.720 --> 00:35:15.320]   Here I am."
[00:35:15.320 --> 00:35:19.680]   God is asking the question, "Behold, I am doing a new thing.
[00:35:19.680 --> 00:35:21.920]   Do you perceive it?"
[00:35:21.920 --> 00:35:23.720]   God is asking the question, "Are you
[00:35:23.720 --> 00:35:28.320]   ready to do the good works He has prepared in advance for you
[00:35:28.320 --> 00:35:28.840]   to do?"
[00:35:29.720 --> 00:35:31.920]   Our calling as followers of Jesus
[00:35:31.920 --> 00:35:36.120]   is to start doing this today, right now.
[00:35:36.120 --> 00:35:39.000]   Because for those of us who are in Christ Jesus,
[00:35:39.000 --> 00:35:42.280]   we have already had a taste of what this feels like, right?
[00:35:42.280 --> 00:35:44.200]   When you decided to give your life to Jesus,
[00:35:44.200 --> 00:35:46.200]   when you decided to surrender to Christ,
[00:35:46.200 --> 00:35:48.720]   you went through a renewal.
[00:35:48.720 --> 00:35:50.960]   Bible tells us that anyone who is in Christ,
[00:35:50.960 --> 00:35:51.880]   he is what?
[00:35:51.880 --> 00:35:52.880]   A new creation.
[00:35:52.880 --> 00:35:54.240]   The old has gone.
[00:35:54.240 --> 00:35:56.920]   The new has come.
[00:35:56.920 --> 00:35:59.000]   The new has come.
[00:35:59.000 --> 00:36:01.640]   So therefore, as a people who have been through renewal,
[00:36:01.640 --> 00:36:05.080]   our role now is to bring renewal to this world that
[00:36:05.080 --> 00:36:08.720]   still desperately needs it.
[00:36:08.720 --> 00:36:09.880]   So I'm sorry, church.
[00:36:09.880 --> 00:36:11.760]   I know I haven't told you clearly
[00:36:11.760 --> 00:36:15.160]   about what your future is going to look like.
[00:36:15.160 --> 00:36:16.760]   I really wish I could say to everyone
[00:36:16.760 --> 00:36:20.200]   that it's nothing but blue skies and sunshine up ahead.
[00:36:20.200 --> 00:36:22.480]   I wish I could guarantee you and your family members
[00:36:22.480 --> 00:36:24.840]   are going to be healthy, prosperous, and happy
[00:36:24.840 --> 00:36:26.640]   for the rest of their lives.
[00:36:26.640 --> 00:36:28.120]   I wish I could tell you that there's
[00:36:28.120 --> 00:36:30.280]   going to be peace in all your relationships.
[00:36:30.280 --> 00:36:31.840]   I wish I could tell you that you're
[00:36:31.840 --> 00:36:33.680]   going to meet the love of your life,
[00:36:33.680 --> 00:36:35.040]   have the family of your dreams.
[00:36:35.040 --> 00:36:40.640]   But I can't.
[00:36:40.640 --> 00:36:42.280]   And as we prayed for today, the fact,
[00:36:42.280 --> 00:36:44.840]   chances are that in the future, there's still
[00:36:44.840 --> 00:36:47.560]   some tough things coming along.
[00:36:47.560 --> 00:36:51.120]   Because the truth is, we're not yet in this new heavens
[00:36:51.120 --> 00:36:53.880]   and the new earth.
[00:36:53.880 --> 00:36:55.920]   And for the time being, they're going
[00:36:55.920 --> 00:37:01.440]   to be failed dreams, untimely deaths, sickness, fear,
[00:37:01.440 --> 00:37:04.680]   conflict, misfortune.
[00:37:04.680 --> 00:37:07.400]   But what I do know is this.
[00:37:07.400 --> 00:37:12.360]   The God who created his earth, the God we serve,
[00:37:12.360 --> 00:37:15.520]   the all-powerful, all-loving God who sent his son Jesus
[00:37:15.520 --> 00:37:18.240]   to die on the cross, who raised him from the dead,
[00:37:18.240 --> 00:37:23.880]   has defeated the powers of sin and death and hopelessness.
[00:37:23.880 --> 00:37:26.560]   And what I do know is that God has in store for you
[00:37:26.560 --> 00:37:31.120]   is far beyond what you can even ask or imagine.
[00:37:31.120 --> 00:37:32.840]   What I do know is that our God is
[00:37:32.840 --> 00:37:37.680]   in the process of redeeming and renewing this world.
[00:37:37.680 --> 00:37:43.600]   And one day, this will come into completion.
[00:37:43.600 --> 00:37:46.560]   What I do know, he's inviting all of us
[00:37:46.560 --> 00:37:50.440]   to join in with him in this process.
[00:37:50.440 --> 00:37:54.760]   God is leading you into a new future.
[00:37:54.760 --> 00:37:56.800]   Will you see it, church?
[00:37:56.800 --> 00:37:57.840]   Will you act upon it?
[00:37:57.840 --> 00:38:01.080]   Will you respond in obedience to the renewal
[00:38:01.080 --> 00:38:04.640]   God wants to do through you?
[00:38:04.640 --> 00:38:05.960]   I'm going to invite you to pray.
[00:38:05.960 --> 00:38:09.400]   [MUSIC PLAYING]
[00:38:09.400 --> 00:38:25.600]   And as we were preparing for the services this morning,
[00:38:25.600 --> 00:38:28.560]   one of the things that was mentioned was there's people
[00:38:28.560 --> 00:38:30.280]   I know coming to the services today
[00:38:30.280 --> 00:38:32.760]   who have some very specific things that they're
[00:38:32.760 --> 00:38:35.560]   worried about coming up.
[00:38:35.560 --> 00:38:39.040]   An operation, an interview, a conversation
[00:38:39.040 --> 00:38:40.920]   that they need to have, some big decision that
[00:38:40.920 --> 00:38:42.920]   needs to be made.
[00:38:42.920 --> 00:38:43.960]   Excuse me.
[00:38:43.960 --> 00:38:48.000]   They're searching right now for the answers.
[00:38:48.000 --> 00:38:50.760]   And that uncertainty is causing a lot of fear.
[00:38:50.760 --> 00:38:57.400]   And you don't know how it's going to work out.
[00:38:57.400 --> 00:38:59.560]   So if that's you in the room right now,
[00:38:59.560 --> 00:39:04.560]   if you have something specific that you know it's coming up
[00:39:04.560 --> 00:39:06.680]   and you know you need God's guidance in it,
