
[00:00:00.000 --> 00:00:05.000]   Everyone says, "Amen." Amen.
[00:23:21.000 --> 00:23:25.000]   Those four relational contexts that were established in Genesis 1 and 2,
[00:23:25.000 --> 00:23:26.000]   this is really important.
[00:23:26.000 --> 00:23:29.000]   As soon as humanity starts to redefine right and wrong,
[00:23:29.000 --> 00:23:32.000]   as soon as they look after themselves at the expense of others,
[00:23:32.000 --> 00:23:33.000]   here's what takes place.
[00:23:33.000 --> 00:23:38.000]   Over time, all four of those relational contexts immediately break down.
[00:23:38.000 --> 00:23:41.000]   Suddenly, there is a breakdown in their relationship with God.
[00:23:41.000 --> 00:23:42.000]   They hide from Him in the garden.
[00:23:42.000 --> 00:23:45.000]   There's a breakdown in their relationship with themselves.
[00:23:45.000 --> 00:23:47.000]   They suddenly feel shame for what they've done.
[00:23:47.000 --> 00:23:50.000]   They realize they're naked, right, and they become shamed.
[00:23:50.000 --> 00:23:53.000]   There's suddenly a breakdown in their relationship with one another.
[00:23:53.000 --> 00:23:54.000]   Adam throwing Eve under the bus.
[00:23:54.000 --> 00:23:57.000]   And there's suddenly a breakdown in their relationship with creation.
[00:23:57.000 --> 00:24:00.000]   Now creation is going to cause pain for them
[00:24:00.000 --> 00:24:03.000]   when before creation and them were in perfect harmony together.
[00:24:03.000 --> 00:24:08.000]   So, all four of those relationships are suddenly smeared with injustice.
[00:24:08.000 --> 00:24:12.000]   And the great question from this point in the story forward is,
[00:24:12.000 --> 00:24:14.000]   how do we fix this?
[00:24:14.000 --> 00:24:18.000]   Like this world is now a faraway way.
[00:24:18.000 --> 00:24:20.000]   This is just the first three chapters of Scripture, by the way.
[00:24:20.000 --> 00:24:24.000]   But now the world is so far away from what it was originally created to be.
[00:24:24.000 --> 00:24:29.000]   Now, the good thing is that we have a God who responds.
[00:24:29.000 --> 00:24:32.000]   So, what happens next in the story where there's been a fall,
[00:24:32.000 --> 00:24:34.000]   there is now a call.
[00:24:34.000 --> 00:24:36.000]   God.
[00:24:36.000 --> 00:24:38.000]   God responds.
[00:24:38.000 --> 00:24:40.000]   And here's how God responds.
[00:24:40.000 --> 00:24:42.000]   He actually calls a new family.
[00:24:42.000 --> 00:24:45.000]   He calls Abraham and his family.
[00:24:45.000 --> 00:24:46.000]   And He says to Abraham and his family,
[00:24:46.000 --> 00:24:48.000]   "Leave the place that you're in right now,
[00:24:48.000 --> 00:24:52.000]   this place that is filled with all of this pain and all this injustice."
[00:24:52.000 --> 00:24:54.000]   He said, "I'm going to move you into a new land.
[00:24:54.000 --> 00:24:56.000]   And in that new land, we're going to start again.
[00:24:56.000 --> 00:24:59.000]   And there's going to be a generation, a nation,
[00:24:59.000 --> 00:25:03.000]   the nation of Israel ultimately, that will flow out from you,
[00:25:03.000 --> 00:25:06.000]   that will begin to model to the world again,
[00:25:06.000 --> 00:25:09.000]   what this justice might look like."
[00:25:09.000 --> 00:25:10.000]   It's really interesting.
[00:25:10.000 --> 00:25:13.000]   Injustice happens by one biological family.
[00:25:13.000 --> 00:25:18.000]   God begins the story of justice from another one biological family.
[00:25:18.000 --> 00:25:21.000]   Takes Abraham with his wife and with everything they had,
[00:25:21.000 --> 00:25:24.000]   and they move outwards into the new.
[00:25:24.000 --> 00:25:26.000]   And then from this point forward in Scripture,
[00:25:26.000 --> 00:25:30.000]   from Genesis 4, basic Genesis 4 onwards,
[00:25:30.000 --> 00:25:33.000]   God defines this Israel.
[00:25:33.000 --> 00:25:35.000]   He defines this group of people with three things,
[00:25:35.000 --> 00:25:37.000]   two positive, one negative.
[00:25:37.000 --> 00:25:38.000]   Let me show you this.
[00:25:38.000 --> 00:25:39.000]   This is really important.
[00:25:39.000 --> 00:25:41.000]   And this gets repeated in Scripture all the time.
[00:25:41.000 --> 00:25:46.000]   The first thing is, He says, "I call you to righteousness."
[00:25:46.000 --> 00:25:50.000]   This in the Hebrew is the word tzedakah.
[00:25:50.000 --> 00:25:53.000]   And tzedakah is a very important word.
[00:25:53.000 --> 00:25:56.000]   When we think of righteousness normally in the English language,
[00:25:56.000 --> 00:25:57.000]   here's what we think.
[00:25:57.000 --> 00:25:59.000]   We think about our moral behavior.
[00:25:59.000 --> 00:26:02.000]   So we think if I'm righteous or if I'm a righteous person,
[00:26:02.000 --> 00:26:05.000]   it's because I have good moral behavior or good standing
[00:26:05.000 --> 00:26:07.000]   or I'm a good person and I do good things.
[00:26:07.000 --> 00:26:10.000]   The Hebrew concept of righteousness, tzedakah,
[00:26:10.000 --> 00:26:14.000]   is actually not about individual morality or individual ethics.
[00:26:14.000 --> 00:26:19.000]   It's much more about the communal environment and the communal ethics.
[00:26:19.000 --> 00:26:23.000]   So when the Lord says, "You will be my righteous people,"
[00:26:23.000 --> 00:26:25.000]   He's not just saying individually you're going to be really good people.
[00:26:25.000 --> 00:26:28.000]   He's saying as a community together, as a nation together,
[00:26:28.000 --> 00:26:32.000]   as a group of people together, you're going to begin to image me again.
[00:26:32.000 --> 00:26:35.000]   You're going to go back to what it is that I've called you to go.
[00:26:35.000 --> 00:26:39.000]   If you look at the breakdown so far, I'm going to take you back
[00:26:39.000 --> 00:26:41.000]   where I will define for you what is right and wrong.
[00:26:41.000 --> 00:26:44.000]   This will be the law that is given in Mount Sinai and everything like that.
[00:26:44.000 --> 00:26:47.000]   I'm going to empower you again to rule over creation.
[00:26:47.000 --> 00:26:49.000]   You're going to be restored in these relationships
[00:26:49.000 --> 00:26:51.000]   and you're going to show the world.
[00:26:51.000 --> 00:26:55.000]   That's righteousness, a communal ability.
[00:26:55.000 --> 00:27:03.000]   So righteousness has this idea of community and is other-focused.
[00:27:03.000 --> 00:27:04.000]   Why is that important?
[00:27:04.000 --> 00:27:09.000]   Because the breakdown is in personal self-focus.
[00:27:09.000 --> 00:27:11.000]   The righteousness is in other-focus.
[00:27:11.000 --> 00:27:14.000]   Now the second word that is equally important is, of course,
[00:27:14.000 --> 00:27:17.000]   the word that we translate as justice.
[00:27:17.000 --> 00:27:24.000]   In the Hebrew, it's "mishpah" and "mishpah" means both retributive,
[00:27:24.000 --> 00:27:28.000]   which I'll explain in a second, and restorative.
[00:27:28.000 --> 00:27:32.000]   Both of the elements of retributive justice and restorative justice
[00:27:32.000 --> 00:27:36.000]   are included in this phrase "mishpah".
[00:27:36.000 --> 00:27:40.000]   Now, retributive justice, we're aware of that.
[00:27:40.000 --> 00:27:43.000]   That's the issue. I steal something, I get caught, I've got to pay it back.
[00:27:43.000 --> 00:27:46.000]   Or I'm penalized in some way.
[00:27:46.000 --> 00:27:49.000]   I have to pay for the crime that I've committed.
[00:27:49.000 --> 00:27:52.000]   So mishpah has this element of retributive justice.
[00:27:52.000 --> 00:27:55.000]   But the bigger picture is restorative justice.
[00:27:55.000 --> 00:27:57.000]   And restorative justice, again, focus on the community
[00:27:57.000 --> 00:28:01.000]   and focus on not just individual people doing certain things,
[00:28:01.000 --> 00:28:06.000]   but how do we as a community now live where there are no poor amongst us,
[00:28:06.000 --> 00:28:10.000]   where there is no inequality, where people who are slaves are set free,
[00:28:10.000 --> 00:28:12.000]   where those that need freedom are given it.
[00:28:12.000 --> 00:28:16.000]   What does it look like to structure society together
[00:28:16.000 --> 00:28:19.000]   under God's definitions of right or wrong, not ours,
[00:28:19.000 --> 00:28:23.000]   where we shift from being self-focused to other-focused?
[00:28:23.000 --> 00:28:25.000]   And how do we now live like that?
[00:28:25.000 --> 00:28:29.000]   Justice has communal impact. Does that make sense?
[00:28:29.000 --> 00:28:34.000]   It changes the way in which not just we live, but how people live amongst us.
[00:28:34.000 --> 00:28:39.000]   Now, interestingly, there's a third word that is really also repeated this time.
[00:28:39.000 --> 00:28:43.000]   In English, we translate it to be the word wicked.
[00:28:43.000 --> 00:28:47.000]   But in Hebrew, it's the word rashab.
[00:28:47.000 --> 00:28:49.000]   You have to row your R there.
[00:28:49.000 --> 00:28:54.000]   But rashab literally means the opposite of everything else that we just talked about.
[00:28:54.000 --> 00:29:00.000]   Rashab, the wicked, are the ones who stay in the Genesis 3 perspective.
[00:29:00.000 --> 00:29:04.000]   Personal advantage, self-preservation, doing what I want to do,
[00:29:04.000 --> 00:29:08.000]   even if it means hurting or exploiting or doing something.
[00:29:08.000 --> 00:29:12.000]   That doesn't matter. I'm looking after number one here.
[00:29:12.000 --> 00:29:14.000]   And it doesn't matter if it impacts everybody else.
[00:29:14.000 --> 00:29:19.000]   This, the Bible, from Genesis 4 onwards, when it uses the phrase in the Old Testament, wicked,
[00:29:19.000 --> 00:29:23.000]   it's talking about these who don't have righteousness and don't have justice.
[00:29:23.000 --> 00:29:25.000]   They are wicked.
[00:29:25.000 --> 00:29:30.000]   If I was to explain it in a very clear way, listen to it this way.
[00:29:30.000 --> 00:29:38.000]   The wicked are those who are willing to basically disadvantage the community for their advantage.
[00:29:38.000 --> 00:29:44.000]   The righteous are the ones who are willing to disadvantage themselves for the advantage of the community.
[00:29:44.000 --> 00:29:46.000]   You follow that?
[00:29:46.000 --> 00:29:49.000]   So the wicked want to basically disadvantage the community so that they can succeed.
[00:29:49.000 --> 00:29:52.000]   The righteous are willing to lay down their lives.
[00:29:52.000 --> 00:29:53.000]   What does that remind you of?
[00:29:53.000 --> 00:29:58.000]   They're willing to sacrifice so that those around them might be able to gain.
[00:29:58.000 --> 00:30:01.000]   This is the tension that Scripture brings us to.
[00:30:01.000 --> 00:30:09.000]   And this is the beginning of the process of God saying, "I want justice to come into the world."
[00:30:09.000 --> 00:30:16.000]   So where before in Genesis 4, we begin to see what injustice looks like in this call of Israel and Abraham,
[00:30:16.000 --> 00:30:19.000]   we begin to see God's model for justice.
[00:30:19.000 --> 00:30:21.000]   Now, let me take this to the next step.
[00:30:21.000 --> 00:30:22.000]   Everybody still okay?
[00:30:22.000 --> 00:30:23.000]   Still tracking with me?
[00:30:23.000 --> 00:30:25.000]   Interesting enough.
[00:30:25.000 --> 00:30:27.000]   Are your hearts burning within you yet?
[00:30:27.000 --> 00:30:29.000]   Okay, I need to do more.
[00:30:29.000 --> 00:30:35.000]   The next thing that happens is we get a model of what this begins to look like.
[00:30:35.000 --> 00:30:40.000]   The Exodus is the next story in the Scriptures after we get to the end of Genesis, the next book, Exodus.
[00:30:40.000 --> 00:30:44.000]   And this is God modeling what all of this justice looks like.
[00:30:44.000 --> 00:30:53.000]   Because in Exodus, His people have now become oppressed and they are now slaves.
[00:30:53.000 --> 00:30:58.000]   So His people are not living through both their own fault, but not their fault.
[00:30:58.000 --> 00:31:00.000]   They're not now living in the way that God wants them to be.
[00:31:00.000 --> 00:31:02.000]   They're an oppressed people.
[00:31:02.000 --> 00:31:04.000]   They're slaves.
[00:31:04.000 --> 00:31:07.000]   And what we learn at the beginning of Exodus is that God has compassion.
[00:31:07.000 --> 00:31:10.000]   This moves the heart of God, Exodus chapter 2.
[00:31:10.000 --> 00:31:12.000]   God's heart is moved within Him.
[00:31:12.000 --> 00:31:15.000]   He sees His people under oppression and slavery.
[00:31:15.000 --> 00:31:18.000]   He hears their cries, just like that song that we just sang.
[00:31:18.000 --> 00:31:20.000]   "I sought the Lord, He listened, He answered."
[00:31:20.000 --> 00:31:26.000]   He hears their cries and He moves with compassion to do three things.
[00:31:26.000 --> 00:31:29.000]   These are the three things that God does in Exodus.
[00:31:29.000 --> 00:31:33.000]   Number one, He brings His presence again to His people.
[00:31:33.000 --> 00:31:36.000]   God is like, "You need to know that I am with you.
[00:31:36.000 --> 00:31:40.000]   You need to know that I am with you in your pain, with you in your oppression,
[00:31:40.000 --> 00:31:43.000]   with you in the reality of what it is that you're going through."
[00:31:43.000 --> 00:31:49.000]   The God that we serve is not a God who directs justice from a white fluffy cloud up on the sky.
[00:31:49.000 --> 00:31:56.000]   The God that we serve as Christians is a God who comes to be present in the injustices that He sees in His world.
[00:31:56.000 --> 00:31:58.000]   So He's present with us.
[00:31:58.000 --> 00:32:01.000]   Number two, He then is an advocate.
[00:32:01.000 --> 00:32:04.000]   God raises up Moses.
[00:32:04.000 --> 00:32:05.000]   He raises up Aaron.
[00:32:05.000 --> 00:32:10.000]   He raises up Her and He calls them to be advocates on behalf of justice in the world.
[00:32:10.000 --> 00:32:11.000]   They go to Pharaoh, don't they?
[00:32:11.000 --> 00:32:15.000]   And they say, "Let my people go. You're enslaving my people. This is not right."
[00:32:15.000 --> 00:32:21.000]   They stand in the corridors of power and they fight on behalf of those that are oppressed.
[00:32:21.000 --> 00:32:27.000]   And the third thing God does in this model of what justice looks like is, of course, He then moves into action.
[00:32:27.000 --> 00:32:30.000]   He then actually begins to change things.
[00:32:30.000 --> 00:32:34.000]   He actually brings the plagues that cause Pharaoh to let His people go.
[00:32:34.000 --> 00:32:37.000]   He parts the sea so they can get through.
[00:32:37.000 --> 00:32:40.000]   And then He brings the waters back onto the Egyptian army.
[00:32:40.000 --> 00:32:42.000]   He provides for the manor in the wilderness.
[00:32:42.000 --> 00:32:44.000]   He provides for them a new promise land.
[00:32:44.000 --> 00:32:55.000]   So God acts in justice after having compassion, making Himself present, being an advocate, and then acting on people's behalf.
[00:32:55.000 --> 00:32:56.000]   Is this all making sense?
[00:32:56.000 --> 00:32:58.000]   So this is a beautiful model that we see in Exodus.
[00:32:58.000 --> 00:33:02.000]   And this leads us to this beautiful idea of the prophets.
[00:33:02.000 --> 00:33:06.000]   So beyond the Exodus story become the prophets.
[00:33:06.000 --> 00:33:13.000]   And the prophets take this model of Exodus and begin to speak it over the years of Israel from that point forward.
[00:33:13.000 --> 00:33:17.000]   Often when we think of the prophets, we think the prophets are prophets of doom.
[00:33:17.000 --> 00:33:21.000]   We think the prophets are all like, "Oh my God, they're like the ones that you want to avoid at all costs."
[00:33:21.000 --> 00:33:24.000]   Like they're the ones where you can't even read those books without falling asleep.
[00:33:24.000 --> 00:33:27.000]   They're the ones where the prophets are all negative.
[00:33:27.000 --> 00:33:29.000]   It's all about sin. It's all about brokenness.
[00:33:29.000 --> 00:33:31.000]   It's all about how God is so angry at people.
[00:33:31.000 --> 00:33:34.000]   Don't think of the prophets that way.
[00:33:34.000 --> 00:33:36.000]   Think of the prophets instead in the lens of justice.
[00:33:36.000 --> 00:33:42.000]   The prophets are the advocating mouthpiece of God for the things that God defines as right and wrong.
[00:33:42.000 --> 00:33:45.000]   So the prophets come. They're not prophets of doom.
[00:33:45.000 --> 00:33:47.000]   They're prophets of hope.
[00:33:47.000 --> 00:33:51.000]   They show up to Israel and they say, "Look, you're living this way. You're acting this way.
[00:33:51.000 --> 00:33:57.000]   That's wrong and it's wrong because God has already declared and established the right ways of thinking.
[00:33:57.000 --> 00:33:59.000]   His righteousness and His justice are here.
[00:33:59.000 --> 00:34:02.000]   But you're living like Rashab, like wickedness.
[00:34:02.000 --> 00:34:04.000]   But you have a chance to change," the prophets say.
[00:34:04.000 --> 00:34:09.000]   You've got a window to be new, a window to act and live and be differently.
[00:34:09.000 --> 00:34:16.000]   The prophets were always offering God's people the opportunity for them to return to the ways in which God has called them to be.
[00:34:16.000 --> 00:34:20.000]   The prophets were basically reminding the people about their humanity,
[00:34:20.000 --> 00:34:26.000]   about how they are the image of God in the world and how they've gone so far away from that
[00:34:26.000 --> 00:34:28.000]   because now they're in charge of right and wrong.
[00:34:28.000 --> 00:34:30.000]   They're the ones that are looking after themselves.
[00:34:30.000 --> 00:34:35.000]   They're the ones that are causing the expense and the pain and the exploitation of others.
[00:34:35.000 --> 00:34:39.000]   And the prophets say, "That's not the way you were created to be.
[00:34:39.000 --> 00:34:42.000]   There is another story."
[00:34:42.000 --> 00:34:46.000]   Prophets of hope, not prophets of doom.
[00:34:46.000 --> 00:34:52.000]   But as we continue our journey, can you still see it all?
[00:34:52.000 --> 00:34:55.000]   There's a problem.
[00:34:55.000 --> 00:34:57.000]   And here's the problem.
[00:34:57.000 --> 00:35:05.000]   Even after God sets His people free from their slavery in Egypt and established them in their own land
[00:35:05.000 --> 00:35:10.000]   and says to them, "Now is the chance for you to live as you were always created to be," something happens.
[00:35:10.000 --> 00:35:20.000]   Basically, the oppressed now become...
[00:35:20.000 --> 00:35:22.000]   What do they become?
[00:35:22.000 --> 00:35:24.000]   The oppressors.
[00:35:24.000 --> 00:35:28.000]   This should fascinate us because this is a picture of human behavior.
[00:35:28.000 --> 00:35:33.000]   There were actually more slaves in Israel in the time of David and Solomon
[00:35:33.000 --> 00:35:36.000]   than there were ever Jewish slaves in Egypt.
[00:35:36.000 --> 00:35:43.000]   So despite the fact that they had experienced a history, 400 years of their own brokenness and their own slavery,
[00:35:43.000 --> 00:35:45.000]   when they were finally set free, guess what they did?
[00:35:45.000 --> 00:35:47.000]   They enslaved others.
[00:35:47.000 --> 00:35:52.000]   The oppressed were set free and they became the oppressor.
[00:35:52.000 --> 00:35:57.000]   I tell you what, this has played out on global politics around the world all the time.
[00:35:57.000 --> 00:36:02.000]   One party gets in and suddenly it's like, "Let's give pain to that other party for however many years."
[00:36:02.000 --> 00:36:09.000]   Or suddenly a new tribe is established and that tribe is like, "Now it's our turn to eat and everybody else can suffer."
[00:36:09.000 --> 00:36:13.000]   It's funny how the oppressed, when they are given freedom, so often then become the oppressor.
[00:36:13.000 --> 00:36:16.000]   And what you see in the Old Testament is that there's a problem.
[00:36:16.000 --> 00:36:22.000]   And the problem is they begin to realize that there are some systemic issues in humanity and in the world
[00:36:22.000 --> 00:36:25.000]   that are not fixed by just trying to be nicer people.
[00:36:25.000 --> 00:36:31.000]   That there's something far deeper at work than just trying to be better, trying to be more just.
[00:36:31.000 --> 00:36:39.000]   No, there's something broken within us as human beings that no matter how hard we try to fix it, we cannot fix it.
[00:36:39.000 --> 00:36:44.000]   And because it's systemic, what you see in Scripture is a cycle of injustice.
[00:36:45.000 --> 00:36:50.000]   And by the time you get to the end of the Old Testament, here's what God's people are saying.
[00:36:50.000 --> 00:36:57.000]   They're saying, "We can't fix this thing. We've tried really hard to live like we're supposed to live.
[00:36:57.000 --> 00:37:01.000]   We tried really hard, but there's something so much within us that if I just get one ounce of freedom,
[00:37:01.000 --> 00:37:03.000]   I'm going to start looking after me."
[00:37:03.000 --> 00:37:06.000]   Even if that means other people are going to suffer.
[00:37:06.000 --> 00:37:07.000]   You following this?
[00:37:07.000 --> 00:37:10.000]   So by the end of the Old Testament, here's what the people of God are saying.
[00:37:10.000 --> 00:37:17.000]   They're saying, "God has to do this. We can't fix this problem, but only God might."
[00:37:17.000 --> 00:37:23.000]   And they begin to wonder, "Is God going to act again in the future and make everything right?"
[00:37:23.000 --> 00:37:27.000]   I love this quote from Dietrich Bonhoeffer, a very famous quote.
[00:37:27.000 --> 00:37:30.000]   But I want to say it in the context of everything I've been mapping out for you.
[00:37:30.000 --> 00:37:37.000]   Dietrich Bonhoeffer says this, "We are not to simply bandage the wounds of victims beneath the wheels of injustice.
[00:37:37.000 --> 00:37:40.000]   We are to drive a spoke into the wheel itself."
[00:37:40.000 --> 00:37:45.000]   And by the time you get to the end of the Old Testament, that's essentially what the people of God are saying.
[00:37:45.000 --> 00:37:50.000]   They're like, "We're the wheel of injustice. So therefore, we can't be the spoke.
[00:37:50.000 --> 00:37:54.000]   We're the wheel itself. We need God to be the spoke.
[00:37:54.000 --> 00:38:02.000]   We need the spoke to come to break open and to stop the outworking and the ongoing work of injustice in us."
[00:38:02.000 --> 00:38:05.000]   And God's people are crying to God for the spoke.
[00:38:05.000 --> 00:38:08.000]   And then there's some 400 years of silence.
[00:38:08.000 --> 00:38:15.000]   So those of you who are in waiting period right now know that sometimes the Lord moves and acts in the times of waiting.
[00:38:15.000 --> 00:38:22.000]   But then finally, oh, I can't even spell Jesus. Lord Jesus, forgive me.
[00:38:22.000 --> 00:38:28.000]   I do love you.
[00:38:28.000 --> 00:38:31.000]   God brings the spoke.
[00:38:31.000 --> 00:38:38.000]   Jesus comes. And the important thing about Jesus, how's this going? Can you see it? I'm getting bigger as I go. That's weird.
[00:38:38.000 --> 00:38:43.000]   There's this incarnation. So Jesus comes. And what is the incarnation?
[00:38:43.000 --> 00:38:46.000]   He is, this is very important, He is fully God.
[00:38:46.000 --> 00:38:50.000]   But what is He also? Fully human.
[00:38:50.000 --> 00:38:54.000]   Now, why does Jesus need to be fully God and fully human in this area of injustice?
[00:38:54.000 --> 00:38:58.000]   Think about it. The wheel is humanity.
[00:38:58.000 --> 00:39:00.000]   The spoke needs to be God.
[00:39:00.000 --> 00:39:05.000]   So Jesus is the only one who can actually step into the reality of this context and actually fix it.
[00:39:05.000 --> 00:39:10.000]   The Exodus was not. Even though the Exodus was God taking slaves into freedom,
[00:39:10.000 --> 00:39:13.000]   the Exodus didn't deal with the systemic issues.
[00:39:13.000 --> 00:39:18.000]   Jesus as the incarnation, fully God, fully human, is both the spoke and the wheel.
[00:39:18.000 --> 00:39:20.000]   And He can change it all.
[00:39:20.000 --> 00:39:25.000]   Now notice how He changes it. It's very interesting. You follow the life of Jesus.
[00:39:25.000 --> 00:39:29.000]   Number one, the incarnation is this idea of His presence.
[00:39:29.000 --> 00:39:32.000]   Jesus with us in all of our brokenness.
[00:39:32.000 --> 00:39:35.000]   Number two, it's the idea of advocacy.
[00:39:35.000 --> 00:39:37.000]   This is what Jesus does, doesn't He?
[00:39:37.000 --> 00:39:39.000]   He stands on behalf of the vulnerable and marginalized.
[00:39:39.000 --> 00:39:42.000]   He heals the crippled hand, the man of the crippled hand.
[00:39:42.000 --> 00:39:44.000]   On the Sabbath, when everybody else was like, "You can't do that."
[00:39:44.000 --> 00:39:48.000]   Jesus is like, "You need to redefine what's right and wrong."
[00:39:48.000 --> 00:39:51.000]   He then takes that woman who's about to be stoned in slavery and He stands,
[00:39:51.000 --> 00:39:54.000]   a stone for her adultery, and He stands in the way.
[00:39:54.000 --> 00:39:55.000]   He fights on her behalf.
[00:39:55.000 --> 00:39:59.000]   There's many examples of Jesus doing advocacy.
[00:39:59.000 --> 00:40:02.000]   And then number three, He also does this.
[00:40:02.000 --> 00:40:04.000]   He also then moves into action.
[00:40:04.000 --> 00:40:08.000]   And He does that through so many healings, so many things that He does to set people free.
[00:40:08.000 --> 00:40:14.000]   But the biggest piece of action that He does is what?
[00:40:14.000 --> 00:40:15.000]   It's the cross.
[00:40:15.000 --> 00:40:21.000]   And the cross becomes the place where Jesus drives a spoke into the wheel.
[00:40:21.000 --> 00:40:23.000]   Now the cross, it's really interesting.
[00:40:23.000 --> 00:40:28.000]   If I was to ask you here this morning, if I was to say, "How do we describe the gospel?
[00:40:28.000 --> 00:40:30.000]   How do we come to understand the gospel?"
[00:40:30.000 --> 00:40:31.000]   Here's what I think so often we would say.
[00:40:31.000 --> 00:40:33.000]   We would say, "Well, the gospel is this.
[00:40:33.000 --> 00:40:36.000]   I'm a sinner and I'm in need of a Savior.
[00:40:36.000 --> 00:40:40.000]   I'm broken within myself and my relationship with God is broken because of my sin.
[00:40:40.000 --> 00:40:44.000]   But Jesus came to this world to die on the cross to forgive me of my sin.
[00:40:44.000 --> 00:40:48.000]   And He was raised from death to life, showing that sin has been defeated.
[00:40:48.000 --> 00:40:54.000]   So if I put my trust now in Jesus, I know that my grace has changed, that I am removed,
[00:40:54.000 --> 00:40:57.000]   and that my sin is dealt with and that I now have eternal life with Him."
[00:40:57.000 --> 00:41:03.000]   So when we think about the gospel, we primarily talk about it in terms of the reconciliation
[00:41:03.000 --> 00:41:08.000]   of the first of those four relational contexts, us and God.
[00:41:08.000 --> 00:41:10.000]   And here's the problem.
[00:41:10.000 --> 00:41:13.000]   So many churches only define the gospel in that way.
[00:41:13.000 --> 00:41:15.000]   But I want you to think about this.
[00:41:15.000 --> 00:41:23.000]   If the gospel is only defined by us and God, but at the beginning of all things,
[00:41:23.000 --> 00:41:28.000]   it wasn't just us and God that got broken by sin, but also us and ourselves,
[00:41:28.000 --> 00:41:30.000]   us and others, and us and creation.
[00:41:30.000 --> 00:41:35.000]   But our gospel is only big enough to handle the reconciliation between us and God.
[00:41:35.000 --> 00:41:40.000]   I want to put it to you that that's not a gospel that's big enough.
[00:41:40.000 --> 00:41:46.000]   If your gospel only ever reconciles one of the elements of the four broken contexts,
[00:41:46.000 --> 00:41:49.000]   then it is not a gospel that brings shalom.
[00:41:49.000 --> 00:41:54.000]   And if it's not a gospel that restores shalom, it is not a gospel that you should believe in.
[00:41:54.000 --> 00:41:58.000]   It is not a gospel that is just.
[00:41:58.000 --> 00:42:06.000]   The whole gospel is that what Jesus does on His cross doesn't just reconcile us to Him,
[00:42:06.000 --> 00:42:09.000]   but it reconciles all of those broken contexts.
[00:42:09.000 --> 00:42:13.000]   Let's go back to this moment of the cross.
[00:42:13.000 --> 00:42:15.000]   Let me show this to you.
[00:42:15.000 --> 00:42:19.000]   So we have things like 2 Corinthians 5.18.
[00:42:19.000 --> 00:42:22.000]   You can look at these later, but maybe just make a note of them for now.
[00:42:22.000 --> 00:42:27.000]   2 Corinthians 5.18 says what Jesus has done on the cross is He's reconciled us back into relationship with God,
[00:42:27.000 --> 00:42:29.000]   solving that first broken context.
[00:42:29.000 --> 00:42:33.000]   Then you can read later in Galatians 4 verse 7.
[00:42:33.000 --> 00:42:38.000]   It says, "We were once slaves, but now we are children of God."
[00:42:38.000 --> 00:42:42.000]   In other words, restoring because of the cross, the brokenness within ourselves,
[00:42:42.000 --> 00:42:46.000]   the way that we see ourselves as slaves and not as His children.
[00:42:46.000 --> 00:42:57.000]   And then in Colossians 3 verse 15, it says, "Now we are one body together, and there is peace amongst us."
[00:42:57.000 --> 00:43:02.000]   In other words, it's a reconciliation because of the cross that happens in our relationships together.
[00:43:02.000 --> 00:43:07.000]   And then finally, if you look at Romans 8 and you look at verses 19 to 22,
[00:43:07.000 --> 00:43:10.000]   it says, "All of creation was groaning for a long time."
[00:43:10.000 --> 00:43:16.000]   But now even creation has got its reconciliation with God because of the work of Jesus on the cross.
[00:43:16.000 --> 00:43:18.000]   So here's what I want you to do.
[00:43:18.000 --> 00:43:21.000]   I want you to take a photo of that.
[00:43:21.000 --> 00:43:22.000]   Can you take a photo of that?
[00:43:22.000 --> 00:43:23.000]   Does that? Yes.
[00:43:23.000 --> 00:43:26.000]   Now I know you're going to have to zoom in because I got bigger and bigger and bigger as I went.
[00:43:26.000 --> 00:43:27.000]   I don't know why.
[00:43:27.000 --> 00:43:30.000]   But if you take a photo of that, I'll kind of get out of your way.
[00:43:30.000 --> 00:43:34.000]   That is the whole gospel.
[00:43:34.000 --> 00:43:35.000]   Does that make sense?
[00:43:35.000 --> 00:43:38.000]   And I want you to show, now that you're taking a photo of it, now I can mess it up.
[00:43:38.000 --> 00:43:39.000]   But watch this.
[00:43:39.000 --> 00:43:44.000]   So 2 Corinthians 5 verse 18, that restores what was broken between us and God.
[00:43:44.000 --> 00:43:48.000]   Galatians 4 verse 7 talks about the cross restoring our relationship with ourselves.
[00:43:48.000 --> 00:43:52.000]   Colossians 3 verse 15 about restoring what was broken with us.
[00:43:52.000 --> 00:43:56.000]   Romans 8 verse 19 to 22, restoring what is broken in creation.
[00:43:56.000 --> 00:43:59.000]   That is the gospel to believe in.
[00:43:59.000 --> 00:44:03.000]   And if we believe in that gospel, that means that we are a people of justice.
[00:44:03.000 --> 00:44:08.000]   Because if those four broken relational contexts is what has moved us into justice,
[00:44:08.000 --> 00:44:15.000]   the restoration of those things is what restores the world back to the way that it was supposed to be.
[00:44:15.000 --> 00:44:21.000]   The reason why Christians should be justice-centered and have a passion for justice
[00:44:21.000 --> 00:44:24.000]   is not to be driven because it's some good moral behavior.
[00:44:24.000 --> 00:44:27.000]   We are to be driven because it's the gospel.
[00:44:27.000 --> 00:44:31.000]   Because it's the way in which Jesus has gone to the cross to pay the price.
[00:44:31.000 --> 00:44:36.000]   Not just so that my relationship with Him is restored, so that everything that was broken is restored.
[00:44:36.000 --> 00:44:42.000]   And if I'm on behalf of that, then I need to be just.
