
[00:00:00.000 --> 00:00:03.480]  謝謝,我們給Vanchesca掌聲,謝謝
[00:24:15.000 --> 00:24:18.000]  這才是我們和神真正的關係
[00:24:18.000 --> 00:24:21.000]  這才是我們和神有著無論如何
[00:24:21.000 --> 00:24:24.000]  你也一樣這麼愛我的關係
[00:24:24.000 --> 00:24:27.000]  如果我們有著這份關係
[00:24:27.000 --> 00:24:30.000]  要跪下的不是我們
[00:24:30.000 --> 00:24:33.000]  不是我們要對著世界的壓迫、壓力
[00:24:33.000 --> 00:24:36.000]  壓倒性的狀態,而是我們要跪下
[00:24:36.000 --> 00:24:40.000]  要跪下的是仇敵他自己
[00:24:40.000 --> 00:24:44.000]  因為主常與我們一起
[00:24:44.000 --> 00:24:49.000]  大家有個祈禱
[00:24:49.000 --> 00:24:53.000]  天父我們感謝你
[00:24:53.000 --> 00:24:56.000]  我們軟弱
[00:24:56.000 --> 00:24:59.000]  我們在這個世界的壓迫當中
[00:24:59.000 --> 00:25:01.000]  我們顯得無能
[00:25:01.000 --> 00:25:04.000]  縱使我們以為我們有自己的能力
[00:25:04.000 --> 00:25:07.000]  可以去和這個世界對抗
[00:25:07.000 --> 00:25:11.000]  但主耶穌你自己也不是這樣做
[00:25:11.000 --> 00:25:17.000]  你更加選擇的是去到父神的面前
[00:25:17.000 --> 00:25:21.000]  你去表達你自己的需要
[00:25:21.000 --> 00:25:28.000]  但同時你信服神的心意
[00:25:28.000 --> 00:25:33.000]  因為主你和天父之間有緊密的關係
[00:25:33.000 --> 00:25:36.000]  這份關係也是我們每個人都需要的
[00:25:36.000 --> 00:25:40.000]  但我們藉著自己是做不到的
[00:25:40.000 --> 00:25:42.000]  我們唯有藉著主你
[00:25:42.000 --> 00:25:50.000]  我們才能有這份關係
[00:25:50.000 --> 00:25:52.000]  所以弟兄姊妹
[00:25:52.000 --> 00:25:58.000]  如果你也想藉著耶穌得到這份關係
[00:25:58.000 --> 00:25:59.000]  那份直或不然
[00:25:59.000 --> 00:26:02.000]  就算神你不是照我的意思去做
[00:26:02.000 --> 00:26:04.000]  但我也知道你這麼愛我的
[00:26:04.000 --> 00:26:06.000]  這份關係
[00:26:06.000 --> 00:26:11.000]  我邀請你在你的座位裡張開你的手
[00:26:11.000 --> 00:26:15.000]  因為這個你是爭取不到的
[00:26:15.000 --> 00:26:19.000]  這個只有恩典才能給我們
[00:26:19.000 --> 00:26:22.000]  所以如果你願意
[00:26:22.000 --> 00:26:25.000]  當你張開你的手的時候
[00:26:25.000 --> 00:26:28.000]  你就是在一個狀態
[00:26:28.000 --> 00:26:33.000]  你邀請上帝進入你的生命
[00:26:33.000 --> 00:26:37.000]  你承認你自己是有限
[00:26:37.000 --> 00:26:41.000]  但主呀你是有勝的
[00:26:41.000 --> 00:26:45.000]  主呀你是愛我們的
[00:26:45.000 --> 00:26:48.000]  主呀你是願意為我們捨身
[00:26:48.000 --> 00:26:51.000]  你是願意把你的補血踐出來
[00:26:51.000 --> 00:26:54.000]  你是願意把你的身體張開
[00:26:54.000 --> 00:26:58.000]  你是願意藉著你的犧牲
[00:26:58.000 --> 00:27:00.000]  我們才能在你的國度裡有份
[00:27:00.000 --> 00:27:03.000]  當我們這樣領受這份恩典的時候
[00:27:03.000 --> 00:27:06.000]  我們才能在這個世界中站立
[00:27:06.000 --> 00:27:09.000]  我們才能在這個動盪的世界裡
[00:27:09.000 --> 00:27:13.000]  有這份不動搖的信心
[00:27:13.000 --> 00:27:15.000]  主呀
[00:27:15.000 --> 00:27:17.000]  多謝你
[00:27:17.000 --> 00:27:20.000]  多謝你的憐愛
[00:27:20.000 --> 00:27:23.000]  多謝你明白我們
[00:27:23.000 --> 00:27:25.000]  多謝你當我們曾經軟弱
[00:27:25.000 --> 00:27:26.000]  在我們的工作
[00:27:26.000 --> 00:27:28.000]  在我們各樣不同的處境裡
[00:27:28.000 --> 00:27:30.000]  我們得罪了你的時候
[00:27:30.000 --> 00:27:31.000]  主呀
[00:27:31.000 --> 00:27:35.000]  多謝你的恩手覆蓋我們
[00:27:35.000 --> 00:27:38.000]  多謝你的饒恕
[00:27:38.000 --> 00:27:40.000]  藉著這份倚靠
[00:27:40.000 --> 00:27:45.000]  主呀我們可以重新站立起來
[00:27:45.000 --> 00:27:48.000]  是的,這個世界有很多價值
[00:27:48.000 --> 00:27:50.000]  叫我們要跪下
[00:27:50.000 --> 00:27:52.000]  甚至我們要在信仰當中
[00:27:52.000 --> 00:27:54.000]  有跪下的時候
[00:27:54.000 --> 00:28:00.000]  但主呀求你讓我們有這份信心
[00:28:00.000 --> 00:28:08.000]  讓我們知道我們能夠怎樣去跟隨你
[00:28:08.000 --> 00:28:09.000]  主呀
[00:28:09.000 --> 00:28:13.000]  也求你
[00:28:13.000 --> 00:28:16.000]  這是一個屬靈的真賤
[00:28:16.000 --> 00:28:20.000]  這不是用刀和槍去解決的事情
[00:28:20.000 --> 00:28:24.000]  這是在屬靈當中讓我們生命可以得到更新
[00:28:24.000 --> 00:28:28.000]  讓我們從你得到的智慧
[00:28:28.000 --> 00:28:33.000]  我們知道我們怎樣入世但不熟悉
[00:28:33.000 --> 00:28:38.000]  我們知道我們怎樣去活出不一樣的樣式
[00:28:38.000 --> 00:28:45.000]  基督徒不是一個要放在我們肩膀上的標籤或壓力
[00:28:45.000 --> 00:28:48.000]  基督徒是一份恩典
[00:28:48.000 --> 00:28:50.000]  基督徒的身份是一份禮物
[00:28:50.000 --> 00:28:52.000]  是一個我們知道我們在神的國度有份
[00:28:52.000 --> 00:28:55.000]  我們是父你的兒女
[00:28:55.000 --> 00:28:59.000]  我們能夠坦然無懼地在這個世界上
[00:28:59.000 --> 00:29:04.000]  作你一見證
[00:29:04.000 --> 00:29:05.000]  主呀求你接下來的時間
[00:29:05.000 --> 00:29:09.000]  讓我們繼續沉澱在你的裡面
[00:29:09.000 --> 00:29:12.000]  唯獨你是我們的幫助
[00:29:12.000 --> 00:29:16.000]  唯獨你是我們的拯救
[00:29:16.000 --> 00:29:17.000]  我們祈禱
[00:29:17.000 --> 00:29:20.000]  是奉教主耶穌基督得勝的名字祈求
[00:29:20.000 --> 00:29:22.000]  Amen
[00:29:22.000 --> 00:29:24.000]  邀請大家起身
[00:29:24.000 --> 00:29:27.000]  我們一起用我們的經拜
[00:29:27.000 --> 00:29:30.000]  當大家站在這裡的時候
[00:29:30.000 --> 00:29:32.000]  當然你也可以跪下
[00:29:32.000 --> 00:29:37.000]  因為跪下不同我們受的壓迫而跪下
[00:29:37.000 --> 00:29:39.000]  當我們在主面前跪下的時候
[00:29:39.000 --> 00:29:45.000]  代表我們完全信服在天父上帝的心意旨意裡面
[00:29:45.000 --> 00:29:47.000]  當我們站硬的時候
[00:29:47.000 --> 00:29:49.000]  不是說我們要怎樣去對抗
[00:29:49.000 --> 00:29:54.000]  而是我們知道大能的主與我們一起

