
[00:00:00.000 --> 00:00:01.420]   Woo, hi everyone.
[00:17:34.440 --> 00:17:38.320]   which means even though he was 100% Jewish
[00:17:38.320 --> 00:17:42.000]   and he has been in Jerusalem maybe his entire life,
[00:17:42.000 --> 00:17:47.000]   but he has never stepped foot in the place of worship.
[00:17:47.000 --> 00:17:50.440]   This beautiful gate is as far as he can go,
[00:17:50.440 --> 00:17:53.960]   but this beautiful gate also mark him an identity,
[00:17:53.960 --> 00:17:56.760]   that he is an outsider because he cannot go in
[00:17:56.760 --> 00:17:59.400]   because he's not shalom.
[00:17:59.400 --> 00:18:00.800]   So this man has been there,
[00:18:00.800 --> 00:18:05.000]   but luckily there are people who come
[00:18:05.000 --> 00:18:07.160]   to this worship prayer services,
[00:18:07.160 --> 00:18:10.040]   who come to sacrifice and people who would come
[00:18:10.040 --> 00:18:12.320]   in the middle of the day at 3 p.m.
[00:18:12.320 --> 00:18:13.560]   Like there are better things to do,
[00:18:13.560 --> 00:18:15.560]   I know like you're not going to your afternoon tea
[00:18:15.560 --> 00:18:16.400]   with your colleagues,
[00:18:16.400 --> 00:18:19.520]   you're coming to the temple to offer sacrifice to pray,
[00:18:19.520 --> 00:18:21.040]   while you must love God a lot.
[00:18:21.040 --> 00:18:22.520]   And if you love God a lot,
[00:18:22.520 --> 00:18:24.960]   then you will take his word very seriously.
[00:18:24.960 --> 00:18:26.920]   If you take God's word very seriously,
[00:18:26.920 --> 00:18:28.280]   then you would know, yeah,
[00:18:28.280 --> 00:18:31.400]   our generosity is one of the way to express our identity
[00:18:31.400 --> 00:18:34.280]   as God follower, even with the Jewish.
[00:18:34.280 --> 00:18:37.560]   Generosity has always been a way they express,
[00:18:37.560 --> 00:18:40.200]   you know, their piety or, you know, their love for God.
[00:18:40.200 --> 00:18:43.880]   So if I am at the beautiful gate
[00:18:43.880 --> 00:18:45.840]   where everybody has to go through
[00:18:45.840 --> 00:18:47.960]   to get into the place of worship,
[00:18:47.960 --> 00:18:50.440]   the place to make sacrifice,
[00:18:50.440 --> 00:18:51.800]   oh, these people are so nice,
[00:18:51.800 --> 00:18:53.880]   maybe they will give me some money.
[00:18:53.880 --> 00:18:57.200]   Then I'll be, you know, I'll get something from them,
[00:18:57.200 --> 00:18:58.520]   I'll have something.
[00:18:58.520 --> 00:19:00.520]   So this blind or this man,
[00:19:00.520 --> 00:19:02.480]   this sorry, not blind, this lame man,
[00:19:02.480 --> 00:19:04.520]   oh, wake up, wake up, wake up.
[00:19:04.520 --> 00:19:06.640]   This lame man, he was hoping,
[00:19:06.640 --> 00:19:09.400]   his hope was that if I stay here,
[00:19:09.400 --> 00:19:12.280]   maybe out of their generosity,
[00:19:12.280 --> 00:19:16.360]   I could have enough just to last another day.
[00:19:16.360 --> 00:19:18.440]   And that's all he was looking for.
[00:19:18.440 --> 00:19:21.240]   That's all he could expect of.
[00:19:21.240 --> 00:19:24.200]   His position at the gate is symbolic
[00:19:24.200 --> 00:19:26.760]   that he will always be an outsider.
[00:19:26.760 --> 00:19:30.760]   And it's only by the generosity of this insider
[00:19:30.760 --> 00:19:32.680]   that he could survive another day.
[00:19:32.680 --> 00:19:36.280]   So when he saw Peter and John about to enter,
[00:19:36.280 --> 00:19:38.840]   verse three, he asked them for money.
[00:19:38.840 --> 00:19:41.480]   Peter looked straight at him,
[00:19:41.480 --> 00:19:44.280]   asked did John.
[00:19:44.280 --> 00:19:45.600]   The funny thing is this, you know,
[00:19:45.600 --> 00:19:48.840]   the Bible says this guy has been there every day.
[00:19:48.840 --> 00:19:50.320]   And we know Peter and John,
[00:19:50.320 --> 00:19:53.160]   they have been in Jerusalem for quite a long time.
[00:19:53.160 --> 00:19:55.640]   No, they follow Jesus into Jerusalem,
[00:19:55.640 --> 00:19:57.280]   and then Jesus died on the cross,
[00:19:57.280 --> 00:19:58.720]   but they stay in Jerusalem.
[00:19:58.720 --> 00:20:00.520]   And then Jesus asked them to stay in Jerusalem.
[00:20:00.520 --> 00:20:02.760]   And then it's 50 days, that's Pentecost,
[00:20:02.760 --> 00:20:03.840]   they're still in Jerusalem.
[00:20:03.840 --> 00:20:07.440]   So if Peter and John has been going to the temple every day,
[00:20:07.440 --> 00:20:10.120]   and this guy was put there every day,
[00:20:10.120 --> 00:20:15.120]   that would mean they must have had met each other.
[00:20:15.120 --> 00:20:16.800]   That's simple logic, right?
[00:20:16.800 --> 00:20:18.000]   You following?
[00:20:18.000 --> 00:20:20.280]   'Cause you guys look a little bit tired like me, so.
[00:20:20.280 --> 00:20:23.600]   Anyway, so they must have met each other,
[00:20:23.600 --> 00:20:26.000]   but have you been to a place where,
[00:20:26.000 --> 00:20:29.120]   you know, some people, they're always there.
[00:20:29.120 --> 00:20:32.200]   I know in Wan Chai, there are a few people now,
[00:20:32.200 --> 00:20:33.480]   I could even recognize them,
[00:20:33.480 --> 00:20:36.040]   like they're always on the streets in the same location,
[00:20:36.040 --> 00:20:37.760]   and, you know, asking for money.
[00:20:37.760 --> 00:20:39.720]   And sometimes, like,
[00:20:39.720 --> 00:20:42.760]   I regret that I have to say this,
[00:20:42.760 --> 00:20:44.800]   but sometimes when I walk past the streets of Wan Chai,
[00:20:44.800 --> 00:20:46.440]   when I go back to Wan Chai,
[00:20:46.440 --> 00:20:49.200]   sometimes they just fade into the background.
[00:20:49.200 --> 00:20:52.280]   Like, yeah, I know when I walk past this, like, Jollibee,
[00:20:52.280 --> 00:20:54.320]   or when I walk past this Yoshinoya,
[00:20:54.320 --> 00:20:55.680]   there's always this guy outside,
[00:20:55.680 --> 00:20:57.200]   like, sitting here waiting for money,
[00:20:57.200 --> 00:20:58.680]   if I'm on that bridge.
[00:20:58.680 --> 00:21:00.800]   They just fade into the background,
[00:21:00.800 --> 00:21:02.760]   they just become part of, you know,
[00:21:02.760 --> 00:21:06.440]   part of the, I know, decoration of the temple,
[00:21:06.440 --> 00:21:07.920]   it just become part of the background,
[00:21:07.920 --> 00:21:08.960]   nobody sees them.
[00:21:08.960 --> 00:21:14.600]   But this is what the Holy Spirit does when he comes to us.
[00:21:14.600 --> 00:21:15.800]   When we walk past someone
[00:21:15.800 --> 00:21:18.520]   that has already faded into the background,
[00:21:18.520 --> 00:21:20.200]   the Holy Spirit will come and talk to us,
[00:21:20.200 --> 00:21:23.920]   and say, "Hey, hey, hey, look at him, look at him."
[00:21:23.920 --> 00:21:25.760]   And here, Luke used a word
[00:21:25.760 --> 00:21:31.320]   that means Peter gave his full attention to this guy
[00:21:31.320 --> 00:21:34.560]   that he has walked past, I don't know how many times.
[00:21:34.560 --> 00:21:35.960]   Peter gave his full attention,
[00:21:35.960 --> 00:21:38.840]   John gave him his full attention,
[00:21:38.840 --> 00:21:40.280]   and they were looking at him.
[00:21:40.280 --> 00:21:45.520]   Nowadays, I don't go out at night, you know,
[00:21:45.520 --> 00:21:48.160]   I'm a dad, I stay home with my family,
[00:21:48.160 --> 00:21:49.000]   hey, where's my family?
[00:21:49.000 --> 00:21:49.960]   I thought they were here.
[00:21:49.960 --> 00:21:52.440]   Anyway, I stay home with my family,
[00:21:52.440 --> 00:21:54.000]   but I used to go out a lot,
[00:21:54.000 --> 00:21:56.960]   I used to like langai, like in Cantonese means,
[00:21:56.960 --> 00:21:59.800]   English means like I just hang out with friends a lot,
[00:21:59.800 --> 00:22:02.640]   till late night, I think there was one time
[00:22:02.640 --> 00:22:05.840]   or in Wan Chai, there's a CG thing,
[00:22:05.840 --> 00:22:07.520]   I was with Iphan, definitely.
[00:22:07.520 --> 00:22:09.520]   I left, I left,
[00:22:09.520 --> 00:22:14.280]   it was somebody's clubhouse or home in Wan Chai,
[00:22:14.280 --> 00:22:16.280]   when I left, it was 1 a.m., I remember.
[00:22:17.680 --> 00:22:22.640]   I left and I saw a lady on the street,
[00:22:22.640 --> 00:22:24.960]   I was like, oh, it's time, I should try to catch a bus
[00:22:24.960 --> 00:22:26.080]   or whatever that I can go back,
[00:22:26.080 --> 00:22:28.440]   I live in Causeway back then, a walking distance,
[00:22:28.440 --> 00:22:31.600]   but I was catching, I must hurry,
[00:22:31.600 --> 00:22:33.120]   but the Holy Spirit did this.
[00:22:33.120 --> 00:22:39.520]   And I just look at her, and she was those homeless,
[00:22:39.520 --> 00:22:42.280]   she was a homeless lady with all these plastic bags,
[00:22:43.940 --> 00:22:47.860]   with her, and I was like, should I just go?
[00:22:47.860 --> 00:22:51.820]   But the Holy Spirit made me look at her,
[00:22:51.820 --> 00:22:55.300]   how can you just turn away and walk away?
[00:22:55.300 --> 00:22:57.780]   So I went to her and I just say,
[00:22:57.780 --> 00:22:59.940]   hi, have you had dinner?
[00:22:59.940 --> 00:23:02.540]   And she, out of all her plastic bags,
[00:23:02.540 --> 00:23:06.140]   she took out this one of these like lunch boxes,
[00:23:06.140 --> 00:23:08.660]   and actually it's whatever is inside, I forgot,
[00:23:08.660 --> 00:23:10.820]   but it stinks a little bit that I remember,
[00:23:11.860 --> 00:23:13.780]   and I said, is this your dinner?
[00:23:13.780 --> 00:23:17.540]   It's 1 a.m., and she said, yeah, this is my food,
[00:23:17.540 --> 00:23:21.740]   I'm like, no way, and we were near Wan Chai MTR,
[00:23:21.740 --> 00:23:24.860]   so I just went to the MTR and I was just,
[00:23:24.860 --> 00:23:27.380]   I just said, hey, can I get you something from McDonald's?
[00:23:27.380 --> 00:23:29.180]   And I said, hey, actually, I'm so hungry right now,
[00:23:29.180 --> 00:23:30.540]   I wanna go to McDonald's and grab something,
[00:23:30.540 --> 00:23:33.300]   would you like, can I get you something?
[00:23:33.300 --> 00:23:35.500]   She said, yeah, fish, you know, fish au filet,
[00:23:35.500 --> 00:23:37.220]   I said, okay, just wait for me here.
[00:23:37.220 --> 00:23:40.180]   So I went to McDonald's, grabbed whatever,
[00:23:40.180 --> 00:23:43.180]   and then I came back, and I wanted to have a chat with her,
[00:23:43.180 --> 00:23:45.860]   and then she ran away.
[00:23:45.860 --> 00:23:50.620]   But there was another time I was in Mong Kok,
[00:23:50.620 --> 00:23:54.180]   you know, Mong Kok, if you ever took the bus to Mong Kok,
[00:23:54.180 --> 00:23:58.860]   I was on the side where it used to be this pedestrian area,
[00:23:58.860 --> 00:24:01.100]   but if you wanna take the bus back to Yuen Long,
[00:24:01.100 --> 00:24:03.380]   a lot of you, you look like you never took a bus
[00:24:03.380 --> 00:24:04.380]   from Mong Kok to Yuen Long,
[00:24:04.380 --> 00:24:06.340]   but you have to cross the main road,
[00:24:06.340 --> 00:24:08.660]   the Nathan Road, to the other side and come back,
[00:24:08.660 --> 00:24:11.740]   so you either cross, you know, traffic light,
[00:24:11.740 --> 00:24:15.820]   or you go through that tunnel, that subway,
[00:24:15.820 --> 00:24:17.380]   so, oh, somebody nodded, okay.
[00:24:17.380 --> 00:24:20.580]   So there's one time I just walk through that tunnel,
[00:24:20.580 --> 00:24:23.300]   and then again, I saw these two men here,
[00:24:23.300 --> 00:24:24.780]   it's late in the night, 11 something,
[00:24:24.780 --> 00:24:26.820]   and they were having, like, two men sharing, like,
[00:24:26.820 --> 00:24:29.220]   a box of rice or something.
[00:24:29.220 --> 00:24:31.780]   I was walking, I'm like, man, it's late,
[00:24:31.780 --> 00:24:33.860]   my wife is waiting for me, she will be angry
[00:24:33.860 --> 00:24:35.020]   if I don't go home.
[00:24:35.020 --> 00:24:37.940]   She's, oh, she's here, okay.
[00:24:37.940 --> 00:24:41.300]   I thought she was, anyway, and then I have that, like,
[00:24:41.300 --> 00:24:45.540]   hey, hey, hey, look, so I turn around and look.
[00:24:45.540 --> 00:24:48.180]   Okay, I walk back, and I ask them,
[00:24:48.180 --> 00:24:52.340]   so, the two of you are sharing, like,
[00:24:52.340 --> 00:24:55.820]   one, like, lunchbox, is that enough for you?
[00:24:55.820 --> 00:24:58.380]   Can I get you something, what would you like to eat?
[00:24:58.380 --> 00:25:00.780]   So one guy just randomly said, oh, he wanted this or that,
[00:25:00.780 --> 00:25:02.820]   but that was late, in Hong Kong, you know,
[00:25:02.820 --> 00:25:05.940]   nowadays, past 10 p.m., there's nothing out there,
[00:25:05.940 --> 00:25:07.180]   except maybe one or two stores.
[00:25:07.180 --> 00:25:09.740]   So I went up the other side of the tunnel,
[00:25:09.740 --> 00:25:12.260]   found this restaurant that is still open,
[00:25:12.260 --> 00:25:13.740]   and got some, like, (speaks in foreign language)
[00:25:13.740 --> 00:25:16.380]   I don't even know how, oh, chicken feet rice, yes.
[00:25:16.380 --> 00:25:18.380]   And I brought back to the tunnel,
[00:25:18.380 --> 00:25:19.660]   and they were, like, just enjoying,
[00:25:19.660 --> 00:25:22.700]   and so, you know, as Christians, we wanna talk, right?
[00:25:22.700 --> 00:25:27.700]   So I'm like, so, I just wanna tell you Jesus love you,
[00:25:27.700 --> 00:25:31.700]   you know, and to my surprise, one of the guys,
[00:25:31.700 --> 00:25:33.700]   you know, he was homeless, but he lives in,
[00:25:33.700 --> 00:25:36.980]   under tunnel, you know, that, and he just picked up,
[00:25:36.980 --> 00:25:39.380]   just pulled out a Bible from all his stash,
[00:25:39.380 --> 00:25:42.300]   and said, oh, you know what, I always have a question here
[00:25:42.300 --> 00:25:43.780]   that I don't really understand.
[00:25:43.780 --> 00:25:45.460]   (audience laughs)
[00:25:45.460 --> 00:25:49.980]   And that random dinner turned into a Bible study
[00:25:49.980 --> 00:25:52.340]   in that tunnel in Mong Kok.
[00:25:52.340 --> 00:25:57.700]   I don't get that every time, but sometimes,
[00:25:57.700 --> 00:26:00.740]   if I put service before sermon, if I try,
[00:26:00.740 --> 00:26:04.700]   if I become, try to become a church in action,
[00:26:04.700 --> 00:26:08.580]   I know sometimes I still earn the right to be heard,
[00:26:08.580 --> 00:26:11.420]   that I could still share the message with them.
[00:26:11.420 --> 00:26:16.100]   The Church of Jesus has to be a church in action.
[00:26:16.100 --> 00:26:20.140]   We need to have our services before our sermons.
[00:26:20.140 --> 00:26:23.460]   We need to serve before we try to speak into people's life.
[00:26:23.460 --> 00:26:29.060]   Wait, where am I, sorry, brain's not working.
[00:26:29.060 --> 00:26:33.340]   You know the most beautiful thing that day
[00:26:33.340 --> 00:26:37.340]   when Peter pulled that guy up from the ground,
[00:26:37.340 --> 00:26:39.540]   and he was jumping and leaping, you know,
[00:26:39.540 --> 00:26:42.340]   the Bible says he followed Peter and John,
[00:26:42.340 --> 00:26:46.300]   jump, jump, jump into the place of worship,
[00:26:46.300 --> 00:26:49.380]   'cause now he's whole, he's healed, he's shalom,
[00:26:49.380 --> 00:26:51.780]   he can be in the presence of God.
[00:26:51.780 --> 00:26:54.140]   The thing is not just about his physical healing.
[00:26:54.140 --> 00:26:57.420]   Now, from an outsider, because of that miracle,
[00:26:57.420 --> 00:27:01.460]   he was brought into the presence of God, he was accepted.
[00:27:01.460 --> 00:27:03.460]   He didn't just experience a miracle
[00:27:03.460 --> 00:27:05.940]   that he could go and play football now,
[00:27:05.940 --> 00:27:08.780]   but he received a miracle that now he can know
[00:27:08.780 --> 00:27:11.780]   I'm truly a son of God, that I'm accepted,
[00:27:11.780 --> 00:27:14.340]   that I could be in the presence of God,
[00:27:14.340 --> 00:27:18.260]   I can come and worship him, I can join, I belong.
[00:27:18.260 --> 00:27:20.020]   That's the miracle he received,
[00:27:20.020 --> 00:27:22.460]   and today, here in Hong Kong,
[00:27:22.460 --> 00:27:24.860]   who are the people who are so marginalized?
[00:27:24.860 --> 00:27:26.820]   Who are the people who are so rejected?
[00:27:26.820 --> 00:27:29.260]   Who are the ones who need to be accepted
[00:27:29.260 --> 00:27:30.980]   into the presence of God to know
[00:27:30.980 --> 00:27:33.900]   that they are cherished, to know that they have a place here?
[00:27:33.900 --> 00:27:35.460]   Who are those people?
[00:27:35.460 --> 00:27:38.020]   But more importantly, who will be the ones
[00:27:38.020 --> 00:27:41.260]   who go to them to serve them?
[00:27:41.260 --> 00:27:43.340]   Even before we speak anything,
[00:27:43.340 --> 00:27:45.660]   we bring any message, any sermon to them,
[00:27:45.660 --> 00:27:48.580]   who would be those people?
[00:27:48.580 --> 00:27:51.420]   That's my question for all of us.
[00:27:51.420 --> 00:27:56.180]   And I just wanna, I just wanna say,
[00:27:57.460 --> 00:28:00.980]   this story is such a powerful reminder
[00:28:00.980 --> 00:28:03.580]   of what happened when the church in action
[00:28:03.580 --> 00:28:08.140]   responds to the need with the power of Jesus' name.
[00:28:08.140 --> 00:28:09.900]   It's more than just physical healing,
[00:28:09.900 --> 00:28:12.660]   it's a radical transformation of this man,
[00:28:12.660 --> 00:28:16.620]   and also the acceptance into God's presence.
[00:28:16.620 --> 00:28:20.100]   And like I ask, where are these people in our city right now?
[00:28:20.100 --> 00:28:23.020]   Where are these people in Yuen Long right now
[00:28:23.020 --> 00:28:26.580]   that we can engage with, that we can touch their hearts,
[00:28:26.580 --> 00:28:30.700]   not just with a donation, although that's also very good,
[00:28:30.700 --> 00:28:34.820]   but who are these people that we can engage with
[00:28:34.820 --> 00:28:38.100]   through the power, the transformative power of Jesus?
[00:28:38.100 --> 00:28:43.460]   When I planned this whole sermon, like last week,
[00:28:43.460 --> 00:28:44.940]   I was supposed to end here,
[00:28:44.940 --> 00:28:51.220]   'cause you know, sometimes, if I'm just honest,
[00:28:51.220 --> 00:28:54.500]   it's easier to preach a principle than a miracle.
[00:28:54.500 --> 00:28:55.860]   You get what I mean?
[00:28:55.860 --> 00:28:58.420]   It's easier to preach a principle than to preach a miracle,
[00:28:58.420 --> 00:29:02.340]   because I tell you some principles, you go do ABC,
[00:29:02.340 --> 00:29:05.340]   that's all what we're going out to do, that's easy.
[00:29:05.340 --> 00:29:08.260]   If I'm telling you God is calling us to go out there
[00:29:08.260 --> 00:29:10.460]   to perform these miracles, you're like,
[00:29:10.460 --> 00:29:13.020]   I'm not so sure about it, and next week you come back,
[00:29:13.020 --> 00:29:16.820]   maybe two or three of you would maybe try it,
[00:29:16.820 --> 00:29:19.220]   and then, but you fail, and maybe, I don't know.
[00:29:19.220 --> 00:29:22.300]   But I've prayed for people before and nothing happened.
[00:29:22.300 --> 00:29:23.620]   I experienced that.
[00:29:23.620 --> 00:29:25.700]   I went to talk to people and they run away before.
[00:29:25.700 --> 00:29:26.700]   I experienced that.
[00:29:26.700 --> 00:29:30.220]   So if I'm telling you to go out and do all these miracles,
[00:29:30.220 --> 00:29:32.700]   maybe you would try, but maybe nothing would happen,
[00:29:32.700 --> 00:29:34.860]   and you would come back very disappointed,
[00:29:34.860 --> 00:29:36.940]   and I would look like, oh, like,
[00:29:36.940 --> 00:29:38.380]   in Cantonese, (speaking in foreign language)
[00:29:38.380 --> 00:29:40.780]   like, I'll be, you know.
[00:29:40.780 --> 00:29:44.020]   I'm like, God, maybe, you know, I'll just stop
[00:29:44.020 --> 00:29:46.700]   at all these very nice principle, you know,
[00:29:46.700 --> 00:29:48.260]   we go and serve and all that.
[00:29:48.260 --> 00:29:51.860]   But then yesterday, at the last day of the conference,
[00:29:51.860 --> 00:29:55.420]   in the morning, the speaker gave a message.
[00:29:55.420 --> 00:29:59.460]   He said, you know, God, when God calls people,
[00:29:59.460 --> 00:30:02.500]   he always calls them to do the impossible.
[00:30:02.500 --> 00:30:04.460]   Because if God calls you to do the possible,
[00:30:04.460 --> 00:30:07.940]   then, then you can just do it by yourself.
[00:30:07.940 --> 00:30:09.180]   All the stuff that I tell you,
[00:30:09.180 --> 00:30:11.100]   go and, you know, find someone under the tunnel
[00:30:11.100 --> 00:30:12.020]   and go and talk to them,
[00:30:12.020 --> 00:30:13.820]   these are all the things you can do.
[00:30:13.820 --> 00:30:16.740]   And with you, yeah, okay, I have done it,
[00:30:16.740 --> 00:30:19.500]   but God always calls us to do the impossible.
[00:30:19.500 --> 00:30:21.860]   God has empowered John and Peter,
[00:30:21.860 --> 00:30:23.820]   the entire early church, to do something
[00:30:23.820 --> 00:30:25.780]   that is impossible.
[00:30:25.780 --> 00:30:28.420]   If that is possible, then we would tend
[00:30:28.420 --> 00:30:29.860]   to rely on our own strength.
[00:30:29.860 --> 00:30:32.300]   But if God calls us to do something
[00:30:32.300 --> 00:30:34.700]   that is so difficult, that is so big,
[00:30:34.700 --> 00:30:39.380]   so beyond ourselves, that we know we have to rely on him.
[00:30:39.380 --> 00:30:41.580]   But if we look at stories in the Bible
[00:30:41.580 --> 00:30:44.620]   about all these impossible again and again,
[00:30:44.620 --> 00:30:48.540]   such as the story of Jesus feeding the 5,000.
[00:30:48.540 --> 00:30:50.140]   You know, when Jesus wanted to feed the 5,000,
[00:30:50.140 --> 00:30:52.020]   he said, hey, why don't you guys go and feed them?
[00:30:52.020 --> 00:30:54.060]   He told the disciples, you guys go and feed them.
[00:30:54.060 --> 00:30:55.700]   Disciples were like, what?
[00:30:55.700 --> 00:30:56.780]   No.
[00:30:56.780 --> 00:30:57.980]   You know, if they say yes,
[00:30:57.980 --> 00:31:00.940]   the story would have been the disciples fed the 5,000,
[00:31:00.940 --> 00:31:02.980]   not Jesus fed the 5,000.
[00:31:02.980 --> 00:31:04.980]   'Cause the original command was
[00:31:04.980 --> 00:31:06.980]   the disciples go to feed the 5,000.
[00:31:06.980 --> 00:31:09.740]   But you know, we're all like, oh, I can't do it,
[00:31:09.740 --> 00:31:10.820]   what do I have?
[00:31:10.820 --> 00:31:14.740]   In the same way, when Moses was leading
[00:31:14.740 --> 00:31:16.380]   the Israelites out of Egypt,
[00:31:16.380 --> 00:31:19.100]   they came to the Red Sea, and God was telling Moses,
[00:31:19.100 --> 00:31:21.660]   part of the Red Sea, Moses was like, what?
[00:31:21.660 --> 00:31:22.500]   Me?
[00:31:22.500 --> 00:31:25.860]   But in all these stories, God asked them,
[00:31:25.860 --> 00:31:28.180]   or Jesus asked them always the same questions.
[00:31:28.180 --> 00:31:29.300]   What do you have?
[00:31:29.300 --> 00:31:31.980]   What do you have?
[00:31:31.980 --> 00:31:33.740]   What do you have?
[00:31:33.740 --> 00:31:34.860]   What do you have?
[00:31:34.860 --> 00:31:39.020]   The disciples brought forth a boy
[00:31:39.020 --> 00:31:41.700]   with five loaves and two fish.
[00:31:41.700 --> 00:31:43.340]   Moses says, I have a staff in my hand,
[00:31:43.340 --> 00:31:45.820]   and God says, use that, use whatever you have.
[00:31:45.820 --> 00:31:49.980]   So I just learned this yesterday.
[00:31:49.980 --> 00:31:51.380]   I'm trying to live it out.
[00:31:51.380 --> 00:31:55.100]   So what I learned is, yes, when God's calling us
[00:31:55.100 --> 00:31:59.700]   to do the impossible, the principle or the pattern is this,
[00:31:59.700 --> 00:32:03.580]   that we look at what we have,
[00:32:03.580 --> 00:32:07.340]   we just go to do what we think we can do possibly,
[00:32:07.340 --> 00:32:10.660]   and God will do the impossible in that process.
[00:32:10.660 --> 00:32:13.580]   But here's the thing.
[00:32:13.580 --> 00:32:16.660]   What do you have?
[00:32:16.660 --> 00:32:17.940]   What do we have?
[00:32:17.940 --> 00:32:20.740]   You see, in this story, Peter said this,
[00:32:20.740 --> 00:32:23.460]   like, you know, silver and gold, I do not have.
[00:32:23.460 --> 00:32:26.420]   I give you what I have, and so in Jesus' name,
[00:32:26.420 --> 00:32:28.100]   come, stand up.
[00:32:28.100 --> 00:32:29.660]   I think now in this day and age,
[00:32:29.660 --> 00:32:31.020]   we're quite like the opposite.
[00:32:31.020 --> 00:32:32.980]   I have gold, I have silver, a little bit, not a lot,
[00:32:32.980 --> 00:32:35.460]   just a little bit, tiny little bit,
[00:32:35.460 --> 00:32:37.860]   especially after we have to pay for tuition,
[00:32:37.860 --> 00:32:39.060]   tiny little bit.
[00:32:39.060 --> 00:32:43.620]   But I'm not sure if I have Jesus or not.
[00:32:43.620 --> 00:32:44.460]   Well, don't get me wrong.
[00:32:44.460 --> 00:32:46.380]   I have the knowledge of Jesus.
[00:32:46.380 --> 00:32:48.820]   I read the Bible a couple times.
[00:32:48.820 --> 00:32:50.700]   I have all this theology.
[00:32:50.700 --> 00:32:54.660]   I have all this knowledge, like, you know, Wikipedia,
[00:32:54.660 --> 00:32:58.500]   AI, Google, I've learned a lot of knowledge about Jesus.
[00:32:58.500 --> 00:33:03.500]   I know something, but do I have Jesus?
[00:33:03.500 --> 00:33:07.300]   Am I in this active relationship with him?
[00:33:07.300 --> 00:33:10.580]   Am I in this intimacy with him that I know his heart,
[00:33:10.580 --> 00:33:13.740]   that I walk in the fullness of his power every single day,
[00:33:13.740 --> 00:33:15.940]   wherever I go, whether I'm in the office, at home,
[00:33:15.940 --> 00:33:19.580]   or with someone else, am I like this?
[00:33:19.580 --> 00:33:21.420]   Am I in such a relationship with Jesus
[00:33:21.420 --> 00:33:23.220]   that I can say the same words that Peter said?
[00:33:23.220 --> 00:33:27.620]   I have Jesus, I'm gonna give you Jesus.
[00:33:27.620 --> 00:33:29.860]   I think nowadays it's so much easier for us.
[00:33:29.860 --> 00:33:31.500]   Okay, here is my gold and silver.
[00:33:31.500 --> 00:33:33.220]   I'll give you a tiny little bit.
[00:33:33.220 --> 00:33:34.580]   I'll share a bit with you.
[00:33:34.580 --> 00:33:36.220]   I'll open my pocket.
[00:33:36.220 --> 00:33:37.420]   That's still a Holy Spirit thing.
[00:33:37.420 --> 00:33:39.060]   Don't get me wrong, I'm not discouraging that.
[00:33:39.060 --> 00:33:42.100]   Please continue to give, you know, to give to the poor.
[00:33:42.100 --> 00:33:43.940]   Continue, let's be generous.
[00:33:43.940 --> 00:33:45.660]   That's correct.
[00:33:45.660 --> 00:33:48.580]   But do we have Jesus to give to them?
[00:33:48.580 --> 00:33:52.020]   God is calling us to do the impossible here in Yuen Long,
[00:33:52.020 --> 00:33:53.260]   here in Hong Kong.
[00:33:53.260 --> 00:33:56.180]   He's asking us, what do you have?
[00:33:56.180 --> 00:34:00.620]   And I'm asking myself this question, do I have Jesus?
[00:34:00.620 --> 00:34:05.180]   Couple nights ago, I was with a bunch of Gen Z.
[00:34:05.180 --> 00:34:07.180]   Did I mention this conference,
[00:34:07.180 --> 00:34:08.420]   there are different generations.
[00:34:08.420 --> 00:34:11.420]   We have as old as Pastor John and Sandra,
[00:34:11.420 --> 00:34:13.900]   and we have some 20-year-olds in the conference as well.
[00:34:13.900 --> 00:34:17.780]   So there's one night, there's no program, it's free time.
[00:34:17.780 --> 00:34:18.940]   This bunch of young people,
[00:34:18.940 --> 00:34:20.380]   this bunch of Gen Z in the conference,
[00:34:20.380 --> 00:34:21.700]   they said, "Oh, we want to worship God."
[00:34:21.700 --> 00:34:23.700]   I said, "Yeah, sure, go, worship God."
[00:34:23.700 --> 00:34:25.180]   And so they just sat around the stage
[00:34:25.180 --> 00:34:26.540]   with all the instruments.
[00:34:26.540 --> 00:34:28.580]   They start playing, and I just like,
[00:34:28.580 --> 00:34:33.980]   this year I started as a young adult pastor,
[00:34:33.980 --> 00:34:36.340]   so these are young adults, maybe I should be with them.
[00:34:36.340 --> 00:34:40.260]   So I just tag along, and I was thinking,
[00:34:40.260 --> 00:34:41.900]   hey, I'm the young adult pastor here.
[00:34:41.900 --> 00:34:43.060]   These are the young adults.
[00:34:43.060 --> 00:34:44.180]   Should I say something?
[00:34:44.180 --> 00:34:45.180]   Should I say a prayer?
[00:34:45.180 --> 00:34:46.420]   Should I read some scripture?
[00:34:46.420 --> 00:34:47.900]   Should I preach something?
[00:34:47.900 --> 00:34:48.940]   Should I do something?
[00:34:48.940 --> 00:34:51.420]   I don't know, but they were just worshiping,
[00:34:51.420 --> 00:34:56.020]   and suddenly God just turned my attention.
[00:34:56.020 --> 00:35:00.380]   I felt I just need to kneel down and worship Him,
[00:35:00.380 --> 00:35:03.180]   and their worship was ministering to me,
[00:35:03.180 --> 00:35:05.820]   and I was just crying and crying and crying
[00:35:05.820 --> 00:35:08.940]   until all my rainos is all over the floor,
[00:35:08.940 --> 00:35:10.260]   and it was just so gross.
