
[00:00:00.000 --> 00:00:01.560]  謝謝Francesca
[00:18:49.320 --> 00:18:53.080]  被大刀持續不斷穿透
[00:18:53.080 --> 00:18:56.680]  有什麼會帶來這麼大的痛苦呢?
[00:18:56.680 --> 00:18:58.400]  這番話是跟誰說的?
[00:18:58.400 --> 00:18:59.840]  經文中寫道
[00:18:59.840 --> 00:19:02.360]  他是對著孩子的父母
[00:19:02.360 --> 00:19:03.520]  孩子的母親
[00:19:03.520 --> 00:19:06.000]  是對著孩子的母親所說的
[00:19:06.000 --> 00:19:08.880]  這份痛是從自己的骨肉
[00:19:08.880 --> 00:19:10.720]  受盡屈辱
[00:19:10.720 --> 00:19:11.800]  受盡折磨
[00:19:11.840 --> 00:19:15.280]  然後被釘死十字架的痛
[00:19:15.280 --> 00:19:18.000]  路加是要讓大家體會到
[00:19:18.000 --> 00:19:23.120]  上帝的祝福從來不是廉價福音
[00:19:23.120 --> 00:19:25.120]  而是要付上沉重的代價
[00:19:25.120 --> 00:19:28.000]  耶穌的寫生是白白的恩典
[00:19:28.000 --> 00:19:31.760]  但亦是重價的救贖
[00:19:31.760 --> 00:19:33.360]  我們看到這種上升和下降
[00:19:33.360 --> 00:19:35.920]  我們稱之為反高潮
[00:19:35.920 --> 00:19:38.280]  其實是我們每個人
[00:19:38.320 --> 00:19:42.640]  每個生命的信仰歷程的寫照
[00:19:42.640 --> 00:19:45.000]  耶穌的來臨
[00:19:45.000 --> 00:19:47.360]  沒錯,是要翻倫覆雨
[00:19:47.360 --> 00:19:48.680]  不管是在世界中
[00:19:48.680 --> 00:19:52.720]  還是在我們自己的生命中
[00:19:52.720 --> 00:19:56.960]  十多年前我做了一個很重要的決定
[00:19:56.960 --> 00:20:00.800]  從一份很穩定的政府工作
[00:20:00.800 --> 00:20:03.320]  去做金融
[00:20:03.320 --> 00:20:04.240]  當時我的目標
[00:20:04.240 --> 00:20:08.000]  跟世界教導我們的價值很相近
[00:20:08.040 --> 00:20:10.920]  我要成為一個成功的人
[00:20:10.920 --> 00:20:13.720]  應該說我要成為一個賺到很多錢
[00:20:13.720 --> 00:20:16.040]  然後證明我是成功的人
[00:20:16.040 --> 00:20:17.840]  不知道大家有沒有這樣的抱負
[00:20:17.840 --> 00:20:20.400]  大家努力加油
[00:20:20.400 --> 00:20:24.400]  當時我是一個股票經紀
[00:20:24.400 --> 00:20:26.600]  亦是剛剛信主
[00:20:26.600 --> 00:20:27.480]  我花了很多時間
[00:20:27.480 --> 00:20:30.600]  去看很多跟金融相關的書
[00:20:30.600 --> 00:20:34.040]  去進修、讀工商管理
[00:20:34.080 --> 00:20:41.440]  甚至是讀會計及金融的學士學位
[00:20:41.440 --> 00:20:45.040]  當時我每天所做的
[00:20:45.040 --> 00:20:47.400]  我做很多理論與實踐的事情
[00:20:47.400 --> 00:20:50.240]  大家讀書要理論與實踐
[00:20:50.240 --> 00:20:52.720]  即是炒股票
[00:20:52.720 --> 00:20:54.280]  日炒夜炒
[00:20:54.280 --> 00:20:59.520]  我主要的工作就是不斷炒賣股票
[00:20:59.520 --> 00:21:00.200]  早幾個星期
[00:21:00.240 --> 00:21:05.400]  我爸爸曾經是一個病態賭徒
[00:21:05.400 --> 00:21:07.400]  其實我自己賭得更大
[00:21:07.400 --> 00:21:10.640]  基本上我每天賺的錢
[00:21:10.640 --> 00:21:13.800]  是幾萬甚至幾十萬
[00:21:13.800 --> 00:21:15.560]  去澳門也沒有賭得那麼大
[00:21:15.560 --> 00:21:18.640]  搭馬車也搭不到那麼多
[00:21:18.640 --> 00:21:21.640]  我覺得其實我萬事俱備
[00:21:21.640 --> 00:21:22.800]  只欠不是東風
[00:21:22.800 --> 00:21:24.160]  只欠祝福
[00:21:24.160 --> 00:21:25.040]  大家有沒有聽過
[00:21:25.040 --> 00:21:27.680]  萬事俱備 只欠祝福
[00:21:27.680 --> 00:21:29.000]  剛才Francesca說到
[00:21:29.040 --> 00:21:30.600]  我們教會的傳統
[00:21:30.600 --> 00:21:33.080]  我們其中一個傳統就是爛夾
[00:21:33.080 --> 00:21:36.040]  所以我們有很多這些東西
[00:21:36.040 --> 00:21:37.800]  萬事俱備 只欠祝福
[00:21:37.800 --> 00:21:39.160]  大家努力祈禱
[00:21:39.160 --> 00:21:39.960]  我不斷祈禱
[00:21:39.960 --> 00:21:41.560]  「神啊 求祢祝福我」
[00:21:41.560 --> 00:21:44.000]  「求祢幫助我」
[00:21:44.000 --> 00:21:45.720]  「只要祢幫助我」
[00:21:45.720 --> 00:21:47.680]  「我就可以榮耀祢」
[00:21:47.680 --> 00:21:49.280]  「只要我賺到很多錢」
[00:21:49.280 --> 00:21:52.160]  「我就可以奉獻給祢」
[00:21:52.160 --> 00:21:55.160]  當時有一間上市公司的大股東
[00:21:55.160 --> 00:21:56.720]  他在我那裡開了倉
[00:21:56.720 --> 00:21:57.880]  我是股票經紀
[00:21:57.920 --> 00:21:59.480]  他在我那裡開了倉
[00:21:59.480 --> 00:22:02.760]  他以平均價一個半左右
[00:22:02.760 --> 00:22:04.960]  買入了幾千萬錢
[00:22:04.960 --> 00:22:08.280]  幾千萬錢的他自己公司的股票
[00:22:08.280 --> 00:22:10.200]  他說他的目標價
[00:22:10.200 --> 00:22:12.320]  三個半
[00:22:12.320 --> 00:22:14.280]  嘩
[00:22:14.280 --> 00:22:15.440]  機會來了 飛雲
[00:22:15.440 --> 00:22:17.200]  是吧
[00:22:17.200 --> 00:22:20.720]  祝福近在咫尺 是吧
[00:22:20.720 --> 00:22:22.480]  我當然跟隨
[00:22:22.480 --> 00:22:25.080]  我首先在銀行借了幾十萬
[00:22:25.120 --> 00:22:30.440]  然後再在自己的證券行做了九成孖展
[00:22:30.440 --> 00:22:32.640]  大家知不知道九成孖展是什麼
[00:22:32.640 --> 00:22:33.520]  現在沒有人炒股票了
[00:22:33.520 --> 00:22:35.560]  可憐的事
[00:22:35.560 --> 00:22:38.120]  九成孖展簡單來說
[00:22:38.120 --> 00:22:41.920]  我用幾十萬買幾百萬的股票
[00:22:41.920 --> 00:22:43.600]  是吧
[00:22:43.600 --> 00:22:46.080]  我就在這裡等
[00:22:46.080 --> 00:22:48.320]  剛才我說機會來了 飛雲
[00:22:48.320 --> 00:22:50.320]  飛雲一直飛 我一直都還沒到
[00:22:50.320 --> 00:22:51.760]  等了一個月
[00:22:51.760 --> 00:22:53.960]  等了兩個月
[00:22:54.000 --> 00:22:55.080]  等到站到牆
[00:22:55.080 --> 00:22:58.680]  我只是給利息 也要幾萬元
[00:22:58.680 --> 00:23:00.960]  終於在一個早上
[00:23:00.960 --> 00:23:02.760]  他終於動了
[00:23:02.760 --> 00:23:05.520]  一個早上他動了五成
[00:23:05.520 --> 00:23:07.760]  不過不是向上升
[00:23:07.760 --> 00:23:12.680]  他是一個早上下跌了50%
[00:23:12.680 --> 00:23:14.320]  嘩
[00:23:14.320 --> 00:23:15.160]  這個不是過山車
[00:23:15.160 --> 00:23:17.120]  這個簡直是斷崖式
[00:23:17.120 --> 00:23:20.360]  斷崖式下跌
[00:23:20.360 --> 00:23:21.200]  然後怎樣呢
[00:23:21.240 --> 00:23:24.320]  當然是被證券行斬倉
[00:23:24.320 --> 00:23:25.040]  斬倉之後
[00:23:25.040 --> 00:23:29.920]  我即時七位數字的欠債是屬於我的
[00:23:29.920 --> 00:23:33.000]  突然之間一個早上
[00:23:33.000 --> 00:23:35.920]  七位數字的欠債
[00:23:35.920 --> 00:23:36.800]  禍不單行
[00:23:36.800 --> 00:23:39.520]  剛才說傷起臨門
[00:23:39.520 --> 00:23:43.160]  禍也很多時候不單行
[00:23:43.160 --> 00:23:45.920]  我太太也知道這件事
[00:23:45.920 --> 00:23:48.840]  我和我當時帶我訊處的
[00:23:48.880 --> 00:23:51.720]  其實已訂婚的女朋友
[00:23:51.720 --> 00:23:53.200]  那個 當然不是我太太
[00:23:53.200 --> 00:23:57.000]  我太太很…
[00:23:57.000 --> 00:24:00.640]  和我當時訂婚的女朋友分手
[00:24:00.640 --> 00:24:03.120]  分手的原因是她和當時
[00:24:03.120 --> 00:24:06.000]  她教會的修行領袖在一起
[00:24:06.000 --> 00:24:09.560]  嘩
[00:24:09.560 --> 00:24:10.200]  不用怕
[00:24:10.200 --> 00:24:11.200]  我們帶修行的幾位
[00:24:11.200 --> 00:24:14.200]  那個表情
[00:24:14.200 --> 00:24:17.760]  上帝的恩典在我們當中
[00:24:17.800 --> 00:24:19.440]  嘩
[00:24:19.440 --> 00:24:21.120]  心如刀割
[00:24:21.120 --> 00:24:22.120]  那種感覺
[00:24:22.120 --> 00:24:23.600]  即我是當事人
[00:24:23.600 --> 00:24:28.160]  被大刀不斷刺透的感覺
[00:24:28.160 --> 00:24:30.080]  我跌到人生的谷底
[00:24:30.080 --> 00:24:31.440]  一份很穩定的工作
[00:24:31.440 --> 00:24:33.880]  一段很穩定的感情
[00:24:33.880 --> 00:24:35.480]  信了耶穌
[00:24:35.480 --> 00:24:37.120]  我期望的
[00:24:37.120 --> 00:24:39.520]  耶穌應該是為我的生命
[00:24:39.520 --> 00:24:40.120]  為我的工作
[00:24:40.120 --> 00:24:43.560]  為我的家庭帶來祝福
[00:24:43.560 --> 00:24:45.640]  很正常不過
[00:24:45.640 --> 00:24:46.920]  那時我真的罵耶穌
[00:24:46.960 --> 00:24:49.200]  我說 你不是要幫我嗎
[00:24:49.200 --> 00:24:51.000]  你不是說要祝福我嗎
[00:24:51.000 --> 00:24:52.440]  為什麼我信了你之後
[00:24:52.440 --> 00:24:54.240]  比以前更差
[00:24:54.240 --> 00:24:56.560]  我甚至一無所有
[00:24:56.560 --> 00:24:58.200]  嚴格來說我不是一無所有
[00:24:58.200 --> 00:25:02.800]  我還有很多負債
[00:25:02.800 --> 00:25:04.600]  那時我有兩個選擇
[00:25:04.600 --> 00:25:06.160]  第一
[00:25:06.160 --> 00:25:07.840]  我永遠離開那個
[00:25:07.840 --> 00:25:10.560]  幫不到我的信仰
[00:25:10.560 --> 00:25:11.920]  第二個選擇
[00:25:11.920 --> 00:25:12.840]  我繼續去問神
[00:25:12.840 --> 00:25:14.760]  為什麼要這樣對我
[00:25:14.760 --> 00:25:16.840]  是不是
[00:25:16.880 --> 00:25:19.800]  結果有位朋友帶我回到神教
[00:25:19.800 --> 00:25:23.600]  所以大家知道那間不是神教
[00:25:23.600 --> 00:25:25.160]  帶我回到神教
[00:25:25.160 --> 00:25:27.960]  然後我開始在崇拜中
[00:25:27.960 --> 00:25:31.000]  認識學習真理
[00:25:31.000 --> 00:25:32.760]  我在敬拜中
[00:25:32.760 --> 00:25:35.680]  不斷被聖靈醫治
[00:25:35.680 --> 00:25:37.600]  我在小組當中
[00:25:37.600 --> 00:25:41.440]  不斷感受那種被支持
[00:25:41.440 --> 00:25:44.720]  被接納和被愛
[00:25:44.760 --> 00:25:48.120]  我在耶穌基督的教會中
[00:25:48.120 --> 00:25:51.960]  發現了什麼是上帝的議程
[00:25:51.960 --> 00:25:53.920]  原來上帝的議程
[00:25:53.920 --> 00:25:57.600]  先要用愛去感受我們
[00:25:57.600 --> 00:26:00.720]  我們首先要祈求的
[00:26:00.720 --> 00:26:02.320]  是那份愛
[00:26:02.320 --> 00:26:03.160]  無論我們服侍
[00:26:03.160 --> 00:26:04.960]  無論我們做什麼
[00:26:04.960 --> 00:26:06.880]  那份愛
[00:26:06.880 --> 00:26:10.520]  其實就是上帝的議程
[00:26:10.520 --> 00:26:11.560]  我明白到
[00:26:11.560 --> 00:26:13.720]  我生命的混亂
[00:26:13.760 --> 00:26:16.560]  原來是我心中的貪婪
[00:26:16.560 --> 00:26:18.080]  自我
[00:26:18.080 --> 00:26:19.080]  罪
[00:26:19.080 --> 00:26:20.120]  各樣的東西
[00:26:20.120 --> 00:26:24.040]  令到混亂產生
[00:26:24.040 --> 00:26:29.160]  耶穌要來拆毀我舊有的生命
[00:26:29.160 --> 00:26:31.960]  祂在愛中將我重新建立
[00:26:31.960 --> 00:26:34.880]  在愛中重建
[00:26:34.880 --> 00:26:37.400]  剛才說耶穌是半腳石
[00:26:37.400 --> 00:26:40.320]  因為罪人在聖潔上帝面前
[00:26:40.320 --> 00:26:41.960]  必然跌倒
[00:26:41.960 --> 00:26:43.520]  站立不住
[00:26:43.560 --> 00:26:44.960]  耶穌是防角石
[00:26:44.960 --> 00:26:48.320]  因為祂用祂自己的血和生命
[00:26:48.320 --> 00:26:51.840]  將破碎的我們重建
[00:26:51.840 --> 00:26:54.160]  今天上帝要親自告訴我們
[00:26:54.160 --> 00:26:54.880]  祂有多愛我們
[00:26:54.880 --> 00:26:57.520]  祂有多愛這個世界
[00:26:57.520 --> 00:26:58.680]  弟兄姊妹
[00:26:58.680 --> 00:27:00.240]  當你去祈禱
[00:27:00.240 --> 00:27:02.400]  去祈求上帝的祝福的時候
[00:27:02.400 --> 00:27:06.480]  你們都要小心
[00:27:06.480 --> 00:27:08.560]  因為上帝的祝福
[00:27:08.560 --> 00:27:12.160]  是從心而發
[00:27:12.200 --> 00:27:14.480]  上帝的祝福往往不是從一些
[00:27:14.480 --> 00:27:17.120]  外在的物資
[00:27:17.120 --> 00:27:19.200]  外在的東西去給你
[00:27:19.200 --> 00:27:24.160]  上帝的祝福是從心而發
[00:27:24.160 --> 00:27:27.600]  當你們祈求生命轉化的時候
[00:27:27.600 --> 00:27:30.760]  你們更加要小心
[00:27:30.760 --> 00:27:36.640]  因為上帝會將你舊我拆毀
[00:27:36.640 --> 00:27:37.960]  你的新生命
[00:27:37.960 --> 00:27:41.880]  是會在基督的愛中重新建立
[00:27:41.920 --> 00:27:43.560]  因為只有這樣
[00:27:43.560 --> 00:27:47.680]  我們才可以有基督的心去愛人
[00:27:47.680 --> 00:27:49.560]  當我們作為基督徒
[00:27:49.560 --> 00:27:52.680]  當我們說要跟隨耶穌的時候
[00:27:52.680 --> 00:27:54.320]  我們就是要將舊我捨去
[00:27:54.320 --> 00:27:56.320]  我們就要有一個新生命
[00:27:56.320 --> 00:27:59.400]  我們就是要在耶穌基督當中
[00:27:59.400 --> 00:28:00.320]  重新被建立
[00:28:00.320 --> 00:28:02.440]  我們才有那份去愛
[00:28:02.440 --> 00:28:07.600]  去愛人、愛神、愛自己
[00:28:07.600 --> 00:28:10.240]  我相信在大家當中
[00:28:10.280 --> 00:28:12.000]  也有不少這些翻雲覆雨
[00:28:12.000 --> 00:28:14.960]  翻天覆地的故事
[00:28:14.960 --> 00:28:20.360]  又或者可能你正處於那些風雨當中
[00:28:20.360 --> 00:28:22.720]  但是想跟大家說
[00:28:22.720 --> 00:28:24.920]  不要讓這些事情白過
[00:28:24.920 --> 00:28:27.240]  不要讓這一切白過
[00:28:27.240 --> 00:28:30.280]  不要去看輕或者浪費了
[00:28:30.280 --> 00:28:32.600]  生命當中這些經歷
[00:28:32.600 --> 00:28:34.320]  這些受苦
[00:28:34.320 --> 00:28:35.240]  因為如果你見不到
[00:28:35.240 --> 00:28:39.360]  你所經歷過這些混亂背後的真正意義
[00:28:39.400 --> 00:28:41.600]  或者你身處於那個混亂當中
[00:28:41.600 --> 00:28:44.480]  你見不到那個正陪伴著你
[00:28:44.480 --> 00:28:46.960]  去一起受苦的上帝
[00:28:46.960 --> 00:28:48.280]  如果你見不到
[00:28:48.280 --> 00:28:50.880]  主耶穌藉著祂的補血和鞭傷
[00:28:50.880 --> 00:28:53.080]  在你的混亂和受傷當中
[00:28:53.080 --> 00:28:57.400]  將你救贖、醫治和釋放
[00:28:57.400 --> 00:28:59.560]  你損失的
[00:28:59.560 --> 00:29:03.800]  你損失的是那份從重家而換來的恩典
[00:29:03.800 --> 00:29:07.840]  你損失的是可以重新建立自己生命
[00:29:07.880 --> 00:29:14.280]  去過一個新的有愛的生活的機會
[00:29:14.280 --> 00:29:18.440]  神定義祂的祝福是甚麼
[00:29:18.440 --> 00:29:23.320]  祂定義是要我們在我們生命裏面遇見祂
[00:29:23.320 --> 00:29:26.760]  往往我們最能夠遇見祂的是甚麼時候
[00:29:26.760 --> 00:29:31.000]  患難、脆弱、破碎、混亂當中
[00:29:31.000 --> 00:29:34.600]  上帝是要這樣讓我們遇見祂
[00:29:34.600 --> 00:29:37.760]  為甚麼我們稱這個主題為聖誕節
[00:29:37.800 --> 00:29:40.920]  因為耶穌的降生就是在我們的混亂當中
[00:29:40.920 --> 00:29:43.760]  耶穌的工作、耶穌的救贖
[00:29:43.760 --> 00:29:49.720]  就是在這一刻在我們生命裏面帶來的
[00:29:49.720 --> 00:29:52.040]  好像經文裏面有不同的經文
[00:29:52.040 --> 00:29:53.240]  剛才我們讀過
[00:29:53.240 --> 00:29:55.520]  我總括了有三段、三句
[00:29:55.520 --> 00:29:59.600]  我想和大家最後一起去
[00:29:59.600 --> 00:30:02.640]  我們用心一起去在當中領受
[00:30:02.640 --> 00:30:06.360]  最後一個slide,麻煩你
[00:30:06.400 --> 00:30:08.600]  耶穌是你的盆石
[00:30:08.600 --> 00:30:12.080]  信靠祂的人不自驚恐
[00:30:12.080 --> 00:30:14.080]  耶穌是你的拯救
[00:30:14.080 --> 00:30:19.680]  信靠祂的人必有祂的榮光照耀著你
[00:30:19.680 --> 00:30:21.560]  耶穌是你的幫助
[00:30:21.560 --> 00:30:27.880]  信靠祂的人必有平安伴隨著你
[00:30:27.880 --> 00:30:29.640]  今天是平安夜
[00:30:29.640 --> 00:30:33.160]  就讓我們懷著這份平安的心
[00:30:33.160 --> 00:30:35.600]  進入到禱告當中
[00:30:35.640 --> 00:30:39.160]  等待耶穌真正的祝福來臨,好嗎?
[00:30:39.160 --> 00:30:41.200]  想邀請大家一起起來
[00:30:41.200 --> 00:30:55.520]  我想我們今天可以多一點時間
[00:30:55.520 --> 00:30:58.240]  相信平安夜是一個最好的日子
[00:30:58.240 --> 00:30:59.800]  最好的時間
[00:30:59.800 --> 00:31:01.320]  讓我們有一個reflection
[00:31:01.360 --> 00:31:08.520]  去反思、回想耶穌帶給我們這份信仰
[00:31:08.520 --> 00:31:12.080]  究竟帶給我們甚麼意義呢?
[00:31:12.080 --> 00:31:15.560]  當我們一起celebrate
[00:31:15.560 --> 00:31:18.200]  我們一起藉著這個日子
[00:31:18.200 --> 00:31:21.720]  我們有很多歡樂
[00:31:21.720 --> 00:31:24.800]  我們也有很多期望、很多期待
[00:31:24.800 --> 00:31:30.520]  但原來今天上帝要重新調整我們的生命
[00:31:30.560 --> 00:31:36.640]  讓我們真正可以進入一個真正的喜樂和平安
[00:31:36.640 --> 00:31:43.760]  我邀請大家閉上雙眼
[00:31:43.760 --> 00:31:47.240]  求聖靈幫助我們
[00:31:47.240 --> 00:31:53.520]  我們不是要在過去幾星期不斷挖大家的瘡疤
[00:31:53.520 --> 00:31:59.040]  我們不是要不斷重提大家的傷痛
[00:31:59.080 --> 00:32:04.200]  我們是希望我們進入聖誕節的時候
[00:32:04.200 --> 00:32:06.320]  我們真正領受的那份祝福
[00:32:06.320 --> 00:32:15.920]  原來首先,耶穌是要依次我們
[00:32:15.920 --> 00:32:20.160]  在祈禱的時候,我看到好像有些傷口
[00:32:20.160 --> 00:32:22.880]  我們隨便用東西蓋著它就算了
[00:32:22.880 --> 00:32:25.680]  以為沒有人看到
[00:32:25.720 --> 00:32:30.120]  接著不理它,它就沒事了
[00:32:30.120 --> 00:32:35.120]  但大家知道傷口不處理,其實最終是發炎
[00:32:35.120 --> 00:32:43.800]  最終它的影響不只是傷口,而是整個人
[00:32:43.800 --> 00:32:52.640]  神今天說,祂來這份平安是要帶到我們的生命裡面
[00:32:52.680 --> 00:32:59.160]  世界繼續混亂,其實是無休止的
[00:32:59.160 --> 00:33:07.880]  但那份平安是要臨在我們的心裡面
[00:33:07.880 --> 00:33:13.400]  這份恩典是要在我們每一個人的心裡面
[00:33:13.400 --> 00:33:20.680]  如果我們能夠,因為我們知道耶穌有上帝幫助我們
[00:33:20.720 --> 00:33:24.800]  我們可以重新面對我們的過去
[00:33:24.800 --> 00:33:27.800]  我們可以重新面對我們的現在
[00:33:27.800 --> 00:33:37.440]  我們才更有力,更有盼望,更有信心進入我們的將來
[00:33:37.440 --> 00:33:45.120]  明天是聖誕節,明天是2023年12月25日
[00:33:45.160 --> 00:33:51.440]  在這一刻,上帝要我們做準備迎接一個新的一天
[00:33:51.440 --> 00:33:56.800]  新的生活,新的生命
[00:33:56.800 --> 00:34:02.640]  可能大家仍然面對著不同的困難
[00:34:02.640 --> 00:34:11.640]  很多時候我們說過去,但原來現在都面對著很多困難和挑戰
[00:34:11.640 --> 00:34:14.840]  但上帝和我們在一起
[00:34:14.880 --> 00:34:21.000]  不要失去,不要失去耶穌的伴隨
[00:34:21.000 --> 00:34:24.440]  因為只要我們看到耶穌在我們身邊
[00:34:24.440 --> 00:34:27.280]  我們可以把東西交給祂
[00:34:27.280 --> 00:34:30.880]  這些才是真正的重擔,交給祂
[00:34:30.880 --> 00:34:35.600]  這些才是真正的平安
[00:34:35.600 --> 00:34:39.680]  今天是平安夜的一天
[00:34:39.720 --> 00:34:45.520]  讓這份平安大大地臨在我們當中
[00:34:45.520 --> 00:34:55.040]  讓主親自去洗去我們一切過犯一切的苦惱
[00:34:55.040 --> 00:34:58.200]  因為我們知道
[00:34:58.200 --> 00:35:03.080]  耶穌的恩典是從教得來的
[00:35:03.080 --> 00:35:07.680]  是要給我們每一個
[00:35:07.720 --> 00:35:17.800]  在此我想為大家祈禱
[00:35:17.800 --> 00:35:22.480]  天父,我們很感恩,很感謝祢
[00:35:22.480 --> 00:35:26.520]  感謝祢不去跟隨我們的行程
[00:35:26.520 --> 00:35:31.520]  感謝祢讓我們面對生命過去的一切時
[00:35:31.560 --> 00:35:38.120]  我們知道萬事必總有因
[00:35:38.120 --> 00:35:41.440]  我們曾經經常修行這首歌
[00:35:41.440 --> 00:35:44.880]  萬事總有因
[00:35:44.880 --> 00:35:47.360]  因為祢有祢的美意
[00:35:47.360 --> 00:35:52.880]  祢有祢的心意在我們當中
[00:35:52.880 --> 00:35:56.040]  讓我們所經歷的全部都不是白費
[00:35:56.040 --> 00:35:59.360]  讓我們所經歷的全部都是恩典
[00:35:59.400 --> 00:36:01.400]  所以主,帶我們回到那些事情當中
[00:36:01.400 --> 00:36:03.000]  我們看到祢的臨在
[00:36:03.000 --> 00:36:06.040]  祢的恩典在裡面
[00:36:06.040 --> 00:36:10.560]  好使到我們今天、明天、將來
[00:36:10.560 --> 00:36:13.200]  面對任何挑戰的時候
[00:36:13.200 --> 00:36:17.040]  我們知道我們深信那份恩典、那份幫助
[00:36:17.040 --> 00:36:20.600]  切切實實同樣會臨在我們的生命裡面
[00:36:20.600 --> 00:36:23.960]  臨在那些事情裡面
[00:36:23.960 --> 00:36:26.680]  主,求祢作主,求祢作王
[00:36:26.720 --> 00:36:29.840]  求祢臨在帶來拯救
[00:36:29.840 --> 00:36:32.600]  這份拯救正正好像剛才西面經文所說的
[00:36:32.600 --> 00:36:37.920]  這份拯救不只是在猶太人裡面
[00:36:37.920 --> 00:36:39.920]  代表不只是在我們自己裡面
[00:36:39.920 --> 00:36:42.040]  我們不是圍爐取暖
[00:36:42.040 --> 00:36:44.440]  這份拯救、這份救恩、這份幫助
[00:36:44.440 --> 00:36:46.400]  沒錯,先臨在我們當中
[00:36:46.400 --> 00:36:47.080]  讓我們領受
[00:36:47.080 --> 00:36:53.080]  我們能夠被祢的愛重新建立起來
[00:36:53.080 --> 00:36:55.040]  聖誕節最重要的意義
[00:36:55.080 --> 00:36:56.840]  不是我們開派對
[00:36:56.840 --> 00:36:58.760]  聖誕節最重要的意義
[00:36:58.760 --> 00:37:02.160]  我們可以將這份恩光
[00:37:02.160 --> 00:37:06.160]  透過我們的生命去展示出去
[00:37:06.160 --> 00:37:08.080]  伴隨著祢給我們的大使命
[00:37:08.080 --> 00:37:11.080]  主,祢使用我們
[00:37:11.080 --> 00:37:13.760]  讓我們懷著這份恩典、救恩
[00:37:13.760 --> 00:37:18.200]  我們帶到這個世界當中
[00:37:18.200 --> 00:37:22.920]  感謝祢藉著教會、藉著我們
[00:37:22.960 --> 00:37:26.840]  我們將一切榮耀、重贊歸還給祢
[00:37:26.840 --> 00:37:29.360]  求祢醫治大地、醫治萬民
[00:37:29.360 --> 00:37:30.520]  主,我們感謝祢

