
[00:00:00.000 --> 00:00:01.000]   Amen
[00:26:09.000 --> 00:26:11.000]   We are the temple
[00:26:11.000 --> 00:26:14.000]   And people see God through us
[00:26:14.000 --> 00:26:17.000]   So as we are
[00:26:17.000 --> 00:26:21.000]   Probably many of you will be going to family gatherings
[00:26:21.000 --> 00:26:23.000]   I want to encourage you that
[00:26:23.000 --> 00:26:25.000]   There's a significance in you
[00:26:25.000 --> 00:26:29.000]   And because God is in you
[00:26:29.000 --> 00:26:31.000]   So I don't know how you can do that
[00:26:31.000 --> 00:26:36.000]   You might feel I'm not that significant in my household
[00:26:36.000 --> 00:26:38.000]   And I don't have much to say
[00:26:38.000 --> 00:26:42.000]   But God does not look contempt on you
[00:26:42.000 --> 00:26:44.000]   He sees your role
[00:26:44.000 --> 00:26:48.000]   He sees that you are important to your family
[00:26:48.000 --> 00:26:53.000]   As your family members will see him through you
[00:26:53.000 --> 00:26:58.000]   So
[00:26:58.000 --> 00:27:02.000]   I would like to pray for us
[00:27:02.000 --> 00:27:05.000]   So can I invite you to stand?
[00:27:05.000 --> 00:27:13.000]   Let's start with a little bit of reflections on ourselves
[00:27:14.000 --> 00:27:18.000]   Let's think about what role do we hold in our family
[00:27:18.000 --> 00:27:21.000]   What relationship do we have?
[00:27:21.000 --> 00:27:26.000]   How are we doing with interacting with the people?
[00:27:40.000 --> 00:27:43.000]   No matter what's going on
[00:27:43.000 --> 00:27:46.000]   We know that God is with us
[00:27:46.000 --> 00:27:50.000]   He sees our situation
[00:27:50.000 --> 00:27:54.000]   He sees those unspoken things
[00:27:54.000 --> 00:27:59.000]   Even though we might not want to acknowledge
[00:27:59.000 --> 00:28:01.000]   Thank you
[00:28:01.000 --> 00:28:23.000]   Holy Spirit we want to invite you to be with us in our family
[00:28:28.000 --> 00:28:31.000]   We acknowledge that we are imperfect
[00:28:31.000 --> 00:28:34.000]   We mess things up
[00:28:34.000 --> 00:28:37.000]   But your grace is enough
[00:28:37.000 --> 00:28:45.000]   May you reveal to us
[00:28:45.000 --> 00:28:48.000]   Is there any area we need your help on?
[00:28:48.000 --> 00:28:51.000]   We don't necessarily need to
[00:28:51.000 --> 00:28:55.000]   We solve everything by ourselves
[00:28:55.000 --> 00:29:01.000]   But you are the father of our household as well
[00:29:01.000 --> 00:29:07.000]   So may you speak to us and allow us to see
[00:29:07.000 --> 00:29:13.000]   What we can bring your love and your grace to our family
[00:29:13.000 --> 00:29:23.000]   Perhaps some of us notice something is wrong
[00:29:23.000 --> 00:29:26.000]   And we are unsure how to say about it
[00:29:26.000 --> 00:29:32.000]   I pray that your wisdom and your strength is in us
[00:29:32.000 --> 00:29:36.000]   May you give us strength
[00:29:36.000 --> 00:29:41.000]   Give us the words on how to communicate with our family
[00:29:41.000 --> 00:29:44.000]   With love, with patience
[00:29:44.000 --> 00:29:52.000]   Some of us may be avoiding some difficult decisions or conversations
[00:29:52.000 --> 00:29:57.000]   God we pray that you will guide us
[00:29:57.000 --> 00:30:03.000]   And allow us to have the courage to bring you to our family
[00:30:03.000 --> 00:30:12.000]   To bring you perhaps some of the solutions to our family as well
[00:30:12.000 --> 00:30:23.000]   So Lord, we need you because we are imperfect
[00:30:23.000 --> 00:30:25.000]   We don't know everything
[00:30:25.000 --> 00:30:30.000]   We don't know how to handle every situation that we are going through
[00:30:30.000 --> 00:30:34.000]   So Lord, we pray that you will come with us
[00:30:38.000 --> 00:30:42.000]   Perhaps some of us feel that we are nobody in our family
[00:30:42.000 --> 00:30:47.000]   We can't really decide or contribute
[00:30:47.000 --> 00:30:51.000]   But we know that in you we are not like that
[00:30:51.000 --> 00:30:57.000]   We are important, we are significant as your children
[00:30:57.000 --> 00:31:01.000]   So Lord, may your goodness flow out from us
[00:31:01.000 --> 00:31:04.000]   May you use us in our family
[00:31:04.000 --> 00:31:09.000]   To extend the real blessings to the people around us
[00:31:09.000 --> 00:31:19.000]   As we gather, we pray that your goodness, your love, your faith will go with us
[00:31:19.000 --> 00:31:25.000]   And you will minister to the people around us
[00:31:25.000 --> 00:31:28.000]   To those who don't know you yet through us
[00:31:28.000 --> 00:31:34.000]   So Lord, may we be your temple
[00:31:34.000 --> 00:31:41.000]   May you show your goodness to the people around us, to our family
[00:31:41.000 --> 00:31:47.000]   Help us and be with us
[00:31:47.000 --> 00:31:51.000]   We pray in Jesus name
[00:31:51.000 --> 00:31:53.000]   Amen
[00:31:53.000 --> 00:31:59.000]   Thank you
[00:31:59.000 --> 00:32:08.000]   Why don't we sing and declare this together

