
[00:00:00.000 --> 00:00:03.720]  我想問一下大家有沒有以前用中文名
[00:20:45.040 --> 00:20:47.040]  那裡說凡聽見的人
[00:20:47.040 --> 00:20:50.040]  都將這件事放在心裡面
[00:20:50.040 --> 00:20:51.040]  他們問
[00:20:51.040 --> 00:20:54.040]  這個孩子將來會怎樣
[00:20:54.040 --> 00:20:56.040]  因為有主的手
[00:20:56.040 --> 00:20:59.040]  與他同在
[00:20:59.040 --> 00:21:01.040]  這個問題
[00:21:01.040 --> 00:21:04.040]  今天同樣地問大家
[00:21:04.040 --> 00:21:07.040]  同樣地和大家說
[00:21:07.040 --> 00:21:10.040]  有主與你同在
[00:21:10.040 --> 00:21:13.040]  你這個作為天父的兒子
[00:21:13.040 --> 00:21:14.040]  天父的女孩
[00:21:14.040 --> 00:21:16.040]  天父的孩子
[00:21:16.040 --> 00:21:19.040]  你將來會怎樣
[00:21:19.040 --> 00:21:21.040]  將來會怎樣取決於
[00:21:21.040 --> 00:21:25.040]  我們有沒有天父的愛在我們裡面
[00:21:25.040 --> 00:21:28.040]  我可以很肯定地和大家說
[00:21:28.040 --> 00:21:30.040]  一個願意接受天父的愛
[00:21:30.040 --> 00:21:33.040]  活在天父的愛當中的人
[00:21:33.040 --> 00:21:35.040]  無論他在什麼環境都好
[00:21:35.040 --> 00:21:37.040]  他都可以好像清晨的日光
[00:21:37.040 --> 00:21:41.040]  從高天淋到他們身上一樣
[00:21:41.040 --> 00:21:44.040]  他會有無可取締的溫暖
[00:21:44.040 --> 00:21:46.040]  無可取締的平安
[00:21:46.040 --> 00:21:48.040]  在他們當中
[00:21:48.040 --> 00:21:51.040]  相反如果一個沒有天父的愛
[00:21:51.040 --> 00:21:52.040]  在他們裡面的時候
[00:21:52.040 --> 00:21:53.040]  無論你做什麼
[00:21:53.040 --> 00:21:56.040]  無論你缺個字
[00:21:56.040 --> 00:21:57.040]  無論你洗個禮
[00:21:57.040 --> 00:21:58.040]  無論你每天
[00:21:58.040 --> 00:22:00.040]  每個星期做多少服事都好
[00:22:00.040 --> 00:22:03.040]  你都可以活在黑暗裡
[00:22:03.040 --> 00:22:05.040]  死淫中
[00:22:05.040 --> 00:22:07.040]  我見過不少
[00:22:07.040 --> 00:22:09.040]  很熱心服事
[00:22:09.040 --> 00:22:12.040]  外表好像很好的朋友
[00:22:12.040 --> 00:22:15.040]  但他們卻活在黑暗裡
[00:22:15.040 --> 00:22:18.040]  因為他沒有天父的愛
[00:22:18.040 --> 00:22:20.040]  真的包圍著他
[00:22:20.040 --> 00:22:23.040]  沒有天父的愛支持著他
[00:22:23.040 --> 00:22:24.040]  他沒有這個領受
[00:22:24.040 --> 00:22:27.040]  沒有這個認知
[00:22:27.040 --> 00:22:30.040]  當我去預備今天的訊息的時候
[00:22:30.040 --> 00:22:33.040]  我很強烈感受到
[00:22:33.040 --> 00:22:36.040]  今天是邀請大家去領受
[00:22:36.040 --> 00:22:40.040]  天父的愛的時候
[00:22:40.040 --> 00:22:42.040]  因為天父是
[00:22:42.040 --> 00:22:44.040]  真的很愛你們
[00:22:44.040 --> 00:22:47.040]  我相信主耶穌基督的降生
[00:22:47.040 --> 00:22:49.040]  正正就是天父要
[00:22:49.040 --> 00:22:51.040]  跟大家去呈現在眼前
[00:22:51.040 --> 00:22:54.040]  天父有多麼愛大家
[00:22:54.040 --> 00:22:56.040]  所以當我們進入聖誕
[00:22:56.040 --> 00:23:00.040]  我們還有三天就是聖誕節
[00:23:00.040 --> 00:23:02.040]  我希望我們能夠
[00:23:02.040 --> 00:23:04.040]  用一個不一樣的心智
[00:23:04.040 --> 00:23:05.040]  不一樣的領受
[00:23:05.040 --> 00:23:07.040]  去進入到聖誕節
[00:23:07.040 --> 00:23:10.040]  這個所謂普天同慶
[00:23:10.040 --> 00:23:12.040]  如果我們沒有天父的愛
[00:23:12.040 --> 00:23:13.040]  在我們的生命裡
[00:23:13.040 --> 00:23:14.040]  我們不能夠真正領受
[00:23:14.040 --> 00:23:21.040]  那種普天同慶的喜樂
[00:23:21.040 --> 00:23:22.040]  開始的時候
[00:23:22.040 --> 00:23:23.040]  我分享了我兒子的名字
[00:23:23.040 --> 00:23:25.040]  叫做林二號
[00:23:25.040 --> 00:23:27.040]  大聲一點他走出來
[00:23:27.040 --> 00:23:29.040]  林二號
[00:23:29.040 --> 00:23:30.040]  我想分享多一點
[00:23:30.040 --> 00:23:33.040]  我一次的經歷和領受
[00:23:33.040 --> 00:23:34.040]  幾年前
[00:23:34.040 --> 00:23:37.040]  當我兒子還是一個嬰兒的時候
[00:23:37.040 --> 00:23:38.040]  我們家族當中
[00:23:38.040 --> 00:23:39.040]  有一位長輩
[00:23:39.040 --> 00:23:43.040]  有一位老人家去世了
[00:23:43.040 --> 00:23:44.040]  在喪禮裡面
[00:23:44.040 --> 00:23:46.040]  有一個長輩
[00:23:46.040 --> 00:23:49.040]  家族中都是輩分挺高的長輩
[00:23:49.040 --> 00:23:51.040]  他看到我們的花牌
[00:23:51.040 --> 00:23:54.040]  花牌上有我兒子的名字
[00:23:54.040 --> 00:23:57.040]  然後他走過來跟我說
[00:23:57.040 --> 00:23:59.040]  你改錯名字了
[00:23:59.040 --> 00:24:02.040]  你兒子受不起這個字
[00:24:02.040 --> 00:24:03.040]  哇
[00:24:03.040 --> 00:24:05.040]  一個長輩
[00:24:05.040 --> 00:24:06.040]  在一個喪禮上
[00:24:06.040 --> 00:24:08.040]  走過來跟我說
[00:24:08.040 --> 00:24:10.040]  我改錯名字了
[00:24:10.040 --> 00:24:13.040]  我兒子受不起這個字
[00:24:13.040 --> 00:24:16.040]  一句很紮身的話
[00:24:16.040 --> 00:24:19.040]  正正我就好像剛才經文所說
[00:24:19.040 --> 00:24:22.040]  我將這件事放在心裡面
[00:24:22.040 --> 00:24:27.040]  我想這個孩子將來會怎樣呢
[00:24:27.040 --> 00:24:29.040]  我祈禱問神我是不是錯
[00:24:29.040 --> 00:24:30.040]  是不是我做錯
[00:24:30.040 --> 00:24:31.040]  是不是改錯名字
[00:24:31.040 --> 00:24:33.040]  但是神跟我說
[00:24:33.040 --> 00:24:35.040]  祂說你不用擔心
[00:24:35.040 --> 00:24:40.040]  因為有主與他同在
[00:24:40.040 --> 00:24:44.040]  因為有主的手與他同在
[00:24:44.040 --> 00:24:47.040]  我的領受是沒有錯
[00:24:47.040 --> 00:24:49.040]  所有的祝福
[00:24:49.040 --> 00:24:51.040]  其實我們每一個都受不起
[00:24:51.040 --> 00:24:54.040]  我們每一個都受不起
[00:24:54.040 --> 00:24:58.040]  但是因著我們都是罪人
[00:24:58.040 --> 00:25:01.040]  不過天父讓耶穌基督降生
[00:25:01.040 --> 00:25:03.040]  為我們每一個罪人而死
[00:25:03.040 --> 00:25:06.040]  因此我們才能夠承受得起
[00:25:06.040 --> 00:25:08.040]  因此我們才能夠這樣去
[00:25:08.040 --> 00:25:13.040]  白白領受那個十價的大恩
[00:25:13.040 --> 00:25:15.040]  亦都是因為這樣
[00:25:15.040 --> 00:25:16.040]  我們可以坦然無懼
[00:25:16.040 --> 00:25:17.040]  在主的根前
[00:25:17.040 --> 00:25:22.040]  無條件地去接受祂的愛
[00:25:22.040 --> 00:25:26.040]  一群聚集在一起的人
[00:25:26.040 --> 00:25:30.040]  因為以馬來里神與我們同在
[00:25:30.040 --> 00:25:33.040]  我們可以白白這樣去領受
[00:25:33.040 --> 00:25:37.040]  十價的大恩
[00:25:37.040 --> 00:25:39.040]  這個正是我們的不配
[00:25:39.040 --> 00:25:41.040]  但是天父的愛
[00:25:41.040 --> 00:25:44.040]  所以我們可以這樣去得獎
[00:25:44.040 --> 00:25:45.040]  所以弟兄姊妹
[00:25:45.040 --> 00:25:49.040]  天父的愛從來不是靠我們的行為
[00:25:49.040 --> 00:25:51.040]  不是說我們有多麼好
[00:25:51.040 --> 00:25:54.040]  不是我們怎樣去賺取
[00:25:54.040 --> 00:25:55.040]  不是靠我們的德行
[00:25:55.040 --> 00:25:56.040]  不是靠我們的善行
[00:25:56.040 --> 00:25:59.040]  然後可以換取回來
[00:25:59.040 --> 00:26:04.040]  天父的愛是要憑信心去領受
[00:26:04.040 --> 00:26:07.040]  就好像經文裡面所說
[00:26:07.040 --> 00:26:09.040]  從仇敵的手中被救出來
[00:26:09.040 --> 00:26:11.040]  可以終身在他的面前
[00:26:11.040 --> 00:26:17.040]  無所懼怕地用聖潔和公義去侍奉他
[00:26:17.040 --> 00:26:19.040]  所以我希望我們今天
[00:26:19.040 --> 00:26:24.040]  接下來的時間是一個領受的時間
[00:26:24.040 --> 00:26:28.040]  不如我首先邀請Worship Team回來
[00:26:28.040 --> 00:26:31.040]  我其實還有一點點的分享
[00:26:31.040 --> 00:26:35.040]  這個是一個特別的時刻
[00:26:35.040 --> 00:26:38.040]  我記得在大概十年前
[00:26:38.040 --> 00:26:45.040]  我曾經去了一個祈禱醫治的營
[00:26:45.040 --> 00:26:49.040]  那個祈禱醫治的營裡面有一個很特別的經歷
[00:26:49.040 --> 00:26:52.040]  當然那個營裡面有不同的環節
[00:26:52.040 --> 00:26:55.040]  有去認罪 有去祈禱
[00:26:55.040 --> 00:26:58.040]  有去學習聖經的華語
[00:26:58.040 --> 00:27:02.040]  很多不同的元素在裡面
[00:27:02.040 --> 00:27:04.040]  其中一樣東西很重要的就是
[00:27:04.040 --> 00:27:07.040]  當時有一位弟兄為我祈禱
[00:27:07.040 --> 00:27:09.040]  我本身不認識他
[00:27:09.040 --> 00:27:11.040]  他本身是一個英文人
[00:27:11.040 --> 00:27:14.040]  他的中文是有限公司
[00:27:14.040 --> 00:27:16.040]  但是在他的祈禱裡面
[00:27:16.040 --> 00:27:18.040]  我是很深刻感受到
[00:27:18.040 --> 00:27:20.040]  上帝藉著他的禱告
[00:27:20.040 --> 00:27:25.040]  去將天父的愛告訴我
[00:27:25.040 --> 00:27:30.040]  藉著他一個好像Father's figure
[00:27:30.040 --> 00:27:33.040]  他代表著上帝天父的角色
[00:27:33.040 --> 00:27:36.040]  去為我作了一個很重要
[00:27:36.040 --> 00:27:38.040]  改變我生命的祈禱
[00:27:38.040 --> 00:27:40.040]  他在我的祈禱裡面
[00:27:40.040 --> 00:27:42.040]  讓我很肯定他知道
[00:27:42.040 --> 00:27:46.040]  那個照著他自己的樣式
[00:27:46.040 --> 00:27:52.040]  去創造我的天父上帝有多麼愛我
[00:27:52.040 --> 00:27:55.040]  過去幾個禮拜其實我們感受到
[00:27:55.040 --> 00:27:58.040]  聖靈不斷在我們當中工作
[00:27:58.040 --> 00:28:01.040]  我們每一次完了崇拜之後
[00:28:01.040 --> 00:28:03.040]  我們有一個復事的時間
[00:28:03.040 --> 00:28:05.040]  一個ministry time
[00:28:05.040 --> 00:28:09.040]  其實正正就是讓聖靈親自在裡面工作
[00:28:09.040 --> 00:28:11.040]  我相信今天
[00:28:11.040 --> 00:28:14.040]  當我們要進入聖誕節的時候
[00:28:14.040 --> 00:28:20.040]  神要首先讓我們去領受這份愛
[00:28:20.040 --> 00:28:23.040]  所以我也想作一個大膽的邀請
[00:28:23.040 --> 00:28:33.040]  可以請大家去大膽的去領受上帝的愛
[00:28:33.040 --> 00:28:36.040]  但同時間好像我剛才的分享所說
[00:28:36.040 --> 00:28:38.040]  我也想邀請大家大膽的
[00:28:38.040 --> 00:28:42.040]  去為你身邊的弟子妹祈禱
[00:28:42.040 --> 00:28:47.040]  我相信不需要真是一個地上的父親
[00:28:47.040 --> 00:28:50.040]  天父上帝都會使用大家
[00:28:50.040 --> 00:28:55.040]  使用大家去將這份天分的愛
[00:28:55.040 --> 00:29:01.040]  透過祈禱去祝福身邊的弟子妹
[00:29:01.040 --> 00:29:03.040]  我相信大家一起起身的時候
[00:29:03.040 --> 00:29:04.040]  會方便一點我們移動
[00:29:04.040 --> 00:29:06.040]  我請大家一起起身
[00:29:06.040 --> 00:29:13.040]  我會首先作一個祈禱
[00:29:13.040 --> 00:29:22.040]  讓大家可以一起去容讓聖靈在裡面工作
[00:29:22.040 --> 00:29:24.040]  我們今天還有很多時間
[00:29:24.040 --> 00:29:25.040]  我們不會急的
[00:29:25.040 --> 00:29:27.040]  因為時間是要留給聖靈
[00:29:27.040 --> 00:29:29.040]  在我們生命裡面工作
[00:29:29.040 --> 00:29:31.040]  好不好
[00:29:31.040 --> 00:29:34.040]  要請大家閉上眼
[00:29:34.040 --> 00:29:37.040]  我們同心祈禱
[00:29:41.040 --> 00:29:43.040]  天父我們感謝你
[00:29:43.040 --> 00:29:46.040]  感謝你
[00:29:46.040 --> 00:29:50.040]  當我們仍然在冒福當中的時候
[00:29:50.040 --> 00:29:53.040]  你已經肯定我們
[00:29:53.040 --> 00:29:56.040]  你讓我們知道
[00:29:56.040 --> 00:30:00.040]  我們的被創造
[00:30:00.040 --> 00:30:09.040]  我們被你授予我們生命
[00:30:09.040 --> 00:30:11.040]  你吹口氣
[00:30:11.040 --> 00:30:15.040]  讓我們有生命氣息
[00:30:15.040 --> 00:30:19.040]  這個生命氣息是從你而來的
[00:30:19.040 --> 00:30:21.040]  我們感謝你
[00:30:21.040 --> 00:30:25.040]  藉著我們地上的父親母親
[00:30:25.040 --> 00:30:30.040]  讓我們在這個地上
[00:30:30.040 --> 00:30:32.040]  是的沒錯
[00:30:32.040 --> 00:30:34.040]  我們很多時候
[00:30:34.040 --> 00:30:37.040]  被我們地上的父親或母親
[00:30:37.040 --> 00:30:39.040]  那個不完美的樣式
[00:30:39.040 --> 00:30:45.040]  影響了我們對天父你那個完美的愛的形象
[00:30:45.040 --> 00:30:48.040]  所以今天主啊我求你
[00:30:48.040 --> 00:30:52.040]  讓我們看到你怎樣的不一樣
[00:30:52.040 --> 00:30:58.040]  讓我們看到你怎樣打破我們對於父或母的形象
[00:30:58.040 --> 00:31:00.040]  超越這一切
[00:31:00.040 --> 00:31:09.040]  這一切而看到你那種完美完全的天父樣式
[00:31:09.040 --> 00:31:11.040]  你那種的看顧
[00:31:11.040 --> 00:31:15.040]  你那種的照料
[00:31:15.040 --> 00:31:17.040]  一直和我們一起
[00:31:17.040 --> 00:31:22.040]  也等待著我們更加可以去領受
[00:31:22.040 --> 00:31:23.040]  你跟我們說
[00:31:23.040 --> 00:31:27.040]  是的你是Beautiful你是美
[00:31:27.040 --> 00:31:32.040]  你的生命本來就是完美
[00:31:32.040 --> 00:31:41.040]  最不能阻隔天父和我們的關係
[00:31:41.040 --> 00:31:42.040]  所以當我們領受的時候
[00:31:42.040 --> 00:31:44.040]  我們首先去到主耶穌那裡
[00:31:44.040 --> 00:31:46.040]  主啊多謝你
[00:31:46.040 --> 00:31:52.040]  多謝你去帶來救贖為我們死
[00:31:52.040 --> 00:31:55.040]  也都為我們去復活
[00:31:55.040 --> 00:32:03.040]  讓我們能夠無阻隔去領受這一份的愛
[00:32:03.040 --> 00:32:05.040]  頂尖部邀請你
[00:32:05.040 --> 00:32:11.040]  如果你都願意和想去領受這一份無條件的愛
[00:32:11.040 --> 00:32:16.040]  重新一次和天父上帝去建立一個新更新的關係
[00:32:16.040 --> 00:32:21.040]  我想邀請你可以張開你的手
[00:32:21.040 --> 00:32:26.040]  張開手是一個我們以行動去表示
[00:32:26.040 --> 00:32:28.040]  不是只是說surrender 馴服
[00:32:28.040 --> 00:32:32.040]  而是說我們渴望主你的臨在
[00:32:32.040 --> 00:32:40.040]  我們渴望我們成為天父你兒女的真正身份
[00:32:40.040 --> 00:32:45.040]  與此同時我也想邀請當中的頂尖姊妹
[00:32:45.040 --> 00:32:48.040]  如果你有感動你都很想
[00:32:48.040 --> 00:32:51.040]  藉著這份領受去為你身邊有需要的頂尖姊妹
[00:32:51.040 --> 00:32:52.040]  他們張開手
[00:32:52.040 --> 00:32:55.040]  他們等待著一個禱告的時候
[00:32:55.040 --> 00:32:58.040]  我邀請你為他們祈禱
[00:32:58.040 --> 00:33:06.040]  現在是我們一起去禱告
[00:33:06.040 --> 00:33:08.040]  讓聖靈工作的時候
[00:33:08.040 --> 00:33:10.040]  我們一起去禱告
[00:33:10.040 --> 00:33:12.040]  (字幕製作:貝爾)
[00:33:13.040 --> 00:33:15.040]  (字幕製作:貝爾)
[00:33:15.040 --> 00:33:17.040]  (CC字幕製作:貝爾)
[00:33:17.040 --> 00:33:19.040]  (CC字幕製作:貝爾)

