
[00:00:00.000 --> 00:00:01.160]   >> Amen. >> Amen.
[00:16:07.360 --> 00:16:08.520]   for us, right?
[00:16:08.520 --> 00:16:11.440]   It doesn't sound healthy for us to live life that way,
[00:16:11.440 --> 00:16:14.080]   for the community to practice forgiveness that way.
[00:16:15.080 --> 00:16:17.880]   This is not what Jesus means.
[00:16:17.880 --> 00:16:20.680]   And so he tries to explain this with a parable a little bit
[00:16:20.680 --> 00:16:23.120]   to illustrate the point.
[00:16:23.120 --> 00:16:24.920]   And he says it like this.
[00:16:24.920 --> 00:16:26.240]   This is the story.
[00:16:26.240 --> 00:16:29.160]   Therefore, the kingdom of heaven is like a king
[00:16:29.160 --> 00:16:32.000]   who wanted to settle accounts with his servants.
[00:16:32.000 --> 00:16:34.240]   As he began the settlement, a man who owed him
[00:16:34.240 --> 00:16:38.600]   10,000 bags of gold was brought to him.
[00:16:38.600 --> 00:16:41.240]   Since he was not able to pay, the master ordered
[00:16:41.240 --> 00:16:43.320]   that he and his wife and his children
[00:16:43.320 --> 00:16:47.040]   and all that he had be sold to repay the debt.
[00:16:47.040 --> 00:16:50.160]   Now this is that word debt.
[00:16:50.160 --> 00:16:53.880]   Debt is such a scary word, right?
[00:16:53.880 --> 00:16:56.080]   The word itself almost sounds heavy, right?
[00:16:56.080 --> 00:16:56.960]   You know what I mean?
[00:16:56.960 --> 00:16:59.280]   It's a sort of word that can fill with dread
[00:16:59.280 --> 00:17:01.120]   and panic and anxiety.
[00:17:01.120 --> 00:17:03.840]   Right, in my context, it's kind of sad.
[00:17:03.840 --> 00:17:05.840]   The only letters and phone calls I have these days
[00:17:05.840 --> 00:17:08.440]   is either people telling them, right, I owe the money, right?
[00:17:08.440 --> 00:17:10.040]   So like the credit card bill comes in
[00:17:10.040 --> 00:17:11.760]   or the electricity bill comes in,
[00:17:11.760 --> 00:17:14.840]   school fees, taxes, overdue live-in charges,
[00:17:14.840 --> 00:17:15.840]   all that kind of stuff, right?
[00:17:15.840 --> 00:17:17.440]   So it's I owe you money.
[00:17:17.440 --> 00:17:19.600]   You're in debt to me, Ellison, in this, right?
[00:17:19.600 --> 00:17:22.960]   Or it's invitations to get into even more debt, right?
[00:17:22.960 --> 00:17:24.840]   Say hi, you know, it's like, you know,
[00:17:24.840 --> 00:17:26.320]   you're in trouble, typhoon, blah, blah, blah,
[00:17:26.320 --> 00:17:27.960]   all that kind of stuff, all those phone calls
[00:17:27.960 --> 00:17:29.080]   that you get, okay?
[00:17:29.080 --> 00:17:29.920]   Do you need to borrow money?
[00:17:29.920 --> 00:17:30.760]   Do you speak Chinese?
[00:17:30.760 --> 00:17:31.580]   Do you speak English?
[00:17:31.580 --> 00:17:33.240]   Okay, those kind of calls.
[00:17:33.240 --> 00:17:36.600]   So debt is scary.
[00:17:36.600 --> 00:17:38.720]   The scary thing about debt is because it carries
[00:17:38.720 --> 00:17:41.000]   with it consequences.
[00:17:41.000 --> 00:17:42.840]   When you don't pay back your debt,
[00:17:42.840 --> 00:17:46.160]   there are consequences to your actions.
[00:17:46.160 --> 00:17:47.400]   And this is what we see happening
[00:17:47.400 --> 00:17:49.180]   in this opening scene of this story.
[00:17:49.180 --> 00:17:50.580]   We're told that this man, right,
[00:17:50.580 --> 00:17:54.080]   is in an unbelievable amount of debt.
[00:17:54.080 --> 00:17:56.920]   10,000 bags of gold, right?
[00:17:56.920 --> 00:18:00.720]   This is a crazy, ridiculous amount of money, right?
[00:18:00.720 --> 00:18:03.240]   Some of the research I was doing, some of the commentaries,
[00:18:03.240 --> 00:18:06.220]   this would be the equivalent of billions
[00:18:06.220 --> 00:18:07.800]   or maybe even like a made-up number,
[00:18:07.800 --> 00:18:11.960]   like gazillions, okay, about of dollars.
[00:18:11.960 --> 00:18:14.800]   But Jesus was doing this on purpose, right?
[00:18:14.800 --> 00:18:19.120]   He purposely uses an exaggeration to make a point.
[00:18:19.120 --> 00:18:23.040]   A massive amount of money, there is no way in heaven
[00:18:23.040 --> 00:18:25.200]   or on earth that this guy will ever able
[00:18:25.200 --> 00:18:27.400]   to pay back this amount.
[00:18:27.400 --> 00:18:29.920]   Not even if he lives a million lifetimes
[00:18:29.920 --> 00:18:33.200]   would he be able to pay back this amount of money.
[00:18:33.200 --> 00:18:35.080]   And so it spells out the consequence.
[00:18:35.080 --> 00:18:36.880]   The consequence would be that he would have
[00:18:36.880 --> 00:18:39.600]   to sell himself, his wife, and his children,
[00:18:39.600 --> 00:18:42.920]   and everything that he owed to repay the debt.
[00:18:42.920 --> 00:18:47.600]   Now, I think in order for us to truly understand
[00:18:47.600 --> 00:18:49.620]   forgiveness from God's heart,
[00:18:49.620 --> 00:18:52.620]   we have to imagine ourselves in this situation a little bit.
[00:18:52.620 --> 00:18:56.820]   Because the truth is, like this man who was caught up
[00:18:56.820 --> 00:19:00.360]   in debt to the king, to his master,
[00:19:00.360 --> 00:19:02.400]   we are also in debt.
[00:19:02.400 --> 00:19:07.400]   But our debt is owed to the king of kings, to God himself.
[00:19:07.400 --> 00:19:10.920]   And we are in debt to God because of our sin.
[00:19:10.920 --> 00:19:14.420]   Every single person is.
[00:19:14.420 --> 00:19:16.920]   Scripture tells us, "All have sinned
[00:19:16.920 --> 00:19:20.400]   "and fallen short of the glory of God."
[00:19:20.400 --> 00:19:24.320]   And Scripture also tells us, "The reality is,
[00:19:24.320 --> 00:19:29.320]   "the wages, the debt, the consequences of sin is death."
[00:19:30.600 --> 00:19:32.240]   Now, this is an idea we're gonna unpack
[00:19:32.240 --> 00:19:34.080]   a bit more clarity next week.
[00:19:34.080 --> 00:19:37.260]   But essentially, it means that every one of us,
[00:19:37.260 --> 00:19:41.360]   no matter who we are, we have all sinned against God.
[00:19:41.360 --> 00:19:43.040]   And because we have sinned against God,
[00:19:43.040 --> 00:19:46.220]   we owe him an insurmountable amount of debt
[00:19:46.220 --> 00:19:50.080]   that we will never, ever, ever be able to pay back.
[00:19:50.080 --> 00:19:53.840]   And because of this debt, God indeed has the right
[00:19:53.840 --> 00:19:57.160]   to demand everything from us, including our lives.
[00:19:58.200 --> 00:20:01.720]   Now, if the story ended here,
[00:20:01.720 --> 00:20:04.720]   it would be a bit sad, but justifiable, right?
[00:20:04.720 --> 00:20:05.560]   We owe this.
[00:20:05.560 --> 00:20:07.960]   This is the situation without fail,
[00:20:07.960 --> 00:20:10.840]   every single person is in.
[00:20:10.840 --> 00:20:13.560]   But the good news, the gospel is that
[00:20:13.560 --> 00:20:15.840]   this isn't where the story ends.
[00:20:15.840 --> 00:20:18.400]   Right, and so Jesus tries to illustrate this
[00:20:18.400 --> 00:20:21.160]   in the way the master responds to his servant.
[00:20:21.160 --> 00:20:23.840]   At this, the servant fell on his knees before him.
[00:20:23.840 --> 00:20:25.560]   "Be patient with me," he begged,
[00:20:25.560 --> 00:20:28.140]   "and I will pay everything back."
[00:20:28.140 --> 00:20:30.240]   The servant's master took pity on him,
[00:20:30.240 --> 00:20:33.600]   "Cancel the debt and let him go."
[00:20:33.600 --> 00:20:38.360]   This man realizes, right, his inevitable doom.
[00:20:38.360 --> 00:20:41.160]   And he tries to do everything in his own power.
[00:20:41.160 --> 00:20:43.800]   He falls to his knees, he begs for surrender,
[00:20:43.800 --> 00:20:45.560]   he asks for patience and mercy.
[00:20:45.560 --> 00:20:47.600]   He literally begs, "I'm gonna pay you back."
[00:20:47.600 --> 00:20:49.940]   He makes promises that he cannot keep.
[00:20:49.940 --> 00:20:53.480]   It's almost like a pathetic and hopeless pleading.
[00:20:53.480 --> 00:20:55.960]   But remember, right, there is no way,
[00:20:55.960 --> 00:20:58.260]   this man knows there's no way he can pay back
[00:20:58.260 --> 00:21:01.400]   the gazillion dollars he owes his master.
[00:21:01.400 --> 00:21:05.380]   And I found that sometimes that's the kind of situation
[00:21:05.380 --> 00:21:06.840]   we find ourselves in too.
[00:21:06.840 --> 00:21:10.820]   When we realize our sin, when we realize
[00:21:10.820 --> 00:21:14.200]   how much in debt we are to God because of our sin,
[00:21:14.200 --> 00:21:17.580]   we end up promising God this and that, right?
[00:21:17.580 --> 00:21:19.820]   "I'm gonna be better, I'm gonna fix myself,
[00:21:19.820 --> 00:21:21.120]   "I'm gonna try and be better.
[00:21:21.120 --> 00:21:22.500]   "I'm never gonna do that again,
[00:21:22.500 --> 00:21:24.940]   "I'm never gonna do this again."
[00:21:24.940 --> 00:21:27.940]   But what I found in my life is that the more I try,
[00:21:27.940 --> 00:21:29.820]   even though I try and I try and try,
[00:21:29.820 --> 00:21:33.360]   the harder I try, it's almost like the harder we fail.
[00:21:33.360 --> 00:21:36.200]   And I've slowly come to the realization
[00:21:36.200 --> 00:21:40.260]   that through our own power, through our own will,
[00:21:40.260 --> 00:21:42.580]   we will never, ever, ever, ever be able
[00:21:42.580 --> 00:21:45.160]   to pay back the debt of sin.
[00:21:45.160 --> 00:21:51.780]   And the master realizes this, and God realizes this.
[00:21:51.780 --> 00:21:53.520]   And even though he has the right and authority
[00:21:53.520 --> 00:21:56.500]   to divide some sort of payment,
[00:21:56.500 --> 00:21:59.160]   something really beautiful happens.
[00:21:59.160 --> 00:22:03.980]   This phrase, "The servant's master took pity on him."
[00:22:03.980 --> 00:22:07.700]   The word pity here means like love actually and compassion.
[00:22:07.700 --> 00:22:11.180]   Not because the servant has done anything
[00:22:11.180 --> 00:22:15.180]   to deserve a pardon, but because of the master's heart
[00:22:15.180 --> 00:22:18.980]   of love and compassion, the debt is canceled
[00:22:18.980 --> 00:22:20.640]   and he is set free.
[00:22:21.700 --> 00:22:23.920]   And considering the amount of debt he was owed,
[00:22:23.920 --> 00:22:25.800]   this was unimaginable, right?
[00:22:25.800 --> 00:22:28.160]   The listeners of Jesus's time listening to this,
[00:22:28.160 --> 00:22:30.160]   were like, "This guy must be crazy
[00:22:30.160 --> 00:22:33.080]   "to just let all that money go."
[00:22:33.080 --> 00:22:36.080]   But this is the master saying, "What matters to me
[00:22:36.080 --> 00:22:38.640]   "is not the amount of money that he owes.
[00:22:38.640 --> 00:22:42.440]   "I'm trying to demonstrate my heart of grace,
[00:22:42.440 --> 00:22:45.460]   "of mercy, of compassion, and of love."
[00:22:45.460 --> 00:22:49.820]   And the servant walks away in freedom.
[00:22:51.240 --> 00:22:53.680]   And this is Jesus reminding us, right?
[00:22:53.680 --> 00:22:57.920]   This is an echo of God's message of forgiveness of sin.
[00:22:57.920 --> 00:22:59.700]   Actually, this is a message that God has said
[00:22:59.700 --> 00:23:02.240]   time and time and time again.
[00:23:02.240 --> 00:23:04.200]   We see God's heart to forgive.
[00:23:04.200 --> 00:23:07.160]   Throughout the Old Testament even, Isaiah 43, 25,
[00:23:07.160 --> 00:23:10.440]   "I will blot out your transgressions."
[00:23:10.440 --> 00:23:13.740]   Jeremiah 31, 34, "I will forgive their wickedness
[00:23:13.740 --> 00:23:16.100]   "and remember their sins no more."
[00:23:16.100 --> 00:23:19.200]   Psalm 103, 12, one of my favorite passages,
[00:23:19.200 --> 00:23:21.720]   "As as far the east is from the west,
[00:23:21.720 --> 00:23:26.720]   "so far has he removed our transgressions from us."
[00:23:26.720 --> 00:23:29.720]   This is our starting point, church.
[00:23:29.720 --> 00:23:31.180]   Never forget this.
[00:23:31.180 --> 00:23:37.200]   God's heart is one that is inclined towards forgiveness.
[00:23:37.200 --> 00:23:40.720]   His heart is one of compassion and of love.
[00:23:40.720 --> 00:23:43.600]   This is what we were singing over and over and over again
[00:23:43.600 --> 00:23:44.720]   this morning, right?
[00:23:44.720 --> 00:23:48.000]   His heart is that despite the fact that we have wronged him,
[00:23:48.000 --> 00:23:50.520]   we have disappointed him, we have sinned in our lives,
[00:23:50.520 --> 00:23:53.640]   we have missed the mark, we have gone against his will,
[00:23:53.640 --> 00:23:56.640]   despite that many times we make a mess of things,
[00:23:56.640 --> 00:24:00.600]   God still looks on us with love and compassion, amen?
[00:24:00.600 --> 00:24:03.640]   And God loved us so much,
[00:24:03.640 --> 00:24:07.760]   he gave us his most precious gift, his son,
[00:24:07.760 --> 00:24:10.800]   as the only way to repay the debt of sin.
[00:24:10.800 --> 00:24:14.360]   God gave us his son, paying the debt of our sins
[00:24:14.360 --> 00:24:17.040]   so that we can have relationship with him.
[00:24:17.040 --> 00:24:19.240]   Again, this is something we're gonna talk more about
[00:24:19.240 --> 00:24:21.060]   next week and in the weeks to come.
[00:24:21.060 --> 00:24:25.000]   But what we need to understand for today is this,
[00:24:25.000 --> 00:24:28.440]   is we who worship the true God are a people
[00:24:28.440 --> 00:24:32.120]   who have had all their debt forgiven
[00:24:32.120 --> 00:24:35.000]   because our master loves us.
[00:24:35.000 --> 00:24:37.560]   Forgiveness, therefore, is important
[00:24:37.560 --> 00:24:41.280]   because it's the key not just to this life,
[00:24:41.280 --> 00:24:44.720]   but to eternal life as well.
[00:24:44.720 --> 00:24:46.440]   This is what I mean when I say forgiveness
[00:24:46.440 --> 00:24:48.080]   sits at the very heart of God
[00:24:48.080 --> 00:24:51.440]   and encapsulates all that he came to do,
[00:24:51.440 --> 00:24:56.280]   was to offer forgiveness for you, for me,
[00:24:56.280 --> 00:24:59.560]   for anyone who asks of it.
[00:24:59.560 --> 00:25:02.640]   If you are a follower of Jesus in this room today,
[00:25:02.640 --> 00:25:07.520]   you are free because you have received God's forgiveness.
[00:25:07.520 --> 00:25:11.720]   Now, as a people who've understood
[00:25:11.720 --> 00:25:15.080]   and experienced this wonderful gift of forgiveness,
[00:25:15.080 --> 00:25:18.400]   you would think that we would now want to share
[00:25:18.400 --> 00:25:20.360]   this gift with others as well,
[00:25:20.360 --> 00:25:23.160]   like last week when we were talking about the gospel.
[00:25:23.160 --> 00:25:25.600]   But again, it's hard and it's complicated.
[00:25:25.600 --> 00:25:28.880]   It doesn't always work this way.
[00:25:28.880 --> 00:25:30.360]   And for the servant on this story,
[00:25:30.360 --> 00:25:32.640]   we find that though, even though he is the one
[00:25:32.640 --> 00:25:36.040]   who has experienced the forgiveness of a great debt,
[00:25:36.040 --> 00:25:38.360]   his own heart remains unchanged.
[00:25:38.360 --> 00:25:42.360]   It tells us this, but when that servant went out,
[00:25:42.360 --> 00:25:44.180]   he found one of his fellow servants
[00:25:44.180 --> 00:25:46.400]   who owed him 100 silver coins.
[00:25:46.400 --> 00:25:48.480]   He grabbed him and began to choke him.
[00:25:48.480 --> 00:25:51.360]   "Pay back what you owe me," he demanded.
[00:25:51.360 --> 00:25:54.440]   His fellow servant fell to his knees and begged him,
[00:25:54.440 --> 00:25:58.280]   "Be patient with me and I will pay it back."
[00:25:58.280 --> 00:25:59.800]   But he refused.
[00:25:59.800 --> 00:26:03.080]   Instead, he went off and had that man thrown in prison
[00:26:03.080 --> 00:26:04.760]   until he could pay the debt.
[00:26:04.760 --> 00:26:09.680]   You see, when this man encounters someone who owes him money,
[00:26:09.680 --> 00:26:12.160]   his heart is not full of compassion.
[00:26:12.160 --> 00:26:16.140]   He remains tight-fisted and stingy about what he's owed.
[00:26:16.140 --> 00:26:19.980]   100 silver coins, okay, I said just now,
[00:26:19.980 --> 00:26:23.220]   you know that 10,000 bags of gold was like a gazillion
[00:26:23.220 --> 00:26:26.460]   dollars, 100 silver coins would have been about maybe
[00:26:26.460 --> 00:26:28.700]   the equivalent of four months wages, right,
[00:26:28.700 --> 00:26:30.120]   the Bible scholars say.
[00:26:30.120 --> 00:26:32.160]   Not a small sum in and of itself, right,
[00:26:32.160 --> 00:26:35.100]   but not insurmountable as well, right?
[00:26:35.100 --> 00:26:38.000]   But compared to what he owed, right,
[00:26:38.000 --> 00:26:39.580]   completely insignificant.
[00:26:40.500 --> 00:26:41.880]   And this dialogue that he has, right,
[00:26:41.880 --> 00:26:45.240]   it's almost an exact replica of what just happened with him
[00:26:45.240 --> 00:26:47.720]   and his master, right, there's a debt,
[00:26:47.720 --> 00:26:48.960]   there's a falling to the knees,
[00:26:48.960 --> 00:26:51.600]   begging for patience and mercy.
[00:26:51.600 --> 00:26:54.360]   But like I said, the difference is that there's no mention
[00:26:54.360 --> 00:26:57.720]   of compassion from this servant's heart.
[00:26:57.720 --> 00:27:00.000]   Instead, it's the opposite.
[00:27:00.000 --> 00:27:03.920]   Listen to this term, he said he refused.
[00:27:03.920 --> 00:27:07.040]   When it says refused, this word means to sort of like
[00:27:07.040 --> 00:27:08.720]   harden his heart, right?
[00:27:08.720 --> 00:27:11.340]   He made a conscious decision in his mind,
[00:27:11.340 --> 00:27:14.260]   I am not willing, I'm going to make a choice
[00:27:14.260 --> 00:27:17.040]   not to forgive this person.
[00:27:17.040 --> 00:27:19.100]   And actually, it gets even worse.
[00:27:19.100 --> 00:27:22.940]   Not only does he refuse, but he tries to take actions
[00:27:22.940 --> 00:27:24.660]   into his own hands, right?
[00:27:24.660 --> 00:27:27.380]   He escalates, he purposely, first of all,
[00:27:27.380 --> 00:27:30.300]   goes out of his way to seek out this person who owes him.
[00:27:30.300 --> 00:27:33.700]   And when he finds him, it says he physically abuses him,
[00:27:33.700 --> 00:27:37.020]   right, he grabs him and he chokes him.
[00:27:37.020 --> 00:27:39.220]   He takes matters into his own hands.
[00:27:39.220 --> 00:27:43.660]   As you read this story, you probably, as I was,
[00:27:43.660 --> 00:27:45.340]   judging this guy right now, right?
[00:27:45.340 --> 00:27:49.380]   Wow, how evil, how wicked is this man
[00:27:49.380 --> 00:27:51.920]   that he would do something like this?
[00:27:51.920 --> 00:27:57.100]   Now, before we get too judgmental of this servant,
[00:27:57.100 --> 00:28:00.220]   and as uncomfortable as this might make us,
[00:28:00.220 --> 00:28:02.420]   maybe we need to lean into this part of the story
[00:28:02.420 --> 00:28:03.780]   a little bit.
[00:28:03.780 --> 00:28:05.700]   And I found it helpful, instead of judging it
[00:28:05.700 --> 00:28:10.380]   from the outside, to use this scenario more like a mirror
[00:28:10.380 --> 00:28:13.260]   to check my own attitude toward forgiveness.
[00:28:13.260 --> 00:28:15.660]   And maybe it's a bit more like this servant
[00:28:15.660 --> 00:28:16.700]   than we think it is.
[00:28:16.700 --> 00:28:20.940]   Because like I said just now, when we've been sinned against
[00:28:20.940 --> 00:28:25.540]   our first reaction is more likely inclined towards revenge.
[00:28:25.540 --> 00:28:28.940]   We want to see people suffer, right,
[00:28:28.940 --> 00:28:32.080]   and get what they deserve when they sin against us.
[00:28:33.140 --> 00:28:36.580]   I admit to you in my own heart, this is often what I feel.
[00:28:36.580 --> 00:28:38.980]   I want to be able to enjoy all of God's forgiveness.
[00:28:38.980 --> 00:28:40.660]   Yes, I want to be able to come to God,
[00:28:40.660 --> 00:28:43.040]   ask for his forgiveness, and receive his compassion
[00:28:43.040 --> 00:28:45.020]   and mercy and grace.
[00:28:45.020 --> 00:28:47.180]   But sometimes when people sin against me,
[00:28:47.180 --> 00:28:49.740]   my first reaction is not, Father, forgive them.
[00:28:49.740 --> 00:28:51.880]   My reaction is, I hope they suffer.
[00:28:51.880 --> 00:28:56.820]   I hope God punished them for what they did to me.
[00:28:56.820 --> 00:29:00.660]   In fact, I hope they first, they experience 10 times worse
[00:29:00.660 --> 00:29:01.720]   than what they did to me.
[00:29:01.720 --> 00:29:03.140]   That's what they deserve.
[00:29:03.140 --> 00:29:06.860]   I know I'm not alone in this.
[00:29:06.860 --> 00:29:10.340]   But this is precisely why this whole series
[00:29:10.340 --> 00:29:13.820]   and this conversation on forgiveness is important
[00:29:13.820 --> 00:29:15.820]   for us to have together.
[00:29:15.820 --> 00:29:20.180]   Because now Jesus starts to talk about the consequences
[00:29:20.180 --> 00:29:22.440]   of our debt when we don't forgive.
[00:29:22.440 --> 00:29:26.960]   Jesus needs to be saying, unless you learn to forgive
[00:29:26.960 --> 00:29:29.940]   that you have been forgiven, there are gonna be
[00:29:29.940 --> 00:29:33.640]   consequences, and these consequences affect both
[00:29:33.640 --> 00:29:37.960]   the wider community, but also your own relationship
[00:29:37.960 --> 00:29:39.760]   with God as well.
[00:29:39.760 --> 00:29:43.640]   Let me tell you how it leaves a strain
[00:29:43.640 --> 00:29:45.520]   on the community, first of all.
[00:29:45.520 --> 00:29:47.600]   When the other servants saw what had happened,
[00:29:47.600 --> 00:29:50.600]   they were outraged and went and told their master
[00:29:50.600 --> 00:29:54.080]   everything that has happened, that had happened.
[00:29:54.080 --> 00:29:57.480]   All right, this is why I said this is a heart cry
[00:29:57.480 --> 00:29:58.320]   of the church.
[00:29:58.320 --> 00:30:00.700]   This is why I said we're gonna take this journey together
[00:30:00.700 --> 00:30:02.680]   as a community, as a body of Christ,
[00:30:02.680 --> 00:30:05.140]   as a family of brothers and sisters.
[00:30:05.140 --> 00:30:08.040]   Because often when we talk about forgiveness,
[00:30:08.040 --> 00:30:11.700]   we tend to look at it individualistically.
[00:30:11.700 --> 00:30:13.820]   That's just between two people.
[00:30:13.820 --> 00:30:17.980]   It doesn't concern the rest of the community.
[00:30:17.980 --> 00:30:20.140]   So let's say me and Derek here had beef.
[00:30:20.140 --> 00:30:21.880]   We had a problem with each other.
[00:30:21.880 --> 00:30:26.340]   If people find out, just leave the Eric,
[00:30:26.340 --> 00:30:28.240]   Ellison and Derek can figure that out by themselves,
[00:30:28.240 --> 00:30:29.800]   it doesn't concern us.
[00:30:29.800 --> 00:30:32.160]   But actually it does.
[00:30:32.160 --> 00:30:36.300]   I think as a body of Christ, we all need to agree
[00:30:36.300 --> 00:30:39.240]   that forgiveness is a poison.
[00:30:39.240 --> 00:30:41.360]   And that if we don't deal with it,
[00:30:41.360 --> 00:30:44.200]   there is no way we can ever be the body of Christ
[00:30:44.200 --> 00:30:45.740]   that he has called us to be.
[00:30:45.740 --> 00:30:48.660]   How are we supposed to walk alongside each other
[00:30:48.660 --> 00:30:50.520]   if we're not willing to forgive?
[00:30:50.520 --> 00:30:52.720]   How are we supposed to grow in intimacy
[00:30:52.720 --> 00:30:55.720]   if we hold grudges against each other?
[00:30:55.720 --> 00:30:57.460]   How are we gonna encourage each other
[00:30:57.460 --> 00:31:00.500]   if we keep account of what's right and what's wrong?
[00:31:00.500 --> 00:31:01.780]   Every time we've wronged and right,
[00:31:01.780 --> 00:31:04.620]   we keep an account of the rights and wrongs.
[00:31:04.620 --> 00:31:08.460]   Therefore, as a community, we need to be aware of this.
[00:31:08.460 --> 00:31:12.620]   And as a community, if we see unforgiveness taking place,
[00:31:12.620 --> 00:31:14.900]   we need to do something about it
[00:31:14.900 --> 00:31:18.500]   so it doesn't corrupt the rest of the body of Christ.
[00:31:18.500 --> 00:31:20.000]   We need to call it out.
[00:31:20.000 --> 00:31:22.860]   What also points out is the community then,
[00:31:22.860 --> 00:31:24.880]   it's supposed to be a place of safety
[00:31:24.880 --> 00:31:26.520]   and of accountability.
[00:31:26.520 --> 00:31:29.060]   You see, if no one else had got involved,
[00:31:29.060 --> 00:31:31.740]   the servant would have got away with his actions.
[00:31:31.740 --> 00:31:33.860]   He would have got away with abusing his debtor,
[00:31:33.860 --> 00:31:35.420]   having him thrown in jail,
[00:31:35.420 --> 00:31:37.880]   punished for something like that.
[00:31:37.880 --> 00:31:40.360]   But notice, it was the other servants
[00:31:40.360 --> 00:31:42.820]   who called him out of his sin.
[00:31:42.820 --> 00:31:44.100]   Right, it was the other servants,
[00:31:44.100 --> 00:31:46.380]   the community around him that flagged to the master,
[00:31:46.380 --> 00:31:49.060]   hey, something isn't quite right here.
[00:31:49.060 --> 00:31:52.800]   And we need to do and say something about it.
[00:31:52.800 --> 00:31:58.820]   So when it comes to forgiveness,
[00:31:58.820 --> 00:32:01.580]   we see forgiveness and justice is something
[00:32:01.580 --> 00:32:04.700]   that actually go hand in hand with each other.
[00:32:04.700 --> 00:32:08.260]   Forgiveness doesn't mean that one's causing harm,
[00:32:08.260 --> 00:32:10.720]   can just get away with it.
[00:32:10.720 --> 00:32:13.620]   But forgiveness is what happens when a community,
[00:32:13.620 --> 00:32:16.500]   when somebody is wrong and the community around you
[00:32:16.500 --> 00:32:18.220]   comes around you to support you,
[00:32:18.220 --> 00:32:22.140]   to give you strength and power to confront the wrong
[00:32:22.140 --> 00:32:24.140]   and it's voiced out.
[00:32:24.140 --> 00:32:26.000]   You see what I'm saying?
[00:32:26.000 --> 00:32:28.540]   Community and forgiveness doesn't mean saying
[00:32:28.540 --> 00:32:29.820]   it really didn't happen, right?
[00:32:29.820 --> 00:32:32.660]   It really doesn't matter, just let it go.
[00:32:32.660 --> 00:32:33.820]   Right, in either of those cases,
[00:32:33.820 --> 00:32:35.680]   if it didn't matter, you just let it go,
[00:32:35.680 --> 00:32:37.480]   you don't need forgiveness.
[00:32:37.480 --> 00:32:38.980]   Right, maybe it's just a misunderstanding
[00:32:38.980 --> 00:32:41.120]   that needs to be cleared up.
[00:32:41.120 --> 00:32:43.860]   But forgiveness is the process when we admit,
[00:32:43.860 --> 00:32:47.940]   yes, something did happen, it did matter,
[00:32:47.940 --> 00:32:51.700]   something has gone wrong and we need to deal with it.
[00:32:51.700 --> 00:32:55.260]   And we deal with it together as a body of Christ.
[00:32:55.260 --> 00:32:57.740]   But the way we deal with it is to hand it over to God,
[00:32:57.740 --> 00:32:59.540]   to say we're not God.
[00:32:59.540 --> 00:33:03.180]   We don't get to set the standard of who is worthy
[00:33:03.180 --> 00:33:05.220]   of forgiveness or who is not.
[00:33:05.220 --> 00:33:09.460]   We simply offer forgiveness first.
[00:33:09.460 --> 00:33:12.980]   Because without that, we will never be able to move on
[00:33:12.980 --> 00:33:15.520]   as individuals and as a community.
[00:33:15.520 --> 00:33:21.120]   So that's how it affects us together as a body of Christ.
[00:33:21.120 --> 00:33:25.120]   On the same time though, it has an individual impact
[00:33:25.120 --> 00:33:27.060]   on us as well.
[00:33:27.060 --> 00:33:29.440]   And God spells out very clearly the results
[00:33:29.440 --> 00:33:31.180]   of withholding forgiveness.
[00:33:31.180 --> 00:33:34.860]   Then the master called the servant in.
[00:33:34.860 --> 00:33:37.180]   You wicked servant, he said.
[00:33:37.180 --> 00:33:42.140]   I canceled all that debt of yours because you begged me to.
[00:33:42.140 --> 00:33:44.820]   Shouldn't you have had mercy on your fellow servant
[00:33:44.820 --> 00:33:47.180]   just as I had on you?
[00:33:47.180 --> 00:33:49.660]   In his anger, the master handed him over to the jailers
[00:33:49.660 --> 00:33:53.940]   to be tortured until he should pay back all that he owed.
[00:33:53.940 --> 00:33:56.900]   This is how my heavenly father will treat each of you
[00:33:56.900 --> 00:34:01.780]   unless you forgive your brother or sister from your heart.
[00:34:01.780 --> 00:34:05.280]   Again, this sounds harsh.
[00:34:05.280 --> 00:34:08.460]   But I think the point scripture is trying to make is this.
[00:34:08.460 --> 00:34:11.700]   It might seem like when we don't offer forgiveness,
[00:34:11.700 --> 00:34:15.820]   that we hold onto the power, that we hold onto the control.
[00:34:15.820 --> 00:34:17.900]   But when in reality, what Jesus is saying is
[00:34:17.900 --> 00:34:20.320]   when we withhold forgiveness,
[00:34:20.320 --> 00:34:23.080]   it's actually a great detriment to us.
[00:34:23.080 --> 00:34:28.280]   It seems like the other person is getting what they deserve.
[00:34:28.280 --> 00:34:31.900]   But in reality, what we're doing is condemning ourselves.
[00:34:31.900 --> 00:34:34.700]   You might know the old saying,
[00:34:34.700 --> 00:34:36.940]   unforgiveness is like drinking a poison
[00:34:36.940 --> 00:34:38.900]   and expecting the other person to die.
[00:34:40.860 --> 00:34:44.580]   Right, so it has really, really serious consequences
[00:34:44.580 --> 00:34:47.940]   for ourselves if we withhold forgiveness.
[00:34:47.940 --> 00:34:50.780]   Maybe you could think about it this way.
[00:34:50.780 --> 00:34:53.460]   We're gonna do a little exercise together.
[00:34:53.460 --> 00:34:54.720]   Okay, on the count of three,
[00:34:54.720 --> 00:34:56.660]   I want everybody to take a deep breath.
[00:34:56.660 --> 00:34:58.420]   Okay, when you take a deep breath,
[00:34:58.420 --> 00:35:00.700]   hold it in for as long as you can.
