
[00:00:00.000 --> 00:00:00.760]   Good morning.
[00:28:14.640 --> 00:28:20.200]   Look at what's happened.
[00:28:20.200 --> 00:28:25.760]   "Jesus turns his men around and heads back to Galilee.
[00:28:25.760 --> 00:28:30.920]   Two to three days' walk, only to immediately walk back
[00:28:30.920 --> 00:28:33.920]   another two to three days."
[00:28:33.920 --> 00:28:35.920]   Let me put this in context.
[00:28:35.920 --> 00:28:39.440]   It was the equivalent of getting out of here at lunchtime,
[00:28:39.440 --> 00:28:42.760]   walking to Guangzhou for dim sum lunch,
[00:28:42.760 --> 00:28:46.800]   because we all know it's better and cheaper there, right?
[00:28:46.800 --> 00:28:50.640]   Turning around and immediately walking back to Yuen Long.
[00:28:50.640 --> 00:29:01.840]   My friends, I believe this was no random visit.
[00:29:01.840 --> 00:29:08.720]   Jesus had come for this woman and her daughter.
[00:29:11.320 --> 00:29:13.320]   Why?
[00:29:13.320 --> 00:29:17.680]   Because he wanted to teach his disciples for them
[00:29:17.680 --> 00:29:20.280]   to encounter a heart of worship.
[00:29:20.280 --> 00:29:27.920]   He reached across both geographical, ethnic, religious,
[00:29:27.920 --> 00:29:34.720]   and cultural boundaries to reach her and to teach them.
[00:29:34.720 --> 00:29:39.880]   And what I've come this morning to tell you is this.
[00:29:39.880 --> 00:29:41.560]   I'll put it on the screen.
[00:29:41.560 --> 00:29:49.720]   He wants to both reach us and to teach us.
[00:29:49.720 --> 00:29:54.800]   He wants to both reach us and teach us.
[00:29:54.800 --> 00:29:58.040]   The Father reached us by sending his Son.
[00:29:58.040 --> 00:30:04.720]   Jesus reached us by entering into everything we face
[00:30:04.720 --> 00:30:09.080]   and struggle with in life.
[00:30:09.080 --> 00:30:18.680]   Our response is to give him our worship and trust,
[00:30:18.680 --> 00:30:25.920]   to give him our lives totally.
[00:30:25.920 --> 00:30:32.400]   We're going to sing a response song in a moment.
[00:30:32.400 --> 00:30:35.680]   If the band will just get ready in a moment.
[00:30:35.680 --> 00:30:40.720]   Going back to my first point about worship in church,
[00:30:40.720 --> 00:30:45.480]   this song was not written in the past couple of years.
[00:30:45.480 --> 00:30:50.880]   It was written 1896, 128 years ago.
[00:30:50.880 --> 00:30:55.120]   Look at some of the words we're going to be singing.
[00:30:55.120 --> 00:30:57.840]   I'll put them on the screen.
[00:30:57.840 --> 00:31:02.680]   All to Jesus I surrender.
[00:31:02.680 --> 00:31:05.960]   All to him I freely give.
[00:31:05.960 --> 00:31:15.520]   I will ever love and trust him in his presence daily live.
[00:31:15.520 --> 00:31:18.600]   All to Jesus I surrender.
[00:31:18.600 --> 00:31:22.840]   Humbly at his feet I bow.
[00:31:22.840 --> 00:31:26.280]   Worldly pleasures all forsaken.
[00:31:26.280 --> 00:31:28.480]   Take me, Jesus.
[00:31:28.480 --> 00:31:29.280]   Take me now.
[00:31:32.520 --> 00:31:35.080]   I surrender all.
[00:31:35.080 --> 00:31:37.840]   All means all.
[00:31:37.840 --> 00:31:40.800]   I surrender all.
[00:31:40.800 --> 00:31:47.760]   All to thee, my blessed Savior, I surrender all.
[00:31:47.760 --> 00:31:55.480]   I'm going to invite you to do something different this morning.
[00:31:55.480 --> 00:31:59.640]   I want to invite you to be like the Canaanite woman.
[00:32:00.280 --> 00:32:01.880]   Come before Jesus.
[00:32:01.880 --> 00:32:06.720]   And kneel before him.
[00:32:06.720 --> 00:32:09.240]   We don't do that in church very often, do we?
[00:32:09.240 --> 00:32:10.880]   I'm going to challenge you this morning.
[00:32:10.880 --> 00:32:14.480]   If you're unable to move physically to kneel, that's OK.
[00:32:14.480 --> 00:32:20.480]   I'm going to challenge us to kneel and say,
[00:32:20.480 --> 00:32:28.400]   Lord, have mercy on me as we sing this song.
[00:32:28.400 --> 00:32:32.440]   As we sing this song together.
[00:32:32.440 --> 00:32:35.240]   And I want to speak to anybody here this morning who is not
[00:32:35.240 --> 00:32:37.720]   yet following Jesus Christ as their Lord and Savior.
[00:32:37.720 --> 00:32:46.960]   This is your opportunity now to come and give
[00:32:46.960 --> 00:32:49.920]   your life to Jesus Christ.
[00:32:49.920 --> 00:32:55.120]   And I'm going to invite you as we kneel,
[00:32:55.120 --> 00:33:00.120]   as we kneel before the throne, as we say, Lord, have mercy,
[00:33:00.120 --> 00:33:06.160]   as we sing this beautiful old song to kneel and to give
[00:33:06.160 --> 00:33:07.360]   your life to Jesus Christ.
[00:33:07.360 --> 00:33:12.480]   And if you do that, speak to somebody afterwards,
[00:33:12.480 --> 00:33:15.240]   and we'd love to pray for you.
[00:33:15.240 --> 00:33:17.240]   So church, year long church, this
[00:33:17.240 --> 00:33:21.520]   is a time of rededication for us.
[00:33:21.520 --> 00:33:24.840]   If you're happy to do that, I'm probably
[00:33:24.840 --> 00:33:25.760]   one of the oldest here.
[00:33:25.760 --> 00:33:27.920]   It's going to be more difficult for me than kneeling
[00:33:27.920 --> 00:33:28.480]   than anybody.
[00:33:28.480 --> 00:33:30.040]   If you'd like to join me in kneeling,
[00:33:30.040 --> 00:33:32.240]   we'll sing this song together.
[00:33:32.840 --> 00:33:35.880]   [MUSIC PLAYING]
[00:33:35.880 --> 00:33:39.240]   [MUSIC PLAYING]

