
[00:00:00.000 --> 00:00:04.600]  這個Home and Away是一件令人興奮的事
[00:19:27.000 --> 00:19:29.000]  明哥好像很老套
[00:19:29.000 --> 00:19:31.000]  這裡可能有明哥
[00:19:31.000 --> 00:19:33.000]  不好意思
[00:19:33.000 --> 00:19:35.000]  不是你
[00:19:35.000 --> 00:19:38.000]  是明哥
[00:19:38.000 --> 00:19:43.000]  明哥當時坐在我斜對面
[00:19:43.000 --> 00:19:46.000]  他是一個炒股很厲害的人
[00:19:46.000 --> 00:19:49.000]  我們經常會談股票
[00:19:49.000 --> 00:19:51.000]  他賺到錢
[00:19:51.000 --> 00:19:53.000]  有一班人跟他賺錢
[00:19:53.000 --> 00:19:55.000]  他有太太和兩個女兒
[00:19:55.000 --> 00:19:57.000]  有家庭和事業
[00:19:57.000 --> 00:19:59.000]  當時對我來說
[00:19:59.000 --> 00:20:02.000]  也是一個做得相當不錯的人
[00:20:02.000 --> 00:20:04.000]  但這個充滿獸性的世界
[00:20:04.000 --> 00:20:07.000]  怎會那麼容易放過一個人
[00:20:07.000 --> 00:20:13.000]  他慢慢被那四獸攻擊到體無完膚
[00:20:13.000 --> 00:20:15.000]  當時的事態很差
[00:20:15.000 --> 00:20:17.000]  他為了要維持那筆錢
[00:20:17.000 --> 00:20:19.000]  要養活那班人
[00:20:19.000 --> 00:20:24.000]  他慢慢越走越歪
[00:20:24.000 --> 00:20:27.000]  結果他借了大孖展
[00:20:27.000 --> 00:20:29.000]  很大的孖展
[00:20:29.000 --> 00:20:31.000]  炒大了
[00:20:31.000 --> 00:20:33.000]  自以為股神的
[00:20:33.000 --> 00:20:35.000]  他當然不會服輸
[00:20:35.000 --> 00:20:37.000]  越踩越深
[00:20:37.000 --> 00:20:41.000]  結果他挪用了幾個大客的錢去炒東西
[00:20:41.000 --> 00:20:44.000]  當然最終也是炒焦了
[00:20:44.000 --> 00:20:47.000]  他承受著很大的壓力
[00:20:47.000 --> 00:20:51.000]  當他在壓力下處理不到
[00:20:51.000 --> 00:20:54.000]  他的生活其實是亂七八糟
[00:20:54.000 --> 00:20:56.000]  可以說是完全失控
[00:20:56.000 --> 00:20:59.000]  為了在壓力下
[00:20:59.000 --> 00:21:03.000]  舒緩壓力去做一些不應該的事
[00:21:03.000 --> 00:21:05.000]  他開始去吸毒
[00:21:05.000 --> 00:21:08.000]  他去另外的地方賭錢
[00:21:08.000 --> 00:21:10.000]  搞女人
[00:21:10.000 --> 00:21:12.000]  什麼都出現了
[00:21:12.000 --> 00:21:15.000]  說到短短兩年的時間
[00:21:15.000 --> 00:21:18.000]  當然他的事業都沒有了
[00:21:18.000 --> 00:21:20.000]  他所有的東西都沒有了
[00:21:20.000 --> 00:21:22.000]  房子和車子全部都沒有了
[00:21:22.000 --> 00:21:24.000]  家庭都沒有了
[00:21:24.000 --> 00:21:27.000]  太太和女兒都走了
[00:21:27.000 --> 00:21:32.000]  基本上他的生命已經支離破碎
[00:21:32.000 --> 00:21:37.000]  有一晚他喝多了兩杯
[00:21:37.000 --> 00:21:39.000]  不知道有沒有喝多
[00:21:39.000 --> 00:21:41.000]  他上了天台
[00:21:41.000 --> 00:21:43.000]  他坐在天台旁邊
[00:21:43.000 --> 00:21:46.000]  絕望的聲音籠罩著他
[00:21:46.000 --> 00:21:49.000]  他心想我都不是人
[00:21:49.000 --> 00:21:53.000]  我是連野獸都不如
[00:21:53.000 --> 00:21:56.000]  就在他準備要跳出去的時候
[00:21:56.000 --> 00:21:59.000]  人質出手了
[00:21:59.000 --> 00:22:02.000]  他小時候在主日學
[00:22:02.000 --> 00:22:04.000]  他小時候有一個教會
[00:22:04.000 --> 00:22:08.000]  在主日學當中的一首歌
[00:22:08.000 --> 00:22:12.000]  在他耳邊很清楚地哼了出來
[00:22:12.000 --> 00:22:15.000]  Yes, Jesus loves me
[00:22:15.000 --> 00:22:18.000]  Yes, Jesus loves me
[00:22:18.000 --> 00:22:22.000]  Yes, Jesus loves me
[00:22:22.000 --> 00:22:24.000]  The Bible tells me so
[00:22:24.000 --> 00:22:27.000]  一首兒歌
[00:22:27.000 --> 00:22:30.000]  一首幾歲大的兒歌
[00:22:30.000 --> 00:22:33.000]  原來是可以拯救生命的
[00:22:33.000 --> 00:22:36.000]  因為原來當幾歲大進入教會的時候
[00:22:36.000 --> 00:22:39.000]  其實上帝的國都降臨了
[00:22:39.000 --> 00:22:42.000]  上帝已經與他同在
[00:22:42.000 --> 00:22:44.000]  無論在這個世界有多麼混亂
[00:22:44.000 --> 00:22:48.000]  或者他自己生命有多麼混亂的時候
[00:22:48.000 --> 00:22:50.000]  可能時間還沒有到
[00:22:50.000 --> 00:22:51.000]  但當時間到的時候
[00:22:51.000 --> 00:22:53.000]  耶穌就要出手
[00:22:53.000 --> 00:22:55.000]  上帝就要出手
[00:22:55.000 --> 00:22:57.000]  他那一刻呆了
[00:22:57.000 --> 00:23:00.000]  然後跪在那裡
[00:23:00.000 --> 00:23:03.000]  爆哭
[00:23:03.000 --> 00:23:04.000]  然後三個月
[00:23:04.000 --> 00:23:07.000]  神蹟不斷地在他生命當中發生
[00:23:07.000 --> 00:23:11.000]  當他每一次想再去吸毒的時候
[00:23:11.000 --> 00:23:15.000]  他能夠第一時間去祈求上帝的幫助
[00:23:15.000 --> 00:23:19.000]  一次又一次地跨過了
[00:23:19.000 --> 00:23:20.000]  當他想再賭錢的時候
[00:23:20.000 --> 00:23:24.000]  腦海裡面立刻又哼起了一個聲音
[00:23:24.000 --> 00:23:29.000]  他說:你其實可以活得更好
[00:23:29.000 --> 00:23:31.000]  當他內心蠢蠢欲動
[00:23:31.000 --> 00:23:35.000]  又想用不同的方法去賺快錢的時候
[00:23:35.000 --> 00:23:39.000]  心裡面突然湧起了一份平安
[00:23:39.000 --> 00:23:42.000]  他知道不是憑著他自己的努力
[00:23:42.000 --> 00:23:46.000]  不是憑著他自己的意志力
[00:23:46.000 --> 00:23:49.000]  因為他早就沒有意志了
[00:23:49.000 --> 00:23:55.000]  他知道是人子親自超自然地去拯救
[00:23:55.000 --> 00:23:57.000]  幾年之後
[00:23:57.000 --> 00:23:59.000]  明哥完全不同了
[00:23:59.000 --> 00:24:02.000]  從被四壽合制的那個
[00:24:02.000 --> 00:24:05.000]  禽獸都不如的人他自己形容為
[00:24:05.000 --> 00:24:09.000]  變成一個在人子角度裡面生活的人
[00:24:09.000 --> 00:24:14.000]  他經常可以用一個盼望消滅的形容去做一個新做的人
[00:24:14.000 --> 00:24:17.000]  從搞到自己的家裡沒有好日子過
[00:24:17.000 --> 00:24:23.000]  變成現在在戒律中心做一個全職的童工
[00:24:23.000 --> 00:24:28.000]  從每天好像在地獄裡面恐懼和焦慮的當中
[00:24:28.000 --> 00:24:34.000]  變成一個心裡面現在滿有天國平安的人
[00:24:34.000 --> 00:24:36.000]  他甚至跟他前妻和好
[00:24:36.000 --> 00:24:40.000]  他屢屢都慢慢建立了信任
[00:24:40.000 --> 00:24:42.000]  大家看不看到
[00:24:42.000 --> 00:24:45.000]  一個活生生的見證
[00:24:45.000 --> 00:24:47.000]  大家看不看到
[00:24:47.000 --> 00:24:52.000]  這個就是但以你所形容的永遠的國
[00:24:52.000 --> 00:24:54.000]  不是很遠的將來
[00:24:54.000 --> 00:24:58.000]  而是今天真真實實地去經歷
[00:24:58.000 --> 00:25:01.000]  當人子要拯救一個生命的時候
[00:25:01.000 --> 00:25:05.000]  天國就在那裡彰顯
[00:25:05.000 --> 00:25:09.000]  我想跟大家看後面有幾節經文
[00:25:09.000 --> 00:25:19.000]  在後面有三節經文我想跟大家讀
[00:25:19.000 --> 00:25:24.000]  然而至高者的眾聖者必要得到這個國度
[00:25:24.000 --> 00:25:28.000]  並且擁有它直到永遠永永遠遠
[00:25:28.000 --> 00:25:32.000]  直到僅僅常在者來到
[00:25:32.000 --> 00:25:35.000]  為至高者的眾聖者伸冤
[00:25:35.000 --> 00:25:38.000]  眾聖者得到國度的時候就到了
[00:25:38.000 --> 00:25:41.000]  然而去到27節
[00:25:41.000 --> 00:25:46.000]  國度權兵和天下諸國的大權
[00:25:46.000 --> 00:25:48.000]  必賜給至高者的眾聖民
[00:25:48.000 --> 00:25:51.000]  他的國是永遠的國
[00:25:51.000 --> 00:25:54.000]  所有掌權的都必侍奉他
[00:25:54.000 --> 00:25:56.000]  順從他
[00:25:56.000 --> 00:26:00.000]  在這三節經文裡面大家看到什麼
[00:26:00.000 --> 00:26:03.000]  是一個非常有力充滿祝福
[00:26:03.000 --> 00:26:06.000]  充滿鼓勵性的經文
[00:26:06.000 --> 00:26:11.000]  神的國度不單止是屬於耶穌
[00:26:11.000 --> 00:26:14.000]  原來更加是直著耶穌
[00:26:14.000 --> 00:26:19.000]  讓他的子民在國度裡面也有份
[00:26:19.000 --> 00:26:21.000]  也是屬於他的子民
[00:26:21.000 --> 00:26:23.000]  也就是我們
[00:26:23.000 --> 00:26:27.000]  當邪惡的政權要被審判的時候
[00:26:27.000 --> 00:26:31.000]  神的子民要和基督一同作王
[00:26:31.000 --> 00:26:33.000]  但以你這個意象
[00:26:33.000 --> 00:26:37.000]  他怎樣去改變我們的生活呢
[00:26:37.000 --> 00:26:39.000]  當你遇到很多不公
[00:26:39.000 --> 00:26:40.000]  可能在你的職場
[00:26:40.000 --> 00:26:42.000]  或者在你的遭遇裡面
[00:26:42.000 --> 00:26:43.000]  遇到很多不公的時候
[00:26:43.000 --> 00:26:44.000]  你要記住
[00:26:44.000 --> 00:26:48.000]  將來要和基督一起作王
[00:26:48.000 --> 00:26:50.000]  當你看到社會的黑暗的時候
[00:26:50.000 --> 00:26:52.000]  你要記住
[00:26:52.000 --> 00:26:54.000]  神已經應許了
[00:26:54.000 --> 00:26:58.000]  聖民、神的子民要得國
[00:26:58.000 --> 00:27:00.000]  當你感覺到很沒力去改變
[00:27:00.000 --> 00:27:04.000]  當你覺得很想讓這個世界帶來一點改變
[00:27:04.000 --> 00:27:07.000]  當你覺得自己裡面也有些改變
[00:27:07.000 --> 00:27:09.000]  但你覺得很沒力的時候
[00:27:09.000 --> 00:27:10.000]  你要記住
[00:27:10.000 --> 00:27:15.000]  你是屬於那個不會敗壞的國度
[00:27:15.000 --> 00:27:17.000]  在這裡的教導告訴我們
[00:27:17.000 --> 00:27:22.000]  無論縱使在壓迫的政權裡面
[00:27:22.000 --> 00:27:27.000]  或者是在生活不同程度上的困難裡面的時候
[00:27:27.000 --> 00:27:29.000]  我們要記得
[00:27:29.000 --> 00:27:32.000]  其實神的國度都在我們這裡
[00:27:32.000 --> 00:27:37.000]  沒錯,我們仍然是地上國度的子民的身分
[00:27:37.000 --> 00:27:40.000]  但同時間我們是神國度的子民
[00:27:40.000 --> 00:27:43.000]  當我們進入了神國度的子民這個身分的時候
[00:27:43.000 --> 00:27:45.000]  再活在這個世界
[00:27:45.000 --> 00:27:47.000]  所帶來的不一樣的是什麼
[00:27:47.000 --> 00:27:50.000]  就是耶穌基督的掌權
[00:27:50.000 --> 00:27:52.000]  在我們生命當中的掌權
[00:27:52.000 --> 00:27:54.000]  他在世界當中的掌權
[00:27:54.000 --> 00:27:58.000]  讓我們成為那個眾聖者、眾聖者、眾聖民
[00:27:58.000 --> 00:28:00.000]  不是因為我們自己
[00:28:00.000 --> 00:28:03.000]  而是因為有耶穌基督的同在
[00:28:03.000 --> 00:28:09.000]  為什麼我們每一次去到教會裡面
[00:28:09.000 --> 00:28:15.000]  我們都很渴望去宣告耶穌的臨在
[00:28:15.000 --> 00:28:18.000]  耶穌的臨在不只是在敬拜裡面
[00:28:18.000 --> 00:28:19.000]  或者在教會裡面
[00:28:19.000 --> 00:28:21.000]  耶穌的臨在要進入到大家的生命裡面
[00:28:21.000 --> 00:28:25.000]  當耶穌進入到你的生命裡面的時候
[00:28:25.000 --> 00:28:32.000]  你才不會被那四個獸這樣去控制、折磨、糟蹋、摧毀
[00:28:32.000 --> 00:28:34.000]  那四個獸不斷地游走
[00:28:34.000 --> 00:28:36.000]  聖經也有說
[00:28:36.000 --> 00:28:39.000]  受敵就好像獅子一般
[00:28:39.000 --> 00:28:43.000]  在當中游走要吞吃可吞吃的人
[00:28:43.000 --> 00:28:49.000]  所以我們一定要去緊緊緊扣住耶穌基督
[00:28:49.000 --> 00:28:53.000]  我們才可以在這個世界這麼多挑戰的層面去行走
[00:28:53.000 --> 00:28:56.000]  不動搖就是要有一份有上帝的國
[00:28:56.000 --> 00:28:59.000]  永遠的國在我們生命當中
[00:28:59.000 --> 00:29:04.000]  我們才可以這樣去不動搖
[00:29:04.000 --> 00:29:11.000]  我相信現在這個時候是讓我們去進入上帝的國的時候
[00:29:11.000 --> 00:29:18.000]  上帝的國不單只是在說耶穌將來再來的時候
[00:29:18.000 --> 00:29:20.000]  剛剛所說的是一個應許
[00:29:20.000 --> 00:29:22.000]  就是耶穌已經來了
[00:29:22.000 --> 00:29:24.000]  耶穌已經來了
[00:29:24.000 --> 00:29:30.000]  只是我們願不願意讓我們的生命成為上帝的國度
[00:29:30.000 --> 00:29:34.000]  願不願意在這裡一起去認罪的時候
[00:29:34.000 --> 00:29:37.000]  那個國度就這樣降臨
[00:29:37.000 --> 00:29:44.000]  當我們去說國一個kingdom的時候
[00:29:44.000 --> 00:29:47.000]  我們經常都會覺得它是一個system
[00:29:47.000 --> 00:29:48.000]  一個體制
[00:29:48.000 --> 00:29:52.000]  沒錯,國度是用體制去營造
[00:29:52.000 --> 00:29:54.000]  但體制當中需要什麼?
[00:29:54.000 --> 00:29:57.000]  需要人民
[00:29:57.000 --> 00:30:00.000]  上帝的國度它不用一個體制的形式
[00:30:00.000 --> 00:30:02.000]  在現在這樣出現
[00:30:02.000 --> 00:30:04.000]  但它用一個形式就是我們每一個子民
[00:30:04.000 --> 00:30:06.000]  凝聚在一起的時候
[00:30:06.000 --> 00:30:08.000]  就是上帝神的國度
[00:30:08.000 --> 00:30:11.000]  這是一個永遠的國
[00:30:11.000 --> 00:30:13.000]  我想邀請worship team回來
[00:30:13.000 --> 00:30:15.000]  我也想邀請大家一起站起來
[00:30:15.000 --> 00:30:28.000]  明哥是一個很實實在在的
[00:30:28.000 --> 00:30:32.000]  我經歷到上帝的故事
[00:30:32.000 --> 00:30:34.000]  我不知道大家的故事是怎樣
[00:30:34.000 --> 00:30:36.000]  我不知道大家的經歷是怎樣
[00:30:36.000 --> 00:30:39.000]  可能未必去到明哥那麼extreme
[00:30:39.000 --> 00:30:41.000]  又或者更深
[00:30:42.000 --> 00:30:46.000]  但上帝的國要臨在我們的生命裏面
[00:30:46.000 --> 00:30:49.000]  有很多東西我們好像很想去改變
[00:30:49.000 --> 00:30:51.000]  但不能改變
[00:30:51.000 --> 00:30:55.000]  但相反上帝的國是要我們去改變
[00:30:55.000 --> 00:30:57.000]  邀請大家閉上雙眼
[00:30:57.000 --> 00:30:59.000]  想為大家做一個祈禱
[00:30:59.000 --> 00:31:08.000]  G.S.O你的國是滿有榮耀
[00:31:08.000 --> 00:31:12.000]  好像在剛才我們敬拜的時候
[00:31:12.000 --> 00:31:14.000]  我們說到你是尊榮
[00:31:14.000 --> 00:31:16.000]  你是永在
[00:31:16.000 --> 00:31:18.000]  你是常在
[00:31:18.000 --> 00:31:23.000]  你的國度
[00:31:23.000 --> 00:31:25.000]  藉著你親自的犧牲
[00:31:25.000 --> 00:31:28.000]  而臨在這個地上
[00:31:28.000 --> 00:31:32.000]  你要我們悔改
[00:31:32.000 --> 00:31:34.000]  藉著悔改
[00:31:34.000 --> 00:31:36.000]  我們進入到你的國度裏面
[00:31:37.000 --> 00:31:41.000]  主啊我們很軟弱
[00:31:41.000 --> 00:31:48.000]  尤其是在這個滿有四獸的邪惡勢力
[00:31:48.000 --> 00:31:52.000]  在我們這個城市或世界裏面
[00:31:52.000 --> 00:31:54.000]  我們很軟弱
[00:31:54.000 --> 00:31:59.000]  我們很容易屈服
[00:31:59.000 --> 00:32:03.000]  無論所說的是一些文化
[00:32:03.000 --> 00:32:09.000]  無論所說的是一些世界當中各樣的東西
[00:32:09.000 --> 00:32:16.000]  都很容易令到我們慢慢走向滅亡
[00:32:16.000 --> 00:32:18.000]  但主啊你來
[00:32:18.000 --> 00:32:20.000]  你說你要拯救
[00:32:20.000 --> 00:32:22.000]  你說你來
[00:32:22.000 --> 00:32:24.000]  你要去幫助
[00:32:24.000 --> 00:32:30.000]  你來是讓我們能夠在那個屬靈的真善裏面得勝
[00:32:31.000 --> 00:32:39.000]  主啊在我們當中可能面對著不同的挑戰
[00:32:39.000 --> 00:32:43.000]  沒錯你的審判會降臨
[00:32:43.000 --> 00:32:46.000]  但在你最終的審判降臨之前
[00:32:46.000 --> 00:32:48.000]  你給我們一個機會
[00:32:48.000 --> 00:32:54.000]  你給我們一個機會在審判滅亡的定罪之前
[00:32:54.000 --> 00:32:58.000]  你讓我們可以得到你的饒恕
[00:32:58.000 --> 00:33:00.000]  進入到你的國
[00:33:00.000 --> 00:33:07.000]  你的國在地上如同行在天上
[00:33:07.000 --> 00:33:10.000]  當我們能夠這樣去將我們自己
[00:33:10.000 --> 00:33:15.000]  將我們自己裏面的驕傲
[00:33:15.000 --> 00:33:19.000]  將我們自己裏面的貪欲
[00:33:19.000 --> 00:33:24.000]  將我們自己裏面不能夠去等候的心
[00:33:24.000 --> 00:33:30.000]  在我們裏面的好像第四獸一樣的很多的罪的捆綁
[00:33:30.000 --> 00:33:35.000]  我們基本上是無能為力
[00:33:35.000 --> 00:33:37.000]  但主啊你是得勝的主
[00:33:37.000 --> 00:33:39.000]  你是戰勝一切的主
[00:33:39.000 --> 00:33:42.000]  你是讓這四獸滅亡的主
[00:33:42.000 --> 00:33:48.000]  你是讓我們在你當中能夠和你一起走一個榮耀道路的王
[00:33:48.000 --> 00:33:57.000]  所以王耶穌基督我們的主求你降臨
[00:33:57.000 --> 00:34:02.000]  求你臨在我們的生命裏面
[00:34:02.000 --> 00:34:06.000]  讓我們可以去到你的根前
[00:34:06.000 --> 00:34:09.000]  讓我們知道我們需要你
[00:34:09.000 --> 00:34:14.000]  我們不等到我們支離破碎才去呼求你的幫助
[00:34:14.000 --> 00:34:20.000]  我們在這一刻就知道主啊我們需要你
[00:34:20.000 --> 00:34:24.000]  求你幫助我們
[00:34:24.000 --> 00:34:28.000]  求你在我們軟弱的時候讓我們能夠站立得穩
[00:34:28.000 --> 00:34:32.000]  求你在這個這麼動搖的世界裏面讓我們因著信
[00:34:32.000 --> 00:34:38.000]  我們能夠和你一起站立得穩
[00:34:38.000 --> 00:34:41.000]  當我們疲倦的時候我們去到你的那裏
[00:34:41.000 --> 00:34:45.000]  因為在你那裏我們才能如影剪翅上登
[00:34:45.000 --> 00:34:50.000]  因為在你當中我們才能得到那份的意志從你
[00:34:50.000 --> 00:34:53.000]  讓我們脫離罪的困鎖
[00:34:53.000 --> 00:34:57.000]  主啊今天你的榮耀就要降臨在這裏
[00:34:57.000 --> 00:35:02.000]  當我們每一個都獻給我們自己去頌讚
[00:35:02.000 --> 00:35:04.000]  去稱主你為主的時候
[00:35:04.000 --> 00:35:07.000]  榮耀頌讚都歸向你
[00:35:07.000 --> 00:35:18.000]  主啊就讓這個時刻就好像在一個隱密處裏面
[00:35:18.000 --> 00:35:24.000]  我們盛現地向你去探路我們裏面的苦心
[00:35:24.000 --> 00:35:30.000]  我們將我們的心完全全全地打開在你的面前
[00:35:30.000 --> 00:35:35.000]  讓我們裏面所呼喊出來的是對你的需要
[00:35:35.000 --> 00:35:37.000]  對你的尊重
[00:35:37.000 --> 00:35:38.000]  對你的尊榮
[00:35:38.000 --> 00:35:41.000]  對你的讚頌
[00:35:41.000 --> 00:35:57.000]  以致我們能夠在你的國的當中成為你的子民
[00:35:57.000 --> 00:36:02.000]  主啊當我們要在這個世代裏面面對
[00:36:02.000 --> 00:36:05.000]  剛才拍攝了一份說講
[00:36:05.000 --> 00:36:07.000]  那些的攻擊
[00:36:07.000 --> 00:36:09.000]  那些的邪惡
[00:36:09.000 --> 00:36:12.000]  就讓我們這樣在你面前去禱告
[00:36:12.000 --> 00:36:14.000]  謝謝大家收看,下次見!
[00:36:14.000 --> 00:36:16.000]  謝謝大家收看,下次見!

