
[00:00:00.000 --> 00:00:01.700]   Have a seat.
[00:16:20.460 --> 00:16:24.240]   And if you think that your role as owner,
[00:16:24.240 --> 00:16:26.760]   you're gonna be way more frugal
[00:16:26.760 --> 00:16:29.160]   because here's what you'll think if you're an owner.
[00:16:29.160 --> 00:16:30.640]   If you're an owner, you'll think,
[00:16:30.640 --> 00:16:32.640]   what should I do with this?
[00:16:32.640 --> 00:16:35.920]   If you're a steward, you'll say,
[00:16:35.920 --> 00:16:37.580]   what would God do with this?
[00:16:39.720 --> 00:16:41.400]   Come on, church.
[00:16:41.400 --> 00:16:42.720]   If you're an owner, you're like,
[00:16:42.720 --> 00:16:44.080]   okay, what do I do with this?
[00:16:44.080 --> 00:16:46.840]   'Cause this is my resource to do what I want to do with it.
[00:16:46.840 --> 00:16:48.300]   If you're a steward, you're like,
[00:16:48.300 --> 00:16:50.760]   everything I have is not mine, it's God's.
[00:16:50.760 --> 00:16:51.800]   What is God's heart?
[00:16:51.800 --> 00:16:52.880]   What is God's character?
[00:16:52.880 --> 00:16:53.840]   What is his nature?
[00:16:53.840 --> 00:16:55.000]   How should I spend?
[00:16:55.000 --> 00:16:56.080]   How should I save?
[00:16:56.080 --> 00:16:57.660]   How should I provide for my family?
[00:16:57.660 --> 00:16:58.500]   That's a good thing.
[00:16:58.500 --> 00:16:59.400]   God wants me to do that.
[00:16:59.400 --> 00:17:01.120]   How do I provide for my family?
[00:17:01.120 --> 00:17:02.800]   How do I put money away for savings?
[00:17:02.800 --> 00:17:04.160]   How do I have nice holidays?
[00:17:04.160 --> 00:17:05.040]   That's all fine.
[00:17:05.040 --> 00:17:06.160]   There's no problems with that.
[00:17:06.160 --> 00:17:08.820]   But then equally, what does God say about those things?
[00:17:08.820 --> 00:17:10.240]   What does God say about my possession?
[00:17:10.240 --> 00:17:11.740]   What does God say about my spending habits?
[00:17:11.740 --> 00:17:15.200]   'Cause everything I'm doing here is on behalf of him.
[00:17:15.200 --> 00:17:17.380]   This is the parable of the talents.
[00:17:17.380 --> 00:17:19.720]   This is God, Jesus, describing this thing.
[00:17:19.720 --> 00:17:21.280]   Oh, there's this wealthy landowner,
[00:17:21.280 --> 00:17:24.680]   and he gives talent to his individual servants,
[00:17:24.680 --> 00:17:27.320]   and those that know him well take those talents
[00:17:27.320 --> 00:17:29.880]   and put them to good use and produce an abundance.
[00:17:29.880 --> 00:17:32.300]   Those that don't know him well and are afraid of him,
[00:17:32.300 --> 00:17:33.320]   they bury it.
[00:17:33.320 --> 00:17:34.160]   Are you with me?
[00:17:34.160 --> 00:17:34.980]   And he comes and he says,
[00:17:34.980 --> 00:17:37.520]   you who stewarded well 'cause you knew me well,
[00:17:37.520 --> 00:17:39.120]   you get to enjoy my kingdom.
[00:17:39.120 --> 00:17:41.700]   You who stewarded poorly 'cause you don't know me very well,
[00:17:41.700 --> 00:17:42.560]   you bury it.
[00:17:42.560 --> 00:17:46.760]   And this is the connection between intimacy and generosity.
[00:17:46.760 --> 00:17:51.500]   The more intimate we are with God,
[00:17:51.500 --> 00:17:54.000]   the better stewards of his resources you'll become.
[00:17:54.000 --> 00:17:57.420]   When we understand his nature and his character
[00:17:57.420 --> 00:17:58.980]   and who he is, the better it is
[00:17:58.980 --> 00:18:01.820]   that we are to release those things into the world.
[00:18:01.820 --> 00:18:04.320]   We begin to understand how God would treat
[00:18:04.320 --> 00:18:06.260]   the money in my bank account,
[00:18:06.260 --> 00:18:09.380]   how God would treat the time that I have each week,
[00:18:09.380 --> 00:18:11.840]   how God would treat the talents
[00:18:11.840 --> 00:18:13.400]   and the gifts God's given me,
[00:18:13.400 --> 00:18:15.960]   how God would treat my emotional capacity
[00:18:15.960 --> 00:18:18.540]   that I have towards those around me.
[00:18:18.540 --> 00:18:21.980]   When I understand that I'm a steward,
[00:18:21.980 --> 00:18:24.800]   God resources can flow,
[00:18:24.800 --> 00:18:28.060]   and my relationship with him, my intimacy with him
[00:18:28.060 --> 00:18:31.660]   is the gateway to whether that's gonna flow well
[00:18:31.660 --> 00:18:32.980]   or whether it's not.
[00:18:32.980 --> 00:18:36.800]   Intimacy and generosity are linked.
[00:18:36.800 --> 00:18:37.820]   Helpful so far?
[00:18:37.820 --> 00:18:40.840]   All right, I've got about five minutes left,
[00:18:40.840 --> 00:18:42.440]   which is really bad,
[00:18:42.440 --> 00:18:44.860]   'cause I have about 15 minutes more.
[00:18:44.860 --> 00:18:45.700]   Is that okay?
[00:18:45.700 --> 00:18:47.220]   Can you hang with me for a few more minutes?
[00:18:47.220 --> 00:18:48.620]   'Cause I want you to wanna go to scripture
[00:18:48.620 --> 00:18:49.460]   'cause you're probably thinking like,
[00:18:49.460 --> 00:18:52.380]   is Andrew ever gonna talk about scripture ever?
[00:18:52.380 --> 00:18:54.480]   So let me open up the word of God,
[00:18:54.480 --> 00:18:55.980]   and this will just take about 15 minutes,
[00:18:55.980 --> 00:18:58.340]   but I want you to see here from Ecclesiastes
[00:18:58.340 --> 00:19:01.580]   something that is really important about stewardship.
[00:19:01.580 --> 00:19:04.700]   It says here in Ecclesiastes 4, verses five and six,
[00:19:04.700 --> 00:19:09.080]   "The fool folds his hands and ruins himself.
[00:19:09.080 --> 00:19:11.320]   "But a one-handful with tranquility,
[00:19:11.320 --> 00:19:14.740]   "than two handfuls with toil and chasing after the wind."
[00:19:14.740 --> 00:19:16.340]   Ecclesiastes is this beautiful writing.
[00:19:16.340 --> 00:19:18.660]   It's a wisdom literature in the Hebrew scriptures,
[00:19:18.660 --> 00:19:20.260]   and it's a wisdom tradition
[00:19:20.260 --> 00:19:22.620]   where it provides provocative imagery
[00:19:22.620 --> 00:19:26.140]   and very extreme ways of talking
[00:19:26.140 --> 00:19:28.700]   to be able to explain or to understand
[00:19:28.700 --> 00:19:30.340]   the character and the nature of God.
[00:19:30.340 --> 00:19:31.380]   Let me read this to you again.
[00:19:31.380 --> 00:19:35.140]   "The fool folds his hands and ruins himself.
[00:19:35.140 --> 00:19:37.440]   "But a one-handful with tranquility,
[00:19:37.440 --> 00:19:40.880]   "than two handfuls with toil and chasing after the wind."
[00:19:40.880 --> 00:19:42.380]   When we read this in the English,
[00:19:42.380 --> 00:19:44.380]   we see that there are three mentions
[00:19:44.380 --> 00:19:47.100]   of the word hand in this passage.
[00:19:47.100 --> 00:19:49.700]   There is the fool who folds their hands,
[00:19:49.700 --> 00:19:51.380]   there is the one handful with tranquility,
[00:19:51.380 --> 00:19:54.120]   there are the two handfuls with toil
[00:19:54.120 --> 00:19:55.280]   and chasing after the wind.
[00:19:55.280 --> 00:19:58.500]   In the English, we only have one word for hand,
[00:19:58.500 --> 00:20:01.300]   and that's hand, and so the translators translate it
[00:20:01.300 --> 00:20:03.940]   as, funnily enough, hand, okay?
[00:20:03.940 --> 00:20:06.500]   In the Hebrew, though, what's going on here
[00:20:06.500 --> 00:20:07.780]   is really powerful, because in the Hebrew,
[00:20:07.780 --> 00:20:09.740]   there's about five different words
[00:20:09.740 --> 00:20:11.740]   for the word hand in English.
[00:20:11.740 --> 00:20:13.260]   In the Hebrew, three of those words
[00:20:13.260 --> 00:20:14.580]   are being used in this passage,
[00:20:14.580 --> 00:20:16.300]   and each of them is trying to communicate
[00:20:16.300 --> 00:20:18.500]   something really important about stewardship.
[00:20:18.500 --> 00:20:20.860]   So let me show you this in the Hebrew,
[00:20:20.860 --> 00:20:24.540]   and I want you, I've highlighted the three words there
[00:20:24.540 --> 00:20:26.700]   in the Hebrew that are used here
[00:20:26.700 --> 00:20:28.900]   and translated in the English hands,
[00:20:28.900 --> 00:20:30.860]   but each of those words, as you can just tell
[00:20:30.860 --> 00:20:33.380]   by looking at them, are very different words,
[00:20:33.380 --> 00:20:35.100]   they have very different meanings,
[00:20:35.100 --> 00:20:36.380]   and they help us to unpack
[00:20:36.380 --> 00:20:38.820]   what is being said here about stewardship.
[00:20:38.820 --> 00:20:41.660]   So let me unpack each of these really quickly.
[00:20:41.660 --> 00:20:42.980]   The first thing, oh, and by the way,
[00:20:42.980 --> 00:20:44.140]   to help you illustrate this,
[00:20:44.140 --> 00:20:47.060]   I've got this little box full of rice here,
[00:20:47.060 --> 00:20:49.260]   but I want you to assume that this box
[00:20:49.260 --> 00:20:52.940]   is like a picture of all the generous resources
[00:20:52.940 --> 00:20:55.340]   and all of the things that God has at His disposal.
[00:20:55.340 --> 00:20:59.380]   They're all the resources that are exposed for us at life,
[00:20:59.380 --> 00:21:01.740]   all the things that we could have in this life
[00:21:01.740 --> 00:21:03.020]   out of the generosity of God.
[00:21:03.020 --> 00:21:04.460]   That's what this represents.
[00:21:04.460 --> 00:21:07.020]   Now, the wisdom writer says this,
[00:21:07.020 --> 00:21:10.360]   first of all, "The fool folds his hands."
[00:21:10.360 --> 00:21:13.340]   The word there for hand is the word yad,
[00:21:13.340 --> 00:21:16.460]   and the word yad is used throughout the Old Testament
[00:21:16.460 --> 00:21:20.040]   as the word that means the mighty right hand.
[00:21:20.040 --> 00:21:24.200]   The word yad means might or power or energy.
[00:21:24.200 --> 00:21:25.820]   It's the word used throughout the Old Testament
[00:21:25.820 --> 00:21:29.100]   to talk about God's right hand at work for His people,
[00:21:29.100 --> 00:21:31.980]   His mighty right hand to save us.
[00:21:31.980 --> 00:21:35.580]   So the wisdom writer takes that idea of might and power,
[00:21:35.580 --> 00:21:40.020]   and he says, "If you have might and power and resource
[00:21:40.020 --> 00:21:42.860]   "and energy and gifts and talents,
[00:21:42.860 --> 00:21:47.340]   "and you fold yourself and don't do anything with it,
[00:21:47.340 --> 00:21:50.520]   "you're a fool," he says.
[00:21:50.520 --> 00:21:53.780]   So the fool takes the yad that they have.
[00:21:53.780 --> 00:21:55.900]   Let's say this is all of their resources,
[00:21:55.900 --> 00:21:57.900]   all of your talent, all of your gifts,
[00:21:57.900 --> 00:21:59.220]   all the things that God has given you,
[00:21:59.220 --> 00:22:02.020]   the great stuff, the energy that God has put inside of you,
[00:22:02.020 --> 00:22:04.780]   and you just decide to check out of life,
[00:22:04.780 --> 00:22:07.300]   that is a fool, the Bible says.
[00:22:07.300 --> 00:22:08.380]   You've been given so much,
[00:22:08.380 --> 00:22:10.740]   and yet your posture is to fold your hands,
[00:22:10.740 --> 00:22:13.420]   and he says here, "You will ruin yourself."
[00:22:13.420 --> 00:22:15.060]   And I think, although it doesn't say it here,
[00:22:15.060 --> 00:22:15.900]   I think what he's also saying is
[00:22:15.900 --> 00:22:18.340]   you will ruin those around you as well,
[00:22:18.340 --> 00:22:20.860]   'cause you're not flowing any of that equitable distribution
[00:22:20.860 --> 00:22:21.740]   of God's resource.
[00:22:21.740 --> 00:22:24.580]   You have yad your hands.
[00:22:24.580 --> 00:22:28.100]   You've folded them and given up on being generous,
[00:22:28.100 --> 00:22:29.460]   given up on anything.
[00:22:29.460 --> 00:22:32.100]   Maybe the modern term for this is the idea of lying flat.
[00:22:32.100 --> 00:22:33.980]   Have you heard about that recently?
[00:22:33.980 --> 00:22:35.240]   It's like, "I got this great education,
[00:22:35.240 --> 00:22:36.860]   "I've got all this stuff going on, blah, blah, blah,
[00:22:36.860 --> 00:22:39.920]   "but I'm just not gonna bother.
[00:22:39.920 --> 00:22:42.500]   "I'm just gonna kinda check out of life.
[00:22:42.500 --> 00:22:44.060]   "I'm gonna fold my yad."
[00:22:44.060 --> 00:22:45.560]   Now, you might be sitting there thinking,
[00:22:45.560 --> 00:22:47.420]   "I never do that.
[00:22:47.420 --> 00:22:49.880]   "I work really hard, I'm exhausted all the time.
[00:22:49.880 --> 00:22:50.720]   "I'm working really hard.
[00:22:50.720 --> 00:22:52.020]   "I'm using my talents and my gifts,"
[00:22:52.020 --> 00:22:54.460]   and you're thinking, "I don't really do this very often.
[00:22:54.460 --> 00:22:56.180]   "I tell you what, every single one of us,
[00:22:56.180 --> 00:22:58.360]   "at some point, we will do this
[00:22:58.360 --> 00:23:01.940]   "to the opportunities that are around us to be generous."
[00:23:01.940 --> 00:23:03.020]   And I think there's a couple of reasons
[00:23:03.020 --> 00:23:05.100]   why we fold our yad.
[00:23:05.100 --> 00:23:09.460]   The first is that I think maybe we've taken a step out
[00:23:09.460 --> 00:23:11.740]   in faith in the past with our yad,
[00:23:11.740 --> 00:23:15.220]   with our power or our talent or our gift
[00:23:15.220 --> 00:23:17.040]   or the energy God has given us.
[00:23:17.040 --> 00:23:19.340]   We've taken a step out in faith with it
[00:23:19.340 --> 00:23:23.500]   and it's not worked out, or maybe people laughed at us.
[00:23:23.500 --> 00:23:25.100]   Maybe we tried that talent
[00:23:25.100 --> 00:23:26.980]   or we tried to be generous with a gift
[00:23:26.980 --> 00:23:29.180]   and people didn't accept it.
[00:23:29.180 --> 00:23:31.140]   Maybe they laughed at it, maybe they turned away from it,
[00:23:31.140 --> 00:23:32.180]   maybe they didn't embrace it
[00:23:32.180 --> 00:23:34.420]   how we thought they were gonna embrace it,
[00:23:34.420 --> 00:23:37.340]   and we felt shame for that, we felt some embarrassment.
[00:23:37.340 --> 00:23:39.180]   Or maybe we gifted somebody with something
[00:23:39.180 --> 00:23:42.940]   and they just treated it like anything and that hurt us.
[00:23:42.940 --> 00:23:44.460]   Don't you know how much I prepared that gift?
[00:23:44.460 --> 00:23:46.380]   Don't you know how much I slaved for that gift
[00:23:46.380 --> 00:23:47.920]   and I gave that to you and you didn't want it
[00:23:47.920 --> 00:23:48.860]   or you just didn't treat it
[00:23:48.860 --> 00:23:50.040]   how I thought you were gonna treat it?
[00:23:50.040 --> 00:23:51.900]   I'm hurt by that, are you with me?
[00:23:51.900 --> 00:23:55.140]   Hurt, pain, disillusionment,
[00:23:55.140 --> 00:23:56.700]   that's gonna cause you to fold your yard.
[00:23:56.700 --> 00:23:57.940]   It's like, well, I tried that before,
[00:23:57.940 --> 00:23:59.860]   I'm not trying that again.
[00:23:59.860 --> 00:24:02.020]   Well, I gave to that person, but they didn't say thank you,
[00:24:02.020 --> 00:24:05.220]   so I'm never giving to them again, are you with me?
[00:24:05.220 --> 00:24:07.860]   So hurt and disappointment and failure
[00:24:07.860 --> 00:24:09.180]   will cause us to fold our yard.
[00:24:09.180 --> 00:24:11.260]   I think here's the other thing that we'll often do it,
[00:24:11.260 --> 00:24:13.100]   and I struggle with this one.
[00:24:13.100 --> 00:24:16.180]   We think that what we have is not worth giving.
[00:24:16.180 --> 00:24:18.580]   We think like, well, I mean,
[00:24:18.580 --> 00:24:20.940]   if you compare me to these other people,
[00:24:20.940 --> 00:24:22.580]   if you looked at my bank compared to their bank,
[00:24:22.580 --> 00:24:24.580]   I mean, they're the ones that should be giving.
[00:24:24.580 --> 00:24:27.740]   God knows how much I've got,
[00:24:27.740 --> 00:24:29.820]   and God knows I can't give.
[00:24:29.820 --> 00:24:32.020]   They should give, but not me.
[00:24:32.020 --> 00:24:33.700]   Or we maybe think, you know,
[00:24:33.700 --> 00:24:36.540]   like their talent is way better than my talent.
[00:24:36.540 --> 00:24:37.900]   I'm not gonna sign up to worship,
[00:24:37.900 --> 00:24:39.400]   have you heard Emma sing?
[00:24:39.400 --> 00:24:42.600]   I can't sing like Emma.
[00:24:42.600 --> 00:24:45.980]   I'm just gonna fold my arms and sit in the chairs.
[00:24:45.980 --> 00:24:47.580]   By the way, I'm now recruiting for the worship team.
[00:24:47.580 --> 00:24:50.420]   Just saying, I'm just gonna sit in the pew
[00:24:50.420 --> 00:24:52.980]   and fold my arms because have you heard her?
[00:24:52.980 --> 00:24:54.300]   Are you with me?
[00:24:54.300 --> 00:24:55.980]   So not only do we fold our hands
[00:24:55.980 --> 00:24:58.060]   because of pain and disillusionment and hurt,
[00:24:58.060 --> 00:25:00.300]   we fold our hands because we compare ourselves to others
[00:25:00.300 --> 00:25:01.140]   and we have insecurity
[00:25:01.140 --> 00:25:03.460]   and we think we have nothing to offer,
[00:25:03.460 --> 00:25:05.020]   and we fold our yard.
[00:25:05.020 --> 00:25:06.380]   Following this?
[00:25:06.380 --> 00:25:07.900]   Then the Bible says this.
[00:25:07.900 --> 00:25:10.940]   It says, "Better to have one handful with tranquility
[00:25:10.940 --> 00:25:14.300]   than two handfuls with toil and chasing after wind."
[00:25:14.300 --> 00:25:17.420]   Two handfuls here is the word kofen,
[00:25:17.420 --> 00:25:22.420]   and kofen basically means to grasp as to a fist.
[00:25:22.420 --> 00:25:23.900]   The idea would be like,
[00:25:23.900 --> 00:25:26.300]   this is all of God's resources that God has,
[00:25:26.300 --> 00:25:30.060]   and we as his people in the stewardship of kofen,
[00:25:30.060 --> 00:25:33.660]   we grab a hold of what God has given us.
[00:25:33.660 --> 00:25:38.020]   Now, on the surface, kofen looks great
[00:25:38.020 --> 00:25:40.300]   because we've taken responsibility.
[00:25:40.300 --> 00:25:43.620]   God has, we've not laid flat and crossed our arms
[00:25:43.620 --> 00:25:44.980]   and gone, "Who cares?"
[00:25:44.980 --> 00:25:47.180]   We've taken as much as we could,
[00:25:47.180 --> 00:25:49.460]   and we're holding on for dear life.
[00:25:49.460 --> 00:25:52.140]   I mean, we've got God's resources in our hands,
[00:25:52.140 --> 00:25:54.340]   and occasionally those resources come out
[00:25:54.340 --> 00:25:56.980]   through those moments of generosity,
[00:25:56.980 --> 00:25:59.140]   but we've got a lot still in our hands.
[00:25:59.140 --> 00:26:00.100]   And we've got a lot in our hands
[00:26:00.100 --> 00:26:02.260]   because we wanna make sure that we keep it in our hands,
[00:26:02.260 --> 00:26:04.580]   'cause we think that it's a good steward
[00:26:04.580 --> 00:26:07.220]   to grasp a hold of what God's given us,
[00:26:07.220 --> 00:26:09.100]   and we think that this is the right way to go.
[00:26:09.100 --> 00:26:10.100]   Let me tell you this.
[00:26:10.100 --> 00:26:13.380]   We think that this is an abundance mentality, kofen,
[00:26:13.380 --> 00:26:16.460]   but kofen is actually a poverty mentality.
[00:26:16.460 --> 00:26:17.700]   It's a poverty mentality
[00:26:17.700 --> 00:26:19.180]   because although we think we've got a lot,
[00:26:19.180 --> 00:26:20.740]   and theoretically we do have a lot,
[00:26:20.740 --> 00:26:24.020]   we've got two fistfuls of all of those resources.
[00:26:24.020 --> 00:26:26.660]   The problem is we don't want to let go
[00:26:26.660 --> 00:26:29.140]   of those resources very much.
[00:26:29.140 --> 00:26:33.180]   And second of all, we can't really put more resources in.
[00:26:33.180 --> 00:26:34.740]   If you keep your hands fisted,
[00:26:34.740 --> 00:26:38.460]   it's really hard to get more rice in the hand.
[00:26:38.460 --> 00:26:39.780]   Are you with me?
[00:26:39.780 --> 00:26:42.460]   And we think that this is actually the right thing.
[00:26:42.460 --> 00:26:44.860]   God's blessed me, and I need to take responsibility
[00:26:44.860 --> 00:26:46.420]   for the things that God's blessed me with.
[00:26:46.420 --> 00:26:47.580]   Absolutely we should.
[00:26:47.580 --> 00:26:50.020]   But when we're kofen, when our stewardship posture
[00:26:50.020 --> 00:26:52.020]   is this gripping and this grasping,
[00:26:52.020 --> 00:26:54.020]   all it really does is cause us
[00:26:54.020 --> 00:26:56.580]   to become owners and not stewards.
[00:26:56.580 --> 00:26:58.660]   It causes us to control the things.
[00:26:58.660 --> 00:27:00.940]   And every once in a while, we go to that event and we give,
[00:27:00.940 --> 00:27:02.780]   or every once in a while, we put something in the offering,
[00:27:02.780 --> 00:27:05.300]   and there's a little bit of generosity that comes out,
[00:27:05.300 --> 00:27:08.820]   but we've still got most of it for us.
[00:27:08.820 --> 00:27:10.740]   The wisdom writer says,
[00:27:10.740 --> 00:27:15.260]   "This is toil and chasing after the wind.
[00:27:15.260 --> 00:27:18.580]   "This is exhausting," the wisdom writer is saying.
[00:27:18.580 --> 00:27:21.820]   He said, "This is what 21st century life is like.
[00:27:21.820 --> 00:27:24.420]   "This is like the grasping and the getting hold of more
[00:27:24.420 --> 00:27:26.860]   "and trying to achieve more and getting more,
[00:27:26.860 --> 00:27:30.380]   "because we're actually afraid that we won't have enough.
[00:27:30.380 --> 00:27:33.860]   "And our fear of poverty drives us to grasp holder
[00:27:33.860 --> 00:27:37.580]   "and tighter and more upon the resources that we've got."
[00:27:37.580 --> 00:27:38.820]   And the Bible says,
[00:27:38.820 --> 00:27:41.660]   "That's just gonna cause stress and anxiety.
[00:27:41.660 --> 00:27:44.060]   "You're gonna be even more stressed than you ever were."
[00:27:44.060 --> 00:27:46.380]   And I tell you, this is interesting.
[00:27:46.380 --> 00:27:49.380]   My experience is the more money I've gotten in my life,
[00:27:49.380 --> 00:27:50.880]   the more stressed I've become.
[00:27:50.880 --> 00:27:54.020]   And we often think that if we had more,
[00:27:54.020 --> 00:27:55.260]   we'd be less stressed.
[00:27:55.260 --> 00:27:56.340]   And the Bible says,
[00:27:56.340 --> 00:27:59.220]   "Two handfuls is toil and chasing after wind.
[00:27:59.220 --> 00:28:03.020]   "If your posture and your attitude is kofen,
[00:28:03.020 --> 00:28:05.380]   "to grasp a hold."
[00:28:05.380 --> 00:28:06.220]   You with me?
[00:28:06.220 --> 00:28:10.140]   So if it's foolish,
[00:28:13.020 --> 00:28:15.540]   if it's foolish to fold your yard
[00:28:15.540 --> 00:28:17.700]   when you've been given all this great opportunity,
[00:28:17.700 --> 00:28:19.980]   but it's also foolish to grab a hold of it
[00:28:19.980 --> 00:28:21.220]   as tightly as possible,
[00:28:21.220 --> 00:28:22.740]   and that's just stress and anxiety.
[00:28:22.740 --> 00:28:24.140]   Is there a better way?
[00:28:24.140 --> 00:28:25.820]   Well, the Bible says this.
[00:28:25.820 --> 00:28:26.740]   It says,
[00:28:26.740 --> 00:28:31.020]   that's like one of those miracles,
[00:28:31.020 --> 00:28:32.660]   mercy is coming out of the Bible.
[00:28:32.660 --> 00:28:35.740]   It says here,
[00:28:35.740 --> 00:28:38.820]   "Better one handful with tranquility."
[00:28:38.820 --> 00:28:39.640]   I love this.
[00:28:39.640 --> 00:28:41.460]   "Better one rather than two.
[00:28:41.460 --> 00:28:44.220]   "Better less than more and have tranquility,"
[00:28:44.220 --> 00:28:45.540]   the Bible says.
[00:28:45.540 --> 00:28:49.060]   Now, the one handful here is the word kof.
[00:28:49.060 --> 00:28:52.460]   And kof is the picture of a hand open
[00:28:52.460 --> 00:28:54.820]   and palm facing upwards.
[00:28:54.820 --> 00:28:55.700]   The idea is this.
[00:28:55.700 --> 00:28:59.040]   The idea is that you have the resource of God in your hands,
[00:28:59.040 --> 00:29:00.340]   but that resource,
[00:29:00.340 --> 00:29:02.340]   because it's in an open palm like this,
[00:29:02.340 --> 00:29:05.420]   can flow out really, really, really easily.
[00:29:05.420 --> 00:29:08.320]   Now, if you're anything like me,
[00:29:08.320 --> 00:29:09.180]   if that's your posture,
[00:29:09.180 --> 00:29:10.980]   you're worried because if it keeps flowing,
[00:29:10.980 --> 00:29:13.700]   I'm not gonna be able to have much left to flow with.
[00:29:13.700 --> 00:29:14.780]   But here's the amazing thing.
[00:29:14.780 --> 00:29:16.180]   When you're postured like this,
[00:29:16.180 --> 00:29:17.900]   God can come along and add more.
[00:29:17.900 --> 00:29:20.300]   And look at this.
[00:29:20.300 --> 00:29:21.760]   There's the flow that happens.
[00:29:21.760 --> 00:29:23.900]   We're gonna have to vacuum between services.
[00:29:23.900 --> 00:29:26.180]   There's a flow that happens.
[00:29:26.180 --> 00:29:27.500]   Are you with me?
[00:29:27.500 --> 00:29:30.680]   The Bible says this is peace and tranquility.
[00:29:30.680 --> 00:29:33.920]   This is what it's like to have inner peace
[00:29:33.920 --> 00:29:36.620]   when you are kof with the resources God has given you.
[00:29:36.620 --> 00:29:37.820]   Your palm is open,
[00:29:37.820 --> 00:29:39.660]   and God will keep blessing you.
[00:29:39.660 --> 00:29:41.060]   And as God pours into you
[00:29:41.060 --> 00:29:43.260]   and your hand posture remains open,
[00:29:43.260 --> 00:29:45.460]   you will continue to pour out.
[00:29:45.460 --> 00:29:47.360]   This is a river.
[00:29:47.360 --> 00:29:50.700]   This is a lake.
[00:29:50.700 --> 00:29:53.100]   This becomes stagnant and doesn't flow.
[00:29:53.100 --> 00:29:57.260]   But the Bible says this is what generosity looks like
[00:29:57.260 --> 00:30:00.580]   through the stewardship of kof.
[00:30:00.580 --> 00:30:03.820]   Better to have one hand open than two
[00:30:03.820 --> 00:30:06.380]   with toil and grasping after the wind.
[00:30:06.380 --> 00:30:08.580]   So as I bring it all to a close,
[00:30:09.420 --> 00:30:11.420]   here's the question for you.
[00:30:11.420 --> 00:30:13.720]   Which of those postures is you?
[00:30:13.720 --> 00:30:16.900]   And if you're anything like me,
[00:30:16.900 --> 00:30:19.540]   you're saying all three.
[00:30:19.540 --> 00:30:24.380]   That there are moments where you know you've just given up.
[00:30:24.380 --> 00:30:27.940]   And you've just folded your hands and said,
[00:30:27.940 --> 00:30:29.240]   can't be bothered anymore.
[00:30:29.240 --> 00:30:32.900]   And there are moments where you have grasped tightly
[00:30:32.900 --> 00:30:34.380]   and you're holding on
[00:30:34.380 --> 00:30:37.300]   and you feel that stress and that anxiety.
[00:30:37.300 --> 00:30:39.900]   And there are moments perhaps where you are open-handed
[00:30:39.900 --> 00:30:42.140]   and you feel the inner peace and the beauty
[00:30:42.140 --> 00:30:44.060]   and the wonder of God when you're doing so.
[00:30:44.060 --> 00:30:46.820]   And yet you find yourself just going back and forth
[00:30:46.820 --> 00:30:47.660]   between the two.
[00:30:47.660 --> 00:30:49.980]   Are you folded?
[00:30:49.980 --> 00:30:51.460]   Are you fist?
[00:30:51.460 --> 00:30:52.500]   Or are you free?
[00:30:52.500 --> 00:30:55.380]   If you find yourself folded,
[00:30:55.380 --> 00:30:57.900]   here's what I wanna encourage you to think about.
[00:30:57.900 --> 00:31:02.180]   What areas of pain or hurt or insecurities
[00:31:02.180 --> 00:31:03.580]   are there for you that would cause you
[00:31:03.580 --> 00:31:05.420]   to fold your hands so often?
[00:31:06.980 --> 00:31:10.260]   If you're fist, the question you should ask yourself is,
[00:31:10.260 --> 00:31:13.300]   why don't I trust God enough?
[00:31:13.300 --> 00:31:15.540]   That I feel like I need to hold onto all these resources
[00:31:15.540 --> 00:31:16.420]   as tightly as possible
[00:31:16.420 --> 00:31:18.620]   'cause I don't think I'm going to get again.
[00:31:18.620 --> 00:31:21.620]   Why is trust an issue for me?
[00:31:21.620 --> 00:31:25.460]   And if you're open-handed and beautiful before Him
[00:31:25.460 --> 00:31:27.420]   and you're seeing the flow of resources,
[00:31:27.420 --> 00:31:30.420]   perhaps for you it's just to be grateful and thankful
[00:31:30.420 --> 00:31:32.700]   that God is using you and can use you
[00:31:32.700 --> 00:31:36.500]   and continue to use you to bless those around you.
[00:31:36.500 --> 00:31:40.380]   Are you Yad, Kofen, or Kof?
[00:31:40.380 --> 00:31:43.380]   'Cause either or any of those
[00:31:43.380 --> 00:31:45.500]   will be whether you're a generous person
[00:31:45.500 --> 00:31:50.180]   or just simply a person who is occasionally generous.
[00:31:50.180 --> 00:31:51.540]   Helpful?
[00:31:51.540 --> 00:31:52.780]   Can I pray for you?
[00:31:52.780 --> 00:31:53.980]   Let's pray.
[00:31:53.980 --> 00:31:56.540]   Father, I'm so grateful for each person here
[00:31:56.540 --> 00:31:59.820]   and Lord for what you're doing in their lives
[00:31:59.820 --> 00:32:03.980]   and for the generosity that is flowing from them.
[00:32:03.980 --> 00:32:06.180]   Lord, I just really wanna honor the vine
[00:32:06.180 --> 00:32:09.420]   'cause as the senior pastor here over the last 10 years
[00:32:09.420 --> 00:32:10.780]   and been on staff for 15,
[00:32:10.780 --> 00:32:12.780]   I've seen the generosity of this church.
[00:32:12.780 --> 00:32:15.660]   I've seen this church be generous people
[00:32:15.660 --> 00:32:17.580]   time and time again.
[00:32:17.580 --> 00:32:19.940]   And Lord, it is an incredible thing to see.
[00:32:19.940 --> 00:32:24.860]   And so Lord, I just honor each person here
[00:32:24.860 --> 00:32:27.980]   who has faithfully given to this church over so many years.
