
[00:00:00.000 --> 00:00:00.920]  多謝Ivan
[00:15:33.480 --> 00:15:35.480]  法利塞人的理解和解釋的話
[00:15:35.480 --> 00:15:39.480]  安息日是絕對不可以做任何的工作
[00:15:39.480 --> 00:15:41.480]  而在安息日裏面
[00:15:41.480 --> 00:15:44.480]  行一個神蹟去醫好人
[00:15:44.480 --> 00:15:47.480]  原來這個在法利塞人的眼中
[00:15:47.480 --> 00:15:49.480]  這個是一個工作
[00:15:49.480 --> 00:15:51.480]  這個是一個work來的
[00:15:51.480 --> 00:15:52.480]  所以他們說
[00:15:52.480 --> 00:15:54.480]  耶穌你安息日醫人你不對
[00:15:54.480 --> 00:15:57.480]  你違反了摩西的律法
[00:15:57.480 --> 00:15:59.480]  你竟然在安息日裏面去工作
[00:15:59.480 --> 00:16:01.480]  你有沒有搞錯
[00:16:01.480 --> 00:16:03.480]  現在
[00:16:03.480 --> 00:16:05.480]  在第十四章裏面
[00:16:05.480 --> 00:16:07.480]  就有一個法利塞人的領袖
[00:16:07.480 --> 00:16:10.480]  他邀請耶穌去他家裏面吃飯
[00:16:10.480 --> 00:16:12.480]  然後他們在那裏去窺探他
[00:16:12.480 --> 00:16:14.480]  即是甚麼?
[00:16:14.480 --> 00:16:17.480]  即是來監視他
[00:16:17.480 --> 00:16:20.480]  很有趣的地方是
[00:16:20.480 --> 00:16:22.480]  經文直接告訴我們
[00:16:22.480 --> 00:16:24.480]  在這個地方裏面有一個
[00:16:24.480 --> 00:16:26.480]  患了水股
[00:16:26.480 --> 00:16:28.480]  即是今時今日可能是水腫的狀況的人
[00:16:28.480 --> 00:16:30.480]  一個水腫狀況的人
[00:16:30.480 --> 00:16:32.480]  在法利塞人的家裏面
[00:16:32.480 --> 00:16:33.480]  但你要知道一件事
[00:16:33.480 --> 00:16:35.480]  就是法利塞人他們是分別出來的
[00:16:35.480 --> 00:16:37.480]  他們分別出來是不喜歡接觸有病的人
[00:16:37.480 --> 00:16:39.480]  因為他們覺得有病的人
[00:16:39.480 --> 00:16:40.480]  通常都是有罪的人
[00:16:40.480 --> 00:16:42.480]  他們受到神的懲罰
[00:16:42.480 --> 00:16:43.480]  所以我們要遠離他
[00:16:43.480 --> 00:16:45.480]  所以好端端在一個
[00:16:45.480 --> 00:16:47.480]  法利塞人的首領的家裏
[00:16:47.480 --> 00:16:50.480]  為甚麼會有一個病人在裏面?
[00:16:50.480 --> 00:16:52.480]  為甚麼會有一個
[00:16:52.480 --> 00:16:54.480]  possibly是一個罪人
[00:16:54.480 --> 00:16:56.480]  在法利塞人的家裏面?
[00:16:56.480 --> 00:16:58.480]  各位有雪亮眼睛的弟兄姊妹
[00:16:58.480 --> 00:16:59.480]  你都會知道
[00:16:59.480 --> 00:17:02.480]  這是一個陷阱
[00:17:02.480 --> 00:17:04.480]  他們擺了一個陷阱在這裏
[00:17:04.480 --> 00:17:06.480]  就要看耶穌想做些甚麼
[00:17:06.480 --> 00:17:08.480]  聖經裏面當然
[00:17:08.480 --> 00:17:10.480]  每一次你將一個病人和耶穌
[00:17:10.480 --> 00:17:11.480]  放在同一間房裏面的時候
[00:17:11.480 --> 00:17:13.480]  我們知道結果是非常簡單
[00:17:13.480 --> 00:17:15.480]  就是那個病人會得醫治
[00:17:15.480 --> 00:17:17.480]  我們是不是應該多做這件事?
[00:17:17.480 --> 00:17:20.480]  將病人和耶穌放在同一間房裏面
[00:17:20.480 --> 00:17:22.480]  然後見到他們得醫治
[00:17:22.480 --> 00:17:24.480]  大家好像不太肯定
[00:17:24.480 --> 00:17:26.480]  我再給大家一次機會
[00:17:26.480 --> 00:17:27.480]  有信心的宣告
[00:17:27.480 --> 00:17:29.480]  我們應該多些將病人和耶穌
[00:17:29.480 --> 00:17:30.480]  放在同一間房裏面
[00:17:30.480 --> 00:17:32.480]  然後見到病人被耶穌醫治
[00:17:32.480 --> 00:17:33.480]  Amen?
[00:17:33.480 --> 00:17:35.480]  Yes
[00:17:35.480 --> 00:17:38.480]  接著就來到
[00:17:38.480 --> 00:17:39.480]  不不不
[00:17:39.480 --> 00:17:41.480]  我累了
[00:17:41.480 --> 00:17:43.480]  接著我就來看看
[00:17:43.480 --> 00:17:45.480]  今天我們要看的經文
[00:17:45.480 --> 00:17:47.480]  第七節開始
[00:17:47.480 --> 00:17:50.480]  耶穌見到所請的客人
[00:17:50.480 --> 00:17:51.480]  選擇了守衛
[00:17:51.480 --> 00:17:53.480]  就用比喻跟他們說
[00:17:53.480 --> 00:17:56.480]  你被人邀請去赴婚宴
[00:17:56.480 --> 00:17:57.480]  不要坐在守衛上
[00:17:57.480 --> 00:18:00.480]  恐怕主人請了給你尊貴的客人
[00:18:00.480 --> 00:18:03.480]  請了你和他的人前來的時候
[00:18:03.480 --> 00:18:06.480]  就跟你說請你讓座
[00:18:06.480 --> 00:18:08.480]  請你讓一讓給這個人
[00:18:08.480 --> 00:18:12.480]  你就羞羞愧愧地要退到末位去了
[00:18:12.480 --> 00:18:14.480]  你被人請的時候
[00:18:14.480 --> 00:18:16.480]  你應該去坐在末位上
[00:18:16.480 --> 00:18:17.480]  好讓主人來跟你說
[00:18:17.480 --> 00:18:19.480]  朋友請你上座
[00:18:19.480 --> 00:18:20.480]  請你退前一點
[00:18:20.480 --> 00:18:24.480]  那時候你在同席的人面前就有光彩了
[00:18:24.480 --> 00:18:26.480]  因為凡至高的必降為卑
[00:18:26.480 --> 00:18:29.480]  至今卑微的必升為高
[00:18:29.480 --> 00:18:32.480]  耶穌又對請他的人說
[00:18:32.480 --> 00:18:33.480]  就是那個host
[00:18:33.480 --> 00:18:34.480]  那個請客的人說
[00:18:34.480 --> 00:18:36.480]  你準備午飯或者晚餐
[00:18:36.480 --> 00:18:39.480]  不要請你的朋友弟兄親屬或者父足的輪舍
[00:18:39.480 --> 00:18:41.480]  免得他們請你回來
[00:18:41.480 --> 00:18:43.480]  你就得到了報答
[00:18:43.480 --> 00:18:44.480]  你擺一次筵席
[00:18:44.480 --> 00:18:47.480]  要請那些貧窮的殘疾的
[00:18:47.480 --> 00:18:49.480]  瘸腿的失明的
[00:18:49.480 --> 00:18:50.480]  那你就有福了
[00:18:50.480 --> 00:18:52.480]  因為他們沒有什麼可以報答你
[00:18:52.480 --> 00:18:54.480]  到二人復活的時候
[00:18:54.480 --> 00:18:57.480]  你要得到報答
[00:18:57.480 --> 00:19:01.480]  首先我們要去看一看第七節這裡說
[00:19:01.480 --> 00:19:02.480]  耶穌跟那些客人說
[00:19:02.480 --> 00:19:04.480]  這班客人是誰
[00:19:04.480 --> 00:19:05.480]  就是來監視他們那班
[00:19:05.480 --> 00:19:07.480]  法理才人和文士
[00:19:07.480 --> 00:19:09.480]  就是那班律法的教師
[00:19:09.480 --> 00:19:11.480]  或者律法的專家
[00:19:11.480 --> 00:19:13.480]  他們是來窺探耶穌
[00:19:13.480 --> 00:19:14.480]  他們是監視著他
[00:19:14.480 --> 00:19:18.480]  但耶穌看到他們在坐直上的行為的時候
[00:19:18.480 --> 00:19:20.480]  耶穌有些話想跟他們說
[00:19:20.480 --> 00:19:21.480]  路加這裡描述
[00:19:21.480 --> 00:19:26.480]  耶穌觀察到當他們來到這個宴會的時候
[00:19:26.480 --> 00:19:28.480]  他們怎樣去爭取守衛
[00:19:28.480 --> 00:19:30.480]  在這裡讓我解釋一下
[00:19:30.480 --> 00:19:31.480]  在猶太人的宴會
[00:19:31.480 --> 00:19:33.480]  他們吃飯的時候
[00:19:33.480 --> 00:19:36.480]  他們會使用一種在希臘羅馬時代很流行的
[00:19:36.480 --> 00:19:38.480]  這種三人的梳化
[00:19:38.480 --> 00:19:40.480]  或者叫做三臥塔
[00:19:40.480 --> 00:19:41.480]  就是在一種
[00:19:41.480 --> 00:19:43.480]  在照片裡面就看到
[00:19:43.480 --> 00:19:47.480]  他們會將一張桌子可以坐三個人
[00:19:47.480 --> 00:19:50.480]  他們坐的方式是要用左手的手肘
[00:19:50.480 --> 00:19:52.480]  這樣靠下來那張桌子
[00:19:52.480 --> 00:19:54.480]  大家這樣一邊聊天一邊吃東西
[00:19:54.480 --> 00:19:58.480]  然後他們就會將這些桌子圍成一個U形
[00:19:58.480 --> 00:20:00.480]  什麼是守衛呢
[00:20:00.480 --> 00:20:01.480]  什麼是這個專櫃的位置呢
[00:20:01.480 --> 00:20:03.480]  這個守衛這個專櫃的位置
[00:20:03.480 --> 00:20:06.480]  就在正中間主人家的位置裡面
[00:20:06.480 --> 00:20:09.480]  而專櫃的位置就是主人家旁邊那兩邊
[00:20:09.480 --> 00:20:11.480]  要不你就在他的背後
[00:20:11.480 --> 00:20:12.480]  要不你就在他的前面
[00:20:12.480 --> 00:20:14.480]  你可以直接靠近他
[00:20:14.480 --> 00:20:16.480]  這個就是一個專櫃的位置
[00:20:16.480 --> 00:20:19.480]  這裡說的這群法利賽人
[00:20:19.480 --> 00:20:22.480]  他們很想得到這個專櫃的位置
[00:20:22.480 --> 00:20:25.480]  其實耶穌不單止一次在這裡說過
[00:20:25.480 --> 00:20:27.480]  在福音書不同的地方
[00:20:27.480 --> 00:20:29.480]  你也會看到耶穌對法利賽人的評價
[00:20:29.480 --> 00:20:32.480]  就是那群人很喜歡在會堂裡面
[00:20:32.480 --> 00:20:33.480]  可以說是霸頭位
[00:20:33.480 --> 00:20:35.480]  他們很喜歡在宴會的時候
[00:20:35.480 --> 00:20:37.480]  得到這個守衛
[00:20:37.480 --> 00:20:39.480]  得到這個專櫃的位置
[00:20:39.480 --> 00:20:41.480]  通常在猶太人的文化裡面
[00:20:41.480 --> 00:20:42.480]  這個守衛
[00:20:42.480 --> 00:20:46.480]  是好像我們今天去喝的主家酒一樣
[00:20:46.480 --> 00:20:48.480]  是要論資排輩的
[00:20:48.480 --> 00:20:49.480]  是看你的地位
[00:20:49.480 --> 00:20:50.480]  你的社會地位
[00:20:50.480 --> 00:20:52.480]  是看你的個人聲譽
[00:20:52.480 --> 00:20:53.480]  你的名聲
[00:20:53.480 --> 00:20:56.480]  或者有時候可能是按著年齡來排序
[00:20:56.480 --> 00:20:59.480]  非常跟我們中國人的文化也有些相似
[00:20:59.480 --> 00:21:01.480]  但有趣的是
[00:21:01.480 --> 00:21:04.480]  表面上耶穌說的這番話
[00:21:04.480 --> 00:21:06.480]  好像針對他們現在
[00:21:06.480 --> 00:21:08.480]  在這個筵席裡面的表現
[00:21:08.480 --> 00:21:09.480]  你不要坐那麼前
[00:21:09.480 --> 00:21:10.480]  一會兒你坐那麼前
[00:21:10.480 --> 00:21:11.480]  你走回去
[00:21:11.480 --> 00:21:12.480]  你自己就沒面子
[00:21:12.480 --> 00:21:14.480]  好像在說這件事
[00:21:14.480 --> 00:21:15.480]  但事實上
[00:21:15.480 --> 00:21:17.480]  耶穌將這個場景
[00:21:17.480 --> 00:21:20.480]  將這個去飲宴的場景
[00:21:20.480 --> 00:21:22.480]  轉化成為一個比喻
[00:21:22.480 --> 00:21:25.480]  因為他想藉著這個例子
[00:21:25.480 --> 00:21:27.480]  藉著這個場景
[00:21:27.480 --> 00:21:30.480]  來教他們一個天國的道理
[00:21:30.480 --> 00:21:32.480]  我們怎樣知道他要教的是一個天國的道理呢?
[00:21:32.480 --> 00:21:35.480]  我們可以從第十一節的結論裡面
[00:21:35.480 --> 00:21:36.480]  去看得到
[00:21:36.480 --> 00:21:38.480]  因為凡至高的必降為卑
[00:21:38.480 --> 00:21:41.480]  至今卑微的必升為高
[00:21:41.480 --> 00:21:43.480]  這句話跟我們幾個禮拜前
[00:21:43.480 --> 00:21:45.480]  Pastor Ivan所說的那篇道
[00:21:45.480 --> 00:21:47.480]  在六加福音第十八章裡面
[00:21:47.480 --> 00:21:48.480]  耶穌說到
[00:21:48.480 --> 00:21:50.480]  法理賽人的禱告和瑞利的禱告
[00:21:50.480 --> 00:21:53.480]  那個結論是同一句話
[00:21:53.480 --> 00:21:55.480]  大家可能已經記得了
[00:21:55.480 --> 00:21:56.480]  完全相同的字眼
[00:21:56.480 --> 00:21:58.480]  相同的措辭
[00:21:58.480 --> 00:22:01.480]  為什麼這是一個關於神國的比喻呢?
[00:22:01.480 --> 00:22:03.480]  如果我們再看一看的話
[00:22:03.480 --> 00:22:05.480]  這裡說那些抬高自己的
[00:22:05.480 --> 00:22:06.480]  必降為卑
[00:22:06.480 --> 00:22:08.480]  卑微的必升為高
[00:22:08.480 --> 00:22:11.480]  我們在中文裡面可能看得不太清楚
[00:22:11.480 --> 00:22:12.480]  但是如果我們看英文的話
[00:22:12.480 --> 00:22:14.480]  他是說那些很自豪的
[00:22:14.480 --> 00:22:16.480]  會誇獎他們自己的
[00:22:16.480 --> 00:22:18.480]  They will be humble
[00:22:18.480 --> 00:22:20.480]  他們將會被降卑
[00:22:20.480 --> 00:22:22.480]  那些至今卑微的
[00:22:22.480 --> 00:22:23.480]  They will be exalted
[00:22:23.480 --> 00:22:25.480]  他們將會被升高
[00:22:25.480 --> 00:22:30.480]  在英文裡面是用了一個被動式來表達
[00:22:30.480 --> 00:22:32.480]  這個是在猶太人的寫作裡面
[00:22:32.480 --> 00:22:34.480]  其中一個他們慣用的
[00:22:34.480 --> 00:22:35.480]  一個修辭的手法
[00:22:35.480 --> 00:22:38.480]  聖經學者稱之為這種叫做神性的被動
[00:22:38.480 --> 00:22:40.480]  一個Divine的passive
[00:22:40.480 --> 00:22:41.480]  意思是說
[00:22:41.480 --> 00:22:44.480]  他雖然沒有說哪一個來叫他升高
[00:22:44.480 --> 00:22:46.480]  哪一個來叫他降卑
[00:22:46.480 --> 00:22:48.480]  但其實他們所指的就是
[00:22:48.480 --> 00:22:50.480]  上面那個
[00:22:50.480 --> 00:22:52.480]  那個他們連名字都不敢提
[00:22:52.480 --> 00:22:54.480]  怕會褻瀆他名字的上帝
[00:22:54.480 --> 00:22:56.480]  這裡說的是
[00:22:56.480 --> 00:22:59.480]  當去到最後的審判的時候
[00:22:59.480 --> 00:23:01.480]  耶穌說那個時候
[00:23:01.480 --> 00:23:04.480]  神會親自來叫那些抬高自己的人
[00:23:04.480 --> 00:23:05.480]  被降卑
[00:23:05.480 --> 00:23:08.480]  那些謙卑自己的人
[00:23:08.480 --> 00:23:11.480]  神會將他們升高
[00:23:11.480 --> 00:23:13.480]  表面上耶穌說的這番話
[00:23:13.480 --> 00:23:15.480]  似乎是要為這些
[00:23:15.480 --> 00:23:17.480]  法利場社交的禮儀
[00:23:17.480 --> 00:23:19.480]  好像給他一些忠告
[00:23:19.480 --> 00:23:21.480]  好像說他們平時出街吃飯
[00:23:21.480 --> 00:23:23.480]  你應該怎麼做
[00:23:23.480 --> 00:23:25.480]  怎麼可以去喝的時候
[00:23:25.480 --> 00:23:27.480]  做得好看點
[00:23:27.480 --> 00:23:29.480]  怎麼可以加教點
[00:23:29.480 --> 00:23:33.480]  但是實際上耶穌真正想傳遞的訊息
[00:23:33.480 --> 00:23:35.480]  是關乎他們
[00:23:35.480 --> 00:23:37.480]  甚至是我們
[00:23:37.480 --> 00:23:39.480]  每一個人將來都要面對一個
[00:23:39.480 --> 00:23:41.480]  終極的現實
[00:23:41.480 --> 00:23:43.480]  所以他就說
[00:23:43.480 --> 00:23:45.480]  我們要準備好
[00:23:45.480 --> 00:23:47.480]  你要由現在開始
[00:23:47.480 --> 00:23:49.480]  你去選擇怎麼去度過你的人生
[00:23:49.480 --> 00:23:52.480]  因為你現在怎麼選擇度過你的人生
[00:23:52.480 --> 00:23:55.480]  將會影響你在永恆裡面的地位
[00:23:55.480 --> 00:23:57.480]  將會影響你怎麼去度過永恆
[00:23:57.480 --> 00:23:59.480]  我們可以在我們一生裡
[00:23:59.480 --> 00:24:01.480]  用盡我們一切的方法
[00:24:01.480 --> 00:24:03.480]  我們爭取不同的地位
[00:24:03.480 --> 00:24:04.480]  我們爭取很多的權勢
[00:24:04.480 --> 00:24:06.480]  爭取很多的名利
[00:24:06.480 --> 00:24:07.480]  成為一個有名有望的人
[00:24:07.480 --> 00:24:09.480]  我們可以在外表看起來很光鮮
[00:24:09.480 --> 00:24:12.480]  或者我們可以成為一些很重要的人物
[00:24:12.480 --> 00:24:13.480]  然後最終
[00:24:13.480 --> 00:24:15.480]  我們去到永恆裡面的時候
[00:24:15.480 --> 00:24:17.480]  我們變回一個馬鈴薯
[00:24:17.480 --> 00:24:19.480]  變回一個Nobody
[00:24:19.480 --> 00:24:21.480]  我們可以選擇現在我們用盡一切的方法
[00:24:21.480 --> 00:24:23.480]  去成為一個Somebody
[00:24:23.480 --> 00:24:25.480]  然後去到永恆的時候
[00:24:25.480 --> 00:24:26.480]  變回一個Nobody
[00:24:26.480 --> 00:24:28.480]  又或者我們可以選擇
[00:24:28.480 --> 00:24:31.480]  在現在在這一世的時候
[00:24:31.480 --> 00:24:35.480]  我們繼續去甘於做一個Nobody
[00:24:35.480 --> 00:24:38.480]  耶穌說到將來最後審判的時候
[00:24:38.480 --> 00:24:40.480]  神要來提升我們
[00:24:40.480 --> 00:24:42.480]  在祂永恆的國度裡面
[00:24:42.480 --> 00:24:44.480]  我們現在這群Nobody
[00:24:44.480 --> 00:24:47.480]  將會在那個國度裡面成為一群Somebody
[00:24:47.480 --> 00:24:50.480]  神將會在那個地方裡面來抬舉我們
[00:24:51.480 --> 00:24:53.480]  在整個對話裡面
[00:24:53.480 --> 00:24:54.480]  或者不是對話
[00:24:54.480 --> 00:24:55.480]  耶穌都是獨白
[00:24:55.480 --> 00:24:59.480]  在這段話裡面
[00:24:59.480 --> 00:25:00.480]  我覺得最美麗的地方是
[00:25:00.480 --> 00:25:03.480]  我們看我們覺得好像耶穌在罵這群法利賽人
[00:25:03.480 --> 00:25:05.480]  耶穌的確經常罵這群法利賽人
[00:25:05.480 --> 00:25:08.480]  但是耶穌給了他們一個選擇
[00:25:08.480 --> 00:25:10.480]  耶穌給了他們一個邀請
[00:25:10.480 --> 00:25:13.480]  如果你現在繼續嘗試
[00:25:13.480 --> 00:25:15.480]  只是去自己抬高自己的話
[00:25:15.480 --> 00:25:17.480]  將來你就會被降卑
[00:25:17.480 --> 00:25:20.480]  但是如果你現在你願意去選擇
[00:25:20.480 --> 00:25:22.480]  你去降卑你自己
[00:25:22.480 --> 00:25:24.480]  你願意謙卑下來的話
[00:25:24.480 --> 00:25:27.480]  將來你是會被提升的
[00:25:27.480 --> 00:25:29.480]  將來你是會被升高的
[00:25:29.480 --> 00:25:32.480]  我相信耶穌當祂說這番話的時候
[00:25:32.480 --> 00:25:34.480]  祂仍然是充滿著愛
[00:25:34.480 --> 00:25:36.480]  祂給他們這個選擇
[00:25:36.480 --> 00:25:38.480]  是因為祂仍然想見到
[00:25:38.480 --> 00:25:39.480]  這一群來抵擋祂
[00:25:39.480 --> 00:25:40.480]  這一群來窺探祂
[00:25:40.480 --> 00:25:42.480]  這一群來裝祂狡猾的法利賽人
[00:25:42.480 --> 00:25:44.480]  耶穌仍然想見到他們
[00:25:44.480 --> 00:25:46.480]  在那個末日的將來的時候
[00:25:46.480 --> 00:25:48.480]  在那個永恆的神的國裡面
[00:25:48.480 --> 00:25:50.480]  這一群人可以得到真正的提升
[00:25:50.480 --> 00:25:54.480]  這一群人可以享受到真正的榮譽
[00:25:54.480 --> 00:25:56.480]  耶穌的心仍然是這樣
[00:25:56.480 --> 00:25:59.480]  祂給了他們一個選擇
[00:25:59.480 --> 00:26:01.480]  我知道作為基督徒
[00:26:01.480 --> 00:26:03.480]  在教會一段時間
[00:26:03.480 --> 00:26:05.480]  我們大家都一定會聽過
[00:26:05.480 --> 00:26:06.480]  關於謙卑的教導
[00:26:06.480 --> 00:26:09.480]  我們很認識謙卑作為一種美德
[00:26:09.480 --> 00:26:12.480]  或者謙卑作為一種屬靈的特質
[00:26:12.480 --> 00:26:14.480]  但是有時候有一個陷阱
[00:26:14.480 --> 00:26:15.480]  弟兄姊妹
[00:26:15.480 --> 00:26:17.480]  如果我們用盡我們一生的努力
[00:26:17.480 --> 00:26:20.480]  來變得更加謙卑
[00:26:20.480 --> 00:26:22.480]  我們很努力地去做
[00:26:22.480 --> 00:26:24.480]  或者去說各樣
[00:26:24.480 --> 00:26:27.480]  會令人覺得我們很謙卑
[00:26:27.480 --> 00:26:29.480]  然後最終我們看自己
[00:26:29.480 --> 00:26:32.480]  嘩!我終於做到一個謙卑的人了
[00:26:32.480 --> 00:26:35.480]  嘩!我今天這樣回應
[00:26:35.480 --> 00:26:37.480]  我今天這樣跟Ivan聊完天
[00:26:37.480 --> 00:26:38.480]  這樣回應他
[00:26:38.480 --> 00:26:40.480]  其實我個人都很謙卑
[00:26:40.480 --> 00:26:43.480]  (笑聲)
[00:26:43.480 --> 00:26:45.480]  你們明白我想說什麼吧
[00:26:45.480 --> 00:26:48.480]  (笑聲)
[00:26:48.480 --> 00:26:50.480]  這就是驕傲的聲音
[00:26:50.480 --> 00:26:52.480]  (笑聲)
[00:26:52.480 --> 00:26:53.480]  如果大家
[00:26:53.480 --> 00:26:54.480]  我不知道你們有沒有看過
[00:26:54.480 --> 00:26:55.480]  或者聽過
[00:26:55.480 --> 00:26:56.480]  有一套著作
[00:26:56.480 --> 00:26:57.480]  或者一本書
[00:26:57.480 --> 00:26:58.480]  叫《Narnia》
[00:26:58.480 --> 00:26:59.480]  《納尼亞傳奇》裏面
[00:26:59.480 --> 00:27:00.480]  那位作者
[00:27:00.480 --> 00:27:01.480]  魯益思C.S.Lewis
[00:27:01.480 --> 00:27:02.480]  他是這樣說
[00:27:02.480 --> 00:27:03.480]  我讀一段說話給大家聽
[00:27:03.480 --> 00:27:04.480]  他說不要以為
[00:27:04.480 --> 00:27:06.480]  如果你遇到一個真正謙卑的人
[00:27:06.480 --> 00:27:09.480]  他會好像現在那些人所說
[00:27:09.480 --> 00:27:10.480]  那麼謙卑
[00:27:10.480 --> 00:27:11.480]  或者那麼滑頭
[00:27:11.480 --> 00:27:12.480]  那麼虛偽
[00:27:12.480 --> 00:27:13.480]  經常都說
[00:27:13.480 --> 00:27:14.480]  其實我什麼都不懂
[00:27:14.480 --> 00:27:15.480]  我一無是處的
[00:27:15.480 --> 00:27:17.480]  真正謙卑的人
[00:27:17.480 --> 00:27:19.480]  看起來可能是一個很開朗
[00:27:19.480 --> 00:27:20.480]  一個很聰明
[00:27:20.480 --> 00:27:23.480]  對你說的話充滿了興趣
[00:27:23.480 --> 00:27:24.480]  如果你不喜歡他
[00:27:24.480 --> 00:27:27.480]  那可能只是因為你對他
[00:27:27.480 --> 00:27:29.480]  因為你對於任何
[00:27:29.480 --> 00:27:31.480]  似乎過得比你輕鬆的人
[00:27:31.480 --> 00:27:33.480]  都感覺到有些的質度
[00:27:33.480 --> 00:27:34.480]  有些的妒忌
[00:27:34.480 --> 00:27:37.480]  他其實不會想到要謙卑
[00:27:37.480 --> 00:27:41.480]  事實上他根本就不會想到他自己
[00:27:41.480 --> 00:27:43.480]  先給大家拍個照
[00:27:43.480 --> 00:27:45.480]  因為下一段要讀
[00:27:45.480 --> 00:27:46.480]  OK
[00:27:46.480 --> 00:27:50.480]  有另一位的目者
[00:27:50.480 --> 00:27:51.480]  Rick Warren
[00:27:51.480 --> 00:27:52.480]  華利克牧師
[00:27:52.480 --> 00:27:54.480]  他在他有一本書
[00:27:54.480 --> 00:27:55.480]  《彪光人生》裏面
[00:27:55.480 --> 00:27:57.480]  說過一些類似再補足
[00:27:57.480 --> 00:27:58.480]  出來了
[00:27:58.480 --> 00:27:59.480]  的說話就是
[00:27:59.480 --> 00:28:03.480]  他說謙卑不是小看你自己
[00:28:03.480 --> 00:28:07.480]  謙卑是小看你自己
[00:28:07.480 --> 00:28:09.480]  謙卑不是小看你自己
[00:28:09.480 --> 00:28:10.480]  不是跟別人說
[00:28:10.480 --> 00:28:11.480]  不行的
[00:28:11.480 --> 00:28:12.480]  很差的
[00:28:12.480 --> 00:28:13.480]  我什麼都不懂的
[00:28:13.480 --> 00:28:15.480]  謙卑不是小看我們自己
[00:28:15.480 --> 00:28:18.480]  謙卑是要我們小一點去看我們自己
[00:28:18.480 --> 00:28:21.480]  謙卑是多一點去為別人著想
[00:28:21.480 --> 00:28:24.480]  謙卑的人是專注去服侍其他人
[00:28:24.480 --> 00:28:29.480]  他們根本不會想到他們自己
[00:28:29.480 --> 00:28:32.480]  問題就在這裏
[00:28:32.480 --> 00:28:34.480]  這班法理賽人
[00:28:34.480 --> 00:28:38.480]  他們太過專注在自己身上
[00:28:38.480 --> 00:28:39.480]  有沒有些時候
[00:28:39.480 --> 00:28:40.480]  我們的屬靈生命成長
[00:28:40.480 --> 00:28:43.480]  我們的專注都完全在我們自己身上
[00:28:43.480 --> 00:28:45.480]  只一味去顧著自己
[00:28:45.480 --> 00:28:49.480]  如果我們只一味去顧自己的話
[00:28:49.480 --> 00:28:51.480]  我們對義的追求
[00:28:51.480 --> 00:28:52.480]  就好像這班法理賽人一樣
[00:28:52.480 --> 00:28:56.480]  最後只會變成了自義
[00:28:56.480 --> 00:28:57.480]  如果我們只將焦點
[00:28:57.480 --> 00:29:00.480]  將專注放在自己身上的話
[00:29:00.480 --> 00:29:02.480]  我們一切對義的追求
[00:29:02.480 --> 00:29:04.480]  最後都只會變成了自義
[00:29:04.480 --> 00:29:08.480]  變成了自正義
[00:29:08.480 --> 00:29:11.480]  耶穌在接下來的那番話裏
[00:29:11.480 --> 00:29:15.480]  祂為我們提供了驕傲的解藥
[00:29:15.480 --> 00:29:16.480]  第十二節那裏說
[00:29:16.480 --> 00:29:18.480]  耶穌有對請祂的人說
[00:29:18.480 --> 00:29:21.480]  祂說你準備午飯晚餐的時候
[00:29:21.480 --> 00:29:23.480]  不要請你的朋友弟兄
[00:29:23.480 --> 00:29:25.480]  親屬或者父足的輪請
[00:29:25.480 --> 00:29:26.480]  免得他們請你回來
[00:29:26.480 --> 00:29:27.480]  你得到報答
[00:29:27.480 --> 00:29:28.480]  你擺設筵席
[00:29:28.480 --> 00:29:31.480]  要請那些貧窮殘疾
[00:29:31.480 --> 00:29:33.480]  瘸腿失明的人
[00:29:33.480 --> 00:29:34.480]  那你就有福
[00:29:34.480 --> 00:29:36.480]  因為他們沒有什麼可以報答你
[00:29:36.480 --> 00:29:38.480]  到二人復活的時候
[00:29:38.480 --> 00:29:40.480]  你要得到報答
[00:29:40.480 --> 00:29:43.480]  耶穌給我們的解藥是什麼呢
[00:29:43.480 --> 00:29:46.480]  就是多點為人著想
[00:29:46.480 --> 00:29:48.480]  如果你可以給予
[00:29:48.480 --> 00:29:50.480]  你可以去給予人的時候
[00:29:50.480 --> 00:29:53.480]  你不要去渴望有一個回報
[00:29:53.480 --> 00:29:54.480]  不要期待任何回報
[00:29:54.480 --> 00:29:56.480]  這種回報甚至包括
[00:29:56.480 --> 00:29:59.480]  別人知道了你的善行之後
[00:29:59.480 --> 00:30:00.480]  會走來稱讚你
[00:30:00.480 --> 00:30:02.480]  哇!Ivan真是很好啊
[00:30:02.480 --> 00:30:03.480]  他上次請我吃飯啊
[00:30:03.480 --> 00:30:05.480]  不要期望這些回報
[00:30:05.480 --> 00:30:07.480]  不是說他期望我
[00:30:07.480 --> 00:30:09.480]  是稱讚他請我吃飯
[00:30:09.480 --> 00:30:11.480]  無論如何
[00:30:11.480 --> 00:30:14.480]  耶穌在《馬太福音》裡
[00:30:14.480 --> 00:30:16.480]  在登山補訓裡也說
[00:30:16.480 --> 00:30:17.480]  當你行善的時候
[00:30:17.480 --> 00:30:18.480]  你右手行善
[00:30:18.480 --> 00:30:20.480]  不要讓你的左手知道
[00:30:20.480 --> 00:30:22.480]  不要期望這些回報
[00:30:22.480 --> 00:30:23.480]  因為當你行善
[00:30:23.480 --> 00:30:24.480]  當你慷慨
[00:30:24.480 --> 00:30:25.480]  當你去給予
