
[00:00:00.000 --> 00:00:06.000]  多謝Ivan,我有個問題想問的,為什麼你去完日本之後帶了一個韓國的髮型回來?
[00:30:28.000 --> 00:30:32.000]  我們經常都說,溝通對關係是非常重要
[00:30:32.000 --> 00:30:35.000]  但我想說,反過來其實都同樣成立
[00:30:35.000 --> 00:30:39.000]  你的關係會決定你怎樣去溝通
[00:30:39.000 --> 00:30:44.000]  更加準確是說,你在這段關係裏跟對方的親密程度
[00:30:44.000 --> 00:30:47.000]  或者你對他那份的熱情,你對他的愛
[00:30:47.000 --> 00:30:50.000]  會驅使你怎樣用什麼方式去跟他溝通
[00:30:50.000 --> 00:30:53.000]  或者會驅使到你有多願意跟他分享
[00:30:53.000 --> 00:30:58.000]  或者會影響到你跟他溝通的頻率
[00:30:58.000 --> 00:31:03.000]  如果保羅說,我們要不住的祈禱,不停地跟神聊天
[00:31:03.000 --> 00:31:07.000]  你問我什麼方法可以做得到,我只想到一個方法
[00:31:07.000 --> 00:31:13.000]  就是你跟神聊天,要好像你跟一個你剛剛跟他墮入愛河的人聊天一樣
[00:31:13.000 --> 00:31:16.000]  或者那個是你最好的朋友
[00:31:16.000 --> 00:31:22.000]  如果那個不是你的愛人,那個不是你的老伴的話
[00:31:22.000 --> 00:31:25.000]  你們知不知道什麼是老伴?
[00:31:25.000 --> 00:31:29.000]  可能錯了群眾,你的老友記那些,死檔
[00:31:29.000 --> 00:31:34.000]  我在說什麼?
[00:31:34.000 --> 00:31:39.000]  如果你不是跟你的愛人或者你的老友在聊天的話
[00:31:39.000 --> 00:31:44.000]  叫你不停地跟他聊天,你只會覺得這是一個負擔
[00:31:44.000 --> 00:31:48.000]  好像要回覆老闆電郵,回覆老闆訊息那樣
[00:31:48.000 --> 00:31:52.000]  唯有神是你的愛人,你才會覺得
[00:31:52.000 --> 00:31:55.000]  我隨時跟他聊天,簡直好到不得了
[00:31:55.000 --> 00:31:58.000]  我根本一有事發生,我就想跟他聊天
[00:31:58.000 --> 00:32:03.000]  你的關係會決定你溝通的方式,溝通的頻密次數
[00:32:03.000 --> 00:32:06.000]  所以保羅教導我們不斷地祈禱的時候
[00:32:06.000 --> 00:32:12.000]  他是邀請我們進入跟神一個更加深更加親密的關係裡面
[00:32:12.000 --> 00:32:16.000]  一種你會想不斷跟他交流的關係
[00:32:16.000 --> 00:32:20.000]  最後就是保羅說要凡事借因
[00:32:20.000 --> 00:32:23.000]  這句話經常都觸礁
[00:32:23.000 --> 00:32:27.000]  很tricky的一句話
[00:32:27.000 --> 00:32:31.000]  因為這個很多時候是很多人拿出來
[00:32:31.000 --> 00:32:34.000]  然後就覺得有什麼可能,怎麼可能做得到
[00:32:34.000 --> 00:32:37.000]  如果你遇到很差的事怎麼辦
[00:32:37.000 --> 00:32:39.000]  Anyway,第一件事我們知道
[00:32:39.000 --> 00:32:42.000]  這裡保羅不是說的,他是凡事借因
[00:32:42.000 --> 00:32:44.000]  這個翻譯本身都是一般般
[00:32:44.000 --> 00:32:45.000]  英文這裡翻譯好一點
[00:32:45.000 --> 00:32:48.000]  Keep thanks in all circumstances
[00:32:48.000 --> 00:32:50.000]  即是你在每一個處境裡面去感恩
[00:32:50.000 --> 00:32:53.000]  他不是叫你為每一個處境,為每一件事去感恩
[00:32:53.000 --> 00:32:55.000]  這是第一件事
[00:32:55.000 --> 00:32:58.000]  也不是要我們養成一種假感恩
[00:32:58.000 --> 00:33:01.000]  即是敷衍感恩,敷衍感恩的習慣
[00:33:01.000 --> 00:33:04.000]  例如今天塞車,我上班遲到
[00:33:04.000 --> 00:33:07.000]  不過神啊我感謝你,起碼我沒穿沒爛
[00:33:07.000 --> 00:33:10.000]  撞車的時候不是我也能回來,安全啊
[00:33:10.000 --> 00:33:13.000]  真的會打冷顫,我聽到這些
[00:33:13.000 --> 00:33:17.000]  感恩的行為的核心
[00:33:17.000 --> 00:33:22.000]  應該是一顆很真誠,感謝感恩的心
[00:33:22.000 --> 00:33:25.000]  中文聽起來很奇怪,不過英文會順口一點
[00:33:25.000 --> 00:33:30.000]  At the heart of thanksgiving, it's a truly thankful heart
[00:33:30.000 --> 00:33:33.000]  應該是從這裡開始發生
[00:33:33.000 --> 00:33:35.000]  應該是發自內心,是真誠
[00:33:35.000 --> 00:33:39.000]  提到感恩的時候,我想在這裡去區分感恩的行為
[00:33:39.000 --> 00:33:44.000]  和感恩作為一種態度,或者是一種生活的方式
[00:33:44.000 --> 00:33:48.000]  又是這樣,說作為爸爸,我現在不停教兩個女兒
[00:33:48.000 --> 00:33:50.000]  要say thank you,要say thank you
[00:33:50.000 --> 00:33:52.000]  人家給你什麼,要say thank you
[00:33:52.000 --> 00:33:55.000]  但我想告訴你,我的目標從來都不是
[00:33:55.000 --> 00:33:59.000]  希望他們將來收到禮物,或者有人去幫他們的時候
[00:33:59.000 --> 00:34:02.000]  作出一些很機械式的回應
[00:34:02.000 --> 00:34:06.000]  我真正的盼望是透過這種不斷跟別人說thank you的
[00:34:06.000 --> 00:34:09.000]  一個行為,一個練習的時候
[00:34:09.000 --> 00:34:13.000]  他會建立到一種持續不斷的思維模式
[00:34:13.000 --> 00:34:16.000]  他會去欣賞,他會去珍惜
[00:34:16.000 --> 00:34:19.000]  在他生命裡面那些美好的東西
[00:34:19.000 --> 00:34:23.000]  他會帶著一個感恩的心去過他的人生
[00:34:23.000 --> 00:34:26.000]  這個不只是一刻的情緒,一刻的感受
[00:34:26.000 --> 00:34:29.000]  而是一個可以持久的一個性
[00:34:29.000 --> 00:34:31.000]  在他生命裡面成為他一個性格的特質
[00:34:31.000 --> 00:34:34.000]  我不需要他們每次當我幫他換尿片
[00:34:34.000 --> 00:34:36.000]  我遞一張tissue給他的時候
[00:34:36.000 --> 00:34:38.000]  跟我說多謝來證明什麼
[00:34:38.000 --> 00:34:41.000]  我不是因為我要他多謝我
[00:34:41.000 --> 00:34:44.000]  不是因為我真的很好,你多謝我,令我自信心又好一點
[00:34:44.000 --> 00:34:46.000]  我不是要這些東西
[00:34:46.000 --> 00:34:49.000]  我要他去說多謝,我這麼堅持要他去說多謝
[00:34:49.000 --> 00:34:51.000]  是因為為了他去著想
[00:34:51.000 --> 00:34:56.000]  我是想他學會什麼是一個感恩的態度
[00:34:56.000 --> 00:35:00.000]  在近年的心理學的研究裡面
[00:35:00.000 --> 00:35:03.000]  其實感恩是一個很大的課題
[00:35:03.000 --> 00:35:05.000]  絕大多數的心理學家都同意
[00:35:05.000 --> 00:35:08.000]  感恩的態度是會影響人
[00:35:08.000 --> 00:35:11.000]  怎樣去理解他身邊所發生的事
[00:35:11.000 --> 00:35:14.000]  令到他們會更加有resilience
[00:35:14.000 --> 00:35:17.000]  即是更加面對困難的時候,他們更加有韌力
[00:35:17.000 --> 00:35:20.000]  以及他們會更加樂觀,更加積極
[00:35:20.000 --> 00:35:22.000]  有感恩思維的那些mindset的人
[00:35:22.000 --> 00:35:26.000]  往往會專注在他們有什麼,而不是他們沒有什麼
[00:35:26.000 --> 00:35:31.000]  這個會為他們帶來很多的滿足和情緒會更加穩定
[00:35:31.000 --> 00:35:33.000]  我接下來很快地讀一讀
[00:35:33.000 --> 00:35:38.000]  這篇文章我是在美國國家醫學圖書館裡面找到的
[00:35:38.000 --> 00:35:39.000]  等我讀出來
[00:35:39.000 --> 00:35:42.000]  他說感恩的定義不一定是其實不容易
[00:35:42.000 --> 00:35:47.000]  可以是一種情感態度、道德、美德、習慣、人格特質
[00:35:47.000 --> 00:35:50.000]  skip少少,他說感恩是一種輕盈的表達
[00:35:50.000 --> 00:35:55.000]  並不一定需要一個好的事,並不一定需要一件好的事來觸發
[00:35:55.000 --> 00:35:59.000]  這個令到人在負面的經歷或者困難的時候
[00:35:59.000 --> 00:36:02.000]  都可以保持感恩的感覺,而且安慰
[00:36:02.000 --> 00:36:06.000]  感恩不只是你遇到好的事的時候才會觸發的情緒
[00:36:06.000 --> 00:36:09.000]  一個有感恩思維,一個有感恩態度的人
[00:36:09.000 --> 00:36:12.000]  當他在經歷生命很艱難的時候
[00:36:12.000 --> 00:36:15.000]  他都可以有這種感恩的態度
[00:36:15.000 --> 00:36:17.000]  最後我講最後一段,最後一句
[00:36:17.000 --> 00:36:21.000]  他說研究的結果指出感恩的行為可以作為輔助治療
[00:36:21.000 --> 00:36:27.000]  幫助舒緩焦慮和抑鬱,並增強一般人的正向情緒
[00:36:27.000 --> 00:36:30.000]  現在在美國或者在這個世界上
[00:36:30.000 --> 00:36:32.000]  西方社會的心理學的專家
[00:36:32.000 --> 00:36:37.000]  當他們要去醫治抑鬱,要去醫治焦慮的時候
[00:36:37.000 --> 00:36:40.000]  他們是教人,你就每天寫一些感恩事項出來
[00:36:40.000 --> 00:36:43.000]  有些時候他們就說I thank the universe
[00:36:43.000 --> 00:36:45.000]  我只是多謝這個宇宙
[00:36:45.000 --> 00:36:47.000]  他們都不是只是在多謝神
[00:36:47.000 --> 00:36:50.000]  但就算他不是在多謝神的時候
[00:36:50.000 --> 00:36:55.000]  他的生命或者他面對的情緒狀況已經有好轉
[00:36:55.000 --> 00:36:56.000]  即是什麼呢?
[00:36:56.000 --> 00:36:59.000]  我們經常看聖經的經文講到感恩感謝經文
[00:36:59.000 --> 00:37:01.000]  都是強調我們感謝神是因為祂配得
[00:37:01.000 --> 00:37:03.000]  是因為祂為我們做了很多事
[00:37:03.000 --> 00:37:06.000]  但心理學的研究告訴我們
[00:37:06.000 --> 00:37:10.000]  在我們表達感恩的時候
[00:37:10.000 --> 00:37:13.000]  原來我們自己已經是最大的得益者
[00:37:13.000 --> 00:37:16.000]  你以為是因為神要你多謝祂嗎?
[00:37:16.000 --> 00:37:20.000]  就好像我做爸爸,我真的有個女兒多謝我嗎?
[00:37:20.000 --> 00:37:25.000]  原來當他活在這個感恩的生活模式裡面的時候
[00:37:25.000 --> 00:37:28.000]  原來他是那個首先得著益處的人
[00:37:28.000 --> 00:37:33.000]  剛才有一點時間有限
[00:37:33.000 --> 00:37:39.000]  不過我想講的就是感恩不是只是適用在一些好的時候
[00:37:39.000 --> 00:37:41.000]  好事發生的時候
[00:37:41.000 --> 00:37:44.000]  感恩可以給我們有更大的韌力
[00:37:44.000 --> 00:37:47.000]  在艱難的時候去堅持下去
[00:37:47.000 --> 00:37:52.000]  剛才我提到保羅寫這封信給接曬留尼加教會的人
[00:37:52.000 --> 00:37:55.000]  他們面對著很大的挑戰,很大的逼迫
[00:37:55.000 --> 00:37:57.000]  甚至保羅他在這封信裡寫
[00:37:57.000 --> 00:38:03.000]  他說我想你們在你們所信的道上面去堅固去勸慰你們
[00:38:03.000 --> 00:38:06.000]  免得有些人因為這些患難去搖動
[00:38:06.000 --> 00:38:11.000]  你們自己知道我們受患難原來是命定
[00:38:11.000 --> 00:38:15.000]  保羅他說原來我們在這個世界上受到很多的患難
[00:38:15.000 --> 00:38:22.000]  原來我們是命定我們要在世界裡面去經歷這些的患難
[00:38:22.000 --> 00:38:25.000]  耶穌自己也說在這個世界上你會有苦難
[00:38:25.000 --> 00:38:28.000]  但不用怕因為我已經勝過了這個世界
[00:38:28.000 --> 00:38:31.000]  保羅說這些事情是會發生的
[00:38:31.000 --> 00:38:33.000]  所以當每一年結束的時候
[00:38:33.000 --> 00:38:38.000]  我會問我自己究竟這一年我只是go through了
[00:38:38.000 --> 00:38:41.000]  還是我有grow through了呢
[00:38:41.000 --> 00:38:45.000]  而往往在過去這幾年的經歷裡告訴我
[00:38:45.000 --> 00:38:52.000]  每一次如果過一年裡我經歷了一些非常非常非常艱難的時刻
[00:38:52.000 --> 00:38:56.000]  那些我簡直是我想神下你要不拿走我
[00:38:56.000 --> 00:38:58.000]  要不我都不想做人
[00:38:58.000 --> 00:39:00.000]  或者我真的覺得很辛苦我不想再面對
[00:39:00.000 --> 00:39:04.000]  神要你拿走每當我經歷過這樣的時刻的時候
[00:39:04.000 --> 00:39:06.000]  我基本上可以寫包單過一年
[00:39:06.000 --> 00:39:13.000]  我知道我grow through了這一年
[00:39:13.000 --> 00:39:16.000]  我在人生裡面很多不同的場合
[00:39:16.000 --> 00:39:20.000]  或者很多不同的場景裡面去遇見過神
[00:39:20.000 --> 00:39:23.000]  有些時候是去露營神來呼召我
[00:39:23.000 --> 00:39:26.000]  神跟我說話或者有很多很精彩的時刻
[00:39:26.000 --> 00:39:30.000]  不過我想告訴你在我人生裡面
[00:39:30.000 --> 00:39:33.000]  那些當我在低谷裡面去遇見神的時間
[00:39:33.000 --> 00:39:35.000]  那些經歷是在我人生裡面
[00:39:35.000 --> 00:39:40.000]  我不會拿任何的東西來交換
[00:39:40.000 --> 00:39:42.000]  頂智妹今天我們可以在患難裡面
[00:39:42.000 --> 00:39:45.000]  這個我們命定了的患難裡面
[00:39:45.000 --> 00:39:48.000]  我們在那個地方裡面去遇見神
[00:39:48.000 --> 00:39:50.000]  在那個痛情的相遇
[00:39:50.000 --> 00:39:52.000]  是沒有其他東西可以代替的
[00:39:52.000 --> 00:39:53.000]  當大衛寫一句話
[00:39:53.000 --> 00:39:56.000]  我雖然走過死刃的幽谷 但我不怕遭害
[00:39:56.000 --> 00:39:59.000]  因為你的匠 你的肝都安慰我
[00:39:59.000 --> 00:40:03.000]  不會在青草地上你感受到什麼叫你的匠你的肝安慰我
[00:40:03.000 --> 00:40:05.000]  是要在死刃的幽谷裡面
[00:40:05.000 --> 00:40:08.000]  你才會經歷得到一個神的屬性
[00:40:08.000 --> 00:40:11.000]  那個牧羊人帶著匠和帶著肝來安慰你的屬性
[00:40:11.000 --> 00:40:14.000]  在那個地方裡面才會發生得到
[00:40:14.000 --> 00:40:15.000]  所以頂智妹我不是說
[00:40:15.000 --> 00:40:17.000]  神啊你帶我去死刃幽谷
[00:40:17.000 --> 00:40:18.000]  我不是叫你這樣做
[00:40:18.000 --> 00:40:21.000]  不過我說如果在你的人生裡面
[00:40:21.000 --> 00:40:23.000]  其實聖經耶穌保祿都說了
[00:40:23.000 --> 00:40:25.000]  你一定會面對死刃幽谷
[00:40:25.000 --> 00:40:28.000]  你一定會面對患難的時候
[00:40:28.000 --> 00:40:31.000]  我為你的禱告是你不需要怕
[00:40:31.000 --> 00:40:34.000]  你不要想著什麼時候可以逃脫
[00:40:34.000 --> 00:40:38.000]  你可以從今天開始有一個paradigm shift
[00:40:38.000 --> 00:40:40.000]  我在這個患難裡面
[00:40:40.000 --> 00:40:43.000]  我怎樣可以遇見神
[00:40:43.000 --> 00:40:47.000]  而在這個患難裡面怎樣可以遇見神呢
[00:40:47.000 --> 00:40:50.000]  回到基本功裡面
[00:40:50.000 --> 00:40:54.000]  如果你在生命裡面遇到一個很艱難的時刻
[00:40:54.000 --> 00:40:58.000]  你仍然可以在敬拜裡面令你常常喜樂
[00:40:58.000 --> 00:41:01.000]  你知道神是你最好的朋友
[00:41:01.000 --> 00:41:03.000]  你可以不斷地跟祂聊天
[00:41:03.000 --> 00:41:05.000]  不斷地跟祂禱告
[00:41:05.000 --> 00:41:07.000]  你在不同的情況裡面
[00:41:07.000 --> 00:41:11.000]  你仍然可以做一個感恩的人
[00:41:11.000 --> 00:41:14.000]  不是為每一件你遇到的艱難去感恩
[00:41:14.000 --> 00:41:18.000]  而是你本身就是一個活在感恩裡面的人
[00:41:18.000 --> 00:41:20.000]  如果你是一個這樣的人
[00:41:20.000 --> 00:41:23.000]  你願意進入這個spiritual discipline
[00:41:23.000 --> 00:41:27.000]  這種屬靈的操練裡面的話
[00:41:27.000 --> 00:41:29.000]  你會在這個幽谷
[00:41:29.000 --> 00:41:31.000]  你會在這個患難裡面
[00:41:31.000 --> 00:41:33.000]  你跟神的相遇
[00:41:33.000 --> 00:41:36.000]  將會是你在其他地方裡面
[00:41:36.000 --> 00:41:41.000]  不會經歷得到
[00:41:41.000 --> 00:41:44.000]  我想我們有一個祈禱的時刻
[00:41:44.000 --> 00:41:45.000]  時間有限
[00:41:45.000 --> 00:41:47.000]  我知道要很快地去祈禱
[00:41:47.000 --> 00:41:49.000]  不如敬拜隊可以先回來
[00:41:49.000 --> 00:41:50.000]  還有弟兄姊妹
[00:41:50.000 --> 00:41:52.000]  我邀請你閉上你的眼
[00:41:52.000 --> 00:41:58.000]  我們這裡有很多人
[00:41:58.000 --> 00:42:00.000]  我都不知道我們每一個人的生命裡面
[00:42:00.000 --> 00:42:03.000]  正在經歷著什麼
[00:42:03.000 --> 00:42:06.000]  不過如果我們中間有一些弟兄姊妹
[00:42:06.000 --> 00:42:10.000]  當我們講到什麼叫患難
[00:42:10.000 --> 00:42:11.000]  什麼叫艱難
[00:42:11.000 --> 00:42:14.000]  什麼叫死入幽谷
[00:42:14.000 --> 00:42:17.000]  你是那個會有共鳴會有同感的人
[00:42:17.000 --> 00:42:20.000]  你知道這個是我的話
[00:42:20.000 --> 00:42:22.000]  如果你說你願意
[00:42:22.000 --> 00:42:24.000]  在這個時間你的祈禱
[00:42:24.000 --> 00:42:26.000]  不是主啊你帶我走
[00:42:26.000 --> 00:42:28.000]  你讓我離開這裡
[00:42:28.000 --> 00:42:31.000]  如果你說今天我願意有一個paradigm shift
[00:42:31.000 --> 00:42:33.000]  你說我願意改變我的思維
[00:42:33.000 --> 00:42:35.000]  我開始去祈禱
[00:42:35.000 --> 00:42:37.000]  主啊你讓我在這裡去遇見你
[00:42:37.000 --> 00:42:40.000]  讓我回到那些最基本的
[00:42:40.000 --> 00:42:42.000]  屬靈的操練裡面
[00:42:42.000 --> 00:42:45.000]  讓我在那裡可以見到你是一個怎樣的神
[00:42:45.000 --> 00:42:47.000]  讓我去經歷你
[00:42:47.000 --> 00:42:51.000]  如果這個是你的話
[00:42:51.000 --> 00:42:54.000]  我們繼續閉上眼
[00:42:54.000 --> 00:42:56.000]  不過如果這個是你的話
[00:42:56.000 --> 00:42:58.000]  我想為你祈禱
[00:42:58.000 --> 00:42:59.000]  你可以做的是
[00:42:59.000 --> 00:43:02.000]  大家現在的眼都基本上都閉上了
[00:43:02.000 --> 00:43:04.000]  你可以輕輕在你的位置舉一舉手
[00:43:04.000 --> 00:43:07.000]  讓我知道我想知道我要
[00:43:07.000 --> 00:43:09.000]  誰我可以祈禱
[00:43:13.000 --> 00:43:15.000]  我們一起祈禱啊
[00:43:15.000 --> 00:43:27.000]  天父你是那個
[00:43:27.000 --> 00:43:30.000]  會來親近我們的爸爸
[00:43:30.000 --> 00:43:32.000]  你是那個來尋找我們的爸爸
[00:43:32.000 --> 00:43:39.000]  在2025年開始你
[00:43:41.000 --> 00:43:45.000]  你呼召我們和你進入一個更加深的關係裡面
[00:43:45.000 --> 00:43:50.000]  可能我們這一年有些人會在
[00:43:50.000 --> 00:43:53.000]  高山在高峰裡面遇見你
[00:43:53.000 --> 00:43:56.000]  可能我們有些人會在平地裡面遇見你
[00:43:56.000 --> 00:44:00.000]  但我們剛才中間的弟兄姊妹都舉了手說
[00:44:00.000 --> 00:44:03.000]  他們現在在那個幽谷裡面
[00:44:03.000 --> 00:44:06.000]  他們在那個低谷裡面他們都很想遇見你
[00:44:06.000 --> 00:44:09.000]  爸爸我知道不是我
[00:44:09.000 --> 00:44:11.000]  他們有多大聲去呼喊
[00:44:11.000 --> 00:44:13.000]  不是我們情詞有多迫切
[00:44:13.000 --> 00:44:16.000]  而是你本身就很迫切想來找我們
[00:44:16.000 --> 00:44:22.000]  所以我求你的靈現在
[00:44:22.000 --> 00:44:24.000]  囂觀在這個地方裡面
[00:44:24.000 --> 00:44:26.000]  特別是那些舉起手說
[00:44:26.000 --> 00:44:28.000]  天父我現在在這個幽谷裡面
[00:44:28.000 --> 00:44:29.000]  我很想經歷到你
[00:44:29.000 --> 00:44:31.000]  我很想見到你
[00:44:31.000 --> 00:44:33.000]  我很想觸摸到你
[00:44:33.000 --> 00:44:38.000]  天父我求你現在就來去遇見他們
[00:44:38.000 --> 00:44:40.000]  在這一年裡面
[00:44:40.000 --> 00:44:43.000]  在他們現在這個經歷這個時刻裡面
[00:44:43.000 --> 00:44:45.000]  來跟他們一起
[00:44:45.000 --> 00:44:46.000]  捉緊他們
[00:44:46.000 --> 00:44:48.000]  抱緊他們
[00:44:48.000 --> 00:44:51.000]  讓他們可以第一時間去經歷
[00:44:51.000 --> 00:44:54.000]  什麼叫做在死人幽谷裡面
[00:44:54.000 --> 00:44:56.000]  我不怕遭害
[00:44:56.000 --> 00:44:58.000]  因為你的象
[00:44:58.000 --> 00:44:59.000]  你的肝
[00:44:59.000 --> 00:45:01.000]  會安慰我
[00:45:01.000 --> 00:45:03.000]  就讓我們今年在
[00:45:03.000 --> 00:45:05.000]  無論什麼處境裡面都好
[00:45:06.000 --> 00:45:09.000]  我們繼續在主裡面去喜樂
[00:45:09.000 --> 00:45:10.000]  繼續跟你
[00:45:10.000 --> 00:45:11.000]  向著你去禱告
[00:45:11.000 --> 00:45:13.000]  跟你去聊天
[00:45:13.000 --> 00:45:15.000]  我們成為一個感恩的人
[00:45:15.000 --> 00:45:17.000]  在所有的場合處境裡面
[00:45:17.000 --> 00:45:18.000]  我們都知道
[00:45:18.000 --> 00:45:20.000]  怎樣做一個感恩的人
[00:45:20.000 --> 00:45:23.000]  主我們感謝你
[00:45:23.000 --> 00:45:25.000]  我們這樣禱告
[00:45:25.000 --> 00:45:27.000]  是奉耶穌命求
[00:45:27.000 --> 00:45:28.000]  Amen
