
[00:00:00.000 --> 00:00:02.000]  我們給Ivan掌聲,好嗎?
[00:16:11.000 --> 00:16:14.000]  我們要背的就是除了我相信全能的上帝
[00:16:14.000 --> 00:16:15.000]  我相信耶穌,我相信聖靈
[00:16:15.000 --> 00:16:18.000]  最後是在說我相信身體會復活
[00:16:18.000 --> 00:16:20.000]  我相信永生
[00:16:20.000 --> 00:16:23.000]  這裏說到當耶穌再回來的時候
[00:16:23.000 --> 00:16:26.000]  我們會一起去經歷這種身體的復活
[00:16:26.000 --> 00:16:29.000]  而保羅說這是一個不扭壞的身體
[00:16:29.000 --> 00:16:32.000]  因為在我們渡過永恆的地方裏面
[00:16:32.000 --> 00:16:36.000]  是不再有死亡,不再有疾病,不再有衰老
[00:16:36.000 --> 00:16:40.000]  生、老、病、死,只會剩下生一件事在那裏
[00:16:40.000 --> 00:16:43.000]  而今天我想和大家去Zoom in
[00:16:43.000 --> 00:16:47.000]  去看一看剛才我們所讀的那段經文裏面的一個字
[00:16:47.000 --> 00:16:50.000]  那個救字,拯救的救字
[00:16:50.000 --> 00:16:52.000]  在希臘語的原文裏面
[00:16:52.000 --> 00:16:54.000]  這個字叫做Sozo
[00:16:54.000 --> 00:16:56.000]  這個字不單止說到有拯救的意思
[00:16:56.000 --> 00:17:00.000]  在聖經的其他地方,它出現的時候還會被翻譯成
[00:17:00.000 --> 00:17:03.000]  醫治,使人痊癒或復原等等
[00:17:03.000 --> 00:17:07.000]  例如在《寄居的福音》書裏面都提到有一個血漏病的女子
[00:17:07.000 --> 00:17:09.000]  來摸耶穌的衣服
[00:17:09.000 --> 00:17:11.000]  她心裏想如果我這樣做的時候
[00:17:11.000 --> 00:17:15.000]  我就會得到痊癒,我就會得到Sozo
[00:17:15.000 --> 00:17:17.000]  又例如在《路加福音》裏面記載了
[00:17:17.000 --> 00:17:20.000]  當耶穌叫污鬼離開一個人的時候
[00:17:20.000 --> 00:17:23.000]  聖經裏面形容那個人就Sozo
[00:17:23.000 --> 00:17:25.000]  和合本都是翻譯成得救
[00:17:25.000 --> 00:17:29.000]  但英文就翻譯成那個人被醫治
[00:17:29.000 --> 00:17:31.000]  He is healed
[00:17:31.000 --> 00:17:35.000]  Sozo這個字說到拯救,說到醫治的意思
[00:17:35.000 --> 00:17:39.000]  但其實新約還有其他字來講醫治這個意思
[00:17:39.000 --> 00:17:42.000]  例如叫做therapy
[00:17:42.000 --> 00:17:46.000]  這個字也就是我們今天如何得到therapy
[00:17:46.000 --> 00:17:50.000]  如何得到治療,這個字是希列文演變出來的
[00:17:50.000 --> 00:17:57.000]  但這個字therapy本身是在形容生理層面所得到的醫治
[00:17:57.000 --> 00:18:01.000]  而Sozo這個字反而是在說一種更加廣闊的層面
[00:18:01.000 --> 00:18:05.000]  很多時候不單是牽涉到生理上身體上的醫治
[00:18:05.000 --> 00:18:07.000]  還包含到我們靈性上的醫治
[00:18:07.000 --> 00:18:10.000]  所表達的是一種全人的醫治
[00:18:10.000 --> 00:18:13.000]  一個全人的拯救
[00:18:13.000 --> 00:18:17.000]  今天很多時候我們傳講耶穌的好消息的時候
[00:18:17.000 --> 00:18:20.000]  我們都只是說我們的靈魂會得到拯救
[00:18:20.000 --> 00:18:25.000]  我們只是提到信耶穌得永生,將來會上天堂
[00:18:25.000 --> 00:18:27.000]  所以很多人經常問我們
[00:18:27.000 --> 00:18:30.000]  信耶穌為什麼不去到最後一秒才相信
[00:18:30.000 --> 00:18:31.000]  然後我就上天堂
[00:18:31.000 --> 00:18:33.000]  如果我們所傳的福音
[00:18:33.000 --> 00:18:35.000]  或者我們對福音的理解
[00:18:35.000 --> 00:18:37.000]  只不過是福音是關於將來的事的話
[00:18:37.000 --> 00:18:40.000]  那你永遠都不會解答到這條問題
[00:18:40.000 --> 00:18:44.000]  如果我們不知道原來這裡當耶穌的名字是Sozo
[00:18:44.000 --> 00:18:47.000]  而這個Sozo的意思不單是說靈魂的得救
[00:18:47.000 --> 00:18:48.000]  將來的得救
[00:18:48.000 --> 00:18:50.000]  是說我們今天要得到醫治
[00:18:50.000 --> 00:18:53.000]  一個全人的醫治,全人的拯救的話
[00:18:53.000 --> 00:18:54.000]  我們永遠都不知道
[00:18:54.000 --> 00:18:58.000]  我們在這個世界上為什麼要在這裡嘔這麼久
[00:18:58.000 --> 00:19:01.000]  耶穌這裡所說的是一種全人的醫治
[00:19:01.000 --> 00:19:03.000]  全人的拯救
[00:19:03.000 --> 00:19:05.000]  包括到我們靈性上的拯救
[00:19:05.000 --> 00:19:10.000]  包括我們情緒上的,精神上的,身體上的醫治
[00:19:10.000 --> 00:19:14.000]  這個才是完整的,全被的一個福音
[00:19:14.000 --> 00:19:16.000]  耶穌在這個世界上
[00:19:16.000 --> 00:19:19.000]  祂除了自己來醫病,趕鬼
[00:19:19.000 --> 00:19:21.000]  來傳揚神的國
[00:19:21.000 --> 00:19:23.000]  去證明神的國已經臨到的時候
[00:19:23.000 --> 00:19:27.000]  祂透過Sozo來見證神國之外
[00:19:27.000 --> 00:19:30.000]  祂也猜拳祂的門徒去做
[00:19:30.000 --> 00:19:33.000]  我們一起看看路加福音第九章怎麼說
[00:19:33.000 --> 00:19:35.000]  那裡說耶穌叫齊了他的十二使徒來
[00:19:35.000 --> 00:19:39.000]  給他們能力和權柄去制服一切的鬼
[00:19:39.000 --> 00:19:40.000]  去醫治疾病
[00:19:40.000 --> 00:19:43.000]  猜遣他們去宣講神的國
[00:19:43.000 --> 00:19:44.000]  去醫治病人
[00:19:44.000 --> 00:19:46.000]  這裡說到原來耶穌
[00:19:46.000 --> 00:19:48.000]  他這樣去醫治,去趕鬼
[00:19:48.000 --> 00:19:50.000]  是靠著他的權柄
[00:19:50.000 --> 00:19:53.000]  而且他說耶穌也給了這種權柄,這種能力
[00:19:53.000 --> 00:19:55.000]  那些跟隨他的人
[00:19:55.000 --> 00:19:57.000]  我們很熟悉的大使命
[00:19:57.000 --> 00:19:59.000]  我們經常背的馬太福音第28章
[00:19:59.000 --> 00:20:01.000]  當耶穌升天之前,祂說的就是
[00:20:01.000 --> 00:20:02.000]  我們很多時候就是
[00:20:02.000 --> 00:20:04.000]  所以你們要去
[00:20:04.000 --> 00:20:07.000]  但是為什麼是所以呢?
[00:20:07.000 --> 00:20:08.000]  前面那句是什麼?
[00:20:08.000 --> 00:20:12.000]  天上地下的權柄已經賜了給我
[00:20:12.000 --> 00:20:14.000]  所以你們要去
[00:20:14.000 --> 00:20:17.000]  那個因果的關係
[00:20:17.000 --> 00:20:20.000]  原因是因為耶穌已經得著了
[00:20:20.000 --> 00:20:22.000]  天上地下所有的權柄
[00:20:22.000 --> 00:20:25.000]  而且祂將這種權柄交託給他的教會
[00:20:25.000 --> 00:20:26.000]  所以我們要去
[00:20:26.000 --> 00:20:29.000]  我們要這樣去傳揚神的國
[00:20:29.000 --> 00:20:32.000]  我們一路繼續去看使徒行尊
[00:20:32.000 --> 00:20:33.000]  在耶穌復活升天之後
[00:20:33.000 --> 00:20:37.000]  門徒就是這樣去傳耶穌和天國的福音
[00:20:37.000 --> 00:20:40.000]  依治成為了一個指定的動作
[00:20:40.000 --> 00:20:43.000]  有一次彼得和約翰在聖殿的門口
[00:20:43.000 --> 00:20:46.000]  去依治了一個天生是跛腳的人
[00:20:46.000 --> 00:20:48.000]  他們是怎麼做得到的呢?
[00:20:48.000 --> 00:20:52.000]  他們就是奉耶穌基督的名
[00:20:52.000 --> 00:20:54.000]  奉那撒勒耶穌基督的名
[00:20:54.000 --> 00:20:57.000]  耶穌的名字就是拯救
[00:20:57.000 --> 00:20:58.000]  就是依治
[00:20:58.000 --> 00:21:00.000]  在他的名字裡面就有那個權柄
[00:21:00.000 --> 00:21:03.000]  當我們去奉他的名來這樣做的時候
[00:21:03.000 --> 00:21:07.000]  我們就是行駛耶穌賜給我們的權柄
[00:21:07.000 --> 00:21:09.000]  來去依治人
[00:21:09.000 --> 00:21:13.000]  讓人看到神的國已經臨到這個地上
[00:21:13.000 --> 00:21:15.000]  但是當時耶路撒冷的領袖
[00:21:15.000 --> 00:21:18.000]  他們一知道之後就抓了彼得和約翰
[00:21:18.000 --> 00:21:19.000]  就問他們
[00:21:19.000 --> 00:21:21.000]  你們憑什麼能力
[00:21:21.000 --> 00:21:23.000]  奉誰的名來做這件事
[00:21:23.000 --> 00:21:25.000]  彼得直接的去回應他
[00:21:25.000 --> 00:21:28.000]  我們奉的就是你們釘在十字架上
[00:21:28.000 --> 00:21:34.000]  但是上帝使得他從死人中復活的那撒勒耶穌基督之名
[00:21:34.000 --> 00:21:37.000]  除他以外別無拯救
[00:21:37.000 --> 00:21:41.000]  因為天下人間沒有此刻別的名
[00:21:41.000 --> 00:21:43.000]  沒有第二個名字了
[00:21:43.000 --> 00:21:45.000]  我們可以靠著得救
[00:21:45.000 --> 00:21:48.000]  我們可以靠著得到訴訟
[00:21:48.000 --> 00:21:50.000]  可以得到一個全人的拯救
[00:21:50.000 --> 00:21:52.000]  一個全人的依治
[00:21:52.000 --> 00:21:54.000]  這個世界上沒有其他的名字
[00:21:54.000 --> 00:21:57.000]  可以令到我們得到訴訟
[00:21:57.000 --> 00:22:02.000]  宣道會的創辦人叫孫信博士
[00:22:02.000 --> 00:22:06.000]  他宣講的是一個叫做四重的福音
[00:22:06.000 --> 00:22:08.000]  什麼是四重福音呢
[00:22:08.000 --> 00:22:10.000]  他說的是耶穌是我們的救主
[00:22:10.000 --> 00:22:13.000]  耶穌是那個使人成性的主
[00:22:13.000 --> 00:22:15.000]  耶穌是依治的主
[00:22:15.000 --> 00:22:17.000]  耶穌是再來的王
[00:22:17.000 --> 00:22:18.000]  當他研讀聖經的時候
[00:22:18.000 --> 00:22:22.000]  他看到原來依治是耶穌恆常的工作
[00:22:22.000 --> 00:22:24.000]  原來他也叫門徒這樣做
[00:22:24.000 --> 00:22:28.000]  原來依治是福音真理一個很重要的部分
[00:22:28.000 --> 00:22:30.000]  而且他相信聖經裡面說
[00:22:30.000 --> 00:22:33.000]  耶穌昨日今天一直到永遠
[00:22:33.000 --> 00:22:35.000]  他都是一樣
[00:22:35.000 --> 00:22:38.000]  如果耶穌在二千年前可以這樣去依治人的話
[00:22:38.000 --> 00:22:40.000]  那個昨日今日永遠一樣的耶穌
[00:22:40.000 --> 00:22:42.000]  他今天仍然會來去依治人
[00:22:42.000 --> 00:22:45.000]  而且他看到在教會歷史二千年裡面
[00:22:45.000 --> 00:22:50.000]  一直不斷持續的看到依治仍然去發生
[00:22:50.000 --> 00:22:52.000]  於是他就在自己的家裡
[00:22:52.000 --> 00:22:54.000]  我們說的是一百
[00:22:54.000 --> 00:22:57.000]  差不多十九世紀末二十世紀頭的時候
[00:22:57.000 --> 00:23:01.000]  他在他的家裡開始了這些依治的聚會
[00:23:01.000 --> 00:23:04.000]  每一個星期逢星期五晚就會去舉行
[00:23:04.000 --> 00:23:07.000]  他住的地方有很多很多很多的病人
[00:23:07.000 --> 00:23:11.000]  去到他們的家裡經歷耶穌的依治
[00:23:11.000 --> 00:23:13.000]  他後來還將自己的家
[00:23:13.000 --> 00:23:16.000]  當然外國人的家跟我們家是不一樣的
[00:23:16.000 --> 00:23:18.000]  他將自己的家變成了一個
[00:23:18.000 --> 00:23:20.000]  他叫信心與治療之家
[00:23:20.000 --> 00:23:23.000]  Home for faith and physical healing
[00:23:23.000 --> 00:23:27.000]  他在那裡去教導人按照聖經所說的
[00:23:27.000 --> 00:23:29.000]  特別是在雅各書裡面所說的
[00:23:29.000 --> 00:23:32.000]  為病人去沒油去祈禱
[00:23:32.000 --> 00:23:36.000]  前幾天我在街上走著
[00:23:36.000 --> 00:23:39.000]  在YouTube上看到
[00:23:39.000 --> 00:23:41.000]  有一間在香港裡面的
[00:23:41.000 --> 00:23:42.000]  有另一間的教會
[00:23:42.000 --> 00:23:45.000]  他們在舉行一個依治的聚會
[00:23:45.000 --> 00:23:48.000]  我就說今個星期又講依治
[00:23:48.000 --> 00:23:50.000]  我當然要去看
[00:23:50.000 --> 00:23:51.000]  好感動啊
[00:23:51.000 --> 00:23:53.000]  我聽了很多很多的見證
[00:23:53.000 --> 00:23:55.000]  其中一個見證是說
[00:23:55.000 --> 00:23:57.000]  有一個患了紅斑狼瘡症
[00:23:57.000 --> 00:24:02.000]  大家大概有一點點科普醫學常識
[00:24:02.000 --> 00:24:04.000]  紅斑狼瘡是一個免疫的病
[00:24:04.000 --> 00:24:05.000]  是沒得醫的
[00:24:05.000 --> 00:24:07.000]  有一個姐妹分享她的見證
[00:24:07.000 --> 00:24:11.000]  她被紅斑狼瘡的病纏繞了她二十年
[00:24:11.000 --> 00:24:12.000]  整晚睡不著
[00:24:12.000 --> 00:24:14.000]  關節腫了痛得不得了
[00:24:14.000 --> 00:24:17.000]  然後她去了這間教會的依治的事工裡面
[00:24:17.000 --> 00:24:19.000]  去接受祈禱
[00:24:19.000 --> 00:24:22.000]  然後神跡地她得了醫治
[00:24:22.000 --> 00:24:25.000]  她身體裡面的所有指數
[00:24:25.000 --> 00:24:27.000]  都回到正常的狀態
[00:24:27.000 --> 00:24:30.000]  那些腫完全消散了
[00:24:30.000 --> 00:24:34.000]  我聽了有一個關於癌症的故事
[00:24:34.000 --> 00:24:36.000]  癌症得了醫治
[00:24:36.000 --> 00:24:40.000]  我也聽了一個關於濕疹的
[00:24:40.000 --> 00:24:42.000]  她甚至給了一些相片
[00:24:42.000 --> 00:24:45.000]  看到有一個姐妹
[00:24:45.000 --> 00:24:49.000]  她有幾年的時間被濕疹纏繞她
[00:24:49.000 --> 00:24:53.000]  她的臉都長滿了腫
[00:24:53.000 --> 00:24:55.000]  是濕疹令她腫得眼睛都張不開
[00:24:55.000 --> 00:24:57.000]  看不到東西
[00:24:57.000 --> 00:24:59.000]  然後她就去接受祈禱
[00:24:59.000 --> 00:25:01.000]  當時是疫情時間
[00:25:01.000 --> 00:25:03.000]  她在Zoom接受祈禱
[00:25:03.000 --> 00:25:05.000]  三天之後
[00:25:05.000 --> 00:25:09.000]  她說那些濕疹的結焦
[00:25:09.000 --> 00:25:10.000]  我也不知道是什麼
[00:25:10.000 --> 00:25:14.000]  慢慢好像雪花一樣掉下來
[00:25:14.000 --> 00:25:17.000]  她拍了一張三天前和三天之後的相片
[00:25:17.000 --> 00:25:19.000]  給大家看到
[00:25:19.000 --> 00:25:21.000]  然後在聚會裡面露面
[00:25:21.000 --> 00:25:23.000]  看到她現在已經是
[00:25:23.000 --> 00:25:25.000]  完全好像一個正常的
[00:25:25.000 --> 00:25:27.000]  沒有濕疹病的人一樣
[00:25:27.000 --> 00:25:30.000]  完全得了醫治
[00:25:30.000 --> 00:25:34.000]  我一直看著那個聚會
[00:25:34.000 --> 00:25:36.000]  在YouTube上
[00:25:36.000 --> 00:25:37.000]  我一直覺得
[00:25:37.000 --> 00:25:39.000]  哇耶穌,你太棒了
[00:25:39.000 --> 00:25:41.000]  你是昨日今日
[00:25:41.000 --> 00:25:43.000]  直到永遠都一樣的主
[00:25:43.000 --> 00:25:45.000]  你是那個醫治的主
[00:25:45.000 --> 00:25:48.000]  在天下人間沒有次下必的命
[00:25:48.000 --> 00:25:50.000]  我們可以靠著得到拯救
[00:25:50.000 --> 00:25:53.000]  得到醫治
[00:25:53.000 --> 00:25:57.000]  當年我陷入了抑鬱的時候
[00:25:57.000 --> 00:26:00.000]  神透過一個又一個在我身邊的人
[00:26:00.000 --> 00:26:02.000]  一個又一個的擁抱
[00:26:02.000 --> 00:26:03.000]  一次又一次的祈禱
[00:26:03.000 --> 00:26:06.000]  來醫治我那個很破碎的心
[00:26:06.000 --> 00:26:08.000]  我經歷到接納
[00:26:08.000 --> 00:26:10.000]  我經歷到被愛
[00:26:10.000 --> 00:26:13.000]  但是我心裡面那份羞恥感
[00:26:13.000 --> 00:26:15.000]  覺得我自己是壞人的那種感覺
[00:26:15.000 --> 00:26:17.000]  覺得我自己不夠好的感覺
[00:26:17.000 --> 00:26:19.000]  仍然存在在我心裡面
[00:26:19.000 --> 00:26:20.000]  直到有一天
[00:26:20.000 --> 00:26:22.000]  在我第一個全職侍奉的崗位裡面
[00:26:22.000 --> 00:26:24.000]  我有一天在工作的時候
[00:26:24.000 --> 00:26:25.000]  我的上司,我的Mentor
[00:26:25.000 --> 00:26:26.000]  他來問了我一個問題
[00:26:26.000 --> 00:26:28.000]  他說Chairman
[00:26:28.000 --> 00:26:31.000]  你知不知道為什麼自己這麼怕犯錯
[00:26:31.000 --> 00:26:34.000]  因為你覺得你自己不好
[00:26:34.000 --> 00:26:35.000]  我一聽到的時候
[00:26:35.000 --> 00:26:38.000]  我的眼淚就已經開始在流
[00:26:38.000 --> 00:26:40.000]  他繼續說
[00:26:40.000 --> 00:26:44.000]  但你知不知道為什麼你覺得自己不好
[00:26:44.000 --> 00:26:46.000]  因為你接受了仇敵
[00:26:46.000 --> 00:26:49.000]  放在你生命裡面的謊言
[00:26:49.000 --> 00:26:53.000]  於是就這樣在我們工作的地方裡
[00:26:53.000 --> 00:26:55.000]  他就帶領我奉耶穌基督的名
[00:26:55.000 --> 00:27:01.000]  去棄絕魔鬼在我生命裡種下來的謊言
[00:27:01.000 --> 00:27:02.000]  神奇的事呢
[00:27:02.000 --> 00:27:03.000]  第二天就發生了
[00:27:03.000 --> 00:27:04.000]  如果你還記得
[00:27:04.000 --> 00:27:06.000]  我剛才說別人稱讚我乖
[00:27:06.000 --> 00:27:07.000]  我有什麼反應
[00:27:07.000 --> 00:27:08.000]  我跟一個朋友
[00:27:08.000 --> 00:27:09.000]  騎完套之後
[00:27:09.000 --> 00:27:11.000]  第二天我跟一個朋友在聊天
[00:27:11.000 --> 00:27:12.000]  聊著聊著
[00:27:12.000 --> 00:27:14.000]  說起我小時候會發生的事
[00:27:14.000 --> 00:27:15.000]  就是我童年的事
[00:27:15.000 --> 00:27:17.000]  我朋友突然說了一句
[00:27:17.000 --> 00:27:19.000]  哇,你很乖
[00:27:19.000 --> 00:27:22.000]  你記得我以前有什麼反應吧
[00:27:22.000 --> 00:27:24.000]  在那一刻我呆了一會
[00:27:24.000 --> 00:27:26.000]  然後我說了一句
[00:27:26.000 --> 00:27:28.000]  是啊
[00:27:28.000 --> 00:27:30.000]  那種感覺是怎樣呢
[00:27:30.000 --> 00:27:32.000]  如果可以用一個Moment來形容給你看
[00:27:32.000 --> 00:27:34.000]  大家有沒有看過《無間道》
[00:27:34.000 --> 00:27:36.000]  我看大家都有
[00:27:36.000 --> 00:27:38.000]  跟我都是
[00:27:38.000 --> 00:27:40.000]  《無間道》又是天台的一幕
[00:27:40.000 --> 00:27:43.000]  梁朝偉拿著一支槍對著劉德華
[00:27:43.000 --> 00:27:48.000]  梁朝偉是一個警察派去黑社會做臥底的人
[00:27:48.000 --> 00:27:49.000]  他是一個好人
[00:27:49.000 --> 00:27:51.000]  但他要扮一個壞人的角色
[00:27:51.000 --> 00:27:52.000]  相反劉德華
[00:27:52.000 --> 00:27:54.000]  他本身是一個黑社會
[00:27:54.000 --> 00:27:55.000]  他進去警察那裡做臥底
[00:27:55.000 --> 00:27:56.000]  他是一個壞人
[00:27:56.000 --> 00:27:59.000]  他只是在扮一個好人
[00:27:59.000 --> 00:28:02.000]  從小到大我覺得自己是劉德華
[00:28:02.000 --> 00:28:06.000]  這樣說好像有點不知羞恥
[00:28:06.000 --> 00:28:09.000]  從小到大我覺得自己是劉德華
[00:28:09.000 --> 00:28:11.000]  我覺得自己是一個壞人
[00:28:11.000 --> 00:28:12.000]  但我上教會信耶穌
[00:28:12.000 --> 00:28:13.000]  做基督徒
[00:28:13.000 --> 00:28:16.000]  我只是嘗試去扮一個好人
[00:28:16.000 --> 00:28:17.000]  當有人來告訴我
[00:28:17.000 --> 00:28:18.000]  我是一個好人的時候
[00:28:18.000 --> 00:28:19.000]  其實我裡面會反彈
[00:28:19.000 --> 00:28:21.000]  但當我那個朋友
[00:28:21.000 --> 00:28:23.000]  跟我說了一句話的時候
[00:28:23.000 --> 00:28:24.000]  就是在我祈完禱之後
[00:28:24.000 --> 00:28:25.000]  當他跟我說
[00:28:25.000 --> 00:28:27.000]  你是一個好人
[00:28:27.000 --> 00:28:31.000]  那個時刻我覺得自己突然間又是劉德華
[00:28:31.000 --> 00:28:33.000]  變了做梁朝偉
[00:28:33.000 --> 00:28:40.000]  就是這樣神醫治了我
[00:28:40.000 --> 00:28:44.000]  一個陪伴了我二十多年
[00:28:44.000 --> 00:28:46.000]  在我心裡面最大的羞愧
[00:28:46.000 --> 00:28:48.000]  一個最大的羞恥
[00:28:48.000 --> 00:28:51.000]  那個很低落的自我形象
[00:28:51.000 --> 00:28:54.000]  就是這樣神醫治了我
[00:28:54.000 --> 00:28:55.000]  我相信今天
[00:28:55.000 --> 00:28:57.000]  或者我們接下來幾個星期
[00:28:57.000 --> 00:28:58.000]  當我們去說關於
[00:28:58.000 --> 00:29:00.000]  耶穌醫治的真理的時候
[00:29:00.000 --> 00:29:01.000]  當我們將這個真理
[00:29:01.000 --> 00:29:04.000]  在這間教會裡面宣講出來的時候
[00:29:04.000 --> 00:29:06.000]  我相信醫治會在The Vine
[00:29:06.000 --> 00:29:09.000]  在元朗這個地方裡面開始發生
[00:29:09.000 --> 00:29:11.000]  這是為什麼我們要做
[00:29:11.000 --> 00:29:13.000]  我們不是要給大家一些資訊
[00:29:13.000 --> 00:29:16.000]  我們相信當真理被宣講出來的時候
[00:29:16.000 --> 00:29:18.000]  就會有東西相應的對它發生
[00:29:18.000 --> 00:29:21.000]  我相信醫治會在我們中間發生
[00:29:21.000 --> 00:29:23.000]  可能是身體上的醫治
[00:29:23.000 --> 00:29:24.000]  可能是情緒上的醫治
[00:29:24.000 --> 00:29:26.000]  在心靈上的醫治
[00:29:26.000 --> 00:29:28.000]  當然最大最大的醫治
[00:29:28.000 --> 00:29:30.000]  就是耶穌來拯救我們的靈魂
[00:29:30.000 --> 00:29:32.000]  但我相信這些醫治會陸續陸續
[00:29:32.000 --> 00:29:34.000]  在我們中間對它發生
[00:29:34.000 --> 00:29:36.000]  並且耶穌會在我們中間
[00:29:36.000 --> 00:29:40.000]  透過我們去叫到這個社區
[00:29:40.000 --> 00:29:41.000]  叫到元朗
[00:29:41.000 --> 00:29:42.000]  叫到我們身邊的人
[00:29:42.000 --> 00:29:44.000]  都開始得到醫治
[00:29:44.000 --> 00:29:45.000]  Amen
[00:29:45.000 --> 00:29:48.000]  英文叫做
[00:29:48.000 --> 00:29:50.000]  Address the elephant in the room
[00:29:50.000 --> 00:29:51.000]  就是我們說一下
[00:29:51.000 --> 00:29:54.000]  我們內心不敢問的問題
[00:29:54.000 --> 00:29:58.000]  會不會當我們為人祈禱之後
[00:29:58.000 --> 00:30:01.000]  醫治不發生呢
[00:30:01.000 --> 00:30:03.000]  是有可能的
[00:30:03.000 --> 00:30:05.000]  在我媽媽當年她
[00:30:05.000 --> 00:30:06.000]  就是癌症迅速之後
[00:30:06.000 --> 00:30:08.000]  我相信有很多人為她祈禱
[00:30:08.000 --> 00:30:10.000]  但那個神蹟沒有發生過
[00:30:10.000 --> 00:30:11.000]  那個醫治
[00:30:11.000 --> 00:30:15.000]  那個身體的醫治沒有發生過
[00:30:15.000 --> 00:30:16.000]  那你可能會問
[00:30:16.000 --> 00:30:19.000]  為什麼呢
[00:30:19.000 --> 00:30:21.000]  在我們開始說醫治這個題目之前
[00:30:21.000 --> 00:30:23.000]  我首先想在這裡
[00:30:23.000 --> 00:30:26.000]  很認真地去回答這個問題
[00:30:26.000 --> 00:30:28.000]  為什麼有時候當我們禱告
[00:30:28.000 --> 00:30:30.000]  都得不到醫治
[00:30:30.000 --> 00:30:32.000]  那個原因
[00:30:32.000 --> 00:30:33.000]  我不知道
[00:30:33.000 --> 00:30:38.000]  我不會裝我知道
[00:30:38.000 --> 00:30:41.000]  當我們見到醫治的時候
[00:30:41.000 --> 00:30:44.000]  是因為神國降臨了的已經降臨
[00:30:44.000 --> 00:30:46.000]  神的國已經降臨
[00:30:46.000 --> 00:30:49.000]  但神的國已經降臨
[00:30:49.000 --> 00:30:51.000]  但也沒有完全降臨
[00:30:51.000 --> 00:30:52.000]  神的國已經降臨
[00:30:52.000 --> 00:30:54.000]  但也沒有完全降臨
[00:30:54.000 --> 00:30:55.000]  當我們見到醫治的時候
[00:30:55.000 --> 00:30:57.000]  我們見到那個已經降臨
[00:30:57.000 --> 00:30:59.000]  神國已經降臨的時刻
[00:30:59.000 --> 00:31:00.000]  但當我們去禱告
[00:31:00.000 --> 00:31:03.000]  還沒有見到那個醫治的時候
[00:31:03.000 --> 00:31:06.000]  我們面對的就是那個還沒有
[00:31:06.000 --> 00:31:08.000]  但好消息是
[00:31:08.000 --> 00:31:12.000]  即使醫治在現在還沒有發生
[00:31:12.000 --> 00:31:15.000]  它始終會在神國完全降臨的時候發生
[00:31:15.000 --> 00:31:17.000]  這是我們的盼望
[00:31:17.000 --> 00:31:19.000]  我們今天來到神面前
[00:31:19.000 --> 00:31:21.000]  我們希望可以經歷到那個已經
[00:31:21.000 --> 00:31:24.000]  但如果我們仍然在那個還沒有的時候
[00:31:24.000 --> 00:31:26.000]  我們仍然心存那個盼望
[00:31:26.000 --> 00:31:28.000]  我們就知道神一定
[00:31:28.000 --> 00:31:31.000]  最後會來做他要做的事
[00:31:31.000 --> 00:31:33.000]  因為在聖經的最後版裡
[00:31:33.000 --> 00:31:34.000]  是保證了
[00:31:34.000 --> 00:31:36.000]  是允許了這種醫治
[00:31:36.000 --> 00:31:39.000]  會發生,降臨到我們裡面
[00:31:39.000 --> 00:31:41.000]  所以在Alpha裡面
[00:31:41.000 --> 00:31:42.000]  我們有一句話是這麼說的
[00:31:42.000 --> 00:31:43.000]  我們說
[00:31:43.000 --> 00:31:45.000]  當我們不為任何人祈禱的時候
[00:31:45.000 --> 00:31:47.000]  就沒有人會得到醫治
[00:31:47.000 --> 00:31:50.000]  當我們為所有人去祈禱的時候
[00:31:50.000 --> 00:31:53.000]  就總有些人會得到醫治
[00:31:53.000 --> 00:31:56.000]  而且醫治不是一個
[00:31:56.000 --> 00:31:59.000]  有時可能是一個一次性的事件
[00:31:59.000 --> 00:32:01.000]  但更多的時候
[00:32:01.000 --> 00:32:03.000]  醫治可以是一個過程
[00:32:03.000 --> 00:32:05.000]  是一個process
[00:32:05.000 --> 00:32:08.000]  而在跟隨耶穌的那個旅程
[00:32:08.000 --> 00:32:09.000]  那個journey上面
[00:32:09.000 --> 00:32:11.000]  去領受醫治
[00:32:11.000 --> 00:32:13.000]  還有奉耶穌基督的名義
[00:32:13.000 --> 00:32:15.000]  去為別人帶來醫治
[00:32:15.000 --> 00:32:19.000]  都是他想我們經歷的一部分
[00:32:19.000 --> 00:32:20.000]  所以弟兄姊妹
[00:32:20.000 --> 00:32:23.000]  回到剛才我問大家的幾個問題
[00:32:23.000 --> 00:32:26.000]  你的生命裡面有什麼被偷竊
[00:32:26.000 --> 00:32:27.000]  被殺害
[00:32:27.000 --> 00:32:28.000]  被毀壞
[00:32:28.000 --> 00:32:29.000]  或者可能你生命裡面
[00:32:29.000 --> 00:32:31.000]  正在經歷什麼罪的
[00:32:31.000 --> 00:32:32.000]  後果身體上的
[00:32:32.000 --> 00:32:33.000]  心靈上的
[00:32:33.000 --> 00:32:34.000]  情緒上的
[00:32:34.000 --> 00:32:36.000]  可能有什麼的
[00:32:36.000 --> 00:32:38.000]  一些令你上了癮的
[00:32:38.000 --> 00:32:41.000]  令你不能控制自己的東西
[00:32:41.000 --> 00:32:44.000]  我邀請你在這幾個星期的時候
[00:32:44.000 --> 00:32:46.000]  你向神打開你的心
[00:32:46.000 --> 00:32:48.000]  向神打開你的生命
[00:32:48.000 --> 00:32:50.000]  祂不是來審判我們
