
[00:00:00.000 --> 00:00:02.000]   Everybody says, amen.
[00:22:21.000 --> 00:22:26.000]   And it's also, I think, the reality for us here at the Vine.
[00:22:26.000 --> 00:22:32.000]   And as God began to unpack some of this to us, I began to see and sense His correction.
[00:22:32.000 --> 00:22:35.000]   I came back from the holiday to the staff here,
[00:22:35.000 --> 00:22:40.000]   and I began to talk to our staff and our elders and our pastors about this idea of intimacy.
[00:22:40.000 --> 00:22:45.000]   And as God so often does, God doesn't ever just speak to one person.
[00:22:45.000 --> 00:22:48.000]   He never just speaks to the senior pastor.
[00:22:48.000 --> 00:22:51.000]   He had been speaking to many people in our staff, many people in our intercession team,
[00:22:51.000 --> 00:22:56.000]   for over a year about the same sort of ideas, the same threads,
[00:22:56.000 --> 00:22:59.000]   that there's something not quite right in our worship,
[00:22:59.000 --> 00:23:02.000]   that there's something not quite right within our community,
[00:23:02.000 --> 00:23:06.000]   that we're not engaging in intimacy with God in the way that He designed it for me.
[00:23:06.000 --> 00:23:09.000]   And as we began to talk about it, and as we began to pray about it,
[00:23:09.000 --> 00:23:11.000]   as we began to discern what it is that God is saying,
[00:23:11.000 --> 00:23:14.000]   I think ultimately what He's saying is this,
[00:23:14.000 --> 00:23:17.000]   that so often we show up on a Sunday,
[00:23:17.000 --> 00:23:21.000]   and we experience this incredible sense of worship like we had this morning,
[00:23:21.000 --> 00:23:25.000]   and we stop there. We think that is enough.
[00:23:25.000 --> 00:23:28.000]   Or we think that that's what it's all about.
[00:23:28.000 --> 00:23:31.000]   That's not what it's about.
[00:23:31.000 --> 00:23:36.000]   Intimacy with God is not fully about coming to church on a Sunday.
[00:23:36.000 --> 00:23:39.000]   And if we ever make the reality of our intimacy with God
[00:23:39.000 --> 00:23:44.000]   based on the atmosphere we feel at the vine on a Sunday,
[00:23:44.000 --> 00:23:49.000]   oh, we are so missing out on the completeness of who we've been designed to be.
[00:23:49.000 --> 00:23:53.000]   You have not been designed for the atmosphere of God.
[00:23:53.000 --> 00:23:56.000]   You've been designed for the person of God.
[00:23:56.000 --> 00:24:01.000]   Come on, church. Anyone here? Yeah?
[00:24:01.000 --> 00:24:04.000]   There's a passage in Scripture that I love.
[00:24:04.000 --> 00:24:08.000]   It's found in Psalm 100, verse 4, and it says this,
[00:24:08.000 --> 00:24:12.000]   "We enter His gates with thanksgiving in His hearts."
[00:24:12.000 --> 00:24:16.000]   We go into the courts with praise.
[00:24:16.000 --> 00:24:20.000]   The psalmist is being beautiful here because the psalmist is creating an imagery of the temple.
[00:24:20.000 --> 00:24:22.000]   He's talking literally about the temple.
[00:24:22.000 --> 00:24:23.000]   And if you know anything about the temple,
[00:24:23.000 --> 00:24:26.000]   it was designed with the Holy of Holies right in the center of the temple,
[00:24:26.000 --> 00:24:28.000]   where the fullness of God's presence was.
[00:24:28.000 --> 00:24:31.000]   And in the Holy of Holies, only one priest could go in once a year,
[00:24:31.000 --> 00:24:34.000]   and only after a purification rite of a number of days.
[00:24:34.000 --> 00:24:36.000]   And it was always a thing.
[00:24:36.000 --> 00:24:40.000]   But outside of the Holy of Holies was where the sacrifices were made.
[00:24:40.000 --> 00:24:43.000]   And that was where the priest stood for the atonement of sin.
[00:24:43.000 --> 00:24:46.000]   It was one of the most intimate expressions and connections
[00:24:46.000 --> 00:24:48.000]   that humanity could ever have with God.
[00:24:48.000 --> 00:24:51.000]   And outside of the inner courts were the outer courts.
[00:24:51.000 --> 00:24:55.000]   And on the outer courts is where they paid for the animals to be sacrificed,
[00:24:55.000 --> 00:24:57.000]   where they did business, where they connected communally.
[00:24:57.000 --> 00:25:01.000]   And then outside of that were gates that led people into all of that.
[00:25:01.000 --> 00:25:06.000]   The idea in the temple was that you went through the gates into a deeper place of intimacy.
[00:25:06.000 --> 00:25:10.000]   And the psalmist says, "Do you want to know what it is that brings you as a human being
[00:25:10.000 --> 00:25:13.000]   into a deeper place of intimacy?
[00:25:13.000 --> 00:25:15.000]   It's worship.
[00:25:15.000 --> 00:25:20.000]   It's worship. It's adoration. It's thanksgiving. It's praise.
[00:25:20.000 --> 00:25:25.000]   You enter the gates with thanksgiving on your heart.
[00:25:25.000 --> 00:25:28.000]   You go into the courts with praise.
[00:25:28.000 --> 00:25:33.000]   And your worship, your worship is the vehicle that moves you
[00:25:33.000 --> 00:25:36.000]   from outside of God's presence into the heart of His presence.
[00:25:36.000 --> 00:25:43.000]   The problem is, he did not write, "You camp at the gates with thanksgiving in your heart."
[00:25:43.000 --> 00:25:47.000]   He did not say, "You stand on the outside of the courts
[00:25:47.000 --> 00:25:50.000]   and you just stay there with praise."
[00:25:50.000 --> 00:25:55.000]   He says, "There's movement. You're going from the outside into the inner place."
[00:25:55.000 --> 00:25:58.000]   The problem I think we have at the vine sometimes
[00:25:58.000 --> 00:26:02.000]   is that we're camping at the gates with our worship.
[00:26:02.000 --> 00:26:06.000]   And every time we think that when we gather on a Sunday
[00:26:06.000 --> 00:26:09.000]   and we experience this incredible sense of God's presence,
[00:26:09.000 --> 00:26:13.000]   as important and as good as that is, but when we think that that's enough,
[00:26:13.000 --> 00:26:16.000]   or when we think that that's all there is, oh, we are so missing out.
[00:26:16.000 --> 00:26:19.000]   We're camping at the gates.
[00:26:19.000 --> 00:26:21.000]   I want you to have a mind shift.
[00:26:21.000 --> 00:26:23.000]   I want you to think every Sunday when you come in
[00:26:23.000 --> 00:26:25.000]   and we experience the power of God together,
[00:26:25.000 --> 00:26:27.000]   which is a beautiful, precious thing.
[00:26:27.000 --> 00:26:30.000]   You should be thinking, "That's a gate.
[00:26:30.000 --> 00:26:34.000]   This is a gate right now. I'm entering through this into something else.
[00:26:34.000 --> 00:26:38.000]   And that something else is a deeper, more intimate, more personal relationship with God
[00:26:38.000 --> 00:26:41.000]   where God will tell me things that will shape and change me.
[00:26:41.000 --> 00:26:44.000]   Not always things that I can handle. Not always things that I like.
[00:26:44.000 --> 00:26:46.000]   But God, I want that deepened relationship.
[00:26:46.000 --> 00:26:50.000]   I don't want you in the atmosphere. I want you right here."
[00:26:50.000 --> 00:26:55.000]   We enter His gates with thanksgiving on our hearts.
[00:26:55.000 --> 00:27:02.000]   And God is saying that this is a correction, but it's also an invitation.
[00:27:02.000 --> 00:27:04.000]   It's an invitation for us as a church to go,
[00:27:04.000 --> 00:27:07.000]   "This is what I want to make 2024 about.
[00:27:07.000 --> 00:27:10.000]   If there's anything I could start the new year with,
[00:27:10.000 --> 00:27:18.000]   surely it's this, that actually I get the great joy of being a human being
[00:27:18.000 --> 00:27:21.000]   that experiences incredible intimacy with others,
[00:27:21.000 --> 00:27:26.000]   but that intimacy comes first and foremost through my intimacy with God."
[00:27:26.000 --> 00:27:29.000]   See, here's the thing you need to realize.
[00:27:29.000 --> 00:27:33.000]   Our vision here at The Vine is growing big people.
[00:27:33.000 --> 00:27:36.000]   It's all about your maturity in Jesus.
[00:27:36.000 --> 00:27:41.000]   We do everything at The Vine to help you to grow in your maturity with Jesus.
[00:27:41.000 --> 00:27:46.000]   Hear this, you will always remain spiritually immature
[00:27:46.000 --> 00:27:51.000]   if all you ever do is connect with the atmosphere of God.
[00:27:51.000 --> 00:27:52.000]   I'm going to say that again.
[00:27:52.000 --> 00:27:55.000]   You will always stay spiritually immature
[00:27:55.000 --> 00:27:59.000]   if all you ever do is connect with just the atmosphere of God,
[00:27:59.000 --> 00:28:05.000]   rather than pressing through that to the actual true and living person of Jesus.
[00:28:05.000 --> 00:28:08.000]   And as wonderful as His atmosphere is,
[00:28:08.000 --> 00:28:11.000]   as wonderful as that presence is on a Sunday,
[00:28:11.000 --> 00:28:14.000]   it's an invitation to you to intimacy.
[00:28:14.000 --> 00:28:16.000]   Are you with me?
[00:28:16.000 --> 00:28:20.000]   It's not an invitation for you to feel good on a Sunday.
[00:28:20.000 --> 00:28:25.000]   It's an invitation to a life that is changed
[00:28:25.000 --> 00:28:30.000]   by the intimacy of your relationship with Jesus Christ.
[00:28:30.000 --> 00:28:33.000]   So what we're going to do over this series here at the start of the year,
[00:28:33.000 --> 00:28:36.000]   over the next four weeks, we're going to unpack this idea
[00:28:36.000 --> 00:28:38.000]   of how we can enter through the gates.
[00:28:38.000 --> 00:28:41.000]   Over the next two weeks, I'm going to talk to you about
[00:28:41.000 --> 00:28:44.000]   some of the ways that we struggle in our intimacy with God.
[00:28:44.000 --> 00:28:47.000]   I'm actually going to talk to you about two of the very key ways
[00:28:47.000 --> 00:28:50.000]   that we actually stop ourselves from being intimate with Jesus.
[00:28:50.000 --> 00:28:52.000]   And then we're going to have two weeks
[00:28:52.000 --> 00:28:56.000]   where we're going to look at alternative forms of intimacy,
[00:28:56.000 --> 00:29:00.000]   the things that we turn to other than in our direct intimacy with God.
[00:29:00.000 --> 00:29:03.000]   And I believe through that, we'll be able to paint a picture for you
[00:29:03.000 --> 00:29:07.000]   of what it is that we sense God is both correcting us in,
[00:29:07.000 --> 00:29:11.000]   but also inviting us lovingly to in the year ahead.
[00:29:11.000 --> 00:29:13.000]   Is this helping anyone so far?
[00:29:13.000 --> 00:29:15.000]   Are you excited for your year?
[00:29:15.000 --> 00:29:17.000]   Yeah. Okay.
[00:29:17.000 --> 00:29:22.000]   Now, what I want to do is I bring things to a bit of a close.
[00:29:22.000 --> 00:29:27.000]   I want to tell you a little bit about what this vision for intimacy is like.
[00:29:27.000 --> 00:29:32.000]   I want to give you a taste of what this intimacy can feel like, can be like.
[00:29:32.000 --> 00:29:36.000]   The Bible is filled with stories about this intimacy with God,
[00:29:36.000 --> 00:29:38.000]   this closeness with Him.
[00:29:38.000 --> 00:29:41.000]   And rather than sort of say, "Hey, here are the five steps
[00:29:41.000 --> 00:29:44.000]   that you can do in your life to be intimate with God."
[00:29:44.000 --> 00:29:47.000]   The reality is intimacy is a very personal thing.
[00:29:47.000 --> 00:29:50.000]   I mean, if you talk about me and my wife, Chris, our intimacy together,
[00:29:50.000 --> 00:29:52.000]   we don't share in intimacy with anyone else.
[00:29:52.000 --> 00:29:54.000]   It's a personal thing. It's a unique thing.
[00:29:54.000 --> 00:29:56.000]   And I'm not just talking about sexual intimacy.
[00:29:56.000 --> 00:29:59.000]   I'm talking about communication and what we do as friends
[00:29:59.000 --> 00:30:03.000]   and how we enjoy life, the shows that we like or whatever it is.
[00:30:03.000 --> 00:30:05.000]   There's a uniqueness to our intimacy.
[00:30:05.000 --> 00:30:07.000]   There's going to be a uniqueness to your intimacy with God.
[00:30:07.000 --> 00:30:10.000]   So we're not going to say, "This is exactly what you have to do
[00:30:10.000 --> 00:30:13.000]   in order to be intimate," because that's for you to discover.
[00:30:13.000 --> 00:30:17.000]   What we will do, though, is paint for you a broad and beautiful picture
[00:30:17.000 --> 00:30:19.000]   of what intimacy with Jesus looks like.
[00:30:19.000 --> 00:30:22.000]   And our prayer is, as you see that intimacy, you're going to go,
[00:30:22.000 --> 00:30:25.000]   "What can I do in my life to get like that?"
[00:30:25.000 --> 00:30:26.000]   Are you with me?
[00:30:26.000 --> 00:30:28.000]   All right. So let me paint for you this intimacy.
[00:30:28.000 --> 00:30:32.000]   Now, before I read this, by the way, I'm about to read to you a psalm of David.
[00:30:32.000 --> 00:30:37.000]   You need to understand David was not a perfect person.
[00:30:37.000 --> 00:30:39.000]   David had many struggles.
[00:30:39.000 --> 00:30:43.000]   David was broken, and David had brokenness in intimacy.
[00:30:43.000 --> 00:30:45.000]   He had brokenness of sexual intimacy.
[00:30:45.000 --> 00:30:47.000]   He had brokenness with his friends.
[00:30:47.000 --> 00:30:50.000]   David is a complicated person.
[00:30:50.000 --> 00:30:53.000]   And yet, even in the complications of his brokenness,
[00:30:53.000 --> 00:30:58.000]   he can express this desire and this need to be deeply intimate with God.
[00:30:58.000 --> 00:31:00.000]   And I think that's an encouragement for some of you here,
[00:31:00.000 --> 00:31:02.000]   because you might be hearing this, and you might be going,
[00:31:02.000 --> 00:31:04.000]   "Well, I'm not that kind of Christian.
[00:31:04.000 --> 00:31:06.000]   I'm not even sure if I am a Christian.
[00:31:06.000 --> 00:31:09.000]   I'm not even sure if God can accept me intimately.
[00:31:09.000 --> 00:31:11.000]   I don't even know if He wants me to be with Him."
[00:31:11.000 --> 00:31:14.000]   And you might be thinking that your sin or your brokenness or your background
[00:31:14.000 --> 00:31:16.000]   disqualifies you from intimacy with Jesus.
[00:31:16.000 --> 00:31:19.000]   If David is qualified, you are qualified.
[00:31:19.000 --> 00:31:21.000]   Are you with me?
[00:31:21.000 --> 00:31:24.000]   Now listen to this. Psalm 63 says this.
[00:31:24.000 --> 00:31:27.000]   Listen to how David expresses his intimacy with God.
[00:31:27.000 --> 00:31:29.000]   "O God, You are my God.
[00:31:29.000 --> 00:31:32.000]   Earnestly I seek You. My soul thirsts for You.
[00:31:32.000 --> 00:31:34.000]   My body longs for You.
[00:31:34.000 --> 00:31:37.000]   In a dry and weary land where there is no water,
[00:31:37.000 --> 00:31:42.000]   I have seen You in the sanctuary and beheld Your power and Your glory.
[00:31:42.000 --> 00:31:46.000]   Because Your love is better than life, my lips will glorify You.
[00:31:46.000 --> 00:31:51.000]   I will praise You as long as I live, and in Your name I will lift up my hands.
[00:31:51.000 --> 00:31:54.000]   My soul will be satisfied as with the richest of foods.
[00:31:54.000 --> 00:31:57.000]   My singing lips, my mouth will praise You.
[00:31:57.000 --> 00:31:59.000]   On my bed I remember You.
[00:31:59.000 --> 00:32:03.000]   I think of You through the watches of the night, because You are my help.
[00:32:03.000 --> 00:32:05.000]   I sing in the shadow of Your wings.
[00:32:05.000 --> 00:32:09.000]   My soul clings to You. Your right hand upholds me.
[00:32:09.000 --> 00:32:11.000]   Those who seek my life will be destroyed.
[00:32:11.000 --> 00:32:13.000]   They will go down to the depths of the earth.
[00:32:13.000 --> 00:32:17.000]   They will be given over to the sword and become food for jackals.
[00:32:17.000 --> 00:32:20.000]   But the King will rejoice in God.
[00:32:20.000 --> 00:32:25.000]   All who swear by God's name will praise Him, while the mouths of liars will be silenced.
[00:32:25.000 --> 00:32:28.000]   Can you hear David's passion?
[00:32:28.000 --> 00:32:32.000]   He's like, "Let me tell you about what this intimate relationship that I have with God is like.
[00:32:32.000 --> 00:32:39.000]   I mean, it's my everything. Everything in me longs and yearns to be connected to Him."
[00:32:39.000 --> 00:32:41.000]   Notice just some of the things that he says.
[00:32:41.000 --> 00:32:43.000]   He actually paints for us a beautiful picture of biblical immanency.
[00:32:43.000 --> 00:32:45.000]   He says, first of all, "You are my God."
[00:32:45.000 --> 00:32:47.000]   I love this. "You are my God," he says.
[00:32:47.000 --> 00:32:49.000]   In other words, there's no other God.
[00:32:49.000 --> 00:32:53.000]   There's no other thing that I can be intimate with that could ever satisfy me.
[00:32:53.000 --> 00:32:55.000]   You are the only thing that can satisfy me.
[00:32:55.000 --> 00:32:58.000]   And notice, he says, "You are my God."
[00:32:58.000 --> 00:33:00.000]   He doesn't say, "You are Israel's God."
[00:33:00.000 --> 00:33:03.000]   He doesn't say, "You're a God of some nation."
[00:33:03.000 --> 00:33:07.000]   He didn't say, "You're the God of the vine at 11 a.m. on a Sunday."
[00:33:07.000 --> 00:33:09.000]   He says, "You're my God."
[00:33:09.000 --> 00:33:10.000]   This is personal.
[00:33:10.000 --> 00:33:12.000]   I know you. I want you.
[00:33:12.000 --> 00:33:14.000]   We're together. We're connected and committed.
[00:33:14.000 --> 00:33:16.000]   You are my God.
[00:33:16.000 --> 00:33:20.000]   Some of you, the best prayer you can do in 2024, right at the start,
[00:33:20.000 --> 00:33:22.000]   is simply to say that prayer after the service.
[00:33:22.000 --> 00:33:24.000]   "God, you are my God."
[00:33:24.000 --> 00:33:28.000]   Because some of you, maybe that will be a struggle.
[00:33:28.000 --> 00:33:31.000]   But for some of you, that's your soul cry.
[00:33:31.000 --> 00:33:36.000]   That's your first response to recognize that maybe you haven't been able to say that,
[00:33:36.000 --> 00:33:38.000]   but that's the desire of your heart.
[00:33:38.000 --> 00:33:40.000]   "You are my God."
[00:33:40.000 --> 00:33:42.000]   Notice the passion he brings.
[00:33:42.000 --> 00:33:45.000]   Notice things like, "My soul thirsts for you.
[00:33:45.000 --> 00:33:49.000]   My body longs for you because your love is better than life.
[00:33:49.000 --> 00:33:52.000]   My soul will be satisfied. It's with the richest of foods.
[00:33:52.000 --> 00:33:54.000]   My soul clings to you."
[00:33:54.000 --> 00:33:58.000]   He talks about this idea of his soul, the innermost part of who he is.
[00:33:58.000 --> 00:34:00.000]   Not just his being or his thinking,
[00:34:00.000 --> 00:34:04.000]   but everything about him longs for this intimacy with God,
[00:34:04.000 --> 00:34:06.000]   and he's crying out for that intimacy.
[00:34:06.000 --> 00:34:08.000]   That's like me sitting there and going,
[00:34:08.000 --> 00:34:11.000]   "I'm not satisfied anymore with you in the atmosphere.
[00:34:11.000 --> 00:34:13.000]   I want you right here.
[00:34:13.000 --> 00:34:17.000]   My soul clings to you," says David.
[00:34:17.000 --> 00:34:19.000]   Now notice he talks about two very important things.
[00:34:19.000 --> 00:34:23.000]   He says, "I have seen you in the sanctuary and beheld your power and your glory."
[00:34:23.000 --> 00:34:24.000]   There it is.
[00:34:24.000 --> 00:34:28.000]   "I have seen you at 11 o'clock at the vine in Wanjai,
[00:34:28.000 --> 00:34:31.000]   and I beheld your power and your glory."
[00:34:31.000 --> 00:34:32.000]   Amen?
[00:34:32.000 --> 00:34:34.000]   I want you to hear this, everything I've been saying today.
[00:34:34.000 --> 00:34:38.000]   We're not changing anything in terms of what we do here on a Sunday.
[00:34:38.000 --> 00:34:40.000]   We love the reality of God's presence with us.
[00:34:40.000 --> 00:34:43.000]   We'll continue to worship and praise him and do all the things that we do.
[00:34:43.000 --> 00:34:47.000]   What we're calling for is a bit of a mindset change,
[00:34:47.000 --> 00:34:50.000]   because what we do on a Sunday is not necessarily wrong,
[00:34:50.000 --> 00:34:54.000]   but how we're reacting to it is what I think God is trying to create.
[00:34:54.000 --> 00:34:58.000]   Because David says, "I've seen you in the sanctuary.
[00:34:58.000 --> 00:35:00.000]   I beheld your power in that place."
[00:35:00.000 --> 00:35:02.000]   It's an amazing thing he's saying.
[00:35:02.000 --> 00:35:03.000]   "I love the sanctuary.
[00:35:03.000 --> 00:35:06.000]   I love the power that I feel and experience there."
[00:35:06.000 --> 00:35:07.000]   But notice what he also says.
[00:35:07.000 --> 00:35:12.000]   He also says, "On my bed I remember you.
[00:35:12.000 --> 00:35:15.000]   Through the watches of the night you are with me."
[00:35:15.000 --> 00:35:18.000]   In other words, I have felt your glory in church, but guess what?
[00:35:18.000 --> 00:35:21.000]   Your glory is not just in the church.
[00:35:21.000 --> 00:35:23.000]   I've been intimate with you on a Sunday at 11 o'clock, but guess what?
[00:35:23.000 --> 00:35:27.000]   God, you're also intimate with me at work on a Monday morning at 9.
[00:35:27.000 --> 00:35:29.000]   Guess what? You're there with me all the time.
[00:35:29.000 --> 00:35:32.000]   Because my intimacy with you is not defined by a location.
[00:35:32.000 --> 00:35:34.000]   It's defined by a relationship.
[00:35:34.000 --> 00:35:38.000]   My intimacy with you is not defined by some band who plays well.
[00:35:38.000 --> 00:35:42.000]   My intimacy with you is defined by the Word of God, my relationship with you,
[00:35:42.000 --> 00:35:44.000]   my prayer life, how I open Scripture.
[00:35:44.000 --> 00:35:45.000]   It's defined by so many other things.
[00:35:45.000 --> 00:35:48.000]   I have seen you in the sanctuary, and I beheld your power,
[00:35:48.000 --> 00:35:53.000]   but I have not made that my all and all.
[00:35:53.000 --> 00:35:58.000]   I've also found you on my bed late at night when I'm anxious and overwhelmed.
[00:35:58.000 --> 00:36:01.000]   I've found you in the darkest watches of night.
[00:36:01.000 --> 00:36:04.000]   I have experienced your intimacy in all of my life.
[00:36:04.000 --> 00:36:09.000]   That's what it means to commune with God.
[00:36:09.000 --> 00:36:11.000]   Then he says all these things.
[00:36:11.000 --> 00:36:14.000]   Now, I'm not going to call these benefits.
[00:36:14.000 --> 00:36:17.000]   I'm not going to call these benefits of intimacy, because if I call them that,
[00:36:17.000 --> 00:36:22.000]   some of you in this room will want to seek him for his intimacy for the benefits.
[00:36:22.000 --> 00:36:27.000]   And as soon as we seek God intimately for what God can do for us,
[00:36:27.000 --> 00:36:29.000]   we've missed the whole point, and I'm going to talk about that in a couple of weeks' time.
[00:36:29.000 --> 00:36:33.000]   These are not benefits. Let me talk about these as fruits of intimacy.
[00:36:33.000 --> 00:36:38.000]   These are things that are born in our lives as we find ourselves intimate with God.
[00:36:38.000 --> 00:36:40.000]   Very quickly, here they are.
[00:36:40.000 --> 00:36:44.000]   Things like, because you are my help, God helps us.
[00:36:44.000 --> 00:36:46.000]   God comes and be with us.
[00:36:46.000 --> 00:36:49.000]   He says, "I've hid in the shadow of your wings."
[00:36:49.000 --> 00:36:53.000]   There's protection. That's one of the fruits of intimacy, the protection of God.
[00:36:53.000 --> 00:36:56.000]   Your right hand upholds me, feeling God is with us in the darkest moments.
[00:36:56.000 --> 00:37:00.000]   When life is overwhelmed, it's a fruit of that intimate relationship with him.
[00:37:00.000 --> 00:37:04.000]   Those who seek my life will be destroyed, knowing that God fights battles for you,
[00:37:04.000 --> 00:37:06.000]   that you cannot fight, that you'd be overwhelmed.
[00:37:06.000 --> 00:37:09.000]   Those are the fruits. It's like confidence. It's like assurance.
[00:37:09.000 --> 00:37:12.000]   It's like knowing God is with you.
[00:37:12.000 --> 00:37:16.000]   Let me pull this together with a quick definition of biblical intimacy.
[00:37:16.000 --> 00:37:22.000]   I would say it's this, an orientation of all of life that pushes beyond just the feeling of God
[00:37:22.000 --> 00:37:31.000]   to an actual real and deep relationship with him that produces in us the fruit of assurance, confidence, and joy.
[00:37:31.000 --> 00:37:37.000]   That's Psalm 63. That's, I think, how so much of Scripture speaks about the intimacy of God.
[00:37:37.000 --> 00:37:41.000]   That's worth taking a photo of if you have a mobile phone.
[00:37:41.000 --> 00:37:48.000]   Because we're going to be digging into that a lot over not just these weeks, but this year.
[00:37:48.000 --> 00:37:55.000]   As you're taking a photo of that, I wonder if the PowerPoint team, if you could jump back to that section earlier with the three questions.
[00:37:55.000 --> 00:37:59.000]   This is also something I want you to take a photo of, and I'm going to finish with this.
[00:37:59.000 --> 00:38:08.000]   Will we continue to simply enjoy the atmosphere of God, or will we desire to move beyond this to deepen our relationship with the person of God?
[00:38:08.000 --> 00:38:15.000]   Will we continue to settle for lesser forms of intimacy to satisfy a longing that can only be fully satisfied by God?
[00:38:15.000 --> 00:38:24.000]   And once we have found true intimacy with God, will we only long for ourselves to experience it, or will we…
[00:38:24.000 --> 00:38:27.000]   Is there another slide? It's okay if there's not.
[00:38:27.000 --> 00:38:34.000]   Or will we invite others to experience it?
[00:38:34.000 --> 00:38:39.000]   Here's how I'll close, and we're going to pray. I've gone a bit long. Is that okay? Everybody all right?
[00:38:39.000 --> 00:38:41.000]   Here's how we're going to close.
[00:38:41.000 --> 00:38:44.000]   This is why we're doing it in 2024, why God's calling us to intimacy.
[00:38:44.000 --> 00:38:49.000]   2023 was about the Exodus. We spent a whole year pretty much on the Exodus.
[00:38:49.000 --> 00:38:53.000]   And the Exodus is all about that idea of God calling us out of slavery into freedom.
[00:38:53.000 --> 00:38:55.000]   Why? We said it almost every week.
[00:38:55.000 --> 00:38:57.000]   Why does God do the Exodus with Israel?
[00:38:57.000 --> 00:39:03.000]   So he can draw them together in intimacy, so they can be their God, and they can be his people, they can become a worshipping community.
[00:39:03.000 --> 00:39:07.000]   That's what he said to Pharaoh, "Release my people, let them go, so they can worship me."
[00:39:07.000 --> 00:39:14.000]   2023 was our Exodus. It makes sense, therefore, that 2024 God is calling you to intimacy.
[00:39:14.000 --> 00:39:18.000]   You've gone through Exodus. Now is the time to draw near to God.
[00:39:18.000 --> 00:39:22.000]   My prayer for you is that you will find your satisfaction fully in him.
[00:39:22.000 --> 00:39:29.000]   My prayer for you is that he will challenge you to let go of some false versions of intimacy that you're holding on to.
[00:39:29.000 --> 00:39:35.000]   My prayer for you is that you'll want to push beyond the great experience of Sunday morning here at the Vine,
[00:39:35.000 --> 00:39:39.000]   and actually find a deeper relationship with him in your everyday life.
[00:39:39.000 --> 00:39:44.000]   And through all of that, he will be glorified. Amen?
[00:39:44.000 --> 00:39:48.000]   Could you stand with me? I would love to pray with you.
[00:39:48.000 --> 00:39:52.000]   And maybe if you're comfortable, you can open your hands.
[00:39:52.000 --> 00:39:54.000]   And I'm going to pray, and then the team are going to play.
[00:39:54.000 --> 00:40:02.000]   And we're going to finish with a song of worship, which is designed to move us through the gates into God's presence.
[00:40:02.000 --> 00:40:05.000]   Lord, I thank you so much for each person here.
[00:40:05.000 --> 00:40:12.000]   Lord, I thank you that as we start the fast tomorrow, we start the fast with a passion for intimacy.
[00:40:12.000 --> 00:40:17.000]   And Lord, we thank you that for the 21 days, we're going to get a devotion every day written by a congregation member
[00:40:17.000 --> 00:40:21.000]   talking about their own intimate relationship with Jesus.
[00:40:21.000 --> 00:40:25.000]   And Lord, I pray that the fast, I want to just pray over you right now.
[00:40:25.000 --> 00:40:29.000]   And if you've not yet decided what it is for you to fast, that's fine.
[00:40:29.000 --> 00:40:32.000]   You've got about 15 hours to do so.
[00:40:32.000 --> 00:40:38.000]   Lord, I want to pray that you would bless each person in this room with what it is that you're asking them to sacrifice,
[00:40:38.000 --> 00:40:44.000]   to let go of, to lay down, so that they can move from the atmosphere of God to the person of God,
[00:40:44.000 --> 00:40:47.000]   so that they can commune with you intimately.
[00:40:47.000 --> 00:40:50.000]   Lord, fasting is putting something aside to commune with you deeper.
[00:40:50.000 --> 00:40:56.000]   Lord, I pray as we move into the fast tomorrow, that each person in this room watching online and our overflow
[00:40:56.000 --> 00:41:04.000]   will be filled Lord, with your intimate connection as they sacrifice and lay something down
[00:41:04.000 --> 00:41:08.000]   to start 2024 responding to your word, Lord.
[00:41:08.000 --> 00:41:14.000]   Father, there are some people in this room that are going to need to repent in the next number of weeks.
[00:41:14.000 --> 00:41:16.000]   Lord, I know I need to.
[00:41:16.000 --> 00:41:21.000]   And so Lord, I want to pray for your kindness that leads us to repentance.
[00:41:21.000 --> 00:41:25.000]   And Lord, if there are people in this room that have been convicted by this word this morning,
[00:41:25.000 --> 00:41:30.000]   I pray that they would bring that to you and respond and ask for your forgiveness.
[00:41:30.000 --> 00:41:38.000]   And that they would start this year with an invitation to a deeper relationship with you.
[00:41:38.000 --> 00:41:45.000]   Lord, as we talk about how we stop ourselves from being intimate, as we talk about alternative forms of intimacy,
[00:41:45.000 --> 00:41:48.000]   would you speak to us Lord, each one of us.
[00:41:48.000 --> 00:41:53.000]   And Father, ultimately, that we would grow to be the people that you have created us to be.
[00:41:53.000 --> 00:41:55.000]   We're excited about this journey, Lord.
[00:41:55.000 --> 00:42:00.000]   When you speak a word like this, it is always because you are doing it in love
[00:42:00.000 --> 00:42:03.000]   to see your people become the very people you've created them to be.
[00:42:03.000 --> 00:42:08.000]   I pray you would release this joy, release this excitement and expectation,
[00:42:08.000 --> 00:42:12.000]   release your conviction and repentance over the Vine Church,
[00:42:12.000 --> 00:42:20.000]   so that 2024 could be truly a year where we find you in new and fresh ways.
[00:42:20.000 --> 00:42:22.000]   And we thank you for this in Jesus' name.
[00:42:22.000 --> 00:42:24.000]   Everyone says amen.

