
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:18:15.720 --> 00:18:17.880]   what he's saying is you no longer see yourself
[00:18:17.880 --> 00:18:18.840]   as his family.
[00:18:18.840 --> 00:18:21.240]   You never see yourself anymore as a son and daughter.
[00:18:21.240 --> 00:18:23.200]   You think you're equal with him.
[00:18:23.200 --> 00:18:25.600]   Well, you're gonna lose your inheritance
[00:18:25.600 --> 00:18:28.200]   because inheritance is a family thing, isn't it?
[00:18:28.200 --> 00:18:30.520]   Inheritance happens when you're within a family.
[00:18:30.520 --> 00:18:33.760]   And he's saying, look, you've decided through your sin,
[00:18:33.760 --> 00:18:36.200]   through the way you're acting to try to be a peer of God.
[00:18:36.200 --> 00:18:37.920]   So you're gonna lose out on your inheritance.
[00:18:37.920 --> 00:18:40.000]   And Paul is crying out to his church,
[00:18:40.000 --> 00:18:43.880]   don't lose the inheritance that Christ has paid
[00:18:43.880 --> 00:18:46.960]   an incredible price for on the cross.
[00:18:46.960 --> 00:18:51.480]   Your salvation, your hope, your forgiveness,
[00:18:51.480 --> 00:18:56.480]   your mercy, your grace, your flourishing, your shalom,
[00:18:56.480 --> 00:18:58.600]   be made now into his image
[00:18:58.600 --> 00:19:00.120]   so that you can become the fullness of him,
[00:19:00.120 --> 00:19:02.120]   as he's just said in chapter four,
[00:19:02.120 --> 00:19:03.720]   the wholeness of the fullness of Christ.
[00:19:03.720 --> 00:19:05.560]   He's like, you'll lose all of that
[00:19:05.560 --> 00:19:07.520]   if you think you're no longer part of God's family,
[00:19:07.520 --> 00:19:09.000]   but you wanna try to be God himself.
[00:19:09.000 --> 00:19:11.920]   And he's like, that is not the way to go.
[00:19:11.920 --> 00:19:16.760]   And as Paul's unpacking this,
[00:19:16.760 --> 00:19:20.680]   he's inviting his church to shift something within them,
[00:19:20.680 --> 00:19:25.760]   just to say, I don't want to lose my identity
[00:19:25.760 --> 00:19:27.560]   as a child of God.
[00:19:27.560 --> 00:19:29.160]   That is the primary thing,
[00:19:29.160 --> 00:19:32.360]   because in that perspective of being a child,
[00:19:32.360 --> 00:19:37.080]   it is not me-centered, it is other-centered.
[00:19:37.080 --> 00:19:42.080]   Christ, first and foremost, I submit myself to him.
[00:19:42.080 --> 00:19:46.360]   And Paul said, that's how we flourish.
[00:19:46.360 --> 00:19:49.720]   That's our inheritance in the kingdom of Christ.
[00:19:49.720 --> 00:19:52.320]   And as your pastor here,
[00:19:52.320 --> 00:19:55.080]   I wanna pick up a little bit of Paul's pastoral heart
[00:19:55.080 --> 00:19:56.560]   for his community in Ephesus.
[00:19:56.560 --> 00:19:57.920]   And I wanna say over you,
[00:19:57.920 --> 00:20:01.600]   I do not want you to lose the inheritance
[00:20:01.600 --> 00:20:03.600]   that you have in Christ.
[00:20:03.600 --> 00:20:06.560]   And so here's what I implore of you.
[00:20:06.560 --> 00:20:10.120]   Enjoy the role of repentance.
[00:20:10.120 --> 00:20:13.800]   When we think about repentance in the church,
[00:20:13.800 --> 00:20:16.400]   so often we make it such a heavy topic.
[00:20:16.400 --> 00:20:18.120]   We make it such a weighty thing.
[00:20:18.120 --> 00:20:19.680]   We make it such a like, oh my gosh,
[00:20:19.680 --> 00:20:21.120]   I've gotta confess and repent.
[00:20:21.120 --> 00:20:24.680]   And Paul's saying, you should find joy,
[00:20:24.680 --> 00:20:28.400]   joy in coming before Christ and offering your life
[00:20:28.400 --> 00:20:30.520]   and saying there's some things inside of me
[00:20:30.520 --> 00:20:33.560]   that I'm not proud of, and I repent, I confess.
[00:20:33.560 --> 00:20:34.880]   I ask for your forgiveness,
[00:20:34.880 --> 00:20:37.480]   because I'm tired of trying to be like you.
[00:20:37.480 --> 00:20:39.240]   I don't wanna disqualify myself
[00:20:39.240 --> 00:20:41.280]   from the inheritance that comes in Christ.
[00:20:41.280 --> 00:20:45.200]   My repentance is my ticket to my inheritance.
[00:20:45.200 --> 00:20:47.680]   And as I repent and confess and bring it to you,
[00:20:47.680 --> 00:20:51.520]   I don't do so in a heaviness, I do so in a soberness.
[00:20:51.520 --> 00:20:54.280]   There's a sober reality to the brokenness in me.
[00:20:54.280 --> 00:20:56.920]   I bring that to you, but I do in the joy
[00:20:56.920 --> 00:20:59.240]   of knowing that you've already forgiven me on the cross
[00:20:59.240 --> 00:21:02.040]   and the joy to know that you're now gonna fill me afresh
[00:21:02.040 --> 00:21:03.360]   with your spirit and your love,
[00:21:03.400 --> 00:21:05.200]   and that I'm gonna become your child again,
[00:21:05.200 --> 00:21:07.440]   and the inheritance of your goodness is mine.
[00:21:07.440 --> 00:21:11.400]   So I wanna encourage you.
[00:21:11.400 --> 00:21:13.480]   This message speaks to you at all today
[00:21:13.480 --> 00:21:17.400]   about some of the stuff that's involved in you.
[00:21:17.400 --> 00:21:22.400]   May I invite you to the joy of repentance
[00:21:22.400 --> 00:21:28.800]   that brings you back into right relationship with him.
[00:21:28.800 --> 00:21:32.320]   It is this movement of repentance
[00:21:32.320 --> 00:21:33.640]   and the shift of our identities
[00:21:33.640 --> 00:21:36.120]   that brings Paul to the part where he starts to talk
[00:21:36.120 --> 00:21:39.680]   about the metaphor of darkness and light.
[00:21:39.680 --> 00:21:41.160]   Paul's of course not the first person
[00:21:41.160 --> 00:21:42.160]   to speak about this metaphor.
[00:21:42.160 --> 00:21:44.000]   In fact, it's a biblical metaphor
[00:21:44.000 --> 00:21:45.840]   throughout the whole of redemptive history.
[00:21:45.840 --> 00:21:49.360]   The Bible in fact starts Genesis 1, verses 1 and 2
[00:21:49.360 --> 00:21:52.280]   in a perspective of darkness and light.
[00:21:52.280 --> 00:21:54.160]   But we learn there that God created the world,
[00:21:54.160 --> 00:21:55.000]   the heavens and the earth,
[00:21:55.000 --> 00:21:58.120]   and it says that the world was formless and void
[00:21:58.120 --> 00:22:00.960]   and darkness covered its depths.
[00:22:00.960 --> 00:22:03.880]   So there is the starting point of darkness in scripture.
[00:22:03.880 --> 00:22:06.760]   And then in verse 3, we have the first moment
[00:22:06.760 --> 00:22:07.600]   where God speaks.
[00:22:07.600 --> 00:22:09.320]   And the very first word God says is,
[00:22:09.320 --> 00:22:12.160]   "Let there be light."
[00:22:12.160 --> 00:22:16.120]   Four words, one command, and everything changes.
[00:22:16.120 --> 00:22:18.920]   And so in the first three verses of the Bible,
[00:22:18.920 --> 00:22:20.720]   you get the gospel.
[00:22:20.720 --> 00:22:25.400]   You get a world that is dark, separated, formless and void,
[00:22:25.400 --> 00:22:28.080]   and you got a God who decides to make a difference in it.
[00:22:28.080 --> 00:22:31.080]   A God who says, "I don't want you to remain in darkness.
[00:22:31.080 --> 00:22:34.000]   "I don't want what I've created to be in darkness."
[00:22:34.000 --> 00:22:35.480]   And he says, "Let there be light."
[00:22:35.480 --> 00:22:38.240]   And then in the light of that creative moment,
[00:22:38.240 --> 00:22:40.560]   the rest of creation happens,
[00:22:40.560 --> 00:22:43.360]   all the way up to the culmination of us as human beings,
[00:22:43.360 --> 00:22:44.880]   created in his image,
[00:22:44.880 --> 00:22:48.720]   made in the light of Christ and God himself.
[00:22:48.720 --> 00:22:51.080]   Which is really interesting because then in Genesis 3,
[00:22:51.080 --> 00:22:53.880]   Adam and Eve decide to go back into darkness.
[00:22:53.880 --> 00:22:57.240]   Note that, we decided to go back into darkness.
[00:22:57.240 --> 00:22:59.200]   In taking of that fruit that we've just been talking about,
[00:22:59.200 --> 00:23:00.760]   in becoming a peer with God,
[00:23:00.760 --> 00:23:04.000]   or thinking that they can become a peer with God,
[00:23:04.000 --> 00:23:05.400]   shame comes on them.
[00:23:05.400 --> 00:23:07.160]   And what does darkness do?
[00:23:07.160 --> 00:23:08.680]   Sorry, what does sin do?
[00:23:08.680 --> 00:23:12.040]   Sin drives Adam and Eve back into darkness.
[00:23:12.040 --> 00:23:13.760]   They cover themselves.
[00:23:13.760 --> 00:23:15.200]   They retreat from the presence of God,
[00:23:15.200 --> 00:23:16.360]   the light of God's presence,
[00:23:16.360 --> 00:23:19.720]   as God walks in the corners of the evening in the garden.
[00:23:19.720 --> 00:23:22.160]   They're so afraid of the light of his presence now,
[00:23:22.160 --> 00:23:23.200]   that they now retreat,
[00:23:23.200 --> 00:23:25.880]   and they go back into a place of darkness,
[00:23:25.880 --> 00:23:28.840]   covering their shame.
[00:23:28.840 --> 00:23:30.160]   And for the rest of the biblical narrative,
[00:23:30.160 --> 00:23:31.920]   the story is basically this,
[00:23:31.920 --> 00:23:34.360]   can humanity ever know what it is
[00:23:34.360 --> 00:23:36.920]   to be in the presence of light again?
[00:23:36.920 --> 00:23:39.840]   Can we ever know what the light of God is for us?
[00:23:39.840 --> 00:23:42.280]   Can we ever have that relationship like Adam and Eve had
[00:23:42.280 --> 00:23:44.240]   before they fell in chapter three?
[00:23:44.240 --> 00:23:46.160]   Can we know what Genesis 1 and 2?
[00:23:46.160 --> 00:23:48.360]   Can we find that place of Shalom,
[00:23:48.360 --> 00:23:50.440]   the beautiful Jewish concept,
[00:23:50.440 --> 00:23:52.400]   of what it is to know that everything is right
[00:23:52.400 --> 00:23:56.600]   as it should be, completeness, wholeness, perfection?
[00:23:56.600 --> 00:23:59.680]   Our soul writes before God again.
[00:23:59.680 --> 00:24:03.840]   Towards the end of the Old Testament narrative,
[00:24:03.840 --> 00:24:05.680]   the prophets begin to speak,
[00:24:05.680 --> 00:24:09.040]   and to use this metaphor of darkness and light,
[00:24:09.040 --> 00:24:10.880]   to basically begin to speak into Israel,
[00:24:10.880 --> 00:24:13.840]   and say a time is coming in the future,
[00:24:13.840 --> 00:24:15.080]   where God will step in,
[00:24:15.080 --> 00:24:17.720]   and this messianic hope begins to build
[00:24:17.720 --> 00:24:19.720]   towards the end of the Old Testament.
[00:24:19.720 --> 00:24:22.000]   The prophets begin to speak into this metaphor,
[00:24:22.000 --> 00:24:23.960]   perhaps most famously, Isaiah,
[00:24:23.960 --> 00:24:26.480]   and I want you to have a look at some of the passages here
[00:24:26.480 --> 00:24:27.920]   that Isaiah begins to speak.
[00:24:27.920 --> 00:24:30.840]   The people walking in darkness have seen a great light.
[00:24:30.840 --> 00:24:33.520]   The Lord will turn the darkness into light before his people.
[00:24:33.520 --> 00:24:36.560]   In the future, the Lord will be your everlasting light,
[00:24:36.560 --> 00:24:38.360]   and your days of sorrow will end,
[00:24:38.360 --> 00:24:41.360]   and Isaiah starts to point forward
[00:24:41.360 --> 00:24:44.880]   to this messianic hope that one would step in,
[00:24:44.880 --> 00:24:46.960]   one of God, not of us,
[00:24:46.960 --> 00:24:49.480]   one who would step in into the fullness of that,
[00:24:49.480 --> 00:24:51.360]   and take what is dark right now,
[00:24:51.360 --> 00:24:53.120]   like in Genesis verses one and two,
[00:24:53.120 --> 00:24:56.680]   take that darkness and say, let there be light.
[00:24:56.680 --> 00:24:59.600]   And of course, for us Christians,
[00:24:59.600 --> 00:25:03.040]   as we consider who Christ is in the light of this,
[00:25:03.040 --> 00:25:05.960]   we understand Christ as the messianic fulfillment
[00:25:05.960 --> 00:25:07.360]   of that moment,
[00:25:07.360 --> 00:25:08.640]   and indeed, the whole of the New Testament
[00:25:08.640 --> 00:25:09.760]   picks up that idea,
[00:25:09.760 --> 00:25:12.400]   and actually drives the metaphor forward even more.
[00:25:12.400 --> 00:25:13.920]   So the gospel writers speak of it.
[00:25:13.920 --> 00:25:16.200]   Look at how John speaks about it here.
[00:25:16.200 --> 00:25:17.760]   He shines in the darkness,
[00:25:17.760 --> 00:25:19.600]   and the darkness has not overcome it.
[00:25:19.600 --> 00:25:22.480]   He is the true light that gives light to everyone.
[00:25:22.480 --> 00:25:25.480]   And then Jesus himself takes on this metaphor from Isaiah.
[00:25:25.480 --> 00:25:26.880]   Have a look at John 8, 12.
[00:25:26.880 --> 00:25:28.920]   I am the light of the world,
[00:25:28.920 --> 00:25:31.400]   and whoever follows me will never walk in darkness,
[00:25:31.400 --> 00:25:33.840]   but will have the light of life.
[00:25:33.840 --> 00:25:36.360]   I love this one over here from later on in John.
[00:25:36.360 --> 00:25:37.680]   You are going to have the light.
[00:25:37.680 --> 00:25:38.760]   This is Jesus speaking.
[00:25:38.760 --> 00:25:40.800]   You're going to have the light just a little while longer
[00:25:40.800 --> 00:25:42.720]   while you have the light.
[00:25:42.720 --> 00:25:44.160]   Walk while you have the light
[00:25:44.160 --> 00:25:45.960]   before darkness overtakes you.
[00:25:45.960 --> 00:25:46.960]   Believe in the light
[00:25:46.960 --> 00:25:49.160]   so that you may become children of light.
[00:25:49.160 --> 00:25:52.200]   Jesus has taught this to his disciples.
[00:25:52.200 --> 00:25:55.160]   Paul picks up on this idea of being children of light,
[00:25:55.160 --> 00:25:58.480]   and he brings it into his church as well.
[00:25:58.480 --> 00:26:00.560]   And so all of this redemptive history
[00:26:00.560 --> 00:26:03.120]   of biblical understanding of darkness and light
[00:26:03.120 --> 00:26:04.760]   comes to its fulfillment in Christ,
[00:26:04.760 --> 00:26:06.200]   and then Paul takes that,
[00:26:06.200 --> 00:26:09.000]   and he brings it into the very lives of his people.
[00:26:09.000 --> 00:26:11.520]   Notice how he does this in verse eight.
[00:26:11.520 --> 00:26:12.360]   I love this.
[00:26:12.360 --> 00:26:15.240]   He says, "For you were once darkness,
[00:26:15.240 --> 00:26:18.560]   "but now you are light in the Lord."
[00:26:18.560 --> 00:26:20.720]   I want you to see something really important in this verse.
[00:26:20.720 --> 00:26:24.760]   Paul does not say, "For you were once in darkness,
[00:26:24.760 --> 00:26:27.840]   "and you are now in the light of the Lord,"
[00:26:27.840 --> 00:26:30.360]   which I think is so often how we think of it
[00:26:30.360 --> 00:26:32.000]   when we hear this passage,
[00:26:32.000 --> 00:26:35.040]   and I think how we think about our Christian faith,
[00:26:35.040 --> 00:26:39.120]   as in like, I'm just sort of like neutral,
[00:26:39.120 --> 00:26:42.000]   and sometimes I find myself in darkness,
[00:26:42.000 --> 00:26:45.280]   and sometimes I find myself in light.
[00:26:45.280 --> 00:26:47.480]   As Christians, we think we're neutral,
[00:26:47.480 --> 00:26:50.600]   but if life happens, or if I drink a little bit too much,
[00:26:50.600 --> 00:26:52.600]   or if I stumble onto that website,
[00:26:52.600 --> 00:26:54.040]   I'm in darkness for a while.
[00:26:54.040 --> 00:26:56.760]   But if I have a good week, and I pray well,
[00:26:56.760 --> 00:26:59.800]   and I try hard, and I come to church regularly,
[00:26:59.800 --> 00:27:01.800]   I find myself in the light.
[00:27:01.800 --> 00:27:04.120]   And we think that we are neutral,
[00:27:04.120 --> 00:27:07.840]   and it's just about the place that we're in
[00:27:07.840 --> 00:27:08.800]   in terms of our faith.
[00:27:08.800 --> 00:27:10.920]   Paul looks at that thinking,
[00:27:10.920 --> 00:27:12.840]   and he says, "That's faulty thinking."
[00:27:12.840 --> 00:27:15.960]   "You're not neutral," he's saying.
[00:27:15.960 --> 00:27:17.880]   And it's not about the place you're in.
[00:27:17.880 --> 00:27:22.080]   You need to understand you were darkness.
[00:27:22.080 --> 00:27:25.360]   The totality of darkness was who you were.
[00:27:25.360 --> 00:27:26.680]   It wasn't like you were neutral,
[00:27:26.680 --> 00:27:28.800]   and you just happened to be surrounded by darkness.
[00:27:28.800 --> 00:27:31.520]   "You were darkness itself," he says.
[00:27:31.520 --> 00:27:34.360]   Strong words.
[00:27:34.360 --> 00:27:37.640]   Because he's wanting you to understand what sin does.
[00:27:37.640 --> 00:27:39.520]   The wages of sin is what?
[00:27:39.520 --> 00:27:40.760]   Death.
[00:27:40.760 --> 00:27:42.640]   And he's spoken to his church, hasn't he,
[00:27:42.640 --> 00:27:44.240]   already in chapter two, and he says,
[00:27:44.240 --> 00:27:46.840]   "When you were in your sins, you were what?
[00:27:46.840 --> 00:27:47.680]   "Asleep?"
[00:27:47.680 --> 00:27:49.240]   No, he didn't say that.
[00:27:49.240 --> 00:27:52.320]   He said, "When you were in your sins, you were dead."
[00:27:52.320 --> 00:27:53.400]   Like, literally dead.
[00:27:53.400 --> 00:27:56.280]   So he sees sin in that way.
[00:27:56.280 --> 00:28:01.280]   So you are not in sin, you were sin, he's saying.
[00:28:01.280 --> 00:28:04.200]   You were not in darkness, you were darkness.
[00:28:04.200 --> 00:28:06.720]   You were the separation, you were the death.
[00:28:06.720 --> 00:28:11.400]   And that's a sobering thing for him to teach his church.
[00:28:11.400 --> 00:28:12.680]   It's a hard thing for us to think
[00:28:12.680 --> 00:28:14.080]   because we like to remain neutral.
[00:28:14.080 --> 00:28:16.720]   We like to think that we're neutral people,
[00:28:16.720 --> 00:28:19.680]   and it's just whether we're in one thing or in the other.
[00:28:19.680 --> 00:28:20.600]   And Paul says, "No, no, no.
[00:28:20.600 --> 00:28:22.720]   "If you think sin is that way,
[00:28:22.720 --> 00:28:24.520]   "you will never have a sober understanding
[00:28:24.520 --> 00:28:25.640]   "of the power of sin."
[00:28:25.640 --> 00:28:27.760]   Come on, church.
[00:28:27.760 --> 00:28:29.920]   If you think that way, you will always think,
[00:28:29.920 --> 00:28:31.800]   "Well, if I just try a little bit harder,
[00:28:31.800 --> 00:28:33.360]   "or if I get a little bit more faithful,
[00:28:33.360 --> 00:28:34.880]   "or read a little bit more of my Bible,
[00:28:34.880 --> 00:28:35.920]   "I'm gonna be okay."
[00:28:35.920 --> 00:28:39.360]   And Paul's like, "Sin is death.
[00:28:39.360 --> 00:28:40.400]   "Sin is darkness.
[00:28:40.400 --> 00:28:44.040]   "And when we're in sin, we are actually darkness."
[00:28:44.040 --> 00:28:46.360]   We're not in it, we are the darkness.
[00:28:46.360 --> 00:28:49.280]   Now, as sobering as that is, he then says,
[00:28:49.280 --> 00:28:50.760]   "But guess what?
[00:28:50.760 --> 00:28:54.040]   "Now that you're in Christ, you are the light."
[00:28:54.040 --> 00:28:57.400]   In other words, it's not a temporary location for you,
[00:28:57.400 --> 00:28:58.880]   and you're moving in and out.
[00:28:58.880 --> 00:29:00.520]   He's saying, "Now you are light.
[00:29:00.520 --> 00:29:02.080]   "You are the light of the world."
[00:29:02.080 --> 00:29:04.720]   It's funny 'cause Jesus calls himself the light of the world,
[00:29:04.720 --> 00:29:06.440]   but then later on, he says to the disciples,
[00:29:06.440 --> 00:29:08.560]   "You're the light of the world."
[00:29:08.560 --> 00:29:11.000]   And this is what Paul's picking up on here.
[00:29:11.000 --> 00:29:14.120]   He's saying, "You were darkness, now you are light,"
[00:29:14.120 --> 00:29:15.480]   which is why he says this.
[00:29:15.480 --> 00:29:18.160]   He says, "Live as children of light."
[00:29:18.160 --> 00:29:20.520]   He says, "Live a life like this.
[00:29:20.520 --> 00:29:23.320]   "Live with boldness and courage.
[00:29:23.320 --> 00:29:24.840]   "Live with hope and faith.
[00:29:24.840 --> 00:29:27.680]   "Live as if the light really is in you,
[00:29:27.680 --> 00:29:29.480]   "that you are this light in the world."
[00:29:29.480 --> 00:29:30.920]   He's like, "I want you to live like that."
[00:29:30.920 --> 00:29:34.000]   And the question that the church in Ephesus
[00:29:34.000 --> 00:29:36.680]   should have asked, and I think we need to ask, is this.
[00:29:36.680 --> 00:29:40.080]   How do I live as children of light
[00:29:40.080 --> 00:29:43.720]   in a world that continues to be so filled with darkness?
[00:29:43.720 --> 00:29:48.960]   That's an important question for us at the Vine.
[00:29:48.960 --> 00:29:51.880]   How do we want to, how are we able to live
[00:29:51.880 --> 00:29:53.880]   as children of light in a world
[00:29:53.880 --> 00:29:58.240]   that is still so filled with darkness?
[00:29:58.240 --> 00:30:03.640]   Paul offers two answers to that question.
[00:30:03.640 --> 00:30:05.920]   It's found in verses 13 and 14.
[00:30:05.920 --> 00:30:07.040]   Let me read these verses.
[00:30:07.040 --> 00:30:08.600]   These are beautiful to me.
[00:30:08.600 --> 00:30:10.480]   He says this, "But everything exposed
[00:30:10.480 --> 00:30:12.800]   "by the light becomes visible,
[00:30:12.800 --> 00:30:16.000]   "and everything illuminated becomes a light."
[00:30:16.000 --> 00:30:16.960]   I'm gonna read that again.
[00:30:16.960 --> 00:30:19.720]   "But everything exposed by the light becomes visible,
[00:30:19.720 --> 00:30:22.920]   "and everything illuminated becomes a light."
[00:30:22.920 --> 00:30:24.840]   He's like, "Do you want to know how it is
[00:30:24.840 --> 00:30:27.320]   "that you're able to walk as a child of light?
[00:30:27.320 --> 00:30:29.600]   "First of all, you have to understand
[00:30:29.600 --> 00:30:33.080]   "that you could not do anything because you were darkness.
[00:30:33.080 --> 00:30:36.680]   "God had to step in and do it, first of all, for you.
[00:30:37.560 --> 00:30:42.360]   "Everything that is exposed by the light becomes visible."
[00:30:42.360 --> 00:30:43.440]   Light's this fascinating thing.
[00:30:43.440 --> 00:30:44.760]   If you look at it scientifically,
[00:30:44.760 --> 00:30:46.960]   essentially a definition of what light is
[00:30:46.960 --> 00:30:49.800]   is it's electromagnetic radiation of a wavelength
[00:30:49.800 --> 00:30:51.480]   that is visible to the human eye.
[00:30:51.480 --> 00:30:53.560]   Write that down in your notes.
[00:30:53.560 --> 00:30:54.560]   That's very important.
[00:30:54.560 --> 00:30:55.560]   (audience laughing)
[00:30:55.560 --> 00:30:57.080]   And here's the crazy thing.
[00:30:57.080 --> 00:31:01.240]   It is about 400 to 700 nanometers in size.
[00:31:01.240 --> 00:31:02.880]   Very, very, very, very small.
[00:31:02.880 --> 00:31:05.840]   And it travels at one of the fastest things it can travel.
[00:31:05.840 --> 00:31:10.840]   It travels at 182, 868 miles per second.
[00:31:10.840 --> 00:31:13.640]   Not miles per hour, miles per second.
[00:31:13.640 --> 00:31:16.200]   So what light does is it goes out
[00:31:16.200 --> 00:31:17.800]   and it bounces off of the surface of the thing.
[00:31:17.800 --> 00:31:19.160]   Look around you right now.
[00:31:19.160 --> 00:31:21.120]   Okay, you can see the people in this room
[00:31:21.120 --> 00:31:22.760]   because there is some light in this room,
[00:31:22.760 --> 00:31:25.280]   and that electromagnetic radiation is bouncing
[00:31:25.280 --> 00:31:28.240]   off of the people around you, enabling you to see them.
[00:31:28.240 --> 00:31:30.520]   But here's the reality.
[00:31:30.520 --> 00:31:33.360]   We're blind or we're in darkness
[00:31:33.360 --> 00:31:36.040]   when actually that electromagnetic radiation
[00:31:36.040 --> 00:31:37.600]   of a wavelength is removed.
[00:31:37.600 --> 00:31:40.640]   When light is removed, we have no ability
[00:31:40.640 --> 00:31:42.560]   to bounce off of one another
[00:31:42.560 --> 00:31:44.400]   to actually look at each other and see.
[00:31:44.400 --> 00:31:46.600]   So Paul, when he's talking about those sins
[00:31:46.600 --> 00:31:49.560]   of sexual morality and greed and brokenness,
[00:31:49.560 --> 00:31:51.640]   what he's basically saying is you've got all this stuff
[00:31:51.640 --> 00:31:53.920]   that's at work in you, and what that's causing you to do
[00:31:53.920 --> 00:31:56.080]   is become blind to one another.
[00:31:56.080 --> 00:31:59.320]   You can't see each other, nor can you see God
[00:31:59.320 --> 00:32:00.720]   because you're now in an environment
[00:32:00.720 --> 00:32:03.920]   where you are completely in the dark, he's saying,
[00:32:03.920 --> 00:32:06.200]   because it has cut out all of the light,
[00:32:06.200 --> 00:32:09.600]   and you cannot see anymore.
[00:32:09.600 --> 00:32:13.520]   And this is a sobering thing.
[00:32:13.520 --> 00:32:14.960]   I want you to feel this.
[00:32:14.960 --> 00:32:16.080]   I know that there's still a little bit
[00:32:16.080 --> 00:32:16.920]   of ambient light in here.
[00:32:16.920 --> 00:32:19.520]   We can't make this place completely dark
[00:32:19.520 --> 00:32:23.240]   because of the exit signs and a whole bunch of other things,
[00:32:23.240 --> 00:32:25.440]   but I want you to kind of look around as well.
[00:32:25.440 --> 00:32:27.640]   We can't see each other as clearly anymore.
[00:32:27.640 --> 00:32:30.080]   And basically what Paul's teaching is,
[00:32:30.080 --> 00:32:31.360]   this is what sin does.
[00:32:31.360 --> 00:32:32.600]   It causes you to become blind.
[00:32:32.600 --> 00:32:35.200]   It's like you can't see your hand in front of your face,
[00:32:35.200 --> 00:32:38.200]   and there's nothing you can do to change that.
[00:32:38.200 --> 00:32:42.600]   But then, because God so loved the world,
[00:32:42.600 --> 00:32:44.120]   here's what he does.
[00:32:44.120 --> 00:32:46.240]   In Christ, he basically says this,
[00:32:46.240 --> 00:32:49.880]   "Let there be light, and there was light."
[00:32:49.880 --> 00:32:55.040]   So the light, yeah.
[00:32:55.040 --> 00:32:57.520]   (congregation applauding)
[00:32:57.520 --> 00:32:58.560]   I love this.
[00:32:58.560 --> 00:32:59.400]   I love this.
[00:32:59.400 --> 00:33:00.480]   Half of you were sitting there
[00:33:00.480 --> 00:33:01.440]   throughout the whole service going,
[00:33:01.440 --> 00:33:04.160]   "Why have they not fixed that horrible thing
[00:33:04.160 --> 00:33:06.920]   that's hanging in the middle of the room?"
[00:33:06.920 --> 00:33:08.560]   That's Jesus right there.
[00:33:08.560 --> 00:33:13.120]   But the light comes.
[00:33:13.120 --> 00:33:14.320]   God brings this light.
[00:33:14.320 --> 00:33:16.720]   Now, I want you to notice the room again.
[00:33:16.720 --> 00:33:19.360]   Like, we can begin to see each other again.
[00:33:19.360 --> 00:33:22.120]   Not only that, but we can begin to see ourselves.
[00:33:22.120 --> 00:33:26.920]   See, Paul says everything is exposed by the light
[00:33:26.920 --> 00:33:29.000]   that makes everything visible.
[00:33:29.000 --> 00:33:30.880]   So Jesus makes everything visible.
[00:33:30.880 --> 00:33:33.200]   Everything inside of me that is broken and dark,
[00:33:33.200 --> 00:33:37.520]   the darkness, my darkness, the fact that I am darkness,
[00:33:37.520 --> 00:33:41.560]   I can only tell that when the light shines.
[00:33:41.560 --> 00:33:43.000]   Otherwise, I'm ignorant.
[00:33:43.000 --> 00:33:43.920]   Otherwise, I'm blind to it.
[00:33:43.920 --> 00:33:46.400]   I've got the hand in front of my face, and I can't see it.
[00:33:46.400 --> 00:33:48.040]   But Christ, as he comes with the light,
[00:33:48.040 --> 00:33:49.760]   it changes everything within me,
[00:33:49.760 --> 00:33:51.400]   and I can begin to go, "Hang on a sec.
[00:33:51.400 --> 00:33:52.520]   There is the brokenness.
[00:33:52.520 --> 00:33:53.640]   There is the darkness.
[00:33:53.640 --> 00:33:57.000]   There is the sin, and I need to somehow deal with that."
[00:33:57.000 --> 00:33:59.320]   The light, Paul says, makes everything visible.
[00:33:59.320 --> 00:34:01.880]   It exposes it, he says.
[00:34:01.880 --> 00:34:07.960]   But then he says something that is really key.
[00:34:07.960 --> 00:34:12.320]   He then says, "Not only does the light of Christ
[00:34:12.320 --> 00:34:14.680]   enable you to begin to see yourself
[00:34:14.680 --> 00:34:16.360]   as you should see yourself,
[00:34:16.360 --> 00:34:20.120]   and see one another as we should see one another,"
[00:34:20.120 --> 00:34:22.680]   he then says, and this is really important,
[00:34:22.680 --> 00:34:26.760]   "Everything that is illuminated becomes a light."
[00:34:27.720 --> 00:34:29.120]   He uses this wonderful word,
[00:34:29.120 --> 00:34:32.280]   this idea of something being illuminated.
[00:34:32.280 --> 00:34:34.960]   It's a beautiful phrase for salvation.
[00:34:34.960 --> 00:34:36.400]   It's one of the only times Paul uses it
[00:34:36.400 --> 00:34:37.440]   to speak of our salvation.
[00:34:37.440 --> 00:34:40.000]   He says, "Everything that becomes illuminated,"
[00:34:40.000 --> 00:34:43.000]   in other words, everything that becomes illuminated
[00:34:43.000 --> 00:34:46.720]   by the light, he says, "It's not just," note this,
[00:34:46.720 --> 00:34:49.720]   "It's not just so that you can see the darkness, finally,
[00:34:49.720 --> 00:34:51.080]   and do something about it.
[00:34:51.080 --> 00:34:53.320]   It's not just so that you can kind of connect
[00:34:53.320 --> 00:34:54.320]   with one another."
[00:34:54.320 --> 00:34:56.320]   What he's also saying is, you've got to understand
[00:34:56.320 --> 00:34:59.440]   that there's something else also at play here, right?
[00:34:59.440 --> 00:35:01.360]   And what else is at play is that every one of us
[00:35:01.360 --> 00:35:04.680]   has the potential to become this kind of light
