
[00:00:00.000 --> 00:00:06.680]   Everybody says, "Amen, Amen."
[00:20:37.300 --> 00:20:40.260]   rest of my life."
[00:20:40.260 --> 00:20:48.100]   Not drama, because I'm not great at drama, but I want to help people come alive.
[00:20:48.100 --> 00:20:53.180]   That man didn't know it, but he debarred on me in that moment.
[00:20:53.180 --> 00:20:58.420]   A word out of his mouth gave this 15-year-old a calling for the rest of his life.
[00:20:58.420 --> 00:21:06.620]   And ever since that day, I have been dedicating my life to helping people come alive.
[00:21:06.620 --> 00:21:09.060]   This is the Hebrew concept of debar.
[00:21:09.060 --> 00:21:13.180]   Our words have weight and material reality to them.
[00:21:13.180 --> 00:21:17.100]   Now notice what happens next as God creates humanity.
[00:21:17.100 --> 00:21:20.220]   And God said, "Let us make humanity in our image, in our likeness.
[00:21:20.220 --> 00:21:23.980]   Let them rule over the fish of the sea, the birds of the air, over the livestock, over
[00:21:23.980 --> 00:21:27.540]   all the earth, over all the ground, and the creatures among them on the ground."
[00:21:27.540 --> 00:21:30.860]   So God created humanity in his own image.
[00:21:30.860 --> 00:21:33.060]   In the image of God, he created him.
[00:21:33.060 --> 00:21:35.220]   Male and female, he created them.
[00:21:35.220 --> 00:21:39.940]   Notice, "God blessed them and said to them, 'Be fruitful and increase in number.
[00:21:39.940 --> 00:21:41.460]   Fill the earth and subdue it.'"
[00:21:41.460 --> 00:21:47.660]   And then as we get down to verse 31, it says, "God saw all that he had made by speaking,
[00:21:47.660 --> 00:21:50.060]   and it was very good."
[00:21:50.060 --> 00:21:55.280]   I want you to see something really important here, because in God's creation of humanity,
[00:21:55.280 --> 00:22:02.380]   God shows us the process by which his words are created, by which he debars in this world.
[00:22:02.380 --> 00:22:10.460]   Notice, God speaks, he creates, he then blesses, and then finally he pronounces good.
[00:22:10.460 --> 00:22:14.460]   And you'll see that rhythm throughout all seven days of creation, but it's right there
[00:22:14.460 --> 00:22:16.980]   at the moment when God creates humanity.
[00:22:16.980 --> 00:22:21.980]   He speaks, he creates, he blesses, and he pronounces good.
[00:22:21.980 --> 00:22:24.100]   Now here's what happens next.
[00:22:24.100 --> 00:22:26.420]   God has created humanity, and he says these words.
[00:22:26.420 --> 00:22:31.940]   He says, "You are my image on earth," which means a lot of different things, but in this
[00:22:31.940 --> 00:22:38.020]   case, it means that you are able also to image, to be and partner with me.
[00:22:38.020 --> 00:22:42.660]   Remember, he says to humanity, "Go into the world, bring it to flourishing, help the world
[00:22:42.660 --> 00:22:46.100]   to grow and to flourish, subdue it and bring it to life."
[00:22:46.100 --> 00:22:47.740]   So here's humanity doing that.
[00:22:47.740 --> 00:22:49.540]   Now guess what happens first?
[00:22:49.540 --> 00:22:52.140]   Here's the first way God shows Adam and Eve to do that.
[00:22:52.140 --> 00:22:56.840]   He takes Adam, and he says to Adam, "I want you to name the animals."
[00:22:56.840 --> 00:23:02.220]   Have you ever wondered why God asked Adam to name the animals?
[00:23:02.220 --> 00:23:06.780]   It's because God is saying, "The first thing I want humanity to do is debar."
[00:23:06.780 --> 00:23:09.100]   Are you following this?
[00:23:09.100 --> 00:23:14.060]   I want you to speak the name, name in the Hebrew being character.
[00:23:14.060 --> 00:23:17.900]   I want you to describe, I want you to tell the animals who they are.
[00:23:17.900 --> 00:23:19.900]   That's essentially what he's asking Adam to do.
[00:23:19.900 --> 00:23:22.540]   Tell the animals who they are.
[00:23:22.540 --> 00:23:26.660]   So there's Adam, and this weird creature comes before him, and he looks at the creature,
[00:23:26.660 --> 00:23:31.460]   and he sees the tail, and he sees the big mane of hair, and he goes, "Lion."
[00:23:31.460 --> 00:23:33.740]   Are you with me?
[00:23:33.740 --> 00:23:37.140]   Because Adam does not think lion.
[00:23:37.140 --> 00:23:39.480]   Adam speaks the word.
[00:23:39.480 --> 00:23:41.100]   He names the animal.
[00:23:41.100 --> 00:23:45.660]   Lion, giraffe, alligator, whatever it was, whatever came before him, whatever the Lord
[00:23:45.660 --> 00:23:47.700]   brought to him, he spoke out.
[00:23:47.700 --> 00:23:52.780]   And in speaking out, he debarred on that animal its character, its nature, its identity, what
[00:23:52.780 --> 00:23:53.780]   it is.
[00:23:53.780 --> 00:23:54.820]   He gave it its name.
[00:23:54.820 --> 00:24:00.340]   God is creating a structure where he creates, he speaks, he creates, he blesses, and everything
[00:24:00.340 --> 00:24:01.620]   is declared good.
[00:24:01.620 --> 00:24:08.020]   We then get to speak, we get to create, we get to bless, and we get to bring world into
[00:24:08.020 --> 00:24:09.780]   a flourishing that is very good.
[00:24:09.780 --> 00:24:11.340]   Are you following this?
[00:24:11.340 --> 00:24:16.500]   But then, thousands of years later, James writes to the church, and he says, "It's all
[00:24:16.500 --> 00:24:18.980]   hell.
[00:24:18.980 --> 00:24:21.300]   Like it's all burning.
[00:24:21.300 --> 00:24:27.980]   Like what's coming out of our mouths is setting everything on fire, and not in a good way."
[00:24:27.980 --> 00:24:31.860]   So the question we should have is, what happened?
[00:24:31.860 --> 00:24:36.020]   Because if it was created to be a certain way, and then James is saying, "It's not like
[00:24:36.020 --> 00:24:37.620]   that anymore."
[00:24:37.620 --> 00:24:41.300]   What in the world happened?
[00:24:41.300 --> 00:24:44.460]   Well notice what it says in Genesis 3, starting in verse 1.
[00:24:44.460 --> 00:24:46.860]   Is this helpful so far?
[00:24:46.860 --> 00:24:48.540]   I'll get back to James in a moment, trust me.
[00:24:48.540 --> 00:24:51.660]   But we flow together through what the Scriptures are saying.
[00:24:51.660 --> 00:24:53.380]   Notice what it says in Genesis 3, verse 1.
[00:24:53.380 --> 00:24:57.640]   Now the serpent, the snake, this is representative, this is enemy, this was Satan.
[00:24:57.640 --> 00:25:01.420]   Now Satan was more crafty than any of the wild animals that the Lord had made.
[00:25:01.420 --> 00:25:06.860]   He said to the woman Eve, he said, "Did God really say, 'You must not eat from any tree
[00:25:06.860 --> 00:25:07.860]   in the garden.'"
[00:25:07.860 --> 00:25:11.300]   I want you to see something very important that happens here that again, we often miss
[00:25:11.300 --> 00:25:12.300]   over.
[00:25:12.300 --> 00:25:17.300]   First of all, Satan, as he's thinking about, "How do I convince humanity to be changed?"
[00:25:17.300 --> 00:25:19.540]   He doesn't try to convince their thoughts.
[00:25:19.540 --> 00:25:22.900]   He doesn't try to influence their emotions.
[00:25:22.900 --> 00:25:24.060]   Here's how Satan does it.
[00:25:24.060 --> 00:25:26.420]   He speaks.
[00:25:26.420 --> 00:25:28.660]   So he speaks over Eve.
[00:25:28.660 --> 00:25:33.600]   The snake in the tree opens its mouth and speaks words.
[00:25:33.600 --> 00:25:37.300]   And he says this, notice what he says, "Did God really say?"
[00:25:37.300 --> 00:25:42.980]   So the first thing that the enemy does is try to attack the structure of God speaking,
[00:25:42.980 --> 00:25:45.340]   God creating, God blessing, God bringing good.
[00:25:45.340 --> 00:25:48.560]   Did God really say all of this stuff?
[00:25:48.560 --> 00:25:52.500]   And suddenly here's Eve and Adam, and they're beginning to get confused.
[00:25:52.500 --> 00:25:54.860]   They're beginning to go, "Hang on a sec now, what do we believe?"
[00:25:54.860 --> 00:25:57.060]   Because there's a new voice in the world.
[00:25:57.060 --> 00:25:58.620]   Are you seeing this?
[00:25:58.620 --> 00:26:01.540]   There's a new debar that is taking place.
[00:26:01.540 --> 00:26:07.580]   Satan is speaking and trying to now get Adam and Eve to believe and to think in a different
[00:26:07.580 --> 00:26:08.580]   way.
[00:26:08.580 --> 00:26:12.560]   And now Adam and Eve are caught between these two narratives that are at play.
[00:26:12.560 --> 00:26:17.280]   Will they align themselves to the wonder of the Lord in the debar of Him, or will they
[00:26:17.280 --> 00:26:23.380]   now align themselves to the trickery and the destruction of the enemy?
[00:26:23.380 --> 00:26:29.420]   And here's what they do, in choosing the fruit from that tree, in deciding to take on that
[00:26:29.420 --> 00:26:35.980]   and to believe and adhere to Satan, they change from adhering to one way of being and speaking
[00:26:35.980 --> 00:26:38.580]   to now aligning with another.
[00:26:38.580 --> 00:26:40.220]   And here's what Satan does.
[00:26:40.220 --> 00:26:46.640]   Satan speaks, Satan destroys, Satan curses, Satan pronounces death.
[00:26:46.640 --> 00:26:50.700]   So see these two things side by side right here.
[00:26:50.700 --> 00:26:54.800]   And all of this is sort of saying, all of this is driven by what comes out of the mouth.
[00:26:54.800 --> 00:26:58.800]   And here's the thing, which of these two are we going to align our lives with?
[00:26:58.800 --> 00:27:01.020]   This is why for James, this is not about some behavior modification.
[00:27:01.020 --> 00:27:05.460]   It's not like, "Hey, just try to be a nicer person in the world."
[00:27:05.460 --> 00:27:09.780]   Like this is James saying, "Don't you understand what you've been created for, how the world
[00:27:09.780 --> 00:27:13.860]   is structured, and you are either one of these things or you're the other."
[00:27:13.860 --> 00:27:14.860]   This is very important.
[00:27:14.860 --> 00:27:19.300]   James is essentially saying to the church, "There are no neutral words."
[00:27:19.300 --> 00:27:21.580]   Come on, church.
[00:27:21.580 --> 00:27:25.920]   Your words out of your mouth, they're either aligning yourself to what God is doing and
[00:27:25.920 --> 00:27:30.660]   brings blessing and life, or your words are aligning to the work of the enemy and you're
[00:27:30.660 --> 00:27:32.600]   bringing death and destruction.
[00:27:32.600 --> 00:27:34.100]   There's no middle ground.
[00:27:34.100 --> 00:27:37.380]   There's no Genesis 3b.
[00:27:37.380 --> 00:27:38.820]   It's Genesis 1, 2, and 3.
[00:27:38.820 --> 00:27:41.800]   And then we're on a journey for redemption through Jesus Christ.
[00:27:41.800 --> 00:27:43.780]   There's a red pill and a blue pill.
[00:27:43.780 --> 00:27:44.780]   There's no other pill.
[00:27:44.780 --> 00:27:50.100]   This is a matrix reference for any of you who are my age.
[00:27:50.100 --> 00:27:52.340]   There's no neutral words.
[00:27:52.340 --> 00:27:55.140]   James wants his church to know.
[00:27:55.140 --> 00:28:01.780]   You're either this or you're that, and this, he says, is the issue.
[00:28:01.780 --> 00:28:03.380]   Notice what he says at the start.
[00:28:03.380 --> 00:28:08.460]   "We all struggle with this."
[00:28:08.460 --> 00:28:14.060]   So the question is, how do we align more to that side than that side?
[00:28:14.060 --> 00:28:21.660]   Well, when the disciple John is sitting down to write his version of the gospel, and he
[00:28:21.660 --> 00:28:26.660]   thinks, "How do I start to help people to understand who Jesus is?"
[00:28:26.660 --> 00:28:29.060]   Notice the words he says, John 1, verse 3.
[00:28:29.060 --> 00:28:31.220]   "In the beginning was the word."
[00:28:31.220 --> 00:28:32.220]   There it is.
[00:28:32.220 --> 00:28:33.220]   Isn't that interesting?
[00:28:33.220 --> 00:28:36.780]   So in the beginning, he's saying, "was the deba."
[00:28:36.780 --> 00:28:39.380]   Now the word he's using here, it's not the Hebrew word, of course, because he's writing
[00:28:39.380 --> 00:28:40.380]   in Greek.
[00:28:40.380 --> 00:28:44.540]   It's not logos, but it links to that deba idea in the Hebrew.
[00:28:44.540 --> 00:28:49.940]   "And the word was with God, and the word was God, and he was with God in the beginning.
[00:28:49.940 --> 00:28:52.460]   Through him all things were made.
[00:28:52.460 --> 00:28:55.260]   Without him nothing was made that has been made."
[00:28:55.260 --> 00:28:59.560]   And then if you jump down to verse 14, it says, "The word became flesh and made its
[00:28:59.560 --> 00:29:01.700]   dwelling amongst us."
[00:29:01.700 --> 00:29:03.860]   So there's this beautiful thing.
[00:29:03.860 --> 00:29:05.420]   Here's John trying to describe Jesus.
[00:29:05.460 --> 00:29:10.700]   He's like, "You've got to understand that Jesus is the culmination of what every deba
[00:29:10.700 --> 00:29:12.460]   of God looks like."
[00:29:12.460 --> 00:29:17.340]   Like if you were to take a human being, one who was able to live every word and promise
[00:29:17.340 --> 00:29:22.340]   of God, and everything that came out of his mouth was a blessing and not a curse, it would
[00:29:22.340 --> 00:29:24.480]   be Jesus.
[00:29:24.480 --> 00:29:26.420]   He is the word of God.
[00:29:26.420 --> 00:29:28.900]   The fullness of creation is within him.
[00:29:28.900 --> 00:29:33.020]   He was the one who was there, speaking at the beginning, creating it all in the first
[00:29:33.020 --> 00:29:37.980]   place, and literally, John will go on to say this, "Through his death, life, and resurrection,
[00:29:37.980 --> 00:29:39.900]   you yourself can become a new creation.
[00:29:39.900 --> 00:29:41.420]   You yourself can be made new."
[00:29:41.420 --> 00:29:44.120]   There is great hope in that, but you have to understand the starting point.
[00:29:44.120 --> 00:29:45.580]   You want to understand who Jesus is?
[00:29:45.580 --> 00:29:48.580]   He's the deba of God.
[00:29:48.580 --> 00:29:51.580]   God's word made flesh.
[00:29:51.580 --> 00:29:54.460]   That's deba, materiality.
[00:29:54.460 --> 00:29:56.460]   God speaks.
[00:29:56.460 --> 00:29:59.460]   Jesus is.
[00:29:59.460 --> 00:30:04.140]   In the fullness of that, it's quite interesting, because I love this phrase, "And the word
[00:30:04.140 --> 00:30:06.940]   became flesh."
[00:30:06.940 --> 00:30:09.980]   Now follow with this.
[00:30:09.980 --> 00:30:16.180]   There is only ever one time where the fullness of the word of God became flesh, and that's
[00:30:16.180 --> 00:30:17.180]   Jesus.
[00:30:17.180 --> 00:30:21.940]   But I think words become flesh all the time.
[00:30:21.940 --> 00:30:27.140]   I bet every single person in here can probably testify to a moment where someone said something
[00:30:27.140 --> 00:30:31.580]   over you, spoke a word to you, maybe in a season in your life in the past, maybe when
[00:30:31.580 --> 00:30:35.220]   you were young as a child, maybe it's even somebody in the office recently, someone's
[00:30:35.220 --> 00:30:42.140]   said something to you, and it's deeply disrupted you, and it's deeply hurt, and that word begins
[00:30:42.140 --> 00:30:48.300]   to take on flesh, and that flesh becomes you.
[00:30:48.300 --> 00:30:52.220]   Maybe someone said to you, "You're not good enough.
[00:30:52.220 --> 00:30:54.140]   You're not good enough."
[00:30:54.140 --> 00:30:59.140]   Maybe your parents said that to you when you were a kid, or maybe a trusted authority figure,
[00:30:59.140 --> 00:31:04.060]   teacher, or a pastor, or a mentor said those words over you, and here's what happened.
[00:31:04.060 --> 00:31:08.060]   When they said those words to you, you began to internalize the reality that nothing you
[00:31:08.060 --> 00:31:12.220]   could do could ever be good enough, that no matter how many grades, how much effort, your
[00:31:12.220 --> 00:31:16.000]   parents never seem to be satisfied, never seem to be pleased with you, and you kind
[00:31:16.000 --> 00:31:20.100]   of found yourself thinking, "Well, I'm never going to be good enough at all."
[00:31:20.100 --> 00:31:24.380]   And because that's been internalized, years later, you're still living a life that when
[00:31:24.380 --> 00:31:28.060]   you're in relationships with the people around you, you're not expecting that relationship
[00:31:28.060 --> 00:31:29.060]   to go well.
[00:31:29.060 --> 00:31:32.260]   You're not expecting them to accept you, love you, embrace you, because you are thinking,
[00:31:32.260 --> 00:31:37.260]   "I'm never going to be enough for my wife, for my husband, for my boss, for my colleague,
[00:31:37.260 --> 00:31:38.300]   for my friends at church.
[00:31:38.300 --> 00:31:39.580]   I'm never enough."
[00:31:39.580 --> 00:31:44.260]   And the word that was spoken has become flesh, and that flesh is now you.
[00:31:44.260 --> 00:31:47.140]   Are you with me?
[00:31:47.140 --> 00:31:51.740]   Or maybe somebody said over you, "You're never going to amount to anything."
[00:31:51.740 --> 00:31:54.860]   And they immediately cast your future into doubt.
[00:31:54.860 --> 00:31:58.300]   So then every time a job comes up, and you're like, "Man, should I apply for that?"
[00:31:58.300 --> 00:31:59.580]   You're thinking, "Hang on a sec.
[00:31:59.580 --> 00:32:02.700]   I'm never going to amount to anything."
[00:32:02.700 --> 00:32:04.300]   And you're suddenly feeling imposter syndrome.
[00:32:04.300 --> 00:32:05.980]   "Oh, this is not for me.
[00:32:05.980 --> 00:32:08.300]   Somebody else is better at this than I am."
[00:32:08.300 --> 00:32:11.240]   And it's stopping you from actually taking the risk to step into the one thing that God
[00:32:11.240 --> 00:32:15.020]   has created you for, but you're staying away from it, because somebody at some point told
[00:32:15.020 --> 00:32:18.540]   you, "You're never going to amount to anything," and now you feel like an imposter all the
[00:32:18.540 --> 00:32:20.500]   time, no matter what it is that you try to do.
[00:32:20.500 --> 00:32:24.780]   The word became flesh, and that flesh became you.
[00:32:24.780 --> 00:32:29.460]   The reality is we do this to one another, don't we?
[00:32:29.460 --> 00:32:32.900]   We speak slander and gossip and harsh words.
[00:32:32.900 --> 00:32:36.380]   We use our tongue in such destructive ways.
[00:32:36.380 --> 00:32:38.140]   We've been hurt, and here's the reality.
[00:32:38.140 --> 00:32:40.500]   Hurt people hurt people.
[00:32:40.500 --> 00:32:44.500]   And because we've been hurt, and because somebody said that to us, we've found ourselves saying
[00:32:44.500 --> 00:32:46.100]   that to somebody else.
[00:32:46.100 --> 00:32:50.100]   And it seems that there's this cycle going on, and James writes to the church, and he
[00:32:50.100 --> 00:32:56.820]   says, "It's like the fire of Gehenna is coming out of our mouths."
[00:32:56.820 --> 00:33:06.740]   When we were created for communion and intimacy, we're just destroying everything.
[00:33:06.740 --> 00:33:10.460]   Have a look at some of these other words that get spoken over us.
[00:33:10.460 --> 00:33:17.500]   Some of these resonate with you and your journey.
[00:33:17.500 --> 00:33:22.860]   Then James, in the moment of all of this, he says perhaps the strongest thing he says
[00:33:22.860 --> 00:33:23.860]   in this part.
[00:33:23.860 --> 00:33:29.180]   Verse 9 and 12, he says, "With the tongue we praise our Lord and Father, and then with
[00:33:29.180 --> 00:33:33.020]   it we curse people who have been made in God's likeness.
[00:33:33.020 --> 00:33:35.660]   Out of the same mouth comes praise and cursing.
[00:33:35.660 --> 00:33:37.940]   My brothers and sisters, this should not be.
[00:33:37.940 --> 00:33:40.740]   Can both fresh water and salt water flow from the same spring?
[00:33:40.740 --> 00:33:43.260]   My brothers and sisters, can a fig tree bear olives?
[00:33:43.260 --> 00:33:45.060]   A grapevine bear figs?
[00:33:45.060 --> 00:33:47.500]   Neither can salt spring produce fresh water."
[00:33:47.500 --> 00:33:49.940]   James says, "Look, we have to understand.
[00:33:49.940 --> 00:33:54.880]   We can see the power of the destructive words of the enemy, and we all have felt and experienced
[00:33:54.880 --> 00:33:56.340]   those words spoken over us."
[00:33:56.340 --> 00:33:58.080]   But James is like, "Here's the reality.
[00:33:58.080 --> 00:33:59.660]   We all struggle with this.
[00:33:59.660 --> 00:34:02.500]   We do both ourselves.
[00:34:02.500 --> 00:34:07.460]   We come in, and we worship Him, and we praise Him, and we lift our hands up, and we say,
[00:34:07.460 --> 00:34:10.820]   'Yes, Lord, everything I am submitted to You.'"
[00:34:10.820 --> 00:34:15.140]   And then on Monday, we start to slander and gossip and speak down, and we start to criticize
[00:34:15.140 --> 00:34:16.140]   and judge.
[00:34:16.140 --> 00:34:19.420]   And then we come back on Sunday, and we praise Jesus again.
[00:34:19.420 --> 00:34:22.340]   And James is saying, "Hang on a sec.
[00:34:22.340 --> 00:34:29.500]   Can't you realize that that God process that leads to goodness and that satanic evil process
[00:34:29.500 --> 00:34:35.940]   that leads to death, don't you realize that both of these are coming out of your mouth?"
[00:34:35.940 --> 00:34:39.900]   And that's why he then challenges the church, and he says, "We all struggle with this, so
[00:34:39.900 --> 00:34:43.060]   the thing we have to do is check the source."
[00:34:43.060 --> 00:34:47.060]   Because he said, "Can fresh and salt come out of the same source?
[00:34:47.060 --> 00:34:48.060]   They cannot."
[00:34:48.060 --> 00:34:50.100]   So the issue here is not behavior modification.
[00:34:50.100 --> 00:34:51.940]   How do I say nice to things?
[00:34:51.940 --> 00:34:55.840]   The issue here, what is going on in my heart?
[00:34:55.840 --> 00:35:00.700]   Because what's in here is obviously impacting what's coming out of here.
[00:35:00.700 --> 00:35:05.580]   Because in Luke chapter 6, verse 45, he says, "Out of the overflow of the heart, the mouth
[00:35:05.580 --> 00:35:06.580]   speaks."
[00:35:06.580 --> 00:35:11.820]   So when James is saying, "We have to get back to the source," he's basically saying, "Look
[00:35:11.820 --> 00:35:12.820]   at your heart."
[00:35:12.820 --> 00:35:13.820]   But remember, he's doing it pastorally.
[00:35:13.820 --> 00:35:17.620]   He's like, "Look at your heart.
[00:35:17.620 --> 00:35:22.860]   What is going inside of your heart that's causing stuff to be happening?"
[00:35:22.860 --> 00:35:27.820]   And it's almost like he's saying, "Look, we've got to invite the Holy Spirit to constantly
[00:35:27.820 --> 00:35:29.140]   be examining our heart."
[00:35:29.140 --> 00:35:34.220]   Because if it's true that our words can bring life or death in us or through us, then we
[00:35:34.220 --> 00:35:38.540]   have to constantly invite the Holy Spirit to be in our hearts.
[00:35:38.540 --> 00:35:42.900]   Because the health of my heart will determine the grace of my words.
[00:35:42.900 --> 00:35:44.940]   You following?
[00:35:44.940 --> 00:35:48.140]   The health of my heart will determine the grace of my words.
[00:35:48.140 --> 00:35:53.460]   So the question I should be asking myself is, "What's really going on in my heart?"
[00:35:53.460 --> 00:35:58.180]   I want to say two things predominantly go on in our hearts that cause our words to align
[00:35:58.180 --> 00:36:02.500]   more with the evil side than with God's side.
[00:36:02.500 --> 00:36:05.580]   Sin and hurt.
[00:36:05.580 --> 00:36:09.780]   Those two things are constantly grappling in our heart.
[00:36:09.780 --> 00:36:13.460]   Sin is such a reality for us all.
[00:36:13.460 --> 00:36:18.580]   Jesus was one that lived a certain life that shows us a different way.
[00:36:18.580 --> 00:36:20.860]   1 Peter 2.22, Peter writes this beautiful thing.
[00:36:20.860 --> 00:36:21.860]   Let me read this to you.
[00:36:21.860 --> 00:36:22.860]   1 Peter 2.22.
[00:36:22.860 --> 00:36:28.940]   He says, speaking of Jesus, "He committed no sin, so no deceit was found in him."
[00:36:28.940 --> 00:36:29.940]   Isn't that beautiful?
[00:36:29.940 --> 00:36:33.620]   "No deceit was found in his mouth," Peter said, "because he committed no sin."
[00:36:33.620 --> 00:36:36.460]   So Peter makes this connection between the heart and the mouth.
[00:36:36.460 --> 00:36:39.260]   He makes the connection with Jesus and says he's the only one.
[00:36:39.260 --> 00:36:44.260]   Remember James at the beginning of the passage, "If you were a perfect person and good things
[00:36:44.260 --> 00:36:46.740]   always came out of your mouth, but none of us are perfect."
[00:36:46.740 --> 00:36:49.660]   So James is like, "None of us are Jesus."
[00:36:49.660 --> 00:36:51.420]   So we all struggle with this.
[00:36:51.420 --> 00:36:54.700]   But here's the reality, sin is one of the reasons why we struggle with this.
[00:36:54.700 --> 00:37:00.780]   Because Jesus had no sin, therefore there was no deceit, no slander, no gossip, no malice,
[00:37:00.780 --> 00:37:02.940]   no brokenness coming out of his mouth.
[00:37:02.940 --> 00:37:07.660]   When we deal with sin in the source, we begin to find our language change.
[00:37:07.660 --> 00:37:12.620]   But the reality is so many of us try to change the language and ignore the heart.
[00:37:12.620 --> 00:37:14.140]   Come on church.
[00:37:14.140 --> 00:37:19.180]   We try to change what we're saying, thinking that that's the thing that James is calling
[00:37:19.180 --> 00:37:20.180]   us to.
[00:37:20.180 --> 00:37:22.500]   But Jesus is like, "I'm not asking you to change what you say.
[00:37:22.500 --> 00:37:24.140]   I'm asking you to change your heart.
[00:37:24.140 --> 00:37:30.060]   And when you change your heart, look at what you're about to say."
[00:37:30.060 --> 00:37:33.780]   Some of you here, you're spending a lot of time trying to get better at what you say
[00:37:33.780 --> 00:37:38.380]   without spending any time asking the question, "Why am I saying the things that I'm saying
[00:37:38.380 --> 00:37:41.700]   in the first place?"
[00:37:41.700 --> 00:37:42.700]   That's the heart.
[00:37:42.700 --> 00:37:46.220]   Like, "What really is going on in my heart?"
[00:37:46.220 --> 00:37:50.580]   And so during worship, God's convicting me, "Andrew, your anchor's too short."
[00:37:50.580 --> 00:37:53.620]   "Yeah, yeah.
[00:37:53.620 --> 00:37:56.580]   A lot of you have submitted to me, but there's still bits of you that are not submitted to
[00:37:56.580 --> 00:37:57.580]   me.
[00:37:57.580 --> 00:37:58.580]   You need to deal with that stuff."
[00:37:58.580 --> 00:38:03.620]   "The health of my heart will determine the grace of my words.
[00:38:03.620 --> 00:38:05.620]   It'll be the same for you too.
[00:38:05.620 --> 00:38:08.740]   I don't know about you, but I want to align to the right side."
[00:38:08.740 --> 00:38:11.660]   So that means I need to deal with the sin.
[00:38:11.660 --> 00:38:14.180]   God's given us this grace of forgiveness and repentance.
[00:38:14.180 --> 00:38:18.260]   He's given us the ability to let go of the things that darken our hearts.
[00:38:18.260 --> 00:38:23.340]   And I want to encourage you, if you're finding yourself aligning more with that evil side,
[00:38:23.340 --> 00:38:26.700]   even though you know you don't want to, but you find yourself doing it, the way you speak
[00:38:26.700 --> 00:38:29.800]   to your spouse, the way you speak to your children, the way you speak to your colleagues,
[00:38:29.800 --> 00:38:30.940]   you know it's not right.
[00:38:30.940 --> 00:38:33.940]   The question I think the Lord would ask you to is, just check your heart.
[00:38:33.940 --> 00:38:34.940]   What's going on?
[00:38:34.940 --> 00:38:39.980]   Is there some stuff there that may need to be brought to Him in repentance and His grace
[00:38:39.980 --> 00:38:41.340]   to forgive you?
[00:38:41.340 --> 00:38:42.580]   So that's sin.
[00:38:42.580 --> 00:38:44.380]   Let me finish on hurt.
[00:38:44.380 --> 00:38:48.400]   Because I said earlier, hurting people hurt people.
[00:38:48.400 --> 00:38:52.980]   And while sin is one of the things that causes the bad stuff that come out of our mouths,
[00:38:52.980 --> 00:39:00.760]   hurt perhaps even more causes us to not be the people that we were created to be.
[00:39:00.760 --> 00:39:05.620]   Some of you here have been deeply hurt, deeply hurt by words spoken of you.
[00:39:05.620 --> 00:39:08.400]   Some of it, it's generational.
[00:39:08.400 --> 00:39:11.460]   Something was spoken over you as a child, and now that you're a parent, you're finding
[00:39:11.460 --> 00:39:14.880]   yourself speaking the same thing over your child.
[00:39:14.880 --> 00:39:18.220]   And you know that that's not right, and you feel the shame of it, but the reality is you
[00:39:18.220 --> 00:39:21.220]   haven't been able to break that cycle.
[00:39:21.220 --> 00:39:24.420]   Many of us here probably have struggled with the reality that we've been hurt by something
[00:39:24.420 --> 00:39:28.660]   somebody said, and it's become flesh, and that flesh is now us, and it's the way we
[00:39:28.660 --> 00:39:32.060]   think about ourselves now.
[00:39:32.060 --> 00:39:36.540]   And I want you to know that there are two things that will set you free from hurt when
[00:39:36.540 --> 00:39:38.660]   you think about it in terms of words.
[00:39:38.660 --> 00:39:42.100]   And if you're feeling that here, these two things are the most important for you in this
[00:39:42.100 --> 00:39:43.100]   message.
[00:39:43.100 --> 00:39:44.640]   Here's the first thing.
[00:39:44.640 --> 00:39:51.820]   We need to rehear the word that God says to us so that we're not hearing the word that
[00:39:51.820 --> 00:39:52.820]   the enemy says.
[00:39:52.820 --> 00:39:57.700]   Remember, the enemy comes to Adam and Eve and tries to get them to doubt God's word.
[00:39:57.700 --> 00:40:02.020]   When we're walking in hurt and finding hurt coming out of our mouths, it's because we're
[00:40:02.020 --> 00:40:04.940]   doubting the way that we were truly created to be.
[00:40:04.940 --> 00:40:10.180]   We need to realign the ears of our hearts to hear again what God says to us.
[00:40:10.180 --> 00:40:15.320]   We need to allow Him to debar through the Scriptures, through our worship, through our
[00:40:15.320 --> 00:40:16.620]   community together.
[00:40:16.620 --> 00:40:23.020]   We need to hear the voice of God say the opposite thing from what the voice of the enemy said.
[00:40:23.020 --> 00:40:28.460]   So when somebody said to me before that I am not good enough, I hear from Jesus, "You
[00:40:28.460 --> 00:40:34.740]   are my son and my daughter whom I love, and with you I am well pleased."
[00:40:34.740 --> 00:40:39.340]   When the enemy has said, "You are never going to amount to anything," I'm hearing from the
[00:40:39.340 --> 00:40:44.940]   Lord, "I have put the same spirit that raised Jesus from the dead in you, and I've put my
[00:40:44.940 --> 00:40:48.940]   passion and my mission in you, and I am setting you free."
[00:40:48.940 --> 00:40:54.020]   When somebody has told me, "You're ugly," I'm hearing from the Lord, "I have fearfully
[00:40:54.020 --> 00:40:56.660]   and wonderfully made you, and you are unique.
[00:40:56.660 --> 00:41:01.860]   There is no one in all of creation that carries the image of God just like you."
[00:41:01.860 --> 00:41:06.700]   When the enemy has said that I am a person of shame, I hear from Jesus, "You are the
[00:41:06.700 --> 00:41:08.980]   righteousness of Christ."
[00:41:08.980 --> 00:41:12.420]   Come on church.
