
[00:00:00.000 --> 00:00:01.000]   Thank you, Benedict.
[00:19:48.000 --> 00:19:54.000]   yet it only took a two-minute speech, a two-minute dream interpretation to get him out of there.
[00:19:54.000 --> 00:19:58.000]   Like, "Wow, God, why don't you give him that dream earlier?
[00:19:58.000 --> 00:20:03.000]   It just took two minutes and see, I'm out here. I'm good again."
[00:20:03.000 --> 00:20:06.000]   But here's the thing.
[00:20:06.000 --> 00:20:11.000]   Although the palace had always been God's purpose and plan for Joseph,
[00:20:11.000 --> 00:20:19.000]   let me say that the palace has always been God's purpose and plan for Joseph since day one.
[00:20:19.000 --> 00:20:24.000]   He couldn't see it. Joseph couldn't see the palace while he was in the prison.
[00:20:24.000 --> 00:20:28.000]   How could he? How could he imagine there's a palace waiting for him
[00:20:28.000 --> 00:20:32.000]   while he's rotting in his cell, forgotten, nobody remembered him.
[00:20:32.000 --> 00:20:34.000]   He couldn't see that when he was in his slavery.
[00:20:34.000 --> 00:20:39.000]   He definitely couldn't see that when his brothers dumped him in that pit.
[00:20:39.000 --> 00:20:44.000]   We also can't see God's purpose and plans in our life all the time,
[00:20:44.000 --> 00:20:48.000]   especially when we're in our struggles.
[00:20:48.000 --> 00:20:52.000]   When we lose a job and couldn't find another one,
[00:20:52.000 --> 00:20:56.000]   when we were dumped, I guess,
[00:20:56.000 --> 00:21:00.000]   like your beloved boyfriend or girlfriend decided to break up with you,
[00:21:00.000 --> 00:21:05.000]   or when there's a serious problem in your health, in your family,
[00:21:05.000 --> 00:21:07.000]   financially you're struggling,
[00:21:07.000 --> 00:21:10.000]   when we're in that prison, when we're in that pit,
[00:21:10.000 --> 00:21:16.000]   there's no way we can imagine we could see the palace that God has prepared for us.
[00:21:16.000 --> 00:21:22.000]   There's no way that we could see the purpose and the plans that God has for us.
[00:21:22.000 --> 00:21:25.000]   If I'm honest with you, a lot of times, well not a lot of times, sometimes,
[00:21:25.000 --> 00:21:29.000]   a decent amount of time, I do feel that.
[00:21:29.000 --> 00:21:36.000]   Before this Uncharted project came into being,
[00:21:36.000 --> 00:21:38.000]   for the last couple of months I've been wondering,
[00:21:38.000 --> 00:21:44.000]   "What am I doing here, God? What am I doing with my life right now?"
[00:21:44.000 --> 00:21:47.000]   There are times that we're just simply stuck in the prison,
[00:21:47.000 --> 00:21:51.000]   and in the prison it's so hard to see what's out there for me,
[00:21:51.000 --> 00:21:53.000]   what God has planned for me.
[00:21:53.000 --> 00:21:56.000]   And we're like, "God, what am I doing here? Where are you?"
[00:21:56.000 --> 00:22:01.000]   We're sitting ducked, like we're just stuck here.
[00:22:01.000 --> 00:22:03.000]   "God, where are you? Where are you?"
[00:22:03.000 --> 00:22:08.000]   But there's one thing today perhaps we could learn from Joseph.
[00:22:08.000 --> 00:22:12.000]   When we cannot see God's purpose and plans for us,
[00:22:12.000 --> 00:22:17.000]   at least we could still hold on to his presence and his provision.
[00:22:17.000 --> 00:22:18.000]   Let me say that again.
[00:22:18.000 --> 00:22:22.000]   Joseph, he didn't see God's plans and his purpose for him,
[00:22:22.000 --> 00:22:28.000]   yet he was holding on to God's provision and God's presence in his life.
[00:22:28.000 --> 00:22:31.000]   That's what we read in the last couple of chapters.
[00:22:31.000 --> 00:22:35.000]   We saw that Joseph knew the presence of God was with him.
[00:22:35.000 --> 00:22:41.000]   He treasured that presence, and he honored God even in Potiphar's house,
[00:22:41.000 --> 00:22:44.000]   so that he rejected that temptation.
[00:22:44.000 --> 00:22:48.000]   He's not doing it out of his fear or his respect for Potiphar, his boss.
[00:22:48.000 --> 00:22:51.000]   He was doing it out of his respect for God.
[00:22:51.000 --> 00:22:55.000]   He feared God, and he treasured that presence of God that he knew was in his life.
[00:22:55.000 --> 00:22:59.000]   He wanted to continue to steward that presence.
[00:22:59.000 --> 00:23:04.000]   And, you know, in his life, we could see that.
[00:23:04.000 --> 00:23:08.000]   We could see that when he was in the prison,
[00:23:08.000 --> 00:23:12.000]   and he was interpreting dreams and doing all that,
[00:23:12.000 --> 00:23:17.000]   he knew he's using heavenly resources, his ability from God,
[00:23:17.000 --> 00:23:20.000]   allowing him to do so, to interpret dreams.
[00:23:20.000 --> 00:23:25.000]   He could say, "I cannot do this, but the interpretation of dreams is with God."
[00:23:25.000 --> 00:23:29.000]   What we know is God providing him that ability to do that.
[00:23:29.000 --> 00:23:31.000]   He was holding on to the presence of God.
[00:23:31.000 --> 00:23:34.000]   He was holding on to the provision of God in his life,
[00:23:34.000 --> 00:23:39.000]   even though he cannot see the purpose and the plans of God in his life.
[00:23:39.000 --> 00:23:41.000]   But sometimes we give up too soon.
[00:23:41.000 --> 00:23:44.000]   "Sorry, I'm stuck right now. I thought my career would be taking off.
[00:23:44.000 --> 00:23:46.000]   I'm stuck here right now.
[00:23:46.000 --> 00:23:49.000]   I totally cannot see what God is doing, what He has planned for me.
[00:23:49.000 --> 00:23:53.000]   Maybe I should give up now. Maybe I should walk away from my faith right now."
[00:23:53.000 --> 00:23:59.000]   Sometimes we give up too soon because we cannot see the purpose and the plans from God.
[00:23:59.000 --> 00:24:02.000]   But Joseph here, he couldn't see that too.
[00:24:02.000 --> 00:24:09.000]   He simply held on to God's presence and His provision.
[00:24:09.000 --> 00:24:11.000]   He asked me, "How do you do that, Chapman?"
[00:24:11.000 --> 00:24:15.000]   Let me tell you, it is by spiritual discipline,
[00:24:15.000 --> 00:24:18.000]   which I've talked about a couple of months ago.
[00:24:18.000 --> 00:24:24.000]   You see, if you don't have spiritual discipline,
[00:24:24.000 --> 00:24:27.000]   you'll be happily worshipping God in good days.
[00:24:27.000 --> 00:24:31.000]   And in bad days, you're like, "God, I hate you. You've forgotten about me.
[00:24:31.000 --> 00:24:33.000]   I don't want you anymore."
[00:24:33.000 --> 00:24:36.000]   Sometimes my daughters tell me that, and I don't do what they like.
[00:24:36.000 --> 00:24:40.000]   So I know.
[00:24:40.000 --> 00:24:44.000]   Spiritual discipline makes sure we stay there in the presence of God.
[00:24:44.000 --> 00:24:46.000]   We come in front of Him and worship Him every day.
[00:24:46.000 --> 00:24:49.000]   Like regardless, God, regardless what happens, I'm here to worship you.
[00:24:49.000 --> 00:24:52.000]   I'm here to draw near into your presence.
[00:24:52.000 --> 00:24:53.000]   I'm here to stay with you.
[00:24:53.000 --> 00:24:57.000]   And indeed, it's in your spiritual discipline, it's where you encounter God.
[00:24:57.000 --> 00:25:03.000]   And when you encounter God, your faith levels start to rise inside of you.
[00:25:03.000 --> 00:25:07.000]   Sometimes when we're looking at our circumstances, we thought,
[00:25:07.000 --> 00:25:13.000]   "Okay, maybe I'm not quite sure if God is here. I'm not quite sure God is with me."
[00:25:13.000 --> 00:25:18.000]   And it's harder even to say God has a purpose for me or a plan for me in my life.
[00:25:18.000 --> 00:25:21.000]   I know when I'm in good days and I'm getting a promotion,
[00:25:21.000 --> 00:25:25.000]   when I'm in church, you know, "Oh, Enoch is leading a great worship time.
[00:25:25.000 --> 00:25:27.000]   Yeah, maybe I can feel that."
[00:25:27.000 --> 00:25:29.000]   But when my boss says, "Sorry, I'm letting you go."
[00:25:29.000 --> 00:25:33.000]   When my partner is saying, "Sorry, we have to break up now."
[00:25:33.000 --> 00:25:37.000]   You certainly don't see that or you certainly don't feel that,
[00:25:37.000 --> 00:25:42.000]   that God has a purpose, that God has a plan for you right there, right then.
[00:25:42.000 --> 00:25:48.000]   If it's up to our feelings, we probably would have run away from God.
[00:25:48.000 --> 00:25:51.000]   But if it's up to our discipline, if we discipline ourselves,
[00:25:51.000 --> 00:25:54.000]   no matter how hard it is, we come before God and say,
[00:25:54.000 --> 00:25:58.000]   "God, I'm struggling with this, but I know your presence is still here,
[00:25:58.000 --> 00:26:01.000]   and I just want to be in your presence."
[00:26:01.000 --> 00:26:03.000]   Then we meet Him.
[00:26:03.000 --> 00:26:06.000]   There our faith will start to rise.
[00:26:06.000 --> 00:26:10.000]   Sometimes it's so hard in our circumstances to say that God has a plan for me.
[00:26:10.000 --> 00:26:12.000]   I know we need to declare by faith.
[00:26:12.000 --> 00:26:16.000]   I know that I've read everything about it in the Bible.
[00:26:16.000 --> 00:26:19.000]   I know that we live by faith and not by sight.
[00:26:19.000 --> 00:26:25.000]   But if you've been there like I did, you would know it's extremely difficult
[00:26:25.000 --> 00:26:29.000]   when a circumstance happens in your life that, you know, I'm doomed.
[00:26:29.000 --> 00:26:33.000]   It's so hard to believe that God still has something for me.
[00:26:33.000 --> 00:26:36.000]   But if you cannot see God's plan and purpose for you,
[00:26:36.000 --> 00:26:39.000]   why don't you just simply come into His presence?
[00:26:39.000 --> 00:26:41.000]   Hold on to His presence.
[00:26:41.000 --> 00:26:45.000]   Hold on to His provision in your life and allow Him to meet you there.
[00:26:45.000 --> 00:26:47.000]   Allow Him to speak to you.
[00:26:47.000 --> 00:26:50.000]   Allow Him to fill you with His Holy Spirit once again.
[00:26:50.000 --> 00:26:53.000]   It's not when you have stored up enough faith,
[00:26:53.000 --> 00:26:55.000]   you come to God and declare all those great things.
[00:26:55.000 --> 00:26:57.000]   It's when you are empty inside.
[00:26:57.000 --> 00:26:59.000]   You come before God in His presence and you feel,
[00:26:59.000 --> 00:27:02.000]   "Oh, God, you are filling up that tank of faith again
[00:27:02.000 --> 00:27:05.000]   because in worship I start to see who you are.
[00:27:05.000 --> 00:27:08.000]   I start to see your majesty. I start to see your glory.
[00:27:08.000 --> 00:27:10.000]   I start to feel your love once again.
[00:27:10.000 --> 00:27:14.000]   Your joy starts to flow in me so I can have faith to declare that,
[00:27:14.000 --> 00:27:16.000]   yes, I believe there is a plan.
[00:27:16.000 --> 00:27:19.000]   There is a purpose from God for me, although I don't see it now,
[00:27:19.000 --> 00:27:21.000]   but I totally believe it."
[00:27:21.000 --> 00:27:22.000]   It's not the other way around.
[00:27:22.000 --> 00:27:25.000]   It's not you try to buff up and say, "Yes, I believe."
[00:27:25.000 --> 00:27:28.000]   No, it's when you're weak, you just simply come before God,
[00:27:28.000 --> 00:27:31.000]   just as who you are, and you allow the Holy Spirit
[00:27:31.000 --> 00:27:33.000]   to fill you with faith and love, and you can--
[00:27:33.000 --> 00:27:38.000]   so that you are able to say those words once again.
[00:27:38.000 --> 00:27:43.000]   If there's something I'm learning from Joseph, this is it.
[00:27:43.000 --> 00:27:46.000]   There's so many times in my life I can't see God's purpose,
[00:27:46.000 --> 00:27:49.000]   I can't see His plans, but I know His presence is still here.
[00:27:49.000 --> 00:27:56.000]   I know He's still providing for me, and I'm just going to hold on to that.
[00:27:56.000 --> 00:27:59.000]   God brought Joseph out of the physical prison
[00:27:59.000 --> 00:28:03.000]   the day Pharaoh summoned him, but that was not the end.
[00:28:03.000 --> 00:28:07.000]   God wanted to free him from that prison of the mind as well.
[00:28:07.000 --> 00:28:11.000]   I'm going to read the last bit of chapter 41.
[00:28:11.000 --> 00:28:13.000]   It says, "Before the years of the famine came,"
[00:28:13.000 --> 00:28:16.000]   so during that seven years of abundance,
[00:28:16.000 --> 00:28:18.000]   "two sons were born to Joseph.
[00:28:18.000 --> 00:28:22.000]   The firstborn, Joseph named him Manasseh,
[00:28:22.000 --> 00:28:25.000]   and said, 'It is because God has made me forget
[00:28:25.000 --> 00:28:27.000]   all my trouble and all my father's household.'
[00:28:27.000 --> 00:28:30.000]   The second son he named Ephraim, and said,
[00:28:30.000 --> 00:28:36.000]   'It is because God has made me fruitful in the land of my suffering.'"
[00:28:36.000 --> 00:28:39.000]   God healed Joseph, his wounds in his family,
[00:28:39.000 --> 00:28:43.000]   by giving him another family, giving him his own family.
[00:28:43.000 --> 00:28:47.000]   When his first son was born, he named him Forget.
[00:28:47.000 --> 00:28:49.000]   Who would ever name their kid like that?
[00:28:49.000 --> 00:28:52.000]   Hey, I'm having a kid. What do you want to name him?
[00:28:52.000 --> 00:28:56.000]   Forget. Forget him, forget me, forget who?
[00:28:56.000 --> 00:28:59.000]   Forget.
[00:28:59.000 --> 00:29:02.000]   But this name Manasseh, it is really significant
[00:29:02.000 --> 00:29:06.000]   because it describes not just what God had done externally
[00:29:06.000 --> 00:29:08.000]   to remove him from the prison,
[00:29:08.000 --> 00:29:12.000]   it also talks about what God is doing internally
[00:29:12.000 --> 00:29:16.000]   in Joseph to set him free from his past.
[00:29:16.000 --> 00:29:19.000]   It says, "God has made me forget all my trouble
[00:29:19.000 --> 00:29:21.000]   and all my father's household."
[00:29:21.000 --> 00:29:23.000]   You see, forgetting in the Bible,
[00:29:23.000 --> 00:29:28.000]   it's not just talking about the absence of your memory
[00:29:28.000 --> 00:29:32.000]   or your memory being erased that you can't remember anymore.
[00:29:32.000 --> 00:29:37.000]   It actually talks about refocusing.
[00:29:37.000 --> 00:29:39.000]   It talks about a shift in perspective.
[00:29:39.000 --> 00:29:44.000]   It talks about a change in focus and a new way to interpret his past.
[00:29:44.000 --> 00:29:48.000]   So forgetting, it doesn't mean those memories in the past
[00:29:48.000 --> 00:29:51.000]   suffering was lost or erased. Not at all.
[00:29:51.000 --> 00:29:53.000]   This word in the Bible or in the Hebrew,
[00:29:53.000 --> 00:29:57.000]   it could also mean like neglect or like overlook.
[00:29:57.000 --> 00:30:00.000]   Now he has a new focus. That doesn't matter anymore.
[00:30:00.000 --> 00:30:02.000]   He's looking at something else.
[00:30:02.000 --> 00:30:05.000]   He's fixing his eyes on something else.
[00:30:05.000 --> 00:30:12.000]   And that's the things that God has laid before him.
[00:30:12.000 --> 00:30:15.000]   You know, we might have been victimized
[00:30:15.000 --> 00:30:18.000]   in certain circumstances in our lives,
[00:30:18.000 --> 00:30:21.000]   but we're more than that.
[00:30:21.000 --> 00:30:23.000]   I don't look at myself and call myself,
[00:30:23.000 --> 00:30:27.000]   "Yeah, I'm that guy who lost his mom when I was three."
[00:30:27.000 --> 00:30:30.000]   I just keep reminding myself, "I moved on from that.
[00:30:30.000 --> 00:30:33.000]   Yes, that tragedy happened in my life,
[00:30:33.000 --> 00:30:36.000]   but there's so much more in my life.
[00:30:36.000 --> 00:30:38.000]   I have friends. I have a community.
[00:30:38.000 --> 00:30:40.000]   I have a family here who loves me.
[00:30:40.000 --> 00:30:43.000]   I have a family inside that room who loves me as well.
[00:30:43.000 --> 00:30:46.000]   I'm loved. I'm filled with love.
[00:30:46.000 --> 00:30:49.000]   God has put all these friends and people,
[00:30:49.000 --> 00:30:51.000]   I would call family, around me.
[00:30:51.000 --> 00:30:54.000]   I'm not just that boy who lost his mom,
[00:30:54.000 --> 00:30:56.000]   who's crying, who is lonely.
[00:30:56.000 --> 00:30:58.000]   I'm not that boy anymore.
[00:30:58.000 --> 00:31:01.000]   There's something else God has done in my life.
[00:31:01.000 --> 00:31:04.000]   I can move on. I can forget,
[00:31:04.000 --> 00:31:07.000]   not forgetting the fact that my mom did pass,
[00:31:07.000 --> 00:31:12.000]   but I'm refocusing myself in a new identity.
[00:31:12.000 --> 00:31:14.000]   That doesn't have to be the only thing
[00:31:14.000 --> 00:31:17.000]   that defines who I am anymore.
[00:31:17.000 --> 00:31:21.000]   When Paul wrote this to the Philippians,
[00:31:21.000 --> 00:31:26.000]   he said, "I should forget what is behind
[00:31:26.000 --> 00:31:30.000]   so that I could strain forward to what is ahead."
[00:31:30.000 --> 00:31:32.000]   Again, Paul was not talking about
[00:31:32.000 --> 00:31:33.000]   whatever happened in the past.
[00:31:33.000 --> 00:31:35.000]   "I can't remember anymore. Amnesia.
[00:31:35.000 --> 00:31:37.000]   I don't remember what happened."
[00:31:37.000 --> 00:31:39.000]   He's not talking about that.
[00:31:39.000 --> 00:31:41.000]   All those things happened in the past,
[00:31:41.000 --> 00:31:42.000]   it's still in his memory,
[00:31:42.000 --> 00:31:47.000]   but now he's not focusing on that anymore.
[00:31:47.000 --> 00:31:50.000]   He's not trying to base his identity
[00:31:50.000 --> 00:31:52.000]   on his past achievements or past failures.
[00:31:52.000 --> 00:31:55.000]   He said, "Now I have a new identity.
[00:31:55.000 --> 00:31:57.000]   God has called me. Christ has called me.
[00:31:57.000 --> 00:32:00.000]   I'm running this race. I'm straining forward."
[00:32:00.000 --> 00:32:04.000]   This is exactly the same, what Joseph is doing here.
[00:32:04.000 --> 00:32:06.000]   He said, "I'll forget my past.
[00:32:06.000 --> 00:32:07.000]   I'll forget all those troubles.
[00:32:07.000 --> 00:32:09.000]   Those troubles, they don't define me anymore.
[00:32:09.000 --> 00:32:11.000]   I'm not a prisoner anymore.
[00:32:11.000 --> 00:32:12.000]   I'm not a slave anymore.
[00:32:12.000 --> 00:32:15.000]   I'm not the abandoned one anymore.
[00:32:15.000 --> 00:32:17.000]   Now I'm a trustworthy leader.
[00:32:17.000 --> 00:32:18.000]   Now I'm a father,
[00:32:18.000 --> 00:32:21.000]   and I'm going to walk in my identity.
[00:32:21.000 --> 00:32:23.000]   I'm going to walk in my new destiny."
[00:32:23.000 --> 00:32:27.000]   That's what he's saying.
[00:32:27.000 --> 00:32:29.000]   And perhaps, some of us,
[00:32:29.000 --> 00:32:31.000]   we need to remove some of these,
[00:32:31.000 --> 00:32:33.000]   or forget some of these labels in our lives,
[00:32:33.000 --> 00:32:36.000]   some of these identities that we held on to.
[00:32:36.000 --> 00:32:41.000]   Maybe it's time for us to have a new identity.
[00:32:41.000 --> 00:32:42.000]   That's not the end.
[00:32:42.000 --> 00:32:46.000]   The second son, he named him Ephraim,
[00:32:46.000 --> 00:32:48.000]   and said, "God has made me fruitful
[00:32:48.000 --> 00:32:51.000]   in the land of my suffering."
[00:32:51.000 --> 00:32:53.000]   It's beautiful.
[00:32:53.000 --> 00:32:55.000]   The story of Joseph reminded us
[00:32:55.000 --> 00:32:57.000]   something very important here.
[00:32:57.000 --> 00:32:59.000]   You see this word, "fruitful,"
[00:32:59.000 --> 00:33:00.000]   the first time it appeared in the Bible,
[00:33:00.000 --> 00:33:03.000]   it was Genesis 1, verse 28,
[00:33:03.000 --> 00:33:05.000]   when God created Adam and Eve.
[00:33:05.000 --> 00:33:06.000]   He blessed them and said,
[00:33:06.000 --> 00:33:09.000]   "Be fruitful and multiply."
[00:33:09.000 --> 00:33:11.000]   You know, being fruitful is the first ever blessing
[00:33:11.000 --> 00:33:14.000]   that humanity received from God.
[00:33:14.000 --> 00:33:16.000]   It was always in God's plan for you and me,
[00:33:16.000 --> 00:33:18.000]   for the entire humanity,
[00:33:18.000 --> 00:33:20.000]   to be fruitful.
[00:33:20.000 --> 00:33:22.000]   But because of our rebellion,
[00:33:22.000 --> 00:33:23.000]   because of our sin,
[00:33:23.000 --> 00:33:24.000]   sin entered this world,
[00:33:24.000 --> 00:33:25.000]   pain entered this world,
[00:33:25.000 --> 00:33:26.000]   suffering entered this world,
[00:33:26.000 --> 00:33:27.000]   death entered this world,
[00:33:27.000 --> 00:33:31.000]   and this world had become a land of suffering.
[00:33:31.000 --> 00:33:33.000]   And yet, Joseph is saying here,
[00:33:33.000 --> 00:33:36.000]   "God has made me fruitful
[00:33:36.000 --> 00:33:39.000]   in the land of my suffering."
[00:33:39.000 --> 00:33:40.000]   You know what? Yes.
[00:33:40.000 --> 00:33:41.000]   Because of our sin,
[00:33:41.000 --> 00:33:43.000]   because of the sin of others in this world,
[00:33:43.000 --> 00:33:45.000]   this is indeed a land of suffering,
[00:33:45.000 --> 00:33:49.000]   but God has not given up blessing us.
[00:33:49.000 --> 00:33:50.000]   He has not given up His purpose.
[00:33:50.000 --> 00:33:54.000]   His purpose is to see us being fruitful in our lives.
[00:33:54.000 --> 00:33:56.000]   That's why when Jesus came, He said,
[00:33:56.000 --> 00:33:58.000]   "Yeah, the thief would come,
[00:33:58.000 --> 00:34:00.000]   he would still kill and destroy,
[00:34:00.000 --> 00:34:01.000]   but the Son of Man has come,
[00:34:01.000 --> 00:34:02.000]   and I'm here to give you life,
[00:34:02.000 --> 00:34:04.000]   and life to the fullness.
[00:34:04.000 --> 00:34:06.000]   I'm here to give you a fruitful life.
[00:34:06.000 --> 00:34:09.000]   I'm here to restore the first blessing,
[00:34:09.000 --> 00:34:10.000]   the first command of God in your life,
[00:34:10.000 --> 00:34:13.000]   so that you would have a fruitful life."
[00:34:13.000 --> 00:34:14.000]   So whatever you faced in the past,
[00:34:14.000 --> 00:34:17.000]   whatever you suffered in your memories,
[00:34:17.000 --> 00:34:19.000]   that does not matter anymore,
[00:34:19.000 --> 00:34:22.000]   because God is here to give you a new identity.
[00:34:22.000 --> 00:34:25.000]   He is here to give you a new future.
[00:34:25.000 --> 00:34:26.000]   There is a purpose in your life.
[00:34:26.000 --> 00:34:27.000]   There is a plan in your life.
[00:34:27.000 --> 00:34:29.000]   Maybe you and I don't see that right now,
[00:34:29.000 --> 00:34:32.000]   but God says, "I'm here to bring restoration
[00:34:32.000 --> 00:34:33.000]   to our broken life,"
[00:34:33.000 --> 00:34:37.000]   so that He's determined God will make you and I
[00:34:37.000 --> 00:34:39.000]   fruitful in the land of suffering.
[00:34:39.000 --> 00:34:42.000]   Can I get an amen for that?
[00:34:42.000 --> 00:34:44.000]   This world is still a land of suffering
[00:34:44.000 --> 00:34:45.000]   to a certain extent,
[00:34:45.000 --> 00:34:49.000]   but God said, "I'm determined to make you fruitful.
[00:34:49.000 --> 00:34:51.000]   I'm determined to be with you,
[00:34:51.000 --> 00:34:54.000]   to pour out my Spirit in your life.
[00:34:54.000 --> 00:34:58.000]   I'm determined to bless you."
[00:34:58.000 --> 00:35:03.000]   And so, if you feel you're in a land of suffering right now,
[00:35:03.000 --> 00:35:05.000]   like Joseph,
[00:35:05.000 --> 00:35:07.000]   my prayer for you is that
[00:35:07.000 --> 00:35:11.000]   you too will be able to stand in front of God one day
[00:35:11.000 --> 00:35:14.000]   and say, "God has made me fruitful
[00:35:14.000 --> 00:35:17.000]   in my land of suffering."
[00:35:17.000 --> 00:35:20.000]   There's something we can learn from Joseph today,
[00:35:20.000 --> 00:35:23.000]   that we don't always see God's plans
[00:35:23.000 --> 00:35:27.000]   and His purpose in our lives,
[00:35:27.000 --> 00:35:30.000]   but if we stick to our spiritual discipline,
[00:35:30.000 --> 00:35:33.000]   we can still hold on to His presence,
[00:35:33.000 --> 00:35:35.000]   we can still hold on to His provision,
[00:35:35.000 --> 00:35:38.000]   and we'll ultimately see that when we walk with God,
[00:35:38.000 --> 00:35:41.000]   He is the one who makes us forget,
[00:35:41.000 --> 00:35:45.000]   who makes us refocus, reorientate our mind
[00:35:45.000 --> 00:35:47.000]   on the new identity that He wants to give us.
[00:35:47.000 --> 00:35:49.000]   We don't have to be stuck in our past,
[00:35:49.000 --> 00:35:50.000]   stuck in our trauma.
[00:35:50.000 --> 00:35:56.000]   Our trauma never gets the final word in our lives.
[00:35:56.000 --> 00:35:58.000]   He made us forget, you know,
[00:35:58.000 --> 00:36:02.000]   leave it behind so that we can move forward,
[00:36:02.000 --> 00:36:06.000]   and we'll finally see that even in the land of our suffering,
[00:36:06.000 --> 00:36:09.000]   God is going to make us fruitful here.
[00:36:09.000 --> 00:36:12.000]   This is the good news that we're here to bring
[00:36:12.000 --> 00:36:15.000]   to Hong Kong, to the next generation,
[00:36:15.000 --> 00:36:17.000]   to those around us.
[00:36:17.000 --> 00:36:18.000]   Shall we pray?
[00:36:18.000 --> 00:36:20.000]   Why don't we stand?
[00:36:20.000 --> 00:36:38.000]   [Pause]
[00:36:38.000 --> 00:36:45.000]   I just want to begin praying by saying that
[00:36:45.000 --> 00:36:52.000]   God knows your pain today.
[00:36:52.000 --> 00:36:55.000]   Whatever I've said in the last 30 minutes,
[00:36:55.000 --> 00:36:59.000]   it doesn't mean your pain does not matter to God.
[00:36:59.000 --> 00:37:02.000]   I'm not saying that.
[00:37:02.000 --> 00:37:03.000]   It does.
[00:37:03.000 --> 00:37:07.000]   God is still the God who would hold your tears.
[00:37:07.000 --> 00:37:13.000]   He's still the one who put His arms around you.
[00:37:13.000 --> 00:37:16.000]   But He's simply saying,
[00:37:16.000 --> 00:37:18.000]   "I do not reject your pain, but at the same time,
[00:37:18.000 --> 00:37:24.000]   I don't want to let your pain define who you are."
[00:37:24.000 --> 00:37:25.000]   And that's why I'm here,
[00:37:25.000 --> 00:37:32.000]   and that's what I want to do in your life today.
[00:37:32.000 --> 00:37:36.000]   Maybe for some of us today, it's time to let go.
[00:37:36.000 --> 00:37:40.000]   It's time to forget, to reorient,
[00:37:40.000 --> 00:37:47.000]   reorientate our thoughts and our identity.
[00:37:47.000 --> 00:37:49.000]   Maybe you're still holding on to something
[00:37:49.000 --> 00:37:52.000]   that you've experienced in the past.
[00:37:52.000 --> 00:37:54.000]   Maybe that becomes part of your identity.
[00:37:54.000 --> 00:37:56.000]   That's how you think of yourself.
[00:37:56.000 --> 00:38:03.000]   That's how sometimes other people think of you.
[00:38:03.000 --> 00:38:07.000]   God says it's time to forget and move on,
[00:38:07.000 --> 00:38:13.000]   to leave it behind.
[00:38:13.000 --> 00:38:18.000]   If you're willing to let go, He's ready.
[00:38:18.000 --> 00:38:21.000]   He's ready to do that in your life.
[00:38:21.000 --> 00:38:23.000]   If you give Him permission,
[00:38:23.000 --> 00:38:27.000]   He's ready to come and give you a heart surgery today
[00:38:27.000 --> 00:38:29.000]   so that when you walk out of these doors,
[00:38:29.000 --> 00:38:31.000]   you see yourself as a new person.
[00:38:31.000 --> 00:38:33.000]   You see yourself with a new destiny.
[00:38:33.000 --> 00:38:37.000]   You see yourself with a new identity.
[00:38:37.000 --> 00:38:46.000]   And we're more than willing to pray with you today.
[00:38:46.000 --> 00:38:51.000]   I feel some of us, we just need to--
[00:38:51.000 --> 00:38:53.000]   if you've been asking the question, "God,
[00:38:53.000 --> 00:38:54.000]   what's your purpose?
[00:38:54.000 --> 00:38:55.000]   What's your plan in my life?"
[00:38:55.000 --> 00:39:01.000]   I need to see that before I can trust you.
[00:39:01.000 --> 00:39:09.000]   Can I gently invite you to give that up as well?
[00:39:09.000 --> 00:39:11.000]   As a matter of fact,
[00:39:11.000 --> 00:39:15.000]   we don't always see His plans and purposes for us,
[00:39:15.000 --> 00:39:19.000]   sometimes only from hindsight, like Joseph.
[00:39:19.000 --> 00:39:21.000]   Like he could say, "Oh, God brought me to Egypt
[00:39:21.000 --> 00:39:23.000]   to preserve all of your lives."
[00:39:23.000 --> 00:39:25.000]   He only knew it from hindsight,
[00:39:25.000 --> 00:39:28.000]   not that he got a vision or calling
[00:39:28.000 --> 00:39:30.000]   before he was taken to Egypt.
[00:39:30.000 --> 00:39:32.000]   No, he didn't.
[00:39:32.000 --> 00:39:35.000]   Sometimes you will only understand God's purpose
[00:39:35.000 --> 00:39:37.000]   and plan in your life on hindsight.
[00:39:37.000 --> 00:39:41.000]   You will only understand after it happened,
[00:39:41.000 --> 00:39:47.000]   are you okay with that?
[00:39:47.000 --> 00:39:50.000]   Maybe you're stuck because you want God to tell you,
[00:39:50.000 --> 00:39:52.000]   lay out the entire plan,
[00:39:52.000 --> 00:39:56.000]   give you a timeline before you can move forward.
[00:39:56.000 --> 00:39:58.000]   I invite you today,
[00:39:58.000 --> 00:40:02.000]   just lean into His presence.
[00:40:02.000 --> 00:40:08.000]   And His presence allowed yourself
[00:40:08.000 --> 00:40:14.000]   to gaze upon Him to know how mighty He is,
[00:40:14.000 --> 00:40:17.000]   so that even when you don't know the entire plan,
[00:40:17.000 --> 00:40:18.000]   you trust Him enough.
[00:40:18.000 --> 00:40:20.000]   You don't just trust His plans,
[00:40:20.000 --> 00:40:26.000]   you trust Him.
[00:40:26.000 --> 00:40:31.000]   I pray for breakthrough in faith.
[00:40:31.000 --> 00:40:36.000]   I pray for healing in hearts.
[00:40:36.000 --> 00:40:38.000]   Come Holy Spirit,
[00:40:38.000 --> 00:40:42.000]   we make room for you to do what only you can do
[00:40:42.000 --> 00:40:46.000]   and to do what only you want to do in our hearts.
[00:40:46.000 --> 00:40:49.360]   [MUSIC PLAYING]

