
[00:00:00.000 --> 00:00:02.360]  謝謝Ivan,我們先給Ivan掌聲
[00:14:40.160 --> 00:14:44.280]  人類以一種自私的消費主義
[00:14:44.280 --> 00:14:46.480]  來取代了我們本來應該有那種
[00:14:46.480 --> 00:14:49.720]  忠心的管家的職份
[00:14:49.720 --> 00:14:52.760]  這個就是我們一直對著我們的環境
[00:14:52.760 --> 00:14:56.200]  對著神所創造的大自然
[00:14:56.200 --> 00:14:57.080]  這個創造物
[00:14:57.080 --> 00:14:59.680]  我們對著祂所做的事情
[00:14:59.680 --> 00:15:01.920]  過分的森林砍伐
[00:15:01.920 --> 00:15:03.520]  破壞了很多動植物
[00:15:03.520 --> 00:15:04.920]  祂的自然棲息地
[00:15:04.920 --> 00:15:07.680]  來換取城市的發展
[00:15:07.680 --> 00:15:08.840]  過度的捕魚
[00:15:08.840 --> 00:15:10.120]  過度的獵殺
[00:15:10.120 --> 00:15:12.840]  很多的動物
[00:15:12.840 --> 00:15:14.040]  在我們的工業
[00:15:14.040 --> 00:15:15.720]  尤其是製造的工業裡面
[00:15:15.720 --> 00:15:17.840]  排出越來越多在空氣
[00:15:17.840 --> 00:15:19.640]  在水裡面的污染物
[00:15:19.640 --> 00:15:20.600]  而且這些污染
[00:15:20.600 --> 00:15:22.400]  很多時候要結帳的人
[00:15:22.400 --> 00:15:25.280]  通常都不是在那個大城市裡面
[00:15:25.280 --> 00:15:26.400]  造成這些污染的人
[00:15:26.400 --> 00:15:28.800]  通常結帳都是去到下游那裡
[00:15:28.800 --> 00:15:30.640]  一些可能在貧窮裡面
[00:15:30.640 --> 00:15:32.280]  一些可能是貧乏
[00:15:32.280 --> 00:15:32.880]  缺乏的人
[00:15:32.880 --> 00:15:35.480]  通常都是那些人結帳
[00:15:35.480 --> 00:15:37.760]  只是在我們現在現代人
[00:15:37.760 --> 00:15:38.680]  怎樣生活的時候
[00:15:38.680 --> 00:15:41.080]  其實已經是對著整個的受造物
[00:15:41.080 --> 00:15:42.600]  和他人創造了很多的
[00:15:42.600 --> 00:15:44.400]  不公平的現象出來
[00:15:44.400 --> 00:15:48.560]  這裡只是說一點點的例子
[00:15:48.560 --> 00:15:50.000]  所以我們看到
[00:15:50.000 --> 00:15:51.960]  我們的受造物
[00:15:51.960 --> 00:15:53.440]  我們跟它關係的破壞
[00:15:53.440 --> 00:15:54.960]  不單止是來自我們的罪性
[00:15:54.960 --> 00:15:56.120]  我們的自我中心
[00:15:56.120 --> 00:15:57.520]  我們的自私
[00:15:57.520 --> 00:15:58.960]  我們跟它關係的破裂
[00:15:58.960 --> 00:16:00.880]  也都來自整個審判
[00:16:00.880 --> 00:16:02.400]  在《創世紀》第三章裡面
[00:16:02.400 --> 00:16:03.360]  當人犯罪之後
[00:16:03.360 --> 00:16:06.120]  可能大家都聽過很多次
[00:16:06.120 --> 00:16:08.680]  我們在這幾個經文裡面
[00:16:08.680 --> 00:16:11.960]  我從第十七字開始讀
[00:16:11.960 --> 00:16:12.560]  那裡說到
[00:16:12.560 --> 00:16:15.120]  地必為你的緣故受到咒助
[00:16:15.120 --> 00:16:16.240]  神跟亞當說
[00:16:16.240 --> 00:16:17.000]  亞當犯了罪
[00:16:17.000 --> 00:16:18.040]  神不是說我咒助你
[00:16:18.040 --> 00:16:19.960]  神說我咒助土地
[00:16:19.960 --> 00:16:21.640]  地會為你的緣故受咒助
[00:16:21.640 --> 00:16:22.840]  你必終生勞苦
[00:16:22.840 --> 00:16:25.280]  才能夠在地裡面可以有東西吃
[00:16:25.280 --> 00:16:27.920]  基本上都是這樣
[00:16:27.920 --> 00:16:29.480]  大約就是這樣
[00:16:29.480 --> 00:16:31.080]  我們可以留意的
[00:16:31.080 --> 00:16:33.200]  其實地受咒助之後
[00:16:33.200 --> 00:16:36.120]  不是整個地土變得很差
[00:16:36.120 --> 00:16:37.600]  種不到東西
[00:16:37.600 --> 00:16:39.920]  其實現在仍然有很多很肥沃的土地
[00:16:39.920 --> 00:16:41.440]  我們仍然有聽到這些
[00:16:41.440 --> 00:16:42.880]  神仍然都會祝福地土
[00:16:42.880 --> 00:16:44.920]  但我們看到的神特別在這裡
[00:16:44.920 --> 00:16:47.760]  這句咒助是說到人和土地人
[00:16:47.760 --> 00:16:50.960]  和整個受咒物的關係被破裂了
[00:16:50.960 --> 00:16:54.560]  這裡是說到人類和土地的關係
[00:16:54.560 --> 00:16:56.840]  起了一個根本的變化
[00:16:56.840 --> 00:16:57.840]  我們作為人類
[00:16:57.840 --> 00:16:59.640]  我們本身的職責應該是要來
[00:16:59.640 --> 00:17:01.200]  去修理 去工作
[00:17:01.200 --> 00:17:03.200]  去照顧 去看守這塊土地
[00:17:03.200 --> 00:17:05.520]  然後土地就生產和提供
[00:17:05.520 --> 00:17:06.920]  我們所需要的東西
[00:17:06.920 --> 00:17:09.000]  但是現在這個關係
[00:17:09.000 --> 00:17:10.640]  變成一個破碎的關係
[00:17:10.640 --> 00:17:12.520]  我們可能仍然都要很艱苦
[00:17:12.520 --> 00:17:13.680]  要去勞動
[00:17:13.680 --> 00:17:15.880]  但可能是會徒勞無功
[00:17:15.880 --> 00:17:17.840]  可能有時候會事倍功半
[00:17:17.840 --> 00:17:19.080]  可能有時候你種了
[00:17:19.080 --> 00:17:21.240]  但是要麼旱災 要麼天災
[00:17:21.240 --> 00:17:22.360]  你付出了的努力
[00:17:22.360 --> 00:17:25.560]  不會得到任何的回報
[00:17:25.560 --> 00:17:27.840]  有一位聖經學者
[00:17:27.840 --> 00:17:29.040]  他叫Douglas Muller
[00:17:29.040 --> 00:17:30.600]  有一位聖經學者
[00:17:30.600 --> 00:17:32.920]  這段我讀出來有點長
[00:17:32.920 --> 00:17:34.600]  所以我讀出來給大家聽
[00:17:34.600 --> 00:17:35.560]  他是這樣形容的
[00:17:35.560 --> 00:17:36.640]  他說
[00:17:36.640 --> 00:17:38.800]  雖然受咒物本身沒有罪
[00:17:38.800 --> 00:17:40.080]  它並不是有罪
[00:17:40.080 --> 00:17:41.680]  但是因為人類的罪
[00:17:41.680 --> 00:17:43.480]  整個受咒物受苦
[00:17:43.480 --> 00:17:46.680]  阿當的罪帶來了神對受咒物的咒咒
[00:17:46.680 --> 00:17:49.480]  這種咒咒使人類和受咒物之間
[00:17:49.480 --> 00:17:51.880]  產生了一個新的隔閡
[00:17:51.880 --> 00:17:53.640]  人類持續的罪行
[00:17:53.640 --> 00:17:56.480]  對萬物造成了各種的破壞
[00:17:56.480 --> 00:17:57.600]  他就跟著說
[00:17:57.600 --> 00:18:01.280]  我們的自私而盲目的消耗著
[00:18:01.280 --> 00:18:03.000]  這些自然天然的資源
[00:18:03.000 --> 00:18:04.920]  我們利用不安全的工業過程
[00:18:04.920 --> 00:18:06.080]  來污染環境
[00:18:06.080 --> 00:18:08.960]  我們通過向大氣排放了溫室氣體
[00:18:08.960 --> 00:18:11.480]  加速了可能有害的氣候變化
[00:18:11.480 --> 00:18:12.360]  簡而言之
[00:18:12.360 --> 00:18:13.800]  受咒物的腐化
[00:18:13.800 --> 00:18:16.320]  它受到敗壞
[00:18:16.320 --> 00:18:18.040]  是意味著它被
[00:18:18.040 --> 00:18:20.520]  以違反神創造的意圖的方式
[00:18:20.520 --> 00:18:21.720]  它被使用被濫用
[00:18:21.720 --> 00:18:23.680]  甚至被濫用被abuse
[00:18:23.680 --> 00:18:25.480]  從而妨礙了它達到
[00:18:25.480 --> 00:18:27.360]  它被設計的目的
[00:18:27.360 --> 00:18:30.720]  妨礙了它完全榮耀神的能力
[00:18:30.720 --> 00:18:31.520]  你知不知道
[00:18:31.520 --> 00:18:33.080]  榮耀神不是你和我
[00:18:33.080 --> 00:18:34.200]  不是人的專利
[00:18:34.200 --> 00:18:36.160]  或者不只是你和我的責任
[00:18:36.160 --> 00:18:38.120]  神做出整個創造物
[00:18:38.120 --> 00:18:40.760]  今天我沒有時間把所有經文都放出來
[00:18:40.760 --> 00:18:44.720]  但本身神要在整個創造中得到榮耀
[00:18:44.720 --> 00:18:48.000]  當我們的罪令到整個世界的創造都受損
[00:18:48.000 --> 00:18:49.000]  你想想本身
[00:18:49.000 --> 00:18:51.280]  你看到天非常漂亮的時候
[00:18:51.280 --> 00:18:51.840]  哇
[00:18:51.840 --> 00:18:53.320]  那個日落或日出
[00:18:53.320 --> 00:18:54.880]  Eno前一陣子說日出
[00:18:54.880 --> 00:18:55.520]  哇
[00:18:55.520 --> 00:18:56.400]  日出很漂亮
[00:18:56.400 --> 00:18:57.160]  滿心期待
[00:18:57.160 --> 00:18:58.280]  神有做新事
[00:18:58.280 --> 00:18:59.480]  你應該滿心喜悅
[00:18:59.480 --> 00:19:00.280]  最近你起來
[00:19:00.280 --> 00:19:00.960]  你看看外面
[00:19:00.960 --> 00:19:01.960]  哇
[00:19:01.960 --> 00:19:03.440]  煙霞
[00:19:03.440 --> 00:19:04.800]  我看不到神的榮耀
[00:19:04.800 --> 00:19:07.040]  神的榮耀因為我們的罪而受損
[00:19:07.040 --> 00:19:09.760]  大英姐妹
[00:19:09.760 --> 00:19:13.040]  當我們這樣對待我們的受盡物的時候
[00:19:13.040 --> 00:19:16.080]  它不能按著它本來被創造的目的
[00:19:16.080 --> 00:19:18.040]  去反映神的榮耀出來
[00:19:18.040 --> 00:19:20.360]  我們有份的
[00:19:20.360 --> 00:19:23.920]  當地球上周圍都是這些自私的消費者
[00:19:23.920 --> 00:19:25.240]  這些consumer
[00:19:25.240 --> 00:19:27.560]  而不是一群忠實的管家的時候
[00:19:27.560 --> 00:19:29.040]  就會發生這些情況
[00:19:29.040 --> 00:19:32.800]  近年來隨著我們看到在新聞裡面
[00:19:32.800 --> 00:19:34.920]  有越來越多這類的新聞
[00:19:34.920 --> 00:19:37.000]  其實我們不難去注意到
[00:19:37.000 --> 00:19:39.440]  我們這代人是開始埋單
[00:19:39.440 --> 00:19:40.880]  我們知道埋單
[00:19:40.880 --> 00:19:43.320]  我們開始承受那些惡果
[00:19:43.320 --> 00:19:44.800]  我們開始看到
[00:19:44.800 --> 00:19:45.760]  我們的自私
[00:19:45.760 --> 00:19:47.280]  我們對環境那些abuse
[00:19:47.280 --> 00:19:50.280]  濫用那些行為的後果是怎樣
[00:19:50.280 --> 00:19:53.760]  如果這些中秋節或者氣溫
[00:19:53.760 --> 00:19:57.400]  每年都繼續在破紀錄的話
[00:19:57.400 --> 00:20:00.040]  那麼我們的子女那一代怎麼辦
[00:20:00.040 --> 00:20:03.360]  我們的子女的子女的那一代又怎麼辦
[00:20:03.360 --> 00:20:04.880]  每一次我看到這些新聞的時候
[00:20:04.880 --> 00:20:05.880]  我想著我兩個女兒
[00:20:05.880 --> 00:20:07.280]  我就說大件事了
[00:20:07.280 --> 00:20:08.000]  過多
[00:20:08.000 --> 00:20:09.120]  她好像我這麼大
[00:20:09.120 --> 00:20:10.720]  過多三十年之後
[00:20:10.720 --> 00:20:12.080]  會發生什麼事
[00:20:12.080 --> 00:20:14.320]  是不是要搬去火星才行
[00:20:14.320 --> 00:20:18.840]  地球是不可以再不宜居住的
[00:20:18.840 --> 00:20:21.800]  很不幸的是
[00:20:21.800 --> 00:20:24.720]  這一群本身應該是負責做管理的人
[00:20:24.720 --> 00:20:25.920]  很不負責任
[00:20:25.920 --> 00:20:27.200]  是不是
[00:20:27.200 --> 00:20:28.800]  但當然也有一個好消息
[00:20:28.800 --> 00:20:30.320]  好消息就是剛才說到
[00:20:30.320 --> 00:20:32.080]  那個有stewardship的人
[00:20:32.080 --> 00:20:33.960]  有管理權的人不負責任
[00:20:33.960 --> 00:20:35.520]  但那個有ownership
[00:20:35.520 --> 00:20:37.120]  那個擁有的人
[00:20:37.120 --> 00:20:40.520]  那個擁有整個創造的神
[00:20:40.520 --> 00:20:42.280]  他繼續很愛這個
[00:20:42.280 --> 00:20:43.560]  他的整個創造
[00:20:43.560 --> 00:20:45.000]  他是faithful
[00:20:45.000 --> 00:20:46.960]  他是忠實的
[00:20:46.960 --> 00:20:48.840]  就在神的故事裡面
[00:20:48.840 --> 00:20:51.200]  我們不可以錯過的這個部分
[00:20:51.200 --> 00:20:52.760]  我們經常都錯過了
[00:20:52.760 --> 00:20:54.400]  就是我們每一次看到耶穌基督
[00:20:54.400 --> 00:20:56.480]  來這個世界上釘十字架的時候
[00:20:56.480 --> 00:20:58.400]  我們只以為耶穌基督祂來
[00:20:58.400 --> 00:20:59.800]  祂為了救贖你和我
[00:20:59.800 --> 00:21:01.200]  救贖人類
[00:21:01.200 --> 00:21:03.200]  但其實耶穌基督祂來
[00:21:03.200 --> 00:21:04.760]  不單止救贖人類
[00:21:04.760 --> 00:21:06.280]  耶穌基督是要去redeem
[00:21:06.280 --> 00:21:08.760]  祂是要去拯救祂整個的創造
[00:21:08.760 --> 00:21:10.400]  耶穌基督祂要來到
[00:21:10.400 --> 00:21:12.640]  要在聖經的故事的結尾
[00:21:12.640 --> 00:21:13.680]  那個結局裡面
[00:21:13.680 --> 00:21:15.040]  神要來到去更新
[00:21:15.040 --> 00:21:16.000]  神要來到去
[00:21:16.000 --> 00:21:19.160]  要重新再給一個新的開始
[00:21:19.160 --> 00:21:20.200]  不只是你和我
[00:21:20.200 --> 00:21:21.200]  不只是人類
[00:21:21.200 --> 00:21:22.800]  是整個的創造
[00:21:22.800 --> 00:21:24.360]  在啟示錄裡面說到
[00:21:24.360 --> 00:21:26.000]  那裡會有一個新的天
[00:21:26.000 --> 00:21:26.880]  新的地
[00:21:26.880 --> 00:21:27.840]  那個新的地不是只是
[00:21:27.840 --> 00:21:28.840]  這個扔掉了
[00:21:28.840 --> 00:21:31.080]  而是神會來更新一切
[00:21:31.080 --> 00:21:33.440]  神不是make all new things
[00:21:33.440 --> 00:21:35.880]  神是make all things new
[00:21:35.880 --> 00:21:39.400]  祂會來更新所有的東西
[00:21:39.400 --> 00:21:42.560]  我們現在有一個受造物
[00:21:42.560 --> 00:21:44.640]  祂是因為人類的罪
[00:21:44.640 --> 00:21:46.160]  而在受苦
[00:21:46.160 --> 00:21:48.240]  但是神他應許了有一天
[00:21:48.240 --> 00:21:49.480]  祂會再一次回來
[00:21:49.480 --> 00:21:51.400]  所以當祂再一次回來的時候
[00:21:51.400 --> 00:21:53.240]  祂會更新所有的東西
[00:21:53.240 --> 00:21:55.120]  祂會來處理所有人的罪
[00:21:55.120 --> 00:21:56.920]  和罪所帶來的後果
[00:21:56.920 --> 00:21:59.760]  包括那些要神的受造物
[00:21:59.760 --> 00:22:02.560]  去整個創造去承受的後果
[00:22:02.560 --> 00:22:04.560]  神會來搞定這些東西
[00:22:04.560 --> 00:22:08.680]  去一勞永逸地摧毀所有的邪惡
[00:22:08.680 --> 00:22:10.880]  因為這樣我想讀
[00:22:10.880 --> 00:22:13.200]  保羅在羅馬書第八章
[00:22:13.200 --> 00:22:14.800]  寫的這段話給我們聽
[00:22:14.800 --> 00:22:16.560]  你可能有看過這段經文
[00:22:16.560 --> 00:22:18.080]  但是每一次你去看的時候
[00:22:18.080 --> 00:22:19.600]  你總是不知道他在說什麼
[00:22:19.600 --> 00:22:22.760]  因為好像總是在說
[00:22:22.760 --> 00:22:25.000]  本來在說羅馬書的人恩信稱義
[00:22:25.000 --> 00:22:27.400]  說我怎樣可以無緣無故說這些東西
[00:22:27.400 --> 00:22:28.880]  如果我們從來
[00:22:28.880 --> 00:22:31.000]  如果我們和受造物的關係
[00:22:31.000 --> 00:22:33.160]  一直都是我們信仰上的盲點的話
[00:22:33.160 --> 00:22:35.160]  我們永遠都不會看得明白這段經文
[00:22:35.160 --> 00:22:37.120]  不過今天我們會帶著這個
[00:22:37.120 --> 00:22:39.400]  公義與創造的視角
[00:22:39.400 --> 00:22:40.400]  來看這段經文
[00:22:40.400 --> 00:22:41.320]  我們來看看
[00:22:41.320 --> 00:22:44.280]  羅馬書第八章19-22節那裡這樣說
[00:22:44.280 --> 00:22:47.880]  受造之物切忘等候神的眾子顯出來
[00:22:47.880 --> 00:22:50.240]  因為受造之物伏在虛空之下
[00:22:50.240 --> 00:22:51.680]  不是自己願意
[00:22:51.680 --> 00:22:53.680]  乃是因也叫他如此的
[00:22:53.680 --> 00:22:56.120]  好,停一停說一下這裡說什麼
[00:22:56.120 --> 00:22:58.240]  受造之物等候神的眾子顯現
[00:22:58.240 --> 00:23:00.720]  神的眾子顯現一直在說的就是
[00:23:00.720 --> 00:23:01.800]  就是我們
[00:23:01.800 --> 00:23:03.880]  如果你們記得加拉太書裡面所說
[00:23:03.880 --> 00:23:05.600]  因為我們在耶穌裡面
[00:23:05.600 --> 00:23:07.280]  我們成為神的兒子
[00:23:07.280 --> 00:23:10.000]  神差他兒子的靈來到我們裡面
[00:23:10.000 --> 00:23:11.840]  我們現在已經是神的兒子
[00:23:11.840 --> 00:23:15.040]  我們已經有那個得救的那個確具
[00:23:15.040 --> 00:23:16.320]  但是今天你和我見到
[00:23:16.320 --> 00:23:19.000]  我和你的生命以至地球上每一個人
[00:23:19.000 --> 00:23:20.480]  我們仍然都會經歷疾病
[00:23:20.480 --> 00:23:21.560]  仍然都會經歷死亡
[00:23:21.560 --> 00:23:24.040]  我們的身體仍然都會扭壞
[00:23:24.040 --> 00:23:24.960]  直到有一天
[00:23:24.960 --> 00:23:28.600]  神的兒子真正去展現出來
[00:23:28.600 --> 00:23:31.560]  就是當我們的身體經歷
[00:23:31.560 --> 00:23:32.680]  好像耶穌基督一樣
[00:23:32.680 --> 00:23:35.360]  那個身體復活的那一天
[00:23:35.360 --> 00:23:37.560]  那一天就是神的眾子
[00:23:37.560 --> 00:23:39.880]  他的神的兒女
[00:23:39.880 --> 00:23:43.280]  去顯現出來的日子
[00:23:43.280 --> 00:23:46.200]  萬物都在等那一天
[00:23:46.200 --> 00:23:49.160]  這裡說受造之物他伏在虛空之下
[00:23:49.160 --> 00:23:51.720]  當人類的罪去影響到他的時候
[00:23:51.720 --> 00:23:54.480]  當我們的罪去影響到神的創造的時候
[00:23:54.480 --> 00:23:55.960]  他不能夠再去
[00:23:55.960 --> 00:23:57.680]  好像他原本那樣去反映
[00:23:57.680 --> 00:23:59.120]  去反映神的榮耀
[00:23:59.120 --> 00:24:01.200]  他伏在虛空之下
[00:24:01.200 --> 00:24:03.960]  但是這個都不是他自己願意的
[00:24:03.960 --> 00:24:06.040]  那是那個叫他如此
[00:24:06.040 --> 00:24:08.440]  但是受造之物仍然指望
[00:24:08.440 --> 00:24:10.360]  脫離敗壞的核制
[00:24:10.360 --> 00:24:14.080]  得享神兒女自由的榮耀
[00:24:14.080 --> 00:24:15.600]  有一天我跟你經歷到
[00:24:15.600 --> 00:24:17.680]  完完全全在耶穌裡面經歷到
[00:24:17.680 --> 00:24:19.120]  我們經常說的
[00:24:19.120 --> 00:24:20.480]  已然但未然的
[00:24:20.480 --> 00:24:22.160]  Already but not yet
[00:24:22.160 --> 00:24:23.520]  有一天當耶穌再回來
[00:24:23.520 --> 00:24:25.120]  我們可以完完全全經歷到
[00:24:25.120 --> 00:24:28.120]  在他裡面復活的生命的時候
[00:24:28.120 --> 00:24:30.800]  受造之物說我們都在等
[00:24:30.800 --> 00:24:32.680]  我們都在指望那一天
[00:24:32.680 --> 00:24:34.960]  因為那一天不單止神的兒女
[00:24:34.960 --> 00:24:38.600]  你和我恢復我們本來應該擁有的榮耀
[00:24:38.600 --> 00:24:40.000]  在神裡面的身份
[00:24:40.000 --> 00:24:42.160]  我明白如果你沒有聽過加拉太書的系列
[00:24:42.160 --> 00:24:44.120]  你很難理解這裡說什麼
[00:24:44.120 --> 00:24:45.880]  但正正就是說
[00:24:45.880 --> 00:24:48.120]  我們在神裡面的兒女身份
[00:24:48.120 --> 00:24:50.920]  可以完完全全被恢復
[00:24:50.920 --> 00:24:54.000]  而且不單止是這樣
[00:24:54.000 --> 00:24:56.560]  當我們恢復神兒女身份的時候
[00:24:56.560 --> 00:24:58.320]  不是只是好啊
[00:24:58.320 --> 00:24:59.320]  神很愛我啊
[00:24:59.320 --> 00:25:00.240]  我很安全啊
[00:25:00.240 --> 00:25:00.920]  真是好啊
[00:25:00.920 --> 00:25:02.120]  哎呀這種感覺
[00:25:02.120 --> 00:25:04.200]  哎呀好溫暖啊
[00:25:04.200 --> 00:25:05.960]  我們被恢復的身份
[00:25:05.960 --> 00:25:07.720]  應該是我們由
[00:25:07.720 --> 00:25:09.840]  Consumer 消費者的身份
[00:25:09.840 --> 00:25:11.720]  我們恢復回去
[00:25:11.720 --> 00:25:14.200]  成為萬物的管家
[00:25:14.200 --> 00:25:16.560]  成為創造物等待神的兒女
[00:25:16.560 --> 00:25:20.560]  去恢復他們做管家的身份
[00:25:20.560 --> 00:25:21.640]  這裡說
[00:25:21.640 --> 00:25:23.320]  我們知道一切受造之物
[00:25:23.320 --> 00:25:24.800]  一同在嘆息
[00:25:24.800 --> 00:25:25.960]  在勞苦
[00:25:25.960 --> 00:25:27.720]  直到如今
[00:25:27.720 --> 00:25:29.280]  如果你看英文的話
[00:25:29.280 --> 00:25:30.280]  我們可以明白多一點
[00:25:30.280 --> 00:25:31.760]  這裡說他們在Groaning
[00:25:31.760 --> 00:25:33.080]  他們在啊啊啊
[00:25:33.080 --> 00:25:34.120]  是什麼那種啊啊啊
[00:25:34.120 --> 00:25:35.880]  我人生見過兩次
[00:25:35.880 --> 00:25:37.320]  在我老婆的Delivery Room
[00:25:37.320 --> 00:25:38.720]  即是在產房的時候
[00:25:38.720 --> 00:25:40.440]  這裡是在說Childbirth
[00:25:40.440 --> 00:25:42.120]  是在說生BB出來
[00:25:42.120 --> 00:25:43.600]  啊啊啊啊
[00:25:43.600 --> 00:25:44.600]  那種痛苦
[00:25:44.600 --> 00:25:46.760]  但這種痛苦是很重要的
[00:25:46.760 --> 00:25:48.720]  因為一切美麗的生命
[00:25:48.720 --> 00:25:50.240]  就是在這個陣痛
[00:25:50.240 --> 00:25:52.480]  在這個痛苦之後來產生
[00:25:52.480 --> 00:25:54.480]  所以保羅在這裡想告訴我們
[00:25:54.480 --> 00:25:56.080]  現在整個受造物
[00:25:56.080 --> 00:25:56.880]  整個創造
[00:25:56.880 --> 00:25:58.320]  在經歷這種啊啊啊
[00:25:58.320 --> 00:26:00.440]  這種要生BB的辛苦
[00:26:00.440 --> 00:26:01.560]  就快到了
[00:26:01.560 --> 00:26:02.520]  就快到了
[00:26:02.520 --> 00:26:04.360]  我等著神的兒子去顯現
[00:26:04.360 --> 00:26:05.960]  我等著神的兒女去顯現出來
[00:26:05.960 --> 00:26:06.920]  我等著他們
[00:26:06.920 --> 00:26:09.600]  終於明白自己是管理者的身份
[00:26:09.600 --> 00:26:10.960]  不是再是消費者了
[00:26:10.960 --> 00:26:11.760]  當他們是管理者
[00:26:11.760 --> 00:26:13.560]  他們恢復這個身份的時候
[00:26:13.560 --> 00:26:14.480]  啊
[00:26:14.480 --> 00:26:16.680]  他就會來護理我
[00:26:16.680 --> 00:26:18.960]  他就會來修理我
[00:26:18.960 --> 00:26:20.520]  他就會來Avart
[00:26:20.520 --> 00:26:21.520]  和去Shama
[00:26:21.520 --> 00:26:23.440]  來管理我
[00:26:23.440 --> 00:26:24.240]  來幫助我
[00:26:24.240 --> 00:26:26.440]  令我可以再一次來Flourish
[00:26:26.440 --> 00:26:28.120]  幫助整個受造物
[00:26:28.120 --> 00:26:30.040]  再一次可以欣欣向榮
[00:26:30.040 --> 00:26:31.160]  哇 四字詞語
[00:26:31.160 --> 00:26:32.600]  可以欣欣向榮
[00:26:32.600 --> 00:26:36.040]  所以在這一章裏面
[00:26:36.040 --> 00:26:38.800]  保羅一直在說的是
[00:26:38.800 --> 00:26:42.120]  現在我們的受苦和將來的榮耀
[00:26:42.120 --> 00:26:43.160]  保羅他也說
[00:26:43.160 --> 00:26:44.760]  你除了要知道你自己
[00:26:44.760 --> 00:26:45.760]  是我們作為人
[00:26:45.760 --> 00:26:46.960]  我們有我們
[00:26:46.960 --> 00:26:48.880]  我們罪所帶來的那些痛苦
[00:26:48.880 --> 00:26:51.600]  和將來我們會在耶穌裏面得到的榮耀
[00:26:51.600 --> 00:26:52.280]  其實我們
[00:26:52.280 --> 00:26:53.560]  We are not alone
[00:26:53.560 --> 00:26:55.480]  整個受造之物
[00:26:55.480 --> 00:26:57.920]  都在經歷著一樣的事情
[00:26:57.920 --> 00:27:00.040]  我們都對耶穌的救恩
[00:27:00.040 --> 00:27:01.640]  有一個盼望
[00:27:01.640 --> 00:27:03.080]  盼望有一天
[00:27:03.080 --> 00:27:05.840]  人我們的身體會像耶穌一樣復活
[00:27:05.840 --> 00:27:07.440]  受造之物在等著
[00:27:07.440 --> 00:27:09.080]  神回來去更新一切
[00:27:09.080 --> 00:27:11.360]  令他們成為一個新的創造
[00:27:11.360 --> 00:27:13.960]  成為一個新的創造
[00:27:13.960 --> 00:27:15.640]  保羅說你知不知道
[00:27:15.640 --> 00:27:17.960]  現在大家都在受苦
[00:27:17.960 --> 00:27:19.800]  整個神的創造都在受苦
[00:27:19.800 --> 00:27:20.880]  因為我們的罪
[00:27:20.880 --> 00:27:21.880]  因為我們的自私
[00:27:21.880 --> 00:27:23.480]  因為我們去濫用他們
[00:27:23.480 --> 00:27:24.840]  他們在嘆息
[00:27:24.840 --> 00:27:26.000]  好像在等著生孩子
[00:27:26.000 --> 00:27:28.320]  啊啊啊 在陣痛
[00:27:28.320 --> 00:27:30.240]  但是他們在等著耶穌的救贖
[00:27:30.240 --> 00:27:34.040]  在等著神的終極來臨
[00:27:34.040 --> 00:27:35.720]  非常非常之痛苦
[00:27:35.720 --> 00:27:37.520]  但我們知道最終的結局
[00:27:37.520 --> 00:27:40.000]  是非常非常之美麗
[00:27:40.000 --> 00:27:41.520]  耶穌的十字架
[00:27:41.520 --> 00:27:43.600]  恢復了我們和神
[00:27:43.600 --> 00:27:45.280]  我們和我們自己
[00:27:45.280 --> 00:27:47.080]  我們和其他人的關係
[00:27:47.080 --> 00:27:49.000]  他也都恢復了
[00:27:49.000 --> 00:27:52.280]  我們和整個受造物的關係
[00:27:52.280 --> 00:27:54.120]  當神通過耶穌
[00:27:54.120 --> 00:27:55.560]  和我們來和好
[00:27:55.560 --> 00:27:56.880]  當我們再次信靠祂
[00:27:56.880 --> 00:27:57.840]  信服祂
[00:27:57.840 --> 00:28:00.280]  遵從祂對和對和對和錯的
[00:28:00.280 --> 00:28:02.880]  那個心意那個標準的時候
[00:28:02.880 --> 00:28:05.440]  我們就可以再一次和祂來合作
[00:28:05.440 --> 00:28:07.360]  去治理這個世界
[00:28:07.360 --> 00:28:09.240]  祂可以再一次將這個
[00:28:09.240 --> 00:28:10.680]  祂的整個的受造物
[00:28:10.680 --> 00:28:12.040]  整個的創造
[00:28:12.040 --> 00:28:14.400]  去交回給我們來管理
[00:28:14.400 --> 00:28:17.960]  所以成為耶穌基督的門徒
[00:28:17.960 --> 00:28:19.200]  就意味著
[00:28:19.200 --> 00:28:22.840]  我們現在由自私的消費主義裏面
[00:28:22.840 --> 00:28:28.360]  回到那份忠心盡責的管家職份裏面
[00:28:28.360 --> 00:28:31.400]  或者正如一位聖經的學者
[00:28:31.400 --> 00:28:32.600]  John Stott 這樣說
[00:28:32.600 --> 00:28:35.760]  他說我們對受造物的照顧
[00:28:35.760 --> 00:28:39.680]  就會反映到我們對造物主的愛
[00:28:39.680 --> 00:28:40.640]  就是這麼簡單
[00:28:40.640 --> 00:28:41.480]  我們有多愛
[00:28:41.480 --> 00:28:43.640]  我們看得到神的創造
[00:28:43.640 --> 00:28:45.720]  就反映我們有多愛這位
[00:28:45.720 --> 00:28:50.160]  我們都還未親眼見得到他的神
[00:28:50.160 --> 00:28:52.760]  我想多讀另一位的
[00:28:52.760 --> 00:28:54.280]  聖經學者他所說的話
