
[00:00:00.000 --> 00:00:01.560]   Thank you, Carla.
[00:24:20.920 --> 00:24:24.440]   the high interest involved in the debt.
[00:24:24.440 --> 00:24:28.440]   And some people said he is actually
[00:24:28.440 --> 00:24:31.080]   maybe eliminating the commissions
[00:24:31.080 --> 00:24:33.880]   that are supposed for him.
[00:24:33.880 --> 00:24:36.880]   So actually he is doing a good thing.
[00:24:36.880 --> 00:24:40.600]   And in fact, at the end, the master commended him
[00:24:40.600 --> 00:24:41.920]   for acting smartly.
[00:24:41.920 --> 00:24:46.240]   What he did, by actually benefiting
[00:24:46.240 --> 00:24:48.880]   for all parties in this story,
[00:24:48.880 --> 00:24:51.720]   the debtors, they are paying less.
[00:24:51.720 --> 00:24:56.200]   The master, it's seen to be a generous man,
[00:24:56.200 --> 00:24:58.760]   like gaining his reputation.
[00:24:58.760 --> 00:25:02.080]   And the manager is commended by his master.
[00:25:02.080 --> 00:25:04.520]   So it's a win-win-win situation.
[00:25:04.520 --> 00:25:07.840]   We don't know the details about interest
[00:25:07.840 --> 00:25:12.680]   and commission part, but I want us to see that.
[00:25:12.680 --> 00:25:17.120]   Jesus clearly say that his intention
[00:25:17.120 --> 00:25:21.480]   was to find security after losing his job.
[00:25:21.480 --> 00:25:26.080]   And in verse eight, he described the manager
[00:25:26.080 --> 00:25:28.840]   as a dishonest manager.
[00:25:28.840 --> 00:25:33.520]   So it could be true that he is doing a good thing
[00:25:33.520 --> 00:25:36.000]   for everyone, for his master.
[00:25:36.000 --> 00:25:40.400]   And it could be true that his work is shrewd.
[00:25:40.400 --> 00:25:46.320]   But Jesus also takes his honesty in his account.
[00:25:47.320 --> 00:25:52.320]   And Jesus cannot unsee his dishonesty in his heart.
[00:25:52.320 --> 00:26:00.880]   Same to us, Jesus wants the whole of us.
[00:26:00.880 --> 00:26:05.120]   He does not only see the product of our work,
[00:26:05.120 --> 00:26:07.160]   but also our hearts.
[00:26:07.160 --> 00:26:10.920]   I wonder how it speaks to us.
[00:26:10.920 --> 00:26:15.120]   I'm sure we're experiencing different things
[00:26:15.120 --> 00:26:16.320]   in our workplace.
[00:26:16.320 --> 00:26:18.920]   It doesn't always have to be dishonesty
[00:26:18.920 --> 00:26:21.640]   or false accusation happening around.
[00:26:21.640 --> 00:26:27.800]   But we could do all the right things in people's eyes
[00:26:27.800 --> 00:26:31.320]   and follow all the things that our work requires us to do.
[00:26:31.320 --> 00:26:35.800]   We can have great influence to the people around us
[00:26:35.800 --> 00:26:37.720]   and to the society even.
[00:26:37.720 --> 00:26:43.280]   But are we demonstrating the values that we believe?
[00:26:43.280 --> 00:26:48.280]   Are we doing the right thing with the right intention
[00:26:48.280 --> 00:26:51.000]   even when no one sees that?
[00:26:51.000 --> 00:26:56.280]   How are we making choices when we are facing
[00:26:56.280 --> 00:26:58.440]   different situations at our work,
[00:26:58.440 --> 00:27:00.800]   especially difficult situations?
[00:27:00.800 --> 00:27:05.480]   Will we choose to uphold our values
[00:27:05.480 --> 00:27:11.280]   even if those are unpopular among our workplaces?
[00:27:12.280 --> 00:27:16.920]   So I want to share a story about myself
[00:27:16.920 --> 00:27:20.640]   where there was a time I found my values
[00:27:20.640 --> 00:27:25.160]   were fairly unpopular in my workplace.
[00:27:25.160 --> 00:27:27.400]   There was a time that I really struggled
[00:27:27.400 --> 00:27:29.480]   with my work environment.
[00:27:29.480 --> 00:27:32.760]   So it was the time that I changed from working
[00:27:32.760 --> 00:27:35.560]   in a law firm to in-house.
[00:27:35.560 --> 00:27:38.000]   So the difference is in a law firm,
[00:27:38.000 --> 00:27:42.000]   90% of our colleagues are legal professionals.
[00:27:42.000 --> 00:27:46.120]   So you kind of have similar values
[00:27:46.120 --> 00:27:51.080]   or the professional conduct that we are all following.
[00:27:51.080 --> 00:27:56.080]   But in-house instead is a commercial company.
[00:27:56.080 --> 00:27:59.000]   So I work in the legal department.
[00:27:59.000 --> 00:28:04.000]   So 95% of my colleagues were not legal professional
[00:28:04.000 --> 00:28:06.040]   and only two of us are.
[00:28:06.040 --> 00:28:10.520]   So that's the environment I find myself
[00:28:10.520 --> 00:28:11.840]   really struggle with.
[00:28:11.840 --> 00:28:12.840]   So I will tell you why.
[00:28:12.840 --> 00:28:14.760]   There are three reasons, there are three things
[00:28:14.760 --> 00:28:17.040]   I really struggle with and I still remember.
[00:28:17.040 --> 00:28:21.120]   And first thing, I really don't understand till today.
[00:28:21.120 --> 00:28:22.640]   So if anyone understand that,
[00:28:22.640 --> 00:28:24.440]   can you tell me after the service?
[00:28:24.440 --> 00:28:29.040]   So I don't know why the staff there are very obsessed
[00:28:29.040 --> 00:28:31.760]   with knowing the confidential information.
[00:28:32.680 --> 00:28:37.680]   So the people will come to me, try to make friends
[00:28:37.680 --> 00:28:39.720]   and then they will ask me,
[00:28:39.720 --> 00:28:41.760]   oh, tell me something confidential,
[00:28:41.760 --> 00:28:44.480]   like something like HR movement
[00:28:44.480 --> 00:28:49.480]   or personal data of a certain staff in our team.
[00:28:49.480 --> 00:28:53.720]   And then I'm like, but confidentiality
[00:28:53.720 --> 00:28:57.360]   is one of my biggest commitment to my work
[00:28:57.360 --> 00:28:59.080]   as a legal professional, right?
[00:28:59.080 --> 00:29:01.280]   So I can't do that.
[00:29:01.280 --> 00:29:05.040]   And I'm like, I really don't understand.
[00:29:05.040 --> 00:29:06.440]   But there are more things.
[00:29:06.440 --> 00:29:11.200]   The second thing is, there are constantly people come
[00:29:11.200 --> 00:29:15.560]   and tell me that I supposed to be doing certain things,
[00:29:15.560 --> 00:29:18.640]   but clearly those are not within the legal scope.
[00:29:18.640 --> 00:29:21.080]   So I don't think that's the case.
[00:29:21.080 --> 00:29:24.640]   So I feel like I'm a person with good boundaries.
[00:29:24.640 --> 00:29:27.520]   So I'm okay with saying no.
[00:29:27.520 --> 00:29:28.600]   So that's what I did.
[00:29:28.600 --> 00:29:30.240]   I tried to say no and people would tell me,
[00:29:30.240 --> 00:29:31.640]   oh, this is something you should do.
[00:29:31.640 --> 00:29:34.360]   I'm like, no, I don't think so.
[00:29:34.360 --> 00:29:37.760]   But here's the third thing that I really struggle with.
[00:29:37.760 --> 00:29:41.800]   Whenever I say no, no matter it's to the confidential things
[00:29:41.800 --> 00:29:45.840]   or to do certain things I don't supposed to do,
[00:29:45.840 --> 00:29:47.240]   people will say this to me.
[00:29:47.240 --> 00:29:48.080]   I'm not kidding.
[00:29:48.080 --> 00:29:49.360]   Throughout more than two years,
[00:29:49.360 --> 00:29:52.720]   people say this until I leave the company.
[00:29:52.720 --> 00:29:54.280]   And they say this to me.
[00:29:54.280 --> 00:29:59.800]   The previous person in your position would do that.
[00:30:00.800 --> 00:30:02.520]   And I'm like, what?
[00:30:02.520 --> 00:30:03.680]   And they go on, they go on.
[00:30:03.680 --> 00:30:05.040]   This is the worst part.
[00:30:05.040 --> 00:30:09.160]   They would tell me, she is popular among the company,
[00:30:09.160 --> 00:30:10.120]   but not you.
[00:30:10.120 --> 00:30:15.520]   And I'm like, ouch, what have I done?
[00:30:15.520 --> 00:30:20.520]   And it really hurts me and I really struggle
[00:30:20.520 --> 00:30:22.920]   with the fact that I'm hearing this,
[00:30:22.920 --> 00:30:25.560]   if not every week, every other week.
[00:30:25.560 --> 00:30:28.000]   And I'm like, no, I wasn't like that.
[00:30:28.000 --> 00:30:30.520]   When I was in law firm, I had good relationship
[00:30:30.520 --> 00:30:32.320]   with my colleagues.
[00:30:32.320 --> 00:30:35.720]   What's wrong with me now?
[00:30:35.720 --> 00:30:37.520]   And I really struggle with,
[00:30:37.520 --> 00:30:41.000]   am I supposed to do those things they are telling me?
[00:30:41.000 --> 00:30:42.440]   So I really struggle.
[00:30:42.440 --> 00:30:44.000]   So of course I pray.
[00:30:44.000 --> 00:30:46.720]   And then there was one night I was praying
[00:30:46.720 --> 00:30:50.480]   and Jesus actually remind me of a conversation
[00:30:50.480 --> 00:30:53.520]   at the very beginning when I did the legal training.
[00:30:53.520 --> 00:30:57.840]   And he reminded me that, he said this to me,
[00:30:57.840 --> 00:31:01.200]   "Jennifer, I want you to be different.
[00:31:01.200 --> 00:31:05.520]   "Not in a sense that you need to be rebelliously different
[00:31:05.520 --> 00:31:10.240]   "from everyone else, but I want you to be able
[00:31:10.240 --> 00:31:14.120]   "to discern what is the right thing to do,
[00:31:14.120 --> 00:31:18.680]   "even when everyone else is telling you the opposite."
[00:31:18.680 --> 00:31:25.000]   So that was a very timely reminder from God
[00:31:25.360 --> 00:31:28.800]   when I was really struggling in my workplace.
[00:31:28.800 --> 00:31:33.360]   And then from that moment on, I have to make a decision.
[00:31:33.360 --> 00:31:34.880]   I have to choose as well,
[00:31:34.880 --> 00:31:38.360]   whether I follow all the voices around me
[00:31:38.360 --> 00:31:41.800]   or I follow the voice from God.
[00:31:41.800 --> 00:31:44.280]   And of course I could not bear the result
[00:31:44.280 --> 00:31:48.000]   of not listening to God when he clearly speaks to me.
[00:31:48.000 --> 00:31:51.800]   So I try, I try to hold on to my values.
[00:31:51.800 --> 00:31:56.800]   I try to continue to do the work with my values from God
[00:31:56.800 --> 00:32:04.360]   and also from my professional integrity as well.
[00:32:04.360 --> 00:32:10.760]   But at the end, I won't say I made a huge impact
[00:32:10.760 --> 00:32:14.520]   in that company, but God really, by his grace,
[00:32:14.520 --> 00:32:18.360]   showed me very close to the end of my time there,
[00:32:18.360 --> 00:32:22.680]   like what impact did I make with upholding my values.
[00:32:22.680 --> 00:32:25.440]   So I remember there was one colleague, she came to me.
[00:32:25.440 --> 00:32:28.960]   We didn't talk, we didn't talk much throughout the years
[00:32:28.960 --> 00:32:30.240]   that we worked there.
[00:32:30.240 --> 00:32:33.360]   But one day she approached me and she said,
[00:32:33.360 --> 00:32:41.000]   "Jennifer, I see you demonstrating a different value
[00:32:41.000 --> 00:32:43.760]   "and a different approach to work,
[00:32:43.760 --> 00:32:47.400]   "that you are not a fan of pleasing people,
[00:32:48.400 --> 00:32:53.400]   "and I'm not like work as in I need to help everyone
[00:32:53.400 --> 00:32:56.520]   "to do their work, but I want people to learn
[00:32:56.520 --> 00:33:01.520]   "how to grow, how to do their work in their areas of work,
[00:33:01.520 --> 00:33:05.040]   "which I think is a healthy thing for our company.
[00:33:05.040 --> 00:33:06.920]   "And then the other thing I see in you
[00:33:06.920 --> 00:33:09.200]   "is you don't really compromise
[00:33:09.200 --> 00:33:12.480]   "no matter how people commented on you."
[00:33:12.480 --> 00:33:15.280]   And that motivated that colleague,
[00:33:15.280 --> 00:33:20.280]   motivated her to uphold her values in her role as well.
[00:33:20.280 --> 00:33:24.560]   So I don't know how the story is down to you.
[00:33:24.560 --> 00:33:26.440]   Perhaps you're expecting a testimony
[00:33:26.440 --> 00:33:30.400]   with a bigger or more immediate impact.
[00:33:30.400 --> 00:33:35.360]   But I want to say that each of us constantly live
[00:33:35.360 --> 00:33:40.360]   in the tension between the values of the world and of Christ.
[00:33:40.360 --> 00:33:44.480]   And the world and the people around you
[00:33:44.480 --> 00:33:48.120]   is going to tell you what you're supposed to do
[00:33:48.120 --> 00:33:52.120]   and how you should act in your company.
[00:33:52.120 --> 00:33:57.560]   And we will need to choose whether we follow,
[00:33:57.560 --> 00:34:04.880]   whether we follow those voices or we follow Jesus's voice.
[00:34:04.880 --> 00:34:07.480]   So it might look different in your context.
[00:34:07.480 --> 00:34:09.080]   Let me give you some examples.
[00:34:09.080 --> 00:34:12.960]   If you work in academia, everyone might be telling you
[00:34:12.960 --> 00:34:15.560]   that you need to focus on writing your papers,
[00:34:15.560 --> 00:34:19.920]   publish more to earn your academic reputation.
[00:34:19.920 --> 00:34:23.320]   If you're a salesperson, people around you might tell you
[00:34:23.320 --> 00:34:25.440]   that you need to reach a target,
[00:34:25.440 --> 00:34:28.360]   you need to get the most money out of the pocket
[00:34:28.360 --> 00:34:30.200]   from the person in front of you
[00:34:30.200 --> 00:34:32.920]   or the company that you're working with.
[00:34:32.920 --> 00:34:36.320]   Or if you are doing office routine work,
[00:34:36.320 --> 00:34:40.680]   people might tell you, "Just follow what everyone else does.
[00:34:40.680 --> 00:34:42.400]   "Don't ask any questions."
[00:34:43.400 --> 00:34:45.920]   But I want to ask us,
[00:34:45.920 --> 00:34:50.040]   I want us to constantly ask ourselves this question.
[00:34:50.040 --> 00:34:53.520]   What does Jesus say about it?
[00:34:53.520 --> 00:34:58.200]   To those voices, to those questions,
[00:34:58.200 --> 00:35:01.360]   to those things that people are constantly telling you
[00:35:01.360 --> 00:35:02.560]   who you should be.
[00:35:02.560 --> 00:35:06.960]   And I don't think I have a simple answer
[00:35:06.960 --> 00:35:09.440]   for these questions or I don't have a formula
[00:35:09.440 --> 00:35:10.360]   for you to follow.
[00:35:10.360 --> 00:35:15.240]   We do ABC, then we are showing the Christ-centered integrity
[00:35:15.240 --> 00:35:20.240]   but it is a start of a conversation between you and Jesus
[00:35:20.240 --> 00:35:23.960]   and it will take a long-term effort.
[00:35:23.960 --> 00:35:25.960]   It is not like we do something nice
[00:35:25.960 --> 00:35:27.320]   and we check off the box,
[00:35:27.320 --> 00:35:30.040]   then we can demonstrate the values.
[00:35:30.040 --> 00:35:35.040]   Demonstrating the value of Jesus requires two things,
[00:35:35.040 --> 00:35:38.000]   commitment and persistence.
[00:35:39.000 --> 00:35:43.560]   First, we need to commit to constantly seek
[00:35:43.560 --> 00:35:47.520]   what is fitting in Jesus' eyes.
[00:35:47.520 --> 00:35:51.760]   And then we need to choose to persist
[00:35:51.760 --> 00:35:54.760]   in following his voice as we work.
[00:35:54.760 --> 00:36:00.380]   When it comes to the calling of being sought and light,
[00:36:00.380 --> 00:36:02.840]   it takes consistent effort.
[00:36:04.120 --> 00:36:08.560]   We need to persist our faith and our value
[00:36:08.560 --> 00:36:12.960]   in long-term basis and we can expect 100%
[00:36:12.960 --> 00:36:16.080]   we will face challenges and temptations
[00:36:16.080 --> 00:36:18.640]   at some point of our lives.
[00:36:18.640 --> 00:36:22.960]   And we need to always challenge the mindset of,
[00:36:22.960 --> 00:36:26.080]   everyone else is doing that so I'm gonna do the same.
[00:36:26.080 --> 00:36:31.920]   You might be thinking, ah, not sure about that, what if?
[00:36:31.920 --> 00:36:35.160]   I suffer even more if I work differently.
[00:36:35.160 --> 00:36:37.320]   Or what if my boss and my colleagues
[00:36:37.320 --> 00:36:39.000]   would take advantage of me
[00:36:39.000 --> 00:36:43.440]   if I work differently in my environment?
[00:36:43.440 --> 00:36:46.800]   And I want to say this to us.
[00:36:46.800 --> 00:36:53.080]   To follow Jesus is also to extend the grace
[00:36:53.080 --> 00:36:56.460]   and the light we have received from him.
[00:36:56.460 --> 00:37:00.700]   And the grace that we have received already
[00:37:00.700 --> 00:37:03.680]   has changed our lives.
[00:37:03.680 --> 00:37:07.580]   And it is our turn to be sought and light,
[00:37:07.580 --> 00:37:10.520]   to be different from the world
[00:37:10.520 --> 00:37:15.380]   and change the state of blondness or darkness around us.
[00:37:15.380 --> 00:37:18.920]   And see, this is the purpose
[00:37:18.920 --> 00:37:21.380]   as we are doing our actual work.
[00:37:21.380 --> 00:37:25.020]   We are demonstrating the light,
[00:37:26.320 --> 00:37:31.320]   the hope and the grace to people around us,
[00:37:31.320 --> 00:37:35.340]   although we don't always see it.
[00:37:35.340 --> 00:37:38.740]   And we will need to hold on to Jesus by faith
[00:37:38.740 --> 00:37:40.180]   to be able to do that.
[00:37:40.180 --> 00:37:47.080]   So I really encourage us to really think about it,
[00:37:47.080 --> 00:37:49.820]   to ask Jesus the question,
[00:37:49.820 --> 00:37:53.580]   what do you say about the values?
[00:37:53.580 --> 00:37:56.360]   What do you say about our work?
[00:37:56.360 --> 00:38:00.960]   So I've shared my story on this.
[00:38:00.960 --> 00:38:04.940]   In this sermon series, we think it will be nice,
[00:38:04.940 --> 00:38:07.000]   it will be helpful for us to hear the voice
[00:38:07.000 --> 00:38:08.860]   from our community as well.
[00:38:08.860 --> 00:38:11.820]   So today we've invited Chris Webster,
[00:38:11.820 --> 00:38:14.400]   who is also a great leader in his industry,
[00:38:14.400 --> 00:38:18.540]   to share his story on how God called him
[00:38:18.540 --> 00:38:22.700]   to live out a different value in the city of Hong Kong.
[00:38:22.700 --> 00:38:26.440]   So would you join me to invite Chris to the stage, please?
[00:38:26.440 --> 00:38:29.600]   (audience applauding)
[00:38:29.600 --> 00:38:34.100]   Over to you, Chris.
[00:38:34.100 --> 00:38:36.660]   - Thank you very much, Jennifer.
[00:38:36.660 --> 00:38:38.100]   That was amazing.
[00:38:38.100 --> 00:38:44.060]   Integrity, the out, yeah, out,
[00:38:44.060 --> 00:38:48.260]   when you live as Christ in the workplace.
[00:38:48.260 --> 00:38:49.560]   How do you cope with that?
[00:38:50.540 --> 00:38:54.100]   I want to share a spiritual life hack
[00:38:54.100 --> 00:38:56.240]   that God gave me a long time ago.
[00:38:56.240 --> 00:39:00.080]   First of all, Moses.
[00:39:00.080 --> 00:39:04.040]   Somewhat over 3,000 years ago,
[00:39:04.040 --> 00:39:10.060]   Moses spent his amazing 40 days, 40 nights
[00:39:10.060 --> 00:39:15.240]   on a mountainside preparing for his new career.
[00:39:15.240 --> 00:39:16.080]   Can you hear me?
[00:39:16.080 --> 00:39:18.100]   I've got a bit of a bad throat, thank you.
[00:39:19.220 --> 00:39:22.080]   It was Moses's second career change,
[00:39:22.080 --> 00:39:26.420]   and God was very, very merciful to him.
[00:39:26.420 --> 00:39:30.940]   He downloaded such a lot of information
[00:39:30.940 --> 00:39:33.340]   to give Moses a clue.
[00:39:33.340 --> 00:39:38.920]   Everything, social relationships, economic relationships,
[00:39:38.920 --> 00:39:43.980]   excuse me, the judiciary, the rules for the judiciary,
[00:39:43.980 --> 00:39:45.760]   the rules for the executive,
[00:39:46.660 --> 00:39:49.700]   laws over life and death, religion, et cetera.
[00:39:49.700 --> 00:39:57.800]   First takeaway, possibly, you're going into a new job.
[00:39:57.800 --> 00:40:02.400]   Download from God what God wants you from that job.
[00:40:02.400 --> 00:40:06.300]   You're going to a new work week.
[00:40:06.300 --> 00:40:10.480]   Download what God wants for you that week.
[00:40:10.480 --> 00:40:16.100]   11 years as dean at Hong Kong U.
[00:40:16.100 --> 00:40:18.620]   I'm a professor in Hong Kong U still.
[00:40:18.620 --> 00:40:24.380]   If I had a difficult day, if I had a difficult week,
[00:40:24.380 --> 00:40:26.220]   I would get up an hour earlier.
[00:40:26.220 --> 00:40:28.540]   I'd get going two hours earlier
[00:40:28.540 --> 00:40:32.460]   and make sure I had downloaded what God wanted to say.
[00:40:32.460 --> 00:40:36.660]   It cuts short meetings very, very efficiently.
[00:40:36.660 --> 00:40:38.860]   So Moses got that.
[00:40:38.860 --> 00:40:41.260]   It's recorded in Exodus.
[00:40:41.260 --> 00:40:44.860]   In the chapters that record it in Exodus,
[00:40:44.860 --> 00:40:49.060]   there is at the end of that a little pause and summary
[00:40:49.060 --> 00:40:52.380]   before moving on to describe just how atrociously
[00:40:52.380 --> 00:40:56.140]   the Hebrews behaved after Moses came down from the mountain,
[00:40:56.140 --> 00:40:57.480]   golden calf and everything.
[00:40:57.480 --> 00:41:04.460]   What would God choose to repeat, to summarize?
[00:41:04.460 --> 00:41:06.280]   The first great commandment,
[00:41:06.280 --> 00:41:10.460]   the laws of sacrifice,
[00:41:10.460 --> 00:41:14.340]   the anticipate Jesus' own sacrifice?
[00:41:14.340 --> 00:41:19.340]   No, actually, the fourth commandment, Sabbath.
[00:41:19.340 --> 00:41:27.940]   Almost as long ago, when I was doing my A-levels in London,
[00:41:27.940 --> 00:41:34.980]   Jesus whispered in my ear a little challenge.
[00:41:34.980 --> 00:41:38.740]   He said, "Will you live your life and your career
[00:41:38.740 --> 00:41:40.620]   "by the spirit of the Sabbath?"
[00:41:40.620 --> 00:41:42.740]   Spirit of the Sabbath.
[00:41:42.740 --> 00:41:44.980]   We all know what the law of the Sabbath is.
[00:41:44.980 --> 00:41:47.460]   Let me tell you what the spirit of Sabbath
[00:41:47.460 --> 00:41:49.060]   at least meant for me.
[00:41:49.060 --> 00:41:50.820]   Excuse me.
[00:41:50.820 --> 00:41:54.460]   We have seven days a week to do anything.
[00:41:54.460 --> 00:41:58.500]   Seven days, Hebrews, seven days a week to plow,
[00:41:58.500 --> 00:42:03.500]   to plant, to water, to fertilize, to harvest,
[00:42:03.500 --> 00:42:04.780]   to collect the straw.
[00:42:04.780 --> 00:42:08.060]   I've worked in the harvest on a farm.
[00:42:08.060 --> 00:42:10.140]   I know that seven days is important.
[00:42:10.140 --> 00:42:14.460]   You do not miss the seventh day of a week.
[00:42:14.460 --> 00:42:17.940]   At Hong Kong, students, university, school,
[00:42:17.940 --> 00:42:21.740]   everybody around you will be studying,
[00:42:21.740 --> 00:42:23.580]   working for seven days.
[00:42:23.580 --> 00:42:28.020]   You will be at a disadvantage if you Sabbath, right?
[00:42:28.020 --> 00:42:29.260]   Naturally speaking.
[00:42:29.260 --> 00:42:34.740]   Supernaturally speaking, God will always come through
[00:42:34.740 --> 00:42:36.460]   for you, that's the spirit.
[00:42:36.460 --> 00:42:37.620]   It's trust.
[00:42:38.840 --> 00:42:41.680]   The Sabbath is a kind of manifestation
[00:42:41.680 --> 00:42:44.120]   of the great virtue of meekness.
[00:42:44.120 --> 00:42:49.120]   Meekness means you have power, you have resources,
[00:42:49.120 --> 00:42:51.320]   but you choose not to use it.
[00:42:51.320 --> 00:42:54.840]   One of Jesus' greatest characteristics
[00:42:54.840 --> 00:42:56.680]   in his incarnation.
[00:42:56.680 --> 00:43:00.560]   He laid down his majesty and became son of man
[00:43:00.560 --> 00:43:03.560]   and son of God, and God raised him up.
[00:43:03.560 --> 00:43:08.040]   So I did A-levels.
[00:43:08.960 --> 00:43:11.600]   I tried very hard.
[00:43:11.600 --> 00:43:14.760]   Saturday, I would stop revising,
[00:43:14.760 --> 00:43:16.520]   take a Sabbath on the Sunday.
[00:43:16.520 --> 00:43:19.840]   Not necessarily a Sunday, 'cause it's not legal, remember?
[00:43:19.840 --> 00:43:20.960]   It's principle.
[00:43:20.960 --> 00:43:24.880]   First degree, undergraduate degree.
[00:43:24.880 --> 00:43:27.600]   Degree exams coming up the next day.
[00:43:27.600 --> 00:43:32.820]   On a Monday, clear the revision by Saturday.
[00:43:32.820 --> 00:43:37.560]   Postgraduate degrees, work interviews,
[00:43:37.560 --> 00:43:40.200]   preparing for that massive talk I've got to give
[00:43:40.200 --> 00:43:42.080]   in Europe somewhere.
[00:43:42.080 --> 00:43:46.160]   Sabbath, quiet, peace, trust.
[00:43:46.160 --> 00:43:50.160]   It's all about trusting God.
[00:43:50.160 --> 00:43:55.680]   So how does that impact on all the things
[00:43:55.680 --> 00:43:58.160]   that Jennifer has talked about?
[00:43:58.160 --> 00:44:00.360]   'Cause that's my discipline, okay?
[00:44:00.360 --> 00:44:03.740]   It's not going in and evangelizing.
[00:44:03.740 --> 00:44:06.460]   It's not going into work and telling people
[00:44:06.460 --> 00:44:09.160]   what a great religious Christian I am.
[00:44:09.160 --> 00:44:12.380]   How does it impact?
[00:44:12.380 --> 00:44:15.960]   Well, I think it impacts like this, essentially.
[00:44:15.960 --> 00:44:19.840]   Revelations 19.
[00:44:19.840 --> 00:44:26.000]   The spirit of prophecy is the testimony of Jesus.
[00:44:26.000 --> 00:44:28.160]   It reads the other way around as well.
[00:44:28.160 --> 00:44:31.380]   The testimony of Jesus is the spirit of prophecy.
[00:44:31.380 --> 00:44:35.000]   When you take time out like that,
[00:44:36.020 --> 00:44:38.880]   you fast, you pray, you Sabbath.
[00:44:38.880 --> 00:44:42.880]   You draw close to Jesus and the Father,
[00:44:42.880 --> 00:44:46.260]   the Son and the Holy Spirit draws close to you.
[00:44:46.260 --> 00:44:50.240]   And you don't tell people that you're doing it.
[00:44:50.240 --> 00:44:54.860]   Like praying and fasting, Sabbathing is a secret thing.
[00:44:54.860 --> 00:44:57.320]   Jesus says, do it in secret.
[00:44:57.320 --> 00:44:59.600]   And your Father who is in heaven
[00:44:59.600 --> 00:45:04.280]   will see and reward you in heaven
[00:45:04.280 --> 00:45:06.220]   for what you're doing in secret.
[00:45:06.220 --> 00:45:07.640]   And how does he reward you?
[00:45:07.640 --> 00:45:11.480]   He gives you more of the spirit of prophecy,
[00:45:11.480 --> 00:45:13.820]   more of the spirit of Jesus.
[00:45:13.820 --> 00:45:18.820]   And then you go into work and you find that, excuse me,
[00:45:18.820 --> 00:45:23.460]   you find that your own shabby integrity
[00:45:23.460 --> 00:45:26.780]   falls like dirty rags from you.
[00:45:26.780 --> 00:45:29.740]   And it is the integrity of Jesus
[00:45:29.740 --> 00:45:33.020]   embodied in the Holy Spirit that empowers you.
[00:45:33.020 --> 00:45:37.680]   You become sharper, you become more loving, kinder boss.
[00:45:37.680 --> 00:45:42.440]   You become wiser, you become more just,
[00:45:42.440 --> 00:45:46.400]   better able to balance judgment and mercy.
[00:45:46.400 --> 00:45:49.120]   I think that's a great definition of justice.
[00:45:49.120 --> 00:45:52.640]   Justice is only fully embodied in Jesus Christ.
[00:45:52.640 --> 00:45:54.940]   So you have the spirit of Jesus on you.
[00:45:54.940 --> 00:45:59.940]   You become a just person, you balance judgment and mercy.
[00:46:00.900 --> 00:46:02.760]   You become a better servant,
[00:46:02.760 --> 00:46:06.060]   whether you're a leader or a follower, you're a servant.
[00:46:06.060 --> 00:46:10.480]   And the body of Christ becomes your body and your spirit.
[00:46:10.480 --> 00:46:13.800]   Thank you very much.
[00:46:13.800 --> 00:46:16.960]   (audience applauding)
[00:46:16.960 --> 00:46:20.920]   - Thank you so much, Chris.
[00:46:20.920 --> 00:46:25.720]   So Chris really demonstrated a very, very different value
[00:46:25.720 --> 00:46:28.540]   from the city of Hong Kong, from Hong Kong of people,
[00:46:28.540 --> 00:46:31.560]   to really be obedient to God's command
[00:46:31.560 --> 00:46:33.680]   on Sabbath, on resting.
[00:46:33.680 --> 00:46:38.320]   So I'm sure the different stories will speak to us
[00:46:38.320 --> 00:46:40.460]   and each person, we have different stories,
[00:46:40.460 --> 00:46:45.080]   we have different areas that we are working on.
[00:46:45.080 --> 00:46:48.480]   And I'm sure God has different things to say to you
[00:46:48.480 --> 00:46:51.200]   in terms of the specific, unique things
[00:46:51.200 --> 00:46:53.360]   that you are going through right now.
[00:46:53.360 --> 00:46:56.000]   So right now I would like to close us in prayer.
[00:46:56.000 --> 00:46:58.160]   Can I invite you all to stand
[00:46:58.160 --> 00:47:00.820]   and we would like to pray together.
[00:47:00.820 --> 00:47:05.520]   So first of all, I want to pray for those
[00:47:05.520 --> 00:47:09.080]   who feel you're really struggling at work.
[00:47:09.080 --> 00:47:14.080]   You struggle to see God, to even continue to work.
[00:47:14.080 --> 00:47:18.840]   So at the moment we will pray for you.
[00:47:18.840 --> 00:47:22.860]   So if you are one of that, encourage you to also,
[00:47:22.860 --> 00:47:25.520]   to bring your struggles to God as well
[00:47:25.520 --> 00:47:30.280]   and ask him for his grace for you to continue
[00:47:30.280 --> 00:47:36.360]   and to see what God has for you in the coming season.
[00:47:36.360 --> 00:47:40.520]   And I also want to pray for us
[00:47:40.520 --> 00:47:44.400]   on how we are hearing different voices
[00:47:44.400 --> 00:47:47.380]   from the world when we work.
[00:47:47.380 --> 00:47:51.880]   And we'll pray for you that you will hear God's voice
[00:47:51.880 --> 00:47:56.880]   clearly and to be filled by the Holy Spirit,
[00:47:56.880 --> 00:48:03.760]   to really uphold his value, to be his salt and light
[00:48:03.760 --> 00:48:07.900]   because with our own strength, we can't do that.
[00:48:07.900 --> 00:48:11.400]   So let's pray together.
[00:48:11.400 --> 00:48:15.260]   Jesus, we thank you.
[00:48:15.260 --> 00:48:18.300]   We thank you that you called us to work.
[00:48:18.300 --> 00:48:21.600]   You give us purpose to work.
