
[00:00:00.000 --> 00:00:00.840]   - So good.
[00:17:16.840 --> 00:17:17.920]   And here's that thinking.
[00:17:17.920 --> 00:17:22.600]   It's this culture, you do you, I'll do me.
[00:17:22.600 --> 00:17:24.040]   Like you do you.
[00:17:24.040 --> 00:17:26.360]   Like Alison, I'm totally cool with you doing you, man.
[00:17:26.360 --> 00:17:27.960]   You got a baby strapped around you right now.
[00:17:27.960 --> 00:17:29.600]   Like you do you, Alison.
[00:17:29.600 --> 00:17:31.040]   I'm gonna do me, right?
[00:17:31.040 --> 00:17:32.200]   And you're happy with me being me.
[00:17:32.200 --> 00:17:33.480]   I'm happy with you being you.
[00:17:33.480 --> 00:17:34.960]   Go for it, girl.
[00:17:34.960 --> 00:17:38.040]   What that's basically saying is you keep you private.
[00:17:38.040 --> 00:17:39.320]   I keep me private.
[00:17:39.320 --> 00:17:40.720]   And that's the way we're gonna be.
[00:17:40.720 --> 00:17:41.680]   We're just gonna live like that.
[00:17:41.680 --> 00:17:42.680]   I'm never gonna challenge you.
[00:17:42.680 --> 00:17:43.680]   I'm never gonna debate with you.
[00:17:43.680 --> 00:17:45.640]   I'm just gonna go, no, no, no, no, that's you.
[00:17:45.640 --> 00:17:47.320]   You do you, right?
[00:17:47.320 --> 00:17:48.240]   And what that does,
[00:17:48.240 --> 00:17:50.840]   even though we think we're saying the right thing,
[00:17:50.840 --> 00:17:53.600]   what that ultimately does is causes us as Christians
[00:17:53.600 --> 00:17:55.800]   to keep our part private.
[00:17:55.800 --> 00:18:01.080]   Or maybe we say this, I'm not blank enough yet.
[00:18:01.080 --> 00:18:03.440]   So I'm not gonna share my faith
[00:18:03.440 --> 00:18:05.400]   because I'm not blank enough yet.
[00:18:05.400 --> 00:18:07.720]   I'm not maybe wise enough yet.
[00:18:07.720 --> 00:18:09.880]   I'm not experienced enough yet.
[00:18:09.880 --> 00:18:12.680]   I haven't had as many years as a Christian enough yet.
[00:18:12.680 --> 00:18:14.840]   I don't understand the Bible enough yet.
[00:18:14.840 --> 00:18:17.160]   I'm not strong enough or brave, whatever it is.
[00:18:17.160 --> 00:18:20.920]   We place so many excuses in the blank space there.
[00:18:20.920 --> 00:18:21.800]   And we say, no, no, no,
[00:18:21.800 --> 00:18:23.640]   I'm gonna just keep my faith private.
[00:18:23.640 --> 00:18:27.600]   And so I feel I'm super equipped and ready to share it.
[00:18:27.600 --> 00:18:29.800]   When we do that, people are walking past us
[00:18:29.800 --> 00:18:34.600]   every single day, crying out for more hope in a dark world.
[00:18:34.600 --> 00:18:35.720]   And you're there going,
[00:18:35.720 --> 00:18:38.640]   I don't think I understand revelations enough yet.
[00:18:38.640 --> 00:18:41.720]   When the gospel sits inside of you
[00:18:41.720 --> 00:18:44.200]   and is dying to get out.
[00:18:44.200 --> 00:18:47.480]   I think sometimes we also say this,
[00:18:47.480 --> 00:18:51.160]   I'm embarrassed by what other Christians do publicly.
[00:18:51.160 --> 00:18:54.000]   This is the one that I resonate most with.
[00:18:54.000 --> 00:18:55.200]   I'm just being honest with you.
[00:18:55.200 --> 00:18:56.840]   There's some stuff in my feeds
[00:18:56.840 --> 00:18:58.760]   that I've seen in the last couple of weeks
[00:18:58.760 --> 00:19:00.800]   of Christian pastors and people I know,
[00:19:00.800 --> 00:19:02.840]   Christians and people that I follow
[00:19:02.840 --> 00:19:05.160]   who are representing a version of Christianity
[00:19:05.160 --> 00:19:07.160]   that to me is abhorrent.
[00:19:07.160 --> 00:19:11.160]   And when I see that, here's my response.
[00:19:11.160 --> 00:19:12.800]   It's not, I need to get out there
[00:19:12.800 --> 00:19:14.720]   that represent a better view of Christianity.
[00:19:14.720 --> 00:19:18.000]   It's me going, I hope no one thinks that my faith is that.
[00:19:18.000 --> 00:19:20.400]   Are you with me?
[00:19:20.400 --> 00:19:21.640]   And when we start to think like that,
[00:19:21.640 --> 00:19:23.120]   here's what our tendency is.
[00:19:23.120 --> 00:19:25.560]   I'm just gonna sort of separate myself
[00:19:25.560 --> 00:19:27.240]   from all this Christian talk stuff.
[00:19:27.240 --> 00:19:28.160]   'Cause I don't want people to think
[00:19:28.160 --> 00:19:31.160]   that my Jesus is that Jesus.
[00:19:31.160 --> 00:19:34.400]   So I'm gonna be very private and keep to myself
[00:19:34.400 --> 00:19:35.880]   and just keep believing what I believe.
[00:19:35.880 --> 00:19:36.880]   And I'm just gonna whatever.
[00:19:36.880 --> 00:19:38.680]   And I'm just so embarrassed or angry
[00:19:38.680 --> 00:19:40.920]   or shamed by what they're presenting.
[00:19:40.920 --> 00:19:42.640]   I just don't wanna present anything
[00:19:42.640 --> 00:19:44.240]   'cause I don't wanna be associated with it at all.
[00:19:44.240 --> 00:19:45.920]   Okay, are you following this?
[00:19:45.920 --> 00:19:49.920]   So we do these things and this is how privacy in our faith
[00:19:49.920 --> 00:19:51.360]   begins to grip inside of us.
[00:19:51.360 --> 00:19:53.800]   And when this happens, here's what will happen.
[00:19:53.800 --> 00:19:58.000]   You will end up living a dualistic Christian faith
[00:19:58.000 --> 00:20:00.560]   where you'll be super pumped up for Jesus
[00:20:00.560 --> 00:20:02.920]   on a Sunday in a gathering like this,
[00:20:02.920 --> 00:20:06.960]   but then Monday to Saturday, no one would ever know.
[00:20:06.960 --> 00:20:09.280]   And you'll justify it by saying, it's personal to me.
[00:20:09.280 --> 00:20:10.440]   Have you seen what they're doing?
[00:20:10.440 --> 00:20:11.920]   I don't wanna be associated with that.
[00:20:11.920 --> 00:20:14.200]   We'll justify it with I'm not X enough yet
[00:20:14.200 --> 00:20:15.720]   or whatever it might be.
[00:20:15.720 --> 00:20:17.560]   But we'll end up living this dualistic life.
[00:20:17.560 --> 00:20:20.640]   Here's what fascinates me about this idea
[00:20:20.640 --> 00:20:22.440]   that we as Christians generally like
[00:20:22.440 --> 00:20:25.080]   to keep our faith private.
[00:20:25.080 --> 00:20:26.400]   It's actually interesting
[00:20:26.400 --> 00:20:29.200]   because all of the other intimate relationships
[00:20:29.200 --> 00:20:31.520]   in our lives, we love to proclaim.
[00:20:32.360 --> 00:20:34.520]   Like take a look at your social media feed.
[00:20:34.520 --> 00:20:36.840]   Your social media feed that you put out in the world
[00:20:36.840 --> 00:20:39.080]   will primarily be, look at my baby.
[00:20:39.080 --> 00:20:42.800]   Or look at my husband, look at my wife.
[00:20:42.800 --> 00:20:44.800]   We just celebrated my daughter's 15th birthday.
[00:20:44.800 --> 00:20:45.640]   It was awesome.
[00:20:45.640 --> 00:20:48.280]   Look at Mia, 15, woo-hoo, there's a cake and family
[00:20:48.280 --> 00:20:50.080]   and we love each other, right?
[00:20:50.080 --> 00:20:53.600]   So the relationships that are super intimate to us
[00:20:53.600 --> 00:20:55.720]   that we find very personal and whatever,
[00:20:55.720 --> 00:20:56.920]   all of those relationships,
[00:20:56.920 --> 00:20:59.720]   we long to put out there into the public sphere
[00:20:59.720 --> 00:21:02.040]   so that other people can see that we have a great family,
[00:21:02.040 --> 00:21:03.440]   we have a great relationship, great marriage,
[00:21:03.440 --> 00:21:04.320]   whatever it might be.
[00:21:04.320 --> 00:21:06.520]   These are the things that are valuable to me
[00:21:06.520 --> 00:21:08.760]   and I'm putting it out there for the world to see.
[00:21:08.760 --> 00:21:11.920]   But as Christians with our relationship with Jesus,
[00:21:11.920 --> 00:21:13.800]   why is it that we so often walk
[00:21:13.800 --> 00:21:16.440]   in the opposite spirit to that?
[00:21:16.440 --> 00:21:17.760]   Fascinates me.
[00:21:17.760 --> 00:21:21.080]   It also fascinates me that here, I've come to realize this,
[00:21:21.080 --> 00:21:25.440]   that the relationships that we often want to keep private
[00:21:25.440 --> 00:21:29.040]   are usually the relationships that we know are wrong.
[00:21:29.040 --> 00:21:31.560]   Come on.
[00:21:32.280 --> 00:21:34.320]   We know they're wrong.
[00:21:34.320 --> 00:21:36.440]   We know we shouldn't be doing that.
[00:21:36.440 --> 00:21:37.960]   We wanna keep that private
[00:21:37.960 --> 00:21:40.760]   because if our boss found it out, we'd get fired.
[00:21:40.760 --> 00:21:42.960]   If our wife or our spouse found it out,
[00:21:42.960 --> 00:21:44.200]   we'd probably get divorced.
[00:21:44.200 --> 00:21:46.320]   And so the stuff that we know is wrong,
[00:21:46.320 --> 00:21:48.120]   we deem to keep private.
[00:21:48.120 --> 00:21:50.000]   The stuff we want people to think about us,
[00:21:50.000 --> 00:21:51.200]   we want to bring public.
[00:21:51.200 --> 00:21:53.040]   But when it comes to the church
[00:21:53.040 --> 00:21:55.560]   and when the world becomes a dumpster fire,
[00:21:55.560 --> 00:21:59.120]   we retreat rather than engage.
[00:22:00.120 --> 00:22:02.720]   And when we do this, I'm not just talking about
[00:22:02.720 --> 00:22:06.720]   the reality of sharing the gospel and evangelizing Jesus.
[00:22:06.720 --> 00:22:08.200]   I'm also talking about the fact
[00:22:08.200 --> 00:22:10.640]   that we often keep as Christians private
[00:22:10.640 --> 00:22:14.000]   very much our values, very much our behaviors,
[00:22:14.000 --> 00:22:15.880]   very much the things that Christ is doing
[00:22:15.880 --> 00:22:18.480]   in a process of sanctification in our lives,
[00:22:18.480 --> 00:22:20.560]   making us more and more like Christ Jesus.
[00:22:20.560 --> 00:22:22.880]   That stuff we also suppress.
[00:22:22.880 --> 00:22:25.720]   The very stuff that changes our thinking,
[00:22:25.720 --> 00:22:28.280]   changes our decisions, changes our thoughts,
[00:22:28.280 --> 00:22:30.320]   changes our decisions, changes our habits
[00:22:30.320 --> 00:22:32.200]   that should be shaping and molding us
[00:22:32.200 --> 00:22:35.160]   to show the world the hands and feet of Jesus.
[00:22:35.160 --> 00:22:37.440]   This stuff we also keep quiet.
[00:22:37.440 --> 00:22:40.040]   It's not just, I wanna tell you about Jesus Christ.
[00:22:40.040 --> 00:22:43.960]   It's also more compassion, more love, more humility,
[00:22:43.960 --> 00:22:45.240]   more servant heartedness,
[00:22:45.240 --> 00:22:48.720]   even that we somehow keep private.
[00:22:48.720 --> 00:22:52.200]   When the Holy Spirit has taught us and changed us
[00:22:52.200 --> 00:22:55.520]   and has called us to live for Him in such a way
[00:22:55.520 --> 00:22:57.400]   that we need to understand that when the calling
[00:22:57.400 --> 00:22:58.960]   of a more public faith,
[00:22:58.960 --> 00:23:01.360]   it's not just for individual benefit.
[00:23:01.360 --> 00:23:05.680]   When we're called to a more public faith,
[00:23:05.680 --> 00:23:08.960]   it's so that we might show the love of Christ to the world,
[00:23:08.960 --> 00:23:12.120]   not just with our words, but also with our actions,
[00:23:12.120 --> 00:23:15.640]   with our decisions, with our habits, with our character,
[00:23:15.640 --> 00:23:18.840]   and with the things that we also say.
[00:23:18.840 --> 00:23:21.680]   And in doing that, people begin to see something
[00:23:21.680 --> 00:23:23.680]   that in the darkness of the world,
[00:23:23.680 --> 00:23:26.920]   before that they were not able to see.
[00:23:27.920 --> 00:23:30.400]   This is why when we think about our response
[00:23:30.400 --> 00:23:31.640]   through church history,
[00:23:31.640 --> 00:23:36.320]   we can understand that the way is not to escape.
[00:23:36.320 --> 00:23:39.960]   The way has to be to lean in and to engage,
[00:23:39.960 --> 00:23:42.920]   but that has to be not through a worldly empire
[00:23:42.920 --> 00:23:45.040]   and a worldly power model.
[00:23:45.040 --> 00:23:47.680]   There has to be a better way.
[00:23:47.680 --> 00:23:53.200]   There has to be another way to engage this world
[00:23:53.200 --> 00:23:55.440]   that truly brings it to life.
[00:23:55.480 --> 00:23:58.640]   Dietrich Bonhoeffer writing at the time
[00:23:58.640 --> 00:24:02.000]   where the world really was a dumpster fire.
[00:24:02.000 --> 00:24:05.240]   In the time of the rise of Nazi Germany
[00:24:05.240 --> 00:24:07.440]   as a German Christian himself,
[00:24:07.440 --> 00:24:10.040]   looking at the church around him
[00:24:10.040 --> 00:24:13.560]   and seeing how conforming the church was
[00:24:13.560 --> 00:24:18.560]   to a significant moment in history, Bonhoeffer wrote this.
[00:24:18.560 --> 00:24:20.280]   He said, "Any community of Jesus
[00:24:20.280 --> 00:24:23.000]   "which wants to be invisible or dominant
[00:24:23.000 --> 00:24:26.560]   "is no longer a community that follows him."
[00:24:26.560 --> 00:24:33.840]   The prophet Bonhoeffer speaking into our time today,
[00:24:33.840 --> 00:24:35.320]   I believe.
[00:24:35.320 --> 00:24:37.880]   As we see all the challenges that are around us,
[00:24:37.880 --> 00:24:40.840]   this is the deep question we need to be asking ourselves.
[00:24:40.840 --> 00:24:43.800]   Is there a better way than this?
[00:24:43.800 --> 00:24:46.800]   And if there is, what does it look like?
[00:24:46.800 --> 00:24:50.520]   And that's what the next seven weeks are about.
[00:24:50.520 --> 00:24:51.360]   I'm done.
[00:24:51.360 --> 00:24:52.200]   Would you stand with me?
[00:24:52.200 --> 00:24:53.040]   I'm gonna pray.
[00:24:53.040 --> 00:24:53.880]   No, just don't stand.
[00:24:53.880 --> 00:24:56.160]   But that's what the next seven weeks are about.
[00:24:56.160 --> 00:24:57.280]   We wanna open up for you.
[00:24:57.280 --> 00:24:58.960]   What is the better way?
[00:24:58.960 --> 00:25:02.400]   There is in my mind, another model.
[00:25:02.400 --> 00:25:03.840]   There is the model that we see
[00:25:03.840 --> 00:25:06.200]   in the life, death and resurrection of Jesus.
[00:25:06.200 --> 00:25:09.440]   The manifesto of Christ that he brings into the world
[00:25:09.440 --> 00:25:11.840]   and says, this is the way we should be.
[00:25:11.840 --> 00:25:14.600]   Even if there's an empire, even if there's oppression,
[00:25:14.600 --> 00:25:17.520]   even if there's persecution, even if there's injustice,
[00:25:17.520 --> 00:25:19.320]   even if there's the darkness and the hatred
[00:25:19.320 --> 00:25:21.000]   and the bigotry and everything like that.
[00:25:21.000 --> 00:25:24.800]   Even when that's alive, this is how we should be
[00:25:24.800 --> 00:25:27.640]   as the church, as believers in Jesus.
[00:25:27.640 --> 00:25:31.960]   What we see in the life of Christ is a new and fresh way.
[00:25:31.960 --> 00:25:34.160]   And so what I wanna do this morning
[00:25:34.160 --> 00:25:36.160]   is I wanna just start the process
[00:25:36.160 --> 00:25:38.360]   of shining a light onto this new way.
[00:25:38.360 --> 00:25:40.960]   And over these next seven weeks, we're gonna unpack that
[00:25:40.960 --> 00:25:42.960]   as we look at different spheres of influence
[00:25:42.960 --> 00:25:45.000]   that each one of us has in our lives
[00:25:45.000 --> 00:25:47.960]   and how we can be living more publicly
[00:25:47.960 --> 00:25:50.440]   for Christ in those spaces.
[00:25:50.440 --> 00:25:52.640]   There's a passage at the beginning
[00:25:52.640 --> 00:25:54.280]   of the Sermon of the Mount,
[00:25:54.280 --> 00:25:58.240]   Jesus' manifesto of how Christians should be in this world
[00:25:58.240 --> 00:25:59.440]   from Matthew 5 to 7.
[00:25:59.440 --> 00:26:01.800]   But there's a bit just at the start of it
[00:26:01.800 --> 00:26:05.400]   where he speaks directly to how we should be
[00:26:05.400 --> 00:26:07.440]   when the world has gone crazy.
[00:26:07.440 --> 00:26:09.200]   And when he's writing this or saying it
[00:26:09.200 --> 00:26:12.880]   in the original time, it was a crazy world with that empire.
[00:26:12.880 --> 00:26:14.920]   But even the readers, the first readers
[00:26:14.920 --> 00:26:19.160]   of the Gospel of Matthew, who probably in about 70 to 75 AD
[00:26:19.160 --> 00:26:23.040]   had just seen what Nero had done as the emperor
[00:26:23.040 --> 00:26:25.840]   in destroying the temple, killing many Christians,
[00:26:25.840 --> 00:26:28.160]   and then reading this and thinking, hang on a sec,
[00:26:28.160 --> 00:26:31.680]   we want to escape this Greek or Roman empire right now.
[00:26:31.680 --> 00:26:34.080]   We want to insulate ourselves.
[00:26:34.080 --> 00:26:37.280]   But even into that moment, here's what Jesus says.
[00:26:37.280 --> 00:26:39.640]   He's like, you wanna know how to be?
[00:26:39.640 --> 00:26:40.480]   Here it is.
[00:26:40.480 --> 00:26:45.840]   You are salt of the earth.
[00:26:45.840 --> 00:26:47.560]   But if the salt loses its saltiness,
[00:26:47.560 --> 00:26:49.320]   how can it be made salty again?
[00:26:49.320 --> 00:26:50.640]   It is no longer good for anything
[00:26:50.640 --> 00:26:53.560]   except to be thrown out and trampled by people.
[00:26:53.560 --> 00:26:55.440]   For you are the light of the world.
[00:26:55.440 --> 00:26:57.960]   A city on a hill cannot be hidden.
[00:26:57.960 --> 00:27:00.840]   Neither do people light a lamp and put it under a bowl.
[00:27:00.840 --> 00:27:02.480]   Instead, they put it on its stand
[00:27:02.480 --> 00:27:05.280]   and it gives light to everyone in the house.
[00:27:05.280 --> 00:27:10.040]   So in the same way, let your light shine before all people
[00:27:10.040 --> 00:27:12.960]   that they may see your good deeds
[00:27:12.960 --> 00:27:16.080]   and praise your Father in heaven.
[00:27:16.080 --> 00:27:19.520]   Jesus's response to what Christians should do
[00:27:19.520 --> 00:27:22.080]   when the world goes crazy,
[00:27:22.080 --> 00:27:25.440]   simply says you are salt and you are light.
[00:27:25.440 --> 00:27:26.680]   And in these two metaphors,
[00:27:26.680 --> 00:27:31.160]   he unpacks for us a new and better way.
[00:27:31.160 --> 00:27:32.440]   Let me just break them down real quick.
[00:27:32.440 --> 00:27:34.560]   Salt, in Jesus's time,
[00:27:34.560 --> 00:27:37.160]   salt really carried three specific things.
[00:27:37.160 --> 00:27:38.920]   Preachers of this passage have come up
[00:27:38.920 --> 00:27:41.280]   with multiple expressions of what salt can do
[00:27:41.280 --> 00:27:42.120]   and all that.
[00:27:42.120 --> 00:27:43.080]   But actually, when you think about
[00:27:43.080 --> 00:27:45.320]   only through Jesus's eyes, when he said these words,
[00:27:45.320 --> 00:27:46.440]   you're salt of the earth,
[00:27:46.440 --> 00:27:48.280]   what were the things that were on Jesus's mind?
[00:27:48.280 --> 00:27:49.960]   There would only have been three things
[00:27:49.960 --> 00:27:51.840]   'cause this is the way salt was in those days.
[00:27:51.840 --> 00:27:55.960]   The first was that salt had incredible value.
[00:27:55.960 --> 00:28:00.520]   Salt was a rare and invaluable commodity in those days.
[00:28:00.520 --> 00:28:02.480]   Such a valuable commodity, in fact,
[00:28:02.480 --> 00:28:05.680]   that a lot of Roman soldiers were paid not with money,
[00:28:05.680 --> 00:28:07.280]   but paid with salt.
[00:28:07.280 --> 00:28:09.640]   This is where in the West we get the expression,
[00:28:09.640 --> 00:28:11.680]   that person's not worth their salt.
[00:28:11.680 --> 00:28:13.000]   Ever heard that expression?
[00:28:13.000 --> 00:28:16.160]   It comes from this idea that salt was so valuable
[00:28:16.160 --> 00:28:18.400]   that soldiers were paid with salt.
[00:28:18.400 --> 00:28:20.680]   The actual name for it was salarium,
[00:28:20.680 --> 00:28:24.160]   which is actually where you get the name salary from.
[00:28:24.160 --> 00:28:26.440]   So this idea, when Jesus says,
[00:28:26.440 --> 00:28:28.320]   you are salt of the earth,
[00:28:28.320 --> 00:28:31.040]   he's like saying, you are the value
[00:28:31.040 --> 00:28:33.200]   that I place in the world.
[00:28:33.200 --> 00:28:36.280]   So you have this inherent, beautiful value
[00:28:36.280 --> 00:28:38.480]   'cause you got the gospel inside of you.
[00:28:38.480 --> 00:28:40.440]   That same spirit that raised Jesus from the dead
[00:28:40.440 --> 00:28:41.600]   sits inside of you.
[00:28:41.600 --> 00:28:44.120]   There's so much value and treasure in you
[00:28:44.120 --> 00:28:45.560]   and I've placed you in the world.
[00:28:45.560 --> 00:28:48.240]   So when you remain private
[00:28:48.240 --> 00:28:50.960]   with the value that is inside of you,
[00:28:50.960 --> 00:28:53.960]   not only are you devaluing yourself,
[00:28:53.960 --> 00:28:56.000]   you're also devaluing the world.
[00:28:56.000 --> 00:28:57.840]   Think of it this way.
[00:28:57.840 --> 00:29:00.640]   It's like getting paid a salary,
[00:29:00.640 --> 00:29:03.800]   receiving that salary, putting it in a bank account,
[00:29:03.800 --> 00:29:06.760]   never spending or using that salary,
[00:29:06.760 --> 00:29:09.000]   and then complaining that you're poor.
[00:29:10.880 --> 00:29:13.560]   This is what Christians do in the world.
[00:29:13.560 --> 00:29:17.200]   When we are escaping, insulating or conforming,
[00:29:17.200 --> 00:29:18.480]   here's what we say.
[00:29:18.480 --> 00:29:22.520]   We have the Christ, the gospel inside of us,
[00:29:22.520 --> 00:29:25.120]   but we don't do anything with it
[00:29:25.120 --> 00:29:27.520]   and we still complain that the world's on fire.
[00:29:27.520 --> 00:29:30.520]   And Jesus stands by you and says,
[00:29:30.520 --> 00:29:32.520]   you're the salt of the earth.
[00:29:32.520 --> 00:29:33.880]   You're the value.
[00:29:33.880 --> 00:29:35.400]   Yes, the gospel is me, not you,
[00:29:35.400 --> 00:29:37.440]   but that gospel sits inside of you.
[00:29:37.440 --> 00:29:39.360]   You're now my hands and feet in the world.
[00:29:39.360 --> 00:29:40.400]   You bring value.
[00:29:40.400 --> 00:29:43.200]   And if you don't act, if you don't do,
[00:29:43.200 --> 00:29:47.200]   if you don't be in the world with the values of the kingdom,
[00:29:47.200 --> 00:29:49.280]   you're devaluing the world
[00:29:49.280 --> 00:29:51.240]   and you're not doing what you've been called to do.
[00:29:51.240 --> 00:29:52.720]   It's simple, he's saying.
[00:29:52.720 --> 00:29:54.840]   Which is really interesting
[00:29:54.840 --> 00:29:59.040]   because salt was always designed to be placed on something.
[00:29:59.040 --> 00:30:00.920]   Salt in a salt shaker is useless.
[00:30:00.920 --> 00:30:02.360]   Think about it this way.
[00:30:02.360 --> 00:30:05.760]   In the same way that salt that only exists
[00:30:05.760 --> 00:30:08.280]   in a salt shaker is useless,
[00:30:08.280 --> 00:30:11.720]   so is a Christian who only exists in the church.
[00:30:11.720 --> 00:30:14.640]   Come on church, come on.
[00:30:14.640 --> 00:30:17.520]   In the same way that salt that only exists
[00:30:17.520 --> 00:30:21.400]   in a salt shaker and is never poured out is useless,
[00:30:21.400 --> 00:30:25.360]   so is a Christian who only exists in the church.
[00:30:25.360 --> 00:30:28.520]   That's not what the church is here for,
[00:30:28.520 --> 00:30:32.080]   to just gather us together once a week and make us feel good.
[00:30:32.080 --> 00:30:34.400]   The church, as it says in Ephesians,
[00:30:34.400 --> 00:30:38.240]   is the manifold wisdom of God to the world.
[00:30:38.240 --> 00:30:40.600]   We are to be poured out.
[00:30:40.600 --> 00:30:42.320]   The second thing Jesus would have thought about
[00:30:42.320 --> 00:30:44.200]   when he says, "You're the salt of the earth,"
[00:30:44.200 --> 00:30:47.000]   is that salt was a flavor enhancer,
[00:30:47.000 --> 00:30:48.840]   much in the same way that we use it a lot today
[00:30:48.840 --> 00:30:50.720]   when we're cooking food in our homes
[00:30:50.720 --> 00:30:53.280]   and going to restaurants and having food given to us.
[00:30:53.280 --> 00:30:55.720]   Salt is a flavor enhancer.
[00:30:55.720 --> 00:30:58.200]   And not only does it bring its own flavor,
[00:30:58.200 --> 00:31:00.040]   but salt, when it's used right,
[00:31:00.040 --> 00:31:03.120]   actually brings the flavor out of the meat itself
[00:31:03.120 --> 00:31:05.120]   or brings the flavor out of the fish
[00:31:05.120 --> 00:31:07.040]   or whatever it is that it's on.
[00:31:07.040 --> 00:31:11.680]   It enhances the flavor that is already contained there.
[00:31:11.680 --> 00:31:14.560]   So when Jesus says, "You are the salts of the earth,"
[00:31:14.560 --> 00:31:16.680]   what he's saying is, "You are the ones
[00:31:16.680 --> 00:31:20.440]   "that I'm sending into the world to bring new flavor
[00:31:20.440 --> 00:31:23.360]   "and to enhance the flavor of that world."
[00:31:23.360 --> 00:31:26.640]   Almost like without you, the world is dry,
[00:31:26.640 --> 00:31:30.040]   it is tasteless, it is bland, it is helpless,
[00:31:30.040 --> 00:31:32.240]   but you, as the salt of the earth,
[00:31:32.240 --> 00:31:35.200]   are the flavor enhancers in the world.
[00:31:35.200 --> 00:31:37.880]   And when you are active as a Christian
[00:31:37.880 --> 00:31:40.400]   in the public spheres that I've placed you in,
[00:31:40.400 --> 00:31:43.200]   you make things taste better.
[00:31:43.200 --> 00:31:44.920]   You make the world better,
[00:31:44.920 --> 00:31:48.640]   which is a different way of thinking than these models.
[00:31:48.640 --> 00:31:51.120]   'Cause in these models, it's like, "The world is terrible.
[00:31:51.120 --> 00:31:53.920]   "I just need to get out of it."
[00:31:53.920 --> 00:31:56.280]   And when Jesus says, "You are the flavor enhancer
[00:31:56.280 --> 00:31:58.200]   "of the world," what he's saying to you is,
[00:31:58.200 --> 00:32:00.400]   "You better stay in the world
[00:32:00.400 --> 00:32:03.040]   "because I've created value in the world.
[00:32:03.040 --> 00:32:07.080]   "I've created beauty and wonder and goodness in the world.
[00:32:07.080 --> 00:32:11.160]   "But if the Christians are not present, no one will see it.
[00:32:11.160 --> 00:32:15.480]   "You are salts of the earth."
[00:32:15.480 --> 00:32:18.440]   Now, if it's true that salt enhances flavor,
[00:32:18.440 --> 00:32:21.560]   then could it be that one of the reasons
[00:32:21.560 --> 00:32:25.880]   why we're seeing so much brokenness in the world today
[00:32:25.880 --> 00:32:30.000]   is not because evil abounds, but because Christians don't?
[00:32:31.000 --> 00:32:34.040]   When the church falls silent,
[00:32:34.040 --> 00:32:38.200]   all people are left with is the tastelessness of the world.
[00:32:38.200 --> 00:32:39.920]   Come on, church.
[00:32:39.920 --> 00:32:42.560]   When the church stays silent,
[00:32:42.560 --> 00:32:45.840]   all there is left is the tastelessness of this world.
[00:32:45.840 --> 00:32:48.040]   You are salts.
[00:32:48.040 --> 00:32:49.320]   The third thing he would have thought about
[00:32:49.320 --> 00:32:52.520]   is that salt was a preservative agent.
[00:32:52.520 --> 00:32:55.400]   It was the very thing that in an age before refrigeration
[00:32:55.400 --> 00:32:57.560]   and ice, at least in the Middle East,
[00:32:57.560 --> 00:33:02.080]   they had no way of preserving the food from decay,
[00:33:02.080 --> 00:33:04.360]   natural decay and natural going off.
[00:33:04.360 --> 00:33:06.840]   So salt was used to pack around meat
[00:33:06.840 --> 00:33:10.240]   or pack around lamb or pack around fish
[00:33:10.240 --> 00:33:12.840]   to preserve it for the long time
[00:33:12.840 --> 00:33:14.560]   in an age before refrigeration.
[00:33:14.560 --> 00:33:16.280]   So when Jesus says to the disciples,
[00:33:16.280 --> 00:33:18.040]   "You are the salt of the earth,"
[00:33:18.040 --> 00:33:20.720]   what he's saying is, "You're the preservative agents
[00:33:20.720 --> 00:33:21.840]   "that I am releasing.
[00:33:21.840 --> 00:33:26.040]   "I'm literally packing around the culture, around the world
[00:33:26.040 --> 00:33:29.160]   "so that the world does not decay.
[00:33:29.160 --> 00:33:31.280]   "Like I don't wanna see the world decay.
[00:33:31.280 --> 00:33:34.040]   "I don't wanna see the world dark and blank.
[00:33:34.040 --> 00:33:36.440]   "I don't wanna see evil abound.
[00:33:36.440 --> 00:33:38.560]   "I wanna see the church rise up.
[00:33:38.560 --> 00:33:39.680]   "And when you rise up,
[00:33:39.680 --> 00:33:41.840]   "it's like you're the preservative agent,
[00:33:41.840 --> 00:33:45.800]   "which ensures that the culture and the world does not decay.
[00:33:45.800 --> 00:33:49.320]   "'Cause look, I'm not gonna bungee jump you out of here
[00:33:49.320 --> 00:33:51.480]   "so you can go sit on a fluffy cloud.
[00:33:51.480 --> 00:33:55.440]   "No, the prayer I taught you is heaven come to earth."
[00:33:55.440 --> 00:33:58.040]   And the picture in Revelations 21 and 22
[00:33:58.040 --> 00:34:00.840]   is a new Jerusalem coming to earth.
[00:34:00.840 --> 00:34:02.040]   And Jesus says these things,
[00:34:02.040 --> 00:34:07.040]   "Behold, I make all things new, not all new things.
[00:34:07.040 --> 00:34:14.120]   "So you're the preservative agents of a world
[00:34:14.120 --> 00:34:16.960]   "that is desperately in decline
[00:34:16.960 --> 00:34:20.160]   "when you keep your mouth and life shut."
[00:34:20.160 --> 00:34:22.720]   Think about this.
[00:34:23.680 --> 00:34:26.440]   When Christians remain private in their faith,
[00:34:26.440 --> 00:34:29.440]   they contribute to the decaying of the world.
[00:34:29.440 --> 00:34:33.720]   It's pretty strong.
[00:34:33.720 --> 00:34:35.920]   So Jesus lays this all out.
