
[00:00:00.000 --> 00:00:01.480]  大家好,我叫June
[00:18:11.000 --> 00:18:13.000]  五十年的計劃
[00:18:13.000 --> 00:18:14.000]  的供應
[00:18:14.000 --> 00:18:17.000]  全都放在我現在這份工作裡
[00:18:17.000 --> 00:18:19.000]  難怪會活得很有壓力
[00:18:19.000 --> 00:18:21.000]  很有焦慮
[00:18:21.000 --> 00:18:22.000]  但這種壓力
[00:18:22.000 --> 00:18:24.000]  這種重擔
[00:18:24.000 --> 00:18:26.000]  並不是要我們去背負的
[00:18:26.000 --> 00:18:29.000]  我們沒有一個人能夠背負的
[00:18:29.000 --> 00:18:32.000]  耶穌說為自己積財
[00:18:32.000 --> 00:18:35.000]  但在神面前卻不豐足的
[00:18:35.000 --> 00:18:38.000]  也是這樣
[00:18:38.000 --> 00:18:44.000]  但其實耶穌說的無知財主的比喻
[00:18:44.000 --> 00:18:46.000]  並不是停在這裡
[00:18:46.000 --> 00:18:48.000]  耶穌繼續說下去
[00:18:48.000 --> 00:18:51.000]  所以我告訴你們
[00:18:51.000 --> 00:18:54.000]  不要因生命憂慮吃什麼
[00:18:54.000 --> 00:18:56.000]  為身體憂慮穿什麼
[00:18:56.000 --> 00:18:59.000]  因為生命勝於飲食
[00:18:59.000 --> 00:19:01.000]  身體勝於衣裳
[00:19:01.000 --> 00:19:03.000]  你們想一想烏鴉
[00:19:03.000 --> 00:19:06.000]  他們既不中也不羞
[00:19:06.000 --> 00:19:09.000]  既沒有瘡又沒有腹
[00:19:09.000 --> 00:19:12.000]  耶穌尚且養活他們
[00:19:12.000 --> 00:19:15.000]  你們比飛鳥貴還得多呢?
[00:19:15.000 --> 00:19:17.000]  還有哪一個能夠藉著憂慮
[00:19:17.000 --> 00:19:20.000]  使壽數多加一克呢?
[00:19:20.000 --> 00:19:24.000]  這些最小的事你們尚且不能做
[00:19:24.000 --> 00:19:27.000]  何必憂慮其餘的事呢?
[00:19:27.000 --> 00:19:31.000]  耶穌並不是指責故事裡的財主
[00:19:31.000 --> 00:19:36.000]  或者是指責要耶穌幫他們分家產的人
[00:19:36.000 --> 00:19:40.000]  耶穌是看到他們的憂慮和壓力
[00:19:40.000 --> 00:19:42.000]  祂想呼喚他們去信靠
[00:19:42.000 --> 00:19:44.000]  祂的能力和照顧
[00:19:44.000 --> 00:19:47.000]  這些就是在神面前能夠得到的豐足
[00:19:47.000 --> 00:19:50.000]  因為我知道我的上帝會公認我
[00:19:50.000 --> 00:19:51.000]  會照顧我
[00:19:51.000 --> 00:19:53.000]  我知道我的上帝是誰
[00:19:53.000 --> 00:19:57.000]  所以我能夠自由地樂意地
[00:19:57.000 --> 00:19:59.000]  和別人分享我所有的
[00:19:59.000 --> 00:20:03.000]  不是讓物質去掌握我們的生命
[00:20:03.000 --> 00:20:04.000]  同樣的
[00:20:04.000 --> 00:20:07.000]  今天耶穌也呼喚我們去相信祂
[00:20:07.000 --> 00:20:11.000]  一切都掌握在祂的手裡
[00:20:11.000 --> 00:20:13.000]  只要我們相信
[00:20:13.000 --> 00:20:16.000]  就能夠活出我們的生命
[00:20:16.000 --> 00:20:18.000]  我們不是被物質、金錢
[00:20:18.000 --> 00:20:20.000]  去控制我們的未來
[00:20:20.000 --> 00:20:21.000]  在主裡面
[00:20:21.000 --> 00:20:26.000]  我們是能夠有活潑自由的生命
[00:20:26.000 --> 00:20:28.000]  在第32節
[00:20:28.000 --> 00:20:30.000]  耶穌跟我們說
[00:20:30.000 --> 00:20:33.000]  你們的財寶在哪裡
[00:20:33.000 --> 00:20:36.000]  你們的心也在哪裡
[00:20:36.000 --> 00:20:39.000]  我們視什麼為財寶呢?
[00:20:39.000 --> 00:20:41.000]  為珍貴的呢?
[00:20:41.000 --> 00:20:44.000]  我們心裡面渴望什麼呢?
[00:20:44.000 --> 00:20:48.000]  想被什麼去支配呢?
[00:20:48.000 --> 00:20:52.000]  今天的比喻是一個很簡短的比喻
[00:20:52.000 --> 00:20:55.000]  是一個大家都知道大道理的比喻
[00:20:55.000 --> 00:20:58.000]  但是我們什麼時候能夠停下來
[00:20:58.000 --> 00:21:01.000]  好好去問問自己
[00:21:01.000 --> 00:21:03.000]  我今天的心
[00:21:03.000 --> 00:21:04.000]  這個倉庫
[00:21:04.000 --> 00:21:09.000]  是被什麼去充滿呢?
[00:21:09.000 --> 00:21:11.000]  我邀請你們一起去祈禱
[00:21:11.000 --> 00:21:13.000]  一起合眼睛
[00:21:13.000 --> 00:21:24.000]  我們的天父
[00:21:24.000 --> 00:21:27.000]  我求祢在今天
[00:21:27.000 --> 00:21:29.000]  這個時間當中
[00:21:29.000 --> 00:21:33.000]  去開啟我們的心
[00:21:33.000 --> 00:21:35.000]  祢是一個溫柔的神
[00:21:35.000 --> 00:21:39.000]  不是一個指責我們的神
[00:21:39.000 --> 00:21:45.000]  但祢很想我們在裡面能夠得到生命
[00:21:45.000 --> 00:21:47.000]  祢很想我們不需要
[00:21:47.000 --> 00:21:48.000]  被我們的物質
[00:21:48.000 --> 00:21:50.000]  被我們的憂慮
[00:21:50.000 --> 00:21:54.000]  我們的焦慮去捆綁
[00:21:54.000 --> 00:21:56.000]  所以主耶穌
[00:21:56.000 --> 00:21:58.000]  我們今天就在這裡
[00:21:58.000 --> 00:22:02.000]  用一點時間
[00:22:02.000 --> 00:22:03.000]  我求祢
[00:22:03.000 --> 00:22:06.000]  向我們顯明我們心裡面
[00:22:06.000 --> 00:22:13.000]  是被什麼充滿著、充斥著
[00:22:13.000 --> 00:22:23.000]  是不是有憂慮在當中?
[00:22:23.000 --> 00:22:30.000]  是不是有很多擔心?
[00:22:30.000 --> 00:22:39.000]  會不會有憤怒在當中?
[00:22:39.000 --> 00:22:42.000]  會不會有憂傷
[00:22:42.000 --> 00:22:44.000]  是還沒有處理的
[00:22:44.000 --> 00:22:51.000]  積聚在倉庫一角裡面?
[00:22:51.000 --> 00:22:57.000]  上主我求祢去來臨這個地方
[00:22:57.000 --> 00:23:01.000]  觸摸這裡每一個人的心靈
[00:23:01.000 --> 00:23:08.000]  向他們說話
[00:23:08.000 --> 00:23:13.000]  願祢的光去照倉庫裡面
[00:23:13.000 --> 00:23:16.000]  結了蜘蛛網的地方
[00:23:16.000 --> 00:23:21.000]  黑暗的地方
[00:23:21.000 --> 00:23:24.000]  有些什麼擠在一起放在一邊
[00:23:24.000 --> 00:23:36.000]  原來已經心靈被這些東西充滿了
[00:23:36.000 --> 00:23:41.000]  但是主耶穌當祢的光一照進來的時候
[00:23:41.000 --> 00:23:43.000]  祢溫暖的陽光
[00:23:43.000 --> 00:23:47.000]  祢溫暖的光
[00:23:47.000 --> 00:23:49.000]  讓我們能夠感受到
[00:23:49.000 --> 00:23:53.000]  在裡面有盼望
[00:23:53.000 --> 00:24:03.000]  祢不介意我們心裡面充滿了污穢
[00:24:03.000 --> 00:24:10.000]  充滿了哀傷或者憤怒
[00:24:10.000 --> 00:24:13.000]  祢憐惜我們
[00:24:13.000 --> 00:24:21.000]  祢是一個沒有憐憫的神
[00:24:21.000 --> 00:24:24.000]  求主祢幫我們倒空自己
[00:24:24.000 --> 00:24:29.000]  將一切給這些不安、焦慮
[00:24:29.000 --> 00:24:31.000]  這些綑綁著我們的東西
[00:24:31.000 --> 00:24:33.000]  一切都倒空它
[00:24:33.000 --> 00:24:36.000]  讓我們生命裡面能夠承載著
[00:24:36.000 --> 00:24:41.000]  祢那種溫暖、愛、盼望
[00:24:41.000 --> 00:24:43.000]  讓每一天祢的說話
[00:24:43.000 --> 00:24:46.000]  能夠在我們生命裡面發揮作用
[00:24:46.000 --> 00:24:48.000]  當你或尚且烏鴉
[00:24:48.000 --> 00:24:50.000]  你都會去照料他們
[00:24:50.000 --> 00:24:53.000]  當他們的衣裳都不比百合花美麗的時候
[00:24:53.000 --> 00:24:55.000]  我就求主祢讓我們的生命
[00:24:55.000 --> 00:24:58.000]  都因為祢的說話而活過來
[00:24:58.000 --> 00:24:59.000]  讓我們的生命
[00:24:59.000 --> 00:25:02.000]  因著祢的愛而充滿盼望
[00:25:02.000 --> 00:25:03.000]  我們的心靈裡面
[00:25:03.000 --> 00:25:06.000]  是因為祢與我們同在
[00:25:06.000 --> 00:25:08.000]  所以我們能夠有自由
[00:25:08.000 --> 00:25:15.000]  有力氣、有盼望、有自由
[00:25:15.000 --> 00:25:19.000]  主耶穌祢是視我們為珍貴的
[00:25:19.000 --> 00:25:24.000]  祢不願意我們活在憂慮當中
[00:25:24.000 --> 00:25:28.000]  所以我們今天就在這裡
[00:25:28.000 --> 00:25:30.000]  去敬拜祢
[00:25:30.000 --> 00:25:32.000]  我們今天就在這裡
[00:25:32.000 --> 00:25:34.000]  學習去倒空自己
[00:25:34.000 --> 00:25:36.000]  我們不懂得怎麼做了
[00:25:36.000 --> 00:25:40.000]  我以前是靠著儲蓄
[00:25:40.000 --> 00:25:44.000]  靠著一些看得到、摸得到的東西去過活
[00:25:44.000 --> 00:25:46.000]  求祢教導我們
[00:25:46.000 --> 00:25:49.000]  能夠靠著耶穌的補血去過活
[00:25:49.000 --> 00:25:53.000]  靠著耶穌的說話去過活
[00:25:53.000 --> 00:25:56.000]  我要請你一起站立
[00:25:56.000 --> 00:26:02.000]  讓我們將我們的生命再次交托上
[00:26:02.000 --> 00:26:05.000]  讓我們的心靈再次在神面前去堂開
[00:26:05.000 --> 00:26:07.000]  我們一起去敬拜
[00:26:07.000 --> 00:26:13.000]  建柱子高姐
[00:26:13.000 --> 00:26:16.000]  由 Amara.org 社群提供的字幕

