
[00:00:00.000 --> 00:00:01.000]   - Amen, amen.
[00:16:48.060 --> 00:16:52.420]   In fact, I think that's a word for us in our city right now.
[00:16:52.420 --> 00:16:54.800]   I wanna declare that today is the day
[00:16:54.800 --> 00:16:57.380]   of small things over Hong Kong.
[00:16:57.380 --> 00:16:58.260]   'Cause I don't know about you,
[00:16:58.260 --> 00:17:01.820]   but I have big hopes and dreams for our city.
[00:17:01.820 --> 00:17:05.460]   There are some big things that we feel we need God to do
[00:17:05.460 --> 00:17:06.900]   in this time and in this hour
[00:17:06.900 --> 00:17:09.100]   of Hong Kong's important history.
[00:17:09.100 --> 00:17:11.820]   I mean, there's some big work to be done for the gospel.
[00:17:11.820 --> 00:17:15.180]   Still something like 10% of people in Hong Kong know Jesus.
[00:17:15.180 --> 00:17:17.380]   90% of the people do not know him.
[00:17:17.380 --> 00:17:19.380]   We have a lot of work to do.
[00:17:19.380 --> 00:17:21.340]   There are some big dreams that should be sitting
[00:17:21.340 --> 00:17:24.020]   on our hearts, big things that are pulling us forward.
[00:17:24.020 --> 00:17:25.820]   I mean, believing that we're gonna become a river
[00:17:25.820 --> 00:17:26.820]   and not just a house,
[00:17:26.820 --> 00:17:28.700]   believing we're gonna see reconciliation and healing
[00:17:28.700 --> 00:17:30.260]   like we've never seen before.
[00:17:30.260 --> 00:17:32.380]   Believing that Hong Kong can find a new identity
[00:17:32.380 --> 00:17:34.340]   and find itself being stabilized,
[00:17:34.340 --> 00:17:37.260]   maybe reconciliation taking place, whatever it might be.
[00:17:37.260 --> 00:17:39.900]   I mean, big things that only God can do.
[00:17:39.900 --> 00:17:42.900]   And the danger for us as the church in this city right now
[00:17:42.900 --> 00:17:46.140]   is that we are wanting the instantaneous big thing
[00:17:46.140 --> 00:17:49.780]   without the actual small, faithful, step-by-step day
[00:17:49.780 --> 00:17:52.860]   of small things that's gonna get us from A to B
[00:17:52.860 --> 00:17:57.620]   in the way that we can then hold on to B when it comes.
[00:17:57.620 --> 00:17:59.180]   You're with me.
[00:17:59.180 --> 00:18:02.820]   And I feel like God is opening up this opportunity for us,
[00:18:02.820 --> 00:18:05.420]   this different spirit in us,
[00:18:05.420 --> 00:18:09.700]   that we would no longer despise the day of the small thing.
[00:18:09.700 --> 00:18:13.180]   And it's not just for the city,
[00:18:13.180 --> 00:18:15.420]   but it's also for you personally.
[00:18:15.420 --> 00:18:17.300]   It's for each one of you in this room.
[00:18:17.300 --> 00:18:20.340]   What is it that you're currently holding
[00:18:20.340 --> 00:18:22.260]   that you're really frustrated
[00:18:22.260 --> 00:18:24.300]   because it doesn't feel like God's coming through
[00:18:24.300 --> 00:18:26.860]   in that timing that you were hoping?
[00:18:26.860 --> 00:18:29.140]   What is the thing that's kind of sitting in your hands
[00:18:29.140 --> 00:18:30.700]   that doesn't seem like much
[00:18:30.700 --> 00:18:34.220]   when you had so much of a dream on your heart?
[00:18:34.220 --> 00:18:35.500]   I wonder how many of us in this room
[00:18:35.500 --> 00:18:37.660]   are wondering when God's gonna show up,
[00:18:37.660 --> 00:18:38.740]   when God's gonna complete it,
[00:18:38.740 --> 00:18:40.980]   when God's gonna actually move.
[00:18:40.980 --> 00:18:43.340]   I think there's two times in life
[00:18:43.340 --> 00:18:45.460]   where we often ask that question.
[00:18:45.460 --> 00:18:48.140]   One is during travel, and one is when we're cooking.
[00:18:48.140 --> 00:18:51.980]   Have you ever been on a road trip with some friends
[00:18:51.980 --> 00:18:54.020]   or with your family, with kids, right,
[00:18:54.020 --> 00:18:55.140]   and you're driving around,
[00:18:55.140 --> 00:18:56.580]   and what's the first question that comes
[00:18:56.580 --> 00:18:58.460]   as soon as you've left your house?
[00:18:58.460 --> 00:19:00.580]   Are we there yet?
[00:19:00.580 --> 00:19:03.420]   We literally just left the house, you know?
[00:19:03.420 --> 00:19:04.860]   Or maybe the Hong Kong version of this,
[00:19:04.860 --> 00:19:06.060]   like we're sitting on an airplane.
[00:19:06.060 --> 00:19:06.900]   Remember airplanes?
[00:19:06.900 --> 00:19:08.620]   They're the things that fly in the sky, right?
[00:19:08.620 --> 00:19:09.780]   (audience laughing)
[00:19:09.780 --> 00:19:11.220]   We're sitting on an airplane,
[00:19:11.220 --> 00:19:13.380]   and we've got our kids next to us on the seat,
[00:19:13.380 --> 00:19:14.860]   and we're heading to the UK,
[00:19:14.860 --> 00:19:16.580]   11-hour, 12-hour flight,
[00:19:16.580 --> 00:19:20.620]   and hour one, the kids are like, "Are we there yet?"
[00:19:20.620 --> 00:19:23.300]   Like we literally just left the airport one hour ago.
[00:19:23.300 --> 00:19:27.580]   We got 10 more of these hours until we get there, right?
[00:19:27.580 --> 00:19:28.680]   Or what about cooking?
[00:19:29.620 --> 00:19:32.260]   I, yeah, man, I work hard on Sundays.
[00:19:32.260 --> 00:19:33.540]   I just want you to know.
[00:19:33.540 --> 00:19:34.720]   My wife's not at this service.
[00:19:34.720 --> 00:19:35.840]   She was at the previous service,
[00:19:35.840 --> 00:19:38.140]   but I can really open it up today,
[00:19:38.140 --> 00:19:39.660]   now that she's not at this service,
[00:19:39.660 --> 00:19:41.060]   but I work really hard.
[00:19:41.060 --> 00:19:43.180]   Four services, preach my gut out.
[00:19:43.180 --> 00:19:45.260]   I literally like get home, I open.
[00:19:45.260 --> 00:19:47.520]   Now, Sunday is the only day in the week
[00:19:47.520 --> 00:19:50.540]   when our amazing domestic helper, Lizelle, is not with us,
[00:19:50.540 --> 00:19:53.060]   and we, you know, it's awesome, bless her day off.
[00:19:53.060 --> 00:19:55.740]   We hate it, though, 'cause we have to cook, right?
[00:19:55.740 --> 00:19:59.020]   Like, and Chris and I are, sorry, honey,
[00:19:59.020 --> 00:20:01.540]   really bad cooks, we're really bad cooks, right?
[00:20:01.540 --> 00:20:04.540]   So I've just done this crazy day, I'm super tired.
[00:20:04.540 --> 00:20:06.220]   I literally like open the front door.
[00:20:06.220 --> 00:20:08.940]   I collapse into the apartment, right?
[00:20:08.940 --> 00:20:11.260]   And there, our kitchen's right there in the front door,
[00:20:11.260 --> 00:20:14.260]   and I peer my head around, and there's Chris over the stove,
[00:20:14.260 --> 00:20:16.100]   and I'm like, "Is it ready yet?"
[00:20:16.100 --> 00:20:23.380]   This is when we have a domestic discussion every Sunday.
[00:20:23.380 --> 00:20:28.500]   And my wife will often say, "I literally just put it on.
[00:20:28.500 --> 00:20:30.380]   "You just walked in the house, right?
[00:20:30.380 --> 00:20:32.540]   "Like, go and wash your hands,
[00:20:32.540 --> 00:20:34.100]   "and have a shower, and do whatever."
[00:20:34.100 --> 00:20:36.860]   Like, I'm just, or I'll say, "Is it ready yet?"
[00:20:36.860 --> 00:20:39.380]   She's like, "Yeah, it is, if you like it raw."
[00:20:39.380 --> 00:20:40.820]   (congregation laughing)
[00:20:40.820 --> 00:20:42.820]   "Would you like it raw, 'cause it's..."
[00:20:42.820 --> 00:20:45.100]   And some of you in this room,
[00:20:45.100 --> 00:20:46.140]   that's the way you treat God,
[00:20:46.140 --> 00:20:47.900]   that's the way you have a relationship with God.
[00:20:47.900 --> 00:20:49.980]   You're expecting God to always be instantaneous
[00:20:49.980 --> 00:20:51.260]   in your life, and you've been waiting, maybe,
[00:20:51.260 --> 00:20:53.420]   for a period of time, and you're coming into the house,
[00:20:53.420 --> 00:20:54.960]   and you're going, "God, is it ready yet?
[00:20:54.960 --> 00:20:56.900]   "Because I'm ready, is it ready yet?"
[00:20:56.900 --> 00:20:58.660]   And God's saying, "No, yeah, it is ready,
[00:20:58.660 --> 00:21:01.000]   "if you like it raw, like, if you like it
[00:21:01.000 --> 00:21:03.580]   "the way it is right now, but if you wanna be a sweet taste,
[00:21:03.580 --> 00:21:05.980]   "if you wanna be a delicacy, if you wanna be the person
[00:21:05.980 --> 00:21:07.760]   "that I'm forming and shaping in you,
[00:21:07.760 --> 00:21:09.540]   "you're not quite ready yet to be released
[00:21:09.540 --> 00:21:10.780]   "for what it is that I'm about to do.
[00:21:10.780 --> 00:21:12.780]   "It will crush you, the weight of it.
[00:21:12.780 --> 00:21:14.140]   "I got some more work to do in you.
[00:21:14.140 --> 00:21:17.420]   "Will you be faithful to the day of the small thing,
[00:21:17.420 --> 00:21:18.980]   "to the thing that I'm doing in your life,
[00:21:18.980 --> 00:21:21.260]   "right here, right now, just,
[00:21:21.260 --> 00:21:23.740]   "that seems almost imperceptible?"
[00:21:25.260 --> 00:21:30.260]   You want the grand, but my presence is here in the small.
[00:21:30.260 --> 00:21:36.500]   And it's interesting, 'cause Zerubbabel gets this
[00:21:36.500 --> 00:21:39.500]   in verse six, this is what the word of the Lord to Zerubbabel,
[00:21:39.500 --> 00:21:43.380]   "Not by might, nor by power, but by my spirit,"
[00:21:43.380 --> 00:21:45.020]   says the Lord.
[00:21:45.020 --> 00:21:47.260]   See, I love this, 'cause God wants to help Zerubbabel
[00:21:47.260 --> 00:21:50.480]   to understand that the project that he's called him to do,
[00:21:50.480 --> 00:21:54.580]   to rebuild the temple, is way beyond his ability,
[00:21:54.580 --> 00:21:57.420]   that that temple building thing, that massive thing,
[00:21:57.420 --> 00:22:01.060]   is so big that it can only sit in God's hands,
[00:22:01.060 --> 00:22:03.260]   it cannot sit in Zerubbabel's hands.
[00:22:03.260 --> 00:22:07.700]   The dream that God has for Zerubbabel is so big on purpose
[00:22:07.700 --> 00:22:09.980]   so that Zerubbabel doesn't think that his might
[00:22:09.980 --> 00:22:12.500]   or his power can accomplish it.
[00:22:12.500 --> 00:22:14.380]   Some of you are frustrated in this room,
[00:22:14.380 --> 00:22:16.940]   and you're using all of your strength, all of your power,
[00:22:16.940 --> 00:22:20.140]   all of your might, to try to bring about the things of God
[00:22:20.140 --> 00:22:23.500]   that can only be brought about by his spirit.
[00:22:23.500 --> 00:22:27.540]   And he designs the big things in your life to be so big
[00:22:27.540 --> 00:22:29.820]   that your power and your might cannot get there.
[00:22:29.820 --> 00:22:33.900]   And we despise the small things
[00:22:33.900 --> 00:22:35.860]   because we think that the small things
[00:22:35.860 --> 00:22:37.980]   could never add up to the big thing.
[00:22:37.980 --> 00:22:41.980]   And God's saying, "My math is a little different to yours,
[00:22:41.980 --> 00:22:44.180]   "'cause it's not your might nor your power,
[00:22:44.180 --> 00:22:47.260]   "but it will be my spirit," says the Lord.
[00:22:47.260 --> 00:22:49.980]   Notice this in the second half of verse seven.
[00:22:49.980 --> 00:22:53.420]   "Then Zerubbabel will bring out the capstone
[00:22:53.420 --> 00:22:58.420]   "the cornerstone to shouts of, 'God bless it, God bless it.'"
[00:22:58.420 --> 00:22:59.780]   This is God saying,
[00:22:59.780 --> 00:23:02.260]   "This is how my temple is going to be built."
[00:23:02.260 --> 00:23:04.580]   That massive big thing that you can't do
[00:23:04.580 --> 00:23:06.020]   in your power and your might.
[00:23:06.020 --> 00:23:07.500]   It's going to be built this way.
[00:23:07.500 --> 00:23:10.580]   Zerubbabel is going to bring out
[00:23:10.580 --> 00:23:14.780]   before all of the disgruntled, all of the despising,
[00:23:14.780 --> 00:23:17.260]   all of the people that are disappointed
[00:23:17.260 --> 00:23:19.220]   with the progress that's being made,
[00:23:19.220 --> 00:23:23.060]   he's gonna bring out the one piece, the cornerstone,
[00:23:23.060 --> 00:23:25.580]   the capstone, the first stone to be laid.
[00:23:25.580 --> 00:23:28.180]   And all of you disgruntled people,
[00:23:28.180 --> 00:23:29.540]   here's what I want you to do.
[00:23:29.540 --> 00:23:33.180]   I want you to shout, "God bless it, God bless it."
[00:23:33.180 --> 00:23:34.020]   Why?
[00:23:34.020 --> 00:23:35.140]   Because in doing that,
[00:23:35.140 --> 00:23:36.820]   you're saying something prophetically.
[00:23:36.820 --> 00:23:39.820]   You're saying it's not by our power, it's not by our might,
[00:23:39.820 --> 00:23:42.780]   it's by the spirit that's gonna build this temple.
[00:23:42.780 --> 00:23:46.540]   Like this cornerstone doesn't have the strength in itself
[00:23:46.540 --> 00:23:48.420]   to hold up the whole of the building.
[00:23:48.420 --> 00:23:50.460]   But if we pray that God will bless it,
[00:23:50.460 --> 00:23:53.580]   even the small stone will be the beginning
[00:23:53.580 --> 00:23:55.340]   of the big project.
[00:23:55.340 --> 00:23:58.260]   Oh, but we love the finished product,
[00:23:58.260 --> 00:24:02.020]   but we don't want to go through the unfinished process.
[00:24:02.020 --> 00:24:06.860]   God says to Israel, "Take that very small thing
[00:24:06.860 --> 00:24:10.200]   "that seems so feeble, so weak, and pray over it.
[00:24:10.200 --> 00:24:12.060]   "God bless it, God bless it."
[00:24:12.060 --> 00:24:14.060]   And watch what God can do
[00:24:14.060 --> 00:24:17.080]   when he can take the small thing in your life,
[00:24:17.080 --> 00:24:19.860]   the thing that he's called you to be faithful with right now.
[00:24:19.860 --> 00:24:21.260]   Yeah, you want that promotion.
[00:24:21.260 --> 00:24:22.780]   Yes, you want that success.
[00:24:22.780 --> 00:24:24.260]   Of course you wanna get married.
[00:24:24.260 --> 00:24:25.540]   God understands all that,
[00:24:25.540 --> 00:24:27.900]   but he's put something in your hand right now
[00:24:27.900 --> 00:24:31.620]   that is the cornerstone, and he's saying, "Bless that."
[00:24:31.620 --> 00:24:33.700]   Like pray, speak life,
[00:24:33.700 --> 00:24:35.780]   bless the thing that I've put in your hands.
[00:24:35.780 --> 00:24:39.500]   And from there, not by your power, not by your might,
[00:24:39.500 --> 00:24:41.940]   but by my spirit, says the Lord.
[00:24:41.940 --> 00:24:46.080]   Then see what's gonna take place before you.
[00:24:46.080 --> 00:24:50.320]   This is why Zerubbabel is told this in verse seven,
[00:24:50.320 --> 00:24:51.200]   right at the start.
[00:24:51.200 --> 00:24:52.040]   This is God speaking.
[00:24:52.040 --> 00:24:54.220]   He goes, "What are you, O mighty mountain?
[00:24:54.220 --> 00:24:57.280]   "Before Zerubbabel, you will become a level ground.
[00:24:57.280 --> 00:25:00.280]   "What are you, O mountain, O obstacle?"
[00:25:00.280 --> 00:25:02.360]   There are always going to be obstacles
[00:25:02.360 --> 00:25:05.720]   between our small start and the big finish.
[00:25:05.720 --> 00:25:07.920]   It's always gonna be the big things that are there,
[00:25:07.920 --> 00:25:09.520]   and God stands before Israel,
[00:25:09.520 --> 00:25:11.800]   and he speaks to the big obstacles.
[00:25:11.800 --> 00:25:13.780]   And he says, "What are you, O mountain?
[00:25:13.780 --> 00:25:14.640]   "You'll be nothing.
[00:25:14.640 --> 00:25:18.200]   "You're gonna become a level ground before Zerubbabel.
[00:25:18.200 --> 00:25:19.040]   "Why?
[00:25:19.040 --> 00:25:21.000]   "Because it's by my spirit.
[00:25:21.000 --> 00:25:23.820]   "If it was up to might and power of my humans,
[00:25:23.820 --> 00:25:26.600]   "the obstacles will overwhelm them every single time."
[00:25:26.600 --> 00:25:30.540]   This is jumping us back to Numbers 13 and 14, isn't it?
[00:25:30.540 --> 00:25:33.160]   Where the Israelites go in to what God has promised,
[00:25:33.160 --> 00:25:34.960]   the big thing of the promised land,
[00:25:34.960 --> 00:25:35.800]   and they go in there,
[00:25:35.800 --> 00:25:38.360]   and they're overwhelmed by the obstacle in front of it.
[00:25:38.360 --> 00:25:39.360]   And they're so overwhelmed
[00:25:39.360 --> 00:25:41.560]   that they turn their back on the big thing.
[00:25:41.560 --> 00:25:46.240]   And God's saying to Israel, "If you live by my spirit,
[00:25:46.240 --> 00:25:49.280]   "if you take the small things, the beginning thing,
[00:25:49.280 --> 00:25:51.360]   "and you say, 'God, bless this, just this little,
[00:25:51.360 --> 00:25:53.340]   "'this is my offering, this is all I've got,
[00:25:53.340 --> 00:25:55.360]   "'this is all I am right now, this thing here,
[00:25:55.360 --> 00:25:57.080]   "'would you bless it, would you bless it?'"
[00:25:57.080 --> 00:25:58.120]   Watch what he can do.
[00:25:58.120 --> 00:26:01.680]   Even the greatest obstacles can be rendered down,
[00:26:01.680 --> 00:26:04.340]   can be pulled flat before him.
[00:26:04.340 --> 00:26:09.200]   You cannot pull down the obstacles,
[00:26:09.200 --> 00:26:13.240]   but the Spirit of God working in your faithfulness
[00:26:13.240 --> 00:26:15.320]   on the day-to-day things that you're doing
[00:26:15.320 --> 00:26:18.360]   can literally move mountains.
[00:26:18.360 --> 00:26:21.640]   Will you focus on the small?
[00:26:21.640 --> 00:26:23.880]   I wonder if this reminds you of anything else
[00:26:23.880 --> 00:26:25.120]   that we see in Scripture.
[00:26:25.120 --> 00:26:31.000]   Some 600 years later, Jesus is gathered with his disciples,
[00:26:31.000 --> 00:26:32.600]   and he's trying to teach them a little bit
[00:26:32.600 --> 00:26:34.320]   about the kingdom of God.
[00:26:34.320 --> 00:26:36.360]   And in this moment, he gathers them around him,
[00:26:36.360 --> 00:26:39.780]   and he draws from the imagery of Zechariah 4.
[00:26:39.780 --> 00:26:42.520]   And he's trying to communicate to them
[00:26:42.520 --> 00:26:44.600]   the kind of faith that they need
[00:26:44.600 --> 00:26:45.840]   for the journey that's ahead of them.
[00:26:45.840 --> 00:26:47.960]   I want you to see this from Matthew 17,
[00:26:47.960 --> 00:26:48.800]   starting in verse 20.
[00:26:48.800 --> 00:26:50.660]   It says, "I tell you the truth.
[00:26:50.660 --> 00:26:53.680]   "If you have faith as small as a mustard seed,
[00:26:53.680 --> 00:26:56.160]   "you can say to this mountain, 'Move from here and there,
[00:26:56.160 --> 00:26:59.800]   "'and it will move, for nothing will be impossible for you.'"
[00:26:59.800 --> 00:27:03.400]   If you have faith as small as a mustard seed,
[00:27:03.400 --> 00:27:05.920]   this mountain will be changed, will be moved down.
[00:27:05.920 --> 00:27:08.000]   This is imagery from Zechariah 4.
[00:27:08.000 --> 00:27:09.080]   Jesus is taking it,
[00:27:09.080 --> 00:27:11.660]   speaking familiar imagery over his disciples.
[00:27:11.660 --> 00:27:13.160]   They knew the Old Testament well.
[00:27:13.160 --> 00:27:14.400]   And he's trying to tell them,
[00:27:14.400 --> 00:27:17.440]   all you need to do is have some small faith.
[00:27:17.440 --> 00:27:20.040]   Now, we misinterpret this verse all the time.
[00:27:20.040 --> 00:27:22.080]   Preachers mispreach this all the time.
[00:27:22.080 --> 00:27:23.280]   They stand in front of their churches,
[00:27:23.280 --> 00:27:25.500]   and they go, "You gotta have more faith.
[00:27:25.500 --> 00:27:26.700]   "Like, if only we have more faith,
[00:27:26.700 --> 00:27:27.780]   "the mountains will move.
[00:27:27.780 --> 00:27:29.000]   "Let's get more faith."
[00:27:29.000 --> 00:27:31.760]   And Jesus is saying the exact opposite.
[00:27:31.760 --> 00:27:33.680]   He's saying it doesn't matter the bigness,
[00:27:33.680 --> 00:27:35.360]   the size of your faith.
[00:27:35.360 --> 00:27:37.600]   What matters, even if your faith is as small
[00:27:37.600 --> 00:27:40.160]   as a mustard seed, what matters is God bless it.
[00:27:40.160 --> 00:27:41.000]   God bless it.
[00:27:41.000 --> 00:27:44.200]   Like, if you give it to me, I will move the mountains.
[00:27:44.200 --> 00:27:46.200]   Nothing will be impossible for you.
[00:27:46.200 --> 00:27:50.640]   And this is God's invitation to his church,
[00:27:50.640 --> 00:27:52.920]   to recognize that it's not about them,
[00:27:52.920 --> 00:27:55.520]   just the smallest faith
[00:27:55.520 --> 00:27:58.520]   that almost seems imperceptible
[00:27:58.520 --> 00:27:59.980]   to everybody else around you.
[00:27:59.980 --> 00:28:02.600]   That one person where you look at their life,
[00:28:02.600 --> 00:28:05.200]   and you say, "I don't think they're really a Christian."
[00:28:06.040 --> 00:28:09.360]   That one person that you judge across the aisle on Sundays.
[00:28:09.360 --> 00:28:12.600]   If they dress like that, they must be not really
[00:28:12.600 --> 00:28:14.760]   a Bible-believing, spirit-filled Christian.
[00:28:14.760 --> 00:28:20.960]   The ones who often do the greatest things
[00:28:20.960 --> 00:28:22.520]   in the New Testament are the ones
[00:28:22.520 --> 00:28:24.880]   that were least expected to do the great things.
[00:28:24.880 --> 00:28:27.880]   Because everybody was like the Pharisees,
[00:28:27.880 --> 00:28:31.240]   looking for the big and the perfect and the holy and the that.
[00:28:31.240 --> 00:28:34.440]   And Jesus comes along and says, "You see that centurion?
[00:28:34.440 --> 00:28:36.200]   "You see that woman who bled for 12 years
[00:28:36.200 --> 00:28:37.760]   "and you all avoided her?
[00:28:37.760 --> 00:28:39.080]   "You see this woman who's just anointed me
[00:28:39.080 --> 00:28:41.120]   "and you think she's a prostitute?
[00:28:41.120 --> 00:28:42.600]   "You see all of this?
[00:28:42.600 --> 00:28:46.040]   "A faith as small as a mustard seed.
[00:28:46.040 --> 00:28:48.640]   "It's the day of small things.
[00:28:48.640 --> 00:28:51.560]   "I work to the big when the small step by step,
[00:28:51.560 --> 00:28:53.160]   "and it's a little bit of faithfulness.
[00:28:53.160 --> 00:28:54.920]   "I then join that faithfulness
[00:28:54.920 --> 00:28:58.840]   "and watch what is about to take place."
[00:28:58.840 --> 00:29:01.680]   And there's this great bit here.
[00:29:01.680 --> 00:29:05.440]   It says, "If only then the mountain
[00:29:05.440 --> 00:29:06.600]   "would become level ground."
[00:29:06.600 --> 00:29:08.240]   Zerubbabel, you will see it.
[00:29:08.240 --> 00:29:09.960]   It will become level ground before you.
[00:29:09.960 --> 00:29:14.240]   When I took on the vine in 2013,
[00:29:14.240 --> 00:29:18.000]   I was handed $25 million in debt.
[00:29:18.000 --> 00:29:21.680]   This church was $25 million Hong Kong dollars in debt.
[00:29:21.680 --> 00:29:23.800]   And I knew that was coming to me.
[00:29:23.800 --> 00:29:25.440]   I knew that was part of the deal.
[00:29:25.440 --> 00:29:27.960]   Didn't like it.
[00:29:27.960 --> 00:29:30.400]   And I have to say, at the time, I was like,
[00:29:30.400 --> 00:29:31.640]   this is a little bit overwhelming.
[00:29:31.640 --> 00:29:33.480]   I was 37 years old.
[00:29:33.480 --> 00:29:36.120]   And I knew on the one side that this wasn't my debt.
[00:29:36.120 --> 00:29:37.080]   It was the vine's debt.
[00:29:37.080 --> 00:29:39.320]   I knew that this was all of our responsibility,
[00:29:39.320 --> 00:29:40.320]   not just my responsibility.
[00:29:40.320 --> 00:29:43.480]   But you know, as a 37-year-old, new, fresh senior pastor,
[00:29:43.480 --> 00:29:45.800]   stepping into a role of two incredible men,
[00:29:45.800 --> 00:29:47.720]   John and Tony had done such a fantastic job
[00:29:47.720 --> 00:29:49.040]   of leading this church all these years.
[00:29:49.040 --> 00:29:50.960]   There was already so much pressure.
[00:29:50.960 --> 00:29:52.400]   And then it was $25 million.
[00:29:52.400 --> 00:29:54.480]   And I remember thinking to myself,
[00:29:54.480 --> 00:29:56.560]   I don't have John's gift of fundraising.
[00:29:56.560 --> 00:29:59.520]   I'm not like that.
[00:29:59.520 --> 00:30:01.480]   I don't have the ability to stand in front of people
[00:30:01.480 --> 00:30:02.920]   and ask them for money and all this kind of stuff.
[00:30:02.920 --> 00:30:04.560]   Like, that's not really who I am.
[00:30:04.560 --> 00:30:08.040]   And I remember feeling so overwhelmed by the giant.
[00:30:08.040 --> 00:30:10.720]   And I wanted God just to remove it from me.
[00:30:10.720 --> 00:30:14.600]   I wanted like one person to write a $25 million check
[00:30:14.600 --> 00:30:16.680]   and then everything's done and gone, right?
[00:30:16.680 --> 00:30:17.760]   Ever prayed those prayers?
[00:30:17.760 --> 00:30:21.200]   God, I want the finished product now.
[00:30:21.200 --> 00:30:23.840]   I don't want the unfinished process.
[00:30:23.840 --> 00:30:25.760]   And I remember praying about this
[00:30:25.760 --> 00:30:26.840]   'cause it was weighing on me.
[00:30:26.840 --> 00:30:27.960]   I was stressed about it.
[00:30:27.960 --> 00:30:30.200]   It was overwhelming to me.
[00:30:30.200 --> 00:30:33.120]   And God said, "Andrew, what have I put in your hands?"
[00:30:33.120 --> 00:30:34.520]   And I was like, "$25 million in debt."
[00:30:34.520 --> 00:30:35.360]   No, just kidding.
[00:30:35.360 --> 00:30:37.760]   No. (audience laughing)
[00:30:37.760 --> 00:30:41.200]   I was like, "Well, I love to preach.
[00:30:41.200 --> 00:30:43.000]   "I love to preach and teach."
[00:30:43.000 --> 00:30:45.520]   He's like, "You stay faithful to what I put in your hands.
[00:30:45.520 --> 00:30:48.560]   "I will provide and I'll remove the debt from you."
[00:30:48.560 --> 00:30:53.120]   Now, I'd like to say it happened by a $25 million check.
[00:30:53.120 --> 00:30:54.640]   I thought it was gonna take maybe five years,
[00:30:54.640 --> 00:30:55.880]   maybe 10 years.
[00:30:55.880 --> 00:30:58.960]   We were able to wipe out the debt in a year and a half.
[00:30:58.960 --> 00:31:00.160]   Why?
[00:31:00.160 --> 00:31:02.720]   Because so many people in this room
[00:31:02.720 --> 00:31:04.880]   were incredibly generous
[00:31:04.880 --> 00:31:06.800]   and were willing to do the small thing
[00:31:06.800 --> 00:31:07.720]   that was in their hand.
[00:31:07.720 --> 00:31:10.800]   Here's $100 regularly every week.
[00:31:10.800 --> 00:31:11.640]   Here's $1,000.
[00:31:11.640 --> 00:31:12.480]   Here's 10,000.
[00:31:12.480 --> 00:31:13.960]   We had some people write $1 million.
[00:31:13.960 --> 00:31:16.120]   We had a lot of people do a lot of faithful,
[00:31:16.120 --> 00:31:18.800]   generous things because they took the small thing
[00:31:18.800 --> 00:31:20.000]   that was in their hand
[00:31:20.000 --> 00:31:22.960]   and they're willing to say, "God bless it, God bless it."
[00:31:22.960 --> 00:31:24.320]   And as a group together,
[00:31:24.320 --> 00:31:27.160]   we were able to see 25 million just descend like that.
[00:31:27.160 --> 00:31:28.680]   That's my heart for us as a church.
[00:31:28.680 --> 00:31:29.800]   What is my heart?
[00:31:29.800 --> 00:31:31.680]   That you would recognize that the small thing
[00:31:31.680 --> 00:31:32.960]   God has put in your hand,
[00:31:32.960 --> 00:31:35.240]   even though at times it might feel like the big thing
[00:31:35.240 --> 00:31:36.880]   is a long, long way off,
[00:31:36.880 --> 00:31:39.680]   that small thing blessed by God
[00:31:39.680 --> 00:31:41.480]   can be a blessing way beyond
[00:31:41.480 --> 00:31:43.760]   you would ever think or ever imagine.
[00:31:43.760 --> 00:31:47.480]   You are a small thing in God's hands.
[00:31:47.480 --> 00:31:48.800]   You're not that important.
[00:31:48.800 --> 00:31:52.240]   You're not that talented.
[00:31:52.240 --> 00:31:53.400]   You're not that amazing.
[00:31:53.880 --> 00:31:55.560]   There's always gonna be more talented,
[00:31:55.560 --> 00:31:57.080]   better looking, perfect bodies.
[00:31:57.080 --> 00:32:00.160]   (congregation laughing)
[00:32:00.160 --> 00:32:02.680]   It's always gonna be that other person
[00:32:02.680 --> 00:32:04.040]   that you wish you were to be.
[00:32:04.040 --> 00:32:05.720]   You're always gonna feel small in somebody's eyes
[00:32:05.720 --> 00:32:07.040]   and probably in your eyes.
[00:32:07.040 --> 00:32:10.040]   You are a small thing,
[00:32:10.040 --> 00:32:12.920]   but you're a small thing in the hand of a father
[00:32:12.920 --> 00:32:15.560]   who stands over you and says, "God bless this one.
[00:32:15.560 --> 00:32:16.840]   "God bless this one.
[00:32:16.840 --> 00:32:18.480]   "Let's see what I might do through this."
[00:32:18.480 --> 00:32:20.800]   'Cause it's not by their might, nor by their power.
[00:32:20.800 --> 00:32:22.680]   And their resume is good and their studies are good
[00:32:22.680 --> 00:32:23.680]   and they've got some great skills,
[00:32:23.680 --> 00:32:25.800]   and that's all good, and God uses that stuff.
[00:32:25.800 --> 00:32:28.760]   But it's by my spirit that's really gonna do this.
[00:32:28.760 --> 00:32:29.680]   (congregation applauding)
[00:32:29.680 --> 00:32:30.680]   So here's,
[00:32:30.680 --> 00:32:34.240]   thank you.
[00:32:34.240 --> 00:32:36.800]   Here's verse eight.
[00:32:36.800 --> 00:32:38.560]   "Then the word of the Lord came to me and said this,
[00:32:38.560 --> 00:32:41.280]   "'The hands of Zerubbabel have laid the foundations
[00:32:41.280 --> 00:32:42.120]   "'of this temple.
[00:32:42.120 --> 00:32:44.360]   "'His hands will also complete this.'"
