
[00:00:00.000 --> 00:00:07.880]   Thank you, Justin.
[00:29:56.300 --> 00:29:59.820]   Sometimes on the side there, I should say,
[00:29:59.820 --> 00:30:01.020]   I'll pray for you about that.
[00:30:01.020 --> 00:30:02.540]   They say, oh, yes, yes, yes.
[00:30:02.540 --> 00:30:03.980]   And they're thinking I'm going to pray for them
[00:30:03.980 --> 00:30:04.700]   when I get home.
[00:30:04.700 --> 00:30:05.860]   And I say, come on, then.
[00:30:05.860 --> 00:30:08.060]   Let's pray.
[00:30:08.060 --> 00:30:09.300]   We can all do that.
[00:30:09.300 --> 00:30:16.300]   Second thing is take your light where it's dark.
[00:30:16.300 --> 00:30:18.540]   A young girl once consulted with her pastor.
[00:30:18.540 --> 00:30:21.980]   She said, I can't stick it out any longer.
[00:30:21.980 --> 00:30:25.420]   I'm the only Christian in my company where I work.
[00:30:25.420 --> 00:30:28.700]   I get nothing but taunts and sneers.
[00:30:28.700 --> 00:30:30.380]   It's more than I can stand.
[00:30:30.380 --> 00:30:33.180]   I'm going to resign.
[00:30:33.180 --> 00:30:38.620]   The pastor said, will you tell me where lights are placed?
[00:30:38.620 --> 00:30:42.860]   She said, what's this got to do with it?
[00:30:42.860 --> 00:30:44.460]   Never mind, the pastor said.
[00:30:44.460 --> 00:30:46.180]   Answer my question.
[00:30:46.180 --> 00:30:49.100]   Where are lights placed?
[00:30:49.100 --> 00:30:54.220]   I suppose, she said, in dark places.
[00:30:54.220 --> 00:30:56.060]   He said, yes.
[00:30:56.060 --> 00:30:58.300]   And that's why you have been put in a company
[00:30:58.300 --> 00:31:00.580]   with such spiritual darkness and where
[00:31:00.580 --> 00:31:03.940]   there is no other Christian to shine for the Lord.
[00:31:03.940 --> 00:31:06.020]   The young Christian realized for the first time
[00:31:06.020 --> 00:31:08.380]   the opportunity that was hers.
[00:31:08.380 --> 00:31:11.940]   She felt that she could not fail God by allowing
[00:31:11.940 --> 00:31:13.300]   her light to go out.
[00:31:13.300 --> 00:31:15.780]   She went back to the factory, to the office,
[00:31:15.780 --> 00:31:19.020]   with renewed determination to let her light
[00:31:19.020 --> 00:31:21.980]   shine in a dark corner.
[00:31:21.980 --> 00:31:24.620]   And before long, she was the means
[00:31:24.620 --> 00:31:29.780]   of leading nine other girls to the Lord.
[00:31:29.780 --> 00:31:37.820]   And lastly, shine together as the torch.
[00:31:37.820 --> 00:31:40.340]   If we were to turn the lights out here today,
[00:31:40.340 --> 00:31:43.540]   and it was in darkness, and I got my iPhone out and put
[00:31:43.540 --> 00:31:48.820]   my torch on, that would be light in the darkness,
[00:31:48.820 --> 00:31:51.220]   but it wouldn't be very powerful.
[00:31:51.220 --> 00:31:54.660]   If we were all to take our iPhones out and all
[00:31:54.660 --> 00:31:55.980]   put our torches on--
[00:31:55.980 --> 00:31:58.260]   sorry, I didn't mean to advertise for Apple.
[00:31:58.260 --> 00:32:01.940]   If we would take our smartphones out,
[00:32:01.940 --> 00:32:06.180]   if we would take our smartphones out and all put our torch on,
[00:32:06.180 --> 00:32:07.820]   it would make a difference.
[00:32:07.820 --> 00:32:11.820]   That is such a picture.
[00:32:11.820 --> 00:32:14.860]   What strikes me about Vian Yuen Long
[00:32:14.860 --> 00:32:20.340]   and why Sandra and I love coming here is this.
[00:32:20.340 --> 00:32:24.300]   You are a community.
[00:32:24.300 --> 00:32:27.660]   You are a community.
[00:32:27.660 --> 00:32:33.420]   And the word unity is a big part of community.
[00:32:33.420 --> 00:32:42.300]   Let us resolve to shine our torches together.
[00:32:42.300 --> 00:32:46.620]   That the lights are on at Vian Yuen Long 24/7.
[00:32:46.620 --> 00:32:48.540]   I'm not talking about Huggs, John Lee building.
[00:32:48.540 --> 00:32:50.660]   The election bill would be rather pathetic.
[00:32:50.660 --> 00:32:56.180]   But our lights are on 24/7.
[00:32:56.180 --> 00:33:01.460]   Let us commit to being salt and light.
[00:33:01.460 --> 00:33:05.220]   I believe that this is the key to contributing
[00:33:05.220 --> 00:33:08.180]   to the peace and the prosperity of our city.
[00:33:08.180 --> 00:33:16.220]   As I close, I believe there will be
[00:33:16.220 --> 00:33:19.260]   a number of significant shifts.
[00:33:19.260 --> 00:33:24.500]   I see this prophetically.
[00:33:24.500 --> 00:33:27.580]   And please weigh this up.
[00:33:27.580 --> 00:33:30.420]   I see a spiritual earthquake.
[00:33:30.420 --> 00:33:37.460]   In the natural, as what are called tectonic plates
[00:33:37.460 --> 00:33:40.020]   interact with each other, energy is
[00:33:40.020 --> 00:33:46.500]   released as seismic waves causing the ground to shake.
[00:33:46.500 --> 00:33:51.700]   This is an earthquake.
[00:33:51.700 --> 00:33:57.820]   I see a spiritual earthquake.
[00:33:57.820 --> 00:33:59.540]   And in this spiritual earthquake,
[00:33:59.540 --> 00:34:01.220]   I believe we'll see the following.
[00:34:01.220 --> 00:34:11.980]   Firstly, we will see service, not selfishness.
[00:34:11.980 --> 00:34:15.260]   Can I repeat that?
[00:34:15.260 --> 00:34:15.760]   Service.
[00:34:15.760 --> 00:34:21.420]   Oh, pastor, I'm leaving the church.
[00:34:21.420 --> 00:34:22.940]   I'm not getting fed.
[00:34:22.940 --> 00:34:24.580]   You heard that so many times, right?
[00:34:24.580 --> 00:34:27.660]   All about me, me, me, me, me.
[00:34:27.660 --> 00:34:29.420]   Selfishness.
[00:34:29.420 --> 00:34:33.420]   Service, not selfishness.
[00:34:33.420 --> 00:34:37.740]   Living our lives for each other and the community at large,
[00:34:37.740 --> 00:34:42.340]   at the expense of worrying about our own individual needs,
[00:34:42.340 --> 00:34:46.660]   or even the needs of just our church.
[00:34:46.660 --> 00:34:49.180]   Philippians 2, 3 says this.
[00:34:49.180 --> 00:34:51.220]   Be humble.
[00:34:51.220 --> 00:34:56.700]   Thinking of others as better than ourselves.
[00:34:56.700 --> 00:35:00.500]   I believe we will see as part of this spiritual earthquake
[00:35:00.500 --> 00:35:06.820]   a healed community, a healed community,
[00:35:06.820 --> 00:35:13.020]   to show how ethnic, political, generational separation
[00:35:13.020 --> 00:35:15.500]   and division can be healed in this community.
[00:35:15.500 --> 00:35:20.100]   Look at us.
[00:35:20.100 --> 00:35:22.820]   Just take a look around the church.
[00:35:22.820 --> 00:35:24.020]   We're a diverse bunch.
[00:35:24.020 --> 00:35:35.660]   Different races, different color faces, different backgrounds,
[00:35:35.660 --> 00:35:38.620]   different first languages.
[00:35:38.620 --> 00:35:43.420]   In a world that is divided, with societies and families becoming
[00:35:43.420 --> 00:35:50.940]   even more polarized, we can become a major contribution
[00:35:50.940 --> 00:35:56.100]   in the unity part of our community.
[00:35:56.100 --> 00:36:01.620]   And lastly, we will be carriers of hope.
[00:36:01.620 --> 00:36:05.620]   Carriers of hope.
[00:36:05.620 --> 00:36:08.060]   I mean, just read your newspapers.
[00:36:08.060 --> 00:36:13.140]   Hope seems nowhere to be found these days.
[00:36:13.140 --> 00:36:19.660]   Instead of cynicism and despair, we carry real hope,
[00:36:19.660 --> 00:36:23.060]   even in the midst of disorientation,
[00:36:23.060 --> 00:36:27.180]   even in the midst of pain in our city.
[00:36:27.180 --> 00:36:29.700]   Tim called it out last week.
[00:36:29.700 --> 00:36:32.500]   He stated it clearly.
[00:36:32.500 --> 00:36:34.940]   Fear.
[00:36:34.940 --> 00:36:39.420]   Fear has become a giant in our city.
[00:36:42.420 --> 00:36:47.260]   And its people are gripped by it and are desperately
[00:36:47.260 --> 00:36:51.300]   lacking in hope, especially our young people.
[00:36:51.300 --> 00:37:01.940]   Our contribution is hope because of what the Bible describes
[00:37:01.940 --> 00:37:05.740]   as Christ in you, the hope of glory.
[00:37:05.740 --> 00:37:10.260]   We are the hope for this city because Christ
[00:37:10.260 --> 00:37:13.900]   is the hope for our city.
[00:37:13.900 --> 00:37:17.900]   And we just don't take care of our own tribe.
[00:37:17.900 --> 00:37:22.780]   We also do work for the peace, the security, the justice,
[00:37:22.780 --> 00:37:26.380]   and the prosperity of our neighbors,
[00:37:26.380 --> 00:37:32.100]   loving them in word and deed, whether or not
[00:37:32.100 --> 00:37:37.420]   they believe the same thing as we believe.
[00:37:37.420 --> 00:37:42.140]   Vine, you're love.
[00:37:42.140 --> 00:37:44.820]   I bless you.
[00:37:44.820 --> 00:37:50.820]   I bless you to be salt and to be light.
[00:37:50.820 --> 00:37:51.660]   Would you stand up?
[00:37:51.660 --> 00:37:53.700]   I'd love to pray for you as the band comes back.
[00:37:53.700 --> 00:37:57.140]   [MUSIC PLAYING]
[00:37:57.140 --> 00:38:14.060]   Will you just put your hands out in front of you, please?
[00:38:14.060 --> 00:38:15.700]   This is not a religious thing that we do.
[00:38:15.700 --> 00:38:19.740]   It's just to say to God, I'm open to what you have.
[00:38:19.740 --> 00:38:21.940]   I think the word that came pretty early on in there,
[00:38:21.940 --> 00:38:25.700]   and I've got to deal with it, is repent.
[00:38:25.700 --> 00:38:30.180]   We're all sinners.
[00:38:30.180 --> 00:38:37.180]   And before we talk about going out to the world out there
[00:38:37.180 --> 00:38:40.220]   and doing all these wonderful things,
[00:38:40.220 --> 00:38:42.780]   let's just come before God.
[00:38:42.780 --> 00:38:46.620]   Say, Jesus Christ, I believe you're the Son of God.
[00:38:46.620 --> 00:38:50.580]   Jesus Christ, I believe you died for my sins.
[00:38:50.580 --> 00:38:54.140]   Jesus, forgive my sins and come into my life
[00:38:54.140 --> 00:38:54.980]   by your Holy Spirit.
[00:38:54.980 --> 00:39:02.340]   Lord, I choose today to repent of all my wrongdoings,
[00:39:02.340 --> 00:39:06.860]   my wrong attitudes, my biases towards people.
[00:39:06.860 --> 00:39:14.820]   Forgive me, Lord, and use me.
[00:39:17.900 --> 00:39:24.620]   And Lord, together, Lord, we ask for an anointing
[00:39:24.620 --> 00:39:28.980]   to be upon this church, a fresh anointing.
[00:39:28.980 --> 00:39:36.420]   Hong Kong doesn't need another church.
[00:39:36.420 --> 00:39:40.700]   There are plenty of churches in Hong Kong.
[00:39:40.700 --> 00:39:43.020]   But Hong Kong and Yuen Long in this area
[00:39:43.020 --> 00:39:46.300]   needs a church who are willing to be salt and light for him.
[00:39:46.300 --> 00:39:52.220]   My friend, that's a sacrifice.
[00:39:52.220 --> 00:39:57.980]   I know when you go home today, yeah,
[00:39:57.980 --> 00:40:00.460]   say that was a good sermon, it tickles your ear,
[00:40:00.460 --> 00:40:03.900]   and you get on with life, and you live life as normal.
[00:40:03.900 --> 00:40:07.780]   Being salt and light means living differently.
[00:40:07.780 --> 00:40:13.820]   Being salt and light means having different priorities.
[00:40:13.820 --> 00:40:15.980]   It means treating people differently.
[00:40:15.980 --> 00:40:21.940]   For some of you, it means looking at your workplace
[00:40:21.940 --> 00:40:26.460]   colleagues differently, your neighbors.
[00:40:26.460 --> 00:40:37.380]   Holy Spirit, think of that old song,
[00:40:37.380 --> 00:40:40.780]   "Give me oil in my lamp, keep me burning."
[00:40:40.780 --> 00:40:43.260]   That's what I want to pray, Lord,
[00:40:43.260 --> 00:40:47.500]   that you would fill our lamps with oil
[00:40:47.500 --> 00:40:49.340]   and keep them burning bright for you.
[00:40:49.340 --> 00:40:56.100]   I confess, Lord, I want to be salt and light,
[00:40:56.100 --> 00:41:00.740]   but so many times, Lord, I fail you.
[00:41:04.460 --> 00:41:11.260]   Lord, I pray today that you will help me,
[00:41:11.260 --> 00:41:14.420]   help me to be salt and light.
[00:41:14.420 --> 00:41:21.220]   I wonder if you'd just join hands across the congregation.
[00:41:21.220 --> 00:41:22.620]   I want to pray for us together.
[00:41:22.620 --> 00:41:27.820]   Just join hands together if we can.
[00:41:32.300 --> 00:41:33.660]   Because I believe this is something
[00:41:33.660 --> 00:41:35.740]   we need to pray for collectively.
[00:41:35.740 --> 00:41:44.060]   Vying Yuen Long is just not to be an alternative place
[00:41:44.060 --> 00:41:45.340]   to come to on a Sunday morning
[00:41:45.340 --> 00:41:47.940]   because one shy is too far on the MTR.
[00:41:47.940 --> 00:41:54.860]   God has ordained this place for a purpose,
[00:41:54.860 --> 00:41:57.420]   to be salt and light in this community.
[00:41:59.940 --> 00:42:01.540]   But we have to do this together.
[00:42:01.540 --> 00:42:08.260]   Join us together, Lord, as your people.
[00:42:08.260 --> 00:42:15.260]   We pray now for the people of Yuen Long.
[00:42:15.260 --> 00:42:17.220]   We pray now for the people of Hong Kong.
[00:42:17.220 --> 00:42:22.900]   Help us collectively, Lord,
[00:42:27.740 --> 00:42:32.100]   to be used by you and for your glory.
[00:42:32.100 --> 00:42:34.580]   Holy Spirit.
[00:42:34.580 --> 00:42:37.340]   And I just see the Holy Spirit just --
[00:42:37.340 --> 00:42:39.500]   this is like an electric current as we're going around.
[00:42:39.500 --> 00:42:41.700]   We're joined together.
[00:42:41.700 --> 00:42:44.980]   Holy Spirit just flowing through us,
[00:42:44.980 --> 00:42:50.940]   flowing for you onto the person next to you and vice versa.
[00:42:50.940 --> 00:42:53.460]   Holy Spirit, come.
[00:42:53.460 --> 00:42:56.020]   Fill me afresh.
[00:42:56.020 --> 00:42:59.180]   I surrender to you now.
[00:42:59.180 --> 00:43:04.100]   Use me for your glory, Lord, to be salt and light.
[00:43:04.100 --> 00:43:11.940]   We pray this, and, Lord, we declare
[00:43:11.940 --> 00:43:18.340]   that you are the waymaker, the miracle worker.
[00:43:18.340 --> 00:43:23.060]   Lord, we cannot do this in our own strength.
[00:43:23.060 --> 00:43:25.060]   We pray this.
[00:43:25.060 --> 00:43:27.060]   [music]
[00:43:27.060 --> 00:43:36.140]   Start to sing, "You are here moving in this place."
[00:43:36.140 --> 00:43:37.140]   Come on.
[00:43:37.140 --> 00:43:39.140]   Let's go straight into worship.
[00:43:39.140 --> 00:43:41.140]   [music]

