
[00:00:00.000 --> 00:00:02.000]  謝謝,拍完iPhone
[00:19:11.000 --> 00:19:15.000]  我不明白
[00:19:15.000 --> 00:19:17.000]  也不想再為這個地方去祈禱
[00:19:17.000 --> 00:19:19.000]  甚至我去預備這篇講章的時候
[00:19:19.000 --> 00:19:21.000]  我問了很多同學
[00:19:21.000 --> 00:19:23.000]  我為什麼要為這個社會祈禱呢?
[00:19:23.000 --> 00:19:25.000]  不如你給我一個理由吧
[00:19:25.000 --> 00:19:27.000]  基本上在宿舍裡
[00:19:27.000 --> 00:19:29.000]  很多同學都回答過這個問題
[00:19:29.000 --> 00:19:33.000]  但我好像聽不到
[00:19:33.000 --> 00:19:35.000]  聽不明白
[00:19:35.000 --> 00:19:37.000]  我說我不要
[00:19:37.000 --> 00:19:39.000]  結果有個同學
[00:19:39.000 --> 00:19:41.000]  他沒有回答我
[00:19:41.000 --> 00:19:43.000]  他只跟我說
[00:19:43.000 --> 00:19:45.000]  不如你去祈禱吧
[00:19:45.000 --> 00:19:49.000]  結果我回到房裡
[00:19:49.000 --> 00:19:51.000]  去跟神祈禱
[00:19:51.000 --> 00:19:53.000]  我將我無法為社會祈禱的一件事
[00:19:53.000 --> 00:19:55.000]  也放進去祈禱的裡面
[00:19:55.000 --> 00:19:59.000]  祈禱的裡面
[00:19:59.000 --> 00:20:01.000]  很多人眼淚
[00:20:01.000 --> 00:20:03.000]  我對這個社會很失望
[00:20:03.000 --> 00:20:05.000]  而神在第二天
[00:20:05.000 --> 00:20:07.000]  藉著一本書跟我說
[00:20:07.000 --> 00:20:09.000]  他跟我說
[00:20:09.000 --> 00:20:11.000]  流放這群百姓
[00:20:11.000 --> 00:20:13.000]  70年
[00:20:13.000 --> 00:20:15.000]  其實神一直在等待這群百姓回轉
[00:20:15.000 --> 00:20:17.000]  但70年快到了
[00:20:17.000 --> 00:20:19.000]  這群百姓仍然犯罪
[00:20:19.000 --> 00:20:21.000]  沒有回轉
[00:20:21.000 --> 00:20:23.000]  其實神一直在等待他們
[00:20:23.000 --> 00:20:25.000]  一直在等待他們
[00:20:25.000 --> 00:20:27.000]  我看完之後
[00:20:27.000 --> 00:20:31.000]  我沒有說話
[00:20:33.000 --> 00:20:35.000]  原來我跟但義理的分別就是
[00:20:35.000 --> 00:20:37.000]  但義理以神的心意為念
[00:20:37.000 --> 00:20:39.000]  他一直祈求神的念文
[00:20:39.000 --> 00:20:41.000]  能夠臨到這群百姓
[00:20:41.000 --> 00:20:43.000]  讓他們回轉
[00:20:43.000 --> 00:20:45.000]  而我選擇
[00:20:45.000 --> 00:20:47.000]  我當看不到
[00:20:47.000 --> 00:20:51.000]  因為我著重的是
[00:20:51.000 --> 00:20:53.000]  禱告之後
[00:20:53.000 --> 00:20:55.000]  這個社會環境和結果
[00:20:55.000 --> 00:20:59.000]  或者我過去去祈禱
[00:20:59.000 --> 00:21:01.000]  我為這個社會祈禱的時候
[00:21:01.000 --> 00:21:03.000]  我發現我的祈禱
[00:21:03.000 --> 00:21:05.000]  和我預期的效果不同
[00:21:05.000 --> 00:21:07.000]  我甚至會覺得
[00:21:07.000 --> 00:21:09.000]  神是否不在了
[00:21:09.000 --> 00:21:11.000]  你是否已經不在了
[00:21:11.000 --> 00:21:13.000]  你不再愛這個地方
[00:21:13.000 --> 00:21:17.000]  但事實是
[00:21:17.000 --> 00:21:19.000]  原來神一直沒有離開過這個社會
[00:21:19.000 --> 00:21:21.000]  無論是
[00:21:21.000 --> 00:21:23.000]  聖經告訴我們
[00:21:23.000 --> 00:21:25.000]  由他過去帶領以色列人出埃及
[00:21:25.000 --> 00:21:27.000]  還是耶穌基督為我們罪受死
[00:21:27.000 --> 00:21:29.000]  都會有
[00:21:29.000 --> 00:21:31.000]  無論是過去
[00:21:31.000 --> 00:21:33.000]  現在或未來
[00:21:33.000 --> 00:21:35.000]  他都在保守這個社會
[00:21:35.000 --> 00:21:37.000]  為人類帶來救贖
[00:21:37.000 --> 00:21:41.000]  而回望現在的香港
[00:21:41.000 --> 00:21:43.000]  我們同樣有很多人還沒回轉
[00:21:43.000 --> 00:21:45.000]  或者我們同樣犯罪
[00:21:45.000 --> 00:21:47.000]  得罪神
[00:21:47.000 --> 00:21:51.000]  但神一直在等我們每一個人
[00:21:51.000 --> 00:21:53.000]  去悔改、去回轉
[00:21:53.000 --> 00:21:57.000]  有有有
[00:21:57.000 --> 00:21:59.000]  神會因為他的憐憫
[00:21:59.000 --> 00:22:01.000]  去赦免我們每一個人所犯的罪
[00:22:01.000 --> 00:22:05.000]  等我們回轉
[00:22:05.000 --> 00:22:07.000]  好像等那群犯罪的百姓
[00:22:07.000 --> 00:22:09.000]  重新回轉
[00:22:09.000 --> 00:22:11.000]  和他們的心意再一次對齊
[00:22:11.000 --> 00:22:15.000]  原來祈禱的無力感
[00:22:15.000 --> 00:22:17.000]  是源自於我們錯誤地將上帝的信實
[00:22:17.000 --> 00:22:19.000]  等同於我們可以看到的結果
[00:22:19.000 --> 00:22:25.000]  祈禱不只是要我們
[00:22:25.000 --> 00:22:27.000]  改變這個環境
[00:22:27.000 --> 00:22:29.000]  更加是求神
[00:22:29.000 --> 00:22:31.000]  去改變我們的心
[00:22:31.000 --> 00:22:33.000]  讓我們能夠對齊
[00:22:33.000 --> 00:22:35.000]  祂的心意
[00:22:35.000 --> 00:22:39.000]  原來再一次為社會祈禱
[00:22:39.000 --> 00:22:41.000]  不單單因為
[00:22:41.000 --> 00:22:43.000]  我住在香港
[00:22:43.000 --> 00:22:45.000]  我住在這個地方
[00:22:45.000 --> 00:22:47.000]  而是神同樣很愛這個地方
[00:22:47.000 --> 00:22:51.000]  讓我們繼續為香港這個地方守望
[00:22:53.000 --> 00:22:55.000]  真正站在破口上
[00:22:55.000 --> 00:22:57.000]  是要像但義理那樣
[00:22:57.000 --> 00:22:59.000]  從對環境的結果執著
[00:22:59.000 --> 00:23:01.000]  轉向對上帝公義、憐憫、認罪的懇求
[00:23:01.000 --> 00:23:07.000]  從而能夠將我們和神的心意對齊
[00:23:07.000 --> 00:23:09.000]  參與祂的救贖計劃
[00:23:09.000 --> 00:23:11.000]  像但義理一樣
[00:23:11.000 --> 00:23:13.000]  透過禱告
[00:23:13.000 --> 00:23:15.000]  去參與神的計劃
[00:23:15.000 --> 00:23:17.000]  真正有力量的
[00:23:17.000 --> 00:23:19.000]  是我們能夠
[00:23:19.000 --> 00:23:21.000]  在這次的禱告中
[00:23:21.000 --> 00:23:23.000]  真正有力量的
[00:23:23.000 --> 00:23:25.000]  代禱是帶著一份謙卑
[00:23:25.000 --> 00:23:27.000]  將自己都視為
[00:23:27.000 --> 00:23:29.000]  這個群體的一份子
[00:23:29.000 --> 00:23:31.000]  承認大家都有做得不好
[00:23:31.000 --> 00:23:33.000]  或跌倒的時候
[00:23:33.000 --> 00:23:35.000]  不是說他們有問題
[00:23:35.000 --> 00:23:37.000]  而是我們一起都向神承認
[00:23:37.000 --> 00:23:39.000]  我們都很需要你的憐憫
[00:23:39.000 --> 00:23:41.000]  和寬恕
[00:23:41.000 --> 00:23:43.000]  其實有時候
[00:23:43.000 --> 00:23:45.000]  我們可能都活在
[00:23:45.000 --> 00:23:47.000]  罪裡面
[00:23:47.000 --> 00:23:49.000]  但我們不會覺得自己犯罪
[00:23:49.000 --> 00:23:51.000]  或者你會覺得
[00:23:51.000 --> 00:23:53.000]  我不敢說出來
[00:23:53.000 --> 00:23:55.000]  我覺得很羞恥
[00:23:55.000 --> 00:23:59.000]  以前的以色列人都是這樣
[00:23:59.000 --> 00:24:01.000]  犯了罪很久
[00:24:01.000 --> 00:24:03.000]  但從來沒有回轉
[00:24:03.000 --> 00:24:05.000]  但事實是
[00:24:05.000 --> 00:24:07.000]  唯有我們願意認罪
[00:24:07.000 --> 00:24:09.000]  我們才可以悔改
[00:24:09.000 --> 00:24:11.000]  再一次對正神的心意
[00:24:11.000 --> 00:24:13.000]  走回神的心意裡
[00:24:13.000 --> 00:24:15.000]  一個正確的道路上
[00:24:15.000 --> 00:24:17.000]  認罪不是因為我們有什麼資格
[00:24:17.000 --> 00:24:19.000]  去求赦免
[00:24:19.000 --> 00:24:21.000]  而神就是一個願意憐憫我們
[00:24:21.000 --> 00:24:23.000]  願意原諒我們的神
[00:24:23.000 --> 00:24:31.000]  香港這個地方
[00:24:31.000 --> 00:24:33.000]  可能曾經令你失望過
[00:24:33.000 --> 00:24:35.000]  或者還有很多問題
[00:24:35.000 --> 00:24:37.000]  例如貧富懸殊
[00:24:37.000 --> 00:24:39.000]  不公平的事
[00:24:39.000 --> 00:24:41.000]  不公義的事
[00:24:41.000 --> 00:24:43.000]  每天都好像在發生
[00:24:43.000 --> 00:24:45.000]  作為基督徒
[00:24:45.000 --> 00:24:47.000]  我們不需要看著環境何時改變
[00:24:47.000 --> 00:24:49.000]  而是我們要相信上帝的
[00:24:49.000 --> 00:24:51.000]  應許和信實
[00:24:51.000 --> 00:24:53.000]  我記得我在學校
[00:24:53.000 --> 00:24:55.000]  和一個朋友談
[00:24:55.000 --> 00:24:57.000]  我們繼續為社會祈禱
[00:24:57.000 --> 00:24:59.000]  一件事
[00:24:59.000 --> 00:25:01.000]  我跟他說
[00:25:01.000 --> 00:25:03.000]  神提醒我要為這個社會祈禱
[00:25:03.000 --> 00:25:05.000]  所以我祈禱後
[00:25:05.000 --> 00:25:07.000]  我哭了一天
[00:25:07.000 --> 00:25:09.000]  我為香港這個地方流淚
[00:25:09.000 --> 00:25:11.000]  我的朋友聽到我講之後
[00:25:11.000 --> 00:25:13.000]  他笑笑口跟我說
[00:25:13.000 --> 00:25:15.000]  你還會為這個地方流淚嗎?
[00:25:15.000 --> 00:25:17.000]  流淚即是代表
[00:25:17.000 --> 00:25:19.000]  你對這個地方還有盼望
[00:25:19.000 --> 00:25:21.000]  我這些就不用了
[00:25:21.000 --> 00:25:23.000]  我早已絕望
[00:25:23.000 --> 00:25:25.000]  你也不需要找我
[00:25:25.000 --> 00:25:29.000]  或者你和我一樣
[00:25:29.000 --> 00:25:31.000]  可能你對這個地方也很失望
[00:25:31.000 --> 00:25:33.000]  但是
[00:25:33.000 --> 00:25:35.000]  很希望
[00:25:35.000 --> 00:25:37.000]  我們也不要放棄
[00:25:37.000 --> 00:25:39.000]  繼續為這個地方祈禱
[00:25:39.000 --> 00:25:41.000]  繼續為這個地方祈禱
[00:25:41.000 --> 00:25:43.000]  求神憐憫
[00:25:43.000 --> 00:25:45.000]  改變我們這個地方
[00:25:45.000 --> 00:25:47.000]  我們一起
[00:25:47.000 --> 00:25:49.000]  思琴上來
[00:25:49.000 --> 00:25:51.000]  我們以後會有
[00:25:51.000 --> 00:25:53.000]  安靜的時間
[00:25:53.000 --> 00:26:01.000]  或者
[00:26:01.000 --> 00:26:03.000]  在過去的裏面
[00:26:03.000 --> 00:26:05.000]  可能有些事
[00:26:05.000 --> 00:26:07.000]  也令你很失望
[00:26:07.000 --> 00:26:09.000]  說的可能不是
[00:26:09.000 --> 00:26:11.000]  可能不是社會
[00:26:11.000 --> 00:26:13.000]  或者是
[00:26:13.000 --> 00:26:15.000]  你自己的事
[00:26:15.000 --> 00:26:19.000]  可能你裏面
[00:26:19.000 --> 00:26:21.000]  已經有一份絕望在裏面
[00:26:21.000 --> 00:26:25.000]  你可以在這一刻
[00:26:25.000 --> 00:26:27.000]  去跟神說
[00:26:27.000 --> 00:26:41.000]  (安靜的音樂)
[00:26:41.000 --> 00:26:43.000]  又或者
[00:26:43.000 --> 00:26:45.000]  可能過去
[00:26:45.000 --> 00:26:47.000]  你一直都知道自己
[00:26:47.000 --> 00:26:49.000]  犯罪得罪神
[00:26:49.000 --> 00:26:51.000]  但是
[00:26:51.000 --> 00:26:53.000]  你沒有勇氣去跟上帝說
[00:26:55.000 --> 00:26:57.000]  因為你覺得
[00:26:57.000 --> 00:26:59.000]  很羞恥
[00:26:59.000 --> 00:27:03.000]  你不敢提
[00:27:03.000 --> 00:27:07.000]  你怕上帝會離開你
[00:27:07.000 --> 00:27:11.000]  但是在這裏
[00:27:11.000 --> 00:27:13.000]  我很想鼓勵大家
[00:27:13.000 --> 00:27:17.000]  可能我們真的有犯罪得罪神的時候
[00:27:17.000 --> 00:27:21.000]  但原來
[00:27:21.000 --> 00:27:23.000]  神仍然聽我們的禱告
[00:27:23.000 --> 00:27:25.000]  祂仍然願意寬恕我們
[00:27:25.000 --> 00:27:27.000]  祂仍然願意寬恕我們
[00:27:27.000 --> 00:27:29.000]  願意寬恕我們
[00:27:29.000 --> 00:27:41.000]  (安靜的音樂)
[00:27:41.000 --> 00:28:05.000]  (安靜的音樂)
[00:28:05.000 --> 00:28:33.000]  (安靜的音樂)
[00:28:33.000 --> 00:28:51.000]  (安靜的音樂)
[00:28:51.000 --> 00:28:53.000]  要在失望裏面
[00:28:53.000 --> 00:28:55.000]  找到希望
[00:28:55.000 --> 00:28:57.000]  很難吧
[00:29:01.000 --> 00:29:03.000]  看似沒有希望
[00:29:03.000 --> 00:29:07.000]  很困難的環境
[00:29:07.000 --> 00:29:11.000]  無能為力
[00:29:11.000 --> 00:29:13.000]  不知可以怎樣
[00:29:13.000 --> 00:29:21.000]  但神說
[00:29:21.000 --> 00:29:23.000]  祂一直都在
[00:29:23.000 --> 00:29:25.000]  祂一直都在
[00:29:25.000 --> 00:29:27.000]  祂看見你
[00:29:29.000 --> 00:29:31.000]  祂明白你的感受
[00:29:31.000 --> 00:29:59.000]  (安靜的音樂)
[00:29:59.000 --> 00:30:19.000]  (安靜的音樂)
[00:30:19.000 --> 00:30:47.000]  (安靜的音樂)
[00:30:47.000 --> 00:31:15.000]  (安靜的音樂)

