
[00:00:00.000 --> 00:00:04.440]   Well, hello, hello, hello.
[00:24:41.000 --> 00:24:44.560]   Like, what's up with that?
[00:24:44.560 --> 00:24:51.120]   Now singing, if you think about singing, it's actually something quite vulnerable.
[00:24:51.120 --> 00:24:55.720]   I'd be a little bit scared if I needed to start singing here right now.
[00:24:55.720 --> 00:24:56.720]   I might do it.
[00:24:56.720 --> 00:24:58.440]   No, I'm just kidding.
[00:24:58.440 --> 00:25:01.800]   Everybody gets scared.
[00:25:01.800 --> 00:25:02.880]   It depends on the song.
[00:25:02.880 --> 00:25:05.720]   There might be a song I'm comfortable singing.
[00:25:05.720 --> 00:25:12.480]   But if you think about it, when we sing, we're really expressing things from our hearts.
[00:25:12.480 --> 00:25:14.400]   And the classical thing would be the love song.
[00:25:14.400 --> 00:25:19.880]   A boy or girl wants to express their love for their beloved.
[00:25:19.880 --> 00:25:24.440]   And maybe they write a song and then at night, in the whole big building complex, they're
[00:25:24.440 --> 00:25:29.280]   downstairs with an amp and they're playing the guitar and start singing to their love
[00:25:29.280 --> 00:25:35.360]   and everybody's annoyed except for the person he's singing to or she is singing to.
[00:25:35.360 --> 00:25:39.920]   And there's something about words and music that somehow express things differently than
[00:25:39.920 --> 00:25:43.040]   if it's just words.
[00:25:43.040 --> 00:25:47.400]   And I find it interesting that God desires his people to sing.
[00:25:47.400 --> 00:25:55.320]   Not every religion has really singing as a focal point in their practices and their spirituality.
[00:25:55.320 --> 00:26:02.200]   And on one occasion, I wrote a song, the only song I've ever written, and it was a song
[00:26:02.200 --> 00:26:05.100]   for my father.
[00:26:05.100 --> 00:26:09.960]   My father in 2006 was diagnosed with cancer.
[00:26:09.960 --> 00:26:17.320]   And Christmas was coming up and we knew that this would probably be his last Christmas
[00:26:17.320 --> 00:26:18.840]   unless God does a miracle.
[00:26:18.840 --> 00:26:22.520]   Now, Christmas was always special and we all, as a whole family, got together.
[00:26:22.520 --> 00:26:27.440]   We were living all over the world as a family.
[00:26:27.440 --> 00:26:29.520]   And so I worked with a youth.
[00:26:29.520 --> 00:26:32.200]   I was in Germany at the time working in a youth group.
[00:26:32.200 --> 00:26:33.680]   One of my youth, he was a rapper.
[00:26:33.680 --> 00:26:36.560]   He actually had a contract with a label.
[00:26:36.560 --> 00:26:43.560]   So he helped me build a beat on Fruity Loops, whatever that is.
[00:26:43.560 --> 00:26:45.960]   And so it's an R&B song.
[00:26:45.960 --> 00:26:51.240]   And so I wrote some lyrics to express to my father what he meant to me.
[00:26:51.240 --> 00:26:55.640]   Now the lyrics are not particularly good, but they were the right lyrics for that moment.
[00:26:55.640 --> 00:27:07.920]   So I want to share some with you.
[00:27:07.920 --> 00:27:11.980]   Okay I'll sing the chorus, but I will not sing the other part.
[00:27:11.980 --> 00:27:15.400]   So it says, "The first memory of you and me playing.
[00:27:15.400 --> 00:27:18.320]   It was me behind the door daily waiting.
[00:27:18.320 --> 00:27:22.280]   I wanted to scare you every time when you came home.
[00:27:22.280 --> 00:27:23.640]   Never feeling alone.
[00:27:23.640 --> 00:27:28.120]   I feel safe and secure knowing you love me whatever I do.
[00:27:28.120 --> 00:27:34.120]   You made me into the man that I am today.
[00:27:34.120 --> 00:27:38.840]   You told me all about Jesus the Lord and Savior that changed my life and taught me the right
[00:27:38.840 --> 00:27:40.320]   behavior.
[00:27:40.320 --> 00:27:42.200]   You gave me so much more, more than I needed.
[00:27:42.200 --> 00:27:43.680]   Now it's time for me to give it back.
[00:27:43.680 --> 00:27:44.680]   Hope you feel it."
[00:27:44.680 --> 00:27:50.840]   And then, I don't know if I can sing it now.
[00:27:50.840 --> 00:27:54.000]   Thank you, thank you dad for being.
[00:27:54.000 --> 00:27:57.720]   You were not perfect, but the perfect one for me.
[00:27:57.720 --> 00:28:03.760]   Thank you always believing, always seeing the good side of me.
[00:28:03.760 --> 00:28:04.760]   Thank you.
[00:28:04.760 --> 00:28:11.480]   And so it goes on.
[00:28:11.480 --> 00:28:13.680]   Now I was not going to do that.
[00:28:13.680 --> 00:28:15.880]   You guys made me do it.
[00:28:15.880 --> 00:28:19.400]   How dare you?
[00:28:19.400 --> 00:28:26.680]   But you know, as we were sitting there and I was singing the recording, I played the
[00:28:26.680 --> 00:28:30.800]   CD, my whole family was tearing up.
[00:28:30.800 --> 00:28:34.880]   Because the words plus the music, they just gave expression.
[00:28:34.880 --> 00:28:39.120]   I was able to narrate back to my father who he was.
[00:28:39.120 --> 00:28:42.320]   He was the one who pretended like he's scared every time he walks through the door because
[00:28:42.320 --> 00:28:45.560]   I scared him as a little kid.
[00:28:45.560 --> 00:28:49.800]   He was the one who made me feel safe and secure that I knew it didn't matter what I did, he
[00:28:49.800 --> 00:28:50.800]   loved me.
[00:28:50.800 --> 00:28:53.560]   He was the one who told me about Jesus.
[00:28:53.560 --> 00:28:55.840]   So I'm just telling him and expressing my thanks.
[00:28:55.840 --> 00:28:59.800]   You know, in this instance, just words would have not done it.
[00:28:59.800 --> 00:29:00.800]   It needed a song.
[00:29:00.800 --> 00:29:10.320]   But now when we think of God, how much more has God done in our lives?
[00:29:10.320 --> 00:29:15.660]   And through song, we can also narrate back to God who he is.
[00:29:15.660 --> 00:29:21.120]   And we can bring expression with our whole being, not just our intellect, but with our
[00:29:21.120 --> 00:29:27.560]   emotions and feelings and all of that, we can express our worship, our praise, our gratitude
[00:29:27.560 --> 00:29:31.200]   to God.
[00:29:31.200 --> 00:29:38.600]   So our singing to the Lord offers us a way to give expression to our feelings, emotions,
[00:29:38.600 --> 00:29:45.680]   and mood where we can say to God what we cannot simply say through words alone.
[00:29:45.680 --> 00:29:50.120]   So the psalmist calls us to sing to the Lord, you know, to come before him with all that
[00:29:50.120 --> 00:29:52.040]   we have and to give him praise.
[00:29:52.040 --> 00:29:57.440]   And in some way, it's also the giving of all of ourselves, you know, because we're not
[00:29:57.440 --> 00:30:02.680]   just giving him our intellect, but we're giving him everything, all of us, you know, in our
[00:30:02.680 --> 00:30:06.320]   worship and praise.
[00:30:06.320 --> 00:30:09.200]   So God calls us to sing, and that's why we sing.
[00:30:09.200 --> 00:30:11.080]   That's why we sing on Sundays.
[00:30:11.080 --> 00:30:15.160]   And we express with our emotions and feelings, you know, to God how much we love him and
[00:30:15.160 --> 00:30:16.160]   who he is.
[00:30:16.160 --> 00:30:17.880]   But there's a second part I want to get to.
[00:30:17.880 --> 00:30:18.880]   What do we sing about?
[00:30:18.880 --> 00:30:21.440]   You know, what's the content?
[00:30:21.440 --> 00:30:24.640]   Actually verse two and three also give us a little detail on that.
[00:30:24.640 --> 00:30:28.360]   So in verse two, it says, "Sing to the Lord, praise his name, proclaim his salvation day
[00:30:28.360 --> 00:30:35.440]   after day, declare his glory among the nations, his marvelous deed among all peoples."
[00:30:35.440 --> 00:30:39.520]   So to praise the name means to enhance someone's reputation.
[00:30:39.520 --> 00:30:42.680]   It's like if I say, "June, she's incredible.
[00:30:42.680 --> 00:30:46.080]   Do you know what an amazing teacher she is in K4C?"
[00:30:46.080 --> 00:30:47.560]   Like, wow.
[00:30:47.560 --> 00:30:52.200]   And if I would say that and she's not a teacher or she's not a good teacher, then it wouldn't
[00:30:52.200 --> 00:30:53.560]   be really meaningful.
[00:30:53.560 --> 00:30:58.680]   But because she really is a good teacher, you know, so my praise has meaning.
[00:30:58.680 --> 00:30:59.680]   It has substance.
[00:30:59.680 --> 00:31:01.280]   It means something.
[00:31:01.280 --> 00:31:11.080]   And so when we praise the name of God, when we praise his name, we're enhancing his reputation.
[00:31:11.080 --> 00:31:15.640]   We're saying how incredible, how amazing God is.
[00:31:15.640 --> 00:31:17.880]   And there's two ways here that we do it.
[00:31:17.880 --> 00:31:24.200]   First, we proclaim his salvation day after day.
[00:31:24.200 --> 00:31:25.600]   So we tell of him.
[00:31:25.600 --> 00:31:29.240]   For Israel, this would have meant to talk about the Exodus, the first one and also the
[00:31:29.240 --> 00:31:34.920]   second one, and his amazing saving work and the history of the people of God.
[00:31:34.920 --> 00:31:37.160]   You know, for us, of course, it has to do with Jesus.
[00:31:37.160 --> 00:31:42.520]   We're talking about Jesus and what he has done and how he has saved us, how he has forgiven
[00:31:42.520 --> 00:31:46.760]   us, how he's given us a new life, how he's transforming us, how he's working things out
[00:31:46.760 --> 00:31:50.160]   for the good and leads us into purposes.
[00:31:50.160 --> 00:31:53.400]   And we're just, you know, proclaiming that.
[00:31:53.400 --> 00:31:57.240]   It's his saving work as we're singing.
[00:31:57.240 --> 00:32:02.920]   And again, it's based on real things, you know, and we're enhancing his reputation.
[00:32:02.920 --> 00:32:08.680]   And then secondly, it says, it talks about declaring God's glory.
[00:32:08.680 --> 00:32:13.160]   Now, what in the world does that mean?
[00:32:13.160 --> 00:32:17.520]   So to declare God's glory means to speak of wonders, his work as creator.
[00:32:17.520 --> 00:32:20.400]   It means to speak of God as king.
[00:32:20.400 --> 00:32:21.400]   He is sovereign.
[00:32:21.400 --> 00:32:22.600]   He is ruler.
[00:32:22.600 --> 00:32:25.440]   Of course, God is savior.
[00:32:25.440 --> 00:32:31.260]   Now what's interesting that the Hebrew word for glory that's used here, "kabod," is related
[00:32:31.260 --> 00:32:35.880]   to glorify, to verb, "kavad," which really means to be heavy.
[00:32:35.880 --> 00:32:38.280]   Actually, it's also used to talk about being fat.
[00:32:38.280 --> 00:32:39.280]   Interesting, right?
[00:32:39.280 --> 00:32:41.920]   You're like, "Glory and being fat?
[00:32:41.920 --> 00:32:44.200]   Like how does that fit together?"
[00:32:44.200 --> 00:32:51.200]   Well, what it's about is about that the one we're giving glory to because he has weight.
[00:32:51.200 --> 00:32:52.200]   He's weighty.
[00:32:52.200 --> 00:32:53.400]   He has importance.
[00:32:53.400 --> 00:32:54.840]   He doesn't lack substance.
[00:32:54.840 --> 00:32:57.680]   He's not easily just blown away.
[00:32:57.680 --> 00:32:59.760]   And so this is part of the concept of glory.
[00:32:59.760 --> 00:33:06.600]   So to declare God's glory means to declare God's substance, his weightiness, his significance
[00:33:06.600 --> 00:33:15.840]   among all people because he is the only one, you know, who has this glory to this level.
[00:33:15.840 --> 00:33:24.280]   He's the most weighty, the most important, the most worthy God.
[00:33:24.280 --> 00:33:32.240]   And so in our singing, we proclaim and we declare God's glory because he has substance.
[00:33:32.240 --> 00:33:38.480]   He has, as I was sharing with this example with June, he is the creator.
[00:33:38.480 --> 00:33:39.480]   He is the savior.
[00:33:39.480 --> 00:33:41.120]   He has the power to do that.
[00:33:41.120 --> 00:33:42.560]   Nobody else can do that.
[00:33:42.560 --> 00:33:46.000]   There's nobody else who deserves this kind of praise or glory.
[00:33:46.000 --> 00:33:48.120]   So we praise God in this way.
[00:33:48.120 --> 00:33:49.840]   We declare him glory.
[00:33:49.840 --> 00:33:55.480]   Now, the psalmist also says, "Sing to the Lord a new song."
[00:33:55.480 --> 00:33:57.440]   Now what's with this new song?
[00:33:57.440 --> 00:34:00.360]   What does that all, you know, what does that mean?
[00:34:00.360 --> 00:34:06.480]   Well, there's a need for a new song because God has done something new.
[00:34:06.480 --> 00:34:08.480]   And so that's why we need to sing a new song.
[00:34:08.480 --> 00:34:10.320]   We need to bring God praise.
[00:34:10.320 --> 00:34:12.640]   Again, that's that revelation.
[00:34:12.640 --> 00:34:14.120]   God has done something new.
[00:34:14.120 --> 00:34:17.040]   And then now we praise him.
[00:34:17.040 --> 00:34:23.320]   And again, the appropriate response is to even write a new song, to give him praise,
[00:34:23.320 --> 00:34:25.680]   to sing it out to him.
[00:34:25.680 --> 00:34:31.680]   And it's, you know, it's amazing because a lot of times when these new songs arrive,
[00:34:31.680 --> 00:34:36.120]   it's actually in a season when stuff has been very difficult and heavy.
[00:34:36.120 --> 00:34:39.600]   That we needed deliverance, that we needed his help, that we needed his mercy, that we
[00:34:39.600 --> 00:34:43.560]   needed his grace, that we needed him to act in our lives, you know, so that something
[00:34:43.560 --> 00:34:45.880]   changes.
[00:34:45.880 --> 00:34:50.160]   And then he does.
[00:34:50.160 --> 00:34:53.880]   And then there's a reason to sing him a new song.
[00:34:53.880 --> 00:35:00.200]   So we worship God with the new songs because God always, is always doing new and good things
[00:35:00.200 --> 00:35:02.200]   in our lives.
[00:35:02.200 --> 00:35:09.240]   He's always doing new and good things in our lives.
[00:35:09.240 --> 00:35:17.400]   So one of the practices that I do is once a week, sometimes every two weeks or so, I
[00:35:17.400 --> 00:35:23.400]   do try to write down how God has been good.
[00:35:23.400 --> 00:35:29.000]   And one time I read a challenge that was like, don't just write like five things or 10 things,
[00:35:29.000 --> 00:35:30.560]   because that's, you know, you'll write the same things.
[00:35:30.560 --> 00:35:31.560]   Thanks God that I'm breathing.
[00:35:31.560 --> 00:35:34.580]   You know, thank God that I'm...
[00:35:34.580 --> 00:35:35.580]   Write down 30.
[00:35:36.280 --> 00:35:42.760]   You know, 30 ways of how God has been good to you in this past week.
[00:35:42.760 --> 00:35:46.880]   And it's incredible when I do that, there's so many things that I forgot about or didn't
[00:35:46.880 --> 00:35:47.880]   notice.
[00:35:47.880 --> 00:35:53.840]   You know, and again, it's a way to renew our worship of him, to strengthen our worship
[00:35:53.840 --> 00:35:58.400]   because we see that he does new things every day.
[00:35:58.400 --> 00:36:03.760]   And there's a couple of verses I want to share with you from Limitations 22 and 23, and it
[00:36:03.760 --> 00:36:04.760]   says this.
[00:36:04.760 --> 00:36:08.520]   "The steadfast love of the Lord never ceases.
[00:36:08.520 --> 00:36:11.520]   His mercies never come to an end.
[00:36:11.520 --> 00:36:13.540]   They are new every morning.
[00:36:13.540 --> 00:36:16.420]   Great is your faithfulness."
[00:36:16.420 --> 00:36:18.280]   New mercies every morning.
[00:36:18.280 --> 00:36:24.760]   Every day God is doing something and showing us, is being good to us in new and fresh ways.
[00:36:24.760 --> 00:36:31.960]   We always have reason for new praise, for new worship, because God is good every day,
[00:36:31.960 --> 00:36:37.120]   doing new things, showing you his love, guiding you, showing you his care, providing for you,
[00:36:37.120 --> 00:36:38.760]   whatever it may be.
[00:36:38.760 --> 00:36:42.400]   And so he deserves our praise.
[00:36:42.400 --> 00:36:48.920]   Now let me highlight to you a theme that actually runs through most of the song.
[00:36:48.920 --> 00:36:56.240]   In verse 3, it says, "Declare his glory among the nations, his marvelous deeds among all
[00:36:56.240 --> 00:36:57.240]   peoples."
[00:36:57.240 --> 00:37:03.600]   So our praise is not just meant to be sung here on a Sunday morning, but it's actually
[00:37:03.600 --> 00:37:08.680]   meant to be sung among all the nations, among all peoples.
[00:37:08.680 --> 00:37:13.880]   We're supposed to proclaim of his salvation, you know, declare his glory and his goodness.
[00:37:13.880 --> 00:37:15.880]   And I was like, "How do you do that?
[00:37:15.880 --> 00:37:16.880]   You know, what does that look like?"
[00:37:16.880 --> 00:37:20.120]   It's like, do you, like when you're at work, do you like start singing?
[00:37:20.120 --> 00:37:24.560]   Like, you know, in the middle of the meeting, you stand up and like, what does it look like?
[00:37:24.560 --> 00:37:29.840]   Of course we can talk about that, but the Olympics actually gave me an example.
[00:37:29.840 --> 00:37:35.800]   So I want to share with you a photo of Yemisi.
[00:37:35.800 --> 00:37:41.080]   So this is a German gold medalist in the shot put.
[00:37:41.080 --> 00:37:42.640]   And it was really surprising.
[00:37:42.640 --> 00:37:45.080]   Nobody was expecting it.
[00:37:45.080 --> 00:37:46.080]   And she ended up winning.
[00:37:46.080 --> 00:37:52.280]   So in one of her interviews in English, she actually praised God through song.
[00:37:52.280 --> 00:37:55.800]   And she's a gospel singer, so it was good.
[00:37:55.800 --> 00:38:01.920]   And then on German television, they asked her if she can sing more because they liked
[00:38:01.920 --> 00:38:02.920]   it.
[00:38:02.920 --> 00:38:08.300]   And so she got the whole like technical crew like clapping, and she was praising God and
[00:38:08.300 --> 00:38:10.240]   proclaiming his goodness.
[00:38:10.240 --> 00:38:14.840]   You know, in German, on the public TV station, it has the rights for the Olympics.
[00:38:14.840 --> 00:38:16.920]   You know, amazing.
[00:38:16.920 --> 00:38:19.440]   And then now it's making its rounds on social media.
[00:38:19.440 --> 00:38:27.200]   So she is proclaiming, you know, salvation and declaring God's glory among the nations,
[00:38:27.200 --> 00:38:28.960]   among all people.
[00:38:28.960 --> 00:38:33.320]   Amazing, incredible, and so sympathetic.
[00:38:33.320 --> 00:38:38.920]   You know, such a, you should look her up and then watch some of these, it's awesome.
[00:38:38.920 --> 00:38:48.080]   Now when we do that, it's actually meant to raise questions in other people's lives.
[00:38:48.080 --> 00:38:49.800]   What am I worshipping?
[00:38:49.800 --> 00:38:54.400]   Why is this person singing like this and talking about this stuff?
[00:38:54.400 --> 00:38:57.240]   Should I think about this?
[00:38:57.240 --> 00:39:02.800]   Do I need to consider that?
[00:39:02.800 --> 00:39:07.280]   And so then in verse four and five, it goes on, it says, "For great is the Lord, and most
[00:39:07.280 --> 00:39:08.280]   worthy of praise.
[00:39:08.280 --> 00:39:13.400]   He is to be feared above all gods, for all gods of the nations are idols, but the Lord
[00:39:13.400 --> 00:39:16.760]   made the heavens."
[00:39:16.760 --> 00:39:23.160]   So Israel singing proclaims the greatness, the power of God, his salvation, his ability
[00:39:23.160 --> 00:39:26.320]   to rescue, to change lives.
[00:39:26.320 --> 00:39:30.040]   And they're singing it not just when they gather, but they're singing it so that it's
[00:39:30.040 --> 00:39:31.480]   overheard.
[00:39:31.480 --> 00:39:38.440]   Our worship needs to overflow so that other people hear it.
[00:39:38.440 --> 00:39:44.440]   And then it's meant to make people think about what they worship.
[00:39:44.440 --> 00:39:49.400]   And here it talks about the idols, and that the idols are, what does it say?
[00:39:49.400 --> 00:39:54.600]   For all the gods of the nations are idols, but the Lord made the heavens.
[00:39:54.600 --> 00:39:59.040]   These other so-called gods and things that we're worshipping, they don't measure up.
[00:39:59.040 --> 00:40:01.200]   They're not worth our worship and our praise.
[00:40:01.200 --> 00:40:03.680]   They're not worth dedicating our lives to.
[00:40:03.680 --> 00:40:08.440]   Now for us, today, of course, that can also mean literally idols, but it can also mean
[00:40:08.440 --> 00:40:16.240]   like worshipping success, or worshipping pleasure, or whatever it is.
[00:40:16.240 --> 00:40:19.420]   And it doesn't measure up compared to God.
[00:40:19.420 --> 00:40:24.840]   And so our worship is meant to raise this question among other people, what am I worshipping,
[00:40:24.840 --> 00:40:26.320]   and is it really worth it?
[00:40:26.320 --> 00:40:31.920]   And of course, it's also an invitation for the nations and for all God's people to worship
[00:40:31.920 --> 00:40:36.360]   God and to experience him, to know him, that he's the one that's powerful, and he's the
[00:40:36.360 --> 00:40:40.160]   one that can change our circumstances, who can transform our lives.
[00:40:40.160 --> 00:40:44.880]   And so there's actually this call to worship to the nations is in the next part, verse
[00:40:44.880 --> 00:40:45.880]   7 through 10.
[00:40:45.880 --> 00:40:49.720]   "Ascribe to the Lord all your families and nations.
[00:40:49.720 --> 00:40:51.600]   Ascribe to the Lord glory and strength.
[00:40:51.600 --> 00:40:53.920]   Ascribe to the Lord the glory due to his name.
[00:40:53.920 --> 00:40:56.960]   Bring an offering and come into his courts.
[00:40:56.960 --> 00:41:00.000]   Worship the Lord in the splendor of his holiness.
[00:41:00.000 --> 00:41:02.400]   Tremble before him, all the earth.
[00:41:02.400 --> 00:41:07.200]   Say among the nations, 'The Lord reigns.'"
[00:41:07.200 --> 00:41:13.560]   So this call to the nations to give to the Lord, or ascribe to the Lord and worship for
[00:41:13.560 --> 00:41:17.840]   him, actually would have been shocking to Israel.
[00:41:17.840 --> 00:41:21.380]   Because if you think about it, they just came out of captivity.
[00:41:21.380 --> 00:41:26.040]   And now God is inviting all the people to come and worship, to come into the temple.
[00:41:26.040 --> 00:41:28.240]   That's what this picture, what the psalm is picturing.
[00:41:28.240 --> 00:41:35.000]   It's inviting foreigners to come into the temple and to worship like Israel worships.
[00:41:35.000 --> 00:41:38.680]   And the reason for that is God's heart for all people.
[00:41:38.680 --> 00:41:44.720]   Because he desires for all to know him, to experience his goodness and to worship him.
[00:41:44.720 --> 00:41:50.280]   And so we worship God because God's heart is for all peoples, from all nations to worship
[00:41:50.280 --> 00:41:55.720]   him and to experience his salvation and goodness in their lives.
[00:41:55.720 --> 00:42:01.720]   And that should also actually move us to worship and renew and strengthen our worship.
[00:42:01.720 --> 00:42:05.080]   God wants to touch other people's lives.
[00:42:05.080 --> 00:42:08.120]   He wants to bring other people in to worship him.
[00:42:08.120 --> 00:42:10.080]   He doesn't want the worship just to be contained here.
[00:42:10.080 --> 00:42:16.840]   He wants it to flow over into Yuen Long and into the city of Hong Kong and beyond.
[00:42:16.840 --> 00:42:21.120]   Because he wants other people to know him, to know his goodness and to worship and to
[00:42:21.120 --> 00:42:23.880]   praise him.
[00:42:23.880 --> 00:42:29.880]   And so God can reveal us his heart and that can lead us to praise him.
[00:42:29.880 --> 00:42:33.480]   God is not just a God for some people, he's God for all people.
[00:42:33.480 --> 00:42:39.680]   And that leads us into praising and worshiping him.
[00:42:39.680 --> 00:42:44.360]   And then the final reason that I want to look at with you for praising and worshiping God
[00:42:44.360 --> 00:42:48.400]   and how we can also renew our worship is given in verse 13.
[00:42:48.400 --> 00:42:55.680]   It says this, "Let all creation rejoice before the Lord, for he comes, he comes to judge
[00:42:55.680 --> 00:42:56.680]   the earth.
[00:42:56.680 --> 00:43:01.080]   He will judge the world in righteousness and the peoples in his faithfulness."
[00:43:01.080 --> 00:43:10.240]   Now, the thing about God is that he has come in history over and over again to meet his
[00:43:10.240 --> 00:43:12.880]   people, to deliver them, to provide for them.
[00:43:12.880 --> 00:43:20.120]   And of course, he has come through Jesus, which the psalm is also looking ahead to,
[00:43:20.120 --> 00:43:28.000]   to inaugurate the kingdom of God, to bring his salvation, his redemption to people.
[00:43:28.000 --> 00:43:34.240]   But from the New Testament, we also know that Jesus is coming again to judge and to rule
[00:43:34.240 --> 00:43:36.360]   the earth.
[00:43:36.360 --> 00:43:38.560]   And it's interesting because that's a reason for rejoicing.
[00:43:38.560 --> 00:43:42.920]   Like usually, when we think of judgment, we don't think of it as something good.
[00:43:42.920 --> 00:43:45.080]   But I think with God is he's a righteous judge.
[00:43:45.080 --> 00:43:46.640]   He judges fairly.
[00:43:46.640 --> 00:43:48.760]   He judges correctly.
[00:43:48.760 --> 00:43:57.080]   And for those of us who know God, we can stand in Jesus' righteousness before him.
[00:43:57.080 --> 00:44:03.600]   And we can stand and we can enjoy his new creation where he makes all things whole,
[00:44:03.600 --> 00:44:07.720]   where he sets all things right, where he brings about complete justice, where his work of
[00:44:07.720 --> 00:44:11.600]   redemption is completed.
[00:44:11.600 --> 00:44:14.080]   And so that's another reason why we worship God.
[00:44:14.080 --> 00:44:20.160]   We look ahead into the future, praise Jesus because he comes again to set everything right
[00:44:20.160 --> 00:44:23.640]   and to treat everyone fair.
[00:44:23.640 --> 00:44:28.000]   Because that's the God that we serve, who has the power to do it, to complete his work
[00:44:28.000 --> 00:44:35.460]   that he's begun, to wipe away every tear, to bring complete wholeness where there has
[00:44:35.460 --> 00:44:45.480]   been brokenness in our lives and this world has been destroyed and impacted by sin.
[00:44:45.480 --> 00:44:51.640]   So I want to invite the worship team to come up.
[00:44:51.640 --> 00:45:01.520]   And I actually want to invite right now all of us to take some time to prayerfully reflect.
[00:45:01.520 --> 00:45:08.220]   Because at the beginning I asked the question, how can we renew, strengthen, deepen our worship
[00:45:08.220 --> 00:45:10.440]   of God?
[00:45:10.440 --> 00:45:14.100]   And I asked, where are you on this journey?
[00:45:14.100 --> 00:45:16.780]   What is your worship looking like?
[00:45:16.780 --> 00:45:22.120]   And so I just want to give this time right now to connect with God, for him to reveal
[00:45:22.120 --> 00:45:29.040]   himself to you, to speak to you about who he is, what he has done.
[00:45:29.040 --> 00:45:36.360]   And I want to especially encourage also those of us who maybe it's been right now tough
[00:45:36.360 --> 00:45:43.480]   and you're struggling, because we serve a God who comes again and again and again to
[00:45:43.480 --> 00:45:54.100]   meet his people, to powerfully work in their lives, to bring hope that change circumstances,
[00:45:54.100 --> 00:46:01.100]   to bring healing, to give strength and grace for whatever it is that we're facing.
[00:46:01.100 --> 00:46:13.240]   And so we worship a God who is always working, whose mercies in our lives are new every morning.
[00:46:13.240 --> 00:46:20.280]   So just want to open up this time to just talk with God, pray, and then in a little
[00:46:20.280 --> 00:46:25.560]   while all pray for us and then we'll sing to the Lord.

