
[00:00:00.000 --> 00:00:04.200]  我今天很興奮,因為今天是Vision Sunday
[00:32:16.000 --> 00:32:22.000]  (Pastor Tim)但當有人來向你分享這個福音的時候,其實他們首先已經踏出了他們的安殊區
[00:32:22.000 --> 00:32:33.000]  (Pastor Tim)所以我相信神呼召我們要踏出我們的安殊區,慰勞我們成事的下一代
[00:32:33.000 --> 00:32:43.000]  (Pastor Tim)我們唯有當我們願意付出,去犧牲的時候,才能夠做得到
[00:32:44.000 --> 00:32:46.000]  (Pastor Tim)以致我們可以得著這個更加燦爛的未來
[00:32:46.000 --> 00:32:56.000]  (Pastor Tim)剛才Pastor Ivan他來形容夢想的圖畫
[00:32:56.000 --> 00:33:09.000]  (Pastor Tim)就是這些年輕人在神裏面找到他們的身份,找到他們的價值,這個美麗的圖畫和將來
[00:33:10.000 --> 00:33:12.000]  (Pastor Tim)所以神正在呼喚我們這個教會群體,進入這個異象裏面
[00:33:12.000 --> 00:33:24.000]  (Pastor Tim)我們可以怎樣來回應呢?
[00:33:24.000 --> 00:33:27.000]  (Pastor Tim)我們不知道
[00:33:27.000 --> 00:33:34.000]  (Pastor Tim)我們有些想了一些我們可能可以做的事
[00:33:35.000 --> 00:33:38.000]  (Pastor Tim)但我們也明白到這是一個未知的領域,不是我們想出所有的計劃策略就足夠
[00:33:38.000 --> 00:33:53.000]  (Pastor Tim)未知的領域代表著當我們進入,當我們走出去的時候,神會慢慢向我們開始去求救
[00:33:54.000 --> 00:33:55.000]  (Pastor Tim)我們可以做些什麼呢?
[00:33:55.000 --> 00:34:09.000]  (Pastor Tim)讓我分享一些我們可以幻想得到的事
[00:34:09.000 --> 00:34:16.000]  (Pastor Tim)我們能夠想像到的就是,當我們進入這個異象裏面
[00:34:16.000 --> 00:34:20.000]  (Pastor Tim)我們能夠想像到的就是,當我們進入這個異象裏面
[00:34:21.000 --> 00:34:23.000]  (Pastor Tim)我們能夠想像到的就是,我們在這裏去招聚我們中間的一些年青人
[00:34:23.000 --> 00:34:28.000]  (Pastor Tim)如果你是年青人,你在這裏的話,我們會很為你感到興奮
[00:34:28.000 --> 00:34:33.000]  (Pastor Tim)我們很想去聆聽,究竟你們心裏面在想些什麼
[00:34:33.000 --> 00:34:40.000]  (Pastor Tim)去聽一下你覺得這件事應該是怎樣的
[00:34:40.000 --> 00:34:47.000]  (Pastor Tim)我們去想像,去建立一個給年青人的群體
[00:34:48.000 --> 00:34:50.000]  (Pastor Tim)去想像,去建立一個給年青人的群體
[00:34:50.000 --> 00:34:56.000]  (Pastor Tim)讓這個群體繼續成長
[00:34:56.000 --> 00:35:01.000]  (Pastor Tim)讓這個群體慢慢變成我們第三堂的崇拜
[00:35:01.000 --> 00:35:10.000]  (Pastor Tim)我們能夠想像到,之後會有一些啟發,是專門為這個年齡層的人而設的
[00:35:11.000 --> 00:35:13.000]  (Pastor Tim)我們能夠想像到,之後會有一些啟發,是專門為這個年齡層的人而設的
[00:35:13.000 --> 00:35:23.000]  (Pastor Tim)但我們同時不會將這些計劃完全抓得很緊
[00:35:23.000 --> 00:35:27.000]  (Pastor Tim)我們會讓神的靈繼續來引導我們
[00:35:27.000 --> 00:35:34.000]  (Pastor Tim)但當神的靈真的來引導我們的時候,我們就要果斷地來回應
[00:35:35.000 --> 00:35:37.000]  (Pastor Tim)就像工人或商人一樣,要果斷地來回應,擺上一切來找到寶藏
[00:35:37.000 --> 00:35:54.000]  (Pastor Tim)教授,我非常興奮地和你一起踏入這個無孝的季節
[00:35:54.000 --> 00:36:00.000]  (Pastor Tim)教授,我們在這個節目中非常開心,可以在這個未知的領域的季節中,一起找到寶藏
[00:36:00.000 --> 00:36:02.000]  (Pastor Tim)我們可以一起上這條船
[00:36:02.000 --> 00:36:20.000]  (Pastor Tim)我相信神會給予我們啟示,甚至是一些我們未曾想像過,未曾做過的夢
[00:36:21.000 --> 00:36:23.000]  (Pastor Tim)我相信在這個未知的領域,除了第三堂崇拜,除了一個青年人的群體之外
[00:36:23.000 --> 00:36:29.000]  (Pastor Tim)可能神還有更加多的東西想和我們分享
[00:36:29.000 --> 00:36:35.000]  (Pastor Tim)但是要去領受到神給我們的這些計劃和夢想,我們才能夠做到
[00:36:35.000 --> 00:36:41.000]  (Pastor Tim)所以我們要繼續努力,繼續努力
[00:36:41.000 --> 00:36:47.000]  (Pastor Tim)我們會繼續努力,繼續努力
[00:36:47.000 --> 00:36:49.000]  (Pastor Tim)在領受到神給我們的這些計劃和夢想之前,我們首先要離開我們的碼頭,離開我們的港口
[00:36:49.000 --> 00:36:59.000]  (Pastor Tim)我們想邀請我們的敬拜隊回到台上
[00:36:59.000 --> 00:37:07.000]  (Pastor Tim)這不是一個在香港的歷史中,教會可以繼續輕輕鬆鬆,很安逸的時間
[00:37:08.000 --> 00:37:10.000]  (Pastor Tim)在我們的城市裏面,有很多的年輕人等著被福音捉摸他們的生命
[00:37:10.000 --> 00:37:20.000]  (Pastor Tim)如果教會只是停留在一個很安逸的狀態,一個很舒適的狀態,這些事永遠都不能夠發生
[00:37:20.000 --> 00:37:28.000]  (Pastor Tim)我們不能夠只做反應,我們需要去做反應
[00:37:28.000 --> 00:37:34.000]  (Pastor Tim)我們需要去做反應,我們需要去做反應
[00:37:35.000 --> 00:37:37.000]  (Pastor Tim)我們不能夠等事情發生了,才慢慢去回應,我們需要主動地對它出擊
[00:37:37.000 --> 00:37:49.000]  (Pastor Tim)所以這個時間不是一個我們可以繼續舒舒服服的時間
[00:37:49.000 --> 00:37:55.000]  (Pastor Tim)我也想做一樣東西,對我來說也不是很舒服
[00:37:55.000 --> 00:38:00.000]  (Pastor Tim)但是我是不會覺得對不起大家
[00:38:00.000 --> 00:38:03.000]  (Pastor Tim)或者我不會找藉口
[00:38:03.000 --> 00:38:05.000]  (Pastor Tim)我今天很想邀請大家,我們一起來帶著犧牲的去奉獻和回應
[00:38:05.000 --> 00:38:20.000]  (Pastor Tim)如果這是你今天第一次回來教會,我們平時不是這樣的
[00:38:20.000 --> 00:38:30.000]  (Pastor Tim)我們不是每個禮拜都叫大家這樣奉獻,你放心
[00:38:31.000 --> 00:38:33.000]  (Pastor Tim)但是今天我們去看看神的心意和我們分享的東西
[00:38:33.000 --> 00:38:48.000]  (Pastor Tim)透過大家所擺上的所奉獻的,我們可以很果斷地對它回應,神擺在我們心裡的事情
[00:38:48.000 --> 00:38:59.000]  (Pastor Tim)以致當那個機會來到的時候,我們就可以好好把握神給我們
[00:39:00.000 --> 00:39:02.000]  (Pastor Tim)所以你所擺上的是為了香港這個城市的下一代,下一代的基督徒
[00:39:02.000 --> 00:39:15.000]  (Pastor Tim)你所擺上的是為了當神來到,讓我們看到那個機會的時候,我們可以當機立斷地把握那個機會去回應
[00:39:15.000 --> 00:39:28.000]  (Pastor Tim)所以我現在邀請你來做一個投資在這個世界的投資
[00:39:29.000 --> 00:39:31.000]  (Pastor Tim)所以我很想邀請大家在這個城市裡投資
[00:39:31.000 --> 00:39:39.000]  (Pastor Tim)以及這個大家所投資在的群體裡
[00:39:39.000 --> 00:39:46.000]  (Pastor Tim)我們所有的一分一毫都是重要的
[00:39:46.000 --> 00:39:53.000]  (Pastor Tim)無論你今天可以擺上的是多少,那些都是重要的
[00:39:54.000 --> 00:39:56.000]  (Pastor Tim)對我來說最重要的是我們可以大家一起來去回應
[00:39:56.000 --> 00:40:08.000]  (Pastor Tim)我們可以一起去回應神給我們看到的東西
[00:40:08.000 --> 00:40:14.000]  (Pastor Tim)所以我邀請大家現在去奉獻去擺上
[00:40:14.000 --> 00:40:22.000]  (Pastor Tim)我想去說一些實際的事情,然後我再跟你們說一些實際的事情
[00:40:22.000 --> 00:40:24.000]  (Pastor Tim)然後我會為大家去禱告
[00:40:24.000 --> 00:40:32.000]  (Pastor Tim)在螢光幕上有我們一般正常的奉獻一些電子的途徑
[00:40:32.000 --> 00:40:42.000]  (Pastor Tim)在我們每一張椅子上都有一個信封
[00:40:42.000 --> 00:40:49.000]  (Pastor Tim)上面有很多的資料說明了你如何去奉獻回應
[00:40:50.000 --> 00:40:52.000]  (Pastor Tim)在大家的右手邊在門口附近有一個會面的位置
[00:40:52.000 --> 00:41:05.000]  (Pastor Tim)你的現金或者支票你可以在信封放在箱子裏面
[00:41:05.000 --> 00:41:09.000]  (Pastor Tim)或者那裏也有一切的QR Code,大家也可以在那裏掃一掃
[00:41:10.000 --> 00:41:12.000]  (Pastor Tim)我們現在一起來禱告吧
[00:41:12.000 --> 00:41:36.000]  (Pastor Tim)天父我去感謝你
[00:41:36.000 --> 00:41:38.000]  (Pastor Tim)你是那個做歧視的神
[00:41:38.000 --> 00:41:47.000]  (Pastor Tim)在你裏面有一個更加美好的將來
[00:41:47.000 --> 00:41:53.000]  (Pastor Tim)我感謝你去邀請你的教會進入你工作的一部分
[00:41:53.000 --> 00:42:01.000]  (Pastor Tim)你所帶來的醫治,你所帶來的拯救,你讓我們成為其中一部分
[00:42:02.000 --> 00:42:04.000]  (Pastor Tim)天父我們感謝你為我們今年所給予的未知領域的華語感謝你
[00:42:04.000 --> 00:42:18.000]  (Pastor Tim)我們祈求聖靈你來吧
[00:42:18.000 --> 00:42:23.000]  (Pastor Tim)在我們中間運行
[00:42:24.000 --> 00:42:26.000]  (Pastor Tim)讓我們有勇氣去回應
[00:42:26.000 --> 00:42:34.000]  (Pastor Tim)當你在這裏工作,當你讓我們發現你工作的時候
[00:42:34.000 --> 00:42:44.000]  (Pastor Tim)讓我們去見到那個理想我們進入的更加美好的將來裏面
[00:42:52.000 --> 00:42:54.000]  (Pastor Tim)我們想在這個地方裏面去尊榮你去讚美你
[00:42:54.000 --> 00:43:00.000]  (Pastor Tim)我們這樣禱告是奉耶穌的命求
[00:43:00.000 --> 00:43:11.000]  (Pastor Tim)我們今天聽了一個關於我們的群體,我們屬靈的家,一個未來的方向,一個的意象,由我們兩位牧者所帶給我們的
[00:43:21.000 --> 00:43:23.000]  (Pastor Tim)這是屬於我們與神之間的時間
[00:43:23.000 --> 00:43:29.000]  (Pastor Tim)過了這段時間,可能在不同的日子,不同的機會下,神讓你可以來到這個地方裏面成為這個群體的一部分
[00:43:29.000 --> 00:43:39.000]  (Pastor Tim)如果這個是你所認同的意象,這個你覺得是神向你的生命所說的話
[00:43:39.000 --> 00:43:46.000]  (Pastor Tim)弟兄姊妹,我邀請你,你花這段時間去問天父
[00:43:49.000 --> 00:43:51.000]  (Pastor Tim)我可以怎樣去回應,我可以怎樣去擺上,我可以怎樣去奉獻,我可以怎樣去繼續聆聽
[00:43:51.000 --> 00:44:03.000]  (Pastor Tim)讓我們在我們的位置裏面現在安靜
[00:44:03.000 --> 00:44:08.000]  (Pastor Tim)讓我們的心繼續去回應神剛剛跟我們所說的話
[00:44:08.000 --> 00:44:13.000]  (Pastor Tim)如果奉獻是你其中一個感動的話,你也用這段時間去預備
[00:44:13.000 --> 00:44:15.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:15.000 --> 00:44:17.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:17.000 --> 00:44:19.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:19.000 --> 00:44:21.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:21.000 --> 00:44:23.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:23.000 --> 00:44:25.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:25.000 --> 00:44:27.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:27.000 --> 00:44:29.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:29.000 --> 00:44:31.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:31.000 --> 00:44:33.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:33.000 --> 00:44:35.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:35.000 --> 00:44:37.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:37.000 --> 00:44:39.000]  (Pastor Tim)如果你其中一個感動的話,你也用這段時間去預備
[00:44:39.000 --> 00:44:41.000]  MING PAO CANADA | MING PAO TORONTO

