
[00:00:00.000 --> 00:00:02.000]   - Thank you.
[00:22:11.040 --> 00:22:12.840]   and lifts the needy from the ash heap.
[00:22:12.840 --> 00:22:16.000]   He seats them with princes and has them inherit
[00:22:16.000 --> 00:22:18.240]   a throne of honour.
[00:22:18.240 --> 00:22:20.660]   For the foundations of the earth are the Lord's,
[00:22:20.660 --> 00:22:23.520]   on them He has set the world.
[00:22:23.520 --> 00:22:27.080]   He will guard the feet of His faithful servants,
[00:22:27.080 --> 00:22:31.320]   but the wicked will be silenced in the place of darkness.
[00:22:31.320 --> 00:22:34.580]   It is not by strength that one prevails.
[00:22:34.580 --> 00:22:37.400]   Those who oppose the Lord will be broken.
[00:22:37.400 --> 00:22:39.140]   The most high will thunder from heaven,
[00:22:39.140 --> 00:22:41.020]   the Lord will judge the ends of the earth,
[00:22:41.020 --> 00:22:42.900]   He will give strength to His King
[00:22:42.900 --> 00:22:46.340]   and exalt the horn of His anointed.
[00:22:46.340 --> 00:22:50.880]   Hannah worships God because she gets a glimpse
[00:22:50.880 --> 00:22:54.880]   of His sovereignty and how everything in our lives
[00:22:54.880 --> 00:22:57.440]   can be worked together for good
[00:22:57.440 --> 00:23:00.840]   when we are willing to live a surrendered life.
[00:23:00.840 --> 00:23:05.500]   Hannah goes on to be blessed with five more children.
[00:23:05.500 --> 00:23:11.680]   God never intended her to stay barren and desperate
[00:23:11.680 --> 00:23:15.100]   and neither does He desire that for you.
[00:23:15.100 --> 00:23:20.040]   If you are feeling barren, if you are feeling empty,
[00:23:20.040 --> 00:23:25.040]   closed up, shut up, lifeless, hopeless, helpless,
[00:23:25.040 --> 00:23:28.960]   unfruitful, desperate or in despair,
[00:23:28.960 --> 00:23:31.460]   if you have been praying and longing for something
[00:23:31.460 --> 00:23:36.040]   for so long and feel as though God has forgotten you,
[00:23:36.040 --> 00:23:40.680]   know that in all of this, it has a season
[00:23:40.680 --> 00:23:43.200]   and it has a purpose.
[00:23:43.200 --> 00:23:49.200]   You were never meant to stay in this place of desperation.
[00:23:49.200 --> 00:23:52.620]   Let it lead you to an encounter with God.
[00:23:52.620 --> 00:23:57.620]   Like Hannah, pour out your soul and cry out, "Remember me."
[00:23:57.620 --> 00:24:01.660]   Can you stand with me today?
[00:24:01.660 --> 00:24:11.720]   Can you just close your eyes
[00:24:11.720 --> 00:24:15.320]   and let every distraction just fade away?
[00:24:15.320 --> 00:24:17.900]   (gentle music)
[00:24:17.900 --> 00:24:23.560]   Hannah's desperation was not of her own making.
[00:24:23.560 --> 00:24:27.440]   God had woven it into her story
[00:24:27.440 --> 00:24:30.140]   to bring her to a place of surrender,
[00:24:30.140 --> 00:24:35.800]   to draw her into His greatest story and purpose.
[00:24:35.800 --> 00:24:39.320]   Some of you here today are like Hannah.
[00:24:39.320 --> 00:24:42.600]   You are experiencing desperation
[00:24:42.600 --> 00:24:44.560]   but it is not of your own making.
[00:24:44.560 --> 00:24:47.880]   God has woven it into your story
[00:24:47.880 --> 00:24:51.600]   to bring you to a place of surrender.
[00:24:51.600 --> 00:24:54.960]   But some of you here today,
[00:24:54.960 --> 00:24:58.720]   you are experiencing desperation, deep dissatisfaction,
[00:24:58.720 --> 00:25:02.860]   even despair and it is of your own making.
[00:25:02.860 --> 00:25:08.320]   Your choices have led you into some dark places,
[00:25:08.320 --> 00:25:10.880]   some empty places,
[00:25:10.880 --> 00:25:14.960]   places that lured with the promise of so much
[00:25:14.960 --> 00:25:18.540]   but have left you feeling hollow and ashamed.
[00:25:18.540 --> 00:25:24.180]   Let your desperation drive you into the arms of God.
[00:25:24.180 --> 00:25:30.260]   And some today, you are not desperate enough.
[00:25:30.260 --> 00:25:33.360]   You're complacent.
[00:25:33.360 --> 00:25:37.500]   You're letting life just wash over you.
[00:25:39.520 --> 00:25:44.080]   The words directionless and meaningless,
[00:25:44.080 --> 00:25:45.640]   you know those words.
[00:25:45.640 --> 00:25:49.360]   Ephesians 5:14 says,
[00:25:49.360 --> 00:25:51.160]   Awake you who sleep,
[00:25:51.160 --> 00:25:56.840]   arise from the dead and Christ will give you light.
[00:25:56.840 --> 00:26:01.240]   Encounter God today.
[00:26:01.240 --> 00:26:06.100]   Surrender and receive His light,
[00:26:06.100 --> 00:26:09.340]   receive His presence.
[00:26:09.940 --> 00:26:12.100]   (gentle music)
[00:26:12.100 --> 00:26:15.180]   As the worship team begin to worship over us,
[00:26:15.180 --> 00:26:17.940]   I wanna leave you with this picture from Ezekiel.
[00:26:17.940 --> 00:26:25.420]   In Ezekiel, a man calls him into a river
[00:26:25.420 --> 00:26:28.360]   and it's a river made of water
[00:26:28.360 --> 00:26:31.140]   that flows from the temple of God.
[00:26:31.140 --> 00:26:34.220]   It's the presence of God.
[00:26:34.220 --> 00:26:36.700]   And Ezekiel is called into the river
[00:26:36.700 --> 00:26:40.020]   and he's called at first to ankle deep.
[00:26:40.020 --> 00:26:44.900]   And then he's called on to knee deep.
[00:26:44.900 --> 00:26:47.600]   And then he's called into his waist.
[00:26:47.600 --> 00:26:51.100]   And then he's called to a place
[00:26:51.100 --> 00:26:54.300]   where he can no longer touch,
[00:26:54.300 --> 00:26:56.900]   into the raging river,
[00:26:56.900 --> 00:27:01.900]   a river where he is completely at the mercy
[00:27:01.900 --> 00:27:04.020]   of God's presence.
[00:27:05.100 --> 00:27:08.220]   Where his feet are no longer on the ground,
[00:27:08.220 --> 00:27:11.620]   where he is completely surrendered,
[00:27:11.620 --> 00:27:13.960]   where he has no longer control.
[00:27:13.960 --> 00:27:17.740]   And it's a reminder here today
[00:27:17.740 --> 00:27:22.380]   that you were never meant to stand ankle deep
[00:27:22.380 --> 00:27:24.820]   in God's presence.
[00:27:24.820 --> 00:27:30.340]   God is calling us all to encounter Him
[00:27:30.340 --> 00:27:32.900]   in a place where we have surrendered
[00:27:32.900 --> 00:27:35.540]   all control into His hands
[00:27:35.540 --> 00:27:39.440]   and we are in His river, His presence,
[00:27:39.440 --> 00:27:42.620]   where He is in complete control.
[00:27:42.620 --> 00:27:46.700]   So today we're gonna create some space
[00:27:46.700 --> 00:27:50.900]   and time right now for you to encounter God.
[00:27:50.900 --> 00:27:57.500]   For you to just figure out where you are.
[00:27:57.500 --> 00:28:02.740]   Are you on the bank of the river?
[00:28:03.580 --> 00:28:05.300]   Far from God's presence?
[00:28:05.300 --> 00:28:09.020]   Or are you in the shallows?
[00:28:09.020 --> 00:28:12.980]   Wherever you are,
[00:28:12.980 --> 00:28:17.900]   God's call to you and promise to you is,
[00:28:17.900 --> 00:28:19.100]   if you walk in,
[00:28:19.100 --> 00:28:22.460]   if you surrender,
[00:28:22.460 --> 00:28:24.660]   if you trust Him,
[00:28:24.660 --> 00:28:27.860]   He will meet you in the depths of the river.
[00:28:27.860 --> 00:28:30.440]   (gentle music)
[00:28:30.680 --> 00:28:33.260]   (gentle music)
[00:28:33.260 --> 00:28:35.840]   (gentle music)
[00:28:35.840 --> 00:28:38.420]   (gentle music)
[00:28:38.420 --> 00:28:41.000]   (gentle music)
[00:28:41.000 --> 00:28:43.580]   (gentle music)

