
[00:00:00.000 --> 00:00:02.040]   in Jesus name, amen.
[00:25:24.940 --> 00:25:28.900]   To demonstrate, I wanna look quickly
[00:25:28.900 --> 00:25:30.900]   at a passage in 2 Kings 7.
[00:25:30.900 --> 00:25:35.580]   In this story, Jerusalem had been under siege
[00:25:35.580 --> 00:25:38.740]   and the people were about to die of starvation.
[00:25:38.740 --> 00:25:41.980]   And so let's pick it up at verse three.
[00:25:42.980 --> 00:25:45.660]   Now there were four men with leprosy
[00:25:45.660 --> 00:25:48.740]   at the entrance of the city gate.
[00:25:48.740 --> 00:25:53.180]   They said to each other, "Why stay here until we die?
[00:25:53.180 --> 00:25:59.620]   "If we say we'll go into the city and the famine is there,
[00:25:59.620 --> 00:26:02.180]   "and we will die.
[00:26:02.180 --> 00:26:08.020]   "If we stay here, we will die."
[00:26:08.020 --> 00:26:12.780]   So let's go over to the camp of the Arameans and surrender.
[00:26:12.780 --> 00:26:15.980]   If they spare us, we live.
[00:26:15.980 --> 00:26:19.740]   If they kill us, then we die.
[00:26:19.740 --> 00:26:21.820]   Anyway, they went over to the camp
[00:26:21.820 --> 00:26:24.340]   but discovered that God had done something
[00:26:24.340 --> 00:26:26.620]   to frighten the attackers away.
[00:26:26.620 --> 00:26:30.980]   And it left behind food and precious possessions.
[00:26:30.980 --> 00:26:33.380]   We've picked it up at verse eight.
[00:26:33.380 --> 00:26:36.580]   They ate and they drank, wow, I must have felt good.
[00:26:36.580 --> 00:26:41.580]   And they carried away silver, gold and clothes
[00:26:41.580 --> 00:26:43.860]   and went off and hid them.
[00:26:43.860 --> 00:26:46.060]   Then they returned and went to another tent
[00:26:46.060 --> 00:26:48.940]   and they took some things from it and hid them also.
[00:26:48.940 --> 00:26:53.300]   The important word is in verse nine, "Then."
[00:26:53.300 --> 00:26:57.540]   "Then, then they said to each other,
[00:26:57.540 --> 00:26:59.060]   "We're not doing right.
[00:26:59.060 --> 00:27:01.740]   "This is a day of good news
[00:27:01.740 --> 00:27:03.500]   "and we're keeping it to ourselves.
[00:27:04.500 --> 00:27:07.860]   "If we wait until daylight, punishment will overtake us.
[00:27:07.860 --> 00:27:11.620]   "Let us go at once and report this to the royal palace."
[00:27:11.620 --> 00:27:17.860]   This is a day of good news
[00:27:17.860 --> 00:27:22.700]   and we are keeping it to ourselves.
[00:27:22.700 --> 00:27:26.420]   We are like those beggars.
[00:27:26.420 --> 00:27:30.060]   Only in our case, we're spiritual beggars
[00:27:30.060 --> 00:27:32.780]   and have found spiritual food.
[00:27:33.500 --> 00:27:38.500]   Then like the lepers, we decide not to keep this good news
[00:27:38.500 --> 00:27:43.260]   to ourselves, but maybe share it with our starving neighbors
[00:27:43.260 --> 00:27:46.180]   who may be sitting at the next desk from you
[00:27:46.180 --> 00:27:47.420]   or in our department.
[00:27:47.420 --> 00:27:53.820]   I mean, I find this, if someone sees a good film,
[00:27:53.820 --> 00:27:58.340]   you know, or a TV show on Netflix
[00:27:58.340 --> 00:28:00.740]   or goes to a great restaurant,
[00:28:00.740 --> 00:28:03.580]   we cannot invariably wait to share this,
[00:28:03.580 --> 00:28:06.980]   whether it be with our work college or our IG friends.
[00:28:06.980 --> 00:28:10.540]   That's the simplicity of witness.
[00:28:10.540 --> 00:28:16.740]   Christianity is one beggar telling another beggar
[00:28:16.740 --> 00:28:18.860]   where he found bread.
[00:28:18.860 --> 00:28:23.540]   If you found bread and it's the bread of life,
[00:28:23.540 --> 00:28:28.380]   you are ready, which leads me
[00:28:28.380 --> 00:28:31.820]   to my third uncharted expectation.
[00:28:31.820 --> 00:28:36.820]   And it's this, your story may be the only story
[00:28:36.820 --> 00:28:40.260]   they'll ever hear.
[00:28:40.260 --> 00:28:42.660]   I want you to pause and think about that for a moment.
[00:28:42.660 --> 00:28:48.500]   Your story may be the only story they'll ever hear.
[00:28:48.500 --> 00:28:53.500]   I wanna tell you, nobody can refute your story.
[00:28:53.500 --> 00:28:56.620]   It's powerful.
[00:28:57.820 --> 00:29:00.660]   The famous 19th century evangelist D.L. Moody
[00:29:00.660 --> 00:29:02.700]   from America said this,
[00:29:02.700 --> 00:29:06.060]   "Out of a hundred people, one will read the Bible.
[00:29:06.060 --> 00:29:10.900]   The other 99 will read the Christian."
[00:29:10.900 --> 00:29:16.740]   So I'm gonna give you some tips to help you.
[00:29:16.740 --> 00:29:19.420]   And my first one is quite simple.
[00:29:19.420 --> 00:29:24.580]   In your work situation, fly your flag early.
[00:29:24.580 --> 00:29:27.180]   Don't wait.
[00:29:28.180 --> 00:29:30.300]   It is more difficult later on.
[00:29:30.300 --> 00:29:34.580]   I'll be honest with you, I used to cheat a little.
[00:29:34.580 --> 00:29:37.380]   I used to wear a little cross on my lapel.
[00:29:37.380 --> 00:29:39.820]   I realize that's not for everyone,
[00:29:39.820 --> 00:29:43.340]   but I wanna suggest a few quick ways
[00:29:43.340 --> 00:29:46.260]   that business people can fly their flag.
[00:29:46.260 --> 00:29:49.580]   Give you some practical ways that you can do this
[00:29:49.580 --> 00:29:52.700]   in the office without colleagues feeling
[00:29:52.700 --> 00:29:55.140]   they're getting bashed over the head with a Bible.
[00:29:56.180 --> 00:29:57.860]   Or try conversation.
[00:29:57.860 --> 00:30:01.140]   What did you do at the weekend?
[00:30:01.140 --> 00:30:05.380]   It gives you the chance to say something
[00:30:05.380 --> 00:30:08.220]   about being with Christian friends.
[00:30:08.220 --> 00:30:11.060]   Or when I heard this crazy guy
[00:30:11.060 --> 00:30:13.700]   in this wonderful red shirts yesterday afternoon,
[00:30:13.700 --> 00:30:15.340]   he was talking nonsense.
[00:30:15.340 --> 00:30:19.380]   Or a church event.
[00:30:19.380 --> 00:30:23.300]   Anything you can share with without being over religious.
[00:30:24.900 --> 00:30:26.260]   Or a church event.
[00:30:26.260 --> 00:30:28.220]   You can share with someone who's sick.
[00:30:28.220 --> 00:30:30.220]   You can share with someone who's sick.
[00:30:30.220 --> 00:30:32.140]   You can share with someone who's sick.
[00:30:32.140 --> 00:30:33.860]   You can share with someone who's sick.
[00:30:33.860 --> 00:30:35.660]   You can share with someone who's sick.
[00:30:35.660 --> 00:30:37.100]   You can share with someone who's sick.
[00:30:37.100 --> 00:30:38.500]   You can share with someone who's sick.
[00:30:38.500 --> 00:30:39.860]   You can share with someone who's sick.
[00:30:39.860 --> 00:30:41.060]   You can share with someone who's sick.
[00:30:41.060 --> 00:30:42.380]   You can share with someone who's sick.
[00:30:42.380 --> 00:30:43.500]   You can share with someone who's sick.
[00:30:43.500 --> 00:30:44.660]   You can share with someone who's sick.
[00:30:44.660 --> 00:30:45.980]   You can share with someone who's sick.
[00:30:45.980 --> 00:30:47.060]   You can share with someone who's sick.
[00:30:47.060 --> 00:30:48.060]   You can share with someone who's sick.
[00:30:48.060 --> 00:30:49.060]   You can share with someone who's sick.
[00:30:49.060 --> 00:30:50.060]   You can share with someone who's sick.
[00:30:50.060 --> 00:30:51.060]   You can share with someone who's sick.
[00:30:51.060 --> 00:30:52.060]   You can share with someone who's sick.
[00:30:52.060 --> 00:30:53.060]   You can share with someone who's sick.
[00:30:53.060 --> 00:30:54.060]   You can share with someone who's sick.
[00:30:54.060 --> 00:30:55.060]   You can share with someone who's sick.
[00:30:55.060 --> 00:30:56.060]   You can share with someone who's sick.
[00:30:56.060 --> 00:30:57.060]   You can share with someone who's sick.
[00:30:57.060 --> 00:30:58.060]   You can share with someone who's sick.
[00:30:58.060 --> 00:30:59.060]   You can share with someone who's sick.
[00:30:59.060 --> 00:31:00.060]   You can share with someone who's sick.
[00:31:00.060 --> 00:31:01.060]   You can share with someone who's sick.
[00:31:01.060 --> 00:31:02.060]   You can share with someone who's sick.
[00:31:02.060 --> 00:31:03.060]   You can share with someone who's sick.
[00:31:03.060 --> 00:31:04.060]   You can share with someone who's sick.
[00:31:04.060 --> 00:31:05.060]   You can share with someone who's sick.
[00:31:05.060 --> 00:31:06.060]   You can share with someone who's sick.
[00:31:06.060 --> 00:31:07.060]   You can share with someone who's sick.
[00:31:07.060 --> 00:31:08.060]   You can share with someone who's sick.
[00:31:08.060 --> 00:31:09.060]   You can share with someone who's sick.
[00:31:09.060 --> 00:31:10.060]   You can share with someone who's sick.
[00:31:10.060 --> 00:31:11.060]   You can share with someone who's sick.
[00:31:11.060 --> 00:31:12.060]   You can share with someone who's sick.
[00:31:13.060 --> 00:31:14.060]   You can share with someone who's sick.
[00:31:14.060 --> 00:31:15.060]   You can share with someone who's sick.
[00:31:15.060 --> 00:31:16.060]   You can share with someone who's sick.
[00:31:16.060 --> 00:31:17.060]   You can share with someone who's sick.
[00:31:17.060 --> 00:31:18.060]   You can share with someone who's sick.
[00:31:18.060 --> 00:31:19.060]   You can share with someone who's sick.
[00:31:19.060 --> 00:31:20.060]   You can share with someone who's sick.
[00:31:20.060 --> 00:31:21.060]   You can share with someone who's sick.
[00:31:21.060 --> 00:31:22.060]   You can share with someone who's sick.
[00:31:22.060 --> 00:31:23.060]   You can share with someone who's sick.
[00:31:23.060 --> 00:31:24.060]   You can share with someone who's sick.
[00:31:24.060 --> 00:31:25.060]   You can share with someone who's sick.
[00:31:25.060 --> 00:31:26.060]   You can share with someone who's sick.
[00:31:26.060 --> 00:31:27.060]   You can share with someone who's sick.
[00:31:27.060 --> 00:31:28.060]   You can share with someone who's sick.
[00:31:28.060 --> 00:31:29.060]   You can share with someone who's sick.
[00:31:29.060 --> 00:31:30.060]   You can share with someone who's sick.
[00:31:30.060 --> 00:31:31.060]   You can share with someone who's sick.
[00:31:31.060 --> 00:31:32.060]   You can share with someone who's sick.
[00:31:32.060 --> 00:31:33.060]   You can share with someone who's sick.
[00:31:34.060 --> 00:31:38.060]   Delay in flying your flag could lead to potential compromise.
[00:31:38.060 --> 00:31:41.060]   And then the realization, "Oh, someone's trying to..."
[00:31:41.060 --> 00:31:43.060]   "Oh, I didn't realize you were one of them."
[00:31:43.060 --> 00:31:47.060]   So fly your flag early.
[00:31:47.060 --> 00:31:49.060]   Secondly, make a connection.
[00:31:49.060 --> 00:31:50.060]   Find common ground.
[00:31:50.060 --> 00:31:53.060]   People like to talk about things that they are interested in.
[00:31:53.060 --> 00:31:58.060]   If we show an interest in the things they're interested in,
[00:31:58.060 --> 00:32:00.060]   they might be more interested in what we have to say.
[00:32:02.060 --> 00:32:05.060]   When I was in sales, the first thing I'd do is go to someone's office.
[00:32:05.060 --> 00:32:09.060]   I'd look at the books, the bookshelf, all the stuff around
[00:32:09.060 --> 00:32:12.060]   for clues on things they're interested in.
[00:32:12.060 --> 00:32:16.060]   People like to talk about their hobbies, like Pickable.
[00:32:16.060 --> 00:32:19.060]   And they want to talk about their families.
[00:32:19.060 --> 00:32:24.060]   Invite them out for a coffee, or better still, happy hour.
[00:32:24.060 --> 00:32:28.060]   To get to know them.
[00:32:28.060 --> 00:32:33.060]   Get to know them rather than WhatsAppping them the latest church invitation.
[00:32:33.060 --> 00:32:42.060]   I'd like to go on, but I want to emphasize, thirdly, look for opportunities.
[00:32:42.060 --> 00:32:46.060]   The Holy Spirit will give you windows.
[00:32:46.060 --> 00:32:55.060]   25 years ago, one of my team at work knocked at my door to ask me a question.
[00:32:55.060 --> 00:32:56.060]   She was thinking of leaving.
[00:32:56.060 --> 00:32:58.060]   I didn't know.
[00:32:58.060 --> 00:33:01.060]   She said, "How? How come?
[00:33:01.060 --> 00:33:05.060]   How have you been able to stay with one company for 25 years?"
[00:33:05.060 --> 00:33:09.060]   I gave an answer I would not normally recommend.
[00:33:09.060 --> 00:33:13.060]   I just said, "Jesus."
[00:33:13.060 --> 00:33:17.060]   But that prompted an hour conversation.
[00:33:17.060 --> 00:33:20.060]   At the end of it, she prayed a prayer to receive Christ,
[00:33:20.060 --> 00:33:22.060]   and I prayed for her to be filled with the Spirit.
[00:33:22.060 --> 00:33:24.060]   She came to the Vine.
[00:33:25.060 --> 00:33:27.060]   We were in the Regal Hotel at the time.
[00:33:27.060 --> 00:33:30.060]   She's still very much part of the Vine.
[00:33:30.060 --> 00:33:32.060]   She was at 9.15 this morning.
[00:33:32.060 --> 00:33:38.060]   I baptized her in Repulse Bay, married her and her husband in Union Church,
[00:33:38.060 --> 00:33:41.060]   and dedicated their son also in the Vine.
[00:33:41.060 --> 00:33:44.060]   That's my window.
[00:33:44.060 --> 00:33:47.060]   Your window might look different,
[00:33:47.060 --> 00:33:53.060]   but what I want you to do is to encourage you to be ready when those doors open,
[00:33:53.060 --> 00:33:56.060]   which leads to my fourth tip.
[00:33:56.060 --> 00:33:59.060]   Fourthly, know your story.
[00:33:59.060 --> 00:34:04.060]   No story is better than yours.
[00:34:04.060 --> 00:34:08.060]   People can argue about theology.
[00:34:08.060 --> 00:34:10.060]   In fact, they often do.
[00:34:10.060 --> 00:34:15.060]   But they cannot argue about your personal experience.
[00:34:15.060 --> 00:34:21.060]   What I was like before I met Christ.
[00:34:22.060 --> 00:34:24.060]   How I met Christ.
[00:34:24.060 --> 00:34:29.060]   What difference has He made to my life?
[00:34:29.060 --> 00:34:36.060]   In mission team preparation, we try and do this in one minute,
[00:34:36.060 --> 00:34:40.060]   a one-minute testimony, because you may only get a minute.
[00:34:40.060 --> 00:34:42.060]   You might get longer.
[00:34:42.060 --> 00:34:43.060]   You may only get a minute.
[00:34:43.060 --> 00:34:49.060]   So find someone this week and practice your one-minute testimony with them.
[00:34:49.060 --> 00:34:54.060]   What I was like before, how I met Christ, and what my life has been like since.
[00:34:54.060 --> 00:35:00.060]   As I said earlier, your story is maybe the first time
[00:35:00.060 --> 00:35:04.060]   someone has opened up biblical truth to them.
[00:35:04.060 --> 00:35:09.060]   Everyone deserves the opportunity to hear.
[00:35:09.060 --> 00:35:13.060]   Just be open to being that opportunity.
[00:35:13.060 --> 00:35:17.060]   And you are not responsible for their response.
[00:35:18.060 --> 00:35:20.060]   Indeed, it may come years later.
[00:35:20.060 --> 00:35:25.060]   Earlier this year, I heard about two former colleagues from the '90s
[00:35:25.060 --> 00:35:27.060]   recently coming to faith.
[00:35:27.060 --> 00:35:32.060]   And in the last month, three of our Pickleball group have accepted Christ.
[00:35:32.060 --> 00:35:37.060]   Lastly, let your actions speak.
[00:35:37.060 --> 00:35:40.060]   Sometimes we don't need to say anything.
[00:35:40.060 --> 00:35:44.060]   The popular idiom is "actions speak louder than words."
[00:35:44.060 --> 00:35:48.060]   There is a danger when our words and our actions don't match up.
[00:35:48.060 --> 00:35:50.060]   Consistency is the key.
[00:35:50.060 --> 00:35:56.060]   The reality of our social media-driven age where what people are saying
[00:35:56.060 --> 00:36:02.060]   seems to have a big impact, and oftentimes, it is those who are keyboard warriors
[00:36:02.060 --> 00:36:06.060]   who are shaping the narrative of our cities and culture.
[00:36:06.060 --> 00:36:10.060]   I think there is a good reminder here for all of us
[00:36:10.060 --> 00:36:14.060]   to live less online and more in the real world.
[00:36:14.060 --> 00:36:18.060]   To be more a Christian in our everyday moments
[00:36:18.060 --> 00:36:21.060]   than be pretending to be one online.
[00:36:21.060 --> 00:36:25.060]   There is a common expression, "Going the extra mile."
[00:36:25.060 --> 00:36:28.060]   It's found in Matthew 5:41.
[00:36:28.060 --> 00:36:35.060]   We can be the extra mile people in our workplace.
[00:36:37.060 --> 00:36:41.060]   Loving people is important.
[00:36:41.060 --> 00:36:48.060]   Loving people is important regardless of whether they end up saying the sinner's prayer or not.
[00:36:48.060 --> 00:36:56.060]   We are commanded to love people regardless of the surface result.
[00:36:56.060 --> 00:37:04.060]   Can I ask, as I conclude, that we as a church, and we prayed it earlier,
[00:37:04.060 --> 00:37:09.060]   that we resolve to take hold of this opportunity
[00:37:09.060 --> 00:37:15.060]   to set sail for those uncharted territories.
[00:37:15.060 --> 00:37:19.060]   I want to have the opportunity to pray for you all.
[00:37:19.060 --> 00:37:22.060]   I particularly want to pray for three groups today.
[00:37:22.060 --> 00:37:27.060]   Firstly, younger adults. I see a few of you out there are quite young
[00:37:27.060 --> 00:37:29.060]   who are wondering what's next.
[00:37:29.060 --> 00:37:33.060]   This sense of calling, it's very difficult to take it.
[00:37:33.060 --> 00:37:36.060]   What's next? What's next? We want to pray for you.
[00:37:36.060 --> 00:37:42.060]   Secondly, for those who are older but thinking about a career change.
[00:37:42.060 --> 00:37:46.060]   And thirdly, I know there are a lot of people in this category,
[00:37:46.060 --> 00:37:49.060]   people who are currently without a job.
[00:37:49.060 --> 00:37:55.060]   If you're in these groups, we pray that God will help you see the big picture.
[00:37:56.060 --> 00:38:01.060]   And I do realize that there are practical, obvious practical considerations
[00:38:01.060 --> 00:38:03.060]   which I'm not taking lightly.
[00:38:03.060 --> 00:38:07.060]   But I want to encourage you to build a cathedral,
[00:38:07.060 --> 00:38:11.060]   not just a wall or a row of bricks.
[00:38:11.060 --> 00:38:15.060]   As a church, we want to bless you,
[00:38:15.060 --> 00:38:19.060]   especially if you're in one of these groups.
[00:38:19.060 --> 00:38:23.060]   Can we all stand and ask the band to come back?
[00:38:24.060 --> 00:38:27.060]   (Band playing)
[00:38:27.060 --> 00:38:33.060]   Let's have a moment of quiet, just reflect on what we've heard.
[00:38:33.060 --> 00:38:42.060]   This afternoon, I want to invite you to an ordination service.
[00:38:42.060 --> 00:38:45.060]   You're all going to be ordained
[00:38:45.060 --> 00:38:48.060]   as pastors in your field.
[00:38:48.060 --> 00:38:52.060]   I'm going to pray for you, for the Holy Spirit.
[00:38:53.060 --> 00:38:55.060]   Just to come.
[00:38:55.060 --> 00:39:00.060]   If you're comfortable, just stretch your hands out in front of you.
[00:39:00.060 --> 00:39:04.060]   Holy Spirit, you're already here.
[00:39:04.060 --> 00:39:09.060]   You've been here all day, moving in our midst.
[00:39:09.060 --> 00:39:14.060]   But we invite you to come to us now, Lord,
[00:39:14.060 --> 00:39:20.060]   and anoint us, empower us,
[00:39:21.060 --> 00:39:26.060]   ordain us as your ministers in the marketplace,
[00:39:26.060 --> 00:39:34.060]   to be your representative, to be your hands and feet.
[00:39:34.060 --> 00:39:41.060]   Lord, for those of us that find words difficult, I pray you give us words.
[00:39:41.060 --> 00:39:47.060]   But for all of us, Lord, you'll help us to be the people of God,
[00:39:48.060 --> 00:39:54.060]   to act like Jesus, to be the hands and feet of Jesus to our colleagues and our workmates.
[00:39:54.060 --> 00:40:00.060]   I want to pray a blessing over you.
[00:40:00.060 --> 00:40:04.060]   May the love of God sustain us in our working.
[00:40:04.060 --> 00:40:08.060]   May the light of Jesus radiate our thinking and our speaking.
[00:40:08.060 --> 00:40:11.060]   May the power of the Spirit penetrate all our deliberating.
[00:40:13.060 --> 00:40:18.060]   May all that is done witness to your presence in our life.
[00:40:18.060 --> 00:40:23.060]   We want to have a period now where we pray for each other,
[00:40:23.060 --> 00:40:26.060]   where we open this up.
[00:40:26.060 --> 00:40:32.060]   I just want to ask, if you were in any of those three groups I mentioned,
[00:40:32.060 --> 00:40:37.060]   if you're a young person wondering what's next, where is my way in life,
[00:40:37.060 --> 00:40:42.060]   if you're somewhat older and thinking about a career change,
[00:40:42.060 --> 00:40:46.060]   or if you're about a job, I'm going to ask you to do something really, really bold now,
[00:40:46.060 --> 00:40:47.060]   just while we're here.
[00:40:47.060 --> 00:40:49.060]   Can you just put your hand up because we're going to pray for you,
[00:40:49.060 --> 00:40:50.060]   if you're in those categories.
[00:40:50.060 --> 00:40:53.060]   There are people all around the place, right?
[00:40:53.060 --> 00:40:56.060]   Everybody else, you're on the ministry team.
[00:40:56.060 --> 00:41:02.060]   Can you look for these people with their hands up as the band play in the background,
[00:41:02.060 --> 00:41:04.060]   and can you go and pray God's blessing on them?
[00:41:04.060 --> 00:41:07.060]   Keep your hands up high because we don't want you to miss out on prayer here.
[00:41:07.060 --> 00:41:08.060]   We're going to come and pray for you now.
[00:41:09.060 --> 00:41:12.060]   If that's you, we're going to pray for you upper house as well.
[00:41:12.060 --> 00:41:14.060]   Look for the people around you.
[00:41:14.060 --> 00:41:18.060]   This is not something for us to opt out of.
[00:41:18.060 --> 00:41:22.060]   If you're near someone, go and lay hands on them, and pray for them,
[00:41:22.060 --> 00:41:24.060]   and pray for God to move in their life.
[00:41:24.060 --> 00:41:26.060]   And we thank you.
[00:41:26.060 --> 00:41:28.060]   Thank you Lord for what you're doing.
[00:41:28.060 --> 00:41:32.060]   Let's just step out and pray.
[00:41:32.060 --> 00:42:00.060]   [music]

