
[00:00:00.000 --> 00:00:03.000]   God is so faithful.
[00:22:32.840 --> 00:22:37.000]   and thanksgiving, let your requests be made known to God.
[00:22:37.000 --> 00:22:42.400]   And the peace of God which surpasses all understanding
[00:22:42.400 --> 00:22:47.400]   will guard your hearts and minds through Christ Jesus.
[00:22:48.000 --> 00:22:53.000]   We release our past and our future anxieties
[00:22:53.000 --> 00:22:55.040]   by making them known to God.
[00:22:55.040 --> 00:23:00.720]   He already knows them, but in us choosing to share them
[00:23:00.720 --> 00:23:03.520]   with him, to offer them to him,
[00:23:03.520 --> 00:23:07.240]   we are relinquishing our control and inviting God
[00:23:07.240 --> 00:23:09.680]   to join us in our journey.
[00:23:09.680 --> 00:23:13.560]   And when we use this incredible gift of prayer,
[00:23:13.560 --> 00:23:16.400]   God sends his peace.
[00:23:17.200 --> 00:23:18.440]   Not just any peace,
[00:23:18.440 --> 00:23:21.720]   but one that goes past all of our understanding.
[00:23:21.720 --> 00:23:24.960]   It doesn't make sense to us in the circumstances
[00:23:24.960 --> 00:23:27.520]   we're in that we could be feeling so peaceful.
[00:23:27.520 --> 00:23:31.320]   That's what it means, a peace that passes all understanding,
[00:23:31.320 --> 00:23:36.320]   one that guards and protects your mind and your heart.
[00:23:36.320 --> 00:23:41.560]   I'm gonna invite the worship team to come.
[00:23:41.560 --> 00:23:44.200]   Would you stand with me?
[00:23:45.840 --> 00:23:46.800]   Stand with me.
[00:23:46.800 --> 00:23:51.640]   We're gonna have a practical time now
[00:23:51.640 --> 00:23:53.280]   of prayer and thanksgiving.
[00:23:53.280 --> 00:24:00.720]   Just close your eyes with me.
[00:24:00.720 --> 00:24:06.880]   What needs to be burnt up in your life?
[00:24:06.880 --> 00:24:14.440]   What needs to be decluttered from you?
[00:24:14.440 --> 00:24:17.040]   (gentle music)
[00:24:17.040 --> 00:24:22.520]   Do you need to create some space
[00:24:22.520 --> 00:24:24.720]   for the new things God has for you?
[00:24:24.720 --> 00:24:35.160]   Andrew had this picture while we were praying earlier
[00:24:35.160 --> 00:24:40.680]   of someone with darts in their back,
[00:24:40.680 --> 00:24:43.080]   thrown by the enemy.
[00:24:44.080 --> 00:24:47.400]   And he saw Jesus just come and place himself
[00:24:47.400 --> 00:24:50.760]   between the enemy and the person
[00:24:50.760 --> 00:24:53.200]   with the darts in their back, protecting them.
[00:24:53.200 --> 00:24:57.880]   And there was this sense of great vulnerability
[00:24:57.880 --> 00:25:00.560]   in this person that they didn't have
[00:25:00.560 --> 00:25:03.120]   the strength to defend themselves.
[00:25:03.120 --> 00:25:09.920]   And so I wanna start by speaking to those
[00:25:09.920 --> 00:25:14.920]   who feel vulnerable, who feel like they have darts
[00:25:14.920 --> 00:25:18.640]   in their back and they cannot defend themselves.
[00:25:18.640 --> 00:25:27.760]   God would remind you that he stands in the gap for you.
[00:25:27.760 --> 00:25:33.480]   And Pastor John took the picture further
[00:25:33.480 --> 00:25:37.120]   by saying that it's not meant to just be Jesus
[00:25:37.120 --> 00:25:38.960]   who stands in the gap.
[00:25:38.960 --> 00:25:43.120]   It's meant to be this body, this community
[00:25:43.120 --> 00:25:46.880]   that we're meant to stretch out our arms as well
[00:25:46.880 --> 00:25:49.320]   and stand in the gap.
[00:25:49.320 --> 00:25:54.040]   And during worship, I had this strong sense
[00:25:54.040 --> 00:25:55.640]   to speak to parents,
[00:25:55.640 --> 00:26:00.040]   parents who are standing in the gap for their kids.
[00:26:00.040 --> 00:26:04.200]   And some of you are feeling so overwhelmed.
[00:26:04.200 --> 00:26:07.760]   You love your kids so much.
[00:26:08.760 --> 00:26:12.080]   But there's such a fear in you of where their life is going
[00:26:12.080 --> 00:26:13.880]   and where their life is taking them.
[00:26:13.880 --> 00:26:17.680]   And you wonder whether it's worth standing in the gap
[00:26:17.680 --> 00:26:19.040]   for them anymore.
[00:26:19.040 --> 00:26:22.400]   And God would encourage you today, don't stop.
[00:26:22.400 --> 00:26:27.400]   Keep standing in the gap.
[00:26:27.400 --> 00:26:28.520]   It matters.
[00:26:28.520 --> 00:26:32.560]   It's making a difference.
[00:26:32.560 --> 00:26:33.400]   Don't give up.
[00:26:36.400 --> 00:26:39.000]   (gentle music)
[00:26:39.000 --> 00:26:43.200]   If you're feeling vulnerable without the strength
[00:26:43.200 --> 00:26:45.640]   even to pray for yourself,
[00:26:45.640 --> 00:26:48.640]   would you put your hands out in front of you as a sign
[00:26:48.640 --> 00:26:52.120]   to the people around you and to God
[00:26:52.120 --> 00:26:59.280]   that you need God and us to stand in the gap for you?
[00:26:59.280 --> 00:27:01.320]   Would you do that for me?
[00:27:01.320 --> 00:27:03.240]   Would you just reach out your hands in front of you
[00:27:03.240 --> 00:27:08.240]   so that we can see, so that we can come and stand alongside?
[00:27:08.240 --> 00:27:11.040]   Maybe just look around you.
[00:27:11.040 --> 00:27:13.960]   If you see somebody with their hands open,
[00:27:13.960 --> 00:27:15.400]   maybe just stand with them.
[00:27:15.400 --> 00:27:19.240]   Don't have to say anything, just stand with them.
[00:27:19.240 --> 00:27:26.440]   Father, I lift up those who've come today.
[00:27:26.440 --> 00:27:31.080]   Bow down heavy with burdens.
[00:27:31.520 --> 00:27:33.640]   (gentle music)
[00:27:33.640 --> 00:27:35.080]   With very little strength
[00:27:35.080 --> 00:27:40.400]   and no capacity to even raise their voice for help.
[00:27:40.400 --> 00:27:46.360]   Father, you see, you understand,
[00:27:46.360 --> 00:27:49.280]   and you brought them here for this moment.
[00:27:49.280 --> 00:27:52.760]   So Father, we surround them.
[00:27:52.760 --> 00:27:57.120]   We choose as a community to stand in the gap for them.
[00:27:58.440 --> 00:28:00.400]   To say that we will protect you.
[00:28:00.400 --> 00:28:04.000]   We will stand between you and the dart thrower.
[00:28:04.000 --> 00:28:08.440]   We will pray protection over you
[00:28:08.440 --> 00:28:12.160]   and walk with you until you're strong enough
[00:28:12.160 --> 00:28:15.480]   to pray for yourself and to walk your journey again.
[00:28:15.480 --> 00:28:22.120]   And for the rest of us,
[00:28:22.120 --> 00:28:25.800]   we're just gonna take some time.
[00:28:25.800 --> 00:28:30.560]   The worship team is gonna just sing over us.
[00:28:30.560 --> 00:28:32.760]   We're just gonna take some time to be still.
[00:28:32.760 --> 00:28:36.360]   We're gonna create some space
[00:28:36.360 --> 00:28:38.720]   and you're gonna picture yourself walking up
[00:28:38.720 --> 00:28:42.720]   to that bonfire and throwing in the things
[00:28:42.720 --> 00:28:46.440]   that you know you shouldn't be carrying anymore.
[00:28:46.440 --> 00:28:54.560]   Putting in all the anxious thoughts, the future fears,
[00:28:54.640 --> 00:28:59.640]   putting them into God's hands, throwing them into the flames.
[00:28:59.640 --> 00:29:04.160]   Let's just take some time
[00:29:04.160 --> 00:29:07.120]   and let's do that together right now.
[00:29:07.120 --> 00:29:09.700]   (gentle music)

