
[00:00:00.000 --> 00:00:03.000]   Well, good morning, Church.
[00:23:14.100 --> 00:23:18.940]   So the resurrection, therefore, church, is what gives the gospel power.
[00:23:18.940 --> 00:23:23.460]   The resurrection lets us know that a new era has begun.
[00:23:23.460 --> 00:23:26.260]   The kingdom of God is finally here.
[00:23:26.260 --> 00:23:31.580]   And as we wait for Jesus to return for the second time, we get to do the work of spreading
[00:23:31.580 --> 00:23:37.620]   the gospel, of bringing his kingdom on earth as it is in heaven.
[00:23:37.620 --> 00:23:41.420]   This means that we as his believers get to live in this reality, right?
[00:23:41.420 --> 00:23:47.020]   We're actively waiting for Jesus' return by living this gospel-driven life that we're
[00:23:47.020 --> 00:23:49.300]   talking about.
[00:23:49.300 --> 00:23:54.380]   And though this is why we can be bold and courageous when we share the gospel.
[00:23:54.380 --> 00:23:58.020]   This is why you see some people go as far as to risking their lives, going to the most
[00:23:58.020 --> 00:24:04.460]   dangerous of places to live amongst the most difficult of situations to tell people about
[00:24:04.460 --> 00:24:12.100]   Jesus because they know that even if they lose their life in this, resurrection awaits.
[00:24:12.100 --> 00:24:13.620]   The theologian N.T.
[00:24:13.620 --> 00:24:15.340]   Wright says it this way.
[00:24:15.340 --> 00:24:20.660]   The good news, no, the great news of Jesus is that with his resurrection, it becomes
[00:24:20.660 --> 00:24:26.820]   clear not only that he is Messiah and Lord, but that in his death, he has dealt with evil
[00:24:26.820 --> 00:24:34.580]   itself, a blow from which though still retains some power, it will never recover.
[00:24:34.580 --> 00:24:39.140]   This is the message of hope the world needs to hear.
[00:24:39.140 --> 00:24:45.260]   The resurrection means that we can live and love sacrificially even to the point of death
[00:24:45.260 --> 00:24:49.740]   because death is not the end.
[00:24:49.740 --> 00:24:55.140]   Imagine then, what would it be like if we really lived a life that believed in this
[00:24:55.140 --> 00:24:56.660]   truth?
[00:24:56.660 --> 00:24:59.660]   If everyone was willing to live their lives this way?
[00:24:59.660 --> 00:25:03.780]   Well, we can and that's what we're supposed to do.
[00:25:03.780 --> 00:25:09.540]   And when we share the gospel, we have to offer people an invitation into this lifestyle as
[00:25:09.540 --> 00:25:10.540]   well.
[00:25:10.540 --> 00:25:11.660]   So this is step three.
[00:25:11.660 --> 00:25:19.220]   We offer people an invitation to live their lives in this power of hope and resurrection.
[00:25:19.220 --> 00:25:24.420]   As Peter comes to the end of this, end of his speech, this is the last crucial step
[00:25:24.420 --> 00:25:25.420]   he takes.
[00:25:25.420 --> 00:25:31.860]   You see, the point of him preaching this message wasn't just to tell an amazing story.
[00:25:31.860 --> 00:25:37.060]   Rather, it's to help the people realize this is something, if you don't know about it,
[00:25:37.060 --> 00:25:41.940]   if you haven't heard about it, you need to respond to this.
[00:25:41.940 --> 00:25:46.620]   The Bible is not just a story of ancient texts from thousands of years ago, but the Word
[00:25:46.620 --> 00:25:53.580]   of God is described as active, like a double-edged sword, profitable for teaching, training,
[00:25:53.580 --> 00:25:55.060]   and righteousness.
[00:25:55.060 --> 00:25:59.860]   And this is exactly what we see happening as Peter proclaims the gospel.
[00:25:59.860 --> 00:26:04.660]   Look at the powerful response it elicits from the people hearing it.
[00:26:04.660 --> 00:26:10.780]   Verse 37, "When people heard this, they were cut to the heart and said to Peter and the
[00:26:10.780 --> 00:26:15.640]   other apostles, 'Brothers, what shall we do?'
[00:26:15.640 --> 00:26:21.980]   Peter replied, 'Repent and be baptized, every one of you, in the name of Jesus Christ for
[00:26:21.980 --> 00:26:27.420]   the forgiveness of your sins, and you will receive the gift of the Holy Spirit.
[00:26:27.420 --> 00:26:33.860]   This promise is for you and your children and for all who are far off, for all whom
[00:26:33.860 --> 00:26:40.020]   call the Lord, sorry, excuse me, for all whom the Lord our God will call.'
[00:26:40.020 --> 00:26:43.980]   And with many other words he warned them and pleaded with them, 'Save yourselves from this
[00:26:43.980 --> 00:26:46.020]   corrupt generation.'
[00:26:46.020 --> 00:26:52.220]   Those who accepted this message were baptized and about 3,000 were added to the number that
[00:26:52.220 --> 00:26:54.860]   day."
[00:26:54.860 --> 00:26:57.060]   So maybe I'll put it this way.
[00:26:57.060 --> 00:27:02.180]   Have you ever felt the feeling, you know, suddenly you've realized, "Oh man, I've made
[00:27:02.180 --> 00:27:04.780]   a huge mistake."
[00:27:04.780 --> 00:27:06.520]   I get this sometimes.
[00:27:06.520 --> 00:27:10.220]   Maybe it's the time your wife told you, "Hey, can you remember to take the meat out the
[00:27:10.220 --> 00:27:12.780]   freezer please before you leave today?"
[00:27:12.780 --> 00:27:14.500]   And you're like, "Okay, okay."
[00:27:14.500 --> 00:27:16.940]   And you ignore it and you forget about it.
[00:27:16.940 --> 00:27:20.420]   And you didn't do it because you're watching TV and then suddenly it's 5 p.m. and then
[00:27:20.420 --> 00:27:24.320]   your wife calls you and say, "Hey, you took the meat out the freezer this morning, right?"
[00:27:24.320 --> 00:27:26.820]   And you just have this big question mark in your head.
[00:27:26.820 --> 00:27:27.820]   Oh.
[00:27:27.820 --> 00:27:33.620]   Remember, the Israelites have been waiting for this Messiah.
[00:27:33.620 --> 00:27:38.060]   Since the glorious days of King David, they've been waiting for a new king to lead them in
[00:27:38.060 --> 00:27:41.100]   victory over their enemies.
[00:27:41.100 --> 00:27:43.780]   And God sent Jesus as this Messiah.
[00:27:43.780 --> 00:27:49.940]   He came, He lived amongst them, He showed them love, He did miracles, but they did not
[00:27:49.940 --> 00:27:51.740]   recognize Him.
[00:27:51.740 --> 00:27:55.700]   And so they killed Him.
[00:27:55.700 --> 00:27:59.300]   Suddenly in this moment, these people have realized their error.
[00:27:59.300 --> 00:28:01.320]   They've realized their sin.
[00:28:01.320 --> 00:28:05.240]   So now they're asking, "What can we do?"
[00:28:05.240 --> 00:28:08.420]   And after hearing this message, people were distraught.
[00:28:08.420 --> 00:28:10.980]   The reaction is, "What shall we do?
[00:28:10.980 --> 00:28:12.700]   Is there any hope?"
[00:28:12.700 --> 00:28:17.540]   Notice here that there's a deep, genuine recognition of the sorrow over their sin.
[00:28:17.540 --> 00:28:21.960]   It says here that they were cut to the heart.
[00:28:21.960 --> 00:28:26.100]   This is an important part of our journey in sharing the gospel and sharing the gospel
[00:28:26.100 --> 00:28:28.020]   with someone else too.
[00:28:28.020 --> 00:28:30.780]   A true recognition of sin is needed.
[00:28:30.780 --> 00:28:37.740]   Otherwise, people will never truly recognize their real need for Jesus.
[00:28:37.740 --> 00:28:41.520]   This is one of those painful yet beautiful moments in life.
[00:28:41.520 --> 00:28:48.240]   This is one of those moments where you realize that your sin, where you realize your sin
[00:28:48.240 --> 00:28:56.180]   and that unless Jesus comes to rescue you, you're headed for disaster.
[00:28:56.180 --> 00:28:58.060]   What I'm trying to say is this.
[00:28:58.060 --> 00:29:01.180]   The gospel demands a response.
[00:29:01.180 --> 00:29:06.660]   So as we share the gospel, as we love people, as we stand by those who are hurting, we have
[00:29:06.660 --> 00:29:10.700]   to be ready for a shift to happen in these people's lives.
[00:29:10.700 --> 00:29:14.020]   Be ready for the gospel to make an impact on them.
[00:29:14.020 --> 00:29:16.540]   Now this isn't to say this is going to happen every time.
[00:29:16.540 --> 00:29:21.680]   We also have to be careful not to coerce people into responding in ways that are not genuine
[00:29:21.680 --> 00:29:23.240]   to them.
[00:29:23.240 --> 00:29:25.800]   Peter doesn't try to manipulate the situation anyway.
[00:29:25.800 --> 00:29:28.140]   He simply presents the truth.
[00:29:28.140 --> 00:29:33.680]   He presents the facts as they are and he lets the power of God's Word and the Holy Spirit
[00:29:33.680 --> 00:29:38.200]   do the work in the lives of those who are hearing it.
[00:29:38.200 --> 00:29:41.160]   But when it does happen, we need to be ready.
[00:29:41.160 --> 00:29:46.860]   And we need to be ready to receive people when they choose to take this next step.
[00:29:46.860 --> 00:29:53.300]   And this is when we offer the invitation to them to declare who Jesus is in their lives.
[00:29:53.300 --> 00:29:54.780]   So Peter ends with an invitation.
[00:29:54.780 --> 00:29:57.280]   He tells them to repent.
[00:29:57.280 --> 00:30:04.060]   He tells them to be baptized, know Jesus, embrace forgiveness, receive the Holy Spirit
[00:30:04.060 --> 00:30:08.900]   and join with us in new community.
[00:30:08.900 --> 00:30:09.900]   Repent.
[00:30:09.900 --> 00:30:14.700]   You know, when Peter points out the sin in people's lives, it's not just to make them
[00:30:14.700 --> 00:30:18.820]   feel bad about themselves and to wallow in their sorrow.
[00:30:18.820 --> 00:30:22.900]   His point is not to judge them and condemn them.
[00:30:22.900 --> 00:30:29.820]   He tells people to repent because repentance is the first step in our journey towards Jesus.
[00:30:29.820 --> 00:30:32.820]   Repentance is more than just feeling sorry for ourselves.
[00:30:32.820 --> 00:30:36.100]   The word itself means to turn back, right?
[00:30:36.100 --> 00:30:40.940]   And when we turn back to our sins, it implies that we have a change of heart.
[00:30:40.940 --> 00:30:45.480]   We confess the things that we have done wrong.
[00:30:45.480 --> 00:30:50.300]   This is one of the most beautiful things as we start to share the gospel is how it really
[00:30:50.300 --> 00:30:55.500]   makes life-changing things happen in people's lives.
[00:30:55.500 --> 00:30:57.920]   I've seen the powerful effects in my own life itself.
[00:30:57.920 --> 00:31:02.580]   When I've come to the places in seasons when I was wrestling with sin, trying to hide it
[00:31:02.580 --> 00:31:09.660]   in my life and finally coming to a place where I could truly confess and repent, if I'd held
[00:31:09.660 --> 00:31:13.920]   it in, I knew it would have been more devastating for me.
[00:31:13.920 --> 00:31:19.060]   But this is the power of repentance, that people who are heading into a life of destruction
[00:31:19.060 --> 00:31:26.940]   of sin, realizing what they've done wrong and the Holy Spirit turning their lives around
[00:31:26.940 --> 00:31:31.080]   to enable them to live in lives of freedom.
[00:31:31.080 --> 00:31:33.680]   So we repent.
[00:31:33.680 --> 00:31:38.440]   But Peter also calls for the believers here to be baptized.
[00:31:38.440 --> 00:31:43.640]   Baptism then becomes this public declaration of the faith that you've now chosen to walk
[00:31:43.640 --> 00:31:44.640]   in.
[00:31:44.640 --> 00:31:48.860]   This is a sign that you've declared that I'm going to be rescued by Jesus.
[00:31:48.860 --> 00:31:52.520]   It's a sign that you're following a new leader now.
[00:31:52.520 --> 00:31:57.640]   You have a new king, a new Lord in your life, and you're not ashamed to tell the world who
[00:31:57.640 --> 00:31:59.180]   he is.
[00:31:59.180 --> 00:32:03.400]   And so often at the Vine, we have baptisms coming up very soon.
[00:32:03.400 --> 00:32:07.600]   If this is something God's been speaking to you about, then I encourage you to take that
[00:32:07.600 --> 00:32:10.560]   step of boldness, to be baptized.
[00:32:10.560 --> 00:32:16.240]   In baptism, what we symbolize is us dying to our old lives.
[00:32:16.240 --> 00:32:21.880]   Our sins are washed away, and we are raised to walking into a new life with Jesus as our
[00:32:21.880 --> 00:32:26.900]   Lord and Savior.
[00:32:26.900 --> 00:32:33.240]   But then Peter also says this, "Receive the Holy Spirit."
[00:32:33.240 --> 00:32:40.380]   So after we repent, we're baptized, something even more amazing happens.
[00:32:40.380 --> 00:32:45.560]   You see, after we've repented, after we've received forgiveness, even after you've been
[00:32:45.560 --> 00:32:50.020]   baptized, the struggle with sin is still very real.
[00:32:50.020 --> 00:32:53.320]   It doesn't mean that you're going to live an easy, sin-free life.
[00:32:53.320 --> 00:32:56.840]   It doesn't mean you're still not going to wrestle with sin and temptation.
[00:32:56.840 --> 00:33:02.300]   The devil is still going to try and move you away from God.
[00:33:02.300 --> 00:33:05.520]   But this is where the Holy Spirit comes in.
[00:33:05.520 --> 00:33:12.620]   Jesus promises the Holy Spirit as our helper to lead us and to guide us as we continue
[00:33:12.620 --> 00:33:14.880]   our journey in this world.
[00:33:14.880 --> 00:33:19.800]   The Holy Spirit empowers us, enables us to do amazing and wonderful things, to live for
[00:33:19.800 --> 00:33:25.880]   God's name, to continue to represent Him in everything that we do.
[00:33:25.880 --> 00:33:32.160]   The Holy Spirit encourages us to stay on the path toward Jesus until the day He returns.
[00:33:32.160 --> 00:33:35.720]   So you don't do this journey alone.
[00:33:35.720 --> 00:33:39.560]   The Holy Spirit is with you.
[00:33:39.560 --> 00:33:46.880]   And in the end, 3,000 people, it says, come forward to repent, to be baptized, and to
[00:33:46.880 --> 00:33:49.840]   give their lives to Jesus.
[00:33:49.840 --> 00:33:53.200]   And this is how the early church is birthed.
[00:33:53.200 --> 00:33:56.840]   And it goes on in this chapter, it tells us that this community begins to grow.
[00:33:56.840 --> 00:34:00.800]   And not only does it begin to grow in number, it begins to grow in the way they care and
[00:34:00.800 --> 00:34:02.600]   love each other.
[00:34:02.600 --> 00:34:03.600]   They share everything.
[00:34:03.600 --> 00:34:08.500]   They bring everything to the table and they look after each other in this radical, life-changing
[00:34:08.500 --> 00:34:11.480]   way, counter-cultural way.
[00:34:11.480 --> 00:34:13.880]   This was the church that Jesus was trying to build.
[00:34:13.880 --> 00:34:20.400]   And this is the church that God continues to want to build here on this earth.
[00:34:20.400 --> 00:34:24.880]   This is the kind of church that Jesus wants to see us continue today.
[00:34:24.880 --> 00:34:29.480]   And this is why we have to continue to be willing to spread the gospel, to invite people
[00:34:29.480 --> 00:34:32.720]   into this sort of community.
[00:34:32.720 --> 00:34:37.480]   So as you share the gospel, of course, maybe not 3,000 people are going to give their lives
[00:34:37.480 --> 00:34:40.040]   to Jesus each time.
[00:34:40.040 --> 00:34:43.800]   But what we're encouraged to do is to do our part.
[00:34:43.800 --> 00:34:45.740]   It might be one person.
[00:34:45.740 --> 00:34:47.440]   Maybe it will be 3,000 people.
[00:34:47.440 --> 00:34:50.940]   Maybe it might be 30,000 people even.
[00:34:50.940 --> 00:34:56.580]   But as Christians, we have been called just to be faithful and keep on adding to this
[00:34:56.580 --> 00:34:59.100]   number.
[00:34:59.100 --> 00:35:06.000]   This is why church, what we're doing, the story of Acts is still an unfinished story.
[00:35:06.000 --> 00:35:10.040]   Our call therefore is not to give up in spreading the gospel.
[00:35:10.040 --> 00:35:16.160]   No matter where you are, no matter who you are, we continue to do this.
[00:35:16.160 --> 00:35:23.380]   And we witness the expansion of God's kingdom as many more come to know Him.
[00:35:23.380 --> 00:35:29.660]   So this is my prayer for us as a church, as a community, that we'll be passionate about
[00:35:29.660 --> 00:35:35.220]   declaring His Word, that we would live the kind of life that Jesus lived, showing hope
[00:35:35.220 --> 00:35:38.900]   and compassion and love to those around us.
[00:35:38.900 --> 00:35:42.640]   And as we do this, we see lives change.
[00:35:42.640 --> 00:35:47.220]   We see people receive hope in the most hopeless of situations.
[00:35:47.220 --> 00:35:57.480]   We see people embrace joy and understand the identity in life that God has given to them.
[00:35:57.480 --> 00:36:02.980]   And we continue to do this until the day Jesus returns.
[00:36:02.980 --> 00:36:10.060]   May this be what we're known for as we continue to heed God's call to spread the gospel in
[00:36:10.060 --> 00:36:12.580]   this city and around the world.
[00:36:12.580 --> 00:36:19.020]   Would you pray with me, church?
[00:36:19.020 --> 00:36:23.720]   Father, we thank you for your story.
[00:36:23.720 --> 00:36:27.420]   We thank you for your life.
[00:36:27.420 --> 00:36:37.060]   We thank you that you came to dwell with us as unworthy as it was, as unworthy as we are
[00:36:37.060 --> 00:36:38.900]   for you to have lived among us, Lord.
[00:36:38.900 --> 00:36:49.420]   You came, you showed us what a full, obedient life in God looks like.
[00:36:49.420 --> 00:36:54.540]   And so, Jesus, as we continue to live out our lives here, in the different places you've
[00:36:54.540 --> 00:37:01.300]   put us in, in the families that we have, in our schools, in our workplaces, and with the
[00:37:01.300 --> 00:37:04.740]   gifts and talents you've given to us, Lord, we know that these things are not just for
[00:37:04.740 --> 00:37:05.740]   ourselves.
[00:37:05.740 --> 00:37:12.220]   But Lord, you want to use us, you want to work through us, you want to partner with
[00:37:12.220 --> 00:37:16.840]   us in letting people know who you are.
[00:37:16.840 --> 00:37:23.700]   There is a world out there that continues to be lost in hopelessness, in darkness, in
[00:37:23.700 --> 00:37:30.380]   thinking that there's no future for them, in thinking that this is it.
[00:37:30.380 --> 00:37:38.420]   Lord, with the gospel that you've given to us, may we speak it out boldly, but we may
[00:37:38.420 --> 00:37:41.180]   also live it out bravely.
[00:37:41.180 --> 00:37:47.620]   And as we do this, church, as we do this, I pray that we would become a community that
[00:37:47.620 --> 00:37:51.940]   truly embraces those who are lost.
[00:37:51.940 --> 00:38:00.460]   I pray that many more lives would be changed because of the hope that they found in Jesus.
[00:38:00.460 --> 00:38:03.100]   Use us for your purposes, Lord.
[00:38:03.100 --> 00:38:07.220]   And Holy Spirit, I pray that you would give us wisdom and strength to do this by your
[00:38:07.220 --> 00:38:08.220]   power.
[00:38:08.220 --> 00:38:11.620]   It's in your beautiful name we pray.
[00:38:11.620 --> 00:38:12.380]   Amen.
[00:38:12.380 --> 00:38:14.380]   [MUSIC]

