
[00:00:00.000 --> 00:00:04.400]  所以在年初二也在這裡跟大家說新年快樂
[00:18:15.400 --> 00:18:18.400]  他差給我們的一位保衛師聖靈
[00:18:18.400 --> 00:18:21.400]  讓我們能夠認識彼此
[00:18:21.400 --> 00:18:23.400]  我們不是靠外表去認識
[00:18:23.400 --> 00:18:24.400]  不是靠學歷
[00:18:24.400 --> 00:18:26.400]  不是靠性別
[00:18:26.400 --> 00:18:29.400]  我們靠那位在我們心裏的那種靈
[00:18:29.400 --> 00:18:34.400]  我們能夠彼此去認識
[00:18:34.400 --> 00:18:35.400]  耶穌說:我若不去
[00:18:35.400 --> 00:18:38.400]  保衛師就不會來到你們這裏來
[00:18:38.400 --> 00:18:39.400]  我若去
[00:18:39.400 --> 00:18:41.400]  我就猜他到你們這裏來
[00:18:41.400 --> 00:18:43.400]  耶穌所猜派的聖靈
[00:18:43.400 --> 00:18:46.400]  讓我們能夠互相認得互相認識
[00:18:46.400 --> 00:18:49.400]  因為有同一個聖靈在我們心裏面
[00:18:49.400 --> 00:18:51.400]  我們可以讓祂帶領我們
[00:18:51.400 --> 00:18:53.400]  按著真理去建立關係
[00:18:53.400 --> 00:18:54.400]  不求回報
[00:18:54.400 --> 00:18:56.400]  無需隱藏
[00:18:56.400 --> 00:18:59.400]  勇敢地離開自己的安恕區
[00:18:59.400 --> 00:19:03.400]  我曾經都有去到不同群體的經驗
[00:19:03.400 --> 00:19:11.400]  我以前是一個極度內向和害羞的人
[00:19:11.400 --> 00:19:13.400]  雖然現在有人說我不害羞
[00:19:13.400 --> 00:19:15.400]  但我是一個極度害羞的人
[00:19:15.400 --> 00:19:20.400]  曾經有一次我去到一個教會
[00:19:20.400 --> 00:19:21.400]  灣仔K4C
[00:19:21.400 --> 00:19:24.400]  有一個義工的感激日
[00:19:24.400 --> 00:19:25.400]  舉行一個派對
[00:19:25.400 --> 00:19:26.400]  要我們去
[00:19:26.400 --> 00:19:28.400]  我自己一個人
[00:19:28.400 --> 00:19:30.400]  去到那個會堂裏面
[00:19:30.400 --> 00:19:31.400]  一打開門
[00:19:31.400 --> 00:19:32.400]  有這麼多人
[00:19:32.400 --> 00:19:33.400]  我關上門
[00:19:33.400 --> 00:19:34.400]  掉頭離開了
[00:19:34.400 --> 00:19:36.400]  不能夠認識別人
[00:19:36.400 --> 00:19:38.400]  但有些甚麼
[00:19:38.400 --> 00:19:40.400]  我就是一個這樣的人
[00:19:40.400 --> 00:19:42.400]  但有些甚麼
[00:19:42.400 --> 00:19:44.400]  讓我能夠回到房間裏面
[00:19:44.400 --> 00:19:47.400]  是因為我記得我是被愛的
[00:19:47.400 --> 00:19:48.400]  我記得
[00:19:48.400 --> 00:19:52.400]  我以前回到粉嶺的教會裏
[00:19:52.400 --> 00:19:55.400]  我記得那班大兄姊妹很愛我
[00:19:55.400 --> 00:19:56.400]  他們讓我記得
[00:19:56.400 --> 00:20:00.400]  其實我是一個OK的人
[00:20:00.400 --> 00:20:01.400]  是一個很親近的人
[00:20:01.400 --> 00:20:03.400]  每個人都想認識我
[00:20:03.400 --> 00:20:06.400]  因為我記得這份感覺的時候
[00:20:06.400 --> 00:20:08.400]  他們讓我能夠進入那個房間裏面
[00:20:08.400 --> 00:20:09.400]  去找回一個人
[00:20:09.400 --> 00:20:13.400]  跟我一起主動去認識身邊的人
[00:20:13.400 --> 00:20:17.400]  當我們願意被聖靈帶領的時候
[00:20:17.400 --> 00:20:19.400]  聖靈怎樣帶領我們
[00:20:19.400 --> 00:20:22.400]  祂說你不要忘記你是被神所做的
[00:20:22.400 --> 00:20:25.400]  你不要忘記我們每一個人
[00:20:25.400 --> 00:20:27.400]  都領受同一樣的聖靈
[00:20:27.400 --> 00:20:30.400]  我們每一個人都是平等地去認識彼此
[00:20:30.400 --> 00:20:33.400]  你有你的優點和你的軟弱
[00:20:33.400 --> 00:20:34.400]  別人也有
[00:20:34.400 --> 00:20:37.400]  不需要去隱藏自己的缺點
[00:20:37.400 --> 00:20:41.400]  不需要為自己的優點覺得太驕傲
[00:20:41.400 --> 00:20:44.400]  因為上帝按照祂的意思
[00:20:44.400 --> 00:20:48.400]  猜探了每一個人身邊都有不同的長處和短處
[00:20:48.400 --> 00:20:50.400]  每一個人都是值得被愛
[00:20:50.400 --> 00:20:52.400]  所以我可以離開我的安書區
[00:20:52.400 --> 00:20:54.400]  去認識到身邊不同的人
[00:20:54.400 --> 00:20:56.400]  所以當一個群體
[00:20:56.400 --> 00:20:59.400]  可以因著大家都被基督的愛去支配
[00:20:59.400 --> 00:21:02.400]  去願意被聖靈帶領去建立關係的時候
[00:21:02.400 --> 00:21:06.400]  教會會是一個怎樣的群體呢?
[00:21:06.400 --> 00:21:09.400]  教會這裡就是讓大家去實習
[00:21:09.400 --> 00:21:11.400]  去練習這種新生命
[00:21:11.400 --> 00:21:13.400]  去實踐愛的地方
[00:21:13.400 --> 00:21:16.400]  這裡每一個人都是實習生
[00:21:16.400 --> 00:21:19.400]  我們每一個人都懂得所有東西
[00:21:19.400 --> 00:21:21.400]  沒有一個人沒試過被傷害
[00:21:21.400 --> 00:21:23.400]  或者傷害過別人
[00:21:23.400 --> 00:21:25.400]  我們都有軟弱
[00:21:25.400 --> 00:21:27.400]  都有傷痛要去醫治
[00:21:27.400 --> 00:21:30.400]  我們要在這裡練習分析
[00:21:30.400 --> 00:21:32.400]  去聽從聖靈的聲音
[00:21:32.400 --> 00:21:37.400]  我們在這裡練習怎樣去愛錫身邊的人
[00:21:37.400 --> 00:21:39.400]  其實不是容易的
[00:21:39.400 --> 00:21:41.400]  要練習愛錫身邊的人
[00:21:41.400 --> 00:21:43.400]  因為有時候我想對他好
[00:21:43.400 --> 00:21:44.400]  但原來不是對他好
[00:21:44.400 --> 00:21:45.400]  然後我就卻步
[00:21:45.400 --> 00:21:46.400]  糟了,我想對他好
[00:21:46.400 --> 00:21:48.400]  但可能他明白錯我的意思
[00:21:48.400 --> 00:21:51.400]  我很想說些話去鼓勵他
[00:21:51.400 --> 00:21:53.400]  但糟了,原來我剛才所說的話
[00:21:53.400 --> 00:21:54.400]  更加讓他傷害
[00:21:54.400 --> 00:21:56.400]  覺得我在踩他
[00:21:56.400 --> 00:22:00.400]  令我下一次更加畏首畏尾
[00:22:00.400 --> 00:22:03.400]  但原來當我們在這個群體的時候
[00:22:03.400 --> 00:22:05.400]  當我們都知道每一個人都是被愛
[00:22:05.400 --> 00:22:08.400]  都是在練習,都是實習生的時候
[00:22:08.400 --> 00:22:11.400]  我們就可以將這些東西練習出來
[00:22:11.400 --> 00:22:15.400]  或者可能我們有機會傷害別人
[00:22:15.400 --> 00:22:17.400]  但我們學習到
[00:22:17.400 --> 00:22:20.400]  我們想著這個人不是這樣
[00:22:20.400 --> 00:22:22.400]  我們不要經常去想那個人
[00:22:22.400 --> 00:22:25.400]  一定是對自己有偏見和很差
[00:22:25.400 --> 00:22:28.400]  但因為我們這個群體是一家人的時候
[00:22:28.400 --> 00:22:29.400]  我們就去想
[00:22:29.400 --> 00:22:31.400]  他是在練習
[00:22:31.400 --> 00:22:33.400]  他只是在練習去愛
[00:22:33.400 --> 00:22:35.400]  他在練習去關心別人
[00:22:35.400 --> 00:22:37.400]  他在練習去愛別人
[00:22:37.400 --> 00:22:38.400]  那不就是容許有錯嗎?
[00:22:38.400 --> 00:22:39.400]  只是練習而已
[00:22:39.400 --> 00:22:42.400]  容許我們會有犯錯的時候
[00:22:42.400 --> 00:22:45.400]  容許自己要學習去寬恕和原諒的時候
[00:22:45.400 --> 00:22:47.400]  我們一起去練習的時候
[00:22:47.400 --> 00:22:49.400]  一起坦誠地去
[00:22:49.400 --> 00:22:50.400]  不要怕介意的時候
[00:22:50.400 --> 00:22:52.400]  我們就能夠做成一家人
[00:22:52.400 --> 00:22:55.400]  一開始我會說一家人是怎樣做的
[00:22:55.400 --> 00:22:58.400]  是當我們能夠有血有肉地活出自己的生命
[00:22:58.400 --> 00:23:00.400]  不是作假的,不是戴面具的
[00:23:00.400 --> 00:23:02.400]  而是我們知道在這裡
[00:23:02.400 --> 00:23:05.400]  有衝突,有困難的地方
[00:23:05.400 --> 00:23:07.400]  但也有愛的地方
[00:23:07.400 --> 00:23:09.400]  我們嘗試今天衝突完之後
[00:23:09.400 --> 00:23:11.400]  我們明天重新來過
[00:23:11.400 --> 00:23:14.400]  我們今天說了一些祝福的話之後
[00:23:14.400 --> 00:23:17.400]  可能明天會有不一樣的情況
[00:23:17.400 --> 00:23:18.400]  但不要緊
[00:23:18.400 --> 00:23:20.400]  有天賦的愛為我們包底
[00:23:20.400 --> 00:23:24.400]  我們可以放下以前的包袱
[00:23:24.400 --> 00:23:25.400]  放下舊有的習慣
[00:23:25.400 --> 00:23:28.400]  好好地被神支配
[00:23:28.400 --> 00:23:31.400]  去練習怎樣去建立關係
[00:23:31.400 --> 00:23:34.400]  我們就在教會裡經歷愛,經歷醫治
[00:23:34.400 --> 00:23:36.400]  但不單止是這樣
[00:23:36.400 --> 00:23:39.400]  我們不只是在這裡練習愛
[00:23:39.400 --> 00:23:40.400]  當我們經歷了愛的時候
[00:23:40.400 --> 00:23:44.400]  我們要學習將這份愛傳達給身邊的人
[00:23:44.400 --> 00:23:47.400]  無論在學校裡,在工作環境裡
[00:23:47.400 --> 00:23:48.400]  就算在社群裡
[00:23:48.400 --> 00:23:51.400]  我們學習將這份愛傳達給身邊的人
[00:23:51.400 --> 00:23:53.400]  別人是不會明白的
[00:23:53.400 --> 00:23:55.400]  也未必一定能夠經歷
[00:23:55.400 --> 00:23:58.400]  但我們一定要學習這樣做
[00:23:58.400 --> 00:24:02.400]  而當我們被基督的愛激勵
[00:24:02.400 --> 00:24:05.400]  去學習,去原諒
[00:24:05.400 --> 00:24:07.400]  去做這些事情的時候
[00:24:07.400 --> 00:24:09.400]  我們就能夠像在經文裡說
[00:24:09.400 --> 00:24:11.400]  若有人在基督裡
[00:24:11.400 --> 00:24:13.400]  他就是新造的人
[00:24:13.400 --> 00:24:16.400]  舊事已過,都變成新的了
[00:24:16.400 --> 00:24:19.400]  很想為大家一起祈禱
[00:24:19.400 --> 00:24:21.400]  麻煩大家一起去建立
[00:24:21.400 --> 00:24:28.400]  我們今天在這裡分享
[00:24:28.400 --> 00:24:31.400]  上帝的愛去激勵我們
[00:24:31.400 --> 00:24:34.400]  這個激勵不是只跟我們說加油的意思
[00:24:34.400 --> 00:24:38.400]  是說我們要被上帝的愛支配的時候
[00:24:38.400 --> 00:24:40.400]  我們願不願意放手
[00:24:40.400 --> 00:24:43.400]  放開我們的舊我呢
[00:24:43.400 --> 00:24:45.400]  願不願意放下我們自己
[00:24:45.400 --> 00:24:48.400]  很想為自己去爭取那份心
[00:24:48.400 --> 00:24:51.400]  完全被基督的愛去支配呢
[00:24:51.400 --> 00:24:54.400]  我們一起祈禱
[00:24:54.400 --> 00:24:58.400]  塞天父,我們也感謝你
[00:24:58.400 --> 00:25:01.400]  是因為你犧牲的愛
[00:25:01.400 --> 00:25:06.400]  是因為你與我們同在那份接立的愛
[00:25:06.400 --> 00:25:09.400]  讓我們能夠在生命裡得到醫治
[00:25:09.400 --> 00:25:13.400]  我們可能會有很多傷口
[00:25:13.400 --> 00:25:16.400]  或者有很多的習慣
[00:25:16.400 --> 00:25:19.400]  主耶穌,我們今天
[00:25:19.400 --> 00:25:22.400]  如果這裡有人很想願意去放開他們以前的舊我
[00:25:22.400 --> 00:25:25.400]  願意去被基督支配的話
[00:25:25.400 --> 00:25:27.400]  我也鼓勵你去打開這份手
[00:25:27.400 --> 00:25:34.400]  主耶穌,如果我們生命裡有什麼是捉緊我們,放不開的
[00:25:34.400 --> 00:25:36.400]  我求聖靈在這一刻
[00:25:36.400 --> 00:25:39.400]  去跟我們心裡說話
[00:25:39.400 --> 00:25:42.400]  去叫我們能夠放開
[00:25:42.400 --> 00:25:45.400]  放開纏繞著我們的罪
[00:25:45.400 --> 00:25:48.400]  纏繞著我們的習慣,我們的憤怒
[00:25:48.400 --> 00:25:52.400]  放開纏繞著我們的傷口
[00:25:52.400 --> 00:25:56.400]  聖靈,我求你支配我們
[00:25:56.400 --> 00:26:01.400]  聖靈,我求你向我們說話
[00:26:01.400 --> 00:26:05.400]  讓你的愛成為我們的中心
[00:26:05.400 --> 00:26:10.400]  讓我們能夠在這個地方
[00:26:10.400 --> 00:26:12.400]  在這個家裡面
[00:26:12.400 --> 00:26:15.400]  去學習做一家人
[00:26:15.400 --> 00:26:18.400]  不是完美的一家人
[00:26:18.400 --> 00:26:20.400]  但是他是由基督的愛
[00:26:20.400 --> 00:26:23.400]  作為我們中心的一家人
[00:26:23.400 --> 00:26:29.400]  願主你的心與我們說話
[00:26:29.400 --> 00:26:32.400]  我願意被你去支配,主
[00:26:32.400 --> 00:26:35.400]  我願意被你去推動
[00:26:35.400 --> 00:26:39.400]  我願意接受你成為我生命的救主
[00:26:40.400 --> 00:26:42.400]  我是有不足的
[00:26:42.400 --> 00:26:45.400]  我是有不適的地方
[00:26:45.400 --> 00:26:50.400]  但是主耶穌,你的能力大於我的不足
[00:26:50.400 --> 00:26:54.400]  你聽到我內心的渴望
[00:26:54.400 --> 00:26:56.400]  的需求
[00:26:56.400 --> 00:27:02.400]  所以我都將我的心交託在你的手上
[00:27:02.400 --> 00:27:06.400]  求主你與我同在
[00:27:06.400 --> 00:27:10.400]  幫助我們成為有血有肉
[00:27:10.400 --> 00:27:16.400]  互相聆聽對方生命的一家人
[00:27:16.400 --> 00:27:18.400]  祈禱交託
[00:27:18.400 --> 00:27:21.400]  奉靠主耶穌基督得勝的明智祈求
[00:27:21.400 --> 00:27:23.400]  阿門

