
[00:00:00.000 --> 00:00:01.000]   One more.
[00:20:25.240 --> 00:20:28.520]   No, he sends Jesus.
[00:20:28.520 --> 00:20:33.160]   And just to clarify, Jesus, God, same, okay?
[00:20:33.160 --> 00:20:34.160]   Same thing.
[00:20:34.160 --> 00:20:35.200]   Jesus is God in flesh.
[00:20:35.200 --> 00:20:41.000]   So scripture in Isaiah 7, we call him Emmanuel, God with us, God incarnate.
[00:20:41.000 --> 00:20:43.760]   So God doesn't just send some dude named Jesus.
[00:20:43.760 --> 00:20:49.920]   God puts on flesh and blood and he comes still being divine, still being God, and he walks
[00:20:49.920 --> 00:20:52.480]   among broken people.
[00:20:52.480 --> 00:20:55.160]   He comes and he lives with us and he understands us.
[00:20:55.160 --> 00:20:57.080]   He walks our journey.
[00:20:57.080 --> 00:20:58.160]   God sends Jesus.
[00:20:58.160 --> 00:21:00.200]   He ultimately sends himself.
[00:21:00.200 --> 00:21:01.800]   What does that mean?
[00:21:01.800 --> 00:21:06.120]   It means this, that God made a sacrifice.
[00:21:06.120 --> 00:21:11.000]   It means that forgiveness isn't just something you do.
[00:21:11.000 --> 00:21:13.800]   Forgiveness is a sacrifice you make.
[00:21:13.800 --> 00:21:14.800]   Right?
[00:21:14.800 --> 00:21:18.800]   Because in Philippians 2, Paul writes it super beautifully.
[00:21:18.800 --> 00:21:20.960]   We understand Paul's other epistles.
[00:21:20.960 --> 00:21:24.440]   We know that he would tell us to imitate him while he imitates Christ.
[00:21:24.440 --> 00:21:27.600]   The Christian life is, even call yourself a Christian, is Christ-like.
[00:21:27.600 --> 00:21:29.080]   We're meant to imitate Christ.
[00:21:29.080 --> 00:21:32.280]   But Paul is going to push this idea significantly further.
[00:21:32.280 --> 00:21:33.840]   Don't just imitate Christ's actions.
[00:21:33.840 --> 00:21:40.440]   He's going to pull us and tell us that there's something even bigger, probably a precursor
[00:21:40.440 --> 00:21:43.800]   to imitating Christ's action that we have to understand.
[00:21:43.800 --> 00:21:48.680]   He would tell us that we need to imitate the same mindset as Christ.
[00:21:48.680 --> 00:21:50.580]   We have to think like Christ.
[00:21:50.580 --> 00:21:53.080]   We have to see things like Christ.
[00:21:53.080 --> 00:21:57.720]   We have to take on his mindset, how he approached things.
[00:21:57.720 --> 00:22:03.000]   He took on a mindset of deep humility.
[00:22:03.000 --> 00:22:05.200]   Deep humility.
[00:22:05.200 --> 00:22:09.600]   Christ-like forgiveness requires this Christ-like humility.
[00:22:09.600 --> 00:22:14.200]   So I'm not, I'll just read to you what Philippians 2 says so that you get why I'm saying this.
[00:22:14.200 --> 00:22:15.800]   Philippians 2, verses 8.
[00:22:15.800 --> 00:22:20.880]   "Christ, who being in very nature God, did not consider equality with God something to
[00:22:20.880 --> 00:22:23.280]   be used to his own advantage.
[00:22:23.280 --> 00:22:26.680]   Rather instead, he made himself nothing."
[00:22:26.680 --> 00:22:27.680]   Big word there.
[00:22:27.680 --> 00:22:29.160]   He made himself nothing.
[00:22:29.160 --> 00:22:31.760]   "Taking on the very nature of a servant."
[00:22:31.760 --> 00:22:34.520]   I use the, I think the ES or the NIV on this.
[00:22:34.520 --> 00:22:35.520]   I should use the ESV.
[00:22:35.520 --> 00:22:38.960]   It says, "He made himself a slave."
[00:22:38.960 --> 00:22:40.120]   Talk about humility, right?
[00:22:40.120 --> 00:22:44.880]   "Taking on the very nature of a slave, being made in human likeness and being found in
[00:22:44.880 --> 00:22:50.400]   the appearance as a man, he humbled himself by becoming obedient to death, even death
[00:22:50.400 --> 00:22:53.000]   on a cross."
[00:22:53.000 --> 00:22:55.520]   This is a wild kind of humility.
[00:22:55.520 --> 00:22:57.480]   Who lives this way?
[00:22:57.480 --> 00:23:04.600]   Who steps into such a radical, like this is what God's Christ forgiveness looks like.
[00:23:04.600 --> 00:23:06.160]   This is how he forgives us.
[00:23:06.160 --> 00:23:10.560]   He is executed through a radical humility.
[00:23:10.560 --> 00:23:19.760]   So you can't forgive others like Christ forgives without this posture of humility.
[00:23:19.760 --> 00:23:23.040]   Forgiveness is not something you do to pat yourself on the back.
[00:23:23.040 --> 00:23:26.240]   It's not something you do to show the world, "Look, I'm a bigger person.
[00:23:26.240 --> 00:23:27.800]   Am I forgiven?"
[00:23:27.800 --> 00:23:30.880]   That's not what it's about.
[00:23:30.880 --> 00:23:37.200]   Consider that forgiveness is rooted in this mindset and this framework and this posture
[00:23:37.200 --> 00:23:38.800]   of humility.
[00:23:38.800 --> 00:23:43.480]   And this mark of humility is a bit of a scandal.
[00:23:43.480 --> 00:23:49.840]   It's pretty challenging because I know there's quite a few of us, understandably so, who
[00:23:49.840 --> 00:23:59.840]   would feel that for the offenses done to us, our offenders deserve our anger.
[00:23:59.840 --> 00:24:06.280]   They deserve our bitterness for what has been said to you, what has shaped your identity.
[00:24:06.280 --> 00:24:10.600]   They deserve some frustration for how you've been treated, for how you've been hurt.
[00:24:10.600 --> 00:24:16.080]   The fact that you're still carrying this wound still from a close family loved one, they
[00:24:16.080 --> 00:24:18.480]   deserve your anger, right?
[00:24:18.480 --> 00:24:23.640]   They deserve our frustration for the way they've said things and treated you and hurt you.
[00:24:23.640 --> 00:24:26.040]   We feel that others deserve.
[00:24:26.040 --> 00:24:29.840]   It's only just that they get what's coming to them.
[00:24:29.840 --> 00:24:35.000]   This is the natural way of thinking, but let me flip it on its head because Scripture uses
[00:24:35.000 --> 00:24:37.480]   the word about deserving as well.
[00:24:37.480 --> 00:24:42.320]   Christ would say that, the Bible would say that we were once children of wrath.
[00:24:42.320 --> 00:24:51.040]   We were enemies of God deserving death.
[00:24:51.040 --> 00:24:54.360]   We too deserve the thing.
[00:24:54.360 --> 00:24:55.880]   We deserved death.
[00:24:55.880 --> 00:25:07.200]   But while we were still sinners, before we said sorry, before we repented, forgiveness
[00:25:07.200 --> 00:25:09.320]   is offered.
[00:25:09.320 --> 00:25:13.320]   God sends himself to come and take the place of the things that you've done wrong, the
[00:25:13.320 --> 00:25:17.760]   consequences that you deserve, God sends himself to take that on.
[00:25:17.760 --> 00:25:22.040]   While we were still sinners, before we get our act together, God substitutes.
[00:25:22.040 --> 00:25:23.040]   He exchanges.
[00:25:23.040 --> 00:25:28.020]   Now remember, when we defined sin, we said that sin was this exchanging of who is God
[00:25:28.020 --> 00:25:30.960]   in your life from it being God to it being you.
[00:25:30.960 --> 00:25:36.240]   And in Christ's forgiveness to us, there is another exchange.
[00:25:36.240 --> 00:25:38.760]   It's an exchange of who is guilty.
[00:25:38.760 --> 00:25:42.920]   Christ comes in and you are supposed to stand guilty for the things that you've done and
[00:25:42.920 --> 00:25:51.120]   his forgiveness offers an exchange where he stands in the place of our wrongdoings, our
[00:25:51.120 --> 00:25:56.800]   shortcomings, where we failed, where we've been on purpose and where we've just not been
[00:25:56.800 --> 00:26:00.820]   strong enough to do the right thing.
[00:26:00.820 --> 00:26:07.000]   He takes our place, which leads us to our salvation, but it's done through the path
[00:26:07.000 --> 00:26:12.960]   of the cross and the blood of Jesus, which we say if you grew up in church, you've heard
[00:26:12.960 --> 00:26:16.480]   something about the power of the blood of Jesus, nothing like the blood of Jesus, which
[00:26:16.480 --> 00:26:19.480]   kind of doesn't make sense because the idea is that the blood is supposed to wash you
[00:26:19.480 --> 00:26:23.400]   clean, but if you put blood on something, it doesn't make it clean, it makes it more
[00:26:23.400 --> 00:26:24.400]   dirty.
[00:26:24.400 --> 00:26:27.560]   So I just don't want us to be living in a world where we hear Christian jargon, we sing
[00:26:27.560 --> 00:26:28.880]   about it, but we don't understand it.
[00:26:28.880 --> 00:26:32.880]   So I'm going to take a few minutes to help us understand a little bit more why do we
[00:26:32.880 --> 00:26:35.240]   say his blood makes us clean?
[00:26:35.240 --> 00:26:37.920]   How does his blood actually clean us?
[00:26:37.920 --> 00:26:38.920]   What does that even mean?
[00:26:38.920 --> 00:26:41.120]   Are you still tracking with me?
[00:26:41.120 --> 00:26:42.280]   We're all here?
[00:26:42.280 --> 00:26:47.720]   So in the Old Testament, for the price of sin, the consequence is death.
[00:26:47.720 --> 00:26:55.440]   God sets up this, I don't know how you want to call it, a system, a sacrificial system
[00:26:55.440 --> 00:27:04.400]   where the place of our sin and the death that we had acquired would be passed on to something
[00:27:04.400 --> 00:27:05.400]   else.
[00:27:05.400 --> 00:27:08.240]   Something had to die in place of our sin.
[00:27:08.240 --> 00:27:10.120]   So the whole sacrificial system exists.
[00:27:10.120 --> 00:27:15.200]   You hear about people killing goats and sheep and pigeons or turtle doves or whatever it
[00:27:15.200 --> 00:27:16.200]   is.
[00:27:16.200 --> 00:27:20.920]   They had all these animals that they had to kill, and the animals had to be clean.
[00:27:20.920 --> 00:27:25.120]   They had to be pure, but you really can't tell the motives of a chicken, can you?
[00:27:25.120 --> 00:27:27.580]   That might be a little much.
[00:27:27.580 --> 00:27:31.160]   So God sets up this system where they need to optically be pure.
[00:27:31.160 --> 00:27:36.200]   That's why they said no animals with blemishes, only the clean ones, the ones that were normally
[00:27:36.200 --> 00:27:39.080]   young and innocent to some extent.
[00:27:39.080 --> 00:27:44.960]   And these optical purity, when the animal was killed, that blood, that sacrifice would
[00:27:44.960 --> 00:27:48.680]   take the place of the death that was upon us for our sins.
[00:27:48.680 --> 00:27:51.400]   So they had a whole system around this, right?
[00:27:51.400 --> 00:27:56.360]   And in that system, you had to offer up certain animals for certain sins, but not every animal
[00:27:56.360 --> 00:27:57.640]   could cover every sin.
[00:27:57.640 --> 00:28:03.760]   Not every sin could be covered, and at best, what was covered was a temporary cover, because
[00:28:03.760 --> 00:28:08.240]   after all, it's a sheep for a human, and nowhere is that fair.
[00:28:08.240 --> 00:28:10.600]   Nowhere is that just or balanced.
[00:28:10.600 --> 00:28:11.800]   And so God sees this.
[00:28:11.800 --> 00:28:12.800]   God knows this.
[00:28:12.800 --> 00:28:13.800]   God understands this.
[00:28:13.800 --> 00:28:19.480]   This is his temporary solution while in the meanwhile, he has his plan, and he sends himself.
[00:28:19.480 --> 00:28:22.960]   He sends Jesus, and we all know that God dies for us, right?
[00:28:22.960 --> 00:28:27.040]   Jesus dies for our sins, and we're made clean, but I want to look at the controversy of the
[00:28:27.040 --> 00:28:31.560]   fact that Jesus actually lived for us to be saved, right?
[00:28:31.560 --> 00:28:36.400]   So it's not just that he needed to die, but in order for Jesus to be clean, it wasn't
[00:28:36.400 --> 00:28:38.400]   about what he looks like.
[00:28:38.400 --> 00:28:41.840]   It was about the fact that Jesus had to live a life of no sin.
[00:28:41.840 --> 00:28:46.480]   So that's why you will hear people in the Christian tradition talk about how Jesus lived
[00:28:46.480 --> 00:28:48.560]   a sinless life.
[00:28:48.560 --> 00:28:52.600]   If he doesn't live a sinless life, his death doesn't mean anything.
[00:28:52.600 --> 00:28:54.200]   He had to be pure.
[00:28:54.200 --> 00:28:55.320]   He had to be clean.
[00:28:55.320 --> 00:29:00.400]   So Jesus's day in and day out, when Jesus was thirsty and hungry in the desert, being
[00:29:00.400 --> 00:29:03.160]   tempted by Satan, do you know why he was saying no?
[00:29:03.160 --> 00:29:08.440]   Yes, because he was God, but because he was remaining clean and pure so that when he would
[00:29:08.440 --> 00:29:16.600]   die and be a sacrifice for us, our sins, all humanity's sins could be covered.
[00:29:16.600 --> 00:29:26.740]   In his forgiveness, Jesus's death covers us and frees us, but it's also in his forgiveness
[00:29:26.740 --> 00:29:29.380]   that he lives for us.
[00:29:29.380 --> 00:29:35.760]   This blameless life that we get from him gives the blood power.
[00:29:35.760 --> 00:29:39.560]   It gives, and that's why we sing and we celebrate and when we take communion, we've got the
[00:29:39.560 --> 00:29:42.280]   little tiny cup with juice in it, right?
[00:29:42.280 --> 00:29:45.760]   It's because the blood of Jesus has done something for us.
[00:29:45.760 --> 00:29:53.720]   He lived and he died so that we could properly be forgiven, so that you no longer have to
[00:29:53.720 --> 00:29:56.280]   be guilty for the sins that you commit.
[00:29:56.280 --> 00:29:57.920]   That's the whole exchange here.
[00:29:57.920 --> 00:29:58.920]   He's stepping in.
[00:29:58.920 --> 00:30:00.080]   He's taking the place.
[00:30:00.080 --> 00:30:05.040]   He's exchanging, and I could go on forever around this, but instead I want to give us
[00:30:05.040 --> 00:30:07.040]   a chance to sit and think.
[00:30:07.040 --> 00:30:11.920]   Normally here at the Vine, around, I don't know, the 30-minute mark after the service
[00:30:11.920 --> 00:30:15.600]   or the hour and 30-minute mark, we have a response song and lots of you get up and you
[00:30:15.600 --> 00:30:17.120]   sprint out for lunch.
[00:30:17.120 --> 00:30:18.120]   I get it.
[00:30:18.120 --> 00:30:19.120]   It makes sense.
[00:30:19.120 --> 00:30:22.200]   We're going to, instead of doing that, we're going to sit in this.
[00:30:22.200 --> 00:30:23.200]   The sermon's not done.
[00:30:23.200 --> 00:30:27.320]   We'll come back in a minute, but I want us to sit and we're going to put up some words
[00:30:27.320 --> 00:30:29.680]   and we're going to have a moment.
[00:30:29.680 --> 00:30:36.360]   This moment is built around the hymn, "How Deep the Father's Love for Us," which portrays,
[00:30:36.360 --> 00:30:43.440]   I think, flawlessly what the exchange looks like.
[00:30:43.440 --> 00:30:49.600]   For Jesus to hang in our place, for Jesus to take upon himself the wrath of God poured
[00:30:49.600 --> 00:30:54.240]   out in our place, for Jesus to be the one who stepped in.
[00:30:54.240 --> 00:30:57.600]   I know you're going to be tempted to sing it because you know the melody, but you'll
[00:30:57.600 --> 00:30:59.120]   see there's no microphone here.
[00:30:59.120 --> 00:31:00.320]   There's no singer here.
[00:31:00.320 --> 00:31:02.640]   We're not singing right now.
[00:31:02.640 --> 00:31:09.760]   I just want us to sit because I think sometimes when we sing, we sing and we don't think sometimes.
[00:31:09.760 --> 00:31:15.520]   I think when we sit and we just read, there's a chance that this might hit you differently,
[00:31:15.520 --> 00:31:17.760]   even if you've been a Christian for 20 years.
[00:31:17.760 --> 00:31:26.160]   There's a chance that you might see and remember and feel just what Jesus did for you.
[00:31:26.160 --> 00:31:28.040]   So I'm going to hand it over to Jethro.
[00:31:28.040 --> 00:31:29.040]   Don't sing.
[00:31:29.040 --> 00:31:36.040]   Take a minute and sit.
[00:31:36.040 --> 00:31:43.040]   [Music]
[00:31:43.040 --> 00:31:48.040]   [Music]
[00:31:48.040 --> 00:31:53.040]   [Music]
[00:31:53.040 --> 00:31:58.040]   [Music]
[00:31:58.040 --> 00:32:03.040]   [Music]
[00:32:03.040 --> 00:32:08.040]   [Music]
[00:32:08.040 --> 00:32:13.040]   [Music]
[00:32:13.040 --> 00:32:18.040]   [Music]
[00:32:18.040 --> 00:32:23.040]   [Music]
[00:32:23.040 --> 00:32:28.040]   [Music]
[00:32:28.040 --> 00:32:33.040]   [Music]
[00:32:33.040 --> 00:32:38.040]   [Music]
[00:32:38.040 --> 00:32:43.040]   [Music]
[00:32:43.040 --> 00:32:48.040]   [Music]
[00:32:48.040 --> 00:32:53.040]   [Music]
[00:32:53.040 --> 00:32:58.040]   [Music]
[00:32:58.040 --> 00:33:03.040]   [Music]
[00:33:03.040 --> 00:33:08.040]   [Music]
[00:33:08.040 --> 00:33:13.040]   [Music]
[00:33:13.040 --> 00:33:18.040]   [Music]
[00:33:18.040 --> 00:33:23.040]   [Music]
[00:33:23.040 --> 00:33:28.040]   [Music]
[00:33:28.040 --> 00:33:33.040]   [Music]
[00:33:33.040 --> 00:33:38.040]   [Music]
[00:33:38.040 --> 00:33:43.040]   [Music]
[00:33:43.040 --> 00:33:48.040]   [Music]
[00:33:48.040 --> 00:33:53.040]   [Music]
[00:33:53.040 --> 00:33:58.040]   [Music]
[00:33:58.040 --> 00:34:03.040]   [Music]
[00:34:03.040 --> 00:34:08.040]   [Music]
[00:34:08.040 --> 00:34:13.040]   [Music]
[00:34:13.040 --> 00:34:18.040]   [Music]
[00:34:18.040 --> 00:34:30.040]   The cross is the most powerful expression of Christ's forgiveness for you and for me.
[00:34:30.040 --> 00:34:42.040]   It was a ridiculous display of humility, a commitment to love, and ridiculous obedience.
[00:34:42.040 --> 00:34:49.040]   It was our sin, it was our debt that he pays with his life and with his blood.
[00:34:49.040 --> 00:34:57.040]   Christ's unforgiveness is actually unfair, because it's unearned,
[00:34:57.040 --> 00:35:11.040]   but it's this beautiful exchange where God himself would take upon him the consequences of the mistakes we've made.
[00:35:11.040 --> 00:35:16.040]   I mean, I'm preaching this sermon three times, but even as I think about it now,
[00:35:16.040 --> 00:35:24.040]   I don't know, there's just something about really sitting in the reality that God would do that.
[00:35:24.040 --> 00:35:31.040]   Like, I think we know it, we do know it, but not enough do we sit in it.
[00:35:31.040 --> 00:35:37.040]   And I'm just thankful. I'm just really thankful.
[00:35:37.040 --> 00:35:43.040]   Beyond what it does for me and all the things that might get after it, I'm just thankful that his love looks like that,
[00:35:43.040 --> 00:35:48.040]   that his forgiveness is that powerful.
[00:35:48.040 --> 00:35:57.040]   When we consider the weight of our sin, the re-exchange that takes place here,
[00:35:57.040 --> 00:36:03.040]   the God-sized mistakes that we've made, the God complex which we live within,
[00:36:03.040 --> 00:36:10.040]   when we consider just how deep our sin was and is, it gives us a great opportunity to see how much greater
[00:36:10.040 --> 00:36:20.040]   the forgiveness of God is to cancel the debt, to satisfy our debt.
[00:36:20.040 --> 00:36:27.040]   Then we understand what Christ did for us. Then we understand that his forgiveness isn't something that you earn.
[00:36:27.040 --> 00:36:31.040]   You don't behave good enough and now you get forgiven.
[00:36:31.040 --> 00:36:34.040]   You don't come to church enough and now you're forgiven.
[00:36:34.040 --> 00:36:37.040]   You don't not say bad words and now you're forgiven.
[00:36:37.040 --> 00:36:45.040]   No, it's not something you can earn. It's something he has given to you of his own accord.
[00:36:45.040 --> 00:36:53.040]   It's a grace. And it's because of that that we can boast in no thing, no power, no wisdom, no gift, no nothing.
[00:36:53.040 --> 00:36:57.040]   Nothing we've done, but it's a free gift given to all of us.
[00:36:57.040 --> 00:37:04.040]   It's a ridiculous thing God has done. That if we confess our sins, he would be faithful
[00:37:04.040 --> 00:37:09.040]   and he would be just to forgive us those sins, cleanse us of all unrighteousness.
[00:37:09.040 --> 00:37:12.040]   The gospel is a proclamation of good news.
[00:37:12.040 --> 00:37:19.040]   This is good news that Jesus is willing to forgive all people of all things.
[00:37:19.040 --> 00:37:24.040]   And when we see that our sins are now forgiven, when we see the way in which he forgives us,
[00:37:24.040 --> 00:37:30.040]   the type of humility that he has to have, the kind of sacrifice he's willing to make,
[00:37:30.040 --> 00:37:33.040]   we have to ask ourselves, what does it produce?
[00:37:33.040 --> 00:37:36.040]   We are forgiven. What does that actually mean?
[00:37:36.040 --> 00:37:41.040]   We understand sin, we understand his sacrifice, but what does it mean that we are forgiven?
[00:37:41.040 --> 00:37:47.040]   His forgiveness makes available to us a reconciled relationship
[00:37:47.040 --> 00:37:54.040]   and it reawakens our spirits and it reaffirms our identity into God's family.
[00:37:54.040 --> 00:37:58.040]   In short, Christ's forgiveness is our salvation.
[00:37:58.040 --> 00:38:02.040]   When you hear people say, "Are you saved?" or "I was saved on this date,"
[00:38:02.040 --> 00:38:08.040]   this is what we mean by saved. His forgiveness leads us to that salvation.
[00:38:08.040 --> 00:38:13.040]   It is our salvation. In our sin, we lived as hostile towards God.
[00:38:13.040 --> 00:38:19.040]   We lived as enemies towards God, but what Jesus's forgiveness does is that it brings you in.
[00:38:19.040 --> 00:38:24.040]   He doesn't forgive you and say, "Now, never come back again. I've forgiven you. Now just leave."
[00:38:24.040 --> 00:38:29.040]   No, he forgives and he draws you into himself.
[00:38:29.040 --> 00:38:35.040]   He makes a channel, a pathway available that you can commune and know the heart of God
[00:38:35.040 --> 00:38:41.040]   to where the most sovereign being, the creator of everything, will speak to you,
[00:38:41.040 --> 00:38:46.040]   will inspire you, will talk to you, will comfort you.
[00:38:46.040 --> 00:38:50.040]   This is what his forgiveness does for us.
[00:38:50.040 --> 00:38:55.040]   It's another exchange where...and before Christ's forgiveness,
[00:38:55.040 --> 00:38:58.040]   if God would look upon us, he would see our sin.
[00:38:58.040 --> 00:39:01.040]   He would see where we've fallen short because of Christ's forgiveness.
[00:39:01.040 --> 00:39:06.040]   And if we will accept that salvation, when God looks at you and exchange takes place,
[00:39:06.040 --> 00:39:13.040]   there is an imparted...Christ puts his righteousness, his perfect, flawless living,
[00:39:13.040 --> 00:39:18.040]   his sinless, pure life, he puts all that he has actually done upon you
[00:39:18.040 --> 00:39:25.040]   so that when God looks at you, God's not angry. You know that?
[00:39:25.040 --> 00:39:30.040]   As Christians, the mistakes you've made, when God looks at you, he's not annoyed.
[00:39:30.040 --> 00:39:34.040]   He's not like, "Oh, you did it again." But I think a lot of us feel that way.
[00:39:34.040 --> 00:39:37.040]   It probably makes us hesitate to come close to God
[00:39:37.040 --> 00:39:41.040]   because we think he sees us for what we've done, but the freedom that is found
[00:39:41.040 --> 00:39:47.040]   in Christ's forgiveness is that he sees you based off of what Jesus has done.
[00:39:47.040 --> 00:39:51.040]   That's powerful forgiveness.
[00:39:51.040 --> 00:39:56.040]   His righteousness, Christ's righteousness has been imputed towards us.
[00:39:56.040 --> 00:40:00.040]   Another gift that we get is this reawakening of our spirits.
[00:40:00.040 --> 00:40:03.040]   Right? So God could have forgiven us and left us be.
[00:40:03.040 --> 00:40:08.040]   Okay, he draws us in and he now looks at us the way that Christ behaved.
[00:40:08.040 --> 00:40:15.040]   But then he gives us a spirit. He gives us his spirit that acts as our counselor,
[00:40:15.040 --> 00:40:18.040]   as our comforter, as our companion.
[00:40:18.040 --> 00:40:22.040]   It's the one that helps us understand scripture and the word of God.
[00:40:22.040 --> 00:40:26.040]   He gives us this beautiful gift of himself.
[00:40:26.040 --> 00:40:30.040]   Like how many times do you forgive someone and say, "Also, I have a gift for you."
[00:40:30.040 --> 00:40:32.040]   This is not very common, right?
[00:40:32.040 --> 00:40:35.040]   This is how Christ's forgiveness looks like.
[00:40:35.040 --> 00:40:38.040]   He draws you in and then he gives you stuff.
[00:40:38.040 --> 00:40:41.040]   He gives you himself, his spirit.
[00:40:41.040 --> 00:40:45.040]   Not just the breath that we see in Genesis where he breathed his spirit and we're alive.
[00:40:45.040 --> 00:40:50.040]   Now he sends his spirit to forever dwell in us.
[00:40:50.040 --> 00:40:53.040]   And it says that with this spirit of God in us,
[00:40:53.040 --> 00:40:57.040]   we would be able to do even more than Christ has done.
[00:40:57.040 --> 00:41:00.040]   Oh, he lived perfect.
[00:41:00.040 --> 00:41:04.040]   That's just wild, right? Like what a gift.
[00:41:04.040 --> 00:41:07.040]   This is what he gives us in his forgiveness.
[00:41:07.040 --> 00:41:12.040]   Our spirits are reawakened and we end up becoming people who live by the spirit.
[00:41:12.040 --> 00:41:16.040]   Most of Paul's books would have some section in his epistles
[00:41:16.040 --> 00:41:19.040]   about living by the spirit, being new in the spirit.
[00:41:19.040 --> 00:41:22.040]   And it's because of this idea that Jesus' forgiveness doesn't--
[00:41:22.040 --> 00:41:25.040]   I think a lot of us think it wipes the slate clean, right?
[00:41:25.040 --> 00:41:29.040]   It wipes the sins that we had here. It just wipes it.
[00:41:29.040 --> 00:41:31.040]   I wish I had a whiteboard. I could show you it.
[00:41:31.040 --> 00:41:35.040]   He doesn't wipe it. He like throws the board away and he gives you a new one.
[00:41:35.040 --> 00:41:38.040]   It's not about like cleaning it off.
[00:41:38.040 --> 00:41:41.040]   It's Jesus gives you a new--this is why it says that in Galatians,
[00:41:41.040 --> 00:41:44.040]   "The old is gone, the new has come in Christ Jesus."
[00:41:44.040 --> 00:41:47.040]   He's not trying to clean off how bad your sins are.
[00:41:47.040 --> 00:41:52.040]   He's giving you something new. He's giving you a new life, a new spirit,
[00:41:52.040 --> 00:41:55.040]   a newness that we can now live in the spirit.
[00:41:55.040 --> 00:41:57.040]   We can now walk in the spirit.
[00:41:57.040 --> 00:42:02.040]   We can set our hearts and our eyes on things of the spirit.
[00:42:02.040 --> 00:42:07.040]   He's giving us a new slate. We are made new.
[00:42:07.040 --> 00:42:12.040]   And the last thing he does, which I just think is absolutely wild, genuinely crazy,
[00:42:12.040 --> 00:42:15.040]   is this idea that he brings us into his family.
[00:42:15.040 --> 00:42:20.040]   I just can't imagine a scenario where you forgive someone of a tremendous debt
[00:42:20.040 --> 00:42:24.040]   and then after you forgive them, you say, "Also, here's my will.
[00:42:24.040 --> 00:42:27.040]   I'm writing your name on it."
[00:42:27.040 --> 00:42:29.040]   Like think about this stuff.
[00:42:29.040 --> 00:42:33.040]   Like this is the gospel that Jesus not only forgives you of his sin,
[00:42:33.040 --> 00:42:38.040]   but he brings you into his family.
[00:42:38.040 --> 00:42:43.040]   He says, "You used to be sons and daughters of wrath and you deserve death,
[00:42:43.040 --> 00:42:45.040]   but now you are children of God."
[00:42:45.040 --> 00:42:49.040]   First John, where we get our anchor verse we've been reading like three times today,
[00:42:49.040 --> 00:42:52.040]   in the few verses or the few chapters that are there,
[00:42:52.040 --> 00:42:57.040]   John refers to us as children 13 times.
[00:42:57.040 --> 00:42:59.040]   Like it's really clear that God wants you in the family.
[00:42:59.040 --> 00:43:03.040]   He doesn't want you thinking, "I have to earn this. My son doesn't earn my love.
[00:43:03.040 --> 00:43:08.040]   Remy will never have to earn my love because they're my children.
[00:43:08.040 --> 00:43:13.040]   And if I can love my kids this way, how much more will God love you?"
[00:43:13.040 --> 00:43:15.040]   He brings you in.
[00:43:15.040 --> 00:43:20.040]   Modern day forgiveness is you say you're sorry, maybe I'm a little angry, but whatever.
[00:43:20.040 --> 00:43:22.040]   I don't have to see you again. We forgive and we forget.
[00:43:22.040 --> 00:43:24.040]   That's not God's playbook.
[00:43:24.040 --> 00:43:26.040]   This is not how we've been forgiven.
[00:43:26.040 --> 00:43:30.040]   The forgiveness offered to you is he forgives you and he brings you in
[00:43:30.040 --> 00:43:36.040]   and he floods you with gifts, with his spirit, with an awakening in your spirits
[00:43:36.040 --> 00:43:38.040]   where you can sense the things of the spirit.
[00:43:38.040 --> 00:43:41.040]   He puts you on the list. You are now a child of God.
[00:43:41.040 --> 00:43:44.040]   You inherit the goodness and all that God has.
[00:43:44.040 --> 00:43:47.040]   The power of God resides in you.
[00:43:47.040 --> 00:43:50.040]   Like this is why we have to, the crux of the sermon,
[00:43:50.040 --> 00:43:54.040]   this is why we have to look at Christ's example of forgiveness
[00:43:54.040 --> 00:43:58.040]   because this is the only place that we see forgiveness that looks like this.
[00:43:58.040 --> 00:44:02.040]   No other religion, no other culture, no other story
[00:44:02.040 --> 00:44:06.040]   has a forgiveness that looks like this.
[00:44:06.040 --> 00:44:09.040]   This is like not even heard of anywhere.
[00:44:09.040 --> 00:44:12.040]   It's absolutely one of one.
[00:44:12.040 --> 00:44:14.040]   This is how Christ forgives.
[00:44:14.040 --> 00:44:16.040]   He brings you into the family.
[00:44:16.040 --> 00:44:18.040]   He doesn't treat you like family.
[00:44:18.040 --> 00:44:20.040]   Paul would say he grafts you in.
[00:44:20.040 --> 00:44:23.040]   You become his children.
[00:44:23.040 --> 00:44:28.040]   And this is why he would say you must be born again, born into the family of God.
[00:44:28.040 --> 00:44:30.040]   This is, it's so important that we get it.
[00:44:30.040 --> 00:44:33.040]   The family of God, you are in God's family.
[00:44:33.040 --> 00:44:35.040]   Stop trying to earn it.
[00:44:35.040 --> 00:44:38.040]   Don't think you can lose it.
[00:44:38.040 --> 00:44:42.040]   If you accept his forgiveness, if you will walk that path to salvation,
[00:44:42.040 --> 00:44:46.040]   if you will journey with him, he puts you in the family.
[00:44:46.040 --> 00:44:49.040]   You don't have to beat yourself up all the time.
[00:44:49.040 --> 00:44:52.040]   You don't have to worry about your status.
[00:44:52.040 --> 00:44:56.040]   No, he loves you. He loves you.
[00:44:56.040 --> 00:44:59.040]   He loves us.
[00:44:59.040 --> 00:45:02.040]   I feel like this sermon, and I feel like you probably think the same thing as well,
[00:45:02.040 --> 00:45:05.040]   could have been boiled down to like a three-minute idea
