
[00:00:00.000 --> 00:00:02.000]   [sighs]
[00:15:46.220 --> 00:15:49.520]   "He answered, 'Do you not know what these are?'
[00:15:49.520 --> 00:15:51.100]   "'No, my Lord,' I replied.
[00:15:51.100 --> 00:15:52.300]   "So he said to me,
[00:15:52.300 --> 00:15:55.040]   "'This is the word of the Lord to Zerubbabel.
[00:15:55.040 --> 00:15:58.280]   "'Not by might nor by power,
[00:15:58.280 --> 00:16:00.880]   "'but by my spirit,' says the Lord Almighty."
[00:16:00.880 --> 00:16:01.700]   Let me pray.
[00:16:01.700 --> 00:16:06.240]   God, we open your word and we ask, Holy Spirit,
[00:16:06.240 --> 00:16:09.380]   that you would speak to our hearts.
[00:16:09.380 --> 00:16:14.120]   That you would come now and give us understanding.
[00:16:14.120 --> 00:16:15.720]   Open our ears.
[00:16:15.720 --> 00:16:18.820]   Allow us to hear what you have to say to us this morning.
[00:16:18.820 --> 00:16:22.180]   In Jesus' name, amen.
[00:16:22.180 --> 00:16:25.600]   The picture Zachariah is given
[00:16:25.600 --> 00:16:30.600]   is this picture of these trees and these lampstands.
[00:16:30.600 --> 00:16:33.160]   And there's this oil that's flowing through it.
[00:16:33.160 --> 00:16:35.380]   The lampstands really don't have a purpose
[00:16:35.380 --> 00:16:37.000]   if the oil isn't flowing through it.
[00:16:37.000 --> 00:16:39.720]   So the oil is flowing through it from the trees,
[00:16:39.720 --> 00:16:42.000]   one on the left and one on the right.
[00:16:42.000 --> 00:16:47.000]   This is God's response to 20 years
[00:16:47.000 --> 00:16:50.440]   of no one working on the thing that he called them to do.
[00:16:50.440 --> 00:16:53.040]   He gives them a picture of trees and lampstands.
[00:16:53.040 --> 00:16:58.000]   God sees that for 20 years,
[00:16:58.000 --> 00:16:59.720]   they've struggled so much, they've quit.
[00:16:59.720 --> 00:17:01.240]   They just let it go.
[00:17:01.240 --> 00:17:05.780]   And his response is trees and lampstand and oil.
[00:17:05.780 --> 00:17:12.020]   He understood that they felt like they had no way
[00:17:12.020 --> 00:17:14.500]   to finish what he had commissioned them into.
[00:17:14.500 --> 00:17:18.860]   He understood that they had obstacles.
[00:17:18.860 --> 00:17:22.020]   They had run out of strength, out of ability.
[00:17:22.020 --> 00:17:23.460]   And God's response is this,
[00:17:23.460 --> 00:17:26.000]   that my temple will not be built by might.
[00:17:26.000 --> 00:17:28.240]   It will not be built by power,
[00:17:28.240 --> 00:17:30.480]   but it will be built by my spirit.
[00:17:31.420 --> 00:17:34.940]   So what I wanna do today is examine these three elements
[00:17:34.940 --> 00:17:38.700]   that God speaks on, might and power and spirit.
[00:17:38.700 --> 00:17:39.940]   Understand what they have in common,
[00:17:39.940 --> 00:17:41.500]   what's different about them.
[00:17:41.500 --> 00:17:45.620]   'Cause I think this can be a pretty common Christian verse
[00:17:45.620 --> 00:17:48.340]   that we might use and hear and be inspired by.
[00:17:48.340 --> 00:17:50.820]   But I think when we understand its context
[00:17:50.820 --> 00:17:52.960]   of what it was meant to mean to the people then,
[00:17:52.960 --> 00:17:55.020]   we can better understand how it's meant
[00:17:55.020 --> 00:17:56.560]   to speak to us today.
[00:17:58.860 --> 00:18:03.560]   The first word is (speaking in foreign language)
[00:18:03.560 --> 00:18:07.000]   This is the Hebrew word that speaks of strength.
[00:18:07.000 --> 00:18:11.800]   It speaks of power, but it speaks of the individual power,
[00:18:11.800 --> 00:18:15.280]   the individual strength, the individual abilities
[00:18:15.280 --> 00:18:18.600]   and competencies and skills that one might have.
[00:18:18.600 --> 00:18:21.840]   It's the quality of being able to perform,
[00:18:21.840 --> 00:18:23.680]   especially a quality that permits
[00:18:23.680 --> 00:18:25.560]   you're achieving or accomplishing.
[00:18:25.560 --> 00:18:28.860]   This is how you are able to do something.
[00:18:28.860 --> 00:18:30.780]   So when God says not by this,
[00:18:30.780 --> 00:18:33.500]   he's saying not by your physical ability,
[00:18:33.500 --> 00:18:36.580]   not by how resilient you physically are
[00:18:36.580 --> 00:18:38.540]   or how strong you are mentally,
[00:18:38.540 --> 00:18:41.520]   not about what you can bring to the table.
[00:18:41.520 --> 00:18:43.820]   When I read this, I hear God saying,
[00:18:43.820 --> 00:18:48.040]   promise it's not about your gifts, as good as they are.
[00:18:48.040 --> 00:18:50.260]   It's not about your degrees.
[00:18:50.260 --> 00:18:54.700]   It's not by your cultural relevance,
[00:18:54.700 --> 00:18:57.340]   which I have done 'cause I'm from America, but you know.
[00:18:57.340 --> 00:19:00.900]   It's not by the things that you bring to the table.
[00:19:00.900 --> 00:19:04.120]   That is not how things will get done.
[00:19:04.120 --> 00:19:08.340]   And there's another word that shows up as well.
[00:19:08.340 --> 00:19:09.620]   (speaking in foreign language)
[00:19:09.620 --> 00:19:13.460]   This word speaks of wealth, of efficiency,
[00:19:13.460 --> 00:19:14.900]   of the strength of an army.
[00:19:14.900 --> 00:19:17.060]   So whereas the first word spoke
[00:19:17.060 --> 00:19:19.260]   of the individual's competencies,
[00:19:19.260 --> 00:19:22.300]   this now speaks of the general group,
[00:19:22.300 --> 00:19:25.220]   the community's efforts, their strength,
[00:19:25.220 --> 00:19:27.580]   what they, the sum of what all they have,
[00:19:27.580 --> 00:19:29.300]   what they bring to the table.
[00:19:29.300 --> 00:19:31.620]   So it's like not by your might promise,
[00:19:31.620 --> 00:19:34.920]   also not by the vine's efforts, right?
[00:19:34.920 --> 00:19:37.700]   The community, together we're stronger,
[00:19:37.700 --> 00:19:39.820]   but even together we're not enough to get
[00:19:39.820 --> 00:19:42.140]   to what God is wanting us to get to.
[00:19:42.140 --> 00:19:47.900]   Which kind of feels discouraging, if I'm honest, right?
[00:19:47.900 --> 00:19:50.980]   Like the collective resources, is it gonna be enough, God?
[00:19:50.980 --> 00:19:53.700]   The strength of the nation, the strength of the community.
[00:19:53.700 --> 00:19:55.660]   If we put all of our best foots forward,
[00:19:55.660 --> 00:19:57.160]   we're still not enough.
[00:19:57.160 --> 00:19:59.820]   Neither my individual strength or competencies,
[00:19:59.820 --> 00:20:02.940]   nor our collective efforts will be enough.
[00:20:02.940 --> 00:20:04.220]   The question that comes to mind is,
[00:20:04.220 --> 00:20:06.940]   has God called us to things that we can't accomplish?
[00:20:06.940 --> 00:20:12.660]   I feel like that's not really a good church question, is it?
[00:20:12.660 --> 00:20:15.780]   But I think it's one we have to wrestle with,
[00:20:15.780 --> 00:20:17.420]   because I think there's something
[00:20:17.420 --> 00:20:19.620]   for us to understand in this.
[00:20:19.620 --> 00:20:22.020]   Has God led us to these visions,
[00:20:22.020 --> 00:20:24.260]   and to these directions, and to these steps
[00:20:24.260 --> 00:20:26.340]   that actually we can't do?
[00:20:26.340 --> 00:20:28.980]   And if he has, why?
[00:20:28.980 --> 00:20:31.260]   What exactly is the purpose of having a start
[00:20:31.260 --> 00:20:32.380]   if we can't finish?
[00:20:32.380 --> 00:20:33.700]   If we don't have the strength,
[00:20:33.700 --> 00:20:34.940]   if we don't have the resources,
[00:20:34.940 --> 00:20:36.180]   if we don't have the network,
[00:20:36.180 --> 00:20:37.660]   if we don't have all the things that we need,
[00:20:37.660 --> 00:20:40.740]   if we don't have, if by our might and by our power,
[00:20:40.740 --> 00:20:43.540]   it's not gonna be enough to accomplish what you're doing,
[00:20:43.540 --> 00:20:45.100]   then why?
[00:20:47.980 --> 00:20:52.460]   Why does God start this response of his people
[00:20:52.460 --> 00:20:54.540]   by telling them what will not work first?
[00:20:54.540 --> 00:20:56.620]   It's rather than telling them, "Do this,"
[00:20:56.620 --> 00:20:59.580]   he says, "Don't do this, don't do this."
[00:20:59.580 --> 00:21:01.820]   I love the order in which he's said.
[00:21:01.820 --> 00:21:06.500]   He starts by addressing the things
[00:21:06.500 --> 00:21:08.740]   that we tend to put our trust in.
[00:21:08.740 --> 00:21:10.380]   So we as human beings, naturally,
[00:21:10.380 --> 00:21:12.180]   we're going to trust what we know works.
[00:21:12.180 --> 00:21:14.780]   And in so many cases, having the right resources,
[00:21:14.780 --> 00:21:17.620]   knowing the right people, having the right degrees,
[00:21:17.620 --> 00:21:19.820]   this is how we normally get by in life, right?
[00:21:19.820 --> 00:21:20.940]   Like, did you go to the right school?
[00:21:20.940 --> 00:21:22.220]   Did you have the right internship?
[00:21:22.220 --> 00:21:23.060]   Do you know the right people?
[00:21:23.060 --> 00:21:24.340]   Did you rub shoulders with whoever?
[00:21:24.340 --> 00:21:25.180]   Do you have enough money?
[00:21:25.180 --> 00:21:26.220]   Do you live in this right place?
[00:21:26.220 --> 00:21:28.140]   Then you can achieve X, Y, and Z.
[00:21:28.140 --> 00:21:30.460]   That's the metric that we normally live in.
[00:21:30.460 --> 00:21:32.780]   And God's like, "Actually, that's irrelevant.
[00:21:32.780 --> 00:21:35.300]   "It doesn't matter."
[00:21:35.300 --> 00:21:38.660]   He starts by telling us that we don't need
[00:21:38.660 --> 00:21:41.060]   to trust those things.
[00:21:41.060 --> 00:21:43.780]   We don't need to rely on those things.
[00:21:43.780 --> 00:21:45.220]   Let's understand this.
[00:21:45.220 --> 00:21:48.460]   God is saying they're irrelevant in accomplishing
[00:21:48.460 --> 00:21:50.020]   His goals if we depend on them.
[00:21:50.020 --> 00:21:51.620]   He's not saying that we can't have them.
[00:21:51.620 --> 00:21:53.660]   So God's not saying, "Give up all your resources,
[00:21:53.660 --> 00:21:55.860]   "give up all your strength, just completely be limp."
[00:21:55.860 --> 00:21:58.020]   That's not the Bible.
[00:21:58.020 --> 00:22:00.740]   However, what we rely on versus what we have
[00:22:00.740 --> 00:22:02.020]   are two different things.
[00:22:02.020 --> 00:22:07.300]   We as people, the temptation is to put our trust
[00:22:07.300 --> 00:22:08.660]   in these things.
[00:22:08.660 --> 00:22:10.740]   And God is saying this, that all those things,
[00:22:10.740 --> 00:22:14.420]   might and power and strength and things you can accumulate
[00:22:14.420 --> 00:22:17.020]   and all the things that you have,
[00:22:17.020 --> 00:22:19.140]   they make pretty crummy gods.
[00:22:19.140 --> 00:22:24.820]   They aren't meant to be depended on.
[00:22:24.820 --> 00:22:28.900]   They're not meant to be relied on.
[00:22:28.900 --> 00:22:35.660]   It's not by them that you accomplish the things of God.
[00:22:35.660 --> 00:22:40.100]   So you use your resources, use your strength,
[00:22:40.100 --> 00:22:45.100]   use your wealth, but rely on, depend on and trust in God.
[00:22:45.100 --> 00:22:51.180]   This is the course correction He's making.
[00:22:51.180 --> 00:22:52.460]   It's not saying one is bad, one is good.
[00:22:52.460 --> 00:22:56.100]   He's saying only one of these can be relied on.
[00:22:56.100 --> 00:22:59.620]   Only one of these is big enough for you to depend on,
[00:22:59.620 --> 00:23:02.700]   for you to put your faith and your trust in.
[00:23:02.700 --> 00:23:07.140]   When we start to trust and depend on our resources,
[00:23:07.140 --> 00:23:08.300]   what ends up happening?
[00:23:08.860 --> 00:23:10.340]   I found this very profound for me.
[00:23:10.340 --> 00:23:11.180]   It may not be profound for you,
[00:23:11.180 --> 00:23:14.180]   but as I was studying this, it really wrestled with my head.
[00:23:14.180 --> 00:23:16.780]   When we start to depend on our resources
[00:23:16.780 --> 00:23:18.740]   and the things that we have, by nature,
[00:23:18.740 --> 00:23:21.820]   we then start to determine what is possible
[00:23:21.820 --> 00:23:23.180]   based off of what we have.
[00:23:23.180 --> 00:23:27.060]   If I have enough of this, I can go this far.
[00:23:27.060 --> 00:23:29.580]   If I've accumulated this, I can now do this.
[00:23:29.580 --> 00:23:32.620]   It doesn't work for God.
[00:23:32.620 --> 00:23:36.060]   You can't use your resources and your might
[00:23:36.060 --> 00:23:38.420]   and your strength to determine
[00:23:38.420 --> 00:23:39.820]   if God wants you to go somewhere.
[00:23:39.820 --> 00:23:41.380]   What happens if God calls you to go somewhere
[00:23:41.380 --> 00:23:42.940]   and you don't have the resources?
[00:23:42.940 --> 00:23:44.420]   Must not be God.
[00:23:44.420 --> 00:23:46.780]   Ooh, but we have so many stories
[00:23:46.780 --> 00:23:49.340]   of God just saying, "Get up, Abraham, and go."
[00:23:49.340 --> 00:23:52.220]   Where's he going?
[00:23:52.220 --> 00:23:53.060]   I don't know.
[00:23:53.060 --> 00:23:55.180]   Leave everything behind.
[00:23:55.180 --> 00:23:57.540]   To disciples, just forget about mother and father,
[00:23:57.540 --> 00:23:59.820]   forget about being a dad, forget about fixing your cattle,
[00:23:59.820 --> 00:24:02.140]   forget about your farm, come and follow me.
[00:24:02.140 --> 00:24:05.020]   He says, "Forget about Abraham,
[00:24:05.020 --> 00:24:07.860]   "forget about the stuff."
[00:24:07.860 --> 00:24:10.740]   So we don't determine if God has called us into a season.
[00:24:10.740 --> 00:24:13.500]   We don't determine if we should stay and fight
[00:24:13.500 --> 00:24:15.140]   based off of what we have.
[00:24:15.140 --> 00:24:17.300]   We determine if we should stay in it
[00:24:17.300 --> 00:24:19.700]   based off of who we have.
[00:24:19.700 --> 00:24:22.420]   And who do we have?
[00:24:22.420 --> 00:24:26.060]   Who has been given to us?
[00:24:26.060 --> 00:24:29.060]   It's not by might, it's not by power,
[00:24:29.060 --> 00:24:34.060]   but it's by the Spirit, by my Spirit.
[00:24:34.060 --> 00:24:36.860]   (audience member coughs)
[00:24:36.860 --> 00:24:40.180]   I was, I don't know why I keep sharing this detail.
[00:24:40.180 --> 00:24:45.180]   So when I connect with God and I hear him speak,
[00:24:45.180 --> 00:24:47.860]   there's a place in my house that it happens at most.
[00:24:47.860 --> 00:24:49.900]   That place happens to be in the shower.
[00:24:49.900 --> 00:24:52.580]   I don't know why, but God just likes to talk a lot
[00:24:52.580 --> 00:24:54.700]   when I have really hot water running on my body.
[00:24:54.700 --> 00:24:57.740]   So last night, I'm getting ready, I'm praying,
[00:24:57.740 --> 00:25:00.460]   and I'm taking a shower, and God starts like,
[00:25:00.460 --> 00:25:02.340]   I don't know, just kind of like downloading some things
[00:25:02.340 --> 00:25:03.580]   that I didn't write into my sermon.
[00:25:03.580 --> 00:25:05.180]   So this is off-script production.
[00:25:05.180 --> 00:25:09.380]   But he was giving me this clear picture
[00:25:09.380 --> 00:25:13.540]   of the difference that separates
[00:25:13.540 --> 00:25:17.340]   might, power, and Spirit of God.
[00:25:17.340 --> 00:25:19.580]   So when it comes to might and power,
[00:25:19.580 --> 00:25:23.060]   those things naturally put you in a posture of taking.
[00:25:23.060 --> 00:25:24.820]   With your might, you can achieve these things.
[00:25:24.820 --> 00:25:25.980]   You can reach these things.
[00:25:25.980 --> 00:25:28.580]   With your power, you can get this, you can grab this,
[00:25:28.580 --> 00:25:31.220]   you can achieve, you can take for yourself.
[00:25:32.820 --> 00:25:34.620]   The Spirit of God cannot be taken.
[00:25:34.620 --> 00:25:39.300]   Small detail, but the Spirit of God cannot,
[00:25:39.300 --> 00:25:42.700]   you can't might enough to get the Spirit of God
[00:25:42.700 --> 00:25:43.980]   or the gifts of God.
[00:25:43.980 --> 00:25:47.820]   They are received, they are bestowed upon us.
[00:25:47.820 --> 00:25:51.100]   And the posture that we carry will determine
[00:25:51.100 --> 00:25:53.140]   which of those things that we're doing.
[00:25:53.140 --> 00:25:55.540]   Are we trying to get to the things of God
[00:25:55.540 --> 00:25:58.380]   by taking and reaching and aiming and striving,
[00:25:58.380 --> 00:26:00.900]   or have we postured ourselves enough
[00:26:00.900 --> 00:26:04.100]   to receive strength from Him,
[00:26:04.100 --> 00:26:06.700]   to receive the gifts that He gives
[00:26:06.700 --> 00:26:09.500]   that helps us to accomplish the things that He wants,
[00:26:09.500 --> 00:26:11.540]   even the endurance to withstand
[00:26:11.540 --> 00:26:15.060]   the years upon years of having to wait?
[00:26:15.060 --> 00:26:22.820]   Is our posture receiving, or is our posture taking?
[00:26:22.820 --> 00:26:25.220]   Is our posture by might and power and strength,
[00:26:25.220 --> 00:26:28.860]   or is it by receiving what the Spirit has for us?
[00:26:28.860 --> 00:26:31.740]   He says, "By my Spirit."
[00:26:31.740 --> 00:26:34.780]   It's one of the things that I love that God doesn't do here.
[00:26:34.780 --> 00:26:36.220]   I love it, but I hate it at the same time,
[00:26:36.220 --> 00:26:37.380]   so I'm kind of torn about it.
[00:26:37.380 --> 00:26:40.500]   He doesn't promise that the obstacles are gonna go away.
[00:26:40.500 --> 00:26:43.620]   Like, I would really love if this verse was like,
[00:26:43.620 --> 00:26:45.700]   "Not by power, not by might,
[00:26:45.700 --> 00:26:48.220]   "all the problems are gonna go away because of my Spirit."
[00:26:48.220 --> 00:26:50.060]   Like, I don't have tattoos, but that would be one
[00:26:50.060 --> 00:26:52.020]   that I would put on my body immediately.
[00:26:52.020 --> 00:26:53.540]   Right, like, if He just promised
[00:26:53.540 --> 00:26:56.180]   that all the problems are gonna go away, He doesn't.
[00:26:57.820 --> 00:27:02.220]   By my Spirit, but the obstacles are still gonna come.
[00:27:02.220 --> 00:27:04.940]   I think it's a bit of a reality check for us sometimes,
[00:27:04.940 --> 00:27:06.300]   that even with the Spirit of God,
[00:27:06.300 --> 00:27:09.780]   you will still face tribulations.
[00:27:09.780 --> 00:27:11.780]   You will still face obstacles.
[00:27:11.780 --> 00:27:14.540]   You will still face resistance
[00:27:14.540 --> 00:27:18.340]   in the very thing that God has called you into.
[00:27:18.340 --> 00:27:20.740]   And how do we make it through that?
[00:27:20.740 --> 00:27:23.700]   And it won't be by our might.
[00:27:23.700 --> 00:27:25.780]   It won't be by what we have.
[00:27:25.780 --> 00:27:28.980]   It won't be by our collective strength.
[00:27:28.980 --> 00:27:32.980]   It will be by His power, by His Spirit.
[00:27:32.980 --> 00:27:36.620]   To an extent, He says might and power are irrelevant
[00:27:36.620 --> 00:27:39.580]   when compared to the Spirit of God,
[00:27:39.580 --> 00:27:41.140]   which might sound kind of crazy to say,
[00:27:41.140 --> 00:27:44.860]   but there's exponentially greater value
[00:27:44.860 --> 00:27:48.060]   in the confidence of the Spirit with us
[00:27:48.060 --> 00:27:50.760]   than having all the resources we think we need.
[00:27:50.760 --> 00:27:54.660]   If you know the Spirit,
[00:27:54.660 --> 00:27:56.420]   you know this statement to be true.
[00:27:56.420 --> 00:28:01.220]   During the 9/15, end of the 9/15,
[00:28:01.220 --> 00:28:03.100]   I was talking with somebody and it hit me again.
[00:28:03.100 --> 00:28:05.060]   I'm like, I kind of wish God would tell me
[00:28:05.060 --> 00:28:06.900]   all these things beforehand so I could write them all
[00:28:06.900 --> 00:28:08.580]   into the sermon and it could flow pretty,
[00:28:08.580 --> 00:28:10.580]   but He doesn't, He just kind of tells me randomly.
[00:28:10.580 --> 00:28:11.580]   So another thought came to mind,
[00:28:11.580 --> 00:28:13.100]   so I thought I'd share it with you guys as well.
[00:28:13.100 --> 00:28:15.340]   Might and power and strength,
[00:28:15.340 --> 00:28:19.500]   all of those are finite resources.
[00:28:19.500 --> 00:28:23.260]   Resources end.
[00:28:23.260 --> 00:28:24.460]   They don't go on forever.
[00:28:24.460 --> 00:28:26.900]   Like half of our world is in so much chaos
[00:28:26.900 --> 00:28:28.660]   because we're fighting for resources.
[00:28:28.660 --> 00:28:31.180]   We're using our might and our power to hoard these things.
[00:28:31.180 --> 00:28:34.500]   The Spirit of God, that picture of the olive tree
[00:28:34.500 --> 00:28:37.140]   and the olive oil just overflowing,
[00:28:37.140 --> 00:28:39.900]   there is no end to Him.
[00:28:39.900 --> 00:28:44.140]   He's the beginning and He's the end.
[00:28:44.140 --> 00:28:48.660]   What He can do with or without our resources
[00:28:48.660 --> 00:28:50.580]   is abundantly bigger than anything
[00:28:50.580 --> 00:28:53.260]   that we could accommodate for ourselves.
[00:28:53.260 --> 00:28:54.860]   I'm saying all this just to say,
[00:28:54.860 --> 00:28:59.300]   don't count God out because you don't have
[00:28:59.300 --> 00:29:02.260]   the stuff you need to keep following Him.
[00:29:02.260 --> 00:29:05.820]   Don't count Him out because the job doesn't pay well enough
[00:29:05.820 --> 00:29:09.180]   or you don't know the language of the city
[00:29:09.180 --> 00:29:10.020]   that you're moving to.
[00:29:10.020 --> 00:29:11.580]   That sounds crazy.
[00:29:11.580 --> 00:29:13.300]   Like I moved to Hong Kong, I've shared it too many times,
[00:29:13.300 --> 00:29:14.860]   I won't go into details, but I came here
[00:29:14.860 --> 00:29:15.900]   only knowing about rush hour.
[00:29:15.900 --> 00:29:17.220]   I knew nothing about this city
[00:29:17.220 --> 00:29:19.180]   and I've been here for 12 years now.
[00:29:19.180 --> 00:29:20.580]   Like don't count God out
[00:29:20.580 --> 00:29:22.980]   because you don't have the resources.
[00:29:22.980 --> 00:29:24.740]   Don't count God out because you don't have
[00:29:24.740 --> 00:29:26.900]   the physical strength or the ability
[00:29:26.900 --> 00:29:28.660]   or the skill set or the networking
[00:29:28.660 --> 00:29:30.540]   or the you name the thing.
[00:29:30.540 --> 00:29:36.900]   No, we don't determine His calling
[00:29:36.900 --> 00:29:39.660]   and His desire for us to endure
[00:29:39.660 --> 00:29:43.620]   based off of what we have, but it's by His Spirit.
[00:29:43.620 --> 00:29:46.740]   That's the key to this whole thing.
[00:29:46.740 --> 00:29:50.100]   You think about how Jesus would call His disciples,
[00:29:50.100 --> 00:29:53.420]   follow me, gave them nothing, just said follow me.
[00:29:53.420 --> 00:29:54.740]   Think about if you've been here at the Vine
[00:29:54.740 --> 00:29:57.260]   for the past year, the one word that has been
[00:29:57.260 --> 00:30:00.100]   in like every sermon series is uncharted, right?
[00:30:00.100 --> 00:30:02.300]   This uncharted territories, uncharted waters,
[00:30:02.300 --> 00:30:03.540]   uncharted everything.
[00:30:03.540 --> 00:30:05.540]   This idea that God is calling us into a space
[00:30:05.540 --> 00:30:07.580]   that we do not know as a community.
[00:30:07.580 --> 00:30:09.900]   A space where our maps and our navigational tools
[00:30:09.900 --> 00:30:11.980]   aren't gonna be able to help us.
[00:30:11.980 --> 00:30:15.660]   Where our resources aren't gonna be able to be relied upon.
[00:30:15.660 --> 00:30:17.300]   Where we're not gonna have a strategy
[00:30:17.300 --> 00:30:19.380]   that we can fall back on.
[00:30:20.220 --> 00:30:24.180]   But instead we're gonna have to trust in Him.
[00:30:24.180 --> 00:30:26.700]   Which is a terrifying yet liberating thing.
[00:30:26.700 --> 00:30:28.940]   So let me reframe the slightly controversial question
[00:30:28.940 --> 00:30:30.420]   I asked earlier and put it this way.
[00:30:30.420 --> 00:30:33.380]   Has God called us into things bigger
[00:30:33.380 --> 00:30:35.780]   than we ourselves could accomplish?
[00:30:35.780 --> 00:30:37.780]   See it's a little bit different
[00:30:37.780 --> 00:30:39.780]   when you look at it that way.
[00:30:39.780 --> 00:30:42.540]   It's more about what He wants to do
[00:30:42.540 --> 00:30:45.060]   and less about how able we are.
[00:30:45.060 --> 00:30:48.060]   Which is the predominant posture we should carry
[00:30:48.060 --> 00:30:50.340]   into this new year.
[00:30:50.340 --> 00:30:52.100]   If God is calling you to endure a thing,
[00:30:52.100 --> 00:30:56.420]   if He's calling you to stay in a moment, to continue,
[00:30:56.420 --> 00:31:00.420]   it's less about your ability and so much more
[00:31:00.420 --> 00:31:03.260]   about what He is able to do.
[00:31:03.260 --> 00:31:12.220]   I'm gonna skip ahead production.
[00:31:12.220 --> 00:31:17.060]   I read this and I think, take the pressure off.
[00:31:18.060 --> 00:31:20.540]   It's up to God to accomplish what's gonna happen.
[00:31:20.540 --> 00:31:23.060]   You can breathe.
[00:31:23.060 --> 00:31:26.260]   I mean I know it's hard, but we can breathe.
[00:31:26.260 --> 00:31:27.420]   It's not up to us.
[00:31:27.420 --> 00:31:29.860]   We were never strong enough to begin with.
[00:31:29.860 --> 00:31:33.180]   We've always needed Him.
[00:31:33.180 --> 00:31:39.780]   So allow that breath to give you strength again.
[00:31:39.780 --> 00:31:40.980]   God's got it.
[00:31:40.980 --> 00:31:42.860]   I think this is why Paul can say things like
[00:31:42.860 --> 00:31:45.660]   in 2 Corinthians that God's strength
[00:31:45.660 --> 00:31:48.220]   is made perfect in our weakness.
[00:31:48.220 --> 00:31:50.500]   Now it doesn't matter how strong I am,
[00:31:50.500 --> 00:31:54.420]   but I boast in my weakness because I know who is strong
[00:31:54.420 --> 00:31:55.780]   and I know who is with me.
[00:31:55.780 --> 00:31:57.420]   So if I don't have the ability,
[00:31:57.420 --> 00:31:59.620]   but the God of the universe now resides,
[00:31:59.620 --> 00:32:03.700]   His presence, His temple, His dwelling place is inside of me
[00:32:03.700 --> 00:32:07.180]   then technically I can do all things through Christ
[00:32:07.180 --> 00:32:08.740]   who strengthens me.
[00:32:08.740 --> 00:32:09.860]   Amen?
[00:32:09.860 --> 00:32:12.180]   Because of He who is in us.
[00:32:12.180 --> 00:32:13.940]   Greater, so many scriptures come to mind.
[00:32:13.940 --> 00:32:16.340]   But greater is He who is in us
[00:32:16.340 --> 00:32:18.420]   than He who is in the obstacle that's coming.
[00:32:18.420 --> 00:32:20.380]   Greater is He who is in us
[00:32:20.380 --> 00:32:22.860]   than He who is in the waiting for years upon years.
[00:32:22.860 --> 00:32:26.220]   Greater is He who is within us
[00:32:26.220 --> 00:32:27.700]   than He who is within the world.
[00:32:27.700 --> 00:32:31.580]   Guys, we've got something great inside of us.
[00:32:31.580 --> 00:32:33.500]   The Holy Spirit.
[00:32:33.500 --> 00:32:35.780]   I just wish, like I can't fully comprehend it,
[00:32:35.780 --> 00:32:37.980]   but I wish we could all comprehend it more.
[00:32:37.980 --> 00:32:41.700]   That the God of the universe, His spirit, His essence,
[00:32:41.700 --> 00:32:44.260]   the power by which He says
[00:32:44.260 --> 00:32:45.860]   that we would be able to do greater things
[00:32:45.860 --> 00:32:47.660]   than Jesus Himself,
[00:32:47.660 --> 00:32:52.020]   chooses to dwell and live inside of you
[00:32:52.020 --> 00:32:54.300]   and promises to always be with you,
[00:32:54.300 --> 00:32:57.900]   to be a comforter, to lead you into peace,
[00:32:57.900 --> 00:33:00.980]   to help you understand the words of the scripture,
[00:33:00.980 --> 00:33:02.340]   to guide you.
[00:33:02.340 --> 00:33:05.780]   This is who lives inside of us.
[00:33:05.780 --> 00:33:08.060]   And with that understanding, with this promise,
[00:33:08.060 --> 00:33:10.220]   it's like every difficulty and obstacles
[00:33:10.220 --> 00:33:14.100]   are just God's opportunity to manifest His strength
[00:33:14.100 --> 00:33:16.780]   if we let Him.
[00:33:16.780 --> 00:33:22.740]   Difficulties and obstacles are God's opportunity
[00:33:22.740 --> 00:33:24.980]   to manifest His strength.
[00:33:24.980 --> 00:33:29.460]   I wanna share, a lot of this is theoretical,
[00:33:29.460 --> 00:33:31.740]   and I gave very silly examples up front,
[00:33:31.740 --> 00:33:34.940]   but I wanna share one that is probably gonna be the next,
[00:33:34.940 --> 00:33:36.260]   I don't know, for the rest of my life,
[00:33:36.260 --> 00:33:38.860]   thing that I'm gonna have to really be telling God,
[00:33:38.860 --> 00:33:41.740]   asking God to show me God not by might,
[00:33:41.740 --> 00:33:44.180]   not by power, by your spirit.
[00:33:44.180 --> 00:33:46.660]   I have two kids, and they're young.
[00:33:46.660 --> 00:33:48.820]   I realize I have not stepped into
[00:33:48.820 --> 00:33:52.140]   any of the real hard parenting challenges yet.
[00:33:52.140 --> 00:33:53.780]   I get that.
[00:33:53.780 --> 00:33:58.460]   But man, does it feel like if I just read the right blogs,
[00:33:58.460 --> 00:34:01.180]   watch the right videos, listen to Dr. Becky,
[00:34:01.180 --> 00:34:03.780]   whoever else is out there, you know?
[00:34:03.780 --> 00:34:04.980]   Like might and strength,
[00:34:04.980 --> 00:34:07.540]   and if I just accommodate all, get all the stuff I need,
[00:34:07.540 --> 00:34:10.780]   then my kids will be the people I want them to be.
[00:34:10.780 --> 00:34:12.420]   They will be these children of God
[00:34:12.420 --> 00:34:14.340]   who are able to do all these things.
[00:34:14.340 --> 00:34:17.900]   But I feel like what God has been speaking to me
[00:34:17.900 --> 00:34:21.180]   is promise, it's not by might or by power
[00:34:21.180 --> 00:34:23.540]   that Elias and Remy are mine.
[00:34:23.540 --> 00:34:26.340]   No, it's by His spirit alone.
